B01001B_001E,B01001B_001EA,B01001B_001M,B01001B_001MA,B01001B_002E,B01001B_002EA,B01001B_002M,B01001B_002MA,B01001B_003E,B01001B_003EA,B01001B_003M,B01001B_003MA,B01001B_004E,B01001B_004EA,B01001B_004M,B01001B_004MA,B01001B_005E,B01001B_005EA,B01001B_005M,B01001B_005MA,B01001B_006E,B01001B_006EA,B01001B_006M,B01001B_006MA,B01001B_007E,B01001B_007EA,B01001B_007M,B01001B_007MA,B01001B_008E,B01001B_008EA,B01001B_008M,B01001B_008MA,B01001B_009E,B01001B_009EA,B01001B_009M,B01001B_009MA,B01001B_010E,B01001B_010EA,B01001B_010M,B01001B_010MA,B01001B_011E,B01001B_011EA,B01001B_011M,B01001B_011MA,B01001B_012E,B01001B_012EA,B01001B_012M,B01001B_012MA,B01001B_013E,B01001B_013EA,B01001B_013M,B01001B_013MA,B01001B_014E,B01001B_014EA,B01001B_014M,B01001B_014MA,B01001B_015E,B01001B_015EA,B01001B_015M,B01001B_015MA,B01001B_016E,B01001B_016EA,B01001B_016M,B01001B_016MA,B01001B_017E,B01001B_017EA,B01001B_017M,B01001B_017MA,B01001B_018E,B01001B_018EA,B01001B_018M,B01001B_018MA,B01001B_019E,B01001B_019EA,B01001B_019M,B01001B_019MA,B01001B_020E,B01001B_020EA,B01001B_020M,B01001B_020MA,B01001B_021E,B01001B_021EA,B01001B_021M,B01001B_021MA,B01001B_022E,B01001B_022EA,B01001B_022M,B01001B_022MA,B01001B_023E,B01001B_023EA,B01001B_023M,B01001B_023MA,B01001B_024E,B01001B_024EA,B01001B_024M,B01001B_024MA,B01001B_025E,B01001B_025EA,B01001B_025M,B01001B_025MA,B01001B_026E,B01001B_026EA,B01001B_026M,B01001B_026MA,B01001B_027E,B01001B_027EA,B01001B_027M,B01001B_027MA,B01001B_028E,B01001B_028EA,B01001B_028M,B01001B_028MA,B01001B_029E,B01001B_029EA,B01001B_029M,B01001B_029MA,B01001B_030E,B01001B_030EA,B01001B_030M,B01001B_030MA,B01001B_031E,B01001B_031EA,B01001B_031M,B01001B_031MA,GEO_ID,NAME,state
2904035,null,10163,null,1372807,null,6239,null,120482,null,3636,null,117713,null,5356,null,117244,null,5154,null,74229,null,2270,null,55414,null,3118,null,108766,null,4232,null,106536,null,4004,null,91304,null,3391,null,207062,null,4286,null,190230,null,4343,null,109865,null,1677,null,50207,null,2162,null,17075,null,1897,null,6680,null,1230,null,1531228,null,6875,null,110288,null,3272,null,112264,null,4289,null,110876,null,4768,null,77544,null,2251,null,52136,null,3073,null,114669,null,3209,null,120370,null,2717,null,108019,null,3036,null,243390,null,3862,null,214644,null,3098,null,139987,null,1884,null,72282,null,1982,null,38211,null,2482,null,16548,null,1524,null,0400000US13,Georgia,13
30666,null,3778,null,17684,null,2931,null,707,null,892,null,1442,null,1376,null,1325,null,1419,null,490,null,465,null,502,null,668,null,3145,null,1440,null,2809,null,1346,null,1462,null,588,null,2753,null,473,null,1527,null,209,null,622,null,288,null,510,null,347,null,390,null,341,null,0,null,275,null,12982,null,2059,null,842,null,911,null,200,null,221,null,1538,null,1192,null,1147,null,1170,null,526,null,461,null,1427,null,493,null,1389,null,274,null,289,null,292,null,2232,null,790,null,1960,null,743,null,970,null,289,null,462,null,390,null,0,null,275,null,0,null,275,null,0400000US15,Hawaii,15
7958,null,1361,null,5063,null,925,null,791,null,533,null,920,null,360,null,409,null,334,null,120,null,101,null,172,null,215,null,661,null,544,null,46,null,65,null,59,null,75,null,895,null,442,null,559,null,354,null,328,null,156,null,44,null,65,null,41,null,84,null,18,null,28,null,2895,null,674,null,129,null,143,null,163,null,189,null,673,null,329,null,289,null,250,null,213,null,171,null,77,null,110,null,0,null,259,null,298,null,243,null,328,null,231,null,387,null,259,null,130,null,161,null,166,null,201,null,42,null,75,null,0,null,259,null,0400000US16,Idaho,16
1880617,null,12552,null,875214,null,5504,null,70532,null,2364,null,71684,null,3350,null,77492,null,3127,null,50666,null,1496,null,36683,null,2044,null,72212,null,2756,null,65116,null,2694,null,55192,null,1930,null,117520,null,2571,null,114843,null,1982,null,76979,null,1249,null,41116,null,973,null,20846,null,1085,null,4333,null,886,null,1005403,null,9747,null,67482,null,2324,null,71150,null,3205,null,75970,null,2793,null,51767,null,1774,null,40418,null,7181,null,73106,null,2386,null,72055,null,1579,null,62833,null,1358,null,141686,null,1923,null,143214,null,1508,null,98605,null,1355,null,59385,null,982,null,34255,null,1751,null,13477,null,1630,null,0400000US17,Illinois,17
547483,null,4725,null,261252,null,3343,null,21927,null,1854,null,22736,null,2189,null,22601,null,1852,null,13855,null,1186,null,9066,null,1105,null,20838,null,1613,null,21043,null,1364,null,18578,null,1350,null,34140,null,1409,null,37087,null,1406,null,20697,null,869,null,11969,null,716,null,5545,null,562,null,1170,null,383,null,286231,null,3415,null,22950,null,1459,null,21428,null,2111,null,21257,null,1872,null,14294,null,1046,null,9556,null,1139,null,19634,null,1152,null,21551,null,1188,null,20949,null,1790,null,38343,null,1396,null,40806,null,1404,null,27130,null,1115,null,14943,null,1039,null,9776,null,1169,null,3614,null,710,null,0400000US18,Indiana,18
76221,null,3205,null,40201,null,2566,null,3631,null,901,null,3628,null,894,null,3567,null,835,null,2241,null,806,null,1471,null,526,null,5183,null,1133,null,3334,null,901,null,2666,null,999,null,5812,null,1162,null,4200,null,919,null,2908,null,510,null,1081,null,492,null,316,null,223,null,163,null,140,null,36020,null,2520,null,3979,null,656,null,3646,null,1221,null,2509,null,653,null,2353,null,681,null,1562,null,581,null,2573,null,872,null,2888,null,971,null,2139,null,767,null,5313,null,1310,null,4076,null,879,null,2565,null,583,null,1498,null,539,null,699,null,332,null,220,null,170,null,0400000US19,Iowa,19
157596,null,4508,null,79512,null,2870,null,6249,null,1184,null,6638,null,1290,null,6807,null,1229,null,4091,null,563,null,4175,null,999,null,6478,null,1156,null,7134,null,986,null,4727,null,1164,null,11514,null,1177,null,11223,null,1144,null,5846,null,575,null,3000,null,430,null,1332,null,402,null,298,null,181,null,78084,null,2737,null,5466,null,922,null,5579,null,1079,null,7658,null,1244,null,3857,null,601,null,3302,null,1058,null,5641,null,1246,null,6148,null,858,null,4456,null,533,null,11101,null,901,null,10748,null,723,null,6255,null,692,null,4143,null,500,null,2572,null,572,null,1158,null,468,null,0400000US20,Kansas,20
316828,null,5036,null,153710,null,3486,null,11021,null,1174,null,11284,null,1435,null,12270,null,1527,null,8340,null,911,null,6413,null,957,null,12326,null,1530,null,11831,null,1245,null,10660,null,1102,null,22461,null,1405,null,22225,null,1595,null,15204,null,1104,null,5802,null,605,null,2968,null,553,null,905,null,450,null,163118,null,3620,null,12243,null,1293,null,12076,null,1450,null,11433,null,1467,null,8347,null,1196,null,5072,null,937,null,11667,null,1171,null,11034,null,1140,null,9853,null,983,null,23204,null,1803,null,23653,null,1365,null,17286,null,1199,null,9424,null,981,null,5156,null,801,null,2670,null,699,null,0400000US21,Kentucky,21
1405062,null,5377,null,665336,null,3841,null,60363,null,2155,null,60745,null,3365,null,59546,null,3229,null,39241,null,1841,null,25262,null,2020,null,57282,null,3163,null,54329,null,2536,null,36582,null,1887,null,79852,null,2281,null,88063,null,2400,null,57546,null,1478,null,29204,null,1590,null,13991,null,1370,null,3330,null,741,null,739726,null,4344,null,55010,null,2053,null,57539,null,3495,null,54715,null,3388,null,35292,null,2034,null,27599,null,2578,null,61399,null,3243,null,55825,null,2827,null,45337,null,1824,null,97943,null,1972,null,101857,null,1684,null,72501,null,1553,null,41914,null,1489,null,22092,null,1488,null,10703,null,1245,null,0400000US22,Louisiana,22
12332,null,1681,null,7581,null,1206,null,1133,null,657,null,924,null,443,null,871,null,343,null,349,null,216,null,297,null,263,null,769,null,581,null,546,null,450,null,231,null,192,null,774,null,322,null,1297,null,582,null,293,null,186,null,18,null,36,null,45,null,80,null,34,null,57,null,4751,null,860,null,521,null,352,null,654,null,397,null,540,null,268,null,271,null,176,null,270,null,256,null,732,null,505,null,122,null,128,null,465,null,330,null,510,null,377,null,241,null,186,null,293,null,334,null,132,null,229,null,0,null,228,null,0,null,228,null,0400000US23,Maine,23
1625411,null,7029,null,758629,null,4290,null,59140,null,1697,null,53978,null,3541,null,62556,null,3664,null,41738,null,980,null,28022,null,1276,null,59669,null,1702,null,53242,null,1683,null,48976,null,1350,null,115012,null,2019,null,111256,null,1902,null,69572,null,860,null,35854,null,964,null,15773,null,1105,null,3841,null,938,null,866782,null,4396,null,53813,null,1575,null,52000,null,3310,null,60329,null,3376,null,38649,null,1084,null,28975,null,2034,null,61338,null,1932,null,62201,null,2012,null,59764,null,1923,null,137585,null,1882,null,134505,null,1099,null,90643,null,1056,null,48676,null,1238,null,27370,null,1657,null,10934,null,1329,null,0400000US24,Maryland,24
406998,null,8730,null,199525,null,4748,null,16030,null,1479,null,14730,null,1755,null,16612,null,1789,null,11944,null,882,null,8732,null,1291,null,18652,null,1761,null,16340,null,1554,null,13644,null,1365,null,30234,null,1907,null,26813,null,1300,null,14961,null,952,null,6728,null,676,null,3188,null,764,null,917,null,495,null,207473,null,5124,null,15912,null,1381,null,13485,null,1660,null,16521,null,1842,null,9656,null,856,null,8506,null,1288,null,17476,null,1462,null,14563,null,1251,null,13910,null,1104,null,32370,null,1342,null,28310,null,1188,null,18044,null,1101,null,10051,null,863,null,6105,null,844,null,2564,null,745,null,0400000US25,Massachusetts,25
1388878,null,7624,null,656633,null,5481,null,50964,null,1837,null,52286,null,2888,null,58965,null,2819,null,41391,null,1397,null,28507,null,1691,null,46750,null,1943,null,46691,null,2140,null,43386,null,1695,null,92152,null,2783,null,87253,null,1248,null,59598,null,1142,null,27792,null,913,null,16584,null,1313,null,4314,null,1234,null,732245,null,4152,null,47648,null,1406,null,49527,null,2607,null,55447,null,2844,null,40742,null,1135,null,25820,null,1513,null,49642,null,1507,null,50272,null,1188,null,49940,null,1242,null,106805,null,1565,null,105155,null,1355,null,75097,null,891,null,40089,null,1082,null,25015,null,1402,null,11046,null,1308,null,0400000US26,Michigan,26
230599,null,3872,null,121587,null,2689,null,11651,null,1337,null,10832,null,1293,null,10588,null,1430,null,7025,null,676,null,4545,null,734,null,11283,null,1499,null,11756,null,1284,null,10217,null,1115,null,19715,null,1163,null,13925,null,1081,null,6790,null,636,null,2499,null,452,null,545,null,353,null,216,null,182,null,109012,null,2658,null,11712,null,1107,null,10210,null,1593,null,9724,null,1438,null,5084,null,704,null,4794,null,665,null,8859,null,734,null,10021,null,1119,null,7534,null,863,null,17675,null,1000,null,11974,null,711,null,6361,null,515,null,3392,null,541,null,1014,null,383,null,658,null,401,null,0400000US27,Minnesota,27
1101494,null,5722,null,521609,null,4874,null,45813,null,2402,null,49770,null,3322,null,47295,null,3206,null,33097,null,2124,null,22684,null,2755,null,43469,null,2730,null,40174,null,2187,null,30005,null,2699,null,65137,null,2820,null,65312,null,2284,null,44279,null,1878,null,21160,null,1684,null,9551,null,1464,null,3863,null,918,null,579885,null,4100,null,47517,null,2511,null,42979,null,2536,null,46873,null,2644,null,27317,null,2150,null,22683,null,2241,null,44735,null,3087,null,44134,null,2075,null,34810,null,2682,null,80293,null,3355,null,78393,null,2405,null,54324,null,1405,null,30242,null,1647,null,16008,null,1502,null,9577,null,1207,null,0400000US28,Mississippi,28
658199,null,5213,null,308490,null,4293,null,27070,null,1632,null,24503,null,2223,null,27013,null,2031,null,19920,null,1326,null,11860,null,913,null,25487,null,2172,null,23619,null,1062,null,19658,null,1590,null,40199,null,1781,null,42039,null,1383,null,26059,null,1085,null,12633,null,439,null,5949,null,824,null,2481,null,747,null,349709,null,4716,null,24320,null,1182,null,24407,null,2211,null,26416,null,1938,null,18080,null,1050,null,13040,null,3439,null,25727,null,2135,null,24951,null,1226,null,23484,null,1490,null,49984,null,1678,null,48874,null,1270,null,34182,null,1014,null,19073,null,650,null,12668,null,1355,null,4503,null,1184,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
71178,null,2320,null,35738,null,1488,null,2672,null,777,null,2692,null,685,null,3554,null,678,null,2754,null,506,null,1491,null,278,null,3548,null,425,null,2700,null,632,null,2179,null,410,null,4753,null,646,null,4580,null,594,null,2754,null,413,null,1326,null,352,null,528,null,284,null,207,null,153,null,35440,null,1679,null,2910,null,680,null,2807,null,687,null,2937,null,772,null,1905,null,344,null,1333,null,313,null,3049,null,684,null,2568,null,657,null,2402,null,500,null,5055,null,489,null,4948,null,369,null,2708,null,161,null,1559,null,98,null,719,null,262,null,540,null,315,null,0400000US31,Nebraska,31
192216,null,3781,null,95319,null,2056,null,6659,null,1004,null,8878,null,1221,null,6048,null,1145,null,5605,null,367,null,4222,null,941,null,7203,null,516,null,7852,null,766,null,6686,null,503,null,13682,null,529,null,13049,null,636,null,7907,null,428,null,4900,null,282,null,2209,null,354,null,419,null,280,null,96897,null,2469,null,7537,null,952,null,7934,null,1444,null,5934,null,1253,null,5224,null,331,null,2747,null,401,null,6931,null,507,null,7236,null,667,null,6823,null,574,null,14426,null,475,null,13770,null,716,null,8873,null,488,null,5751,null,301,null,3197,null,687,null,514,null,361,null,0400000US32,Nevada,32
12940,null,1530,null,7088,null,996,null,617,null,328,null,695,null,362,null,449,null,317,null,401,null,369,null,361,null,233,null,679,null,599,null,839,null,557,null,549,null,462,null,1111,null,537,null,548,null,436,null,619,null,438,null,220,null,227,null,0,null,253,null,0,null,253,null,5852,null,1040,null,458,null,275,null,1034,null,464,null,623,null,470,null,0,null,253,null,229,null,159,null,498,null,379,null,599,null,407,null,220,null,260,null,743,null,372,null,843,null,462,null,537,null,385,null,0,null,253,null,68,null,89,null,0,null,253,null,0400000US33,New Hampshire,33
1182998,null,9156,null,559039,null,6345,null,42900,null,1491,null,40540,null,2678,null,47257,null,2776,null,30034,null,1597,null,21209,null,1706,null,43784,null,2198,null,41770,null,1774,null,38189,null,1630,null,87484,null,2055,null,77604,null,1749,null,45767,null,1099,null,26335,null,797,null,12992,null,1243,null,3174,null,827,null,623959,null,5453,null,40445,null,1848,null,44269,null,2868,null,42674,null,2793,null,29095,null,1850,null,18953,null,1591,null,44279,null,1741,null,43139,null,1500,null,43202,null,1484,null,98505,null,1712,null,89555,null,1458,null,62158,null,1448,null,38715,null,793,null,19319,null,1392,null,9651,null,1331,null,0400000US34,New Jersey,34
45193,null,3294,null,24014,null,2299,null,2118,null,996,null,1641,null,707,null,2634,null,645,null,1202,null,706,null,736,null,538,null,1649,null,768,null,2302,null,753,null,2490,null,595,null,3463,null,762,null,1751,null,544,null,2131,null,870,null,1513,null,667,null,342,null,233,null,42,null,73,null,21179,null,2223,null,1633,null,525,null,2385,null,835,null,1827,null,826,null,952,null,643,null,1339,null,676,null,1069,null,456,null,1412,null,447,null,824,null,410,null,3418,null,1045,null,1661,null,643,null,2455,null,765,null,989,null,446,null,998,null,695,null,217,null,270,null,0400000US35,New Mexico,35
3101231,null,16665,null,1438339,null,10058,null,113507,null,3188,null,107611,null,4137,null,114858,null,4395,null,78480,null,2212,null,58671,null,2403,null,122704,null,2667,null,109728,null,2612,null,94152,null,2920,null,203862,null,3944,null,196886,null,2935,null,126645,null,2192,null,70062,null,1663,null,31183,null,1772,null,9990,null,1454,null,1662892,null,9430,null,106599,null,1949,null,100108,null,4619,null,118035,null,4744,null,78607,null,1804,null,55298,null,2488,null,131175,null,2708,null,116959,null,2584,null,103933,null,2311,null,244221,null,2854,null,239184,null,2900,null,171587,null,2101,null,108718,null,1667,null,60454,null,2397,null,28014,null,2121,null,0400000US36,New York,36
1957485,null,9136,null,921268,null,6192,null,74026,null,3014,null,72939,null,3881,null,74514,null,3867,null,51588,null,2256,null,38496,null,2794,null,75604,null,3266,null,62762,null,2960,null,56964,null,2866,null,131339,null,4405,null,130042,null,2929,null,86551,null,1582,null,41596,null,1825,null,18581,null,1516,null,6266,null,949,null,1036217,null,7044,null,67491,null,2685,null,69343,null,3560,null,71138,null,3238,null,48829,null,2887,null,37529,null,3392,null,72791,null,2988,null,69910,null,2956,null,68427,null,2911,null,159064,null,3292,null,152051,null,2609,null,108755,null,1690,null,59478,null,1959,null,35433,null,2097,null,15978,null,1588,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1346129,null,7768,null,635908,null,5376,null,52698,null,1907,null,48884,null,2875,null,55788,null,2917,null,37499,null,1143,null,24924,null,2026,null,50450,null,1986,null,49260,null,1720,null,37700,null,1785,null,85771,null,2252,null,87440,null,2215,null,55063,null,1131,null,29958,null,1056,null,16025,null,1235,null,4448,null,933,null,710221,null,4606,null,51590,null,1928,null,49301,null,2682,null,53106,null,2872,null,36912,null,1267,null,24287,null,1379,null,51359,null,1830,null,51732,null,1646,null,42908,null,1292,null,98607,null,1679,null,100788,null,1544,null,68862,null,1035,null,41884,null,1043,null,28552,null,1290,null,10333,null,1437,null,0400000US39,Ohio,39
261001,null,5778,null,125695,null,3461,null,9005,null,1195,null,10314,null,1582,null,9078,null,1336,null,7963,null,1028,null,3662,null,1052,null,11196,null,1309,null,11847,null,1349,null,8553,null,908,null,18201,null,1580,null,17008,null,1187,null,10545,null,1058,null,5523,null,882,null,2345,null,527,null,455,null,344,null,135306,null,4060,null,11343,null,1420,null,10305,null,1650,null,10758,null,1533,null,6472,null,896,null,4669,null,868,null,9405,null,1197,null,9965,null,1378,null,8911,null,1160,null,18282,null,1047,null,17797,null,1507,null,13359,null,1112,null,7832,null,720,null,5009,null,925,null,1199,null,468,null,0400000US40,Oklahoma,40
65643,null,3330,null,35560,null,2111,null,2143,null,758,null,1782,null,637,null,4011,null,965,null,2301,null,738,null,1511,null,731,null,2967,null,584,null,2353,null,661,null,2178,null,717,null,5083,null,855,null,5424,null,992,null,3525,null,600,null,1693,null,457,null,419,null,224,null,170,null,157,null,30083,null,2035,null,3102,null,614,null,3018,null,1020,null,2098,null,903,null,1471,null,269,null,1154,null,527,null,2233,null,858,null,1871,null,370,null,1584,null,482,null,5122,null,686,null,3365,null,503,null,2513,null,382,null,1330,null,182,null,729,null,269,null,493,null,177,null,0400000US41,Oregon,41
