B20005F_001E,B20005F_001EA,B20005F_001M,B20005F_001MA,B20005F_002E,B20005F_002EA,B20005F_002M,B20005F_002MA,B20005F_003E,B20005F_003EA,B20005F_003M,B20005F_003MA,B20005F_004E,B20005F_004EA,B20005F_004M,B20005F_004MA,B20005F_005E,B20005F_005EA,B20005F_005M,B20005F_005MA,B20005F_006E,B20005F_006EA,B20005F_006M,B20005F_006MA,B20005F_007E,B20005F_007EA,B20005F_007M,B20005F_007MA,B20005F_008E,B20005F_008EA,B20005F_008M,B20005F_008MA,B20005F_009E,B20005F_009EA,B20005F_009M,B20005F_009MA,B20005F_010E,B20005F_010EA,B20005F_010M,B20005F_010MA,B20005F_011E,B20005F_011EA,B20005F_011M,B20005F_011MA,B20005F_012E,B20005F_012EA,B20005F_012M,B20005F_012MA,B20005F_013E,B20005F_013EA,B20005F_013M,B20005F_013MA,B20005F_014E,B20005F_014EA,B20005F_014M,B20005F_014MA,B20005F_015E,B20005F_015EA,B20005F_015M,B20005F_015MA,B20005F_016E,B20005F_016EA,B20005F_016M,B20005F_016MA,B20005F_017E,B20005F_017EA,B20005F_017M,B20005F_017MA,B20005F_018E,B20005F_018EA,B20005F_018M,B20005F_018MA,B20005F_019E,B20005F_019EA,B20005F_019M,B20005F_019MA,B20005F_020E,B20005F_020EA,B20005F_020M,B20005F_020MA,B20005F_021E,B20005F_021EA,B20005F_021M,B20005F_021MA,B20005F_022E,B20005F_022EA,B20005F_022M,B20005F_022MA,B20005F_023E,B20005F_023EA,B20005F_023M,B20005F_023MA,B20005F_024E,B20005F_024EA,B20005F_024M,B20005F_024MA,B20005F_025E,B20005F_025EA,B20005F_025M,B20005F_025MA,B20005F_026E,B20005F_026EA,B20005F_026M,B20005F_026MA,B20005F_027E,B20005F_027EA,B20005F_027M,B20005F_027MA,B20005F_028E,B20005F_028EA,B20005F_028M,B20005F_028MA,B20005F_029E,B20005F_029EA,B20005F_029M,B20005F_029MA,B20005F_030E,B20005F_030EA,B20005F_030M,B20005F_030MA,B20005F_031E,B20005F_031EA,B20005F_031M,B20005F_031MA,B20005F_032E,B20005F_032EA,B20005F_032M,B20005F_032MA,B20005F_033E,B20005F_033EA,B20005F_033M,B20005F_033MA,B20005F_034E,B20005F_034EA,B20005F_034M,B20005F_034MA,B20005F_035E,B20005F_035EA,B20005F_035M,B20005F_035MA,B20005F_036E,B20005F_036EA,B20005F_036M,B20005F_036MA,B20005F_037E,B20005F_037EA,B20005F_037M,B20005F_037MA,B20005F_038E,B20005F_038EA,B20005F_038M,B20005F_038MA,B20005F_039E,B20005F_039EA,B20005F_039M,B20005F_039MA,B20005F_040E,B20005F_040EA,B20005F_040M,B20005F_040MA,B20005F_041E,B20005F_041EA,B20005F_041M,B20005F_041MA,B20005F_042E,B20005F_042EA,B20005F_042M,B20005F_042MA,B20005F_043E,B20005F_043EA,B20005F_043M,B20005F_043MA,B20005F_044E,B20005F_044EA,B20005F_044M,B20005F_044MA,B20005F_045E,B20005F_045EA,B20005F_045M,B20005F_045MA,B20005F_046E,B20005F_046EA,B20005F_046M,B20005F_046MA,B20005F_047E,B20005F_047EA,B20005F_047M,B20005F_047MA,B20005F_048E,B20005F_048EA,B20005F_048M,B20005F_048MA,B20005F_049E,B20005F_049EA,B20005F_049M,B20005F_049MA,B20005F_050E,B20005F_050EA,B20005F_050M,B20005F_050MA,B20005F_051E,B20005F_051EA,B20005F_051M,B20005F_051MA,B20005F_052E,B20005F_052EA,B20005F_052M,B20005F_052MA,B20005F_053E,B20005F_053EA,B20005F_053M,B20005F_053MA,B20005F_054E,B20005F_054EA,B20005F_054M,B20005F_054MA,B20005F_055E,B20005F_055EA,B20005F_055M,B20005F_055MA,B20005F_056E,B20005F_056EA,B20005F_056M,B20005F_056MA,B20005F_057E,B20005F_057EA,B20005F_057M,B20005F_057MA,B20005F_058E,B20005F_058EA,B20005F_058M,B20005F_058MA,B20005F_059E,B20005F_059EA,B20005F_059M,B20005F_059MA,B20005F_060E,B20005F_060EA,B20005F_060M,B20005F_060MA,B20005F_061E,B20005F_061EA,B20005F_061M,B20005F_061MA,B20005F_062E,B20005F_062EA,B20005F_062M,B20005F_062MA,B20005F_063E,B20005F_063EA,B20005F_063M,B20005F_063MA,B20005F_064E,B20005F_064EA,B20005F_064M,B20005F_064MA,B20005F_065E,B20005F_065EA,B20005F_065M,B20005F_065MA,B20005F_066E,B20005F_066EA,B20005F_066M,B20005F_066MA,B20005F_067E,B20005F_067EA,B20005F_067M,B20005F_067MA,B20005F_068E,B20005F_068EA,B20005F_068M,B20005F_068MA,B20005F_069E,B20005F_069EA,B20005F_069M,B20005F_069MA,B20005F_070E,B20005F_070EA,B20005F_070M,B20005F_070MA,B20005F_071E,B20005F_071EA,B20005F_071M,B20005F_071MA,B20005F_072E,B20005F_072EA,B20005F_072M,B20005F_072MA,B20005F_073E,B20005F_073EA,B20005F_073M,B20005F_073MA,B20005F_074E,B20005F_074EA,B20005F_074M,B20005F_074MA,B20005F_075E,B20005F_075EA,B20005F_075M,B20005F_075MA,B20005F_076E,B20005F_076EA,B20005F_076M,B20005F_076MA,B20005F_077E,B20005F_077EA,B20005F_077M,B20005F_077MA,B20005F_078E,B20005F_078EA,B20005F_078M,B20005F_078MA,B20005F_079E,B20005F_079EA,B20005F_079M,B20005F_079MA,B20005F_080E,B20005F_080EA,B20005F_080M,B20005F_080MA,B20005F_081E,B20005F_081EA,B20005F_081M,B20005F_081MA,B20005F_082E,B20005F_082EA,B20005F_082M,B20005F_082MA,B20005F_083E,B20005F_083EA,B20005F_083M,B20005F_083MA,B20005F_084E,B20005F_084EA,B20005F_084M,B20005F_084MA,B20005F_085E,B20005F_085EA,B20005F_085M,B20005F_085MA,B20005F_086E,B20005F_086EA,B20005F_086M,B20005F_086MA,B20005F_087E,B20005F_087EA,B20005F_087M,B20005F_087MA,B20005F_088E,B20005F_088EA,B20005F_088M,B20005F_088MA,B20005F_089E,B20005F_089EA,B20005F_089M,B20005F_089MA,B20005F_090E,B20005F_090EA,B20005F_090M,B20005F_090MA,B20005F_091E,B20005F_091EA,B20005F_091M,B20005F_091MA,B20005F_092E,B20005F_092EA,B20005F_092M,B20005F_092MA,B20005F_093E,B20005F_093EA,B20005F_093M,B20005F_093MA,B20005F_094E,B20005F_094EA,B20005F_094M,B20005F_094MA,B20005F_095E,B20005F_095EA,B20005F_095M,B20005F_095MA,GEO_ID,NAME,state
218876,null,12186,null,131340,null,8529,null,79415,null,6769,null,0,null,298,null,79415,null,6769,null,48,null,79,null,147,null,186,null,2444,null,2218,null,222,null,201,null,6546,null,1893,null,2636,null,1136,null,10400,null,2882,null,6092,null,2022,null,6019,null,1906,null,3515,null,1138,null,10090,null,2172,null,8881,null,2066,null,5905,null,1594,null,5716,null,1484,null,2013,null,905,null,1950,null,820,null,3248,null,1297,null,822,null,447,null,771,null,409,null,1950,null,974,null,51925,null,4955,null,11366,null,2224,null,40559,null,4557,null,2276,null,839,null,2855,null,1293,null,2522,null,895,null,5837,null,2161,null,7145,null,1764,null,2541,null,973,null,5828,null,1718,null,2876,null,1444,null,2142,null,971,null,806,null,430,null,1939,null,1040,null,1405,null,746,null,373,null,423,null,458,null,440,null,0,null,298,null,366,null,430,null,286,null,397,null,475,null,438,null,296,null,303,null,133,null,155,null,87536,null,5220,null,27502,null,3312,null,0,null,298,null,27502,null,3312,null,0,null,298,null,0,null,298,null,102,null,138,null,433,null,455,null,3108,null,1333,null,2675,null,1136,null,2469,null,957,null,2146,null,1207,null,1995,null,848,null,3384,null,1066,null,2193,null,957,null,2075,null,863,null,2899,null,1154,null,1147,null,736,null,499,null,338,null,226,null,250,null,1103,null,640,null,504,null,323,null,434,null,362,null,110,null,187,null,60034,null,4574,null,34088,null,3194,null,25946,null,3155,null,4897,null,1415,null,2563,null,985,null,2498,null,893,null,4184,null,1595,null,4556,null,1414,null,1572,null,843,null,1692,null,954,null,704,null,449,null,742,null,441,null,61,null,106,null,1225,null,671,null,859,null,673,null,95,null,167,null,46,null,77,null,252,null,330,null,0,null,298,null,0,null,298,null,0,null,298,null,0,null,298,null,0,null,298,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
582469,null,18023,null,315890,null,10793,null,184395,null,7891,null,0,null,267,null,184395,null,7891,null,401,null,564,null,265,null,196,null,579,null,319,null,345,null,380,null,5440,null,1680,null,4583,null,1730,null,14284,null,3152,null,12657,null,2486,null,19422,null,3159,null,10767,null,1861,null,26171,null,3944,null,18754,null,2865,null,16030,null,2594,null,15204,null,2530,null,9113,null,1807,null,8149,null,1781,null,9179,null,1568,null,4841,null,1177,null,5120,null,1297,null,3091,null,1020,null,131495,null,7864,null,46959,null,3929,null,84536,null,6315,null,9402,null,2004,null,9177,null,2024,null,7082,null,1638,null,6733,null,1863,null,9542,null,2006,null,5008,null,1590,null,6616,null,1841,null,4281,null,1092,null,3901,null,1116,null,2309,null,906,null,5915,null,1602,null,3526,null,1129,null,2417,null,952,null,3658,null,1257,null,1259,null,677,null,834,null,520,null,869,null,502,null,662,null,339,null,340,null,328,null,1005,null,518,null,266579,null,9055,null,103512,null,6110,null,0,null,267,null,103512,null,6110,null,0,null,267,null,96,null,114,null,1468,null,770,null,1548,null,777,null,5602,null,1373,null,5084,null,1283,null,13100,null,2688,null,8448,null,1665,null,9082,null,1762,null,7923,null,1575,null,13814,null,1576,null,11176,null,2020,null,5873,null,1310,null,5583,null,1158,null,3119,null,1009,null,2862,null,802,null,4027,null,1128,null,1375,null,628,null,2951,null,1099,null,381,null,242,null,163067,null,7120,null,94912,null,5873,null,68155,null,4513,null,11114,null,1940,null,9081,null,1565,null,10058,null,2007,null,7261,null,1705,null,9926,null,1869,null,4068,null,1063,null,3873,null,1270,null,1815,null,749,null,2463,null,992,null,1393,null,727,null,2462,null,1128,null,1088,null,505,null,745,null,456,null,567,null,356,null,573,null,510,null,510,null,316,null,567,null,411,null,466,null,502,null,47,null,78,null,78,null,132,null,0400000US17,Illinois,17
89426,null,6362,null,49741,null,3985,null,28012,null,2845,null,0,null,265,null,28012,null,2845,null,42,null,78,null,200,null,327,null,0,null,265,null,238,null,250,null,1684,null,730,null,976,null,557,null,1819,null,719,null,2452,null,1052,null,1339,null,624,null,1374,null,576,null,3220,null,911,null,3569,null,1088,null,2642,null,1047,null,1672,null,638,null,1526,null,840,null,751,null,521,null,1056,null,625,null,807,null,482,null,1811,null,894,null,834,null,515,null,21729,null,2880,null,6330,null,1291,null,15399,null,2345,null,2204,null,1071,null,1119,null,537,null,1767,null,925,null,1864,null,600,null,2193,null,1065,null,995,null,731,null,1212,null,702,null,349,null,376,null,681,null,416,null,596,null,435,null,152,null,142,null,886,null,596,null,199,null,264,null,131,null,145,null,323,null,314,null,215,null,334,null,118,null,192,null,17,null,34,null,378,null,534,null,0,null,265,null,39685,null,3275,null,10751,null,1782,null,0,null,265,null,10751,null,1782,null,0,null,265,null,0,null,265,null,158,null,175,null,190,null,189,null,461,null,318,null,461,null,323,null,1559,null,561,null,1342,null,656,null,1194,null,735,null,708,null,418,null,1674,null,657,null,774,null,420,null,626,null,452,null,614,null,365,null,248,null,347,null,255,null,317,null,163,null,170,null,53,null,82,null,192,null,189,null,79,null,133,null,28934,null,3064,null,16959,null,2961,null,11975,null,1908,null,2498,null,870,null,1517,null,715,null,1753,null,796,null,1174,null,572,null,1780,null,653,null,736,null,499,null,849,null,512,null,370,null,380,null,255,null,184,null,79,null,158,null,96,null,115,null,426,null,325,null,0,null,265,null,174,null,202,null,0,null,265,null,156,null,249,null,0,null,265,null,50,null,85,null,62,null,105,null,0,null,265,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
47919,null,4780,null,26332,null,3203,null,17069,null,2719,null,0,null,244,null,17069,null,2719,null,0,null,244,null,0,null,244,null,242,null,286,null,460,null,310,null,279,null,224,null,343,null,272,null,751,null,539,null,637,null,409,null,1798,null,764,null,1183,null,570,null,2681,null,983,null,2295,null,954,null,1393,null,687,null,1217,null,864,null,567,null,324,null,759,null,442,null,788,null,381,null,713,null,400,null,609,null,318,null,354,null,279,null,9263,null,1534,null,3095,null,819,null,6168,null,1267,null,996,null,395,null,360,null,303,null,958,null,598,null,748,null,490,null,349,null,278,null,523,null,399,null,404,null,296,null,164,null,262,null,477,null,329,null,290,null,256,null,136,null,197,null,477,null,294,null,159,null,233,null,0,null,244,null,0,null,244,null,83,null,130,null,0,null,244,null,0,null,244,null,0,null,244,null,44,null,78,null,21587,null,2317,null,7935,null,1588,null,0,null,244,null,7935,null,1588,null,0,null,244,null,138,null,214,null,373,null,308,null,253,null,316,null,686,null,399,null,168,null,193,null,911,null,520,null,645,null,391,null,667,null,413,null,580,null,332,null,1252,null,608,null,998,null,517,null,537,null,295,null,184,null,181,null,114,null,147,null,87,null,111,null,24,null,46,null,38,null,61,null,205,null,239,null,75,null,134,null,13652,null,1990,null,5910,null,1278,null,7742,null,1394,null,1889,null,782,null,1077,null,560,null,614,null,384,null,879,null,472,null,893,null,513,null,493,null,250,null,1030,null,573,null,264,null,299,null,0,null,244,null,92,null,130,null,199,null,176,null,205,null,207,null,0,null,244,null,57,null,95,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,50,null,86,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
94894,null,7161,null,51946,null,4671,null,31843,null,3686,null,0,null,281,null,31843,null,3686,null,0,null,281,null,173,null,236,null,598,null,424,null,0,null,281,null,1250,null,805,null,750,null,446,null,1433,null,637,null,1152,null,569,null,2259,null,1079,null,2598,null,794,null,3459,null,1050,null,2897,null,900,null,3811,null,1188,null,2504,null,938,null,805,null,350,null,1591,null,754,null,1897,null,661,null,1297,null,594,null,802,null,335,null,2567,null,912,null,20103,null,3147,null,4461,null,1296,null,15642,null,2736,null,1106,null,590,null,1027,null,566,null,713,null,466,null,1179,null,605,null,2324,null,1343,null,1617,null,808,null,2447,null,943,null,581,null,326,null,1198,null,589,null,334,null,345,null,1722,null,789,null,156,null,149,null,0,null,281,null,446,null,357,null,38,null,63,null,452,null,376,null,160,null,250,null,41,null,68,null,0,null,281,null,101,null,117,null,42948,null,3482,null,15924,null,2425,null,0,null,281,null,15924,null,2425,null,51,null,86,null,33,null,54,null,194,null,190,null,392,null,506,null,2066,null,1016,null,618,null,423,null,1217,null,696,null,1826,null,896,null,1201,null,544,null,813,null,324,null,1932,null,727,null,869,null,479,null,1238,null,689,null,710,null,381,null,425,null,351,null,422,null,286,null,585,null,323,null,276,null,202,null,510,null,293,null,546,null,461,null,27024,null,3057,null,11357,null,2283,null,15667,null,2039,null,2902,null,955,null,1197,null,640,null,2369,null,1120,null,1808,null,913,null,1764,null,743,null,766,null,458,null,1086,null,688,null,552,null,327,null,796,null,430,null,489,null,459,null,474,null,325,null,375,null,288,null,261,null,233,null,0,null,281,null,241,null,263,null,396,null,373,null,120,null,142,null,0,null,281,null,71,null,116,null,0,null,281,null,0400000US24,Maryland,24
179947,null,11014,null,85428,null,6097,null,38854,null,4365,null,0,null,281,null,38854,null,4365,null,0,null,281,null,0,null,281,null,173,null,184,null,41,null,69,null,681,null,448,null,536,null,420,null,1076,null,616,null,1533,null,721,null,1916,null,797,null,1966,null,906,null,5854,null,1478,null,4036,null,1270,null,5398,null,1595,null,5114,null,1357,null,2096,null,944,null,2276,null,882,null,1123,null,616,null,585,null,392,null,3383,null,1040,null,1067,null,551,null,46574,null,3719,null,21101,null,2389,null,25473,null,3158,null,3300,null,1172,null,2522,null,809,null,2794,null,1040,null,1796,null,778,null,2630,null,1196,null,643,null,514,null,1789,null,967,null,1048,null,566,null,2104,null,1032,null,1065,null,657,null,1662,null,817,null,1319,null,862,null,685,null,556,null,455,null,511,null,355,null,218,null,742,null,649,null,244,null,240,null,73,null,120,null,137,null,169,null,110,null,129,null,94519,null,5812,null,30312,null,3185,null,0,null,281,null,30312,null,3185,null,54,null,90,null,0,null,281,null,608,null,461,null,0,null,281,null,1742,null,821,null,692,null,508,null,2262,null,829,null,1949,null,841,null,2463,null,980,null,3578,null,1364,null,4536,null,1315,null,2862,null,922,null,2298,null,975,null,1421,null,681,null,751,null,532,null,1292,null,597,null,2440,null,926,null,613,null,345,null,391,null,250,null,360,null,356,null,64207,null,5093,null,32180,null,3304,null,32027,null,3622,null,5864,null,1377,null,4995,null,1360,null,2968,null,807,null,2218,null,897,null,3471,null,1067,null,2361,null,716,null,2690,null,942,null,1582,null,634,null,1311,null,746,null,746,null,469,null,832,null,411,null,792,null,491,null,501,null,485,null,524,null,394,null,237,null,242,null,183,null,172,null,112,null,133,null,0,null,281,null,420,null,410,null,220,null,285,null,0400000US25,Massachusetts,25
100429,null,6913,null,54184,null,3973,null,26920,null,2836,null,0,null,242,null,26920,null,2836,null,65,null,106,null,93,null,123,null,370,null,252,null,704,null,585,null,2090,null,946,null,1604,null,1074,null,1826,null,842,null,1111,null,781,null,1376,null,664,null,752,null,426,null,3337,null,1158,null,2464,null,1033,null,1653,null,593,null,1744,null,747,null,789,null,407,null,1636,null,762,null,1703,null,779,null,1133,null,545,null,1877,null,832,null,593,null,370,null,27264,null,3572,null,9744,null,1747,null,17520,null,2860,null,3093,null,1025,null,1307,null,501,null,2166,null,964,null,937,null,800,null,3405,null,1907,null,1250,null,748,null,684,null,388,null,877,null,562,null,850,null,551,null,107,null,127,null,301,null,219,null,774,null,500,null,232,null,346,null,498,null,473,null,83,null,113,null,229,null,204,null,263,null,214,null,0,null,242,null,139,null,163,null,325,null,502,null,46245,null,3817,null,13962,null,2310,null,0,null,242,null,13962,null,2310,null,35,null,57,null,0,null,242,null,382,null,222,null,39,null,65,null,623,null,364,null,950,null,685,null,1281,null,677,null,1328,null,664,null,756,null,436,null,864,null,570,null,1751,null,814,null,1796,null,1033,null,665,null,481,null,1050,null,500,null,359,null,309,null,426,null,300,null,485,null,319,null,297,null,188,null,620,null,500,null,255,null,187,null,32283,null,2908,null,18000,null,2133,null,14283,null,1915,null,2639,null,614,null,1798,null,774,null,2702,null,1119,null,1119,null,615,null,1301,null,621,null,884,null,438,null,1178,null,602,null,122,null,134,null,680,null,490,null,327,null,309,null,368,null,319,null,378,null,356,null,353,null,346,null,130,null,155,null,188,null,193,null,116,null,138,null,0,null,242,null,0,null,242,null,0,null,242,null,0,null,242,null,0400000US26,Michigan,26
