B24010B_001E,B24010B_001EA,B24010B_001M,B24010B_001MA,B24010B_002E,B24010B_002EA,B24010B_002M,B24010B_002MA,B24010B_003E,B24010B_003EA,B24010B_003M,B24010B_003MA,B24010B_004E,B24010B_004EA,B24010B_004M,B24010B_004MA,B24010B_005E,B24010B_005EA,B24010B_005M,B24010B_005MA,B24010B_006E,B24010B_006EA,B24010B_006M,B24010B_006MA,B24010B_007E,B24010B_007EA,B24010B_007M,B24010B_007MA,B24010B_008E,B24010B_008EA,B24010B_008M,B24010B_008MA,B24010B_009E,B24010B_009EA,B24010B_009M,B24010B_009MA,B24010B_010E,B24010B_010EA,B24010B_010M,B24010B_010MA,B24010B_011E,B24010B_011EA,B24010B_011M,B24010B_011MA,B24010B_012E,B24010B_012EA,B24010B_012M,B24010B_012MA,B24010B_013E,B24010B_013EA,B24010B_013M,B24010B_013MA,B24010B_014E,B24010B_014EA,B24010B_014M,B24010B_014MA,B24010B_015E,B24010B_015EA,B24010B_015M,B24010B_015MA,B24010B_016E,B24010B_016EA,B24010B_016M,B24010B_016MA,B24010B_017E,B24010B_017EA,B24010B_017M,B24010B_017MA,B24010B_018E,B24010B_018EA,B24010B_018M,B24010B_018MA,B24010B_019E,B24010B_019EA,B24010B_019M,B24010B_019MA,B24010B_020E,B24010B_020EA,B24010B_020M,B24010B_020MA,B24010B_021E,B24010B_021EA,B24010B_021M,B24010B_021MA,B24010B_022E,B24010B_022EA,B24010B_022M,B24010B_022MA,B24010B_023E,B24010B_023EA,B24010B_023M,B24010B_023MA,B24010B_024E,B24010B_024EA,B24010B_024M,B24010B_024MA,B24010B_025E,B24010B_025EA,B24010B_025M,B24010B_025MA,B24010B_026E,B24010B_026EA,B24010B_026M,B24010B_026MA,B24010B_027E,B24010B_027EA,B24010B_027M,B24010B_027MA,B24010B_028E,B24010B_028EA,B24010B_028M,B24010B_028MA,B24010B_029E,B24010B_029EA,B24010B_029M,B24010B_029MA,B24010B_030E,B24010B_030EA,B24010B_030M,B24010B_030MA,B24010B_031E,B24010B_031EA,B24010B_031M,B24010B_031MA,B24010B_032E,B24010B_032EA,B24010B_032M,B24010B_032MA,B24010B_033E,B24010B_033EA,B24010B_033M,B24010B_033MA,B24010B_034E,B24010B_034EA,B24010B_034M,B24010B_034MA,B24010B_035E,B24010B_035EA,B24010B_035M,B24010B_035MA,B24010B_036E,B24010B_036EA,B24010B_036M,B24010B_036MA,B24010B_037E,B24010B_037EA,B24010B_037M,B24010B_037MA,B24010B_038E,B24010B_038EA,B24010B_038M,B24010B_038MA,B24010B_039E,B24010B_039EA,B24010B_039M,B24010B_039MA,B24010B_040E,B24010B_040EA,B24010B_040M,B24010B_040MA,B24010B_041E,B24010B_041EA,B24010B_041M,B24010B_041MA,B24010B_042E,B24010B_042EA,B24010B_042M,B24010B_042MA,B24010B_043E,B24010B_043EA,B24010B_043M,B24010B_043MA,B24010B_044E,B24010B_044EA,B24010B_044M,B24010B_044MA,B24010B_045E,B24010B_045EA,B24010B_045M,B24010B_045MA,B24010B_046E,B24010B_046EA,B24010B_046M,B24010B_046MA,B24010B_047E,B24010B_047EA,B24010B_047M,B24010B_047MA,B24010B_048E,B24010B_048EA,B24010B_048M,B24010B_048MA,B24010B_049E,B24010B_049EA,B24010B_049M,B24010B_049MA,B24010B_050E,B24010B_050EA,B24010B_050M,B24010B_050MA,B24010B_051E,B24010B_051EA,B24010B_051M,B24010B_051MA,B24010B_052E,B24010B_052EA,B24010B_052M,B24010B_052MA,B24010B_053E,B24010B_053EA,B24010B_053M,B24010B_053MA,B24010B_054E,B24010B_054EA,B24010B_054M,B24010B_054MA,B24010B_055E,B24010B_055EA,B24010B_055M,B24010B_055MA,B24010B_056E,B24010B_056EA,B24010B_056M,B24010B_056MA,B24010B_057E,B24010B_057EA,B24010B_057M,B24010B_057MA,B24010B_058E,B24010B_058EA,B24010B_058M,B24010B_058MA,B24010B_059E,B24010B_059EA,B24010B_059M,B24010B_059MA,B24010B_060E,B24010B_060EA,B24010B_060M,B24010B_060MA,B24010B_061E,B24010B_061EA,B24010B_061M,B24010B_061MA,B24010B_062E,B24010B_062EA,B24010B_062M,B24010B_062MA,B24010B_063E,B24010B_063EA,B24010B_063M,B24010B_063MA,GEO_ID,NAME,state
1267671,null,16312,null,577075,null,12017,null,125307,null,6846,null,61994,null,5232,null,44117,null,4111,null,521,null,320,null,17356,null,2589,null,63313,null,4523,null,13426,null,2120,null,9586,null,1936,null,2245,null,880,null,6442,null,1403,null,2628,null,986,null,13716,null,2423,null,6977,null,1761,null,8293,null,1733,null,108215,null,6487,null,5139,null,2196,null,27186,null,3575,null,32543,null,3600,null,34372,null,3488,null,8975,null,1660,null,105833,null,6269,null,47295,null,3905,null,58538,null,4872,null,3897,null,2005,null,72391,null,5622,null,39510,null,4417,null,32881,null,3498,null,161432,null,7078,null,58607,null,4938,null,102825,null,5007,null,690596,null,10081,null,227402,null,6983,null,83769,null,4850,null,47715,null,3703,null,212,null,235,null,35842,null,3724,null,143633,null,6839,null,9855,null,2021,null,2576,null,910,null,3423,null,975,null,16583,null,2714,null,5480,null,1386,null,50565,null,3850,null,5334,null,1191,null,49817,null,4118,null,167976,null,7476,null,40687,null,3790,null,12911,null,2219,null,48638,null,4118,null,28081,null,3556,null,37659,null,3408,null,230231,null,7989,null,86954,null,5839,null,143277,null,6369,null,1036,null,557,null,4994,null,1675,null,1115,null,670,null,3879,null,1493,null,58957,null,4648,null,36390,null,3446,null,22567,null,3138,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
743173,null,9670,null,321310,null,7605,null,74862,null,4807,null,34398,null,3330,null,21665,null,2457,null,133,null,163,null,12600,null,2551,null,40464,null,3670,null,6279,null,1490,null,3997,null,1025,null,1415,null,668,null,7771,null,1671,null,2154,null,919,null,8413,null,1779,null,4804,null,1278,null,5631,null,1573,null,67906,null,4670,null,4771,null,1342,null,20603,null,2786,null,15396,null,2089,null,17482,null,2469,null,9654,null,1777,null,62843,null,4528,null,27954,null,3029,null,34889,null,3802,null,764,null,611,null,28148,null,3340,null,15734,null,2468,null,12414,null,2062,null,86787,null,5618,null,26774,null,3352,null,60013,null,4533,null,421863,null,7709,null,135820,null,5638,null,48358,null,3625,null,28427,null,2864,null,23,null,38,null,19908,null,2714,null,87462,null,5149,null,4597,null,1330,null,970,null,638,null,2270,null,710,null,14787,null,1926,null,2856,null,793,null,29077,null,2702,null,3264,null,961,null,29641,null,3330,null,109804,null,4852,null,32901,null,2833,null,11318,null,2093,null,17406,null,2233,null,12509,null,1640,null,35670,null,3515,null,147135,null,5400,null,46073,null,3458,null,101062,null,4977,null,0,null,267,null,3376,null,2041,null,666,null,432,null,2710,null,2000,null,25728,null,2622,null,13197,null,1772,null,12531,null,2048,null,0400000US17,Illinois,17
223895,null,5770,null,99727,null,4218,null,19407,null,2621,null,9126,null,1913,null,6767,null,1644,null,0,null,265,null,2359,null,869,null,10281,null,1845,null,1218,null,489,null,2248,null,1039,null,238,null,256,null,1818,null,765,null,346,null,373,null,2419,null,835,null,1009,null,475,null,985,null,505,null,22209,null,2726,null,1857,null,651,null,6260,null,1365,null,5691,null,1658,null,6233,null,1205,null,2168,null,759,null,18037,null,2286,null,7693,null,1351,null,10344,null,1923,null,123,null,157,null,10173,null,1753,null,6309,null,1321,null,3864,null,1102,null,29778,null,3331,null,13824,null,2282,null,15954,null,2249,null,124168,null,4090,null,39971,null,3313,null,13272,null,1946,null,8669,null,1708,null,0,null,265,null,4603,null,1179,null,26699,null,2976,null,969,null,429,null,329,null,284,null,1439,null,843,null,4509,null,1123,null,1135,null,678,null,8582,null,1612,null,670,null,389,null,9066,null,1629,null,31105,null,2780,null,9815,null,1547,null,2514,null,814,null,7969,null,1608,null,4181,null,1126,null,6626,null,1294,null,40389,null,3592,null,14297,null,1920,null,26092,null,2884,null,0,null,265,null,403,null,329,null,54,null,93,null,349,null,318,null,12300,null,1944,null,7926,null,1435,null,4374,null,1291,null,0400000US18,Indiana,18
31521,null,2161,null,15227,null,1713,null,3413,null,914,null,608,null,469,null,419,null,432,null,26,null,43,null,163,null,190,null,2805,null,730,null,90,null,105,null,722,null,435,null,39,null,68,null,824,null,459,null,0,null,226,null,620,null,331,null,266,null,283,null,244,null,346,null,3324,null,1020,null,463,null,383,null,352,null,278,null,1705,null,686,null,741,null,494,null,63,null,107,null,2503,null,962,null,1040,null,535,null,1463,null,707,null,0,null,226,null,1364,null,515,null,806,null,418,null,558,null,459,null,4623,null,1244,null,2742,null,996,null,1881,null,726,null,16294,null,1746,null,4139,null,1213,null,1287,null,620,null,908,null,516,null,0,null,226,null,379,null,348,null,2852,null,992,null,323,null,309,null,252,null,269,null,278,null,408,null,106,null,152,null,137,null,177,null,711,null,537,null,250,null,209,null,795,null,585,null,3497,null,855,null,860,null,601,null,69,null,113,null,1243,null,528,null,627,null,417,null,698,null,533,null,6419,null,1353,null,2143,null,900,null,4276,null,1085,null,0,null,226,null,96,null,170,null,0,null,226,null,96,null,170,null,2143,null,824,null,1536,null,745,null,607,null,314,null,0400000US19,Iowa,19
67436,null,2705,null,32919,null,2038,null,7055,null,1318,null,2954,null,788,null,1984,null,630,null,65,null,105,null,905,null,474,null,4101,null,1222,null,633,null,454,null,461,null,334,null,402,null,378,null,673,null,441,null,0,null,244,null,1138,null,697,null,257,null,247,null,537,null,374,null,7820,null,1428,null,581,null,384,null,1678,null,738,null,2507,null,885,null,2042,null,751,null,1012,null,577,null,4958,null,1173,null,2520,null,964,null,2438,null,750,null,0,null,244,null,3145,null,994,null,1578,null,620,null,1567,null,773,null,9941,null,1641,null,4280,null,936,null,5661,null,1305,null,34517,null,1885,null,10394,null,1328,null,2839,null,818,null,1951,null,813,null,0,null,244,null,888,null,408,null,7555,null,1294,null,358,null,277,null,43,null,76,null,228,null,280,null,1027,null,423,null,318,null,254,null,2260,null,699,null,619,null,430,null,2702,null,876,null,8681,null,1370,null,2780,null,860,null,609,null,383,null,2045,null,717,null,1190,null,502,null,2057,null,711,null,12172,null,1717,null,4237,null,1008,null,7935,null,1516,null,81,null,135,null,467,null,359,null,76,null,126,null,391,null,333,null,2722,null,871,null,1540,null,640,null,1182,null,552,null,0400000US20,Kansas,20
135154,null,4506,null,64397,null,2870,null,10884,null,1695,null,4382,null,882,null,3263,null,812,null,326,null,257,null,793,null,474,null,6502,null,1536,null,1390,null,708,null,531,null,394,null,128,null,188,null,1540,null,884,null,368,null,332,null,1380,null,578,null,664,null,419,null,501,null,389,null,16971,null,2451,null,604,null,388,null,3090,null,932,null,5596,null,1401,null,7063,null,1430,null,618,null,344,null,10113,null,1441,null,4491,null,1223,null,5622,null,1181,null,312,null,285,null,6403,null,1459,null,4026,null,1014,null,2377,null,990,null,19714,null,2182,null,11376,null,1864,null,8338,null,1537,null,70757,null,3085,null,19954,null,2002,null,5815,null,1214,null,3585,null,1017,null,54,null,97,null,2176,null,694,null,14139,null,2005,null,517,null,438,null,336,null,266,null,117,null,137,null,2186,null,749,null,222,null,229,null,6253,null,1195,null,447,null,316,null,4061,null,1213,null,20014,null,1986,null,4866,null,1256,null,957,null,544,null,5477,null,1123,null,4699,null,1289,null,4015,null,973,null,20386,null,2293,null,6372,null,1389,null,14014,null,1747,null,0,null,271,null,501,null,359,null,150,null,138,null,351,null,332,null,9902,null,1818,null,6831,null,1364,null,3071,null,981,null,0400000US21,Kentucky,21
556946,null,9138,null,251462,null,6210,null,38931,null,3778,null,17282,null,2543,null,12513,null,2276,null,802,null,469,null,3967,null,1155,null,21649,null,3256,null,1353,null,683,null,3062,null,1102,null,1103,null,500,null,2579,null,1010,null,726,null,518,null,4657,null,1533,null,2714,null,1448,null,5455,null,1508,null,59296,null,4332,null,1605,null,675,null,12784,null,2256,null,21243,null,2782,null,18351,null,2861,null,5313,null,1571,null,34739,null,3901,null,18377,null,2688,null,16362,null,2515,null,2384,null,757,null,48362,null,3952,null,33089,null,3403,null,15273,null,2176,null,67750,null,3776,null,24528,null,2327,null,43222,null,3304,null,305484,null,7300,null,82610,null,5076,null,23645,null,3326,null,13794,null,2766,null,0,null,277,null,9851,null,1750,null,58965,null,4072,null,2251,null,870,null,982,null,505,null,540,null,309,null,8008,null,1274,null,1155,null,592,null,22527,null,2605,null,1064,null,556,null,22438,null,2942,null,105558,null,5516,null,27235,null,3185,null,6964,null,1429,null,28154,null,3163,null,18888,null,2706,null,24317,null,2785,null,96047,null,5199,null,41208,null,3054,null,54839,null,4339,null,433,null,374,null,1700,null,753,null,800,null,461,null,900,null,491,null,19136,null,2772,null,11650,null,2246,null,7486,null,1517,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
826754,null,8611,null,367103,null,5621,null,107268,null,4419,null,46177,null,3579,null,30746,null,2920,null,293,null,310,null,15138,null,2183,null,61091,null,3835,null,14894,null,2540,null,7420,null,1387,null,2051,null,686,null,8090,null,1591,null,2758,null,832,null,9979,null,1821,null,5886,null,1258,null,10013,null,2024,null,69780,null,4339,null,3059,null,1016,null,24520,null,2457,null,16974,null,2147,null,17866,null,2453,null,7361,null,1555,null,72134,null,4553,null,29745,null,3192,null,42389,null,3526,null,467,null,345,null,43749,null,4089,null,24931,null,3101,null,18818,null,2693,null,73705,null,5152,null,21550,null,2672,null,52155,null,4594,null,459651,null,5841,null,184659,null,6850,null,70169,null,4142,null,36670,null,3064,null,0,null,281,null,33499,null,3155,null,114490,null,5887,null,14036,null,1984,null,1351,null,592,null,2455,null,759,null,14767,null,2138,null,7443,null,1530,null,33473,null,3350,null,5095,null,1552,null,35870,null,3133,null,98774,null,5326,null,30252,null,3342,null,14000,null,2000,null,18115,null,2882,null,11904,null,1675,null,24503,null,2795,null,156386,null,7277,null,45468,null,4458,null,110918,null,5881,null,397,null,404,null,2589,null,897,null,1106,null,641,null,1483,null,603,null,16846,null,2060,null,9855,null,1466,null,6991,null,1556,null,0400000US24,Maryland,24
192229,null,5823,null,91966,null,3941,null,24665,null,2819,null,9179,null,1589,null,5724,null,1095,null,0,null,281,null,3455,null,1078,null,15486,null,2308,null,2333,null,712,null,1139,null,582,null,1163,null,650,null,4047,null,1294,null,243,null,209,null,2879,null,818,null,1252,null,647,null,2430,null,737,null,23521,null,3116,null,3479,null,1085,null,5070,null,1500,null,6827,null,1548,null,5458,null,1543,null,2687,null,977,null,21052,null,3251,null,10119,null,1977,null,10933,null,2085,null,0,null,281,null,7787,null,1786,null,4031,null,1195,null,3756,null,1266,null,14941,null,1814,null,6037,null,1258,null,8904,null,1620,null,100263,null,3356,null,33255,null,2569,null,8830,null,1475,null,4232,null,1083,null,0,null,281,null,4598,null,987,null,24425,null,2356,null,955,null,378,null,841,null,442,null,274,null,312,null,3997,null,1162,null,822,null,573,null,6690,null,1137,null,791,null,400,null,10055,null,1719,null,34441,null,3044,null,16302,null,2187,null,1940,null,688,null,4275,null,1200,null,5032,null,1397,null,6892,null,1532,null,28071,null,2641,null,9564,null,1618,null,18507,null,2301,null,92,null,151,null,480,null,420,null,141,null,191,null,339,null,357,null,3924,null,1297,null,2451,null,1090,null,1473,null,737,null,0400000US25,Massachusetts,25
496126,null,8816,null,211628,null,5849,null,39686,null,3179,null,16940,null,2277,null,12979,null,1805,null,105,null,174,null,3856,null,1050,null,22746,null,2316,null,3656,null,1082,null,3076,null,955,null,613,null,431,null,4442,null,1125,null,535,null,378,null,4456,null,1132,null,3120,null,1055,null,2848,null,925,null,53906,null,5067,null,3081,null,1082,null,12586,null,2214,null,16567,null,2674,null,16504,null,2513,null,5168,null,1452,null,39371,null,3541,null,16257,null,2715,null,23114,null,2706,null,487,null,307,null,18694,null,2787,null,9282,null,1623,null,9412,null,1989,null,59484,null,4771,null,30991,null,3284,null,28493,null,3131,null,284498,null,5911,null,79484,null,4453,null,31476,null,2628,null,17358,null,2188,null,0,null,242,null,14118,null,1874,null,48008,null,3470,null,2039,null,634,null,1171,null,509,null,594,null,332,null,9445,null,1713,null,935,null,561,null,14038,null,1850,null,2295,null,944,null,17491,null,1794,null,88555,null,4606,null,27780,null,2885,null,7196,null,1563,null,17429,null,2567,null,13475,null,1812,null,22675,null,2984,null,90739,null,4270,null,32150,null,2956,null,58589,null,3782,null,52,null,92,null,1650,null,737,null,727,null,467,null,923,null,612,null,24018,null,2485,null,16637,null,2018,null,7381,null,1493,null,0400000US26,Michigan,26
95531,null,3315,null,51058,null,2590,null,14780,null,2324,null,7197,null,1652,null,4013,null,1125,null,0,null,211,null,3184,null,1113,null,7583,null,1622,null,1586,null,714,null,748,null,466,null,268,null,219,null,971,null,411,null,313,null,334,null,1478,null,752,null,1406,null,699,null,813,null,558,null,11186,null,1868,null,2659,null,1034,null,1328,null,642,null,1652,null,609,null,3171,null,1002,null,2376,null,801,null,8872,null,1465,null,4743,null,1271,null,4129,null,1016,null,0,null,211,null,2657,null,907,null,1132,null,514,null,1525,null,724,null,13563,null,1533,null,6101,null,1306,null,7462,null,1339,null,44473,null,2280,null,12291,null,1893,null,4133,null,1039,null,1858,null,653,null,0,null,211,null,2275,null,777,null,8158,null,1507,null,984,null,592,null,181,null,159,null,671,null,510,null,1233,null,581,null,605,null,456,null,1704,null,808,null,334,null,218,null,2446,null,923,null,13878,null,1894,null,5105,null,1445,null,563,null,415,null,1646,null,598,null,1796,null,647,null,4768,null,1074,null,14484,null,1976,null,4047,null,982,null,10437,null,1896,null,0,null,211,null,93,null,105,null,42,null,68,null,51,null,83,null,3727,null,1160,null,2667,null,1114,null,1060,null,487,null,0400000US27,Minnesota,27
416785,null,8833,null,189747,null,5767,null,27950,null,2760,null,12046,null,1977,null,8867,null,1686,null,807,null,422,null,2372,null,1188,null,15904,null,2046,null,640,null,434,null,3322,null,1293,null,513,null,408,null,2553,null,984,null,411,null,315,null,4333,null,1290,null,1535,null,735,null,2597,null,999,null,35537,null,3506,null,1366,null,785,null,7161,null,1577,null,11612,null,2118,null,12074,null,2368,null,3324,null,1339,null,23914,null,2726,null,9032,null,1508,null,14882,null,2397,null,4761,null,1276,null,32571,null,3244,null,21574,null,2806,null,10997,null,1964,null,65014,null,3784,null,28414,null,2945,null,36600,null,3280,null,227038,null,6202,null,62651,null,3371,null,18002,null,2104,null,12113,null,1826,null,19,null,33,null,5870,null,1217,null,44649,null,3276,null,397,null,247,null,46,null,87,null,996,null,682,null,5290,null,1300,null,879,null,480,null,19486,null,2045,null,993,null,535,null,16562,null,2092,null,68086,null,4381,null,16157,null,2216,null,5001,null,1203,null,21703,null,2927,null,13112,null,1726,null,12113,null,1537,null,67408,null,4758,null,29408,null,3315,null,38000,null,3512,null,941,null,510,null,1421,null,677,null,654,null,441,null,767,null,470,null,26531,null,3118,null,21042,null,2718,null,5489,null,1223,null,0400000US28,Mississippi,28
277513,null,6663,null,122233,null,4647,null,21935,null,2519,null,10936,null,2100,null,6828,null,1564,null,66,null,109,null,4042,null,1217,null,10999,null,1854,null,2112,null,938,null,1339,null,704,null,516,null,437,null,2317,null,851,null,231,null,336,null,1656,null,699,null,1039,null,578,null,1789,null,718,null,33172,null,3219,null,2144,null,960,null,6581,null,1587,null,11426,null,2073,null,10780,null,1883,null,2241,null,818,null,21174,null,2698,null,10187,null,1876,null,10987,null,1943,null,203,null,182,null,11219,null,1864,null,6095,null,1266,null,5124,null,1474,null,34530,null,3280,null,14042,null,1990,null,20488,null,2877,null,155280,null,4332,null,48918,null,3522,null,15262,null,1922,null,7803,null,1553,null,0,null,257,null,7459,null,1462,null,33656,null,3076,null,1939,null,835,null,333,null,245,null,895,null,427,null,4603,null,1251,null,1780,null,809,null,9493,null,1628,null,1008,null,887,null,13605,null,1855,null,41598,null,3505,null,13632,null,2154,null,2557,null,1062,null,8837,null,1904,null,7612,null,1625,null,8960,null,1585,null,53725,null,3608,null,13747,null,1956,null,39978,null,3376,null,0,null,257,null,759,null,401,null,279,null,209,null,480,null,321,null,10280,null,1734,null,6616,null,1362,null,3664,null,1103,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
31613,null,1900,null,15832,null,1340,null,3657,null,1040,null,898,null,485,null,553,null,391,null,0,null,221,null,345,null,349,null,2759,null,922,null,422,null,308,null,274,null,237,null,123,null,159,null,1001,null,633,null,74,null,122,null,292,null,267,null,167,null,218,null,406,null,340,null,3464,null,979,null,237,null,169,null,480,null,363,null,1427,null,741,null,1022,null,520,null,298,null,230,null,3691,null,980,null,1871,null,730,null,1820,null,854,null,0,null,221,null,1004,null,504,null,815,null,444,null,189,null,238,null,4016,null,998,null,2058,null,875,null,1958,null,750,null,15781,null,1276,null,3385,null,938,null,1432,null,573,null,596,null,336,null,52,null,83,null,784,null,377,null,1953,null,684,null,448,null,389,null,142,null,215,null,0,null,221,null,394,null,340,null,77,null,89,null,480,null,369,null,0,null,221,null,412,null,298,null,4927,null,941,null,1296,null,594,null,208,null,229,null,1383,null,524,null,395,null,326,null,1645,null,569,null,5237,null,986,null,1450,null,692,null,3787,null,961,null,277,null,381,null,0,null,221,null,0,null,221,null,0,null,221,null,1955,null,747,null,915,null,395,null,1040,null,746,null,0400000US31,Nebraska,31
84934,null,3531,null,41271,null,2233,null,9228,null,1699,null,4138,null,1158,null,2917,null,919,null,0,null,300,null,1221,null,662,null,5090,null,1314,null,1182,null,684,null,134,null,225,null,214,null,184,null,454,null,504,null,147,null,120,null,1401,null,678,null,1055,null,658,null,503,null,363,null,11295,null,1848,null,63,null,106,null,3625,null,1006,null,3899,null,1125,null,1724,null,731,null,1984,null,811,null,8557,null,1622,null,4337,null,1187,null,4220,null,1277,null,109,null,183,null,4617,null,1300,null,2948,null,1006,null,1669,null,691,null,7465,null,1395,null,1013,null,549,null,6452,null,1307,null,43663,null,2419,null,10552,null,1740,null,4260,null,1055,null,2554,null,869,null,0,null,300,null,1706,null,701,null,6292,null,1380,null,487,null,418,null,0,null,300,null,0,null,300,null,729,null,704,null,229,null,286,null,2524,null,763,null,327,null,316,null,1996,null,775,null,13204,null,1987,null,1721,null,798,null,1002,null,593,null,3276,null,1192,null,3279,null,1167,null,3926,null,1330,null,17997,null,2017,null,5995,null,1723,null,12002,null,1919,null,0,null,300,null,713,null,494,null,143,null,164,null,570,null,469,null,1197,null,593,null,139,null,173,null,1058,null,560,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
