B17001D_001E,B17001D_001EA,B17001D_001M,B17001D_001MA,B17001D_002E,B17001D_002EA,B17001D_002M,B17001D_002MA,B17001D_003E,B17001D_003EA,B17001D_003M,B17001D_003MA,B17001D_004E,B17001D_004EA,B17001D_004M,B17001D_004MA,B17001D_005E,B17001D_005EA,B17001D_005M,B17001D_005MA,B17001D_006E,B17001D_006EA,B17001D_006M,B17001D_006MA,B17001D_007E,B17001D_007EA,B17001D_007M,B17001D_007MA,B17001D_008E,B17001D_008EA,B17001D_008M,B17001D_008MA,B17001D_009E,B17001D_009EA,B17001D_009M,B17001D_009MA,B17001D_010E,B17001D_010EA,B17001D_010M,B17001D_010MA,B17001D_011E,B17001D_011EA,B17001D_011M,B17001D_011MA,B17001D_012E,B17001D_012EA,B17001D_012M,B17001D_012MA,B17001D_013E,B17001D_013EA,B17001D_013M,B17001D_013MA,B17001D_014E,B17001D_014EA,B17001D_014M,B17001D_014MA,B17001D_015E,B17001D_015EA,B17001D_015M,B17001D_015MA,B17001D_016E,B17001D_016EA,B17001D_016M,B17001D_016MA,B17001D_017E,B17001D_017EA,B17001D_017M,B17001D_017MA,B17001D_018E,B17001D_018EA,B17001D_018M,B17001D_018MA,B17001D_019E,B17001D_019EA,B17001D_019M,B17001D_019MA,B17001D_020E,B17001D_020EA,B17001D_020M,B17001D_020MA,B17001D_021E,B17001D_021EA,B17001D_021M,B17001D_021MA,B17001D_022E,B17001D_022EA,B17001D_022M,B17001D_022MA,B17001D_023E,B17001D_023EA,B17001D_023M,B17001D_023MA,B17001D_024E,B17001D_024EA,B17001D_024M,B17001D_024MA,B17001D_025E,B17001D_025EA,B17001D_025M,B17001D_025MA,B17001D_026E,B17001D_026EA,B17001D_026M,B17001D_026MA,B17001D_027E,B17001D_027EA,B17001D_027M,B17001D_027MA,B17001D_028E,B17001D_028EA,B17001D_028M,B17001D_028MA,B17001D_029E,B17001D_029EA,B17001D_029M,B17001D_029MA,B17001D_030E,B17001D_030EA,B17001D_030M,B17001D_030MA,B17001D_031E,B17001D_031EA,B17001D_031M,B17001D_031MA,B17001D_032E,B17001D_032EA,B17001D_032M,B17001D_032MA,B17001D_033E,B17001D_033EA,B17001D_033M,B17001D_033MA,B17001D_034E,B17001D_034EA,B17001D_034M,B17001D_034MA,B17001D_035E,B17001D_035EA,B17001D_035M,B17001D_035MA,B17001D_036E,B17001D_036EA,B17001D_036M,B17001D_036MA,B17001D_037E,B17001D_037EA,B17001D_037M,B17001D_037MA,B17001D_038E,B17001D_038EA,B17001D_038M,B17001D_038MA,B17001D_039E,B17001D_039EA,B17001D_039M,B17001D_039MA,B17001D_040E,B17001D_040EA,B17001D_040M,B17001D_040MA,B17001D_041E,B17001D_041EA,B17001D_041M,B17001D_041MA,B17001D_042E,B17001D_042EA,B17001D_042M,B17001D_042MA,B17001D_043E,B17001D_043EA,B17001D_043M,B17001D_043MA,B17001D_044E,B17001D_044EA,B17001D_044M,B17001D_044MA,B17001D_045E,B17001D_045EA,B17001D_045M,B17001D_045MA,B17001D_046E,B17001D_046EA,B17001D_046M,B17001D_046MA,B17001D_047E,B17001D_047EA,B17001D_047M,B17001D_047MA,B17001D_048E,B17001D_048EA,B17001D_048M,B17001D_048MA,B17001D_049E,B17001D_049EA,B17001D_049M,B17001D_049MA,B17001D_050E,B17001D_050EA,B17001D_050M,B17001D_050MA,B17001D_051E,B17001D_051EA,B17001D_051M,B17001D_051MA,B17001D_052E,B17001D_052EA,B17001D_052M,B17001D_052MA,B17001D_053E,B17001D_053EA,B17001D_053M,B17001D_053MA,B17001D_054E,B17001D_054EA,B17001D_054M,B17001D_054MA,B17001D_055E,B17001D_055EA,B17001D_055M,B17001D_055MA,B17001D_056E,B17001D_056EA,B17001D_056M,B17001D_056MA,B17001D_057E,B17001D_057EA,B17001D_057M,B17001D_057MA,B17001D_058E,B17001D_058EA,B17001D_058M,B17001D_058MA,B17001D_059E,B17001D_059EA,B17001D_059M,B17001D_059MA,GEO_ID,NAME,state
270248,null,4781,null,29710,null,4716,null,14151,null,2776,null,1201,null,787,null,321,null,380,null,1592,null,683,null,708,null,435,null,425,null,384,null,500,null,662,null,2726,null,1094,null,2003,null,853,null,1674,null,782,null,2213,null,869,null,148,null,143,null,410,null,340,null,230,null,259,null,15559,null,2732,null,1239,null,592,null,421,null,286,null,1462,null,681,null,499,null,384,null,121,null,145,null,425,null,331,null,2509,null,958,null,2645,null,931,null,3039,null,893,null,1176,null,633,null,1388,null,745,null,309,null,268,null,326,null,303,null,240538,null,5930,null,115916,null,3787,null,9950,null,1150,null,2015,null,665,null,10145,null,1247,null,4530,null,879,null,1246,null,521,null,3051,null,790,null,7349,null,1719,null,19780,null,1413,null,23866,null,1514,null,15591,null,1299,null,10255,null,864,null,6176,null,982,null,1962,null,754,null,124622,null,3473,null,8478,null,1085,null,995,null,428,null,11552,null,1200,null,4468,null,985,null,1381,null,592,null,2687,null,678,null,8536,null,1100,null,22464,null,1299,null,23716,null,1503,null,18636,null,1653,null,12272,null,1050,null,6453,null,1001,null,2984,null,727,null,0400000US13,Georgia,13
489194,null,8977,null,31083,null,3876,null,10972,null,1931,null,443,null,394,null,0,null,275,null,374,null,264,null,287,null,196,null,94,null,95,null,324,null,235,null,1407,null,722,null,1502,null,876,null,1496,null,647,null,1636,null,720,null,1587,null,623,null,835,null,366,null,987,null,348,null,20111,null,2847,null,715,null,495,null,145,null,137,null,310,null,268,null,508,null,362,null,126,null,101,null,82,null,96,null,2738,null,930,null,2596,null,1093,null,1554,null,588,null,2341,null,871,null,2996,null,809,null,1993,null,615,null,4007,null,894,null,458111,null,9460,null,218349,null,5431,null,9296,null,1242,null,1199,null,511,null,11257,null,1501,null,5265,null,1099,null,2651,null,671,null,4694,null,886,null,15696,null,1592,null,25423,null,1851,null,31818,null,1579,null,36594,null,1351,null,30255,null,1153,null,20006,null,904,null,24195,null,812,null,239762,null,5934,null,7608,null,1187,null,1671,null,656,null,9410,null,1238,null,5656,null,965,null,2020,null,579,null,4017,null,675,null,13046,null,1463,null,24386,null,1453,null,36748,null,1669,null,40346,null,1731,null,33714,null,1278,null,24989,null,1050,null,36151,null,1100,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
541387,null,5731,null,47850,null,5656,null,24006,null,3389,null,793,null,387,null,480,null,375,null,1525,null,762,null,744,null,427,null,577,null,462,null,345,null,225,null,6934,null,1737,null,4243,null,1329,null,2439,null,911,null,2409,null,1192,null,1736,null,604,null,584,null,336,null,1197,null,519,null,23844,null,3126,null,1405,null,780,null,224,null,268,null,1550,null,744,null,554,null,347,null,387,null,266,null,517,null,363,null,5228,null,1261,null,4132,null,961,null,2405,null,805,null,2537,null,731,null,1793,null,688,null,1568,null,701,null,1544,null,604,null,493537,null,6779,null,240219,null,3890,null,17241,null,1152,null,3031,null,829,null,18594,null,1776,null,7535,null,1034,null,2265,null,574,null,5975,null,1010,null,17890,null,1854,null,43864,null,1571,null,46275,null,1609,null,34265,null,1694,null,25423,null,1007,null,12513,null,609,null,5348,null,604,null,253318,null,4091,null,18891,null,1280,null,2643,null,862,null,18265,null,1448,null,8380,null,1226,null,1763,null,537,null,6068,null,767,null,17569,null,1607,null,45726,null,1600,null,47801,null,1160,null,36558,null,1268,null,27389,null,878,null,14269,null,1006,null,7996,null,755,null,0400000US17,Illinois,17
81234,null,2542,null,14977,null,2868,null,7905,null,1583,null,222,null,202,null,314,null,309,null,509,null,325,null,345,null,304,null,285,null,264,null,78,null,84,null,2523,null,821,null,1368,null,523,null,1576,null,712,null,280,null,344,null,223,null,191,null,138,null,151,null,44,null,74,null,7072,null,1701,null,258,null,232,null,0,null,265,null,579,null,367,null,255,null,216,null,112,null,131,null,192,null,175,null,1342,null,620,null,1662,null,794,null,1421,null,663,null,650,null,472,null,285,null,230,null,208,null,199,null,108,null,137,null,66257,null,3590,null,30899,null,2138,null,1931,null,683,null,478,null,293,null,2592,null,679,null,1221,null,532,null,259,null,183,null,879,null,451,null,2435,null,695,null,5693,null,1039,null,6280,null,1129,null,4372,null,797,null,3106,null,619,null,1229,null,390,null,424,null,339,null,35358,null,2467,null,3163,null,766,null,414,null,298,null,3669,null,892,null,1620,null,533,null,316,null,222,null,976,null,336,null,1600,null,552,null,6008,null,991,null,6328,null,1170,null,5291,null,897,null,3465,null,710,null,1543,null,572,null,965,null,513,null,0400000US18,Indiana,18
44845,null,2291,null,5347,null,1708,null,1888,null,905,null,212,null,322,null,0,null,226,null,374,null,389,null,0,null,226,null,0,null,226,null,244,null,239,null,559,null,442,null,114,null,155,null,249,null,258,null,0,null,226,null,0,null,226,null,136,null,200,null,0,null,226,null,3459,null,1174,null,532,null,518,null,103,null,168,null,189,null,178,null,0,null,226,null,0,null,226,null,0,null,226,null,1326,null,612,null,638,null,348,null,272,null,212,null,134,null,162,null,190,null,210,null,0,null,226,null,75,null,128,null,39498,null,2268,null,19419,null,1605,null,1373,null,320,null,518,null,368,null,1320,null,527,null,521,null,449,null,426,null,335,null,444,null,314,null,2214,null,964,null,4456,null,1026,null,3987,null,994,null,2022,null,546,null,913,null,380,null,879,null,440,null,346,null,237,null,20079,null,1521,null,1888,null,474,null,719,null,368,null,2511,null,661,null,703,null,408,null,152,null,134,null,16,null,29,null,1056,null,491,null,4336,null,801,null,3664,null,782,null,2136,null,636,null,1573,null,450,null,944,null,447,null,381,null,243,null,0400000US19,Iowa,19
58466,null,2175,null,9042,null,2071,null,3999,null,1226,null,789,null,455,null,68,null,112,null,255,null,166,null,58,null,85,null,0,null,244,null,145,null,163,null,1140,null,787,null,692,null,380,null,377,null,261,null,344,null,359,null,50,null,88,null,0,null,244,null,81,null,139,null,5043,null,1203,null,542,null,399,null,0,null,244,null,140,null,161,null,217,null,231,null,154,null,222,null,18,null,24,null,1566,null,726,null,940,null,465,null,525,null,404,null,335,null,249,null,105,null,168,null,124,null,186,null,377,null,427,null,49424,null,2502,null,24356,null,1575,null,2222,null,438,null,315,null,259,null,2075,null,500,null,548,null,314,null,329,null,212,null,689,null,408,null,2057,null,727,null,5405,null,903,null,4288,null,661,null,3115,null,592,null,1775,null,511,null,1184,null,439,null,354,null,262,null,25068,null,1680,null,1996,null,506,null,518,null,336,null,1997,null,462,null,1006,null,381,null,234,null,198,null,490,null,340,null,1930,null,416,null,4493,null,614,null,5081,null,709,null,3297,null,493,null,2639,null,541,null,898,null,419,null,489,null,253,null,0400000US20,Kansas,20
41899,null,3418,null,3706,null,955,null,1509,null,587,null,0,null,271,null,0,null,271,null,47,null,79,null,0,null,271,null,0,null,271,null,21,null,38,null,789,null,420,null,535,null,301,null,0,null,271,null,117,null,148,null,0,null,271,null,0,null,271,null,0,null,271,null,2197,null,821,null,0,null,271,null,0,null,271,null,0,null,271,null,20,null,50,null,0,null,271,null,133,null,156,null,744,null,613,null,425,null,331,null,351,null,329,null,247,null,318,null,227,null,234,null,50,null,92,null,0,null,271,null,38193,null,3272,null,18940,null,2515,null,2024,null,689,null,294,null,196,null,1518,null,472,null,1214,null,526,null,240,null,235,null,277,null,223,null,999,null,375,null,2569,null,521,null,5278,null,1040,null,2619,null,916,null,603,null,305,null,863,null,609,null,442,null,426,null,19253,null,1401,null,1366,null,465,null,423,null,218,null,2580,null,765,null,714,null,376,null,118,null,141,null,218,null,214,null,709,null,488,null,3614,null,793,null,4622,null,896,null,2041,null,643,null,1641,null,430,null,905,null,539,null,302,null,223,null,0400000US21,Kentucky,21
63416,null,3411,null,7406,null,2301,null,2651,null,1035,null,234,null,324,null,23,null,44,null,47,null,79,null,47,null,79,null,0,null,277,null,0,null,277,null,299,null,229,null,1001,null,566,null,90,null,95,null,461,null,508,null,347,null,321,null,0,null,277,null,102,null,139,null,4755,null,1564,null,709,null,584,null,0,null,277,null,485,null,321,null,0,null,277,null,268,null,317,null,238,null,298,null,670,null,569,null,588,null,504,null,588,null,426,null,682,null,545,null,437,null,341,null,90,null,114,null,0,null,277,null,56010,null,3715,null,29450,null,2515,null,2312,null,757,null,523,null,406,null,3404,null,915,null,905,null,342,null,114,null,141,null,1148,null,587,null,2573,null,910,null,4251,null,964,null,4304,null,1230,null,5549,null,1270,null,2605,null,615,null,1477,null,835,null,285,null,237,null,26560,null,2024,null,869,null,482,null,542,null,378,null,1627,null,672,null,1186,null,501,null,339,null,280,null,297,null,174,null,2353,null,711,null,3898,null,758,null,4365,null,923,null,5951,null,1485,null,3386,null,757,null,1032,null,455,null,715,null,335,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
281691,null,3381,null,19298,null,4388,null,9684,null,2554,null,854,null,565,null,149,null,242,null,657,null,687,null,664,null,491,null,132,null,161,null,164,null,281,null,1951,null,1187,null,1242,null,734,null,1811,null,804,null,532,null,290,null,657,null,593,null,329,null,301,null,542,null,406,null,9614,null,2253,null,201,null,182,null,43,null,69,null,1280,null,836,null,151,null,143,null,0,null,281,null,140,null,142,null,1625,null,759,null,1344,null,722,null,1612,null,830,null,836,null,575,null,890,null,533,null,685,null,421,null,807,null,454,null,262393,null,4887,null,126127,null,3009,null,8624,null,837,null,1038,null,410,null,10220,null,1293,null,3700,null,847,null,1432,null,533,null,3556,null,712,null,10579,null,1259,null,20305,null,1052,null,23674,null,923,null,19264,null,767,null,13312,null,822,null,6625,null,751,null,3798,null,681,null,136266,null,2919,null,9510,null,970,null,1077,null,472,null,10232,null,1338,null,3960,null,898,null,1183,null,519,null,2763,null,677,null,9178,null,1086,null,22533,null,1431,null,26022,null,1170,null,22429,null,935,null,15200,null,1001,null,7376,null,538,null,4803,null,839,null,0400000US24,Maryland,24
307646,null,4341,null,39035,null,5202,null,17961,null,2823,null,932,null,581,null,118,null,148,null,1911,null,765,null,846,null,397,null,468,null,321,null,611,null,329,null,3170,null,970,null,3337,null,1030,null,2453,null,904,null,1040,null,618,null,1279,null,499,null,919,null,564,null,877,null,465,null,21074,null,3109,null,796,null,451,null,378,null,435,null,1740,null,745,null,480,null,354,null,246,null,245,null,396,null,226,null,3370,null,1082,null,3738,null,988,null,3129,null,957,null,2064,null,714,null,2323,null,750,null,1356,null,554,null,1058,null,446,null,268611,null,5916,null,133258,null,3592,null,9924,null,854,null,1920,null,713,null,9955,null,1497,null,4349,null,863,null,1637,null,527,null,3108,null,641,null,11213,null,1401,null,25812,null,1442,null,28923,null,1159,null,18381,null,962,null,10662,null,736,null,5324,null,747,null,2050,null,561,null,135353,null,3134,null,10087,null,807,null,2194,null,611,null,11789,null,1277,null,3581,null,753,null,1424,null,529,null,3021,null,576,null,8409,null,1855,null,28656,null,1336,null,27609,null,1077,null,19852,null,933,null,9831,null,890,null,5642,null,892,null,3258,null,591,null,0400000US25,Massachusetts,25
226280,null,4161,null,30323,null,4272,null,14221,null,2581,null,977,null,459,null,182,null,208,null,976,null,529,null,586,null,389,null,91,null,80,null,184,null,162,null,4328,null,1031,null,2528,null,815,null,1638,null,623,null,1069,null,566,null,635,null,365,null,679,null,377,null,348,null,302,null,16102,null,2610,null,707,null,396,null,619,null,384,null,1005,null,522,null,627,null,335,null,43,null,65,null,935,null,430,null,3317,null,1004,null,2747,null,887,null,3017,null,1142,null,690,null,380,null,1146,null,527,null,824,null,384,null,425,null,332,null,195957,null,5495,null,95494,null,3113,null,6460,null,737,null,1724,null,642,null,8998,null,1311,null,3717,null,801,null,973,null,376,null,2845,null,651,null,5999,null,693,null,17962,null,1487,null,20480,null,1000,null,13025,null,884,null,7774,null,586,null,4189,null,605,null,1348,null,490,null,100463,null,3425,null,6323,null,761,null,1334,null,456,null,9552,null,1031,null,4068,null,890,null,1416,null,497,null,2455,null,490,null,6256,null,1032,null,18763,null,1176,null,20165,null,1313,null,14286,null,1007,null,9425,null,835,null,4245,null,689,null,2175,null,374,null,0400000US26,Michigan,26
180084,null,2991,null,30379,null,5334,null,14652,null,3124,null,1334,null,615,null,267,null,249,null,2227,null,831,null,1419,null,691,null,190,null,136,null,1060,null,496,null,2426,null,841,null,1856,null,749,null,1815,null,783,null,965,null,492,null,519,null,345,null,546,null,353,null,28,null,49,null,15727,null,2714,null,1403,null,545,null,204,null,203,null,2367,null,730,null,614,null,272,null,117,null,172,null,1452,null,479,null,2554,null,789,null,2463,null,873,null,2015,null,622,null,971,null,585,null,902,null,397,null,269,null,243,null,396,null,196,null,149705,null,5743,null,72952,null,3465,null,7786,null,826,null,1383,null,442,null,7135,null,1069,null,2807,null,721,null,1468,null,541,null,1782,null,435,null,6872,null,1082,null,13972,null,1184,null,14239,null,1272,null,8111,null,1029,null,4426,null,630,null,2103,null,517,null,868,null,408,null,76753,null,3105,null,6033,null,900,null,1797,null,583,null,7386,null,1107,null,3056,null,732,null,1340,null,452,null,2242,null,493,null,6159,null,821,null,15919,null,1243,null,13002,null,911,null,9837,null,1097,null,5319,null,696,null,2952,null,484,null,1711,null,357,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
81236,null,3009,null,10738,null,2538,null,5592,null,1610,null,605,null,469,null,186,null,167,null,487,null,272,null,253,null,265,null,0,null,257,null,0,null,257,null,2197,null,972,null,720,null,428,null,578,null,462,null,346,null,316,null,170,null,233,null,50,null,86,null,0,null,257,null,5146,null,1384,null,429,null,346,null,42,null,68,null,425,null,327,null,220,null,196,null,192,null,244,null,170,null,162,null,1149,null,451,null,516,null,287,null,1170,null,583,null,480,null,383,null,186,null,148,null,167,null,163,null,0,null,257,null,70498,null,3491,null,31423,null,1938,null,1831,null,521,null,474,null,283,null,2832,null,706,null,1116,null,465,null,419,null,308,null,402,null,263,null,1760,null,692,null,7074,null,913,null,6500,null,843,null,3704,null,605,null,2765,null,421,null,1603,null,465,null,943,null,425,null,39075,null,2444,null,3379,null,944,null,493,null,280,null,2704,null,610,null,1934,null,639,null,327,null,291,null,749,null,398,null,2824,null,697,null,6505,null,867,null,6753,null,1066,null,5937,null,870,null,4451,null,823,null,2000,null,552,null,1019,null,436,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
25999,null,1818,null,3392,null,1173,null,1802,null,854,null,110,null,172,null,0,null,221,null,25,null,33,null,21,null,41,null,31,null,57,null,0,null,221,null,154,null,154,null,225,null,236,null,59,null,97,null,613,null,493,null,494,null,599,null,70,null,102,null,0,null,221,null,1590,null,780,null,225,null,280,null,0,null,221,null,64,null,78,null,37,null,92,null,0,null,221,null,0,null,221,null,667,null,400,null,260,null,283,null,60,null,106,null,15,null,29,null,25,null,37,null,50,null,85,null,187,null,202,null,22607,null,2249,null,10969,null,1389,null,679,null,385,null,221,null,259,null,1146,null,399,null,383,null,274,null,258,null,217,null,343,null,199,null,1095,null,419,null,2783,null,691,null,2055,null,547,null,908,null,324,null,649,null,259,null,388,null,243,null,61,null,101,null,11638,null,1627,null,1209,null,753,null,163,null,160,null,949,null,365,null,709,null,300,null,279,null,266,null,317,null,282,null,852,null,465,null,1518,null,470,null,2541,null,755,null,1342,null,533,null,1229,null,380,null,174,null,150,null,356,null,231,null,0400000US31,Nebraska,31
156062,null,3383,null,10014,null,2260,null,4720,null,1462,null,177,null,209,null,0,null,300,null,180,null,169,null,56,null,93,null,140,null,178,null,0,null,300,null,494,null,461,null,1094,null,610,null,350,null,378,null,587,null,516,null,517,null,332,null,682,null,332,null,443,null,370,null,5294,null,1322,null,50,null,84,null,0,null,300,null,45,null,74,null,283,null,235,null,37,null,63,null,42,null,69,null,1226,null,488,null,985,null,519,null,301,null,263,null,908,null,558,null,478,null,346,null,661,null,295,null,278,null,268,null,146048,null,4447,null,66703,null,2692,null,3635,null,750,null,698,null,321,null,5354,null,873,null,2795,null,692,null,1235,null,361,null,1426,null,407,null,4386,null,784,null,10582,null,867,null,12058,null,764,null,10049,null,667,null,7851,null,445,null,4441,null,473,null,2193,null,421,null,79345,null,2529,null,4766,null,813,null,468,null,334,null,5196,null,782,null,2247,null,790,null,947,null,392,null,1423,null,337,null,3953,null,601,null,11395,null,1029,null,14341,null,793,null,13544,null,640,null,11389,null,561,null,5726,null,564,null,3950,null,579,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
655882,null,4655,null,36903,null,5103,null,17477,null,2581,null,1416,null,801,null,0,null,277,null,2065,null,946,null,631,null,484,null,418,null,322,null,482,null,286,null,3070,null,1029,null,1844,null,827,null,2471,null,922,null,2225,null,763,null,1009,null,539,null,1155,null,612,null,691,null,421,null,19426,null,3032,null,1542,null,655,null,177,null,222,null,2157,null,904,null,682,null,371,null,0,null,277,null,189,null,175,null,2081,null,780,null,3141,null,924,null,3473,null,1050,null,2336,null,731,null,1188,null,547,null,1687,null,728,null,773,null,314,null,618979,null,6772,null,308633,null,4176,null,22260,null,1345,null,3911,null,930,null,24945,null,1693,null,12142,null,1561,null,4141,null,832,null,7407,null,960,null,19805,null,1547,null,49850,null,1619,null,64606,null,1482,null,48484,null,929,null,30138,null,992,null,14925,null,1158,null,6019,null,1054,null,310346,null,3909,null,21225,null,1209,null,3771,null,897,null,25345,null,1891,null,11147,null,1233,null,3504,null,839,null,7877,null,985,null,17261,null,1441,null,52651,null,1558,null,62654,null,1478,null,48415,null,987,null,31959,null,800,null,15820,null,1150,null,8717,null,1106,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
