B19037G_001E,B19037G_001EA,B19037G_001M,B19037G_001MA,B19037G_002E,B19037G_002EA,B19037G_002M,B19037G_002MA,B19037G_003E,B19037G_003EA,B19037G_003M,B19037G_003MA,B19037G_004E,B19037G_004EA,B19037G_004M,B19037G_004MA,B19037G_005E,B19037G_005EA,B19037G_005M,B19037G_005MA,B19037G_006E,B19037G_006EA,B19037G_006M,B19037G_006MA,B19037G_007E,B19037G_007EA,B19037G_007M,B19037G_007MA,B19037G_008E,B19037G_008EA,B19037G_008M,B19037G_008MA,B19037G_009E,B19037G_009EA,B19037G_009M,B19037G_009MA,B19037G_010E,B19037G_010EA,B19037G_010M,B19037G_010MA,B19037G_011E,B19037G_011EA,B19037G_011M,B19037G_011MA,B19037G_012E,B19037G_012EA,B19037G_012M,B19037G_012MA,B19037G_013E,B19037G_013EA,B19037G_013M,B19037G_013MA,B19037G_014E,B19037G_014EA,B19037G_014M,B19037G_014MA,B19037G_015E,B19037G_015EA,B19037G_015M,B19037G_015MA,B19037G_016E,B19037G_016EA,B19037G_016M,B19037G_016MA,B19037G_017E,B19037G_017EA,B19037G_017M,B19037G_017MA,B19037G_018E,B19037G_018EA,B19037G_018M,B19037G_018MA,B19037G_019E,B19037G_019EA,B19037G_019M,B19037G_019MA,B19037G_020E,B19037G_020EA,B19037G_020M,B19037G_020MA,B19037G_021E,B19037G_021EA,B19037G_021M,B19037G_021MA,B19037G_022E,B19037G_022EA,B19037G_022M,B19037G_022MA,B19037G_023E,B19037G_023EA,B19037G_023M,B19037G_023MA,B19037G_024E,B19037G_024EA,B19037G_024M,B19037G_024MA,B19037G_025E,B19037G_025EA,B19037G_025M,B19037G_025MA,B19037G_026E,B19037G_026EA,B19037G_026M,B19037G_026MA,B19037G_027E,B19037G_027EA,B19037G_027M,B19037G_027MA,B19037G_028E,B19037G_028EA,B19037G_028M,B19037G_028MA,B19037G_029E,B19037G_029EA,B19037G_029M,B19037G_029MA,B19037G_030E,B19037G_030EA,B19037G_030M,B19037G_030MA,B19037G_031E,B19037G_031EA,B19037G_031M,B19037G_031MA,B19037G_032E,B19037G_032EA,B19037G_032M,B19037G_032MA,B19037G_033E,B19037G_033EA,B19037G_033M,B19037G_033MA,B19037G_034E,B19037G_034EA,B19037G_034M,B19037G_034MA,B19037G_035E,B19037G_035EA,B19037G_035M,B19037G_035MA,B19037G_036E,B19037G_036EA,B19037G_036M,B19037G_036MA,B19037G_037E,B19037G_037EA,B19037G_037M,B19037G_037MA,B19037G_038E,B19037G_038EA,B19037G_038M,B19037G_038MA,B19037G_039E,B19037G_039EA,B19037G_039M,B19037G_039MA,B19037G_040E,B19037G_040EA,B19037G_040M,B19037G_040MA,B19037G_041E,B19037G_041EA,B19037G_041M,B19037G_041MA,B19037G_042E,B19037G_042EA,B19037G_042M,B19037G_042MA,B19037G_043E,B19037G_043EA,B19037G_043M,B19037G_043MA,B19037G_044E,B19037G_044EA,B19037G_044M,B19037G_044MA,B19037G_045E,B19037G_045EA,B19037G_045M,B19037G_045MA,B19037G_046E,B19037G_046EA,B19037G_046M,B19037G_046MA,B19037G_047E,B19037G_047EA,B19037G_047M,B19037G_047MA,B19037G_048E,B19037G_048EA,B19037G_048M,B19037G_048MA,B19037G_049E,B19037G_049EA,B19037G_049M,B19037G_049MA,B19037G_050E,B19037G_050EA,B19037G_050M,B19037G_050MA,B19037G_051E,B19037G_051EA,B19037G_051M,B19037G_051MA,B19037G_052E,B19037G_052EA,B19037G_052M,B19037G_052MA,B19037G_053E,B19037G_053EA,B19037G_053M,B19037G_053MA,B19037G_054E,B19037G_054EA,B19037G_054M,B19037G_054MA,B19037G_055E,B19037G_055EA,B19037G_055M,B19037G_055MA,B19037G_056E,B19037G_056EA,B19037G_056M,B19037G_056MA,B19037G_057E,B19037G_057EA,B19037G_057M,B19037G_057MA,B19037G_058E,B19037G_058EA,B19037G_058M,B19037G_058MA,B19037G_059E,B19037G_059EA,B19037G_059M,B19037G_059MA,B19037G_060E,B19037G_060EA,B19037G_060M,B19037G_060MA,B19037G_061E,B19037G_061EA,B19037G_061M,B19037G_061MA,B19037G_062E,B19037G_062EA,B19037G_062M,B19037G_062MA,B19037G_063E,B19037G_063EA,B19037G_063M,B19037G_063MA,B19037G_064E,B19037G_064EA,B19037G_064M,B19037G_064MA,B19037G_065E,B19037G_065EA,B19037G_065M,B19037G_065MA,B19037G_066E,B19037G_066EA,B19037G_066M,B19037G_066MA,B19037G_067E,B19037G_067EA,B19037G_067M,B19037G_067MA,B19037G_068E,B19037G_068EA,B19037G_068M,B19037G_068MA,B19037G_069E,B19037G_069EA,B19037G_069M,B19037G_069MA,GEO_ID,NAME,state
32677,null,3111,null,3355,null,1046,null,687,null,510,null,285,null,263,null,41,null,73,null,415,null,283,null,80,null,136,null,152,null,144,null,59,null,104,null,0,null,298,null,626,null,623,null,531,null,410,null,479,null,351,null,0,null,298,null,0,null,298,null,0,null,298,null,0,null,298,null,0,null,298,null,14427,null,1988,null,1440,null,683,null,450,null,287,null,402,null,272,null,647,null,339,null,1350,null,608,null,911,null,501,null,478,null,312,null,657,null,424,null,1014,null,432,null,1091,null,476,null,2483,null,715,null,1266,null,503,null,1418,null,607,null,354,null,321,null,263,null,282,null,203,null,223,null,12019,null,1697,null,797,null,495,null,614,null,399,null,328,null,211,null,533,null,336,null,476,null,332,null,719,null,448,null,250,null,232,null,76,null,98,null,545,null,337,null,1257,null,577,null,2181,null,908,null,2087,null,940,null,1005,null,643,null,395,null,273,null,343,null,206,null,413,null,303,null,2876,null,794,null,503,null,388,null,428,null,410,null,162,null,118,null,198,null,176,null,40,null,67,null,234,null,197,null,224,null,305,null,221,null,273,null,60,null,81,null,111,null,142,null,362,null,269,null,280,null,206,null,0,null,298,null,0,null,298,null,0,null,298,null,53,null,92,null,0400000US13,Georgia,13
62242,null,3724,null,3052,null,908,null,353,null,267,null,139,null,102,null,539,null,458,null,117,null,119,null,349,null,343,null,221,null,196,null,0,null,275,null,37,null,66,null,33,null,62,null,747,null,498,null,286,null,226,null,213,null,264,null,18,null,33,null,0,null,275,null,0,null,275,null,0,null,275,null,25665,null,2853,null,965,null,607,null,711,null,556,null,1292,null,710,null,708,null,451,null,682,null,513,null,614,null,339,null,1411,null,774,null,705,null,334,null,1210,null,662,null,2663,null,813,null,3961,null,1188,null,4857,null,1196,null,2614,null,964,null,1312,null,559,null,1065,null,463,null,895,null,389,null,23964,null,2136,null,1473,null,591,null,769,null,612,null,318,null,257,null,1059,null,491,null,407,null,305,null,1092,null,508,null,480,null,280,null,1151,null,482,null,358,null,230,null,1741,null,556,null,2670,null,734,null,5028,null,1258,null,2803,null,811,null,1171,null,409,null,1743,null,651,null,1701,null,640,null,9561,null,1389,null,347,null,383,null,506,null,324,null,827,null,481,null,707,null,349,null,531,null,291,null,573,null,427,null,460,null,390,null,575,null,391,null,328,null,310,null,361,null,246,null,928,null,339,null,848,null,367,null,1051,null,480,null,512,null,273,null,544,null,294,null,463,null,221,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
42172,null,3325,null,3313,null,1146,null,997,null,496,null,129,null,132,null,136,null,227,null,201,null,162,null,189,null,177,null,0,null,267,null,0,null,267,null,471,null,470,null,0,null,267,null,817,null,741,null,205,null,182,null,66,null,109,null,0,null,267,null,0,null,267,null,60,null,100,null,42,null,69,null,20402,null,2389,null,2071,null,760,null,722,null,438,null,1090,null,539,null,522,null,346,null,1169,null,540,null,1214,null,534,null,1135,null,456,null,903,null,467,null,666,null,383,null,1823,null,538,null,2637,null,912,null,2496,null,921,null,1570,null,645,null,1310,null,620,null,400,null,289,null,674,null,319,null,13970,null,1643,null,1573,null,504,null,762,null,363,null,749,null,425,null,519,null,328,null,608,null,429,null,695,null,403,null,714,null,475,null,249,null,195,null,453,null,290,null,1518,null,621,null,1365,null,553,null,1299,null,409,null,1268,null,515,null,875,null,481,null,437,null,282,null,886,null,394,null,4487,null,976,null,565,null,357,null,419,null,274,null,474,null,314,null,519,null,302,null,364,null,230,null,253,null,183,null,247,null,209,null,102,null,121,null,191,null,167,null,399,null,258,null,271,null,252,null,175,null,154,null,178,null,181,null,26,null,49,null,72,null,79,null,232,null,214,null,0400000US17,Illinois,17
28254,null,2476,null,2938,null,823,null,1221,null,449,null,68,null,112,null,61,null,78,null,483,null,441,null,391,null,320,null,372,null,254,null,66,null,106,null,0,null,265,null,58,null,75,null,157,null,264,null,61,null,99,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,12180,null,1755,null,762,null,337,null,494,null,359,null,474,null,395,null,828,null,514,null,1054,null,569,null,1144,null,637,null,851,null,481,null,1119,null,562,null,1128,null,498,null,1059,null,549,null,1134,null,456,null,1201,null,607,null,220,null,187,null,297,null,262,null,310,null,413,null,105,null,123,null,9781,null,1683,null,1220,null,479,null,646,null,392,null,438,null,310,null,682,null,406,null,432,null,323,null,963,null,431,null,466,null,286,null,547,null,367,null,475,null,348,null,1049,null,654,null,930,null,527,null,872,null,463,null,303,null,198,null,436,null,293,null,193,null,204,null,129,null,144,null,3355,null,696,null,186,null,184,null,534,null,290,null,442,null,349,null,217,null,168,null,508,null,348,null,210,null,187,null,360,null,251,null,195,null,191,null,13,null,29,null,55,null,84,null,74,null,105,null,175,null,145,null,246,null,186,null,83,null,120,null,57,null,92,null,0,null,265,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
18128,null,2076,null,2468,null,874,null,307,null,289,null,95,null,122,null,292,null,323,null,584,null,445,null,191,null,261,null,133,null,171,null,91,null,115,null,498,null,576,null,66,null,102,null,112,null,144,null,99,null,182,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,6764,null,1274,null,529,null,430,null,339,null,238,null,71,null,115,null,410,null,310,null,351,null,191,null,286,null,385,null,570,null,359,null,121,null,145,null,434,null,369,null,1435,null,665,null,576,null,418,null,762,null,395,null,507,null,387,null,211,null,197,null,136,null,157,null,26,null,48,null,7048,null,1281,null,660,null,300,null,518,null,328,null,774,null,535,null,391,null,267,null,232,null,214,null,400,null,228,null,431,null,296,null,444,null,290,null,172,null,151,null,507,null,328,null,659,null,393,null,792,null,406,null,335,null,322,null,168,null,190,null,323,null,258,null,242,null,206,null,1848,null,463,null,9,null,16,null,282,null,164,null,194,null,168,null,233,null,243,null,211,null,159,null,291,null,255,null,119,null,116,null,24,null,34,null,42,null,45,null,119,null,115,null,200,null,199,null,72,null,61,null,29,null,55,null,0,null,244,null,14,null,28,null,9,null,17,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
28086,null,2381,null,1630,null,793,null,56,null,92,null,0,null,281,null,35,null,54,null,119,null,180,null,583,null,577,null,0,null,281,null,258,null,324,null,60,null,104,null,0,null,281,null,235,null,310,null,195,null,239,null,62,null,101,null,27,null,47,null,0,null,281,null,0,null,281,null,0,null,281,null,14250,null,1789,null,473,null,368,null,220,null,223,null,693,null,449,null,361,null,284,null,273,null,257,null,157,null,155,null,1037,null,615,null,761,null,514,null,921,null,611,null,1369,null,610,null,1961,null,800,null,2203,null,733,null,1659,null,591,null,800,null,480,null,818,null,519,null,544,null,281,null,9354,null,1290,null,370,null,245,null,490,null,382,null,480,null,330,null,183,null,164,null,433,null,319,null,145,null,138,null,241,null,211,null,445,null,310,null,353,null,279,null,498,null,315,null,703,null,346,null,2128,null,705,null,960,null,411,null,723,null,350,null,499,null,291,null,703,null,361,null,2852,null,897,null,429,null,449,null,313,null,239,null,262,null,252,null,61,null,101,null,29,null,50,null,66,null,115,null,0,null,281,null,0,null,281,null,376,null,329,null,211,null,209,null,408,null,269,null,266,null,203,null,330,null,218,null,101,null,106,null,0,null,281,null,0,null,281,null,0400000US24,Maryland,24
30068,null,2499,null,2101,null,873,null,540,null,405,null,110,null,183,null,194,null,239,null,518,null,486,null,168,null,216,null,118,null,158,null,81,null,134,null,33,null,58,null,0,null,281,null,140,null,157,null,0,null,281,null,78,null,134,null,0,null,281,null,121,null,198,null,0,null,281,null,0,null,281,null,14776,null,1945,null,1337,null,608,null,429,null,334,null,159,null,188,null,850,null,503,null,708,null,522,null,706,null,469,null,411,null,357,null,1298,null,689,null,401,null,334,null,1577,null,750,null,1897,null,863,null,2300,null,675,null,1191,null,515,null,693,null,354,null,482,null,422,null,337,null,229,null,10021,null,1749,null,954,null,450,null,342,null,265,null,472,null,334,null,807,null,490,null,424,null,311,null,303,null,218,null,594,null,472,null,477,null,339,null,321,null,250,null,401,null,268,null,885,null,477,null,1151,null,597,null,1472,null,793,null,555,null,380,null,603,null,460,null,260,null,196,null,3170,null,772,null,535,null,343,null,249,null,213,null,317,null,217,null,289,null,190,null,259,null,233,null,41,null,65,null,0,null,281,null,122,null,139,null,124,null,133,null,128,null,131,null,160,null,159,null,486,null,423,null,158,null,152,null,64,null,95,null,49,null,85,null,189,null,190,null,0400000US25,Massachusetts,25
45980,null,2962,null,3479,null,900,null,1091,null,436,null,668,null,415,null,193,null,190,null,204,null,184,null,155,null,195,null,70,null,119,null,168,null,218,null,139,null,179,null,0,null,242,null,393,null,303,null,378,null,436,null,20,null,37,null,0,null,242,null,0,null,242,null,0,null,242,null,0,null,242,null,18584,null,1936,null,1953,null,676,null,1439,null,585,null,1029,null,424,null,1742,null,708,null,1364,null,681,null,701,null,362,null,670,null,313,null,510,null,373,null,1122,null,436,null,1724,null,544,null,2273,null,626,null,1830,null,621,null,1249,null,612,null,421,null,236,null,557,null,396,null,0,null,242,null,18220,null,1791,null,2152,null,762,null,764,null,336,null,1591,null,746,null,767,null,326,null,1072,null,519,null,589,null,309,null,1087,null,613,null,576,null,380,null,453,null,320,null,1927,null,578,null,2247,null,764,null,2566,null,679,null,1331,null,438,null,591,null,247,null,126,null,114,null,381,null,228,null,5697,null,1082,null,801,null,355,null,534,null,288,null,548,null,316,null,615,null,297,null,622,null,311,null,534,null,312,null,274,null,270,null,218,null,145,null,65,null,73,null,356,null,224,null,449,null,276,null,326,null,254,null,94,null,91,null,164,null,161,null,39,null,51,null,58,null,97,null,0400000US26,Michigan,26
18125,null,2030,null,1348,null,591,null,229,null,155,null,173,null,163,null,214,null,204,null,22,null,39,null,9,null,19,null,290,null,421,null,109,null,109,null,33,null,86,null,113,null,126,null,35,null,50,null,34,null,60,null,31,null,50,null,56,null,68,null,0,null,211,null,0,null,211,null,0,null,211,null,8887,null,1372,null,368,null,281,null,537,null,374,null,307,null,327,null,314,null,270,null,551,null,346,null,421,null,264,null,364,null,334,null,436,null,247,null,368,null,268,null,543,null,293,null,1909,null,710,null,1138,null,459,null,697,null,454,null,94,null,112,null,507,null,365,null,333,null,321,null,6400,null,967,null,641,null,369,null,255,null,180,null,326,null,256,null,338,null,235,null,251,null,218,null,254,null,176,null,272,null,222,null,588,null,443,null,151,null,158,null,482,null,303,null,443,null,254,null,1066,null,431,null,753,null,511,null,355,null,335,null,125,null,103,null,100,null,76,null,1490,null,445,null,207,null,190,null,291,null,278,null,15,null,25,null,110,null,116,null,16,null,36,null,168,null,158,null,73,null,91,null,78,null,90,null,7,null,14,null,0,null,211,null,270,null,210,null,36,null,45,null,43,null,68,null,105,null,131,null,0,null,211,null,71,null,84,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
30305,null,2529,null,3220,null,1131,null,532,null,396,null,348,null,277,null,102,null,138,null,104,null,113,null,573,null,529,null,449,null,398,null,107,null,112,null,289,null,344,null,363,null,294,null,192,null,181,null,59,null,93,null,102,null,161,null,0,null,257,null,0,null,257,null,0,null,257,null,0,null,257,null,13011,null,2004,null,1559,null,703,null,808,null,475,null,1090,null,740,null,779,null,360,null,628,null,397,null,350,null,225,null,785,null,460,null,877,null,486,null,950,null,515,null,750,null,333,null,1568,null,529,null,1839,null,796,null,498,null,355,null,278,null,244,null,183,null,176,null,69,null,116,null,9956,null,1415,null,1771,null,676,null,803,null,378,null,577,null,322,null,573,null,347,null,468,null,275,null,355,null,240,null,570,null,290,null,1033,null,580,null,293,null,213,null,681,null,275,null,442,null,239,null,1140,null,500,null,660,null,307,null,145,null,173,null,143,null,144,null,302,null,232,null,4118,null,766,null,620,null,328,null,334,null,214,null,655,null,353,null,446,null,284,null,245,null,182,null,142,null,180,null,309,null,243,null,174,null,143,null,104,null,118,null,381,null,252,null,179,null,158,null,268,null,191,null,134,null,141,null,127,null,149,null,0,null,257,null,0,null,257,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
