B19037D_001E,B19037D_001EA,B19037D_001M,B19037D_001MA,B19037D_002E,B19037D_002EA,B19037D_002M,B19037D_002MA,B19037D_003E,B19037D_003EA,B19037D_003M,B19037D_003MA,B19037D_004E,B19037D_004EA,B19037D_004M,B19037D_004MA,B19037D_005E,B19037D_005EA,B19037D_005M,B19037D_005MA,B19037D_006E,B19037D_006EA,B19037D_006M,B19037D_006MA,B19037D_007E,B19037D_007EA,B19037D_007M,B19037D_007MA,B19037D_008E,B19037D_008EA,B19037D_008M,B19037D_008MA,B19037D_009E,B19037D_009EA,B19037D_009M,B19037D_009MA,B19037D_010E,B19037D_010EA,B19037D_010M,B19037D_010MA,B19037D_011E,B19037D_011EA,B19037D_011M,B19037D_011MA,B19037D_012E,B19037D_012EA,B19037D_012M,B19037D_012MA,B19037D_013E,B19037D_013EA,B19037D_013M,B19037D_013MA,B19037D_014E,B19037D_014EA,B19037D_014M,B19037D_014MA,B19037D_015E,B19037D_015EA,B19037D_015M,B19037D_015MA,B19037D_016E,B19037D_016EA,B19037D_016M,B19037D_016MA,B19037D_017E,B19037D_017EA,B19037D_017M,B19037D_017MA,B19037D_018E,B19037D_018EA,B19037D_018M,B19037D_018MA,B19037D_019E,B19037D_019EA,B19037D_019M,B19037D_019MA,B19037D_020E,B19037D_020EA,B19037D_020M,B19037D_020MA,B19037D_021E,B19037D_021EA,B19037D_021M,B19037D_021MA,B19037D_022E,B19037D_022EA,B19037D_022M,B19037D_022MA,B19037D_023E,B19037D_023EA,B19037D_023M,B19037D_023MA,B19037D_024E,B19037D_024EA,B19037D_024M,B19037D_024MA,B19037D_025E,B19037D_025EA,B19037D_025M,B19037D_025MA,B19037D_026E,B19037D_026EA,B19037D_026M,B19037D_026MA,B19037D_027E,B19037D_027EA,B19037D_027M,B19037D_027MA,B19037D_028E,B19037D_028EA,B19037D_028M,B19037D_028MA,B19037D_029E,B19037D_029EA,B19037D_029M,B19037D_029MA,B19037D_030E,B19037D_030EA,B19037D_030M,B19037D_030MA,B19037D_031E,B19037D_031EA,B19037D_031M,B19037D_031MA,B19037D_032E,B19037D_032EA,B19037D_032M,B19037D_032MA,B19037D_033E,B19037D_033EA,B19037D_033M,B19037D_033MA,B19037D_034E,B19037D_034EA,B19037D_034M,B19037D_034MA,B19037D_035E,B19037D_035EA,B19037D_035M,B19037D_035MA,B19037D_036E,B19037D_036EA,B19037D_036M,B19037D_036MA,B19037D_037E,B19037D_037EA,B19037D_037M,B19037D_037MA,B19037D_038E,B19037D_038EA,B19037D_038M,B19037D_038MA,B19037D_039E,B19037D_039EA,B19037D_039M,B19037D_039MA,B19037D_040E,B19037D_040EA,B19037D_040M,B19037D_040MA,B19037D_041E,B19037D_041EA,B19037D_041M,B19037D_041MA,B19037D_042E,B19037D_042EA,B19037D_042M,B19037D_042MA,B19037D_043E,B19037D_043EA,B19037D_043M,B19037D_043MA,B19037D_044E,B19037D_044EA,B19037D_044M,B19037D_044MA,B19037D_045E,B19037D_045EA,B19037D_045M,B19037D_045MA,B19037D_046E,B19037D_046EA,B19037D_046M,B19037D_046MA,B19037D_047E,B19037D_047EA,B19037D_047M,B19037D_047MA,B19037D_048E,B19037D_048EA,B19037D_048M,B19037D_048MA,B19037D_049E,B19037D_049EA,B19037D_049M,B19037D_049MA,B19037D_050E,B19037D_050EA,B19037D_050M,B19037D_050MA,B19037D_051E,B19037D_051EA,B19037D_051M,B19037D_051MA,B19037D_052E,B19037D_052EA,B19037D_052M,B19037D_052MA,B19037D_053E,B19037D_053EA,B19037D_053M,B19037D_053MA,B19037D_054E,B19037D_054EA,B19037D_054M,B19037D_054MA,B19037D_055E,B19037D_055EA,B19037D_055M,B19037D_055MA,B19037D_056E,B19037D_056EA,B19037D_056M,B19037D_056MA,B19037D_057E,B19037D_057EA,B19037D_057M,B19037D_057MA,B19037D_058E,B19037D_058EA,B19037D_058M,B19037D_058MA,B19037D_059E,B19037D_059EA,B19037D_059M,B19037D_059MA,B19037D_060E,B19037D_060EA,B19037D_060M,B19037D_060MA,B19037D_061E,B19037D_061EA,B19037D_061M,B19037D_061MA,B19037D_062E,B19037D_062EA,B19037D_062M,B19037D_062MA,B19037D_063E,B19037D_063EA,B19037D_063M,B19037D_063MA,B19037D_064E,B19037D_064EA,B19037D_064M,B19037D_064MA,B19037D_065E,B19037D_065EA,B19037D_065M,B19037D_065MA,B19037D_066E,B19037D_066EA,B19037D_066M,B19037D_066MA,B19037D_067E,B19037D_067EA,B19037D_067M,B19037D_067MA,B19037D_068E,B19037D_068EA,B19037D_068M,B19037D_068MA,B19037D_069E,B19037D_069EA,B19037D_069M,B19037D_069MA,GEO_ID,NAME,state
80945,null,3187,null,3326,null,728,null,924,null,450,null,189,null,130,null,179,null,186,null,101,null,157,null,46,null,64,null,219,null,298,null,76,null,89,null,253,null,213,null,383,null,358,null,331,null,291,null,379,null,296,null,214,null,241,null,0,null,298,null,32,null,54,null,0,null,298,null,0,null,298,null,42644,null,2605,null,2101,null,885,null,1287,null,692,null,1638,null,764,null,968,null,462,null,2392,null,795,null,2026,null,766,null,2532,null,868,null,1833,null,763,null,1742,null,630,null,3147,null,838,null,5220,null,1202,null,5024,null,942,null,3762,null,851,null,2765,null,901,null,3049,null,701,null,3158,null,975,null,29066,null,2115,null,1846,null,834,null,538,null,364,null,1196,null,602,null,2310,null,833,null,413,null,261,null,1204,null,556,null,890,null,623,null,1568,null,694,null,478,null,281,null,2080,null,871,null,3099,null,1067,null,3615,null,950,null,3001,null,930,null,1650,null,700,null,2444,null,633,null,2734,null,911,null,5909,null,1063,null,477,null,358,null,446,null,354,null,486,null,402,null,402,null,329,null,412,null,238,null,375,null,364,null,89,null,116,null,174,null,186,null,342,null,334,null,436,null,336,null,447,null,351,null,658,null,380,null,510,null,305,null,251,null,239,null,404,null,344,null,0,null,298,null,0400000US13,Georgia,13
177715,null,4170,null,3398,null,958,null,459,null,388,null,556,null,555,null,120,null,121,null,59,null,98,null,218,null,277,null,194,null,244,null,0,null,275,null,65,null,114,null,130,null,212,null,209,null,282,null,376,null,268,null,347,null,301,null,412,null,363,null,134,null,220,null,44,null,79,null,75,null,122,null,42025,null,2770,null,1647,null,753,null,571,null,468,null,1174,null,619,null,973,null,619,null,1047,null,503,null,1469,null,743,null,930,null,627,null,2484,null,865,null,1591,null,608,null,3015,null,976,null,5747,null,1267,null,8551,null,1433,null,5016,null,975,null,2906,null,906,null,2731,null,889,null,2173,null,655,null,69448,null,3133,null,3535,null,936,null,1271,null,479,null,1436,null,723,null,1616,null,706,null,1777,null,574,null,2573,null,733,null,2222,null,769,null,2738,null,791,null,2259,null,715,null,4731,null,951,null,7382,null,1311,null,10281,null,1440,null,8437,null,1215,null,6397,null,1180,null,7343,null,1136,null,5450,null,946,null,62844,null,2121,null,4301,null,723,null,4517,null,962,null,3782,null,939,null,3446,null,841,null,3618,null,851,null,2897,null,754,null,3039,null,751,null,3171,null,806,null,3457,null,847,null,5404,null,1095,null,4526,null,830,null,6510,null,1082,null,5966,null,1166,null,3277,null,708,null,2874,null,770,null,2059,null,545,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
185021,null,4391,null,8100,null,1531,null,2868,null,851,null,518,null,302,null,305,null,216,null,646,null,628,null,397,null,383,null,616,null,393,null,482,null,366,null,456,null,344,null,373,null,337,null,414,null,297,null,516,null,383,null,248,null,286,null,180,null,199,null,40,null,65,null,41,null,68,null,0,null,267,null,95077,null,3514,null,4897,null,1098,null,1285,null,640,null,2509,null,682,null,2954,null,1041,null,3061,null,1051,null,3396,null,1124,null,3690,null,1228,null,3104,null,1154,null,3614,null,1077,null,5441,null,1161,null,11147,null,1785,null,16423,null,2405,null,11071,null,1806,null,7134,null,1314,null,8154,null,1340,null,7197,null,1427,null,64961,null,2484,null,1971,null,651,null,1764,null,743,null,1303,null,638,null,1671,null,670,null,1746,null,704,null,3656,null,1170,null,2415,null,911,null,1982,null,765,null,2478,null,873,null,4212,null,981,null,5708,null,1109,null,10826,null,1523,null,7767,null,1373,null,4934,null,1033,null,5805,null,1000,null,6723,null,1178,null,16883,null,1429,null,2640,null,820,null,1004,null,480,null,1324,null,477,null,764,null,406,null,424,null,237,null,474,null,328,null,881,null,523,null,1145,null,510,null,332,null,262,null,943,null,453,null,1330,null,456,null,1923,null,619,null,1184,null,475,null,877,null,451,null,395,null,219,null,1243,null,446,null,0400000US17,Illinois,17
27389,null,1777,null,2930,null,951,null,1903,null,776,null,161,null,167,null,58,null,104,null,69,null,120,null,170,null,282,null,82,null,81,null,238,null,235,null,58,null,100,null,0,null,265,null,176,null,274,null,0,null,265,null,0,null,265,null,15,null,24,null,0,null,265,null,0,null,265,null,0,null,265,null,13987,null,1353,null,2074,null,842,null,767,null,464,null,726,null,337,null,387,null,208,null,601,null,348,null,984,null,516,null,821,null,465,null,818,null,556,null,500,null,312,null,1086,null,458,null,1000,null,393,null,1122,null,457,null,1355,null,639,null,925,null,535,null,445,null,271,null,376,null,271,null,8132,null,1049,null,516,null,430,null,232,null,196,null,393,null,382,null,97,null,140,null,0,null,265,null,508,null,357,null,50,null,70,null,140,null,211,null,302,null,249,null,558,null,301,null,714,null,338,null,1309,null,467,null,1003,null,480,null,571,null,306,null,497,null,319,null,1242,null,626,null,2340,null,632,null,178,null,171,null,167,null,237,null,461,null,350,null,520,null,357,null,113,null,115,null,0,null,265,null,60,null,103,null,40,null,66,null,42,null,70,null,43,null,64,null,173,null,176,null,146,null,185,null,217,null,198,null,0,null,265,null,0,null,265,null,180,null,152,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
90856,null,2556,null,2054,null,700,null,606,null,303,null,282,null,398,null,78,null,98,null,18,null,34,null,124,null,137,null,44,null,74,null,94,null,113,null,135,null,163,null,0,null,281,null,36,null,58,null,36,null,60,null,569,null,424,null,0,null,281,null,0,null,281,null,32,null,53,null,0,null,281,null,42682,null,2151,null,802,null,473,null,290,null,296,null,755,null,467,null,849,null,468,null,1601,null,727,null,1005,null,480,null,1323,null,645,null,1440,null,588,null,2036,null,720,null,2727,null,761,null,4854,null,1001,null,7360,null,1290,null,5574,null,1004,null,3233,null,765,null,5135,null,932,null,3698,null,704,null,37070,null,1997,null,610,null,547,null,847,null,359,null,345,null,350,null,706,null,337,null,1160,null,637,null,1667,null,610,null,850,null,401,null,1413,null,686,null,1089,null,575,null,2011,null,707,null,2984,null,822,null,6398,null,1406,null,4722,null,922,null,2953,null,911,null,4775,null,1040,null,4540,null,818,null,9050,null,1084,null,1196,null,575,null,587,null,403,null,605,null,367,null,304,null,175,null,323,null,241,null,353,null,246,null,379,null,293,null,765,null,440,null,247,null,202,null,632,null,283,null,642,null,427,null,523,null,285,null,773,null,300,null,568,null,257,null,474,null,317,null,679,null,272,null,0400000US24,Maryland,24
102694,null,2801,null,4321,null,974,null,1171,null,516,null,158,null,154,null,332,null,262,null,448,null,443,null,150,null,164,null,69,null,116,null,201,null,196,null,296,null,332,null,179,null,238,null,273,null,260,null,574,null,457,null,187,null,188,null,160,null,143,null,102,null,129,null,0,null,281,null,21,null,37,null,57032,null,2300,null,2691,null,906,null,2394,null,932,null,59,null,98,null,1758,null,821,null,1977,null,692,null,1752,null,692,null,1715,null,684,null,2248,null,796,null,1668,null,597,null,3685,null,900,null,5489,null,1338,null,8874,null,1484,null,7728,null,1256,null,5412,null,1196,null,6051,null,925,null,3531,null,982,null,32752,null,1769,null,2459,null,878,null,856,null,482,null,963,null,572,null,1837,null,869,null,993,null,423,null,1396,null,622,null,856,null,386,null,1601,null,681,null,575,null,437,null,1893,null,754,null,3212,null,1089,null,3684,null,851,null,3302,null,888,null,2504,null,879,null,3290,null,826,null,3331,null,757,null,8589,null,1183,null,2642,null,696,null,1201,null,603,null,597,null,392,null,417,null,369,null,223,null,220,null,126,null,148,null,81,null,104,null,114,null,131,null,182,null,166,null,475,null,275,null,175,null,148,null,565,null,340,null,450,null,274,null,99,null,125,null,321,null,261,null,921,null,467,null,0400000US25,Massachusetts,25
75400,null,2524,null,3419,null,899,null,1320,null,607,null,959,null,494,null,232,null,170,null,160,null,194,null,58,null,81,null,48,null,83,null,28,null,43,null,41,null,65,null,204,null,178,null,57,null,82,null,76,null,113,null,54,null,95,null,50,null,86,null,132,null,232,null,0,null,242,null,0,null,242,null,41661,null,1890,null,3087,null,977,null,1446,null,785,null,1434,null,518,null,1533,null,573,null,1069,null,454,null,841,null,420,null,1027,null,434,null,1313,null,556,null,1910,null,747,null,3442,null,929,null,5562,null,971,null,7543,null,1322,null,3989,null,853,null,2040,null,543,null,3683,null,866,null,1742,null,505,null,24498,null,1334,null,1287,null,523,null,406,null,258,null,463,null,272,null,937,null,565,null,890,null,364,null,1002,null,416,null,82,null,110,null,940,null,449,null,1051,null,624,null,1409,null,510,null,1738,null,529,null,3754,null,865,null,3104,null,774,null,1950,null,630,null,2464,null,599,null,3021,null,778,null,5822,null,870,null,1017,null,431,null,450,null,265,null,307,null,256,null,210,null,275,null,463,null,333,null,102,null,125,null,242,null,175,null,362,null,269,null,0,null,242,null,239,null,264,null,268,null,208,null,649,null,320,null,496,null,275,null,232,null,178,null,279,null,231,null,506,null,293,null,0400000US26,Michigan,26
52496,null,2097,null,3299,null,951,null,1023,null,517,null,339,null,239,null,75,null,109,null,351,null,260,null,151,null,167,null,113,null,146,null,350,null,399,null,291,null,222,null,0,null,211,null,254,null,240,null,256,null,268,null,96,null,106,null,0,null,211,null,0,null,211,null,0,null,211,null,0,null,211,null,31440,null,1834,null,1851,null,784,null,1319,null,594,null,540,null,332,null,1060,null,502,null,1006,null,491,null,986,null,403,null,1260,null,700,null,1877,null,825,null,759,null,318,null,2882,null,850,null,4125,null,923,null,6001,null,1144,null,3495,null,763,null,1446,null,602,null,1325,null,506,null,1508,null,526,null,14918,null,1429,null,452,null,289,null,1078,null,525,null,546,null,315,null,342,null,239,null,974,null,682,null,701,null,365,null,116,null,111,null,463,null,323,null,313,null,221,null,996,null,486,null,1566,null,602,null,3149,null,896,null,1417,null,572,null,534,null,259,null,1156,null,483,null,1115,null,505,null,2839,null,638,null,334,null,236,null,357,null,216,null,278,null,229,null,416,null,292,null,130,null,144,null,145,null,107,null,19,null,42,null,80,null,99,null,87,null,137,null,224,null,208,null,78,null,139,null,526,null,259,null,0,null,211,null,0,null,211,null,0,null,211,null,165,null,175,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
28248,null,1301,null,2081,null,681,null,612,null,358,null,183,null,174,null,44,null,54,null,251,null,212,null,60,null,103,null,111,null,144,null,205,null,215,null,145,null,209,null,0,null,257,null,389,null,431,null,62,null,108,null,0,null,257,null,19,null,36,null,0,null,257,null,0,null,257,null,0,null,257,null,15524,null,1321,null,1284,null,732,null,363,null,331,null,452,null,322,null,1106,null,564,null,1017,null,503,null,490,null,378,null,473,null,350,null,672,null,332,null,805,null,499,null,1617,null,690,null,1980,null,583,null,1990,null,551,null,878,null,437,null,465,null,279,null,809,null,393,null,1123,null,501,null,8450,null,1047,null,605,null,430,null,262,null,267,null,46,null,52,null,427,null,265,null,344,null,268,null,307,null,239,null,571,null,355,null,190,null,154,null,360,null,292,null,527,null,331,null,878,null,431,null,876,null,507,null,1107,null,586,null,349,null,238,null,504,null,266,null,1097,null,432,null,2193,null,593,null,94,null,113,null,40,null,67,null,309,null,246,null,46,null,76,null,100,null,105,null,125,null,191,null,137,null,130,null,57,null,71,null,327,null,332,null,87,null,135,null,326,null,226,null,85,null,90,null,155,null,200,null,180,null,141,null,0,null,257,null,125,null,186,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
51780,null,2335,null,1563,null,519,null,114,null,116,null,29,null,48,null,0,null,300,null,200,null,190,null,117,null,186,null,153,null,156,null,75,null,71,null,432,null,355,null,0,null,300,null,81,null,93,null,167,null,194,null,132,null,108,null,0,null,300,null,0,null,300,null,63,null,103,null,0,null,300,null,21753,null,1681,null,741,null,482,null,212,null,220,null,136,null,129,null,713,null,496,null,509,null,381,null,807,null,512,null,1261,null,559,null,1110,null,477,null,419,null,349,null,1968,null,625,null,2948,null,780,null,3684,null,992,null,3277,null,863,null,1936,null,696,null,734,null,452,null,1298,null,415,null,20588,null,1421,null,402,null,325,null,783,null,494,null,495,null,394,null,1520,null,742,null,917,null,499,null,455,null,265,null,828,null,442,null,781,null,403,null,1096,null,619,null,2231,null,666,null,2914,null,822,null,2837,null,841,null,2373,null,716,null,1692,null,643,null,805,null,429,null,459,null,292,null,7876,null,1002,null,842,null,362,null,525,null,314,null,833,null,509,null,281,null,234,null,685,null,494,null,333,null,231,null,363,null,294,null,390,null,235,null,133,null,160,null,430,null,265,null,958,null,402,null,1079,null,449,null,407,null,250,null,331,null,233,null,201,null,166,null,85,null,145,null,0400000US32,Nevada,32
