B19037F_001E,B19037F_001EA,B19037F_001M,B19037F_001MA,B19037F_002E,B19037F_002EA,B19037F_002M,B19037F_002MA,B19037F_003E,B19037F_003EA,B19037F_003M,B19037F_003MA,B19037F_004E,B19037F_004EA,B19037F_004M,B19037F_004MA,B19037F_005E,B19037F_005EA,B19037F_005M,B19037F_005MA,B19037F_006E,B19037F_006EA,B19037F_006M,B19037F_006MA,B19037F_007E,B19037F_007EA,B19037F_007M,B19037F_007MA,B19037F_008E,B19037F_008EA,B19037F_008M,B19037F_008MA,B19037F_009E,B19037F_009EA,B19037F_009M,B19037F_009MA,B19037F_010E,B19037F_010EA,B19037F_010M,B19037F_010MA,B19037F_011E,B19037F_011EA,B19037F_011M,B19037F_011MA,B19037F_012E,B19037F_012EA,B19037F_012M,B19037F_012MA,B19037F_013E,B19037F_013EA,B19037F_013M,B19037F_013MA,B19037F_014E,B19037F_014EA,B19037F_014M,B19037F_014MA,B19037F_015E,B19037F_015EA,B19037F_015M,B19037F_015MA,B19037F_016E,B19037F_016EA,B19037F_016M,B19037F_016MA,B19037F_017E,B19037F_017EA,B19037F_017M,B19037F_017MA,B19037F_018E,B19037F_018EA,B19037F_018M,B19037F_018MA,B19037F_019E,B19037F_019EA,B19037F_019M,B19037F_019MA,B19037F_020E,B19037F_020EA,B19037F_020M,B19037F_020MA,B19037F_021E,B19037F_021EA,B19037F_021M,B19037F_021MA,B19037F_022E,B19037F_022EA,B19037F_022M,B19037F_022MA,B19037F_023E,B19037F_023EA,B19037F_023M,B19037F_023MA,B19037F_024E,B19037F_024EA,B19037F_024M,B19037F_024MA,B19037F_025E,B19037F_025EA,B19037F_025M,B19037F_025MA,B19037F_026E,B19037F_026EA,B19037F_026M,B19037F_026MA,B19037F_027E,B19037F_027EA,B19037F_027M,B19037F_027MA,B19037F_028E,B19037F_028EA,B19037F_028M,B19037F_028MA,B19037F_029E,B19037F_029EA,B19037F_029M,B19037F_029MA,B19037F_030E,B19037F_030EA,B19037F_030M,B19037F_030MA,B19037F_031E,B19037F_031EA,B19037F_031M,B19037F_031MA,B19037F_032E,B19037F_032EA,B19037F_032M,B19037F_032MA,B19037F_033E,B19037F_033EA,B19037F_033M,B19037F_033MA,B19037F_034E,B19037F_034EA,B19037F_034M,B19037F_034MA,B19037F_035E,B19037F_035EA,B19037F_035M,B19037F_035MA,B19037F_036E,B19037F_036EA,B19037F_036M,B19037F_036MA,B19037F_037E,B19037F_037EA,B19037F_037M,B19037F_037MA,B19037F_038E,B19037F_038EA,B19037F_038M,B19037F_038MA,B19037F_039E,B19037F_039EA,B19037F_039M,B19037F_039MA,B19037F_040E,B19037F_040EA,B19037F_040M,B19037F_040MA,B19037F_041E,B19037F_041EA,B19037F_041M,B19037F_041MA,B19037F_042E,B19037F_042EA,B19037F_042M,B19037F_042MA,B19037F_043E,B19037F_043EA,B19037F_043M,B19037F_043MA,B19037F_044E,B19037F_044EA,B19037F_044M,B19037F_044MA,B19037F_045E,B19037F_045EA,B19037F_045M,B19037F_045MA,B19037F_046E,B19037F_046EA,B19037F_046M,B19037F_046MA,B19037F_047E,B19037F_047EA,B19037F_047M,B19037F_047MA,B19037F_048E,B19037F_048EA,B19037F_048M,B19037F_048MA,B19037F_049E,B19037F_049EA,B19037F_049M,B19037F_049MA,B19037F_050E,B19037F_050EA,B19037F_050M,B19037F_050MA,B19037F_051E,B19037F_051EA,B19037F_051M,B19037F_051MA,B19037F_052E,B19037F_052EA,B19037F_052M,B19037F_052MA,B19037F_053E,B19037F_053EA,B19037F_053M,B19037F_053MA,B19037F_054E,B19037F_054EA,B19037F_054M,B19037F_054MA,B19037F_055E,B19037F_055EA,B19037F_055M,B19037F_055MA,B19037F_056E,B19037F_056EA,B19037F_056M,B19037F_056MA,B19037F_057E,B19037F_057EA,B19037F_057M,B19037F_057MA,B19037F_058E,B19037F_058EA,B19037F_058M,B19037F_058MA,B19037F_059E,B19037F_059EA,B19037F_059M,B19037F_059MA,B19037F_060E,B19037F_060EA,B19037F_060M,B19037F_060MA,B19037F_061E,B19037F_061EA,B19037F_061M,B19037F_061MA,B19037F_062E,B19037F_062EA,B19037F_062M,B19037F_062MA,B19037F_063E,B19037F_063EA,B19037F_063M,B19037F_063MA,B19037F_064E,B19037F_064EA,B19037F_064M,B19037F_064MA,B19037F_065E,B19037F_065EA,B19037F_065M,B19037F_065MA,B19037F_066E,B19037F_066EA,B19037F_066M,B19037F_066MA,B19037F_067E,B19037F_067EA,B19037F_067M,B19037F_067MA,B19037F_068E,B19037F_068EA,B19037F_068M,B19037F_068MA,B19037F_069E,B19037F_069EA,B19037F_069M,B19037F_069MA,GEO_ID,NAME,state
78675,null,4945,null,6239,null,1470,null,1147,null,646,null,460,null,350,null,935,null,481,null,597,null,346,null,78,null,97,null,719,null,516,null,209,null,152,null,58,null,98,null,459,null,458,null,652,null,365,null,559,null,430,null,269,null,203,null,97,null,168,null,0,null,298,null,0,null,298,null,0,null,298,null,55965,null,4226,null,3610,null,1106,null,3344,null,1030,null,5480,null,1502,null,3660,null,1145,null,5227,null,1397,null,5390,null,1379,null,3634,null,1052,null,3163,null,1166,null,3068,null,1033,null,5004,null,1388,null,5635,null,1460,null,4570,null,1465,null,2202,null,803,null,718,null,439,null,784,null,469,null,476,null,395,null,15636,null,2179,null,657,null,465,null,1183,null,728,null,846,null,505,null,848,null,624,null,973,null,512,null,1582,null,842,null,1339,null,698,null,1123,null,772,null,690,null,499,null,1573,null,783,null,1531,null,716,null,1753,null,686,null,760,null,448,null,225,null,238,null,401,null,446,null,152,null,254,null,835,null,497,null,0,null,298,null,41,null,74,null,0,null,298,null,41,null,75,null,86,null,143,null,209,null,333,null,62,null,110,null,0,null,298,null,0,null,298,null,112,null,139,null,0,null,298,null,284,null,248,null,0,null,298,null,0,null,298,null,0,null,298,null,0,null,298,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
213096,null,7193,null,13591,null,1803,null,1332,null,650,null,1373,null,698,null,1469,null,751,null,1336,null,755,null,1663,null,724,null,1253,null,553,null,905,null,501,null,776,null,496,null,424,null,339,null,685,null,461,null,947,null,545,null,1034,null,450,null,394,null,339,null,0,null,267,null,0,null,267,null,0,null,267,null,126165,null,5502,null,5386,null,1139,null,5293,null,1307,null,7433,null,1483,null,9662,null,1921,null,8712,null,1574,null,7668,null,1719,null,9620,null,1704,null,9933,null,1736,null,7727,null,1686,null,14222,null,2313,null,14773,null,2166,null,16043,null,1999,null,5074,null,1190,null,2098,null,680,null,1492,null,624,null,1029,null,714,null,62362,null,3987,null,3593,null,1256,null,2463,null,1172,null,1558,null,658,null,3638,null,1311,null,3408,null,1018,null,3119,null,1131,null,2803,null,957,null,3147,null,932,null,4120,null,1254,null,6109,null,1257,null,8620,null,1706,null,8697,null,1534,null,5962,null,1585,null,2812,null,927,null,1538,null,711,null,775,null,478,null,10978,null,1474,null,1890,null,842,null,1162,null,740,null,779,null,447,null,903,null,448,null,551,null,419,null,645,null,437,null,609,null,398,null,632,null,627,null,697,null,462,null,643,null,452,null,410,null,315,null,1135,null,565,null,312,null,330,null,322,null,323,null,117,null,141,null,171,null,211,null,0400000US17,Illinois,17
36061,null,2657,null,3282,null,943,null,614,null,393,null,272,null,251,null,501,null,425,null,282,null,250,null,157,null,141,null,167,null,202,null,407,null,387,null,23,null,40,null,82,null,100,null,513,null,453,null,0,null,265,null,118,null,130,null,146,null,196,null,0,null,265,null,0,null,265,null,0,null,265,null,23289,null,2411,null,1813,null,721,null,1335,null,622,null,1723,null,853,null,1332,null,648,null,2641,null,1152,null,2182,null,909,null,1432,null,714,null,1906,null,642,null,1597,null,672,null,2055,null,899,null,1906,null,773,null,1896,null,847,null,755,null,493,null,547,null,615,null,169,null,230,null,0,null,265,null,7911,null,1522,null,435,null,389,null,372,null,361,null,626,null,504,null,361,null,223,null,246,null,205,null,214,null,177,null,950,null,682,null,635,null,327,null,1259,null,559,null,463,null,301,null,347,null,284,null,1142,null,704,null,629,null,466,null,41,null,77,null,160,null,184,null,31,null,68,null,1579,null,728,null,71,null,122,null,0,null,265,null,108,null,120,null,66,null,116,null,308,null,353,null,77,null,128,null,127,null,154,null,0,null,265,null,265,null,365,null,0,null,265,null,302,null,372,null,213,null,323,null,0,null,265,null,42,null,65,null,0,null,265,null,0,null,265,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
81096,null,4877,null,7366,null,1328,null,1901,null,795,null,942,null,493,null,691,null,515,null,919,null,629,null,767,null,476,null,568,null,419,null,160,null,184,null,170,null,198,null,161,null,190,null,319,null,303,null,626,null,460,null,0,null,281,null,142,null,228,null,0,null,281,null,0,null,281,null,0,null,281,null,47561,null,3805,null,6678,null,1483,null,3912,null,1043,null,4384,null,1158,null,2450,null,1051,null,3160,null,1153,null,2229,null,843,null,2355,null,966,null,3446,null,1148,null,2398,null,997,null,3713,null,1124,null,3647,null,1070,null,4669,null,1108,null,2812,null,831,null,1025,null,505,null,153,null,116,null,530,null,432,null,20469,null,2184,null,3706,null,986,null,1883,null,724,null,1806,null,656,null,1179,null,581,null,1442,null,723,null,750,null,529,null,642,null,412,null,706,null,474,null,596,null,441,null,1217,null,561,null,1922,null,739,null,2018,null,737,null,1680,null,792,null,421,null,306,null,315,null,237,null,186,null,148,null,5700,null,1194,null,2502,null,828,null,581,null,337,null,590,null,347,null,119,null,196,null,150,null,154,null,183,null,159,null,159,null,188,null,385,null,447,null,137,null,167,null,283,null,337,null,225,null,179,null,172,null,268,null,61,null,105,null,0,null,281,null,153,null,252,null,0,null,281,null,0400000US25,Massachusetts,25
38031,null,2893,null,2713,null,871,null,871,null,695,null,321,null,253,null,351,null,270,null,185,null,175,null,121,null,154,null,238,null,295,null,318,null,355,null,50,null,85,null,76,null,88,null,0,null,242,null,30,null,48,null,91,null,108,null,61,null,124,null,0,null,242,null,0,null,242,null,0,null,242,null,21890,null,2325,null,1721,null,929,null,694,null,496,null,1460,null,726,null,2322,null,878,null,1805,null,753,null,1346,null,681,null,1428,null,609,null,2113,null,750,null,1589,null,714,null,2435,null,885,null,1387,null,786,null,1962,null,715,null,613,null,278,null,515,null,394,null,450,null,461,null,50,null,91,null,11192,null,1619,null,1063,null,553,null,490,null,423,null,609,null,452,null,494,null,365,null,867,null,501,null,206,null,197,null,762,null,461,null,816,null,429,null,502,null,319,null,796,null,529,null,877,null,416,null,1687,null,642,null,763,null,335,null,210,null,168,null,755,null,397,null,295,null,186,null,2236,null,596,null,282,null,255,null,228,null,207,null,432,null,347,null,94,null,140,null,103,null,112,null,62,null,91,null,14,null,28,null,251,null,181,null,101,null,165,null,0,null,242,null,356,null,308,null,52,null,87,null,0,null,242,null,0,null,242,null,261,null,313,null,0,null,242,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
