B24010D_001E,B24010D_001EA,B24010D_001M,B24010D_001MA,B24010D_002E,B24010D_002EA,B24010D_002M,B24010D_002MA,B24010D_003E,B24010D_003EA,B24010D_003M,B24010D_003MA,B24010D_004E,B24010D_004EA,B24010D_004M,B24010D_004MA,B24010D_005E,B24010D_005EA,B24010D_005M,B24010D_005MA,B24010D_006E,B24010D_006EA,B24010D_006M,B24010D_006MA,B24010D_007E,B24010D_007EA,B24010D_007M,B24010D_007MA,B24010D_008E,B24010D_008EA,B24010D_008M,B24010D_008MA,B24010D_009E,B24010D_009EA,B24010D_009M,B24010D_009MA,B24010D_010E,B24010D_010EA,B24010D_010M,B24010D_010MA,B24010D_011E,B24010D_011EA,B24010D_011M,B24010D_011MA,B24010D_012E,B24010D_012EA,B24010D_012M,B24010D_012MA,B24010D_013E,B24010D_013EA,B24010D_013M,B24010D_013MA,B24010D_014E,B24010D_014EA,B24010D_014M,B24010D_014MA,B24010D_015E,B24010D_015EA,B24010D_015M,B24010D_015MA,B24010D_016E,B24010D_016EA,B24010D_016M,B24010D_016MA,B24010D_017E,B24010D_017EA,B24010D_017M,B24010D_017MA,B24010D_018E,B24010D_018EA,B24010D_018M,B24010D_018MA,B24010D_019E,B24010D_019EA,B24010D_019M,B24010D_019MA,B24010D_020E,B24010D_020EA,B24010D_020M,B24010D_020MA,B24010D_021E,B24010D_021EA,B24010D_021M,B24010D_021MA,B24010D_022E,B24010D_022EA,B24010D_022M,B24010D_022MA,B24010D_023E,B24010D_023EA,B24010D_023M,B24010D_023MA,B24010D_024E,B24010D_024EA,B24010D_024M,B24010D_024MA,B24010D_025E,B24010D_025EA,B24010D_025M,B24010D_025MA,B24010D_026E,B24010D_026EA,B24010D_026M,B24010D_026MA,B24010D_027E,B24010D_027EA,B24010D_027M,B24010D_027MA,B24010D_028E,B24010D_028EA,B24010D_028M,B24010D_028MA,B24010D_029E,B24010D_029EA,B24010D_029M,B24010D_029MA,B24010D_030E,B24010D_030EA,B24010D_030M,B24010D_030MA,B24010D_031E,B24010D_031EA,B24010D_031M,B24010D_031MA,B24010D_032E,B24010D_032EA,B24010D_032M,B24010D_032MA,B24010D_033E,B24010D_033EA,B24010D_033M,B24010D_033MA,B24010D_034E,B24010D_034EA,B24010D_034M,B24010D_034MA,B24010D_035E,B24010D_035EA,B24010D_035M,B24010D_035MA,B24010D_036E,B24010D_036EA,B24010D_036M,B24010D_036MA,B24010D_037E,B24010D_037EA,B24010D_037M,B24010D_037MA,B24010D_038E,B24010D_038EA,B24010D_038M,B24010D_038MA,B24010D_039E,B24010D_039EA,B24010D_039M,B24010D_039MA,B24010D_040E,B24010D_040EA,B24010D_040M,B24010D_040MA,B24010D_041E,B24010D_041EA,B24010D_041M,B24010D_041MA,B24010D_042E,B24010D_042EA,B24010D_042M,B24010D_042MA,B24010D_043E,B24010D_043EA,B24010D_043M,B24010D_043MA,B24010D_044E,B24010D_044EA,B24010D_044M,B24010D_044MA,B24010D_045E,B24010D_045EA,B24010D_045M,B24010D_045MA,B24010D_046E,B24010D_046EA,B24010D_046M,B24010D_046MA,B24010D_047E,B24010D_047EA,B24010D_047M,B24010D_047MA,B24010D_048E,B24010D_048EA,B24010D_048M,B24010D_048MA,B24010D_049E,B24010D_049EA,B24010D_049M,B24010D_049MA,B24010D_050E,B24010D_050EA,B24010D_050M,B24010D_050MA,B24010D_051E,B24010D_051EA,B24010D_051M,B24010D_051MA,B24010D_052E,B24010D_052EA,B24010D_052M,B24010D_052MA,B24010D_053E,B24010D_053EA,B24010D_053M,B24010D_053MA,B24010D_054E,B24010D_054EA,B24010D_054M,B24010D_054MA,B24010D_055E,B24010D_055EA,B24010D_055M,B24010D_055MA,B24010D_056E,B24010D_056EA,B24010D_056M,B24010D_056MA,B24010D_057E,B24010D_057EA,B24010D_057M,B24010D_057MA,B24010D_058E,B24010D_058EA,B24010D_058M,B24010D_058MA,B24010D_059E,B24010D_059EA,B24010D_059M,B24010D_059MA,B24010D_060E,B24010D_060EA,B24010D_060M,B24010D_060MA,B24010D_061E,B24010D_061EA,B24010D_061M,B24010D_061MA,B24010D_062E,B24010D_062EA,B24010D_062M,B24010D_062MA,B24010D_063E,B24010D_063EA,B24010D_063M,B24010D_063MA,GEO_ID,NAME,state
143438,null,4307,null,77411,null,2973,null,35087,null,3023,null,15011,null,1823,null,11736,null,1645,null,209,null,250,null,3066,null,906,null,20076,null,2055,null,8049,null,1347,null,4206,null,1153,null,1054,null,453,null,336,null,276,null,358,null,299,null,3252,null,938,null,653,null,338,null,2168,null,702,null,10705,null,1681,null,558,null,416,null,390,null,240,null,5593,null,1349,null,1762,null,740,null,2402,null,1066,null,15636,null,2156,null,11357,null,1949,null,4279,null,1257,null,0,null,298,null,4245,null,1514,null,3229,null,1448,null,1016,null,511,null,11738,null,2512,null,7652,null,1675,null,4086,null,1845,null,66027,null,2743,null,26996,null,2330,null,8867,null,1541,null,5290,null,1075,null,0,null,298,null,3577,null,902,null,18129,null,2058,null,4031,null,1008,null,1520,null,861,null,993,null,531,null,704,null,390,null,422,null,307,null,4123,null,920,null,987,null,474,null,5349,null,1162,null,15402,null,2163,null,814,null,613,null,95,null,123,null,5013,null,1249,null,2208,null,778,null,7272,null,1425,null,16418,null,2081,null,9409,null,1450,null,7009,null,1323,null,133,null,164,null,344,null,337,null,0,null,298,null,344,null,337,null,6734,null,1424,null,5750,null,1340,null,984,null,513,null,0400000US13,Georgia,13
266323,null,6030,null,133896,null,3641,null,40874,null,2873,null,18051,null,1871,null,11244,null,1488,null,976,null,635,null,5831,null,1126,null,22823,null,2237,null,3172,null,767,null,5384,null,1066,null,976,null,545,null,1618,null,590,null,1401,null,471,null,3772,null,981,null,2069,null,715,null,4431,null,898,null,28869,null,3011,null,1356,null,573,null,3776,null,1068,null,11802,null,1754,null,9795,null,1681,null,2140,null,676,null,25197,null,2471,null,13567,null,1877,null,11630,null,1687,null,1125,null,495,null,21617,null,2203,null,12308,null,1857,null,9309,null,1366,null,16214,null,1997,null,5061,null,944,null,11153,null,1671,null,132427,null,4246,null,44229,null,3372,null,17219,null,2030,null,8805,null,1539,null,610,null,486,null,7804,null,1261,null,27010,null,2711,null,1686,null,729,null,1121,null,396,null,786,null,330,null,2269,null,744,null,1131,null,380,null,10021,null,1491,null,1891,null,764,null,8105,null,1316,null,33367,null,2770,null,6562,null,1069,null,557,null,356,null,11231,null,2040,null,8943,null,1749,null,6074,null,1144,null,48852,null,3102,null,16821,null,2210,null,32031,null,2432,null,1060,null,777,null,377,null,291,null,251,null,243,null,126,null,146,null,4542,null,1042,null,3318,null,856,null,1224,null,632,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
296021,null,5329,null,160672,null,3416,null,90029,null,4179,null,27447,null,2189,null,17451,null,1883,null,290,null,370,null,9706,null,1575,null,62582,null,3762,null,21760,null,2204,null,10173,null,1796,null,4217,null,1233,null,1294,null,656,null,475,null,269,null,7759,null,1905,null,3118,null,935,null,13786,null,1942,null,15504,null,2444,null,1680,null,902,null,1528,null,752,null,6990,null,1761,null,2247,null,918,null,3059,null,1145,null,29049,null,2954,null,15386,null,2338,null,13663,null,1913,null,82,null,108,null,5594,null,1163,null,951,null,407,null,4643,null,1064,null,20414,null,2445,null,13081,null,2035,null,7333,null,1458,null,135349,null,4181,null,73198,null,4175,null,19433,null,2324,null,9381,null,1432,null,74,null,132,null,9978,null,1697,null,53765,null,3624,null,8952,null,1413,null,1664,null,559,null,1879,null,549,null,2084,null,856,null,1426,null,583,null,8438,null,1831,null,3136,null,906,null,26186,null,2600,null,19330,null,2396,null,5812,null,1484,null,473,null,315,null,4437,null,987,null,1575,null,757,null,7033,null,1435,null,32424,null,2586,null,14409,null,2203,null,18015,null,1907,null,39,null,38,null,271,null,269,null,0,null,267,null,271,null,269,null,10087,null,1505,null,8560,null,1545,null,1527,null,754,null,0400000US17,Illinois,17
40546,null,2380,null,21618,null,1545,null,13234,null,1242,null,3742,null,1010,null,2831,null,839,null,0,null,265,null,911,null,563,null,9492,null,1348,null,1998,null,696,null,1361,null,444,null,987,null,439,null,171,null,208,null,0,null,265,null,2853,null,777,null,357,null,285,null,1765,null,611,null,2036,null,672,null,33,null,61,null,282,null,245,null,1041,null,483,null,165,null,193,null,515,null,456,null,1583,null,635,null,761,null,402,null,822,null,434,null,0,null,265,null,1100,null,516,null,359,null,306,null,741,null,378,null,3665,null,947,null,2472,null,787,null,1193,null,593,null,18928,null,1641,null,8719,null,1141,null,2498,null,712,null,1345,null,435,null,0,null,265,null,1153,null,595,null,6221,null,929,null,818,null,409,null,470,null,294,null,698,null,329,null,33,null,52,null,102,null,119,null,1419,null,471,null,125,null,135,null,2556,null,745,null,4348,null,1031,null,650,null,332,null,0,null,265,null,1935,null,789,null,409,null,333,null,1354,null,624,null,3191,null,922,null,813,null,404,null,2378,null,793,null,0,null,265,null,187,null,285,null,187,null,285,null,0,null,265,null,2483,null,715,null,2359,null,714,null,124,null,118,null,0400000US18,Indiana,18
26226,null,1605,null,14738,null,1102,null,7220,null,909,null,1459,null,557,null,656,null,327,null,48,null,70,null,755,null,460,null,5761,null,920,null,1460,null,565,null,783,null,470,null,244,null,222,null,114,null,152,null,0,null,226,null,2141,null,897,null,112,null,139,null,907,null,411,null,1631,null,634,null,132,null,184,null,80,null,110,null,974,null,502,null,280,null,270,null,165,null,205,null,1259,null,588,null,578,null,422,null,681,null,349,null,0,null,226,null,924,null,588,null,286,null,284,null,638,null,503,null,3704,null,919,null,2696,null,759,null,1008,null,534,null,11488,null,1061,null,4486,null,829,null,966,null,377,null,452,null,295,null,0,null,226,null,514,null,284,null,3520,null,789,null,614,null,336,null,184,null,225,null,479,null,315,null,56,null,99,null,0,null,226,null,1159,null,413,null,135,null,183,null,893,null,421,null,2545,null,698,null,396,null,261,null,0,null,226,null,921,null,392,null,338,null,316,null,890,null,449,null,2188,null,641,null,617,null,409,null,1571,null,604,null,0,null,226,null,78,null,121,null,0,null,226,null,78,null,121,null,2191,null,681,null,1846,null,631,null,345,null,280,null,0400000US19,Iowa,19
32455,null,2055,null,16964,null,1370,null,9791,null,1228,null,2219,null,697,null,1868,null,655,null,78,null,131,null,273,null,220,null,7572,null,1260,null,2370,null,654,null,1263,null,502,null,484,null,292,null,55,null,96,null,183,null,199,null,1467,null,654,null,123,null,156,null,1627,null,677,null,1466,null,667,null,70,null,115,null,0,null,244,null,936,null,611,null,0,null,244,null,460,null,263,null,1772,null,617,null,591,null,321,null,1181,null,532,null,53,null,99,null,1573,null,784,null,904,null,649,null,669,null,457,null,2309,null,822,null,1533,null,654,null,776,null,390,null,15491,null,1356,null,7776,null,1104,null,1229,null,515,null,763,null,440,null,0,null,244,null,466,null,297,null,6547,null,1071,null,1385,null,561,null,587,null,351,null,459,null,285,null,150,null,248,null,262,null,223,null,1496,null,591,null,238,null,194,null,1970,null,710,null,2017,null,793,null,564,null,480,null,14,null,23,null,715,null,450,null,148,null,153,null,576,null,327,null,2098,null,589,null,806,null,377,null,1292,null,501,null,0,null,244,null,197,null,183,null,160,null,175,null,37,null,66,null,3403,null,929,null,2982,null,926,null,421,null,245,null,0400000US20,Kansas,20
22123,null,2414,null,12370,null,1798,null,6955,null,1048,null,1813,null,613,null,1480,null,550,null,0,null,271,null,333,null,235,null,5142,null,884,null,1041,null,349,null,781,null,391,null,385,null,288,null,64,null,85,null,21,null,34,null,1589,null,613,null,68,null,110,null,1193,null,595,null,2065,null,932,null,373,null,296,null,0,null,271,null,772,null,342,null,635,null,738,null,285,null,220,null,885,null,402,null,563,null,353,null,322,null,260,null,0,null,271,null,289,null,225,null,58,null,95,null,231,null,202,null,2176,null,912,null,1939,null,911,null,237,null,214,null,9753,null,1238,null,4886,null,1025,null,1124,null,469,null,650,null,380,null,0,null,271,null,474,null,294,null,3762,null,941,null,834,null,579,null,126,null,173,null,102,null,132,null,114,null,162,null,0,null,271,null,928,null,526,null,99,null,160,null,1559,null,750,null,2078,null,725,null,432,null,336,null,30,null,40,null,957,null,575,null,106,null,139,null,553,null,303,null,1982,null,593,null,486,null,278,null,1496,null,561,null,0,null,271,null,34,null,68,null,0,null,271,null,34,null,68,null,773,null,430,null,773,null,430,null,0,null,271,null,0400000US21,Kentucky,21
33770,null,2740,null,18545,null,2021,null,7793,null,1207,null,2261,null,813,null,1712,null,728,null,102,null,205,null,447,null,364,null,5532,null,1186,null,887,null,467,null,1092,null,503,null,336,null,262,null,188,null,182,null,52,null,88,null,1164,null,496,null,139,null,161,null,1674,null,794,null,3297,null,1153,null,0,null,277,null,111,null,194,null,2152,null,976,null,293,null,218,null,741,null,584,null,2351,null,842,null,1599,null,661,null,752,null,544,null,807,null,659,null,1462,null,606,null,377,null,219,null,1085,null,556,null,2835,null,869,null,2015,null,679,null,820,null,465,null,15225,null,1469,null,5490,null,948,null,2019,null,822,null,1231,null,755,null,268,null,357,null,520,null,401,null,3471,null,855,null,200,null,178,null,248,null,271,null,145,null,222,null,108,null,153,null,57,null,90,null,965,null,442,null,41,null,54,null,1707,null,749,null,4491,null,988,null,510,null,325,null,0,null,277,null,1997,null,762,null,162,null,158,null,1822,null,625,null,3168,null,768,null,2193,null,652,null,975,null,386,null,319,null,334,null,18,null,35,null,0,null,277,null,18,null,35,null,1739,null,994,null,1658,null,988,null,81,null,112,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
157535,null,4182,null,82848,null,2354,null,48095,null,2657,null,13443,null,1601,null,9028,null,1427,null,0,null,281,null,4415,null,952,null,34652,null,2605,null,12150,null,1543,null,5716,null,1037,null,5804,null,1033,null,730,null,534,null,1047,null,509,null,3837,null,1166,null,573,null,301,null,4795,null,956,null,7977,null,1453,null,0,null,281,null,1073,null,543,null,4551,null,1233,null,1163,null,508,null,1190,null,437,null,13811,null,1683,null,7770,null,1491,null,6041,null,1030,null,71,null,118,null,5193,null,1333,null,1522,null,617,null,3671,null,1218,null,7701,null,1517,null,3728,null,1286,null,3973,null,1169,null,74687,null,2686,null,42328,null,2539,null,12924,null,1627,null,6702,null,1164,null,0,null,281,null,6222,null,1221,null,29404,null,2586,null,5666,null,991,null,1118,null,456,null,2716,null,806,null,487,null,408,null,617,null,377,null,7160,null,1354,null,1199,null,455,null,10441,null,1416,null,13391,null,1704,null,1809,null,664,null,75,null,126,null,3204,null,779,null,2049,null,767,null,6254,null,1384,null,15512,null,1759,null,5506,null,1122,null,10006,null,1440,null,0,null,281,null,191,null,295,null,191,null,295,null,0,null,281,null,3265,null,875,null,2893,null,837,null,372,null,288,null,0400000US24,Maryland,24
168685,null,3986,null,91107,null,2443,null,53964,null,3083,null,13556,null,1665,null,8288,null,1471,null,0,null,281,null,5268,null,1354,null,40408,null,3097,null,14967,null,1830,null,7091,null,1276,null,5792,null,1259,null,465,null,288,null,932,null,596,null,4829,null,1096,null,2072,null,1000,null,4260,null,1017,null,7986,null,1533,null,294,null,243,null,763,null,440,null,5123,null,1159,null,1159,null,731,null,647,null,388,null,13389,null,2202,null,7443,null,1847,null,5946,null,1285,null,0,null,281,null,5222,null,1237,null,2101,null,824,null,3121,null,998,null,10546,null,1977,null,7491,null,1619,null,3055,null,1206,null,77578,null,3154,null,39008,null,3101,null,11320,null,1918,null,5428,null,1301,null,0,null,281,null,5892,null,1320,null,27688,null,2098,null,6326,null,1182,null,954,null,461,null,5579,null,1089,null,247,null,171,null,684,null,363,null,4043,null,927,null,1698,null,734,null,8157,null,1294,null,12655,null,1604,null,1961,null,640,null,82,null,136,null,4362,null,1058,null,1347,null,671,null,4903,null,1057,null,16488,null,2232,null,6429,null,1247,null,10059,null,1690,null,187,null,236,null,385,null,273,null,174,null,214,null,211,null,204,null,8855,null,1676,null,7591,null,1448,null,1264,null,820,null,0400000US25,Massachusetts,25
112428,null,3549,null,63835,null,2258,null,39937,null,2099,null,10389,null,1506,null,7337,null,1214,null,0,null,242,null,3052,null,900,null,29548,null,1944,null,7656,null,1276,null,9560,null,1201,null,1342,null,528,null,784,null,515,null,270,null,203,null,3576,null,689,null,775,null,402,null,5585,null,1098,null,6647,null,1334,null,554,null,298,null,369,null,302,null,3550,null,996,null,443,null,210,null,1731,null,814,null,7419,null,1333,null,5049,null,1115,null,2370,null,697,null,129,null,190,null,660,null,408,null,150,null,153,null,510,null,365,null,9043,null,1520,null,7418,null,1511,null,1625,null,577,null,48593,null,2912,null,26022,null,2108,null,6951,null,1015,null,3324,null,736,null,0,null,242,null,3627,null,784,null,19071,null,1884,null,3439,null,1025,null,1400,null,452,null,1047,null,416,null,104,null,107,null,110,null,185,null,3184,null,992,null,1081,null,522,null,8706,null,1259,null,7577,null,1486,null,1155,null,620,null,179,null,230,null,2320,null,720,null,531,null,336,null,3392,null,1118,null,8856,null,1461,null,3421,null,884,null,5435,null,1093,null,0,null,242,null,102,null,124,null,0,null,242,null,102,null,124,null,6036,null,1368,null,5450,null,1267,null,586,null,312,null,0400000US26,Michigan,26
91078,null,2532,null,47641,null,1770,null,21290,null,2205,null,6505,null,1134,null,3824,null,725,null,531,null,347,null,2150,null,671,null,14785,null,2054,null,6981,null,1484,null,1702,null,525,null,1030,null,480,null,385,null,261,null,237,null,199,null,1986,null,839,null,813,null,560,null,1651,null,615,null,5278,null,913,null,19,null,34,null,266,null,201,null,2589,null,856,null,1509,null,512,null,895,null,380,null,6883,null,1122,null,3617,null,788,null,3266,null,925,null,77,null,153,null,1658,null,631,null,472,null,282,null,1186,null,582,null,12455,null,1553,null,10240,null,1433,null,2215,null,729,null,43437,null,2037,null,15335,null,1358,null,4679,null,943,null,2477,null,842,null,10,null,22,null,2192,null,582,null,10656,null,1304,null,2352,null,617,null,520,null,319,null,782,null,454,null,708,null,394,null,401,null,211,null,2423,null,588,null,842,null,416,null,2628,null,736,null,7460,null,1202,null,1147,null,433,null,239,null,257,null,2355,null,584,null,951,null,544,null,2768,null,736,null,11431,null,1571,null,5102,null,989,null,6329,null,1100,null,80,null,130,null,271,null,235,null,0,null,211,null,271,null,235,null,8860,null,1253,null,8126,null,1203,null,734,null,411,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
44632,null,1964,null,23416,null,1240,null,12805,null,1171,null,2568,null,859,null,2110,null,782,null,61,null,85,null,397,null,385,null,10237,null,1190,null,3355,null,792,null,1278,null,534,null,992,null,516,null,379,null,324,null,0,null,257,null,2217,null,748,null,200,null,239,null,1816,null,617,null,3489,null,877,null,55,null,97,null,300,null,297,null,1851,null,657,null,245,null,277,null,1038,null,551,null,2368,null,705,null,1438,null,534,null,930,null,457,null,0,null,257,null,1381,null,627,null,501,null,409,null,880,null,462,null,3373,null,952,null,2276,null,800,null,1097,null,481,null,21216,null,1582,null,8429,null,1035,null,2946,null,819,null,1490,null,558,null,61,null,85,null,1395,null,553,null,5483,null,725,null,997,null,419,null,154,null,148,null,651,null,323,null,203,null,173,null,237,null,200,null,917,null,422,null,95,null,113,null,2229,null,487,null,5515,null,1006,null,685,null,382,null,39,null,64,null,2049,null,732,null,522,null,382,null,2220,null,602,null,4147,null,959,null,1870,null,571,null,2277,null,721,null,0,null,257,null,134,null,166,null,0,null,257,null,134,null,166,null,2991,null,983,null,2248,null,855,null,743,null,437,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
86737,null,2920,null,41386,null,1830,null,11812,null,1675,null,5016,null,1384,null,3069,null,1101,null,117,null,228,null,1830,null,653,null,6796,null,1209,null,1809,null,577,null,1010,null,423,null,206,null,253,null,177,null,173,null,401,null,304,null,157,null,149,null,188,null,238,null,2848,null,818,null,15651,null,1891,null,314,null,235,null,1039,null,501,null,6584,null,1216,null,1774,null,625,null,5940,null,1444,null,6783,null,945,null,2885,null,856,null,3898,null,772,null,0,null,300,null,2890,null,815,null,1022,null,503,null,1868,null,685,null,4250,null,1111,null,1056,null,499,null,3194,null,978,null,45351,null,1909,null,14063,null,1624,null,4029,null,943,null,1732,null,621,null,0,null,300,null,2297,null,686,null,10034,null,1359,null,209,null,157,null,548,null,452,null,65,null,105,null,380,null,314,null,122,null,145,null,1097,null,430,null,914,null,580,null,6699,null,1137,null,15679,null,1581,null,1440,null,559,null,492,null,402,null,4644,null,969,null,2860,null,779,null,6243,null,1147,null,14449,null,1561,null,5747,null,1168,null,8702,null,1209,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,1160,null,433,null,779,null,382,null,381,null,209,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
355576,null,5139,null,201563,null,3200,null,121250,null,3938,null,45129,null,2550,null,28599,null,2131,null,234,null,248,null,16296,null,1781,null,76121,null,3598,null,36778,null,2649,null,10643,null,1458,null,5221,null,1138,null,2226,null,971,null,1628,null,607,null,4192,null,893,null,2596,null,847,null,12837,null,1630,null,15592,null,2279,null,1634,null,664,null,1632,null,691,null,5784,null,1499,null,2318,null,887,null,4224,null,983,null,39431,null,3130,null,25978,null,2533,null,13453,null,2005,null,0,null,277,null,6781,null,1514,null,2194,null,882,null,4587,null,1277,null,18509,null,2126,null,10191,null,1714,null,8318,null,1502,null,154013,null,3542,null,85219,null,3908,null,28600,null,2332,null,13791,null,1961,null,0,null,277,null,14809,null,1811,null,56619,null,3585,null,12098,null,1575,null,2364,null,815,null,4649,null,1019,null,1403,null,547,null,939,null,524,null,7691,null,1269,null,2483,null,658,null,24992,null,2400,null,21597,null,2186,null,4919,null,1026,null,510,null,341,null,5351,null,1305,null,2072,null,675,null,8745,null,1865,null,39426,null,3144,null,16512,null,2255,null,22914,null,2239,null,0,null,277,null,417,null,376,null,260,null,322,null,157,null,194,null,7354,null,1337,null,5807,null,1334,null,1547,null,702,null,0400000US34,New Jersey,34
