B13002F_001E,B13002F_001EA,B13002F_001M,B13002F_001MA,B13002F_002E,B13002F_002EA,B13002F_002M,B13002F_002MA,B13002F_003E,B13002F_003EA,B13002F_003M,B13002F_003MA,B13002F_004E,B13002F_004EA,B13002F_004M,B13002F_004MA,B13002F_005E,B13002F_005EA,B13002F_005M,B13002F_005MA,B13002F_006E,B13002F_006EA,B13002F_006M,B13002F_006MA,B13002F_007E,B13002F_007EA,B13002F_007M,B13002F_007MA,GEO_ID,NAME,state
14073,null,1923,null,1341,null,497,null,816,null,404,null,525,null,351,null,12732,null,1797,null,6629,null,1332,null,6103,null,1212,null,0400000US27,Minnesota,27
5563,null,1242,null,566,null,413,null,198,null,205,null,368,null,367,null,4997,null,1164,null,2622,null,862,null,2375,null,804,null,0400000US28,Mississippi,28
13716,null,2068,null,1511,null,789,null,901,null,464,null,610,null,594,null,12205,null,1963,null,5870,null,1086,null,6335,null,1390,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
11337,null,1449,null,1452,null,647,null,797,null,513,null,655,null,456,null,9885,null,1530,null,5123,null,1064,null,4762,null,1147,null,0400000US31,Nebraska,31
31200,null,3641,null,2312,null,696,null,1482,null,593,null,830,null,489,null,28888,null,3481,null,14978,null,2207,null,13910,null,2304,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
144665,null,5811,null,11352,null,1955,null,5791,null,1530,null,5561,null,1133,null,133313,null,5611,null,59779,null,4150,null,73534,null,4653,null,0400000US34,New Jersey,34
56054,null,4302,null,4798,null,1266,null,2318,null,814,null,2480,null,873,null,51256,null,4298,null,22276,null,2393,null,28980,null,3104,null,0400000US35,New Mexico,35
429904,null,11204,null,25358,null,2854,null,11737,null,2134,null,13621,null,2123,null,404546,null,11038,null,161644,null,7119,null,242902,null,8297,null,0400000US36,New York,36
83655,null,4843,null,8893,null,1851,null,6032,null,1347,null,2861,null,980,null,74762,null,4475,null,39867,null,3288,null,34895,null,3604,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
18690,null,2218,null,1147,null,510,null,478,null,340,null,669,null,433,null,17543,null,2150,null,8548,null,1517,null,8995,null,1663,null,0400000US39,Ohio,39
19534,null,1949,null,2229,null,675,null,1262,null,466,null,967,null,482,null,17305,null,1874,null,9773,null,1270,null,7532,null,1297,null,0400000US40,Oklahoma,40
27799,null,2966,null,2747,null,1076,null,1807,null,766,null,940,null,543,null,25052,null,2785,null,12226,null,1785,null,12826,null,2083,null,0400000US41,Oregon,41
66532,null,3992,null,5481,null,1345,null,2146,null,760,null,3335,null,962,null,61051,null,3807,null,20422,null,1950,null,40629,null,3753,null,0400000US42,Pennsylvania,42
19474,null,2309,null,1937,null,754,null,1039,null,518,null,898,null,500,null,17537,null,2143,null,7744,null,1401,null,9793,null,1759,null,0400000US44,Rhode Island,44
15157,null,1997,null,1327,null,482,null,809,null,395,null,518,null,318,null,13830,null,2028,null,8754,null,1867,null,5076,null,1306,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
15922,null,2000,null,2390,null,740,null,1659,null,654,null,731,null,338,null,13532,null,1809,null,7044,null,1405,null,6488,null,1359,null,0400000US47,Tennessee,47
563366,null,12459,null,52416,null,4270,null,34247,null,3706,null,18169,null,2587,null,510950,null,12667,null,277539,null,8743,null,233411,null,9643,null,0400000US48,Texas,48
14440,null,1747,null,1334,null,472,null,1058,null,440,null,276,null,159,null,13106,null,1680,null,8654,null,1164,null,4452,null,1192,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
48520,null,3965,null,3517,null,1268,null,2065,null,945,null,1452,null,832,null,45003,null,3950,null,23957,null,2820,null,21046,null,2782,null,0400000US51,Virginia,51
65701,null,4476,null,5640,null,1130,null,3242,null,914,null,2398,null,740,null,60061,null,4503,null,29357,null,2503,null,30704,null,3683,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
20646,null,2402,null,2036,null,730,null,1232,null,521,null,804,null,488,null,18610,null,2324,null,9054,null,1359,null,9556,null,1928,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
88794,null,4867,null,4160,null,1052,null,1368,null,510,null,2792,null,872,null,84634,null,4802,null,30868,null,2477,null,53766,null,4060,null,0400000US72,Puerto Rico,72
