B17001F_001E,B17001F_001EA,B17001F_001M,B17001F_001MA,B17001F_002E,B17001F_002EA,B17001F_002M,B17001F_002MA,B17001F_003E,B17001F_003EA,B17001F_003M,B17001F_003MA,B17001F_004E,B17001F_004EA,B17001F_004M,B17001F_004MA,B17001F_005E,B17001F_005EA,B17001F_005M,B17001F_005MA,B17001F_006E,B17001F_006EA,B17001F_006M,B17001F_006MA,B17001F_007E,B17001F_007EA,B17001F_007M,B17001F_007MA,B17001F_008E,B17001F_008EA,B17001F_008M,B17001F_008MA,B17001F_009E,B17001F_009EA,B17001F_009M,B17001F_009MA,B17001F_010E,B17001F_010EA,B17001F_010M,B17001F_010MA,B17001F_011E,B17001F_011EA,B17001F_011M,B17001F_011MA,B17001F_012E,B17001F_012EA,B17001F_012M,B17001F_012MA,B17001F_013E,B17001F_013EA,B17001F_013M,B17001F_013MA,B17001F_014E,B17001F_014EA,B17001F_014M,B17001F_014MA,B17001F_015E,B17001F_015EA,B17001F_015M,B17001F_015MA,B17001F_016E,B17001F_016EA,B17001F_016M,B17001F_016MA,B17001F_017E,B17001F_017EA,B17001F_017M,B17001F_017MA,B17001F_018E,B17001F_018EA,B17001F_018M,B17001F_018MA,B17001F_019E,B17001F_019EA,B17001F_019M,B17001F_019MA,B17001F_020E,B17001F_020EA,B17001F_020M,B17001F_020MA,B17001F_021E,B17001F_021EA,B17001F_021M,B17001F_021MA,B17001F_022E,B17001F_022EA,B17001F_022M,B17001F_022MA,B17001F_023E,B17001F_023EA,B17001F_023M,B17001F_023MA,B17001F_024E,B17001F_024EA,B17001F_024M,B17001F_024MA,B17001F_025E,B17001F_025EA,B17001F_025M,B17001F_025MA,B17001F_026E,B17001F_026EA,B17001F_026M,B17001F_026MA,B17001F_027E,B17001F_027EA,B17001F_027M,B17001F_027MA,B17001F_028E,B17001F_028EA,B17001F_028M,B17001F_028MA,B17001F_029E,B17001F_029EA,B17001F_029M,B17001F_029MA,B17001F_030E,B17001F_030EA,B17001F_030M,B17001F_030MA,B17001F_031E,B17001F_031EA,B17001F_031M,B17001F_031MA,B17001F_032E,B17001F_032EA,B17001F_032M,B17001F_032MA,B17001F_033E,B17001F_033EA,B17001F_033M,B17001F_033MA,B17001F_034E,B17001F_034EA,B17001F_034M,B17001F_034MA,B17001F_035E,B17001F_035EA,B17001F_035M,B17001F_035MA,B17001F_036E,B17001F_036EA,B17001F_036M,B17001F_036MA,B17001F_037E,B17001F_037EA,B17001F_037M,B17001F_037MA,B17001F_038E,B17001F_038EA,B17001F_038M,B17001F_038MA,B17001F_039E,B17001F_039EA,B17001F_039M,B17001F_039MA,B17001F_040E,B17001F_040EA,B17001F_040M,B17001F_040MA,B17001F_041E,B17001F_041EA,B17001F_041M,B17001F_041MA,B17001F_042E,B17001F_042EA,B17001F_042M,B17001F_042MA,B17001F_043E,B17001F_043EA,B17001F_043M,B17001F_043MA,B17001F_044E,B17001F_044EA,B17001F_044M,B17001F_044MA,B17001F_045E,B17001F_045EA,B17001F_045M,B17001F_045MA,B17001F_046E,B17001F_046EA,B17001F_046M,B17001F_046MA,B17001F_047E,B17001F_047EA,B17001F_047M,B17001F_047MA,B17001F_048E,B17001F_048EA,B17001F_048M,B17001F_048MA,B17001F_049E,B17001F_049EA,B17001F_049M,B17001F_049MA,B17001F_050E,B17001F_050EA,B17001F_050M,B17001F_050MA,B17001F_051E,B17001F_051EA,B17001F_051M,B17001F_051MA,B17001F_052E,B17001F_052EA,B17001F_052M,B17001F_052MA,B17001F_053E,B17001F_053EA,B17001F_053M,B17001F_053MA,B17001F_054E,B17001F_054EA,B17001F_054M,B17001F_054MA,B17001F_055E,B17001F_055EA,B17001F_055M,B17001F_055MA,B17001F_056E,B17001F_056EA,B17001F_056M,B17001F_056MA,B17001F_057E,B17001F_057EA,B17001F_057M,B17001F_057MA,B17001F_058E,B17001F_058EA,B17001F_058M,B17001F_058MA,B17001F_059E,B17001F_059EA,B17001F_059M,B17001F_059MA,GEO_ID,NAME,state
339506,null,18683,null,91152,null,9731,null,47739,null,5615,null,10163,null,2399,null,1389,null,584,null,7446,null,1648,null,2428,null,936,null,533,null,344,null,600,null,424,null,4736,null,1653,null,9947,null,2281,null,8426,null,3041,null,1565,null,691,null,174,null,165,null,249,null,339,null,83,null,143,null,43413,null,5647,null,9367,null,2433,null,2267,null,983,null,5803,null,1655,null,2131,null,1008,null,301,null,303,null,994,null,520,null,4057,null,1068,null,10454,null,2019,null,5603,null,1250,null,1837,null,751,null,9,null,16,null,290,null,330,null,300,null,347,null,248354,null,17207,null,146066,null,10609,null,15764,null,2451,null,2546,null,1136,null,16566,null,2601,null,6726,null,1353,null,2480,null,902,null,3891,null,1060,null,16496,null,2448,null,38825,null,4020,null,24037,null,2804,null,12135,null,1935,null,5690,null,1277,null,552,null,367,null,358,null,371,null,102288,null,8079,null,15732,null,2823,null,1587,null,736,null,14070,null,2976,null,7036,null,1671,null,1141,null,623,null,1898,null,725,null,7715,null,1652,null,20356,null,2603,null,17131,null,2155,null,8982,null,1457,null,4023,null,1229,null,1906,null,811,null,711,null,579,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
27280,null,4131,null,4942,null,1727,null,2561,null,933,null,160,null,208,null,254,null,334,null,151,null,195,null,145,null,218,null,27,null,37,null,137,null,216,null,510,null,392,null,370,null,311,null,218,null,188,null,146,null,181,null,49,null,81,null,234,null,234,null,160,null,180,null,2381,null,1014,null,28,null,56,null,45,null,82,null,397,null,326,null,178,null,255,null,63,null,109,null,78,null,126,null,142,null,132,null,684,null,435,null,307,null,244,null,214,null,257,null,31,null,53,null,52,null,90,null,162,null,180,null,22338,null,3867,null,13834,null,2618,null,1480,null,624,null,20,null,40,null,1823,null,631,null,475,null,269,null,238,null,333,null,566,null,284,null,1460,null,677,null,2037,null,850,null,2442,null,741,null,1765,null,776,null,1174,null,462,null,197,null,138,null,157,null,200,null,8504,null,1794,null,414,null,297,null,131,null,215,null,921,null,530,null,708,null,336,null,214,null,185,null,595,null,492,null,986,null,439,null,1179,null,545,null,1145,null,442,null,1455,null,614,null,456,null,219,null,154,null,148,null,146,null,200,null,0400000US16,Idaho,16
832204,null,29149,null,155471,null,13160,null,73601,null,7234,null,13902,null,2859,null,2460,null,868,null,11965,null,2220,null,4548,null,1319,null,1425,null,706,null,2313,null,804,null,7730,null,2152,null,11793,null,2507,null,10040,null,2097,null,3969,null,1210,null,1797,null,772,null,1018,null,557,null,641,null,570,null,81870,null,7932,null,14647,null,3142,null,2113,null,730,null,11077,null,2479,null,4264,null,1088,null,962,null,499,null,1620,null,718,null,10407,null,1659,null,17834,null,2528,null,9469,null,1553,null,5062,null,1273,null,2099,null,883,null,1435,null,732,null,881,null,569,null,676733,null,25418,null,370377,null,14349,null,32565,null,3859,null,5505,null,1373,null,36498,null,3205,null,17057,null,2282,null,5649,null,1436,null,12111,null,1932,null,45223,null,3555,null,81421,null,4820,null,64741,null,4788,null,40446,null,2747,null,18472,null,2083,null,8479,null,1510,null,2210,null,768,null,306356,null,12759,null,28602,null,2730,null,5407,null,1209,null,35033,null,3385,null,16452,null,2306,null,5131,null,1090,null,11163,null,1855,null,32938,null,2824,null,57408,null,3708,null,48806,null,3226,null,33282,null,2389,null,18835,null,2203,null,7811,null,1306,null,5488,null,1414,null,0400000US17,Illinois,17
132237,null,7955,null,34516,null,6011,null,17863,null,3882,null,3676,null,1009,null,1037,null,566,null,2077,null,730,null,1134,null,674,null,474,null,356,null,143,null,90,null,1618,null,681,null,3798,null,1118,null,2566,null,983,null,834,null,609,null,381,null,496,null,0,null,265,null,125,null,209,null,16653,null,2802,null,3085,null,1059,null,670,null,406,null,1748,null,718,null,957,null,606,null,159,null,211,null,634,null,479,null,2511,null,752,null,3527,null,1112,null,1764,null,710,null,768,null,524,null,469,null,425,null,361,null,332,null,0,null,265,null,97721,null,7626,null,55356,null,4745,null,5575,null,1151,null,654,null,418,null,5891,null,1237,null,2937,null,873,null,1404,null,449,null,1399,null,567,null,6395,null,1179,null,12573,null,1932,null,10130,null,1670,null,5332,null,1255,null,1856,null,706,null,628,null,392,null,582,null,411,null,42365,null,4102,null,5790,null,1349,null,1350,null,672,null,4260,null,1057,null,2039,null,786,null,512,null,334,null,1572,null,583,null,4784,null,943,null,6357,null,1244,null,6961,null,1104,null,4636,null,1094,null,1992,null,698,null,1638,null,788,null,474,null,360,null,0400000US18,Indiana,18
38135,null,4886,null,6470,null,1731,null,3124,null,990,null,437,null,337,null,117,null,179,null,219,null,256,null,86,null,134,null,116,null,137,null,170,null,105,null,607,null,425,null,824,null,477,null,338,null,227,null,62,null,82,null,148,null,105,null,0,null,226,null,0,null,226,null,3346,null,985,null,872,null,558,null,22,null,33,null,246,null,132,null,0,null,226,null,0,null,226,null,22,null,33,null,519,null,370,null,968,null,524,null,578,null,331,null,67,null,73,null,0,null,226,null,0,null,226,null,52,null,100,null,31665,null,4669,null,19113,null,2575,null,1932,null,773,null,258,null,181,null,2051,null,584,null,1259,null,551,null,373,null,218,null,953,null,514,null,1636,null,644,null,3884,null,1135,null,3657,null,877,null,1963,null,649,null,1041,null,473,null,50,null,62,null,56,null,101,null,12552,null,2609,null,1996,null,654,null,554,null,413,null,1411,null,670,null,279,null,183,null,354,null,263,null,453,null,284,null,953,null,445,null,1905,null,799,null,2274,null,809,null,1459,null,616,null,461,null,362,null,252,null,246,null,201,null,181,null,0400000US19,Iowa,19
68308,null,7166,null,12687,null,3322,null,5445,null,1723,null,937,null,569,null,0,null,244,null,1178,null,675,null,378,null,301,null,112,null,123,null,279,null,188,null,436,null,268,null,976,null,797,null,965,null,556,null,83,null,130,null,101,null,136,null,0,null,244,null,0,null,244,null,7242,null,2122,null,895,null,561,null,332,null,294,null,981,null,602,null,735,null,526,null,90,null,112,null,301,null,195,null,432,null,336,null,1678,null,734,null,1154,null,538,null,355,null,318,null,235,null,226,null,54,null,89,null,0,null,244,null,55621,null,6425,null,29777,null,3944,null,2064,null,637,null,287,null,252,null,3025,null,973,null,1443,null,668,null,445,null,233,null,1100,null,498,null,3347,null,944,null,6565,null,1696,null,4646,null,1447,null,4021,null,950,null,2183,null,611,null,594,null,304,null,57,null,91,null,25844,null,3257,null,3609,null,937,null,272,null,242,null,2987,null,886,null,775,null,493,null,985,null,571,null,573,null,384,null,3301,null,762,null,3771,null,977,null,3648,null,846,null,3454,null,802,null,830,null,443,null,626,null,414,null,1013,null,527,null,0400000US20,Kansas,20
33305,null,3958,null,12927,null,3089,null,6315,null,1600,null,1445,null,520,null,472,null,334,null,1159,null,600,null,104,null,154,null,205,null,233,null,58,null,180,null,79,null,156,null,1573,null,687,null,618,null,455,null,602,null,425,null,0,null,271,null,0,null,271,null,0,null,271,null,6612,null,1940,null,1261,null,700,null,437,null,315,null,725,null,524,null,806,null,683,null,97,null,165,null,241,null,241,null,452,null,235,null,1773,null,834,null,682,null,400,null,138,null,209,null,0,null,271,null,0,null,271,null,0,null,271,null,20378,null,3361,null,12426,null,2212,null,1139,null,582,null,283,null,225,null,1783,null,822,null,192,null,216,null,436,null,241,null,214,null,217,null,1777,null,721,null,3213,null,936,null,2241,null,859,null,873,null,404,null,11,null,20,null,154,null,174,null,110,null,207,null,7952,null,1780,null,1532,null,625,null,698,null,502,null,540,null,338,null,216,null,150,null,0,null,271,null,120,null,171,null,1001,null,401,null,1390,null,539,null,1550,null,766,null,344,null,224,null,205,null,148,null,260,null,228,null,96,null,168,null,0400000US21,Kentucky,21
35650,null,5367,null,6605,null,2273,null,3101,null,1273,null,1098,null,649,null,569,null,484,null,88,null,118,null,197,null,257,null,0,null,277,null,0,null,277,null,679,null,448,null,96,null,134,null,207,null,256,null,108,null,132,null,40,null,74,null,0,null,277,null,19,null,32,null,3504,null,1169,null,680,null,477,null,341,null,389,null,175,null,178,null,224,null,260,null,0,null,277,null,0,null,277,null,837,null,439,null,600,null,453,null,392,null,361,null,0,null,277,null,93,null,103,null,73,null,123,null,89,null,142,null,29045,null,5274,null,16709,null,3197,null,1578,null,918,null,224,null,275,null,1229,null,772,null,409,null,405,null,494,null,382,null,443,null,375,null,1902,null,724,null,4081,null,1094,null,2605,null,1009,null,1802,null,720,null,975,null,386,null,542,null,327,null,425,null,245,null,12336,null,2610,null,915,null,613,null,763,null,470,null,999,null,607,null,768,null,520,null,106,null,133,null,91,null,98,null,1865,null,844,null,2124,null,855,null,1003,null,474,null,1886,null,788,null,964,null,425,null,452,null,407,null,400,null,276,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
134103,null,10851,null,19287,null,4128,null,8077,null,2204,null,1163,null,685,null,259,null,254,null,477,null,372,null,750,null,596,null,136,null,228,null,327,null,299,null,1338,null,588,null,1630,null,920,null,1105,null,776,null,451,null,499,null,337,null,339,null,104,null,123,null,0,null,281,null,11210,null,2547,null,1050,null,687,null,361,null,283,null,1400,null,774,null,465,null,386,null,82,null,181,null,166,null,206,null,1487,null,589,null,2353,null,765,null,2170,null,996,null,835,null,519,null,572,null,549,null,203,null,227,null,66,null,114,null,114816,null,9332,null,62878,null,5342,null,7101,null,1326,null,758,null,437,null,6027,null,1140,null,2132,null,737,null,536,null,266,null,1850,null,587,null,7239,null,1194,null,14349,null,2146,null,13496,null,1863,null,5996,null,1224,null,2302,null,831,null,694,null,431,null,398,null,343,null,51938,null,5104,null,8278,null,1721,null,1320,null,669,null,5459,null,1312,null,2069,null,711,null,387,null,298,null,2460,null,729,null,4794,null,1210,null,9418,null,1453,null,8081,null,1260,null,5410,null,1092,null,2711,null,1006,null,1241,null,657,null,310,null,245,null,0400000US24,Maryland,24
249964,null,15049,null,80845,null,8231,null,33889,null,3850,null,5972,null,1344,null,1147,null,615,null,5335,null,1125,null,3198,null,1014,null,891,null,473,null,1684,null,632,null,3655,null,1124,null,2472,null,989,null,3165,null,1155,null,2338,null,826,null,1623,null,884,null,2088,null,768,null,321,null,353,null,46956,null,5358,null,5649,null,1413,null,1209,null,640,null,5568,null,1280,null,3105,null,1062,null,1078,null,472,null,2115,null,862,null,5563,null,1231,null,8217,null,1566,null,6140,null,1325,null,2818,null,1061,null,3569,null,1003,null,1085,null,512,null,840,null,475,null,169119,null,12907,null,84772,null,7237,null,6357,null,1353,null,1194,null,548,null,7735,null,1741,null,3508,null,1071,null,1523,null,614,null,3355,null,974,null,9937,null,1858,null,20561,null,2583,null,15070,null,2170,null,9237,null,1665,null,4051,null,1092,null,1527,null,675,null,717,null,479,null,84347,null,6781,null,7574,null,1787,null,1320,null,656,null,9027,null,1858,null,2968,null,971,null,1076,null,570,null,3271,null,772,null,11006,null,1613,null,13150,null,2183,null,15625,null,2065,null,10668,null,1513,null,5041,null,1153,null,3088,null,947,null,533,null,371,null,0400000US25,Massachusetts,25
139450,null,9967,null,45405,null,7207,null,20872,null,4237,null,2179,null,855,null,662,null,514,null,3359,null,1157,null,844,null,438,null,279,null,267,null,1053,null,553,null,3182,null,824,null,4361,null,1936,null,3330,null,1374,null,1257,null,548,null,202,null,195,null,70,null,119,null,94,null,109,null,24533,null,4032,null,3363,null,884,null,1036,null,612,null,2753,null,852,null,1533,null,670,null,391,null,264,null,841,null,405,null,4130,null,1277,null,4138,null,1257,null,3536,null,1224,null,1321,null,684,null,865,null,504,null,209,null,165,null,417,null,380,null,94045,null,7728,null,51914,null,4623,null,5164,null,1260,null,1016,null,536,null,3515,null,890,null,2615,null,736,null,764,null,412,null,1668,null,512,null,5633,null,1277,null,12263,null,1772,null,8501,null,1586,null,5954,null,1098,null,3335,null,765,null,1066,null,496,null,420,null,296,null,42131,null,4059,null,3280,null,988,null,170,null,157,null,5315,null,1230,null,2204,null,632,null,817,null,378,null,1332,null,451,null,3444,null,1001,null,8565,null,1463,null,6091,null,1319,null,5926,null,1071,null,3350,null,857,null,946,null,449,null,691,null,401,null,0400000US26,Michigan,26
54134,null,5947,null,9270,null,2752,null,3728,null,1357,null,401,null,224,null,85,null,78,null,369,null,306,null,547,null,510,null,33,null,57,null,23,null,39,null,710,null,453,null,930,null,437,null,396,null,378,null,158,null,183,null,26,null,50,null,0,null,211,null,50,null,79,null,5542,null,1887,null,859,null,698,null,217,null,364,null,875,null,375,null,485,null,283,null,0,null,211,null,401,null,324,null,489,null,378,null,1526,null,653,null,320,null,316,null,132,null,156,null,0,null,211,null,238,null,217,null,0,null,211,null,44864,null,5619,null,25491,null,3494,null,3079,null,1101,null,187,null,167,null,2469,null,810,null,1088,null,504,null,254,null,262,null,491,null,246,null,3163,null,1027,null,5523,null,1095,null,4860,null,1236,null,2943,null,926,null,943,null,445,null,390,null,296,null,101,null,128,null,19373,null,2862,null,2315,null,812,null,322,null,275,null,2726,null,833,null,1017,null,502,null,274,null,188,null,371,null,212,null,2174,null,657,null,3595,null,1151,null,3109,null,743,null,1955,null,672,null,1014,null,529,null,371,null,274,null,130,null,133,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
49103,null,6064,null,11010,null,3844,null,4871,null,1912,null,1424,null,897,null,37,null,50,null,513,null,474,null,207,null,253,null,115,null,162,null,108,null,167,null,829,null,440,null,630,null,366,null,420,null,400,null,436,null,350,null,0,null,257,null,152,null,163,null,0,null,257,null,6139,null,2307,null,834,null,594,null,196,null,323,null,853,null,563,null,311,null,335,null,83,null,110,null,281,null,404,null,1262,null,575,null,934,null,712,null,730,null,456,null,172,null,197,null,211,null,218,null,65,null,106,null,207,null,242,null,38093,null,5287,null,20009,null,2777,null,2015,null,744,null,305,null,259,null,2373,null,883,null,1506,null,695,null,140,null,174,null,391,null,228,null,1874,null,728,null,3857,null,1120,null,3783,null,1067,null,2098,null,833,null,1148,null,391,null,227,null,162,null,292,null,281,null,18084,null,3023,null,1606,null,653,null,513,null,432,null,3170,null,1176,null,623,null,520,null,311,null,198,null,794,null,427,null,1381,null,602,null,3059,null,807,null,3025,null,891,null,1911,null,556,null,1162,null,558,null,170,null,181,null,359,null,255,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
45437,null,4837,null,10157,null,2961,null,3904,null,1619,null,1285,null,820,null,58,null,98,null,542,null,680,null,481,null,441,null,0,null,221,null,205,null,236,null,489,null,468,null,345,null,350,null,178,null,162,null,273,null,215,null,0,null,221,null,0,null,221,null,48,null,80,null,6253,null,1780,null,1285,null,540,null,190,null,292,null,1006,null,539,null,215,null,221,null,27,null,46,null,447,null,361,null,981,null,375,null,1112,null,455,null,610,null,451,null,106,null,136,null,164,null,233,null,61,null,110,null,49,null,74,null,35280,null,4568,null,19216,null,2577,null,1424,null,596,null,505,null,410,null,1391,null,499,null,1140,null,508,null,394,null,280,null,461,null,268,null,1540,null,584,null,4775,null,1315,null,3846,null,877,null,2076,null,694,null,992,null,476,null,456,null,327,null,216,null,246,null,16064,null,2496,null,1766,null,746,null,460,null,377,null,2867,null,966,null,704,null,443,null,188,null,165,null,252,null,198,null,690,null,366,null,3953,null,875,null,2305,null,663,null,1812,null,668,null,422,null,229,null,480,null,545,null,165,null,179,null,0400000US31,Nebraska,31
111419,null,10514,null,15421,null,3689,null,6415,null,1814,null,686,null,417,null,390,null,490,null,1053,null,630,null,444,null,382,null,208,null,254,null,85,null,103,null,597,null,359,null,695,null,490,null,1293,null,668,null,719,null,496,null,181,null,238,null,64,null,107,null,0,null,300,null,9006,null,2432,null,1370,null,790,null,492,null,425,null,1010,null,697,null,299,null,258,null,262,null,273,null,220,null,229,null,1184,null,524,null,1565,null,659,null,1344,null,768,null,967,null,568,null,140,null,243,null,50,null,81,null,103,null,169,null,95998,null,9805,null,53182,null,5969,null,4330,null,1703,null,683,null,429,null,4433,null,1403,null,3005,null,847,null,1239,null,672,null,2673,null,848,null,5590,null,1287,null,9643,null,1909,null,10098,null,1849,null,6614,null,1944,null,3019,null,788,null,1093,null,591,null,762,null,615,null,42816,null,5029,null,4430,null,1430,null,866,null,570,null,3891,null,987,null,2526,null,877,null,420,null,345,null,1737,null,772,null,4096,null,1098,null,7425,null,1415,null,7821,null,1530,null,5821,null,1330,null,2318,null,687,null,1021,null,496,null,444,null,354,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
499450,null,16250,null,102354,null,9738,null,41871,null,5497,null,7332,null,1715,null,1367,null,679,null,5808,null,1642,null,4100,null,1170,null,883,null,398,null,1234,null,531,null,5421,null,1676,null,4613,null,1208,null,4973,null,1399,null,2453,null,861,null,1806,null,726,null,1184,null,723,null,697,null,448,null,60483,null,5713,null,8143,null,1697,null,1471,null,734,null,6929,null,1414,null,2592,null,1072,null,1552,null,646,null,2550,null,785,null,6987,null,1599,null,12409,null,2000,null,7275,null,1414,null,4472,null,988,null,2851,null,1193,null,1529,null,601,null,1723,null,866,null,397096,null,16010,null,213023,null,9977,null,19319,null,2559,null,2575,null,830,null,18843,null,2629,null,9964,null,1752,null,3138,null,804,null,5639,null,1321,null,24708,null,2937,null,44638,null,3538,null,40888,null,3381,null,24190,null,2273,null,12213,null,1763,null,4961,null,1401,null,1947,null,677,null,184073,null,8371,null,16903,null,2547,null,3077,null,1157,null,15818,null,2354,null,9505,null,1875,null,2526,null,857,null,4394,null,1004,null,20555,null,2190,null,30572,null,2835,null,36078,null,2868,null,24302,null,2341,null,11034,null,1752,null,5862,null,1398,null,3447,null,926,null,0400000US34,New Jersey,34
203654,null,11228,null,43442,null,5273,null,17506,null,2872,null,3354,null,1149,null,546,null,386,null,2612,null,1088,null,709,null,543,null,253,null,254,null,309,null,258,null,1688,null,602,null,2964,null,966,null,1077,null,528,null,1707,null,687,null,905,null,395,null,873,null,415,null,509,null,295,null,25936,null,3373,null,4369,null,1624,null,620,null,440,null,3336,null,1153,null,617,null,427,null,405,null,329,null,640,null,389,null,3456,null,1054,null,5198,null,1180,null,1173,null,461,null,3251,null,874,null,868,null,532,null,1391,null,514,null,612,null,378,null,160212,null,11184,null,84615,null,6162,null,7257,null,1596,null,1048,null,600,null,7517,null,1583,null,3483,null,1123,null,1179,null,544,null,2775,null,852,null,9342,null,1590,null,13940,null,2180,null,14095,null,1798,null,11092,null,1652,null,7364,null,1123,null,3121,null,851,null,2402,null,770,null,75597,null,6610,null,5108,null,1536,null,482,null,320,null,4509,null,1053,null,3709,null,1096,null,1378,null,664,null,1900,null,664,null,10668,null,1754,null,9453,null,1572,null,13927,null,1902,null,10059,null,1560,null,7512,null,1082,null,3572,null,840,null,3320,null,867,null,0400000US35,New Mexico,35
