B19101D_001E,B19101D_001EA,B19101D_001M,B19101D_001MA,B19101D_002E,B19101D_002EA,B19101D_002M,B19101D_002MA,B19101D_003E,B19101D_003EA,B19101D_003M,B19101D_003MA,B19101D_004E,B19101D_004EA,B19101D_004M,B19101D_004MA,B19101D_005E,B19101D_005EA,B19101D_005M,B19101D_005MA,B19101D_006E,B19101D_006EA,B19101D_006M,B19101D_006MA,B19101D_007E,B19101D_007EA,B19101D_007M,B19101D_007MA,B19101D_008E,B19101D_008EA,B19101D_008M,B19101D_008MA,B19101D_009E,B19101D_009EA,B19101D_009M,B19101D_009MA,B19101D_010E,B19101D_010EA,B19101D_010M,B19101D_010MA,B19101D_011E,B19101D_011EA,B19101D_011M,B19101D_011MA,B19101D_012E,B19101D_012EA,B19101D_012M,B19101D_012MA,B19101D_013E,B19101D_013EA,B19101D_013M,B19101D_013MA,B19101D_014E,B19101D_014EA,B19101D_014M,B19101D_014MA,B19101D_015E,B19101D_015EA,B19101D_015M,B19101D_015MA,B19101D_016E,B19101D_016EA,B19101D_016M,B19101D_016MA,B19101D_017E,B19101D_017EA,B19101D_017M,B19101D_017MA,GEO_ID,NAME,state
9343,null,1151,null,322,null,370,null,130,null,115,null,86,null,110,null,272,null,231,null,691,null,545,null,67,null,111,null,370,null,310,null,331,null,236,null,232,null,185,null,616,null,373,null,1310,null,529,null,1553,null,475,null,943,null,422,null,556,null,365,null,610,null,315,null,1254,null,579,null,0400000US21,Kentucky,21
12829,null,1368,null,1550,null,842,null,340,null,326,null,136,null,157,null,793,null,513,null,497,null,329,null,444,null,324,null,849,null,452,null,498,null,357,null,862,null,380,null,1231,null,497,null,1470,null,459,null,1495,null,608,null,695,null,352,null,845,null,481,null,574,null,330,null,550,null,293,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
72275,null,2112,null,1290,null,749,null,1432,null,615,null,1123,null,587,null,1295,null,554,null,2163,null,794,null,2198,null,856,null,1809,null,723,null,2406,null,751,null,2090,null,644,null,4231,null,1023,null,6616,null,1303,null,10948,null,1740,null,9955,null,1397,null,6644,null,1174,null,9627,null,1417,null,8448,null,1131,null,0400000US24,Maryland,24
76641,null,2093,null,4039,null,1184,null,2830,null,802,null,1458,null,687,null,3064,null,1065,null,2676,null,904,null,2738,null,955,null,1893,null,575,null,2798,null,782,null,1947,null,693,null,4481,null,842,null,7367,null,1553,null,9960,null,1516,null,8415,null,1368,null,7147,null,1335,null,8722,null,1205,null,7106,null,1115,null,0400000US25,Massachusetts,25
56590,null,2192,null,2521,null,800,null,1403,null,604,null,1149,null,457,null,1682,null,608,null,1900,null,639,null,1581,null,583,null,869,null,378,null,1284,null,555,null,2096,null,838,null,4240,null,1087,null,5954,null,1062,null,10265,null,1459,null,6395,null,1013,null,3994,null,849,null,6275,null,1136,null,4982,null,959,null,0400000US26,Michigan,26
40071,null,1969,null,1244,null,659,null,1639,null,704,null,1124,null,582,null,1007,null,443,null,1351,null,577,null,1501,null,537,null,1442,null,754,null,2102,null,775,null,784,null,339,null,3700,null,1027,null,5332,null,1128,null,7990,null,1363,null,4206,null,777,null,1773,null,659,null,2394,null,663,null,2482,null,688,null,0400000US27,Minnesota,27
4983,null,831,null,43,null,81,null,418,null,392,null,310,null,322,null,436,null,338,null,126,null,173,null,839,null,574,null,0,null,287,null,215,null,197,null,138,null,145,null,193,null,199,null,562,null,430,null,624,null,342,null,564,null,372,null,316,null,248,null,68,null,120,null,131,null,139,null,0400000US28,Mississippi,28
19588,null,1293,null,873,null,517,null,454,null,333,null,481,null,281,null,591,null,377,null,935,null,538,null,890,null,492,null,1257,null,561,null,565,null,305,null,1061,null,562,null,1541,null,606,null,2494,null,671,null,2154,null,485,null,1825,null,806,null,964,null,416,null,1158,null,437,null,2345,null,715,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
5025,null,1033,null,108,null,204,null,105,null,110,null,21,null,35,null,214,null,185,null,225,null,195,null,87,null,132,null,394,null,271,null,433,null,315,null,54,null,74,null,1033,null,714,null,293,null,210,null,705,null,338,null,706,null,338,null,320,null,246,null,193,null,158,null,134,null,174,null,0400000US31,Nebraska,31
37334,null,2234,null,979,null,587,null,924,null,513,null,931,null,564,null,1115,null,501,null,1288,null,627,null,977,null,528,null,1494,null,520,null,1841,null,722,null,940,null,529,null,3803,null,845,null,5456,null,969,null,6782,null,1290,null,4228,null,922,null,3666,null,907,null,1370,null,534,null,1540,null,485,null,0400000US32,Nevada,32
5056,null,754,null,40,null,65,null,0,null,253,null,0,null,253,null,147,null,121,null,123,null,208,null,70,null,118,null,74,null,126,null,254,null,260,null,128,null,144,null,549,null,348,null,554,null,347,null,572,null,325,null,685,null,438,null,676,null,436,null,777,null,371,null,407,null,306,null,0400000US33,New Hampshire,33
175532,null,3406,null,3894,null,1130,null,2030,null,700,null,2685,null,733,null,3332,null,864,null,3053,null,999,null,3398,null,893,null,4488,null,1288,null,4885,null,1180,null,3569,null,919,null,10143,null,1741,null,13757,null,1759,null,25436,null,2497,null,26329,null,2558,null,16631,null,2032,null,23394,null,2135,null,28508,null,2296,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
303661,null,5548,null,12277,null,1849,null,14642,null,2310,null,14466,null,1740,null,14935,null,2064,null,13124,null,1706,null,14156,null,2213,null,12788,null,1736,null,10632,null,1771,null,9300,null,1856,null,20748,null,2253,null,28462,null,2764,null,38782,null,2866,null,30621,null,2768,null,18742,null,2172,null,23233,null,2157,null,26753,null,2276,null,0400000US36,New York,36
39813,null,1823,null,1014,null,496,null,709,null,351,null,1136,null,557,null,2273,null,699,null,958,null,527,null,1722,null,658,null,2097,null,730,null,966,null,490,null,1438,null,591,null,3258,null,1078,null,5816,null,1343,null,5016,null,1037,null,4797,null,1228,null,1921,null,632,null,4016,null,1192,null,2676,null,792,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
43988,null,2206,null,1775,null,746,null,1372,null,717,null,589,null,378,null,1084,null,498,null,1207,null,719,null,1268,null,597,null,1338,null,473,null,1614,null,601,null,1799,null,703,null,3374,null,978,null,6153,null,1177,null,6263,null,1468,null,4906,null,1113,null,3706,null,930,null,3731,null,918,null,3809,null,901,null,0400000US39,Ohio,39
15154,null,1203,null,1266,null,737,null,764,null,454,null,125,null,130,null,382,null,283,null,1147,null,540,null,715,null,408,null,410,null,293,null,1036,null,590,null,550,null,456,null,1605,null,694,null,1856,null,605,null,1283,null,524,null,1702,null,677,null,839,null,436,null,488,null,356,null,986,null,440,null,0400000US40,Oklahoma,40
30427,null,1974,null,1320,null,533,null,705,null,482,null,1202,null,647,null,1029,null,509,null,961,null,498,null,1619,null,692,null,1436,null,592,null,1099,null,438,null,773,null,522,null,2596,null,830,null,2556,null,706,null,4748,null,1045,null,3432,null,859,null,2705,null,795,null,1827,null,573,null,2419,null,716,null,0400000US41,Oregon,41
69927,null,2519,null,3029,null,963,null,2548,null,699,null,2733,null,844,null,2611,null,917,null,2476,null,810,null,2522,null,1064,null,1984,null,718,null,3063,null,787,null,2217,null,645,null,5855,null,1289,null,7192,null,1329,null,9507,null,1077,null,7170,null,1332,null,5412,null,1172,null,4965,null,1042,null,6643,null,1026,null,0400000US42,Pennsylvania,42
6627,null,946,null,536,null,441,null,166,null,268,null,0,null,287,null,383,null,476,null,0,null,287,null,173,null,199,null,699,null,540,null,516,null,491,null,175,null,199,null,517,null,366,null,847,null,532,null,1343,null,685,null,547,null,370,null,269,null,217,null,267,null,195,null,189,null,140,null,0400000US44,Rhode Island,44
10959,null,1316,null,197,null,175,null,621,null,574,null,812,null,473,null,285,null,283,null,345,null,333,null,379,null,288,null,464,null,396,null,551,null,377,null,387,null,325,null,826,null,483,null,1317,null,642,null,1355,null,583,null,911,null,424,null,579,null,283,null,916,null,454,null,1014,null,416,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
18211,null,1171,null,234,null,209,null,543,null,402,null,439,null,293,null,367,null,284,null,722,null,434,null,807,null,493,null,584,null,390,null,930,null,544,null,346,null,223,null,1464,null,657,null,2424,null,726,null,2822,null,725,null,1749,null,488,null,995,null,385,null,1848,null,537,null,1937,null,630,null,0400000US47,Tennessee,47
202429,null,4173,null,8873,null,1469,null,5377,null,1255,null,4306,null,965,null,7652,null,1375,null,5911,null,1251,null,7308,null,1377,null,8140,null,1381,null,7736,null,1283,null,6332,null,1411,null,13411,null,1959,null,22347,null,2118,null,30757,null,2917,null,23560,null,2288,null,15845,null,1774,null,18810,null,2239,null,16064,null,1896,null,0400000US48,Texas,48
11682,null,1119,null,531,null,330,null,181,null,251,null,226,null,201,null,441,null,356,null,223,null,272,null,364,null,305,null,435,null,293,null,286,null,144,null,144,null,171,null,1403,null,511,null,1945,null,566,null,1844,null,547,null,1861,null,662,null,473,null,260,null,658,null,377,null,667,null,337,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
92695,null,2729,null,2719,null,1051,null,937,null,427,null,1094,null,459,null,2714,null,903,null,1572,null,666,null,2200,null,748,null,2951,null,946,null,3716,null,966,null,2416,null,850,null,6632,null,1385,null,8559,null,1283,null,15712,null,1788,null,11522,null,1409,null,7980,null,1459,null,12032,null,1524,null,9939,null,1609,null,0400000US51,Virginia,51
103040,null,3262,null,3882,null,1023,null,2375,null,782,null,1809,null,629,null,2827,null,961,null,3069,null,883,null,3583,null,1040,null,4136,null,974,null,3335,null,997,null,4319,null,1135,null,8053,null,1308,null,12063,null,1449,null,18866,null,2255,null,11995,null,1411,null,8174,null,1268,null,8286,null,1315,null,6268,null,954,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
22287,null,1400,null,1421,null,558,null,235,null,144,null,618,null,420,null,927,null,410,null,819,null,451,null,715,null,375,null,1005,null,511,null,1538,null,478,null,947,null,491,null,1964,null,599,null,2864,null,850,null,3123,null,688,null,2743,null,718,null,1185,null,433,null,1165,null,472,null,1018,null,503,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
