B20005C_001E,B20005C_001EA,B20005C_001M,B20005C_001MA,B20005C_002E,B20005C_002EA,B20005C_002M,B20005C_002MA,B20005C_003E,B20005C_003EA,B20005C_003M,B20005C_003MA,B20005C_004E,B20005C_004EA,B20005C_004M,B20005C_004MA,B20005C_005E,B20005C_005EA,B20005C_005M,B20005C_005MA,B20005C_006E,B20005C_006EA,B20005C_006M,B20005C_006MA,B20005C_007E,B20005C_007EA,B20005C_007M,B20005C_007MA,B20005C_008E,B20005C_008EA,B20005C_008M,B20005C_008MA,B20005C_009E,B20005C_009EA,B20005C_009M,B20005C_009MA,B20005C_010E,B20005C_010EA,B20005C_010M,B20005C_010MA,B20005C_011E,B20005C_011EA,B20005C_011M,B20005C_011MA,B20005C_012E,B20005C_012EA,B20005C_012M,B20005C_012MA,B20005C_013E,B20005C_013EA,B20005C_013M,B20005C_013MA,B20005C_014E,B20005C_014EA,B20005C_014M,B20005C_014MA,B20005C_015E,B20005C_015EA,B20005C_015M,B20005C_015MA,B20005C_016E,B20005C_016EA,B20005C_016M,B20005C_016MA,B20005C_017E,B20005C_017EA,B20005C_017M,B20005C_017MA,B20005C_018E,B20005C_018EA,B20005C_018M,B20005C_018MA,B20005C_019E,B20005C_019EA,B20005C_019M,B20005C_019MA,B20005C_020E,B20005C_020EA,B20005C_020M,B20005C_020MA,B20005C_021E,B20005C_021EA,B20005C_021M,B20005C_021MA,B20005C_022E,B20005C_022EA,B20005C_022M,B20005C_022MA,B20005C_023E,B20005C_023EA,B20005C_023M,B20005C_023MA,B20005C_024E,B20005C_024EA,B20005C_024M,B20005C_024MA,B20005C_025E,B20005C_025EA,B20005C_025M,B20005C_025MA,B20005C_026E,B20005C_026EA,B20005C_026M,B20005C_026MA,B20005C_027E,B20005C_027EA,B20005C_027M,B20005C_027MA,B20005C_028E,B20005C_028EA,B20005C_028M,B20005C_028MA,B20005C_029E,B20005C_029EA,B20005C_029M,B20005C_029MA,B20005C_030E,B20005C_030EA,B20005C_030M,B20005C_030MA,B20005C_031E,B20005C_031EA,B20005C_031M,B20005C_031MA,B20005C_032E,B20005C_032EA,B20005C_032M,B20005C_032MA,B20005C_033E,B20005C_033EA,B20005C_033M,B20005C_033MA,B20005C_034E,B20005C_034EA,B20005C_034M,B20005C_034MA,B20005C_035E,B20005C_035EA,B20005C_035M,B20005C_035MA,B20005C_036E,B20005C_036EA,B20005C_036M,B20005C_036MA,B20005C_037E,B20005C_037EA,B20005C_037M,B20005C_037MA,B20005C_038E,B20005C_038EA,B20005C_038M,B20005C_038MA,B20005C_039E,B20005C_039EA,B20005C_039M,B20005C_039MA,B20005C_040E,B20005C_040EA,B20005C_040M,B20005C_040MA,B20005C_041E,B20005C_041EA,B20005C_041M,B20005C_041MA,B20005C_042E,B20005C_042EA,B20005C_042M,B20005C_042MA,B20005C_043E,B20005C_043EA,B20005C_043M,B20005C_043MA,B20005C_044E,B20005C_044EA,B20005C_044M,B20005C_044MA,B20005C_045E,B20005C_045EA,B20005C_045M,B20005C_045MA,B20005C_046E,B20005C_046EA,B20005C_046M,B20005C_046MA,B20005C_047E,B20005C_047EA,B20005C_047M,B20005C_047MA,B20005C_048E,B20005C_048EA,B20005C_048M,B20005C_048MA,B20005C_049E,B20005C_049EA,B20005C_049M,B20005C_049MA,B20005C_050E,B20005C_050EA,B20005C_050M,B20005C_050MA,B20005C_051E,B20005C_051EA,B20005C_051M,B20005C_051MA,B20005C_052E,B20005C_052EA,B20005C_052M,B20005C_052MA,B20005C_053E,B20005C_053EA,B20005C_053M,B20005C_053MA,B20005C_054E,B20005C_054EA,B20005C_054M,B20005C_054MA,B20005C_055E,B20005C_055EA,B20005C_055M,B20005C_055MA,B20005C_056E,B20005C_056EA,B20005C_056M,B20005C_056MA,B20005C_057E,B20005C_057EA,B20005C_057M,B20005C_057MA,B20005C_058E,B20005C_058EA,B20005C_058M,B20005C_058MA,B20005C_059E,B20005C_059EA,B20005C_059M,B20005C_059MA,B20005C_060E,B20005C_060EA,B20005C_060M,B20005C_060MA,B20005C_061E,B20005C_061EA,B20005C_061M,B20005C_061MA,B20005C_062E,B20005C_062EA,B20005C_062M,B20005C_062MA,B20005C_063E,B20005C_063EA,B20005C_063M,B20005C_063MA,B20005C_064E,B20005C_064EA,B20005C_064M,B20005C_064MA,B20005C_065E,B20005C_065EA,B20005C_065M,B20005C_065MA,B20005C_066E,B20005C_066EA,B20005C_066M,B20005C_066MA,B20005C_067E,B20005C_067EA,B20005C_067M,B20005C_067MA,B20005C_068E,B20005C_068EA,B20005C_068M,B20005C_068MA,B20005C_069E,B20005C_069EA,B20005C_069M,B20005C_069MA,B20005C_070E,B20005C_070EA,B20005C_070M,B20005C_070MA,B20005C_071E,B20005C_071EA,B20005C_071M,B20005C_071MA,B20005C_072E,B20005C_072EA,B20005C_072M,B20005C_072MA,B20005C_073E,B20005C_073EA,B20005C_073M,B20005C_073MA,B20005C_074E,B20005C_074EA,B20005C_074M,B20005C_074MA,B20005C_075E,B20005C_075EA,B20005C_075M,B20005C_075MA,B20005C_076E,B20005C_076EA,B20005C_076M,B20005C_076MA,B20005C_077E,B20005C_077EA,B20005C_077M,B20005C_077MA,B20005C_078E,B20005C_078EA,B20005C_078M,B20005C_078MA,B20005C_079E,B20005C_079EA,B20005C_079M,B20005C_079MA,B20005C_080E,B20005C_080EA,B20005C_080M,B20005C_080MA,B20005C_081E,B20005C_081EA,B20005C_081M,B20005C_081MA,B20005C_082E,B20005C_082EA,B20005C_082M,B20005C_082MA,B20005C_083E,B20005C_083EA,B20005C_083M,B20005C_083MA,B20005C_084E,B20005C_084EA,B20005C_084M,B20005C_084MA,B20005C_085E,B20005C_085EA,B20005C_085M,B20005C_085MA,B20005C_086E,B20005C_086EA,B20005C_086M,B20005C_086MA,B20005C_087E,B20005C_087EA,B20005C_087M,B20005C_087MA,B20005C_088E,B20005C_088EA,B20005C_088M,B20005C_088MA,B20005C_089E,B20005C_089EA,B20005C_089M,B20005C_089MA,B20005C_090E,B20005C_090EA,B20005C_090M,B20005C_090MA,B20005C_091E,B20005C_091EA,B20005C_091M,B20005C_091MA,B20005C_092E,B20005C_092EA,B20005C_092M,B20005C_092MA,B20005C_093E,B20005C_093EA,B20005C_093M,B20005C_093MA,B20005C_094E,B20005C_094EA,B20005C_094M,B20005C_094MA,B20005C_095E,B20005C_095EA,B20005C_095M,B20005C_095MA,GEO_ID,NAME,state
41259,null,2197,null,18728,null,1635,null,5565,null,864,null,0,null,211,null,5565,null,864,null,0,null,211,null,87,null,122,null,0,null,211,null,84,null,96,null,151,null,206,null,279,null,309,null,402,null,276,null,485,null,345,null,436,null,347,null,431,null,333,null,428,null,315,null,790,null,368,null,484,null,327,null,387,null,271,null,221,null,180,null,136,null,144,null,268,null,218,null,168,null,169,null,175,null,175,null,153,null,112,null,13163,null,1504,null,6109,null,1056,null,7054,null,1170,null,2712,null,833,null,1033,null,503,null,1090,null,633,null,279,null,184,null,532,null,357,null,84,null,73,null,165,null,166,null,183,null,175,null,117,null,142,null,64,null,67,null,598,null,344,null,56,null,85,null,0,null,211,null,43,null,48,null,0,null,211,null,98,null,117,null,0,null,211,null,0,null,211,null,0,null,211,null,0,null,211,null,22531,null,1645,null,6981,null,1102,null,0,null,211,null,6981,null,1102,null,97,null,134,null,0,null,211,null,60,null,106,null,215,null,204,null,198,null,144,null,118,null,115,null,582,null,456,null,195,null,149,null,210,null,240,null,332,null,237,null,918,null,418,null,593,null,232,null,1217,null,518,null,1388,null,770,null,300,null,223,null,34,null,46,null,91,null,114,null,245,null,212,null,188,null,152,null,0,null,211,null,15550,null,1583,null,8102,null,1256,null,7448,null,1264,null,2109,null,879,null,1375,null,553,null,970,null,443,null,554,null,306,null,429,null,315,null,287,null,235,null,805,null,513,null,275,null,211,null,75,null,97,null,71,null,95,null,115,null,124,null,80,null,82,null,173,null,139,null,27,null,38,null,0,null,211,null,0,null,211,null,86,null,74,null,0,null,211,null,0,null,211,null,17,null,25,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US29,Missouri,29
40717,null,2085,null,19977,null,1468,null,6626,null,962,null,0,null,235,null,6626,null,962,null,30,null,50,null,0,null,235,null,46,null,55,null,228,null,234,null,334,null,204,null,258,null,298,null,258,null,233,null,456,null,279,null,346,null,297,null,325,null,287,null,699,null,463,null,1067,null,394,null,649,null,448,null,203,null,152,null,430,null,336,null,342,null,238,null,231,null,170,null,109,null,98,null,407,null,287,null,208,null,222,null,13351,null,1562,null,6213,null,1446,null,7138,null,1252,null,1896,null,823,null,1436,null,552,null,394,null,211,null,268,null,166,null,1165,null,726,null,126,null,108,null,195,null,246,null,55,null,66,null,334,null,274,null,124,null,135,null,549,null,410,null,297,null,261,null,150,null,153,null,0,null,235,null,0,null,235,null,38,null,69,null,31,null,58,null,0,null,235,null,0,null,235,null,80,null,100,null,20740,null,1285,null,6658,null,1035,null,0,null,235,null,6658,null,1035,null,0,null,235,null,0,null,235,null,0,null,235,null,58,null,80,null,520,null,383,null,1005,null,582,null,321,null,290,null,227,null,250,null,107,null,117,null,142,null,154,null,1161,null,439,null,642,null,386,null,264,null,195,null,891,null,473,null,173,null,177,null,210,null,203,null,440,null,425,null,427,null,424,null,70,null,114,null,0,null,235,null,14082,null,1479,null,7315,null,1069,null,6767,null,1086,null,2095,null,705,null,1098,null,490,null,552,null,434,null,322,null,281,null,558,null,337,null,527,null,409,null,400,null,297,null,181,null,169,null,608,null,525,null,0,null,235,null,86,null,109,null,181,null,183,null,114,null,155,null,0,null,235,null,0,null,235,null,45,null,87,null,0,null,235,null,0,null,235,null,0,null,235,null,0,null,235,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
133286,null,2845,null,61769,null,1642,null,27612,null,2386,null,0,null,279,null,27612,null,2386,null,0,null,279,null,168,null,168,null,230,null,245,null,533,null,399,null,1040,null,573,null,591,null,301,null,1250,null,617,null,1858,null,656,null,2965,null,1047,null,1716,null,654,null,2124,null,675,null,2480,null,904,null,2610,null,954,null,2812,null,817,null,1298,null,618,null,1086,null,587,null,1157,null,519,null,1766,null,676,null,1503,null,683,null,425,null,272,null,34157,null,2734,null,22542,null,2055,null,11615,null,1524,null,2286,null,652,null,1546,null,636,null,1275,null,668,null,506,null,230,null,1560,null,437,null,1164,null,692,null,924,null,506,null,330,null,238,null,329,null,376,null,318,null,292,null,366,null,277,null,273,null,205,null,264,null,237,null,63,null,67,null,19,null,32,null,235,null,223,null,48,null,75,null,70,null,109,null,0,null,279,null,39,null,64,null,71517,null,2292,null,26673,null,2233,null,0,null,279,null,26673,null,2233,null,7,null,11,null,52,null,88,null,179,null,185,null,888,null,891,null,2663,null,900,null,1302,null,590,null,1911,null,641,null,2332,null,745,null,1603,null,530,null,1254,null,471,null,3536,null,1140,null,3111,null,1018,null,1389,null,525,null,2553,null,851,null,925,null,541,null,1088,null,559,null,486,null,300,null,514,null,459,null,497,null,364,null,383,null,573,null,44844,null,2299,null,28401,null,2294,null,16443,null,2100,null,3794,null,1214,null,2145,null,634,null,2561,null,878,null,1170,null,491,null,1276,null,522,null,852,null,427,null,1537,null,651,null,356,null,265,null,368,null,401,null,359,null,353,null,886,null,435,null,552,null,419,null,101,null,104,null,140,null,189,null,18,null,30,null,128,null,164,null,55,null,89,null,0,null,279,null,105,null,138,null,40,null,73,null,0400000US35,New Mexico,35
57796,null,4421,null,28767,null,3194,null,13022,null,2602,null,0,null,277,null,13022,null,2602,null,0,null,277,null,60,null,100,null,220,null,197,null,67,null,82,null,205,null,195,null,314,null,350,null,624,null,394,null,696,null,741,null,891,null,467,null,158,null,186,null,1457,null,737,null,1572,null,647,null,570,null,447,null,743,null,521,null,920,null,592,null,675,null,448,null,1395,null,757,null,780,null,411,null,695,null,487,null,980,null,569,null,15745,null,2233,null,9572,null,1527,null,6173,null,1647,null,725,null,359,null,1226,null,574,null,518,null,419,null,339,null,404,null,700,null,469,null,211,null,201,null,195,null,186,null,206,null,200,null,317,null,337,null,169,null,264,null,274,null,203,null,626,null,579,null,132,null,196,null,0,null,277,null,0,null,277,null,0,null,277,null,163,null,176,null,56,null,84,null,280,null,234,null,36,null,63,null,29029,null,2173,null,10071,null,1571,null,0,null,277,null,10071,null,1571,null,79,null,137,null,53,null,94,null,445,null,338,null,48,null,85,null,782,null,663,null,18,null,30,null,542,null,320,null,731,null,396,null,682,null,360,null,380,null,289,null,937,null,572,null,1133,null,533,null,1007,null,466,null,542,null,353,null,244,null,182,null,867,null,487,null,442,null,303,null,184,null,182,null,678,null,448,null,277,null,291,null,18958,null,2043,null,11805,null,1830,null,7153,null,1257,null,1264,null,530,null,1184,null,520,null,791,null,437,null,538,null,438,null,771,null,395,null,266,null,234,null,422,null,283,null,526,null,366,null,65,null,82,null,299,null,327,null,376,null,346,null,77,null,110,null,130,null,219,null,117,null,123,null,0,null,277,null,79,null,105,null,0,null,277,null,180,null,249,null,68,null,119,null,0,null,277,null,0400000US36,New York,36
73008,null,2439,null,34304,null,1811,null,14992,null,1922,null,0,null,289,null,14992,null,1922,null,85,null,71,null,0,null,289,null,151,null,99,null,190,null,194,null,940,null,595,null,784,null,630,null,521,null,488,null,1229,null,672,null,545,null,363,null,297,null,319,null,1993,null,1013,null,1514,null,950,null,804,null,473,null,1293,null,583,null,1243,null,655,null,1091,null,538,null,1004,null,413,null,203,null,212,null,214,null,235,null,891,null,444,null,19312,null,2176,null,11887,null,2246,null,7425,null,1220,null,1069,null,494,null,1273,null,662,null,1239,null,822,null,486,null,345,null,350,null,199,null,340,null,312,null,472,null,430,null,170,null,181,null,624,null,421,null,133,null,194,null,451,null,362,null,212,null,175,null,58,null,102,null,48,null,70,null,27,null,50,null,210,null,214,null,74,null,139,null,70,null,121,null,0,null,289,null,119,null,136,null,38704,null,2061,null,15121,null,1983,null,0,null,289,null,15121,null,1983,null,0,null,289,null,135,null,219,null,235,null,256,null,374,null,320,null,1329,null,754,null,1446,null,799,null,1223,null,612,null,1411,null,928,null,986,null,576,null,358,null,231,null,1311,null,639,null,1138,null,618,null,952,null,488,null,1301,null,499,null,357,null,328,null,850,null,489,null,944,null,724,null,169,null,160,null,461,null,442,null,141,null,162,null,23583,null,2420,null,13728,null,1601,null,9855,null,1988,null,1478,null,547,null,1895,null,817,null,1638,null,583,null,721,null,577,null,321,null,302,null,522,null,530,null,559,null,384,null,318,null,341,null,472,null,318,null,469,null,504,null,597,null,378,null,562,null,574,null,0,null,289,null,39,null,87,null,85,null,109,null,107,null,182,null,0,null,289,null,72,null,141,null,0,null,289,null,0,null,289,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
