B17001C_001E,B17001C_001EA,B17001C_001M,B17001C_001MA,B17001C_002E,B17001C_002EA,B17001C_002M,B17001C_002MA,B17001C_003E,B17001C_003EA,B17001C_003M,B17001C_003MA,B17001C_004E,B17001C_004EA,B17001C_004M,B17001C_004MA,B17001C_005E,B17001C_005EA,B17001C_005M,B17001C_005MA,B17001C_006E,B17001C_006EA,B17001C_006M,B17001C_006MA,B17001C_007E,B17001C_007EA,B17001C_007M,B17001C_007MA,B17001C_008E,B17001C_008EA,B17001C_008M,B17001C_008MA,B17001C_009E,B17001C_009EA,B17001C_009M,B17001C_009MA,B17001C_010E,B17001C_010EA,B17001C_010M,B17001C_010MA,B17001C_011E,B17001C_011EA,B17001C_011M,B17001C_011MA,B17001C_012E,B17001C_012EA,B17001C_012M,B17001C_012MA,B17001C_013E,B17001C_013EA,B17001C_013M,B17001C_013MA,B17001C_014E,B17001C_014EA,B17001C_014M,B17001C_014MA,B17001C_015E,B17001C_015EA,B17001C_015M,B17001C_015MA,B17001C_016E,B17001C_016EA,B17001C_016M,B17001C_016MA,B17001C_017E,B17001C_017EA,B17001C_017M,B17001C_017MA,B17001C_018E,B17001C_018EA,B17001C_018M,B17001C_018MA,B17001C_019E,B17001C_019EA,B17001C_019M,B17001C_019MA,B17001C_020E,B17001C_020EA,B17001C_020M,B17001C_020MA,B17001C_021E,B17001C_021EA,B17001C_021M,B17001C_021MA,B17001C_022E,B17001C_022EA,B17001C_022M,B17001C_022MA,B17001C_023E,B17001C_023EA,B17001C_023M,B17001C_023MA,B17001C_024E,B17001C_024EA,B17001C_024M,B17001C_024MA,B17001C_025E,B17001C_025EA,B17001C_025M,B17001C_025MA,B17001C_026E,B17001C_026EA,B17001C_026M,B17001C_026MA,B17001C_027E,B17001C_027EA,B17001C_027M,B17001C_027MA,B17001C_028E,B17001C_028EA,B17001C_028M,B17001C_028MA,B17001C_029E,B17001C_029EA,B17001C_029M,B17001C_029MA,B17001C_030E,B17001C_030EA,B17001C_030M,B17001C_030MA,B17001C_031E,B17001C_031EA,B17001C_031M,B17001C_031MA,B17001C_032E,B17001C_032EA,B17001C_032M,B17001C_032MA,B17001C_033E,B17001C_033EA,B17001C_033M,B17001C_033MA,B17001C_034E,B17001C_034EA,B17001C_034M,B17001C_034MA,B17001C_035E,B17001C_035EA,B17001C_035M,B17001C_035MA,B17001C_036E,B17001C_036EA,B17001C_036M,B17001C_036MA,B17001C_037E,B17001C_037EA,B17001C_037M,B17001C_037MA,B17001C_038E,B17001C_038EA,B17001C_038M,B17001C_038MA,B17001C_039E,B17001C_039EA,B17001C_039M,B17001C_039MA,B17001C_040E,B17001C_040EA,B17001C_040M,B17001C_040MA,B17001C_041E,B17001C_041EA,B17001C_041M,B17001C_041MA,B17001C_042E,B17001C_042EA,B17001C_042M,B17001C_042MA,B17001C_043E,B17001C_043EA,B17001C_043M,B17001C_043MA,B17001C_044E,B17001C_044EA,B17001C_044M,B17001C_044MA,B17001C_045E,B17001C_045EA,B17001C_045M,B17001C_045MA,B17001C_046E,B17001C_046EA,B17001C_046M,B17001C_046MA,B17001C_047E,B17001C_047EA,B17001C_047M,B17001C_047MA,B17001C_048E,B17001C_048EA,B17001C_048M,B17001C_048MA,B17001C_049E,B17001C_049EA,B17001C_049M,B17001C_049MA,B17001C_050E,B17001C_050EA,B17001C_050M,B17001C_050MA,B17001C_051E,B17001C_051EA,B17001C_051M,B17001C_051MA,B17001C_052E,B17001C_052EA,B17001C_052M,B17001C_052MA,B17001C_053E,B17001C_053EA,B17001C_053M,B17001C_053MA,B17001C_054E,B17001C_054EA,B17001C_054M,B17001C_054MA,B17001C_055E,B17001C_055EA,B17001C_055M,B17001C_055MA,B17001C_056E,B17001C_056EA,B17001C_056M,B17001C_056MA,B17001C_057E,B17001C_057EA,B17001C_057M,B17001C_057MA,B17001C_058E,B17001C_058EA,B17001C_058M,B17001C_058MA,B17001C_059E,B17001C_059EA,B17001C_059M,B17001C_059MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
15907,null,2276,null,3510,null,1259,null,1516,null,719,null,400,null,434,null,104,null,130,null,192,null,167,null,73,null,98,null,0,null,259,null,25,null,48,null,170,null,201,null,34,null,50,null,59,null,78,null,212,null,243,null,231,null,249,null,0,null,259,null,16,null,26,null,1994,null,764,null,332,null,237,null,0,null,259,null,236,null,213,null,80,null,96,null,0,null,259,null,50,null,61,null,205,null,165,null,499,null,326,null,149,null,153,null,161,null,132,null,171,null,156,null,61,null,78,null,50,null,88,null,12397,null,2050,null,5756,null,1102,null,221,null,263,null,58,null,72,null,806,null,470,null,159,null,136,null,113,null,135,null,181,null,166,null,1053,null,530,null,786,null,431,null,486,null,205,null,572,null,310,null,705,null,454,null,290,null,249,null,326,null,254,null,6641,null,1422,null,548,null,271,null,307,null,432,null,977,null,487,null,296,null,226,null,61,null,86,null,162,null,148,null,517,null,407,null,541,null,371,null,845,null,363,null,1259,null,510,null,689,null,416,null,266,null,223,null,173,null,189,null,0400000US16,Idaho,16
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
19377,null,2671,null,5046,null,1892,null,2264,null,1069,null,115,null,133,null,5,null,9,null,389,null,416,null,359,null,263,null,0,null,244,null,31,null,47,null,515,null,432,null,306,null,321,null,37,null,75,null,237,null,213,null,242,null,252,null,18,null,29,null,10,null,19,null,2782,null,1052,null,290,null,249,null,0,null,244,null,197,null,228,null,195,null,198,null,0,null,244,null,57,null,106,null,404,null,392,null,322,null,277,null,574,null,431,null,410,null,265,null,135,null,125,null,16,null,34,null,182,null,180,null,14331,null,1979,null,7802,null,1418,null,601,null,360,null,167,null,150,null,676,null,299,null,275,null,175,null,121,null,98,null,537,null,339,null,800,null,383,null,965,null,514,null,1603,null,654,null,1027,null,427,null,626,null,282,null,314,null,159,null,90,null,72,null,6529,null,1093,null,328,null,177,null,182,null,173,null,685,null,341,null,558,null,278,null,132,null,134,null,210,null,173,null,399,null,239,null,1250,null,537,null,883,null,402,null,603,null,294,null,813,null,293,null,419,null,230,null,67,null,70,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
27183,null,2627,null,7079,null,1600,null,3407,null,1029,null,133,null,152,null,0,null,277,null,569,null,381,null,15,null,37,null,57,null,91,null,116,null,119,null,840,null,543,null,216,null,310,null,954,null,698,null,209,null,201,null,193,null,186,null,105,null,100,null,0,null,277,null,3672,null,1056,null,182,null,250,null,0,null,277,null,68,null,94,null,415,null,345,null,0,null,277,null,176,null,161,null,662,null,405,null,587,null,463,null,1125,null,592,null,258,null,157,null,112,null,137,null,87,null,93,null,0,null,277,null,20104,null,2520,null,10266,null,1638,null,629,null,273,null,40,null,53,null,955,null,463,null,719,null,401,null,214,null,154,null,160,null,150,null,927,null,579,null,1478,null,559,null,1306,null,518,null,1580,null,672,null,1344,null,523,null,484,null,344,null,430,null,270,null,9838,null,1490,null,623,null,369,null,66,null,96,null,884,null,279,null,542,null,364,null,84,null,167,null,447,null,301,null,946,null,435,null,1241,null,534,null,781,null,318,null,1827,null,725,null,1368,null,562,null,622,null,266,null,407,null,297,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
52700,null,3844,null,12743,null,2315,null,6649,null,1510,null,1119,null,511,null,282,null,209,null,622,null,387,null,204,null,126,null,133,null,121,null,130,null,111,null,1334,null,630,null,944,null,567,null,440,null,237,null,1016,null,424,null,356,null,358,null,9,null,18,null,60,null,92,null,6094,null,1364,null,527,null,296,null,167,null,173,null,696,null,435,null,96,null,73,null,104,null,85,null,314,null,269,null,696,null,310,null,805,null,399,null,1193,null,537,null,946,null,428,null,276,null,170,null,131,null,131,null,143,null,92,null,39957,null,3354,null,21154,null,2314,null,856,null,371,null,191,null,109,null,1679,null,524,null,1188,null,439,null,72,null,59,null,617,null,281,null,2262,null,621,null,2840,null,776,null,4150,null,1062,null,3328,null,789,null,2372,null,557,null,1344,null,451,null,255,null,201,null,18803,null,1888,null,1250,null,388,null,178,null,130,null,1097,null,350,null,644,null,368,null,168,null,134,null,654,null,363,null,1728,null,619,null,2445,null,608,null,2459,null,555,null,3776,null,691,null,2666,null,611,null,990,null,413,null,748,null,314,null,0400000US26,Michigan,26
51791,null,3043,null,19294,null,3096,null,7789,null,1563,null,1071,null,449,null,233,null,242,null,1312,null,553,null,170,null,161,null,267,null,266,null,377,null,196,null,1046,null,524,null,1556,null,698,null,945,null,525,null,392,null,276,null,185,null,109,null,151,null,171,null,84,null,82,null,11505,null,2000,null,1221,null,734,null,280,null,188,null,1347,null,549,null,134,null,145,null,238,null,212,null,532,null,312,null,1563,null,562,null,1541,null,726,null,1984,null,872,null,1267,null,610,null,481,null,262,null,801,null,353,null,116,null,116,null,32497,null,3226,null,15281,null,1816,null,930,null,442,null,140,null,124,null,931,null,367,null,760,null,361,null,199,null,200,null,786,null,439,null,2524,null,776,null,2206,null,751,null,2907,null,990,null,1995,null,562,null,1143,null,337,null,638,null,281,null,122,null,86,null,17216,null,2296,null,970,null,390,null,280,null,240,null,1037,null,497,null,829,null,339,null,132,null,112,null,974,null,443,null,2795,null,816,null,1896,null,639,null,2213,null,694,null,3103,null,948,null,1915,null,473,null,833,null,349,null,239,null,141,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
20080,null,1923,null,4492,null,1163,null,1899,null,592,null,66,null,83,null,0,null,257,null,11,null,26,null,530,null,345,null,0,null,257,null,278,null,223,null,371,null,361,null,58,null,90,null,269,null,163,null,143,null,117,null,108,null,103,null,0,null,257,null,65,null,117,null,2593,null,811,null,0,null,257,null,18,null,31,null,277,null,386,null,215,null,182,null,0,null,257,null,0,null,257,null,313,null,270,null,215,null,155,null,396,null,286,null,485,null,329,null,362,null,227,null,254,null,254,null,58,null,74,null,15588,null,1605,null,7190,null,1192,null,64,null,88,null,52,null,76,null,291,null,196,null,167,null,173,null,94,null,147,null,98,null,111,null,345,null,265,null,1115,null,564,null,1849,null,618,null,1513,null,535,null,956,null,339,null,525,null,319,null,121,null,121,null,8398,null,1153,null,581,null,400,null,0,null,257,null,281,null,217,null,246,null,265,null,48,null,79,null,226,null,201,null,784,null,370,null,1243,null,384,null,1364,null,558,null,1548,null,490,null,1358,null,495,null,475,null,298,null,244,null,170,null,0400000US29,Missouri,29
56243,null,2776,null,20373,null,3313,null,9251,null,2002,null,1297,null,505,null,140,null,109,null,762,null,400,null,592,null,374,null,306,null,219,null,238,null,196,null,1769,null,799,null,1192,null,525,null,911,null,482,null,887,null,476,null,902,null,996,null,132,null,128,null,123,null,125,null,11122,null,1910,null,918,null,472,null,497,null,378,null,1744,null,687,null,299,null,342,null,55,null,88,null,579,null,482,null,1720,null,657,null,2249,null,659,null,1237,null,391,null,876,null,404,null,615,null,391,null,144,null,107,null,189,null,192,null,35870,null,3454,null,17848,null,1988,null,1285,null,478,null,236,null,229,null,2159,null,604,null,1389,null,509,null,133,null,129,null,857,null,381,null,2368,null,683,null,2231,null,707,null,1855,null,608,null,2002,null,438,null,2079,null,577,null,1009,null,401,null,245,null,174,null,18022,null,2111,null,1587,null,809,null,383,null,425,null,1549,null,598,null,1289,null,420,null,436,null,459,null,589,null,408,null,1715,null,506,null,2172,null,789,null,2116,null,610,null,2981,null,716,null,1705,null,431,null,779,null,299,null,721,null,377,null,0400000US30,Montana,30
12339,null,1354,null,5152,null,1167,null,2114,null,699,null,343,null,217,null,113,null,111,null,299,null,129,null,157,null,109,null,103,null,95,null,263,null,246,null,430,null,223,null,229,null,164,null,37,null,43,null,110,null,83,null,30,null,58,null,0,null,221,null,0,null,221,null,3038,null,698,null,179,null,132,null,138,null,131,null,354,null,166,null,419,null,294,null,17,null,26,null,61,null,62,null,488,null,289,null,263,null,189,null,496,null,259,null,415,null,278,null,0,null,221,null,109,null,102,null,99,null,115,null,7187,null,1288,null,3726,null,856,null,217,null,140,null,94,null,116,null,190,null,147,null,128,null,102,null,111,null,129,null,156,null,175,null,219,null,182,null,643,null,261,null,617,null,333,null,1171,null,719,null,62,null,85,null,70,null,60,null,48,null,79,null,3461,null,771,null,171,null,157,null,23,null,36,null,344,null,180,null,181,null,137,null,73,null,87,null,129,null,96,null,284,null,262,null,461,null,231,null,721,null,315,null,539,null,249,null,446,null,198,null,89,null,100,null,0,null,221,null,0400000US31,Nebraska,31
33995,null,3136,null,3588,null,1018,null,1599,null,562,null,73,null,79,null,24,null,39,null,85,null,126,null,155,null,223,null,23,null,40,null,87,null,121,null,288,null,216,null,72,null,96,null,96,null,115,null,412,null,329,null,128,null,173,null,121,null,107,null,35,null,45,null,1989,null,679,null,143,null,85,null,0,null,300,null,65,null,51,null,118,null,130,null,12,null,25,null,67,null,90,null,314,null,245,null,120,null,128,null,300,null,225,null,554,null,359,null,250,null,256,null,11,null,24,null,35,null,58,null,30407,null,3081,null,13221,null,1623,null,914,null,488,null,80,null,107,null,1389,null,506,null,845,null,393,null,264,null,235,null,497,null,251,null,1509,null,620,null,1874,null,606,null,1797,null,511,null,1458,null,579,null,1507,null,721,null,558,null,297,null,529,null,324,null,17186,null,2365,null,1345,null,536,null,52,null,64,null,1135,null,408,null,764,null,360,null,414,null,304,null,655,null,549,null,2733,null,876,null,1925,null,574,null,3300,null,1296,null,1363,null,432,null,1861,null,505,null,972,null,508,null,667,null,492,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
179102,null,4371,null,49759,null,5626,null,22072,null,2739,null,3468,null,955,null,613,null,329,null,3126,null,1043,null,1149,null,447,null,223,null,159,null,714,null,447,null,2492,null,715,null,2484,null,814,null,2685,null,822,null,2307,null,670,null,1366,null,410,null,969,null,372,null,476,null,160,null,27687,null,3596,null,3330,null,998,null,533,null,382,null,3806,null,1032,null,1777,null,561,null,480,null,227,null,1223,null,432,null,3113,null,808,null,3725,null,852,null,2518,null,1072,null,2684,null,625,null,1637,null,469,null,1847,null,570,null,1014,null,298,null,129343,null,7291,null,61114,null,3188,null,3793,null,781,null,801,null,367,null,5832,null,1105,null,2905,null,822,null,1519,null,556,null,2398,null,593,null,8410,null,1054,null,9862,null,1156,null,8399,null,1083,null,8096,null,829,null,4962,null,608,null,2777,null,573,null,1360,null,360,null,68229,null,5122,null,5126,null,892,null,396,null,282,null,6177,null,1332,null,2451,null,650,null,1177,null,498,null,2565,null,722,null,9092,null,1506,null,10496,null,1231,null,9703,null,1001,null,9686,null,833,null,6156,null,806,null,3124,null,484,null,2080,null,576,null,0400000US35,New Mexico,35
69505,null,5953,null,14861,null,2732,null,7039,null,1530,null,880,null,558,null,26,null,39,null,401,null,251,null,548,null,486,null,76,null,126,null,354,null,387,null,1398,null,950,null,882,null,525,null,912,null,533,null,312,null,234,null,782,null,413,null,281,null,253,null,187,null,247,null,7822,null,1638,null,477,null,317,null,183,null,222,null,812,null,546,null,167,null,181,null,45,null,52,null,410,null,353,null,825,null,613,null,1196,null,600,null,1103,null,504,null,1076,null,530,null,917,null,427,null,192,null,156,null,419,null,268,null,54644,null,5929,null,26811,null,4018,null,1662,null,547,null,410,null,356,null,1729,null,717,null,935,null,399,null,350,null,203,null,1199,null,535,null,3006,null,1436,null,3856,null,1570,null,4917,null,1178,null,4797,null,1043,null,1957,null,653,null,1487,null,505,null,506,null,280,null,27833,null,3059,null,2558,null,1270,null,271,null,200,null,1707,null,602,null,603,null,350,null,352,null,269,null,678,null,405,null,2281,null,766,null,3933,null,901,null,4135,null,862,null,4331,null,966,null,3527,null,777,null,1753,null,797,null,1704,null,656,null,0400000US36,New York,36
