C21001D_001E,C21001D_001EA,C21001D_001M,C21001D_001MA,C21001D_002E,C21001D_002EA,C21001D_002M,C21001D_002MA,C21001D_003E,C21001D_003EA,C21001D_003M,C21001D_003MA,C21001D_004E,C21001D_004EA,C21001D_004M,C21001D_004MA,C21001D_005E,C21001D_005EA,C21001D_005M,C21001D_005MA,C21001D_006E,C21001D_006EA,C21001D_006M,C21001D_006MA,C21001D_007E,C21001D_007EA,C21001D_007M,C21001D_007MA,C21001D_008E,C21001D_008EA,C21001D_008M,C21001D_008MA,C21001D_009E,C21001D_009EA,C21001D_009M,C21001D_009MA,C21001D_010E,C21001D_010EA,C21001D_010M,C21001D_010MA,C21001D_011E,C21001D_011EA,C21001D_011M,C21001D_011MA,C21001D_012E,C21001D_012EA,C21001D_012M,C21001D_012MA,C21001D_013E,C21001D_013EA,C21001D_013M,C21001D_013MA,C21001D_014E,C21001D_014EA,C21001D_014M,C21001D_014MA,C21001D_015E,C21001D_015EA,C21001D_015M,C21001D_015MA,GEO_ID,NAME,state
223111,null,2205,null,105488,null,1621,null,94028,null,1708,null,3409,null,924,null,90619,null,1808,null,11460,null,563,null,1412,null,529,null,10048,null,770,null,117623,null,1405,null,103338,null,1247,null,492,null,305,null,102846,null,1297,null,14285,null,493,null,39,null,68,null,14246,null,494,null,0400000US24,Maryland,24
248965,null,2106,null,120335,null,1376,null,111165,null,1478,null,1313,null,439,null,109852,null,1459,null,9170,null,533,null,820,null,414,null,8350,null,569,null,128630,null,1577,null,117083,null,1584,null,271,null,248,null,116812,null,1618,null,11547,null,721,null,0,null,281,null,11547,null,721,null,0400000US25,Massachusetts,25
174436,null,2506,null,84676,null,1606,null,78112,null,1544,null,1285,null,551,null,76827,null,1636,null,6564,null,591,null,439,null,282,null,6125,null,614,null,89760,null,1853,null,82048,null,1847,null,97,null,107,null,81951,null,1869,null,7712,null,668,null,43,null,72,null,7669,null,687,null,0400000US26,Michigan,26
126170,null,2012,null,60207,null,1293,null,56571,null,1327,null,1508,null,535,null,55063,null,1336,null,3636,null,451,null,284,null,205,null,3352,null,471,null,65963,null,1394,null,60435,null,1421,null,146,null,158,null,60289,null,1416,null,5528,null,583,null,0,null,211,null,5528,null,583,null,0400000US27,Minnesota,27
17211,null,2400,null,6818,null,1405,null,6331,null,1379,null,316,null,348,null,6015,null,1292,null,487,null,321,null,30,null,53,null,457,null,323,null,10393,null,1600,null,8827,null,1541,null,0,null,287,null,8827,null,1541,null,1566,null,599,null,164,null,226,null,1402,null,601,null,0400000US28,Mississippi,28
63589,null,1838,null,29330,null,1284,null,26734,null,1261,null,854,null,421,null,25880,null,1252,null,2596,null,481,null,143,null,144,null,2453,null,451,null,34259,null,1247,null,31029,null,1266,null,177,null,177,null,30852,null,1256,null,3230,null,568,null,5,null,10,null,3225,null,568,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
19369,null,1289,null,9865,null,793,null,9346,null,893,null,575,null,480,null,8771,null,1038,null,519,null,274,null,91,null,126,null,428,null,246,null,9504,null,1047,null,8737,null,937,null,0,null,221,null,8737,null,937,null,767,null,338,null,0,null,221,null,767,null,338,null,0400000US31,Nebraska,31
124717,null,2110,null,55460,null,1394,null,47701,null,1311,null,2668,null,793,null,45033,null,1456,null,7759,null,354,null,1653,null,660,null,6106,null,681,null,69257,null,1530,null,58594,null,1480,null,690,null,383,null,57904,null,1496,null,10663,null,451,null,46,null,74,null,10617,null,452,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
504422,null,2973,null,248976,null,1907,null,225937,null,2013,null,2755,null,761,null,223182,null,2208,null,23039,null,737,null,948,null,445,null,22091,null,853,null,255446,null,1757,null,227877,null,1808,null,302,null,254,null,227575,null,1842,null,27569,null,734,null,244,null,345,null,27325,null,855,null,0400000US34,New Jersey,34
20024,null,1051,null,8777,null,778,null,7883,null,778,null,567,null,317,null,7316,null,741,null,894,null,316,null,342,null,270,null,552,null,306,null,11247,null,858,null,9233,null,980,null,0,null,279,null,9233,null,980,null,2014,null,652,null,0,null,279,null,2014,null,652,null,0400000US35,New Mexico,35
1068335,null,5762,null,522896,null,3507,null,467908,null,3208,null,5802,null,1390,null,462106,null,3318,null,54988,null,932,null,3031,null,884,null,51957,null,1238,null,545439,null,3711,null,478946,null,3532,null,614,null,347,null,478332,null,3471,null,66493,null,997,null,187,null,164,null,66306,null,999,null,0400000US36,New York,36
127179,null,2597,null,58742,null,1945,null,54573,null,2106,null,2212,null,678,null,52361,null,2179,null,4169,null,769,null,469,null,261,null,3700,null,756,null,68437,null,2044,null,63473,null,2223,null,333,null,267,null,63140,null,2212,null,4964,null,891,null,0,null,289,null,4964,null,891,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
136144,null,2563,null,66175,null,1991,null,59525,null,1908,null,1693,null,870,null,57832,null,2130,null,6650,null,1014,null,734,null,540,null,5916,null,1062,null,69969,null,1658,null,62722,null,1656,null,410,null,293,null,62312,null,1650,null,7247,null,1046,null,0,null,265,null,7247,null,1046,null,0400000US39,Ohio,39
47489,null,1878,null,22049,null,1322,null,20392,null,1324,null,378,null,218,null,20014,null,1321,null,1657,null,538,null,107,null,165,null,1550,null,550,null,25440,null,1408,null,23423,null,1490,null,274,null,276,null,23149,null,1470,null,2017,null,533,null,0,null,248,null,2017,null,533,null,0400000US40,Oklahoma,40
101987,null,2471,null,45983,null,1651,null,41128,null,1669,null,2078,null,774,null,39050,null,1692,null,4855,null,672,null,950,null,518,null,3905,null,589,null,56004,null,1679,null,48997,null,1616,null,252,null,256,null,48745,null,1618,null,7007,null,817,null,0,null,275,null,7007,null,817,null,0400000US41,Oregon,41
226619,null,2722,null,110080,null,1863,null,100079,null,1988,null,1791,null,635,null,98288,null,1900,null,10001,null,956,null,556,null,302,null,9445,null,932,null,116539,null,1770,null,104819,null,1814,null,677,null,473,null,104142,null,1853,null,11720,null,895,null,135,null,157,null,11585,null,881,null,0400000US42,Pennsylvania,42
22289,null,928,null,9862,null,730,null,8699,null,821,null,162,null,165,null,8537,null,838,null,1163,null,415,null,194,null,164,null,969,null,395,null,12427,null,669,null,11035,null,838,null,0,null,287,null,11035,null,838,null,1392,null,434,null,0,null,287,null,1392,null,434,null,0400000US44,Rhode Island,44
36881,null,1814,null,16182,null,1521,null,14275,null,1457,null,904,null,624,null,13371,null,1476,null,1907,null,536,null,195,null,200,null,1712,null,602,null,20699,null,1236,null,18430,null,1321,null,220,null,204,null,18210,null,1302,null,2269,null,720,null,0,null,287,null,2269,null,720,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
61852,null,1868,null,29167,null,1154,null,27123,null,1212,null,1386,null,598,null,25737,null,1183,null,2044,null,569,null,114,null,135,null,1930,null,545,null,32685,null,1601,null,30239,null,1533,null,160,null,155,null,30079,null,1524,null,2446,null,722,null,0,null,281,null,2446,null,722,null,0400000US47,Tennessee,47
625561,null,4433,null,304397,null,3007,null,280521,null,2862,null,7077,null,1325,null,273444,null,3212,null,23876,null,996,null,1394,null,453,null,22482,null,1029,null,321164,null,3142,null,289071,null,3110,null,1420,null,530,null,287651,null,3148,null,32093,null,1312,null,46,null,80,null,32047,null,1325,null,0400000US48,Texas,48
39422,null,1592,null,17843,null,1140,null,16478,null,1119,null,449,null,281,null,16029,null,1143,null,1365,null,338,null,251,null,167,null,1114,null,363,null,21579,null,950,null,19676,null,1018,null,0,null,263,null,19676,null,1018,null,1903,null,344,null,33,null,67,null,1870,null,339,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
288652,null,3805,null,133980,null,2737,null,121810,null,2845,null,6390,null,1369,null,115420,null,2947,null,12170,null,887,null,2712,null,663,null,9458,null,948,null,154672,null,2177,null,137599,null,2063,null,1376,null,625,null,136223,null,2089,null,17073,null,1171,null,35,null,71,null,17038,null,1174,null,0400000US51,Virginia,51
334173,null,3548,null,151025,null,2268,null,134331,null,2345,null,8464,null,1600,null,125867,null,2564,null,16694,null,980,null,3790,null,755,null,12904,null,873,null,183148,null,3007,null,157886,null,2821,null,754,null,384,null,157132,null,2878,null,25262,null,1089,null,0,null,271,null,25262,null,1089,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
78616,null,1677,null,38865,null,1291,null,36525,null,1343,null,1185,null,563,null,35340,null,1429,null,2340,null,465,null,212,null,179,null,2128,null,465,null,39751,null,1281,null,37163,null,1337,null,342,null,281,null,36821,null,1400,null,2588,null,434,null,15,null,25,null,2573,null,432,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
10248,null,2379,null,3855,null,1223,null,3104,null,1058,null,212,null,216,null,2892,null,1030,null,751,null,449,null,0,null,289,null,751,null,449,null,6393,null,1592,null,5477,null,1390,null,0,null,289,null,5477,null,1390,null,916,null,521,null,0,null,289,null,916,null,521,null,0400000US72,Puerto Rico,72
