B20005G_001E,B20005G_001EA,B20005G_001M,B20005G_001MA,B20005G_002E,B20005G_002EA,B20005G_002M,B20005G_002MA,B20005G_003E,B20005G_003EA,B20005G_003M,B20005G_003MA,B20005G_004E,B20005G_004EA,B20005G_004M,B20005G_004MA,B20005G_005E,B20005G_005EA,B20005G_005M,B20005G_005MA,B20005G_006E,B20005G_006EA,B20005G_006M,B20005G_006MA,B20005G_007E,B20005G_007EA,B20005G_007M,B20005G_007MA,B20005G_008E,B20005G_008EA,B20005G_008M,B20005G_008MA,B20005G_009E,B20005G_009EA,B20005G_009M,B20005G_009MA,B20005G_010E,B20005G_010EA,B20005G_010M,B20005G_010MA,B20005G_011E,B20005G_011EA,B20005G_011M,B20005G_011MA,B20005G_012E,B20005G_012EA,B20005G_012M,B20005G_012MA,B20005G_013E,B20005G_013EA,B20005G_013M,B20005G_013MA,B20005G_014E,B20005G_014EA,B20005G_014M,B20005G_014MA,B20005G_015E,B20005G_015EA,B20005G_015M,B20005G_015MA,B20005G_016E,B20005G_016EA,B20005G_016M,B20005G_016MA,B20005G_017E,B20005G_017EA,B20005G_017M,B20005G_017MA,B20005G_018E,B20005G_018EA,B20005G_018M,B20005G_018MA,B20005G_019E,B20005G_019EA,B20005G_019M,B20005G_019MA,B20005G_020E,B20005G_020EA,B20005G_020M,B20005G_020MA,B20005G_021E,B20005G_021EA,B20005G_021M,B20005G_021MA,B20005G_022E,B20005G_022EA,B20005G_022M,B20005G_022MA,B20005G_023E,B20005G_023EA,B20005G_023M,B20005G_023MA,B20005G_024E,B20005G_024EA,B20005G_024M,B20005G_024MA,B20005G_025E,B20005G_025EA,B20005G_025M,B20005G_025MA,B20005G_026E,B20005G_026EA,B20005G_026M,B20005G_026MA,B20005G_027E,B20005G_027EA,B20005G_027M,B20005G_027MA,B20005G_028E,B20005G_028EA,B20005G_028M,B20005G_028MA,B20005G_029E,B20005G_029EA,B20005G_029M,B20005G_029MA,B20005G_030E,B20005G_030EA,B20005G_030M,B20005G_030MA,B20005G_031E,B20005G_031EA,B20005G_031M,B20005G_031MA,B20005G_032E,B20005G_032EA,B20005G_032M,B20005G_032MA,B20005G_033E,B20005G_033EA,B20005G_033M,B20005G_033MA,B20005G_034E,B20005G_034EA,B20005G_034M,B20005G_034MA,B20005G_035E,B20005G_035EA,B20005G_035M,B20005G_035MA,B20005G_036E,B20005G_036EA,B20005G_036M,B20005G_036MA,B20005G_037E,B20005G_037EA,B20005G_037M,B20005G_037MA,B20005G_038E,B20005G_038EA,B20005G_038M,B20005G_038MA,B20005G_039E,B20005G_039EA,B20005G_039M,B20005G_039MA,B20005G_040E,B20005G_040EA,B20005G_040M,B20005G_040MA,B20005G_041E,B20005G_041EA,B20005G_041M,B20005G_041MA,B20005G_042E,B20005G_042EA,B20005G_042M,B20005G_042MA,B20005G_043E,B20005G_043EA,B20005G_043M,B20005G_043MA,B20005G_044E,B20005G_044EA,B20005G_044M,B20005G_044MA,B20005G_045E,B20005G_045EA,B20005G_045M,B20005G_045MA,B20005G_046E,B20005G_046EA,B20005G_046M,B20005G_046MA,B20005G_047E,B20005G_047EA,B20005G_047M,B20005G_047MA,B20005G_048E,B20005G_048EA,B20005G_048M,B20005G_048MA,B20005G_049E,B20005G_049EA,B20005G_049M,B20005G_049MA,B20005G_050E,B20005G_050EA,B20005G_050M,B20005G_050MA,B20005G_051E,B20005G_051EA,B20005G_051M,B20005G_051MA,B20005G_052E,B20005G_052EA,B20005G_052M,B20005G_052MA,B20005G_053E,B20005G_053EA,B20005G_053M,B20005G_053MA,B20005G_054E,B20005G_054EA,B20005G_054M,B20005G_054MA,B20005G_055E,B20005G_055EA,B20005G_055M,B20005G_055MA,B20005G_056E,B20005G_056EA,B20005G_056M,B20005G_056MA,B20005G_057E,B20005G_057EA,B20005G_057M,B20005G_057MA,B20005G_058E,B20005G_058EA,B20005G_058M,B20005G_058MA,B20005G_059E,B20005G_059EA,B20005G_059M,B20005G_059MA,B20005G_060E,B20005G_060EA,B20005G_060M,B20005G_060MA,B20005G_061E,B20005G_061EA,B20005G_061M,B20005G_061MA,B20005G_062E,B20005G_062EA,B20005G_062M,B20005G_062MA,B20005G_063E,B20005G_063EA,B20005G_063M,B20005G_063MA,B20005G_064E,B20005G_064EA,B20005G_064M,B20005G_064MA,B20005G_065E,B20005G_065EA,B20005G_065M,B20005G_065MA,B20005G_066E,B20005G_066EA,B20005G_066M,B20005G_066MA,B20005G_067E,B20005G_067EA,B20005G_067M,B20005G_067MA,B20005G_068E,B20005G_068EA,B20005G_068M,B20005G_068MA,B20005G_069E,B20005G_069EA,B20005G_069M,B20005G_069MA,B20005G_070E,B20005G_070EA,B20005G_070M,B20005G_070MA,B20005G_071E,B20005G_071EA,B20005G_071M,B20005G_071MA,B20005G_072E,B20005G_072EA,B20005G_072M,B20005G_072MA,B20005G_073E,B20005G_073EA,B20005G_073M,B20005G_073MA,B20005G_074E,B20005G_074EA,B20005G_074M,B20005G_074MA,B20005G_075E,B20005G_075EA,B20005G_075M,B20005G_075MA,B20005G_076E,B20005G_076EA,B20005G_076M,B20005G_076MA,B20005G_077E,B20005G_077EA,B20005G_077M,B20005G_077MA,B20005G_078E,B20005G_078EA,B20005G_078M,B20005G_078MA,B20005G_079E,B20005G_079EA,B20005G_079M,B20005G_079MA,B20005G_080E,B20005G_080EA,B20005G_080M,B20005G_080MA,B20005G_081E,B20005G_081EA,B20005G_081M,B20005G_081MA,B20005G_082E,B20005G_082EA,B20005G_082M,B20005G_082MA,B20005G_083E,B20005G_083EA,B20005G_083M,B20005G_083MA,B20005G_084E,B20005G_084EA,B20005G_084M,B20005G_084MA,B20005G_085E,B20005G_085EA,B20005G_085M,B20005G_085MA,B20005G_086E,B20005G_086EA,B20005G_086M,B20005G_086MA,B20005G_087E,B20005G_087EA,B20005G_087M,B20005G_087MA,B20005G_088E,B20005G_088EA,B20005G_088M,B20005G_088MA,B20005G_089E,B20005G_089EA,B20005G_089M,B20005G_089MA,B20005G_090E,B20005G_090EA,B20005G_090M,B20005G_090MA,B20005G_091E,B20005G_091EA,B20005G_091M,B20005G_091MA,B20005G_092E,B20005G_092EA,B20005G_092M,B20005G_092MA,B20005G_093E,B20005G_093EA,B20005G_093M,B20005G_093MA,B20005G_094E,B20005G_094EA,B20005G_094M,B20005G_094MA,B20005G_095E,B20005G_095EA,B20005G_095M,B20005G_095MA,GEO_ID,NAME,state
72551,null,5649,null,35006,null,3876,null,15590,null,2137,null,0,null,298,null,15590,null,2137,null,102,null,119,null,0,null,298,null,297,null,240,null,147,null,199,null,330,null,310,null,47,null,96,null,618,null,357,null,89,null,111,null,292,null,216,null,1143,null,657,null,1079,null,492,null,1522,null,599,null,772,null,552,null,1938,null,823,null,659,null,382,null,1248,null,476,null,1966,null,840,null,935,null,526,null,1279,null,560,null,1127,null,496,null,19416,null,2858,null,7759,null,1740,null,11657,null,2388,null,2154,null,771,null,1155,null,540,null,2099,null,924,null,994,null,623,null,1104,null,665,null,1282,null,836,null,449,null,404,null,203,null,188,null,177,null,192,null,72,null,81,null,562,null,505,null,478,null,417,null,42,null,70,null,108,null,161,null,44,null,74,null,54,null,71,null,40,null,66,null,640,null,651,null,0,null,298,null,0,null,298,null,37545,null,3631,null,13813,null,2259,null,0,null,298,null,13813,null,2259,null,0,null,298,null,64,null,107,null,148,null,157,null,166,null,176,null,669,null,349,null,203,null,179,null,438,null,334,null,273,null,197,null,1357,null,756,null,1228,null,604,null,1068,null,606,null,959,null,501,null,1480,null,788,null,1312,null,599,null,898,null,600,null,518,null,405,null,1510,null,821,null,507,null,324,null,499,null,489,null,516,null,403,null,23732,null,2418,null,10053,null,1582,null,13679,null,1987,null,3265,null,996,null,2920,null,976,null,929,null,520,null,243,null,212,null,1188,null,534,null,1122,null,714,null,931,null,512,null,291,null,243,null,368,null,297,null,642,null,505,null,498,null,411,null,308,null,222,null,166,null,177,null,164,null,175,null,241,null,238,null,195,null,167,null,40,null,66,null,46,null,74,null,122,null,150,null,0,null,298,null,0400000US13,Georgia,13
177633,null,7768,null,87835,null,4312,null,45979,null,3631,null,0,null,275,null,45979,null,3631,null,300,null,239,null,67,null,98,null,335,null,303,null,304,null,323,null,1337,null,761,null,369,null,242,null,1274,null,565,null,1804,null,823,null,1536,null,580,null,1158,null,473,null,3659,null,1087,null,3951,null,1081,null,3647,null,1026,null,3789,null,1116,null,3746,null,979,null,3243,null,817,null,4949,null,1082,null,3345,null,805,null,3417,null,966,null,3749,null,1008,null,41856,null,3146,null,19153,null,2138,null,22703,null,2293,null,4628,null,1022,null,2319,null,851,null,2535,null,876,null,1455,null,677,null,2164,null,689,null,871,null,403,null,1046,null,535,null,422,null,301,null,765,null,457,null,360,null,305,null,707,null,372,null,880,null,430,null,439,null,250,null,1084,null,557,null,539,null,324,null,690,null,347,null,672,null,516,null,261,null,179,null,494,null,350,null,372,null,320,null,89798,null,5202,null,38295,null,3131,null,0,null,275,null,38295,null,3131,null,0,null,275,null,98,null,117,null,179,null,216,null,297,null,220,null,717,null,445,null,914,null,441,null,1764,null,664,null,1134,null,559,null,2546,null,711,null,2603,null,862,null,4869,null,1017,null,4763,null,1276,null,3896,null,818,null,3786,null,837,null,2528,null,758,null,2062,null,700,null,2123,null,736,null,1205,null,458,null,1839,null,717,null,972,null,470,null,51503,null,3538,null,24015,null,2560,null,27488,null,2493,null,4630,null,1046,null,4056,null,1161,null,3274,null,850,null,2015,null,676,null,2760,null,787,null,1152,null,574,null,1693,null,638,null,730,null,310,null,1629,null,804,null,657,null,455,null,1132,null,556,null,1524,null,679,null,575,null,336,null,579,null,349,null,422,null,479,null,314,null,290,null,120,null,143,null,66,null,83,null,38,null,70,null,122,null,143,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
109412,null,7093,null,52040,null,4001,null,21277,null,2313,null,0,null,267,null,21277,null,2313,null,139,null,124,null,42,null,70,null,116,null,149,null,129,null,123,null,100,null,120,null,330,null,327,null,352,null,269,null,629,null,297,null,734,null,473,null,781,null,394,null,1557,null,594,null,2627,null,889,null,1391,null,628,null,2298,null,962,null,684,null,452,null,1079,null,533,null,1707,null,604,null,1262,null,675,null,2668,null,749,null,2652,null,701,null,30763,null,3230,null,12636,null,1826,null,18127,null,2264,null,4815,null,1076,null,1755,null,537,null,1954,null,729,null,1325,null,673,null,2178,null,768,null,549,null,415,null,852,null,550,null,477,null,259,null,530,null,302,null,76,null,94,null,280,null,284,null,283,null,223,null,311,null,229,null,554,null,362,null,653,null,424,null,318,null,335,null,342,null,431,null,374,null,288,null,166,null,167,null,335,null,229,null,57372,null,4870,null,20008,null,2369,null,0,null,267,null,20008,null,2369,null,0,null,267,null,72,null,123,null,112,null,165,null,519,null,432,null,562,null,347,null,522,null,372,null,846,null,401,null,846,null,519,null,960,null,472,null,1398,null,553,null,2199,null,923,null,2333,null,709,null,1942,null,671,null,1118,null,410,null,1270,null,583,null,1216,null,608,null,1554,null,606,null,1071,null,502,null,655,null,320,null,813,null,557,null,37364,null,3850,null,18905,null,2602,null,18459,null,2188,null,4978,null,977,null,1885,null,738,null,2263,null,834,null,1607,null,555,null,1645,null,732,null,874,null,475,null,1113,null,555,null,420,null,396,null,387,null,209,null,556,null,439,null,442,null,288,null,553,null,339,null,610,null,440,null,151,null,158,null,160,null,156,null,179,null,289,null,35,null,58,null,131,null,148,null,221,null,199,null,249,null,275,null,0400000US17,Illinois,17
62280,null,4798,null,30839,null,3210,null,12727,null,1909,null,0,null,265,null,12727,null,1909,null,213,null,235,null,108,null,170,null,398,null,406,null,0,null,265,null,81,null,102,null,1198,null,704,null,222,null,206,null,453,null,357,null,807,null,493,null,626,null,383,null,1604,null,741,null,1393,null,585,null,883,null,425,null,997,null,555,null,693,null,391,null,577,null,357,null,708,null,391,null,515,null,340,null,734,null,512,null,517,null,463,null,18112,null,2356,null,8018,null,1572,null,10094,null,1578,null,3039,null,845,null,664,null,376,null,1279,null,538,null,1037,null,423,null,624,null,377,null,384,null,269,null,286,null,206,null,422,null,402,null,297,null,206,null,313,null,258,null,518,null,363,null,193,null,180,null,103,null,137,null,192,null,180,null,388,null,489,null,157,null,184,null,0,null,265,null,140,null,205,null,58,null,102,null,0,null,265,null,31441,null,2993,null,10667,null,1460,null,0,null,265,null,10667,null,1460,null,20,null,40,null,0,null,265,null,326,null,263,null,105,null,131,null,36,null,67,null,183,null,173,null,939,null,493,null,413,null,306,null,854,null,434,null,798,null,422,null,1625,null,685,null,1639,null,687,null,622,null,373,null,723,null,501,null,462,null,302,null,605,null,366,null,796,null,552,null,242,null,258,null,86,null,99,null,193,null,182,null,20774,null,2552,null,11026,null,1670,null,9748,null,1691,null,2582,null,748,null,1696,null,593,null,857,null,423,null,1239,null,555,null,1030,null,457,null,136,null,232,null,473,null,381,null,304,null,275,null,500,null,351,null,163,null,204,null,0,null,265,null,208,null,249,null,124,null,140,null,53,null,84,null,212,null,224,null,47,null,86,null,0,null,265,null,0,null,265,null,23,null,50,null,101,null,180,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
41179,null,3062,null,20488,null,2204,null,9607,null,1365,null,0,null,244,null,9607,null,1365,null,45,null,69,null,41,null,66,null,78,null,128,null,406,null,409,null,273,null,199,null,251,null,184,null,485,null,318,null,343,null,320,null,812,null,467,null,655,null,470,null,993,null,463,null,580,null,347,null,366,null,223,null,506,null,426,null,498,null,321,null,1035,null,406,null,733,null,442,null,482,null,358,null,313,null,258,null,712,null,441,null,10881,null,1677,null,4360,null,1114,null,6521,null,1356,null,2241,null,852,null,688,null,353,null,688,null,355,null,723,null,337,null,501,null,412,null,104,null,108,null,186,null,171,null,357,null,381,null,301,null,273,null,182,null,228,null,151,null,148,null,0,null,244,null,66,null,105,null,18,null,34,null,0,null,244,null,142,null,187,null,13,null,25,null,0,null,244,null,42,null,68,null,118,null,176,null,20691,null,2116,null,7877,null,1419,null,0,null,244,null,7877,null,1419,null,99,null,169,null,0,null,244,null,105,null,122,null,352,null,430,null,665,null,332,null,209,null,209,null,475,null,373,null,388,null,306,null,828,null,497,null,649,null,491,null,1097,null,414,null,301,null,178,null,220,null,193,null,490,null,284,null,535,null,445,null,269,null,203,null,435,null,338,null,327,null,327,null,351,null,281,null,82,null,96,null,12814,null,1983,null,5234,null,1134,null,7580,null,1641,null,1634,null,687,null,984,null,397,null,600,null,343,null,1501,null,921,null,761,null,386,null,367,null,391,null,404,null,388,null,593,null,419,null,137,null,162,null,37,null,69,null,79,null,87,null,99,null,113,null,111,null,152,null,59,null,76,null,16,null,33,null,62,null,79,null,60,null,85,null,76,null,131,null,0,null,244,null,0,null,244,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
63567,null,4801,null,29396,null,3326,null,15911,null,2131,null,0,null,281,null,15911,null,2131,null,0,null,281,null,35,null,46,null,39,null,65,null,217,null,213,null,74,null,123,null,69,null,119,null,206,null,239,null,344,null,294,null,381,null,273,null,560,null,483,null,437,null,331,null,1026,null,630,null,1886,null,833,null,1504,null,661,null,904,null,468,null,1233,null,553,null,1333,null,623,null,1175,null,619,null,2330,null,813,null,2158,null,640,null,13485,null,2433,null,5400,null,1396,null,8085,null,1668,null,2169,null,824,null,1225,null,621,null,402,null,299,null,779,null,453,null,899,null,543,null,544,null,401,null,659,null,538,null,11,null,53,null,74,null,123,null,121,null,158,null,490,null,344,null,0,null,281,null,32,null,131,null,106,null,140,null,88,null,142,null,45,null,80,null,36,null,61,null,48,null,80,null,276,null,219,null,81,null,104,null,34171,null,2513,null,14357,null,1826,null,0,null,281,null,14357,null,1826,null,0,null,281,null,0,null,281,null,145,null,163,null,0,null,281,null,367,null,284,null,156,null,193,null,252,null,308,null,222,null,236,null,414,null,370,null,218,null,183,null,1454,null,767,null,1217,null,613,null,1043,null,504,null,899,null,429,null,1560,null,703,null,916,null,416,null,1854,null,940,null,1189,null,553,null,1437,null,447,null,1014,null,369,null,19814,null,1986,null,9270,null,1384,null,10544,null,1726,null,2358,null,799,null,1475,null,631,null,1081,null,492,null,808,null,577,null,1297,null,483,null,416,null,418,null,383,null,217,null,170,null,173,null,521,null,381,null,150,null,173,null,477,null,318,null,490,null,392,null,231,null,185,null,241,null,229,null,197,null,269,null,0,null,281,null,124,null,151,null,0,null,281,null,125,null,154,null,0,null,281,null,0400000US24,Maryland,24
80637,null,6501,null,40505,null,4145,null,20978,null,3037,null,0,null,281,null,20978,null,3037,null,0,null,281,null,0,null,281,null,146,null,182,null,194,null,241,null,446,null,405,null,110,null,183,null,181,null,166,null,1330,null,841,null,2018,null,1035,null,1038,null,644,null,1989,null,810,null,2098,null,1012,null,2945,null,1151,null,1274,null,638,null,985,null,635,null,1527,null,726,null,1151,null,450,null,1303,null,798,null,1321,null,577,null,922,null,373,null,19527,null,2781,null,8282,null,1574,null,11245,null,1928,null,2779,null,942,null,1555,null,668,null,1168,null,508,null,448,null,280,null,544,null,396,null,738,null,522,null,87,null,144,null,965,null,706,null,534,null,398,null,33,null,43,null,309,null,318,null,258,null,231,null,200,null,179,null,283,null,351,null,309,null,311,null,213,null,216,null,443,null,310,null,153,null,175,null,190,null,193,null,36,null,58,null,40132,null,3590,null,14326,null,1916,null,0,null,281,null,14326,null,1916,null,0,null,281,null,79,null,127,null,92,null,128,null,142,null,137,null,401,null,341,null,1062,null,744,null,876,null,534,null,829,null,512,null,1292,null,591,null,583,null,402,null,1444,null,763,null,2079,null,691,null,1597,null,651,null,1197,null,511,null,452,null,429,null,285,null,244,null,523,null,368,null,373,null,234,null,709,null,591,null,311,null,217,null,25806,null,2671,null,10097,null,1569,null,15709,null,2025,null,3482,null,1022,null,2506,null,839,null,1348,null,632,null,1217,null,557,null,802,null,549,null,1022,null,531,null,560,null,423,null,1018,null,598,null,666,null,386,null,580,null,427,null,337,null,245,null,412,null,379,null,294,null,218,null,298,null,255,null,327,null,194,null,102,null,124,null,154,null,121,null,67,null,110,null,449,null,393,null,68,null,116,null,0400000US25,Massachusetts,25
116413,null,5191,null,57672,null,3243,null,18897,null,2166,null,0,null,242,null,18897,null,2166,null,204,null,215,null,70,null,117,null,285,null,267,null,154,null,177,null,447,null,293,null,566,null,418,null,906,null,537,null,426,null,284,null,1441,null,898,null,541,null,302,null,1036,null,433,null,1447,null,542,null,1651,null,633,null,1540,null,700,null,1455,null,655,null,886,null,457,null,1447,null,503,null,1457,null,604,null,1911,null,687,null,1027,null,522,null,38775,null,2980,null,19558,null,2367,null,19217,null,2154,null,4443,null,989,null,2041,null,687,null,2178,null,644,null,1512,null,491,null,1593,null,608,null,695,null,414,null,536,null,458,null,1115,null,776,null,1211,null,679,null,539,null,563,null,610,null,416,null,729,null,625,null,443,null,244,null,191,null,231,null,146,null,132,null,110,null,125,null,454,null,385,null,192,null,200,null,428,null,341,null,51,null,59,null,58741,null,3797,null,15224,null,1967,null,0,null,242,null,15224,null,1967,null,50,null,82,null,339,null,257,null,576,null,308,null,341,null,293,null,839,null,548,null,165,null,130,null,536,null,299,null,313,null,209,null,1097,null,551,null,1149,null,537,null,1363,null,552,null,2193,null,781,null,1112,null,456,null,741,null,419,null,571,null,332,null,771,null,381,null,1111,null,545,null,507,null,290,null,1164,null,465,null,286,null,219,null,43517,null,3319,null,21046,null,2165,null,22471,null,2615,null,5093,null,1130,null,4670,null,1030,null,2829,null,890,null,1857,null,638,null,1841,null,581,null,1254,null,530,null,718,null,373,null,335,null,239,null,1047,null,632,null,209,null,193,null,1445,null,719,null,229,null,213,null,211,null,161,null,185,null,233,null,51,null,91,null,198,null,213,null,199,null,170,null,62,null,101,null,0,null,242,null,38,null,62,null,0400000US26,Michigan,26
