B13002B_001E,B13002B_001EA,B13002B_001M,B13002B_001MA,B13002B_002E,B13002B_002EA,B13002B_002M,B13002B_002MA,B13002B_003E,B13002B_003EA,B13002B_003M,B13002B_003MA,B13002B_004E,B13002B_004EA,B13002B_004M,B13002B_004MA,B13002B_005E,B13002B_005EA,B13002B_005M,B13002B_005MA,B13002B_006E,B13002B_006EA,B13002B_006M,B13002B_006MA,B13002B_007E,B13002B_007EA,B13002B_007M,B13002B_007MA,GEO_ID,NAME,state
883018,null,7023,null,47664,null,3919,null,18624,null,2466,null,29040,null,2918,null,835354,null,7641,null,231675,null,6944,null,603679,null,10183,null,0400000US36,New York,36
552366,null,5188,null,33361,null,3342,null,11538,null,1878,null,21823,null,2853,null,519005,null,6013,null,160402,null,5579,null,358603,null,7673,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
368691,null,3476,null,23579,null,2546,null,5825,null,1190,null,17754,null,2128,null,345112,null,4223,null,87092,null,4168,null,258020,null,5061,null,0400000US39,Ohio,39
69093,null,2781,null,4864,null,1232,null,1827,null,785,null,3037,null,994,null,64229,null,2710,null,21199,null,2003,null,43030,null,2826,null,0400000US40,Oklahoma,40
15827,null,1242,null,1018,null,628,null,268,null,263,null,750,null,595,null,14809,null,1111,null,3679,null,958,null,11130,null,1162,null,0400000US41,Oregon,41
351126,null,3191,null,22671,null,3076,null,5868,null,1268,null,16803,null,2688,null,328455,null,4452,null,81085,null,4755,null,247370,null,5527,null,0400000US42,Pennsylvania,42
14940,null,1553,null,1473,null,554,null,462,null,259,null,1011,null,544,null,13467,null,1668,null,3652,null,1086,null,9815,null,1777,null,0400000US44,Rhode Island,44
348409,null,3321,null,24235,null,2821,null,4404,null,1120,null,19831,null,2737,null,324174,null,4471,null,94590,null,5242,null,229584,null,6645,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
287806,null,2380,null,28177,null,3189,null,9308,null,1886,null,18869,null,2648,null,259629,null,3757,null,71450,null,3984,null,188179,null,3956,null,0400000US47,Tennessee,47
782970,null,9612,null,50203,null,4069,null,18922,null,2255,null,31281,null,3357,null,732767,null,10731,null,241656,null,7729,null,491111,null,11445,null,0400000US48,Texas,48
6616,null,1076,null,443,null,269,null,258,null,251,null,185,null,168,null,6173,null,1113,null,2195,null,741,null,3978,null,1024,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
423981,null,4726,null,25476,null,3391,null,9871,null,1892,null,15605,null,2847,null,398505,null,5228,null,131544,null,5966,null,266961,null,7267,null,0400000US51,Virginia,51
55678,null,2765,null,3862,null,1143,null,2546,null,925,null,1316,null,666,null,51816,null,2995,null,17359,null,1868,null,34457,null,2765,null,0400000US53,Washington,53
13809,null,1441,null,717,null,466,null,472,null,390,null,245,null,250,null,13092,null,1416,null,2757,null,823,null,10335,null,1259,null,0400000US54,West Virginia,54
89742,null,1920,null,5011,null,1097,null,665,null,358,null,4346,null,1106,null,84731,null,2163,null,17853,null,2210,null,66878,null,2620,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
72328,null,5309,null,3321,null,884,null,682,null,382,null,2639,null,777,null,69007,null,5195,null,22008,null,2252,null,46999,null,4097,null,0400000US72,Puerto Rico,72
