B24010F_001E,B24010F_001EA,B24010F_001M,B24010F_001MA,B24010F_002E,B24010F_002EA,B24010F_002M,B24010F_002MA,B24010F_003E,B24010F_003EA,B24010F_003M,B24010F_003MA,B24010F_004E,B24010F_004EA,B24010F_004M,B24010F_004MA,B24010F_005E,B24010F_005EA,B24010F_005M,B24010F_005MA,B24010F_006E,B24010F_006EA,B24010F_006M,B24010F_006MA,B24010F_007E,B24010F_007EA,B24010F_007M,B24010F_007MA,B24010F_008E,B24010F_008EA,B24010F_008M,B24010F_008MA,B24010F_009E,B24010F_009EA,B24010F_009M,B24010F_009MA,B24010F_010E,B24010F_010EA,B24010F_010M,B24010F_010MA,B24010F_011E,B24010F_011EA,B24010F_011M,B24010F_011MA,B24010F_012E,B24010F_012EA,B24010F_012M,B24010F_012MA,B24010F_013E,B24010F_013EA,B24010F_013M,B24010F_013MA,B24010F_014E,B24010F_014EA,B24010F_014M,B24010F_014MA,B24010F_015E,B24010F_015EA,B24010F_015M,B24010F_015MA,B24010F_016E,B24010F_016EA,B24010F_016M,B24010F_016MA,B24010F_017E,B24010F_017EA,B24010F_017M,B24010F_017MA,B24010F_018E,B24010F_018EA,B24010F_018M,B24010F_018MA,B24010F_019E,B24010F_019EA,B24010F_019M,B24010F_019MA,B24010F_020E,B24010F_020EA,B24010F_020M,B24010F_020MA,B24010F_021E,B24010F_021EA,B24010F_021M,B24010F_021MA,B24010F_022E,B24010F_022EA,B24010F_022M,B24010F_022MA,B24010F_023E,B24010F_023EA,B24010F_023M,B24010F_023MA,B24010F_024E,B24010F_024EA,B24010F_024M,B24010F_024MA,B24010F_025E,B24010F_025EA,B24010F_025M,B24010F_025MA,B24010F_026E,B24010F_026EA,B24010F_026M,B24010F_026MA,B24010F_027E,B24010F_027EA,B24010F_027M,B24010F_027MA,B24010F_028E,B24010F_028EA,B24010F_028M,B24010F_028MA,B24010F_029E,B24010F_029EA,B24010F_029M,B24010F_029MA,B24010F_030E,B24010F_030EA,B24010F_030M,B24010F_030MA,B24010F_031E,B24010F_031EA,B24010F_031M,B24010F_031MA,B24010F_032E,B24010F_032EA,B24010F_032M,B24010F_032MA,B24010F_033E,B24010F_033EA,B24010F_033M,B24010F_033MA,B24010F_034E,B24010F_034EA,B24010F_034M,B24010F_034MA,B24010F_035E,B24010F_035EA,B24010F_035M,B24010F_035MA,B24010F_036E,B24010F_036EA,B24010F_036M,B24010F_036MA,B24010F_037E,B24010F_037EA,B24010F_037M,B24010F_037MA,B24010F_038E,B24010F_038EA,B24010F_038M,B24010F_038MA,B24010F_039E,B24010F_039EA,B24010F_039M,B24010F_039MA,B24010F_040E,B24010F_040EA,B24010F_040M,B24010F_040MA,B24010F_041E,B24010F_041EA,B24010F_041M,B24010F_041MA,B24010F_042E,B24010F_042EA,B24010F_042M,B24010F_042MA,B24010F_043E,B24010F_043EA,B24010F_043M,B24010F_043MA,B24010F_044E,B24010F_044EA,B24010F_044M,B24010F_044MA,B24010F_045E,B24010F_045EA,B24010F_045M,B24010F_045MA,B24010F_046E,B24010F_046EA,B24010F_046M,B24010F_046MA,B24010F_047E,B24010F_047EA,B24010F_047M,B24010F_047MA,B24010F_048E,B24010F_048EA,B24010F_048M,B24010F_048MA,B24010F_049E,B24010F_049EA,B24010F_049M,B24010F_049MA,B24010F_050E,B24010F_050EA,B24010F_050M,B24010F_050MA,B24010F_051E,B24010F_051EA,B24010F_051M,B24010F_051MA,B24010F_052E,B24010F_052EA,B24010F_052M,B24010F_052MA,B24010F_053E,B24010F_053EA,B24010F_053M,B24010F_053MA,B24010F_054E,B24010F_054EA,B24010F_054M,B24010F_054MA,B24010F_055E,B24010F_055EA,B24010F_055M,B24010F_055MA,B24010F_056E,B24010F_056EA,B24010F_056M,B24010F_056MA,B24010F_057E,B24010F_057EA,B24010F_057M,B24010F_057MA,B24010F_058E,B24010F_058EA,B24010F_058M,B24010F_058MA,B24010F_059E,B24010F_059EA,B24010F_059M,B24010F_059MA,B24010F_060E,B24010F_060EA,B24010F_060M,B24010F_060MA,B24010F_061E,B24010F_061EA,B24010F_061M,B24010F_061MA,B24010F_062E,B24010F_062EA,B24010F_062M,B24010F_062MA,B24010F_063E,B24010F_063EA,B24010F_063M,B24010F_063MA,GEO_ID,NAME,state
159735,null,9817,null,113273,null,7956,null,9307,null,1953,null,3721,null,1238,null,3156,null,1260,null,71,null,88,null,494,null,386,null,5586,null,1560,null,1385,null,779,null,952,null,618,null,193,null,199,null,659,null,438,null,63,null,118,null,409,null,234,null,1153,null,733,null,772,null,733,null,20802,null,3952,null,82,null,139,null,1182,null,655,null,9106,null,2876,null,10245,null,2618,null,187,null,190,null,5264,null,1640,null,3303,null,1317,null,1961,null,917,null,4685,null,1598,null,49409,null,5099,null,43319,null,4878,null,6090,null,1845,null,23806,null,3580,null,13794,null,2885,null,10012,null,2042,null,46462,null,3496,null,6958,null,1493,null,2968,null,975,null,1966,null,747,null,0,null,298,null,1002,null,623,null,3990,null,1127,null,499,null,389,null,147,null,191,null,275,null,336,null,239,null,288,null,499,null,454,null,1370,null,657,null,413,null,387,null,548,null,358,null,18107,null,2674,null,1183,null,655,null,96,null,138,null,6551,null,1813,null,8387,null,2347,null,1890,null,761,null,11002,null,2184,null,4222,null,1288,null,6780,null,1765,null,557,null,532,null,904,null,590,null,622,null,512,null,282,null,247,null,8934,null,1871,null,6813,null,1589,null,2121,null,886,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
399898,null,13659,null,243544,null,9153,null,24717,null,3300,null,12492,null,2308,null,8959,null,1876,null,223,null,351,null,3310,null,1133,null,12225,null,2078,null,2184,null,1066,null,2797,null,1018,null,426,null,353,null,1314,null,724,null,253,null,400,null,1449,null,563,null,2222,null,750,null,1580,null,677,null,59171,null,5324,null,633,null,487,null,3982,null,1172,null,26521,null,4107,null,26458,null,3550,null,1577,null,878,null,32136,null,3653,null,14809,null,2166,null,17327,null,2684,null,1646,null,878,null,41658,null,4502,null,29668,null,3684,null,11990,null,2442,null,84216,null,6384,null,45373,null,4944,null,38843,null,4021,null,156354,null,6932,null,26459,null,2954,null,11376,null,1902,null,5279,null,1200,null,225,null,370,null,5872,null,1492,null,15083,null,2156,null,173,null,172,null,920,null,706,null,691,null,464,null,1215,null,479,null,841,null,487,null,5951,null,1231,null,1438,null,700,null,3854,null,1075,null,40271,null,4535,null,4752,null,1267,null,849,null,477,null,13543,null,2877,null,13521,null,2660,null,7606,null,1730,null,50856,null,4550,null,18396,null,2182,null,32460,null,3635,null,808,null,548,null,1268,null,756,null,555,null,526,null,713,null,539,null,36692,null,4431,null,25791,null,3669,null,10901,null,2140,null,0400000US17,Illinois,17
58847,null,4114,null,39656,null,3227,null,2959,null,1283,null,1189,null,809,null,803,null,614,null,0,null,265,null,386,null,372,null,1770,null,996,null,462,null,448,null,321,null,375,null,41,null,77,null,555,null,556,null,0,null,265,null,0,null,265,null,307,null,364,null,84,null,142,null,8033,null,1967,null,0,null,265,null,289,null,234,null,5241,null,1704,null,2438,null,1043,null,65,null,107,null,3418,null,1075,null,1185,null,583,null,2233,null,877,null,774,null,508,null,8959,null,1620,null,6893,null,1493,null,2066,null,869,null,15513,null,2516,null,7928,null,1796,null,7585,null,1798,null,19191,null,2253,null,3557,null,1197,null,874,null,471,null,571,null,399,null,0,null,265,null,303,null,238,null,2683,null,961,null,47,null,80,null,52,null,89,null,121,null,140,null,163,null,184,null,0,null,265,null,830,null,492,null,293,null,376,null,1177,null,622,null,6135,null,1302,null,413,null,343,null,67,null,110,null,3349,null,1020,null,1049,null,506,null,1257,null,575,null,4224,null,1009,null,957,null,514,null,3267,null,862,null,253,null,320,null,14,null,28,null,14,null,28,null,0,null,265,null,5008,null,1288,null,3474,null,1138,null,1534,null,715,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
34505,null,4005,null,21305,null,2884,null,2187,null,757,null,896,null,535,null,656,null,488,null,0,null,244,null,240,null,244,null,1291,null,589,null,414,null,356,null,21,null,43,null,67,null,115,null,187,null,242,null,0,null,244,null,345,null,353,null,0,null,244,null,257,null,207,null,4187,null,1270,null,106,null,163,null,50,null,85,null,2069,null,867,null,1858,null,812,null,104,null,170,null,2702,null,873,null,1642,null,725,null,1060,null,470,null,201,null,177,null,6210,null,1437,null,4919,null,1268,null,1291,null,575,null,5818,null,1431,null,3818,null,1176,null,2000,null,876,null,13200,null,1934,null,2605,null,748,null,905,null,496,null,439,null,377,null,0,null,244,null,466,null,336,null,1700,null,627,null,112,null,180,null,50,null,86,null,74,null,123,null,210,null,176,null,117,null,154,null,639,null,400,null,71,null,111,null,427,null,332,null,4367,null,1136,null,268,null,282,null,0,null,244,null,1408,null,639,null,1881,null,665,null,810,null,490,null,4468,null,1018,null,1306,null,575,null,3162,null,820,null,64,null,117,null,29,null,46,null,29,null,46,null,0,null,244,null,1667,null,613,null,1120,null,484,null,547,null,410,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
72016,null,5515,null,44358,null,4192,null,6279,null,1322,null,3440,null,1124,null,2718,null,988,null,73,null,117,null,649,null,487,null,2839,null,839,null,852,null,398,null,589,null,258,null,115,null,129,null,133,null,143,null,269,null,388,null,191,null,183,null,299,null,301,null,391,null,320,null,8529,null,2171,null,0,null,281,null,321,null,298,null,3282,null,1283,null,4658,null,1556,null,268,null,248,null,3677,null,1127,null,2079,null,869,null,1598,null,873,null,927,null,888,null,20202,null,2540,null,18009,null,2499,null,2193,null,903,null,4744,null,1252,null,1768,null,700,null,2976,null,1000,null,27658,null,2785,null,5018,null,1152,null,1612,null,649,null,1136,null,571,null,0,null,281,null,476,null,324,null,3406,null,920,null,189,null,169,null,47,null,82,null,132,null,154,null,39,null,70,null,188,null,198,null,1665,null,650,null,495,null,401,null,651,null,411,null,14513,null,2092,null,692,null,493,null,70,null,115,null,3236,null,1049,null,8049,null,1735,null,2466,null,840,null,7011,null,1585,null,3422,null,1238,null,3589,null,722,null,84,null,144,null,416,null,315,null,171,null,260,null,245,null,297,null,616,null,383,null,350,null,287,null,266,null,193,null,0400000US24,Maryland,24
109627,null,8621,null,55823,null,5677,null,8356,null,1833,null,3763,null,1296,null,2104,null,826,null,0,null,281,null,1659,null,927,null,4593,null,1273,null,1572,null,806,null,683,null,512,null,470,null,505,null,664,null,470,null,76,null,129,null,625,null,358,null,341,null,210,null,162,null,156,null,15185,null,2286,null,1117,null,579,null,1085,null,574,null,5263,null,1494,null,7084,null,1663,null,636,null,531,null,8851,null,1875,null,3799,null,1200,null,5052,null,1462,null,209,null,327,null,8432,null,2074,null,5299,null,1684,null,3133,null,1041,null,14790,null,2628,null,6847,null,1382,null,7943,null,1855,null,53804,null,4269,null,10353,null,1607,null,3521,null,977,null,2212,null,807,null,0,null,281,null,1309,null,600,null,6832,null,1355,null,593,null,425,null,136,null,154,null,302,null,300,null,1013,null,445,null,230,null,196,null,2382,null,823,null,732,null,509,null,1444,null,643,null,22061,null,2938,null,4154,null,1135,null,407,null,250,null,5446,null,1590,null,8279,null,1895,null,3775,null,1096,null,14377,null,2160,null,5761,null,1283,null,8616,null,1641,null,0,null,281,null,114,null,138,null,61,null,108,null,53,null,88,null,6899,null,1600,null,5612,null,1386,null,1287,null,622,null,0400000US25,Massachusetts,25
63626,null,5559,null,38643,null,3753,null,4806,null,1111,null,1826,null,753,null,809,null,387,null,627,null,578,null,390,null,295,null,2980,null,894,null,459,null,312,null,715,null,419,null,89,null,144,null,102,null,130,null,34,null,58,null,879,null,528,null,161,null,266,null,541,null,492,null,6721,null,1896,null,113,null,132,null,428,null,287,null,2490,null,1088,null,3410,null,1192,null,280,null,212,null,3881,null,1175,null,1052,null,624,null,2829,null,1012,null,5113,null,2845,null,6538,null,1576,null,5487,null,1540,null,1051,null,533,null,11584,null,1970,null,7347,null,1752,null,4237,null,1034,null,24983,null,2820,null,5835,null,1230,null,1680,null,631,null,774,null,434,null,15,null,27,null,891,null,446,null,4155,null,999,null,307,null,233,null,167,null,170,null,136,null,156,null,490,null,438,null,54,null,89,null,1642,null,709,null,234,null,269,null,1125,null,469,null,5716,null,1442,null,1201,null,500,null,96,null,93,null,2111,null,832,null,1869,null,908,null,439,null,362,null,5584,null,1150,null,1202,null,487,null,4382,null,1055,null,2317,null,1220,null,303,null,362,null,303,null,362,null,0,null,242,null,5228,null,1351,null,3776,null,1131,null,1452,null,631,null,0400000US26,Michigan,26
27523,null,3377,null,17258,null,2386,null,1963,null,667,null,1115,null,584,null,807,null,517,null,10,null,18,null,298,null,263,null,848,null,338,null,406,null,235,null,115,null,144,null,114,null,135,null,0,null,211,null,0,null,211,null,79,null,78,null,50,null,87,null,84,null,109,null,5481,null,1789,null,63,null,95,null,133,null,144,null,2772,null,1274,null,2450,null,1164,null,63,null,102,null,1776,null,943,null,455,null,274,null,1321,null,863,null,1060,null,447,null,2440,null,905,null,1816,null,835,null,624,null,441,null,4538,null,1330,null,2864,null,1100,null,1674,null,648,null,10265,null,1540,null,1629,null,509,null,477,null,304,null,228,null,217,null,0,null,211,null,249,null,243,null,1152,null,387,null,76,null,92,null,64,null,107,null,38,null,66,null,62,null,102,null,122,null,196,null,400,null,269,null,177,null,161,null,213,null,162,null,3880,null,1022,null,307,null,305,null,173,null,210,null,814,null,520,null,2258,null,1023,null,328,null,248,null,2374,null,715,null,915,null,428,null,1459,null,590,null,30,null,50,null,279,null,384,null,36,null,59,null,243,null,378,null,2073,null,694,null,1623,null,612,null,450,null,274,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
21792,null,2526,null,12718,null,1742,null,1032,null,447,null,470,null,327,null,470,null,327,null,0,null,257,null,0,null,257,null,562,null,308,null,13,null,22,null,44,null,74,null,0,null,257,null,105,null,127,null,0,null,257,null,246,null,227,null,56,null,90,null,98,null,122,null,2537,null,918,null,0,null,257,null,395,null,384,null,816,null,493,null,1273,null,588,null,53,null,87,null,1725,null,674,null,908,null,572,null,817,null,399,null,221,null,187,null,3552,null,1231,null,2502,null,1091,null,1050,null,583,null,3651,null,999,null,2384,null,756,null,1267,null,608,null,9074,null,1472,null,2208,null,636,null,868,null,360,null,546,null,324,null,0,null,257,null,322,null,275,null,1340,null,554,null,236,null,251,null,39,null,63,null,0,null,257,null,73,null,94,null,45,null,82,null,655,null,387,null,0,null,257,null,292,null,258,null,2963,null,1059,null,607,null,408,null,0,null,257,null,397,null,223,null,1763,null,878,null,196,null,200,null,1772,null,649,null,395,null,250,null,1377,null,567,null,0,null,257,null,75,null,91,null,18,null,32,null,57,null,98,null,2056,null,710,null,1411,null,587,null,645,null,399,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
55967,null,5344,null,33557,null,3714,null,4268,null,1053,null,2306,null,770,null,1986,null,702,null,0,null,300,null,320,null,279,null,1962,null,865,null,444,null,439,null,143,null,170,null,70,null,117,null,39,null,63,null,0,null,300,null,73,null,123,null,894,null,599,null,299,null,308,null,9974,null,2161,null,72,null,122,null,1576,null,892,null,3479,null,1092,null,3629,null,1079,null,1218,null,686,null,3606,null,957,null,2541,null,772,null,1065,null,564,null,624,null,461,null,8150,null,1872,null,7185,null,1886,null,965,null,534,null,6935,null,1693,null,2213,null,1093,null,4722,null,1402,null,22410,null,2825,null,3277,null,896,null,1713,null,693,null,1283,null,616,null,0,null,300,null,430,null,330,null,1564,null,585,null,87,null,103,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,792,null,421,null,210,null,224,null,475,null,350,null,9375,null,1767,null,526,null,249,null,173,null,170,null,2868,null,1020,null,4610,null,1265,null,1198,null,521,null,7445,null,1493,null,2831,null,1052,null,4614,null,1189,null,0,null,300,null,191,null,230,null,119,null,197,null,72,null,120,null,2122,null,829,null,1585,null,758,null,537,null,472,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
246655,null,9923,null,140242,null,6382,null,18748,null,2127,null,9211,null,2054,null,7489,null,1983,null,0,null,277,null,1722,null,610,null,9537,null,1816,null,2894,null,1099,null,1427,null,706,null,182,null,259,null,1735,null,665,null,170,null,150,null,863,null,359,null,1039,null,535,null,1227,null,705,null,30809,null,3845,null,478,null,362,null,2331,null,960,null,13284,null,2919,null,12630,null,2317,null,2086,null,774,null,19730,null,2456,null,9075,null,1726,null,10655,null,1952,null,982,null,1000,null,28479,null,3347,null,19645,null,2905,null,8834,null,2070,null,41494,null,3748,null,15150,null,2724,null,26344,null,3087,null,106413,null,5444,null,21678,null,2472,null,7478,null,1512,null,4810,null,1139,null,0,null,277,null,2668,null,782,null,14200,null,2235,null,486,null,356,null,156,null,154,null,293,null,269,null,1535,null,649,null,659,null,485,null,6786,null,1570,null,1029,null,614,null,3256,null,965,null,29631,null,3022,null,6255,null,1432,null,1116,null,538,null,7531,null,1504,null,8611,null,1603,null,6118,null,1446,null,34503,null,3894,null,11924,null,2139,null,22579,null,2943,null,172,null,214,null,997,null,554,null,605,null,384,null,392,null,369,null,19432,null,2758,null,11203,null,1936,null,8229,null,1871,null,0400000US34,New Jersey,34
