B23002F_001E,B23002F_001EA,B23002F_001M,B23002F_001MA,B23002F_002E,B23002F_002EA,B23002F_002M,B23002F_002MA,B23002F_003E,B23002F_003EA,B23002F_003M,B23002F_003MA,B23002F_004E,B23002F_004EA,B23002F_004M,B23002F_004MA,B23002F_005E,B23002F_005EA,B23002F_005M,B23002F_005MA,B23002F_006E,B23002F_006EA,B23002F_006M,B23002F_006MA,B23002F_007E,B23002F_007EA,B23002F_007M,B23002F_007MA,B23002F_008E,B23002F_008EA,B23002F_008M,B23002F_008MA,B23002F_009E,B23002F_009EA,B23002F_009M,B23002F_009MA,B23002F_010E,B23002F_010EA,B23002F_010M,B23002F_010MA,B23002F_011E,B23002F_011EA,B23002F_011M,B23002F_011MA,B23002F_012E,B23002F_012EA,B23002F_012M,B23002F_012MA,B23002F_013E,B23002F_013EA,B23002F_013M,B23002F_013MA,B23002F_014E,B23002F_014EA,B23002F_014M,B23002F_014MA,B23002F_015E,B23002F_015EA,B23002F_015M,B23002F_015MA,B23002F_016E,B23002F_016EA,B23002F_016M,B23002F_016MA,B23002F_017E,B23002F_017EA,B23002F_017M,B23002F_017MA,B23002F_018E,B23002F_018EA,B23002F_018M,B23002F_018MA,B23002F_019E,B23002F_019EA,B23002F_019M,B23002F_019MA,B23002F_020E,B23002F_020EA,B23002F_020M,B23002F_020MA,B23002F_021E,B23002F_021EA,B23002F_021M,B23002F_021MA,B23002F_022E,B23002F_022EA,B23002F_022M,B23002F_022MA,B23002F_023E,B23002F_023EA,B23002F_023M,B23002F_023MA,B23002F_024E,B23002F_024EA,B23002F_024M,B23002F_024MA,B23002F_025E,B23002F_025EA,B23002F_025M,B23002F_025MA,B23002F_026E,B23002F_026EA,B23002F_026M,B23002F_026MA,B23002F_027E,B23002F_027EA,B23002F_027M,B23002F_027MA,B23002F_028E,B23002F_028EA,B23002F_028M,B23002F_028MA,B23002F_029E,B23002F_029EA,B23002F_029M,B23002F_029MA,B23002F_030E,B23002F_030EA,B23002F_030M,B23002F_030MA,B23002F_031E,B23002F_031EA,B23002F_031M,B23002F_031MA,B23002F_032E,B23002F_032EA,B23002F_032M,B23002F_032MA,B23002F_033E,B23002F_033EA,B23002F_033M,B23002F_033MA,B23002F_034E,B23002F_034EA,B23002F_034M,B23002F_034MA,B23002F_035E,B23002F_035EA,B23002F_035M,B23002F_035MA,B23002F_036E,B23002F_036EA,B23002F_036M,B23002F_036MA,B23002F_037E,B23002F_037EA,B23002F_037M,B23002F_037MA,B23002F_038E,B23002F_038EA,B23002F_038M,B23002F_038MA,B23002F_039E,B23002F_039EA,B23002F_039M,B23002F_039MA,B23002F_040E,B23002F_040EA,B23002F_040M,B23002F_040MA,B23002F_041E,B23002F_041EA,B23002F_041M,B23002F_041MA,B23002F_042E,B23002F_042EA,B23002F_042M,B23002F_042MA,B23002F_043E,B23002F_043EA,B23002F_043M,B23002F_043MA,B23002F_044E,B23002F_044EA,B23002F_044M,B23002F_044MA,B23002F_045E,B23002F_045EA,B23002F_045M,B23002F_045MA,B23002F_046E,B23002F_046EA,B23002F_046M,B23002F_046MA,B23002F_047E,B23002F_047EA,B23002F_047M,B23002F_047MA,B23002F_048E,B23002F_048EA,B23002F_048M,B23002F_048MA,B23002F_049E,B23002F_049EA,B23002F_049M,B23002F_049MA,B23002F_050E,B23002F_050EA,B23002F_050M,B23002F_050MA,B23002F_051E,B23002F_051EA,B23002F_051M,B23002F_051MA,B23002F_052E,B23002F_052EA,B23002F_052M,B23002F_052MA,B23002F_053E,B23002F_053EA,B23002F_053M,B23002F_053MA,B23002F_054E,B23002F_054EA,B23002F_054M,B23002F_054MA,B23002F_055E,B23002F_055EA,B23002F_055M,B23002F_055MA,B23002F_056E,B23002F_056EA,B23002F_056M,B23002F_056MA,B23002F_057E,B23002F_057EA,B23002F_057M,B23002F_057MA,B23002F_058E,B23002F_058EA,B23002F_058M,B23002F_058MA,B23002F_059E,B23002F_059EA,B23002F_059M,B23002F_059MA,B23002F_060E,B23002F_060EA,B23002F_060M,B23002F_060MA,B23002F_061E,B23002F_061EA,B23002F_061M,B23002F_061MA,B23002F_062E,B23002F_062EA,B23002F_062M,B23002F_062MA,B23002F_063E,B23002F_063EA,B23002F_063M,B23002F_063MA,B23002F_064E,B23002F_064EA,B23002F_064M,B23002F_064MA,B23002F_065E,B23002F_065EA,B23002F_065M,B23002F_065MA,B23002F_066E,B23002F_066EA,B23002F_066M,B23002F_066MA,B23002F_067E,B23002F_067EA,B23002F_067M,B23002F_067MA,B23002F_068E,B23002F_068EA,B23002F_068M,B23002F_068MA,B23002F_069E,B23002F_069EA,B23002F_069M,B23002F_069MA,B23002F_070E,B23002F_070EA,B23002F_070M,B23002F_070MA,B23002F_071E,B23002F_071EA,B23002F_071M,B23002F_071MA,B23002F_072E,B23002F_072EA,B23002F_072M,B23002F_072MA,B23002F_073E,B23002F_073EA,B23002F_073M,B23002F_073MA,B23002F_074E,B23002F_074EA,B23002F_074M,B23002F_074MA,B23002F_075E,B23002F_075EA,B23002F_075M,B23002F_075MA,B23002F_076E,B23002F_076EA,B23002F_076M,B23002F_076MA,B23002F_077E,B23002F_077EA,B23002F_077M,B23002F_077MA,B23002F_078E,B23002F_078EA,B23002F_078M,B23002F_078MA,B23002F_079E,B23002F_079EA,B23002F_079M,B23002F_079MA,GEO_ID,NAME,state
218876,null,12186,null,131340,null,8529,null,9960,null,1570,null,5181,null,1262,null,316,null,271,null,4865,null,1280,null,4346,null,1205,null,519,null,536,null,4779,null,1086,null,17112,null,2313,null,15566,null,2108,null,227,null,192,null,15339,null,2086,null,14510,null,1963,null,829,null,415,null,1546,null,835,null,97037,null,6556,null,92499,null,6517,null,1140,null,452,null,91359,null,6623,null,88959,null,6674,null,2400,null,1034,null,4538,null,1157,null,5989,null,1303,null,4951,null,1165,null,45,null,75,null,4906,null,1172,null,4906,null,1172,null,0,null,298,null,1038,null,719,null,636,null,463,null,427,null,291,null,427,null,291,null,0,null,298,null,209,null,333,null,606,null,429,null,125,null,202,null,125,null,202,null,0,null,298,null,481,null,416,null,87536,null,5220,null,5774,null,1159,null,1927,null,550,null,45,null,74,null,1882,null,545,null,1319,null,425,null,563,null,353,null,3847,null,1064,null,10061,null,1694,null,5711,null,1342,null,3,null,5,null,5708,null,1342,null,4365,null,1180,null,1343,null,578,null,4350,null,999,null,64462,null,3994,null,41491,null,3246,null,72,null,122,null,41419,null,3227,null,38542,null,3044,null,2877,null,1043,null,22971,null,2386,null,4032,null,1231,null,1802,null,676,null,0,null,298,null,1802,null,676,null,1682,null,663,null,120,null,156,null,2230,null,1080,null,1411,null,694,null,554,null,575,null,554,null,575,null,0,null,298,null,857,null,476,null,1796,null,917,null,0,null,298,null,0,null,298,null,0,null,298,null,1796,null,917,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
582469,null,18023,null,315890,null,10793,null,30462,null,3097,null,15917,null,1995,null,0,null,267,null,15917,null,1995,null,11930,null,1841,null,3987,null,1292,null,14545,null,2370,null,38475,null,3180,null,32925,null,3207,null,0,null,267,null,32925,null,3207,null,30031,null,3094,null,2894,null,1018,null,5550,null,1564,null,213913,null,7937,null,196547,null,8262,null,517,null,486,null,196030,null,8245,null,184141,null,7550,null,11889,null,2631,null,17366,null,2653,null,20354,null,2140,null,15759,null,1948,null,0,null,267,null,15759,null,1948,null,14151,null,1942,null,1608,null,866,null,4595,null,1253,null,5930,null,1450,null,2835,null,1120,null,2279,null,794,null,556,null,734,null,3095,null,844,null,6756,null,1330,null,1012,null,649,null,1012,null,649,null,0,null,267,null,5744,null,1305,null,266579,null,9055,null,24893,null,2591,null,12031,null,1770,null,0,null,267,null,12031,null,1770,null,9243,null,1632,null,2788,null,885,null,12862,null,2073,null,32759,null,2206,null,23862,null,2329,null,36,null,56,null,23826,null,2323,null,21350,null,2239,null,2476,null,798,null,8897,null,1598,null,172145,null,6468,null,120785,null,5580,null,0,null,267,null,120785,null,5580,null,112309,null,5824,null,8476,null,1819,null,51360,null,3926,null,20934,null,2299,null,11761,null,1898,null,0,null,267,null,11761,null,1898,null,10902,null,1710,null,859,null,553,null,9173,null,1661,null,5354,null,1311,null,1894,null,908,null,1894,null,908,null,0,null,267,null,3460,null,1099,null,10494,null,1549,null,656,null,487,null,656,null,487,null,0,null,267,null,9838,null,1561,null,0400000US17,Illinois,17
89426,null,6362,null,49741,null,3985,null,3904,null,1014,null,1851,null,761,null,0,null,265,null,1851,null,761,null,1438,null,667,null,413,null,382,null,2053,null,732,null,6369,null,1279,null,5374,null,1233,null,0,null,265,null,5374,null,1233,null,5065,null,1187,null,309,null,253,null,995,null,455,null,35854,null,2829,null,33586,null,2564,null,0,null,265,null,33586,null,2564,null,31685,null,2591,null,1901,null,753,null,2268,null,738,null,2237,null,843,null,1270,null,569,null,0,null,265,null,1270,null,569,null,1158,null,537,null,112,null,130,null,967,null,678,null,461,null,345,null,310,null,328,null,310,null,328,null,0,null,265,null,151,null,141,null,916,null,459,null,0,null,265,null,0,null,265,null,0,null,265,null,916,null,459,null,39685,null,3275,null,4284,null,917,null,1852,null,710,null,0,null,265,null,1852,null,710,null,1558,null,617,null,294,null,303,null,2432,null,792,null,5716,null,912,null,3068,null,811,null,0,null,265,null,3068,null,811,null,2577,null,817,null,491,null,306,null,2648,null,761,null,24013,null,2247,null,15446,null,1989,null,65,null,106,null,15381,null,1999,null,13791,null,1868,null,1590,null,871,null,8567,null,1789,null,2461,null,845,null,1444,null,723,null,0,null,265,null,1444,null,723,null,1180,null,718,null,264,null,196,null,1017,null,538,null,1202,null,546,null,11,null,31,null,11,null,31,null,0,null,265,null,1191,null,551,null,2009,null,1366,null,74,null,129,null,74,null,129,null,0,null,265,null,1935,null,1358,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
47919,null,4780,null,26332,null,3203,null,2605,null,888,null,1415,null,628,null,0,null,244,null,1415,null,628,null,1277,null,613,null,138,null,113,null,1190,null,460,null,2801,null,742,null,2513,null,724,null,106,null,173,null,2407,null,723,null,2202,null,703,null,205,null,205,null,288,null,203,null,17991,null,2566,null,16534,null,2504,null,76,null,136,null,16458,null,2488,null,15908,null,2443,null,550,null,363,null,1457,null,546,null,2284,null,636,null,1826,null,582,null,0,null,244,null,1826,null,582,null,1785,null,578,null,41,null,74,null,458,null,257,null,367,null,307,null,95,null,150,null,95,null,150,null,0,null,244,null,272,null,272,null,284,null,202,null,38,null,63,null,38,null,63,null,0,null,244,null,246,null,199,null,21587,null,2317,null,1821,null,749,null,1122,null,697,null,0,null,244,null,1122,null,697,null,855,null,650,null,267,null,267,null,699,null,403,null,2841,null,661,null,1911,null,549,null,0,null,244,null,1911,null,549,null,1911,null,549,null,0,null,244,null,930,null,428,null,14104,null,1754,null,10503,null,1499,null,0,null,244,null,10503,null,1499,null,9534,null,1404,null,969,null,543,null,3601,null,1097,null,1065,null,527,null,855,null,460,null,0,null,244,null,855,null,460,null,855,null,460,null,0,null,244,null,210,null,193,null,418,null,339,null,45,null,75,null,45,null,75,null,0,null,244,null,373,null,349,null,1338,null,565,null,127,null,207,null,0,null,244,null,127,null,207,null,1211,null,547,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
94894,null,7161,null,51946,null,4671,null,3602,null,855,null,1915,null,637,null,0,null,281,null,1915,null,637,null,1606,null,552,null,309,null,300,null,1687,null,542,null,7385,null,1133,null,6458,null,1123,null,225,null,247,null,6233,null,1108,null,5978,null,1193,null,255,null,338,null,927,null,729,null,37124,null,3854,null,36086,null,3720,null,0,null,281,null,36086,null,3720,null,33987,null,3693,null,2099,null,1054,null,1038,null,662,null,2639,null,843,null,2219,null,797,null,0,null,281,null,2219,null,797,null,2172,null,798,null,47,null,81,null,420,null,288,null,584,null,430,null,357,null,339,null,357,null,339,null,0,null,281,null,227,null,245,null,612,null,376,null,258,null,291,null,258,null,291,null,0,null,281,null,354,null,241,null,42948,null,3482,null,4611,null,995,null,1803,null,607,null,0,null,281,null,1803,null,607,null,1547,null,559,null,256,null,246,null,2808,null,874,null,4802,null,1215,null,3966,null,1160,null,44,null,73,null,3922,null,1158,null,3544,null,1140,null,378,null,393,null,836,null,518,null,28382,null,2420,null,22679,null,2276,null,0,null,281,null,22679,null,2276,null,20356,null,2068,null,2323,null,1285,null,5703,null,1406,null,3283,null,1088,null,1608,null,828,null,0,null,281,null,1608,null,828,null,1593,null,825,null,15,null,26,null,1675,null,864,null,878,null,611,null,618,null,554,null,618,null,554,null,0,null,281,null,260,null,224,null,992,null,464,null,0,null,281,null,0,null,281,null,0,null,281,null,992,null,464,null,0400000US24,Maryland,24
179947,null,11014,null,85428,null,6097,null,9391,null,1679,null,4390,null,1346,null,0,null,281,null,4390,null,1346,null,3086,null,1294,null,1304,null,553,null,5001,null,990,null,10897,null,1850,null,8206,null,1601,null,0,null,281,null,8206,null,1601,null,7036,null,1603,null,1170,null,578,null,2691,null,839,null,54450,null,4671,null,46384,null,4718,null,52,null,91,null,46332,null,4720,null,42641,null,4742,null,3691,null,1368,null,8066,null,1425,null,5905,null,1219,null,2923,null,965,null,0,null,281,null,2923,null,965,null,2339,null,785,null,584,null,476,null,2982,null,907,null,1796,null,763,null,511,null,463,null,474,null,455,null,37,null,63,null,1285,null,608,null,2989,null,778,null,247,null,321,null,247,null,321,null,0,null,281,null,2742,null,714,null,94519,null,5812,null,10507,null,1558,null,5379,null,1146,null,0,null,281,null,5379,null,1146,null,4127,null,1018,null,1252,null,559,null,5128,null,984,null,13110,null,1513,null,9012,null,1176,null,0,null,281,null,9012,null,1176,null,6805,null,1141,null,2207,null,779,null,4098,null,1412,null,56659,null,4082,null,41766,null,3901,null,0,null,281,null,41766,null,3901,null,38322,null,3769,null,3444,null,1041,null,14893,null,1963,null,8610,null,1185,null,3580,null,952,null,0,null,281,null,3580,null,952,null,3496,null,943,null,84,null,104,null,5030,null,1047,null,1735,null,714,null,821,null,565,null,753,null,560,null,68,null,109,null,914,null,431,null,3898,null,966,null,301,null,343,null,301,null,343,null,0,null,281,null,3597,null,932,null,0400000US25,Massachusetts,25
100429,null,6913,null,54184,null,3973,null,5914,null,1261,null,2699,null,882,null,0,null,242,null,2699,null,882,null,1736,null,707,null,963,null,501,null,3215,null,839,null,6253,null,1330,null,5711,null,1277,null,0,null,242,null,5711,null,1277,null,4812,null,1341,null,899,null,499,null,542,null,259,null,36738,null,3195,null,33130,null,3093,null,110,null,141,null,33020,null,3097,null,29710,null,3205,null,3310,null,1127,null,3608,null,983,null,3629,null,771,null,2624,null,729,null,0,null,242,null,2624,null,729,null,2199,null,697,null,425,null,281,null,1005,null,486,null,827,null,434,null,118,null,147,null,118,null,147,null,0,null,242,null,709,null,433,null,823,null,401,null,83,null,97,null,68,null,94,null,15,null,31,null,740,null,407,null,46245,null,3817,null,4272,null,913,null,1310,null,514,null,0,null,242,null,1310,null,514,null,561,null,285,null,749,null,470,null,2962,null,850,null,5782,null,1316,null,4144,null,1080,null,42,null,81,null,4102,null,1084,null,3479,null,989,null,623,null,418,null,1638,null,669,null,29633,null,2864,null,20844,null,2496,null,0,null,242,null,20844,null,2496,null,18770,null,2339,null,2074,null,684,null,8789,null,1588,null,4215,null,806,null,2247,null,698,null,0,null,242,null,2247,null,698,null,2027,null,668,null,220,null,279,null,1968,null,703,null,827,null,452,null,167,null,195,null,146,null,190,null,21,null,39,null,660,null,419,null,1516,null,520,null,0,null,242,null,0,null,242,null,0,null,242,null,1516,null,520,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
33452,null,3692,null,17252,null,2190,null,1146,null,443,null,497,null,299,null,30,null,61,null,467,null,288,null,458,null,289,null,9,null,20,null,649,null,360,null,2335,null,662,null,1953,null,643,null,89,null,111,null,1864,null,644,null,1780,null,640,null,84,null,122,null,382,null,247,null,11905,null,1911,null,10399,null,1677,null,236,null,240,null,10163,null,1655,null,9639,null,1615,null,524,null,441,null,1506,null,753,null,1148,null,391,null,845,null,334,null,0,null,257,null,845,null,334,null,790,null,324,null,55,null,88,null,303,null,264,null,223,null,175,null,51,null,88,null,51,null,88,null,0,null,257,null,172,null,161,null,495,null,341,null,0,null,257,null,0,null,257,null,0,null,257,null,495,null,341,null,16200,null,2161,null,1763,null,761,null,668,null,423,null,212,null,266,null,456,null,306,null,333,null,251,null,123,null,140,null,1095,null,607,null,2392,null,721,null,1480,null,556,null,23,null,40,null,1457,null,548,null,1175,null,494,null,282,null,219,null,912,null,482,null,9831,null,1519,null,6943,null,1388,null,51,null,88,null,6892,null,1380,null,6598,null,1330,null,294,null,256,null,2888,null,972,null,1373,null,544,null,916,null,442,null,0,null,257,null,916,null,442,null,916,null,442,null,0,null,257,null,457,null,271,null,116,null,125,null,0,null,257,null,0,null,257,null,0,null,257,null,116,null,125,null,725,null,275,null,52,null,87,null,52,null,87,null,0,null,257,null,673,null,264,null,0400000US29,Missouri,29
