C19001D_001E,C19001D_001EA,C19001D_001M,C19001D_001MA,C19001D_002E,C19001D_002EA,C19001D_002M,C19001D_002MA,C19001D_003E,C19001D_003EA,C19001D_003M,C19001D_003MA,C19001D_004E,C19001D_004EA,C19001D_004M,C19001D_004MA,C19001D_005E,C19001D_005EA,C19001D_005M,C19001D_005MA,C19001D_006E,C19001D_006EA,C19001D_006M,C19001D_006MA,C19001D_007E,C19001D_007EA,C19001D_007M,C19001D_007MA,C19001D_008E,C19001D_008EA,C19001D_008M,C19001D_008MA,C19001D_009E,C19001D_009EA,C19001D_009M,C19001D_009MA,C19001D_010E,C19001D_010EA,C19001D_010M,C19001D_010MA,C19001D_011E,C19001D_011EA,C19001D_011M,C19001D_011MA,GEO_ID,NAME,state
185021,null,4391,null,12376,null,1770,null,4571,null,1096,null,11476,null,1915,null,13770,null,2042,null,20952,null,2504,null,29711,null,2669,null,29420,null,2800,null,33187,null,2792,null,14395,null,1537,null,15163,null,1809,null,0400000US17,Illinois,17
27389,null,1777,null,4671,null,1256,null,1327,null,593,null,2711,null,643,null,2458,null,843,null,3069,null,899,null,3750,null,847,null,2577,null,627,null,4086,null,849,null,942,null,435,null,1798,null,697,null,0400000US18,Indiana,18
14487,null,1492,null,882,null,363,null,686,null,409,null,2051,null,733,null,901,null,580,null,2406,null,776,null,3491,null,995,null,1820,null,564,null,1453,null,686,null,436,null,265,null,361,null,253,null,0400000US19,Iowa,19
20669,null,1215,null,2618,null,742,null,619,null,310,null,2200,null,685,null,995,null,446,null,2620,null,798,null,3202,null,904,null,3294,null,913,null,2632,null,753,null,1455,null,573,null,1034,null,464,null,0400000US20,Kansas,20
13471,null,1201,null,1091,null,541,null,262,null,174,null,810,null,572,null,1710,null,833,null,1534,null,571,null,2744,null,675,null,1608,null,492,null,1629,null,566,null,728,null,339,null,1355,null,576,null,0400000US21,Kentucky,21
18661,null,1607,null,2059,null,835,null,861,null,448,null,1304,null,663,null,1679,null,707,null,4030,null,1069,null,3929,null,999,null,1813,null,621,null,1753,null,552,null,637,null,340,null,596,null,298,null,0400000US22,Louisiana,22
3679,null,712,null,782,null,530,null,85,null,97,null,409,null,247,null,173,null,117,null,424,null,247,null,636,null,423,null,360,null,238,null,508,null,305,null,98,null,155,null,204,null,225,null,0400000US23,Maine,23
90856,null,2556,null,3214,null,912,null,2006,null,730,null,3660,null,956,null,6277,null,1504,null,9771,null,1644,null,13922,null,1699,null,14850,null,2060,null,17823,null,1677,null,10416,null,1446,null,8917,null,1194,null,0400000US24,Maryland,24
102694,null,2801,null,8963,null,1616,null,4609,null,1169,null,6411,null,1440,null,6686,null,1466,null,9716,null,1515,null,15776,null,1850,null,13310,null,1767,null,19757,null,1860,null,9662,null,1228,null,7804,null,1194,null,0400000US25,Massachusetts,25
75400,null,2524,null,6711,null,1383,null,3261,null,990,null,5276,null,1109,null,4473,null,832,null,7200,null,1162,null,12791,null,1661,null,12000,null,1562,null,11993,null,1589,null,6426,null,1165,null,5269,null,968,null,0400000US26,Michigan,26
52496,null,2097,null,3660,null,927,null,3093,null,921,null,3608,null,803,null,4206,null,1056,null,5615,null,1310,null,10381,null,1270,null,9772,null,1404,null,6892,null,1092,null,2481,null,666,null,2788,null,739,null,0400000US27,Minnesota,27
6430,null,1025,null,171,null,188,null,521,null,396,null,974,null,505,null,919,null,506,null,1089,null,581,null,948,null,560,null,729,null,355,null,830,null,385,null,118,null,140,null,131,null,139,null,0400000US28,Mississippi,28
28248,null,1301,null,2595,null,823,null,848,null,430,null,2681,null,821,null,2554,null,720,null,3942,null,953,null,5866,null,1143,null,2951,null,721,null,3153,null,931,null,1313,null,435,null,2345,null,715,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
8585,null,1164,null,1372,null,643,null,133,null,104,null,699,null,382,null,934,null,621,null,906,null,441,null,1768,null,890,null,1196,null,454,null,1250,null,487,null,193,null,158,null,134,null,174,null,0400000US31,Nebraska,31
51780,null,2335,null,2099,null,711,null,1549,null,654,null,4178,null,1076,null,3976,null,1162,null,6888,null,1179,null,11697,null,1442,null,7732,null,1384,null,10016,null,1365,null,1803,null,570,null,1842,null,562,null,0400000US32,Nevada,32
7643,null,1177,null,293,null,256,null,185,null,237,null,829,null,612,null,314,null,243,null,618,null,363,null,1702,null,685,null,701,null,390,null,1759,null,730,null,835,null,420,null,407,null,306,null,0400000US33,New Hampshire,33
211970,null,3926,null,8225,null,1449,null,3518,null,1069,null,7578,null,1258,null,10846,null,1750,null,16684,null,1757,null,29673,null,3077,null,31247,null,2512,null,48661,null,3280,null,25617,null,2299,null,29921,null,2322,null,0400000US34,New Jersey,34
8356,null,958,null,538,null,439,null,505,null,378,null,351,null,308,null,990,null,501,null,1405,null,583,null,1436,null,648,null,1293,null,523,null,958,null,514,null,380,null,255,null,500,null,318,null,0400000US35,New Mexico,35
415234,null,5714,null,33778,null,3287,null,19959,null,2507,null,37359,null,2955,null,34103,null,2993,null,46314,null,3073,null,65087,null,3852,null,51043,null,3540,null,64880,null,3808,null,28305,null,2257,null,34406,null,2997,null,0400000US36,New York,36
51106,null,2200,null,1981,null,714,null,1757,null,589,null,5178,null,1214,null,5047,null,1035,null,5984,null,1241,null,10929,null,1730,null,5745,null,1101,null,7459,null,1507,null,4258,null,1201,null,2768,null,817,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
60722,null,2063,null,5660,null,1238,null,2760,null,1017,null,3530,null,910,null,3966,null,1054,null,6677,null,1189,null,12466,null,1708,null,7489,null,1495,null,10118,null,1556,null,4125,null,918,null,3931,null,904,null,0400000US39,Ohio,39
21480,null,1662,null,3691,null,1165,null,968,null,488,null,1657,null,668,null,2104,null,706,null,3147,null,961,null,3970,null,917,null,1716,null,634,null,2735,null,784,null,506,null,357,null,986,null,440,null,0400000US40,Oklahoma,40
44506,null,2578,null,3988,null,1066,null,1927,null,783,null,4466,null,1154,null,3163,null,907,null,5032,null,1087,null,7842,null,1439,null,6417,null,1121,null,7055,null,1271,null,2048,null,679,null,2568,null,747,null,0400000US41,Oregon,41
97509,null,2744,null,8573,null,1385,null,5273,null,1093,null,9145,null,1672,null,6912,null,1269,null,10962,null,1363,null,17019,null,1931,null,11902,null,1287,null,14601,null,2110,null,5872,null,1096,null,7250,null,1109,null,0400000US42,Pennsylvania,42
8747,null,992,null,1018,null,464,null,717,null,531,null,609,null,496,null,156,null,178,null,1557,null,726,null,1777,null,751,null,1510,null,709,null,947,null,479,null,267,null,195,null,189,null,140,null,0400000US44,Rhode Island,44
15771,null,1496,null,676,null,384,null,749,null,545,null,1997,null,727,null,1479,null,604,null,2633,null,938,null,2465,null,846,null,1662,null,647,null,2029,null,617,null,916,null,454,null,1165,null,434,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
24801,null,1822,null,904,null,444,null,1050,null,574,null,1497,null,572,null,2406,null,932,null,3148,null,860,null,4704,null,1081,null,3451,null,915,null,3415,null,812,null,1900,null,555,null,2326,null,718,null,0400000US47,Tennessee,47
265607,null,4551,null,20675,null,2215,null,8733,null,1613,null,20219,null,2290,null,19667,null,2257,null,31178,null,2889,null,46749,null,3097,null,35629,null,3080,null,44979,null,2839,null,20241,null,2229,null,17537,null,2055,null,0400000US48,Texas,48
15315,null,1271,null,906,null,419,null,462,null,335,null,1058,null,454,null,1062,null,500,null,1339,null,483,null,4129,null,904,null,2267,null,635,null,2630,null,730,null,776,null,404,null,686,null,334,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
120797,null,3000,null,5186,null,1232,null,2371,null,715,null,6612,null,1240,null,5094,null,1109,null,13625,null,2062,null,19774,null,2393,null,19126,null,1970,null,23248,null,2215,null,13703,null,1561,null,12058,null,1665,null,0400000US51,Virginia,51
146006,null,4082,null,11282,null,1694,null,5147,null,1121,null,8565,null,1272,null,11504,null,1670,null,16316,null,1888,null,27694,null,2295,null,24665,null,2501,null,24357,null,2140,null,9353,null,1426,null,7123,null,1046,null,0400000US53,Washington,53
3049,null,781,null,283,null,284,null,116,null,140,null,153,null,188,null,337,null,292,null,312,null,268,null,411,null,382,null,633,null,408,null,458,null,254,null,60,null,109,null,286,null,195,null,0400000US54,West Virginia,54
31494,null,1717,null,3111,null,879,null,1247,null,597,null,2554,null,784,null,2601,null,837,null,4245,null,926,null,6963,null,1170,null,3479,null,746,null,4388,null,822,null,1539,null,528,null,1367,null,632,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
4921,null,1067,null,1699,null,621,null,577,null,346,null,877,null,507,null,654,null,318,null,767,null,470,null,39,null,64,null,138,null,162,null,116,null,138,null,0,null,289,null,54,null,91,null,0400000US72,Puerto Rico,72
