B23002D_001E,B23002D_001EA,B23002D_001M,B23002D_001MA,B23002D_002E,B23002D_002EA,B23002D_002M,B23002D_002MA,B23002D_003E,B23002D_003EA,B23002D_003M,B23002D_003MA,B23002D_004E,B23002D_004EA,B23002D_004M,B23002D_004MA,B23002D_005E,B23002D_005EA,B23002D_005M,B23002D_005MA,B23002D_006E,B23002D_006EA,B23002D_006M,B23002D_006MA,B23002D_007E,B23002D_007EA,B23002D_007M,B23002D_007MA,B23002D_008E,B23002D_008EA,B23002D_008M,B23002D_008MA,B23002D_009E,B23002D_009EA,B23002D_009M,B23002D_009MA,B23002D_010E,B23002D_010EA,B23002D_010M,B23002D_010MA,B23002D_011E,B23002D_011EA,B23002D_011M,B23002D_011MA,B23002D_012E,B23002D_012EA,B23002D_012M,B23002D_012MA,B23002D_013E,B23002D_013EA,B23002D_013M,B23002D_013MA,B23002D_014E,B23002D_014EA,B23002D_014M,B23002D_014MA,B23002D_015E,B23002D_015EA,B23002D_015M,B23002D_015MA,B23002D_016E,B23002D_016EA,B23002D_016M,B23002D_016MA,B23002D_017E,B23002D_017EA,B23002D_017M,B23002D_017MA,B23002D_018E,B23002D_018EA,B23002D_018M,B23002D_018MA,B23002D_019E,B23002D_019EA,B23002D_019M,B23002D_019MA,B23002D_020E,B23002D_020EA,B23002D_020M,B23002D_020MA,B23002D_021E,B23002D_021EA,B23002D_021M,B23002D_021MA,B23002D_022E,B23002D_022EA,B23002D_022M,B23002D_022MA,B23002D_023E,B23002D_023EA,B23002D_023M,B23002D_023MA,B23002D_024E,B23002D_024EA,B23002D_024M,B23002D_024MA,B23002D_025E,B23002D_025EA,B23002D_025M,B23002D_025MA,B23002D_026E,B23002D_026EA,B23002D_026M,B23002D_026MA,B23002D_027E,B23002D_027EA,B23002D_027M,B23002D_027MA,B23002D_028E,B23002D_028EA,B23002D_028M,B23002D_028MA,B23002D_029E,B23002D_029EA,B23002D_029M,B23002D_029MA,B23002D_030E,B23002D_030EA,B23002D_030M,B23002D_030MA,B23002D_031E,B23002D_031EA,B23002D_031M,B23002D_031MA,B23002D_032E,B23002D_032EA,B23002D_032M,B23002D_032MA,B23002D_033E,B23002D_033EA,B23002D_033M,B23002D_033MA,B23002D_034E,B23002D_034EA,B23002D_034M,B23002D_034MA,B23002D_035E,B23002D_035EA,B23002D_035M,B23002D_035MA,B23002D_036E,B23002D_036EA,B23002D_036M,B23002D_036MA,B23002D_037E,B23002D_037EA,B23002D_037M,B23002D_037MA,B23002D_038E,B23002D_038EA,B23002D_038M,B23002D_038MA,B23002D_039E,B23002D_039EA,B23002D_039M,B23002D_039MA,B23002D_040E,B23002D_040EA,B23002D_040M,B23002D_040MA,B23002D_041E,B23002D_041EA,B23002D_041M,B23002D_041MA,B23002D_042E,B23002D_042EA,B23002D_042M,B23002D_042MA,B23002D_043E,B23002D_043EA,B23002D_043M,B23002D_043MA,B23002D_044E,B23002D_044EA,B23002D_044M,B23002D_044MA,B23002D_045E,B23002D_045EA,B23002D_045M,B23002D_045MA,B23002D_046E,B23002D_046EA,B23002D_046M,B23002D_046MA,B23002D_047E,B23002D_047EA,B23002D_047M,B23002D_047MA,B23002D_048E,B23002D_048EA,B23002D_048M,B23002D_048MA,B23002D_049E,B23002D_049EA,B23002D_049M,B23002D_049MA,B23002D_050E,B23002D_050EA,B23002D_050M,B23002D_050MA,B23002D_051E,B23002D_051EA,B23002D_051M,B23002D_051MA,B23002D_052E,B23002D_052EA,B23002D_052M,B23002D_052MA,B23002D_053E,B23002D_053EA,B23002D_053M,B23002D_053MA,B23002D_054E,B23002D_054EA,B23002D_054M,B23002D_054MA,B23002D_055E,B23002D_055EA,B23002D_055M,B23002D_055MA,B23002D_056E,B23002D_056EA,B23002D_056M,B23002D_056MA,B23002D_057E,B23002D_057EA,B23002D_057M,B23002D_057MA,B23002D_058E,B23002D_058EA,B23002D_058M,B23002D_058MA,B23002D_059E,B23002D_059EA,B23002D_059M,B23002D_059MA,B23002D_060E,B23002D_060EA,B23002D_060M,B23002D_060MA,B23002D_061E,B23002D_061EA,B23002D_061M,B23002D_061MA,B23002D_062E,B23002D_062EA,B23002D_062M,B23002D_062MA,B23002D_063E,B23002D_063EA,B23002D_063M,B23002D_063MA,B23002D_064E,B23002D_064EA,B23002D_064M,B23002D_064MA,B23002D_065E,B23002D_065EA,B23002D_065M,B23002D_065MA,B23002D_066E,B23002D_066EA,B23002D_066M,B23002D_066MA,B23002D_067E,B23002D_067EA,B23002D_067M,B23002D_067MA,B23002D_068E,B23002D_068EA,B23002D_068M,B23002D_068MA,B23002D_069E,B23002D_069EA,B23002D_069M,B23002D_069MA,B23002D_070E,B23002D_070EA,B23002D_070M,B23002D_070MA,B23002D_071E,B23002D_071EA,B23002D_071M,B23002D_071MA,B23002D_072E,B23002D_072EA,B23002D_072M,B23002D_072MA,B23002D_073E,B23002D_073EA,B23002D_073M,B23002D_073MA,B23002D_074E,B23002D_074EA,B23002D_074M,B23002D_074MA,B23002D_075E,B23002D_075EA,B23002D_075M,B23002D_075MA,B23002D_076E,B23002D_076EA,B23002D_076M,B23002D_076MA,B23002D_077E,B23002D_077EA,B23002D_077M,B23002D_077MA,B23002D_078E,B23002D_078EA,B23002D_078M,B23002D_078MA,B23002D_079E,B23002D_079EA,B23002D_079M,B23002D_079MA,GEO_ID,NAME,state
214228,null,4050,null,101824,null,2773,null,7655,null,1454,null,2028,null,694,null,231,null,224,null,1797,null,639,null,1299,null,533,null,498,null,410,null,5627,null,1505,null,9176,null,1822,null,6520,null,1780,null,440,null,373,null,6080,null,1728,null,5866,null,1709,null,214,null,242,null,2656,null,721,null,65764,null,1594,null,61236,null,1893,null,364,null,309,null,60872,null,1830,null,58802,null,2097,null,2070,null,952,null,4528,null,1238,null,10451,null,866,null,8626,null,1036,null,0,null,298,null,8626,null,1036,null,8547,null,1028,null,79,null,97,null,1825,null,676,null,3959,null,902,null,2107,null,718,null,2068,null,726,null,39,null,65,null,1852,null,655,null,4819,null,994,null,829,null,409,null,829,null,409,null,0,null,298,null,3990,null,940,null,112404,null,2269,null,7311,null,1159,null,1519,null,505,null,0,null,298,null,1519,null,505,null,1289,null,493,null,230,null,212,null,5792,null,1152,null,9433,null,932,null,4938,null,877,null,103,null,168,null,4835,null,846,null,4677,null,875,null,158,null,197,null,4495,null,900,null,71876,null,2248,null,53485,null,2535,null,58,null,97,null,53427,null,2533,null,51414,null,2553,null,2013,null,758,null,18391,null,1980,null,13660,null,1225,null,7798,null,1141,null,0,null,298,null,7798,null,1141,null,7577,null,1114,null,221,null,200,null,5862,null,1097,null,3718,null,956,null,934,null,495,null,934,null,495,null,0,null,298,null,2784,null,803,null,6406,null,1039,null,136,null,145,null,136,null,145,null,0,null,298,null,6270,null,1041,null,0400000US13,Georgia,13
435367,null,6741,null,200490,null,3783,null,10161,null,1185,null,4013,null,913,null,80,null,133,null,3933,null,936,null,3503,null,969,null,430,null,271,null,6148,null,1077,null,12650,null,1223,null,11119,null,1328,null,539,null,391,null,10580,null,1322,null,9578,null,1352,null,1002,null,536,null,1531,null,694,null,98922,null,2799,null,90845,null,2777,null,1249,null,542,null,89596,null,2859,null,87814,null,2876,null,1782,null,691,null,8077,null,1718,null,31972,null,1159,null,23906,null,1309,null,0,null,275,null,23906,null,1309,null,23585,null,1312,null,321,null,215,null,8066,null,1123,null,11534,null,1193,null,4755,null,790,null,4638,null,772,null,117,null,137,null,6779,null,859,null,35251,null,1258,null,4904,null,914,null,4778,null,945,null,126,null,152,null,30347,null,1429,null,234877,null,4368,null,8871,null,946,null,3913,null,809,null,52,null,90,null,3861,null,799,null,3232,null,759,null,629,null,390,null,4958,null,1028,null,12234,null,1142,null,8950,null,1195,null,236,null,251,null,8714,null,1203,null,8453,null,1179,null,261,null,193,null,3284,null,935,null,108073,null,2709,null,90791,null,3192,null,341,null,364,null,90450,null,3229,null,88677,null,3189,null,1773,null,664,null,17282,null,2160,null,36710,null,1202,null,24399,null,1466,null,0,null,275,null,24399,null,1466,null,23985,null,1463,null,414,null,353,null,12311,null,1426,null,14321,null,1370,null,4674,null,811,null,4519,null,815,null,155,null,145,null,9647,null,1273,null,54668,null,1499,null,3561,null,872,null,3561,null,872,null,0,null,275,null,51107,null,1504,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
445140,null,3985,null,217337,null,2776,null,15441,null,1379,null,3915,null,813,null,306,null,272,null,3609,null,843,null,2792,null,789,null,817,null,516,null,11526,null,1444,null,20834,null,1622,null,13779,null,1906,null,184,null,285,null,13595,null,1880,null,11752,null,1612,null,1843,null,772,null,7055,null,1478,null,134043,null,1632,null,124413,null,2003,null,247,null,270,null,124166,null,2044,null,120207,null,2338,null,3959,null,1115,null,9630,null,1691,null,27233,null,816,null,22069,null,1396,null,0,null,267,null,22069,null,1396,null,20474,null,1431,null,1595,null,677,null,5164,null,1242,null,8325,null,844,null,4135,null,778,null,4047,null,766,null,88,null,143,null,4190,null,811,null,11461,null,943,null,1400,null,538,null,1400,null,538,null,0,null,267,null,10061,null,960,null,227803,null,2376,null,14626,null,1141,null,4579,null,1059,null,0,null,267,null,4579,null,1059,null,3898,null,866,null,681,null,404,null,10047,null,1437,null,18956,null,1538,null,11661,null,1735,null,0,null,267,null,11661,null,1735,null,10694,null,1808,null,967,null,590,null,7295,null,1381,null,139404,null,1639,null,103088,null,2902,null,81,null,100,null,103007,null,2913,null,98602,null,2902,null,4405,null,1053,null,36316,null,2507,null,29182,null,653,null,18845,null,1374,null,0,null,267,null,18845,null,1374,null,17923,null,1348,null,922,null,518,null,10337,null,1272,null,9842,null,1072,null,3190,null,888,null,3123,null,891,null,67,null,111,null,6652,null,1182,null,15793,null,1298,null,1109,null,518,null,1109,null,518,null,0,null,267,null,14684,null,1228,null,0400000US17,Illinois,17
66268,null,2018,null,31972,null,1645,null,2867,null,793,null,828,null,347,null,0,null,265,null,828,null,347,null,666,null,343,null,162,null,174,null,2039,null,676,null,4295,null,917,null,2136,null,732,null,0,null,265,null,2136,null,732,null,1967,null,699,null,169,null,211,null,2159,null,676,null,19646,null,1305,null,17060,null,1376,null,0,null,265,null,17060,null,1376,null,16152,null,1349,null,908,null,496,null,2586,null,761,null,3329,null,639,null,2512,null,581,null,0,null,265,null,2512,null,581,null,2405,null,543,null,107,null,133,null,817,null,376,null,933,null,336,null,203,null,148,null,203,null,148,null,0,null,265,null,730,null,318,null,902,null,419,null,225,null,188,null,225,null,188,null,0,null,265,null,677,null,377,null,34296,null,1480,null,2456,null,564,null,625,null,397,null,0,null,265,null,625,null,397,null,463,null,290,null,162,null,214,null,1831,null,586,null,3750,null,961,null,2324,null,755,null,0,null,265,null,2324,null,755,null,2237,null,753,null,87,null,101,null,1426,null,665,null,21413,null,1340,null,14161,null,1289,null,0,null,265,null,14161,null,1289,null,13452,null,1204,null,709,null,372,null,7252,null,1390,null,3750,null,708,null,2554,null,718,null,0,null,265,null,2554,null,718,null,2404,null,703,null,150,null,198,null,1196,null,520,null,1408,null,557,null,318,null,212,null,318,null,212,null,0,null,265,null,1090,null,524,null,1519,null,609,null,54,null,90,null,54,null,90,null,0,null,265,null,1465,null,588,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
46367,null,1613,null,22565,null,1307,null,2290,null,711,null,830,null,464,null,0,null,244,null,830,null,464,null,706,null,400,null,124,null,222,null,1460,null,578,null,2088,null,626,null,1323,null,693,null,0,null,244,null,1323,null,693,null,1323,null,693,null,0,null,244,null,765,null,382,null,14743,null,1135,null,13514,null,1029,null,280,null,205,null,13234,null,1041,null,13013,null,1045,null,221,null,250,null,1229,null,694,null,1825,null,522,null,1540,null,501,null,0,null,244,null,1540,null,501,null,1453,null,492,null,87,null,141,null,285,null,231,null,692,null,428,null,330,null,295,null,330,null,295,null,0,null,244,null,362,null,292,null,927,null,402,null,139,null,163,null,139,null,163,null,0,null,244,null,788,null,394,null,23802,null,1070,null,848,null,374,null,253,null,195,null,0,null,244,null,253,null,195,null,210,null,180,null,43,null,73,null,595,null,315,null,3439,null,729,null,2263,null,704,null,0,null,244,null,2263,null,704,null,2040,null,744,null,223,null,219,null,1176,null,452,null,14801,null,960,null,11875,null,1022,null,100,null,96,null,11775,null,1043,null,11350,null,1060,null,425,null,254,null,2926,null,605,null,2744,null,563,null,1390,null,395,null,0,null,244,null,1390,null,395,null,1390,null,395,null,0,null,244,null,1354,null,451,null,627,null,412,null,315,null,325,null,315,null,325,null,0,null,244,null,312,null,251,null,1343,null,524,null,186,null,181,null,186,null,181,null,0,null,244,null,1157,null,498,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
50813,null,2687,null,25269,null,1667,null,1670,null,735,null,462,null,333,null,0,null,277,null,462,null,333,null,145,null,163,null,317,null,284,null,1208,null,634,null,3005,null,741,null,1997,null,831,null,37,null,64,null,1960,null,822,null,1960,null,822,null,0,null,277,null,1008,null,547,null,15752,null,1523,null,13875,null,1619,null,170,null,228,null,13705,null,1581,null,13044,null,1729,null,661,null,591,null,1877,null,685,null,2978,null,515,null,2663,null,585,null,0,null,277,null,2663,null,585,null,2531,null,637,null,132,null,217,null,315,null,238,null,1102,null,747,null,647,null,578,null,647,null,578,null,0,null,277,null,455,null,511,null,762,null,410,null,218,null,190,null,218,null,190,null,0,null,277,null,544,null,361,null,25544,null,1614,null,1872,null,616,null,630,null,342,null,0,null,277,null,630,null,342,null,630,null,342,null,0,null,277,null,1242,null,577,null,1730,null,605,null,910,null,501,null,90,null,81,null,820,null,524,null,820,null,524,null,0,null,277,null,820,null,374,null,16072,null,1520,null,11836,null,1410,null,0,null,277,null,11836,null,1410,null,11182,null,1320,null,654,null,433,null,4236,null,869,null,3823,null,752,null,2236,null,650,null,0,null,277,null,2236,null,650,null,2176,null,628,null,60,null,97,null,1587,null,566,null,486,null,339,null,198,null,213,null,198,null,213,null,0,null,277,null,288,null,202,null,1561,null,585,null,219,null,179,null,219,null,179,null,0,null,277,null,1342,null,521,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
230613,null,2386,null,109956,null,1569,null,6879,null,905,null,1866,null,730,null,0,null,281,null,1866,null,730,null,1678,null,688,null,188,null,202,null,5013,null,942,null,10526,null,1139,null,6924,null,1069,null,307,null,179,null,6617,null,1123,null,6272,null,1151,null,345,null,371,null,3602,null,1164,null,67122,null,1328,null,61911,null,1550,null,441,null,305,null,61470,null,1506,null,60267,null,1633,null,1203,null,700,null,5211,null,1265,null,13969,null,838,null,11740,null,846,null,0,null,281,null,11740,null,846,null,11435,null,855,null,305,null,249,null,2229,null,839,null,3385,null,635,null,1945,null,629,null,1934,null,627,null,11,null,19,null,1440,null,484,null,8075,null,823,null,1262,null,468,null,1262,null,468,null,0,null,281,null,6813,null,955,null,120657,null,1647,null,6603,null,1044,null,2023,null,702,null,0,null,281,null,2023,null,702,null,1585,null,578,null,438,null,261,null,4580,null,970,null,8839,null,1065,null,6767,null,915,null,0,null,281,null,6767,null,915,null,6514,null,948,null,253,null,273,null,2072,null,739,null,74840,null,1109,null,57699,null,2098,null,37,null,62,null,57662,null,2095,null,54759,null,2190,null,2903,null,954,null,17141,null,2009,null,16090,null,728,null,9962,null,1232,null,0,null,281,null,9962,null,1232,null,9671,null,1201,null,291,null,251,null,6128,null,982,null,5204,null,732,null,1619,null,583,null,1619,null,583,null,0,null,281,null,3585,null,655,null,9081,null,866,null,539,null,316,null,539,null,316,null,0,null,281,null,8542,null,851,null,0400000US24,Maryland,24
256772,null,2309,null,124589,null,1502,null,9753,null,1219,null,2854,null,715,null,0,null,281,null,2854,null,715,null,2275,null,755,null,579,null,378,null,6899,null,968,null,12505,null,982,null,9533,null,1119,null,71,null,118,null,9462,null,1134,null,8770,null,975,null,692,null,463,null,2972,null,932,null,81220,null,1201,null,73515,null,1794,null,213,null,211,null,73302,null,1817,null,69904,null,1857,null,3398,null,1203,null,7705,null,1578,null,11941,null,590,null,8895,null,1051,null,0,null,281,null,8895,null,1051,null,8238,null,1037,null,657,null,386,null,3046,null,980,null,3432,null,719,null,1187,null,542,null,1187,null,542,null,0,null,281,null,2245,null,575,null,5738,null,819,null,733,null,388,null,733,null,388,null,0,null,281,null,5005,null,818,null,132183,null,1820,null,9485,null,1188,null,4175,null,876,null,0,null,281,null,4175,null,876,null,3553,null,852,null,622,null,380,null,5310,null,924,null,13307,null,1406,null,8720,null,1263,null,0,null,281,null,8720,null,1263,null,7980,null,1262,null,740,null,567,null,4587,null,1254,null,85690,null,1253,null,61375,null,2267,null,0,null,281,null,61375,null,2267,null,59133,null,2374,null,2242,null,795,null,24315,null,2219,null,12154,null,819,null,6356,null,1007,null,0,null,281,null,6356,null,1007,null,5778,null,883,null,578,null,395,null,5798,null,927,null,4496,null,961,null,760,null,464,null,760,null,464,null,0,null,281,null,3736,null,888,null,7051,null,832,null,697,null,573,null,374,null,301,null,323,null,448,null,6354,null,697,null,0400000US25,Massachusetts,25
180916,null,2601,null,87766,null,1668,null,8389,null,990,null,2864,null,646,null,0,null,242,null,2864,null,646,null,1649,null,486,null,1215,null,485,null,5525,null,776,null,7215,null,783,null,4237,null,878,null,0,null,242,null,4237,null,878,null,3678,null,840,null,559,null,382,null,2978,null,682,null,57189,null,1469,null,51659,null,1530,null,0,null,242,null,51659,null,1530,null,50170,null,1745,null,1489,null,719,null,5530,null,1159,null,8409,null,511,null,6981,null,666,null,0,null,242,null,6981,null,666,null,6383,null,688,null,598,null,371,null,1428,null,470,null,2887,null,651,null,1392,null,545,null,1392,null,545,null,0,null,242,null,1495,null,540,null,3677,null,735,null,729,null,396,null,563,null,334,null,166,null,258,null,2948,null,648,null,93150,null,1965,null,7059,null,1050,null,1353,null,479,null,0,null,242,null,1353,null,479,null,1090,null,470,null,263,null,204,null,5706,null,1011,null,8022,null,1227,null,4551,null,944,null,0,null,242,null,4551,null,944,null,4104,null,872,null,447,null,326,null,3471,null,933,null,59786,null,1311,null,40005,null,2059,null,0,null,242,null,40005,null,2059,null,37118,null,2267,null,2887,null,968,null,19781,null,1604,null,10571,null,736,null,5815,null,915,null,0,null,242,null,5815,null,915,null,5476,null,940,null,339,null,230,null,4756,null,849,null,2393,null,605,null,663,null,328,null,663,null,328,null,0,null,242,null,1730,null,540,null,5319,null,679,null,479,null,362,null,142,null,183,null,337,null,328,null,4840,null,689,null,0400000US26,Michigan,26
132878,null,2181,null,63149,null,1436,null,6265,null,716,null,2534,null,763,null,0,null,211,null,2534,null,763,null,2095,null,678,null,439,null,266,null,3731,null,605,null,7172,null,831,null,5267,null,957,null,100,null,165,null,5167,null,940,null,4458,null,939,null,709,null,401,null,1905,null,652,null,41081,null,1247,null,38368,null,1418,null,0,null,211,null,38368,null,1418,null,36585,null,1455,null,1783,null,701,null,2713,null,865,null,4995,null,567,null,3625,null,603,null,0,null,211,null,3625,null,603,null,3536,null,610,null,89,null,105,null,1370,null,517,null,1590,null,512,null,886,null,433,null,886,null,433,null,0,null,211,null,704,null,327,null,2046,null,522,null,81,null,105,null,81,null,105,null,0,null,211,null,1965,null,499,null,69729,null,1478,null,6747,null,619,null,3482,null,685,null,0,null,211,null,3482,null,685,null,2987,null,743,null,495,null,288,null,3265,null,634,null,6877,null,742,null,5097,null,821,null,0,null,211,null,5097,null,821,null,4664,null,803,null,433,null,297,null,1780,null,710,null,44356,null,1386,null,33428,null,1717,null,0,null,211,null,33428,null,1717,null,32037,null,1733,null,1391,null,398,null,10928,null,1340,null,6221,null,566,null,3561,null,561,null,0,null,211,null,3561,null,561,null,3150,null,595,null,411,null,260,null,2660,null,596,null,2291,null,568,null,470,null,354,null,470,null,354,null,0,null,211,null,1821,null,500,null,3237,null,531,null,129,null,141,null,129,null,141,null,0,null,211,null,3108,null,546,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
65281,null,1996,null,29909,null,1320,null,1411,null,591,null,747,null,392,null,0,null,257,null,747,null,392,null,565,null,364,null,182,null,145,null,664,null,354,null,3937,null,1113,null,3033,null,968,null,177,null,186,null,2856,null,942,null,2461,null,819,null,395,null,339,null,904,null,477,null,19030,null,1300,null,17935,null,1204,null,0,null,257,null,17935,null,1204,null,17576,null,1179,null,359,null,335,null,1095,null,409,null,2935,null,403,null,2408,null,502,null,0,null,257,null,2408,null,502,null,2185,null,497,null,223,null,249,null,527,null,330,null,1085,null,321,null,343,null,178,null,343,null,178,null,0,null,257,null,742,null,335,null,1511,null,553,null,286,null,323,null,286,null,323,null,0,null,257,null,1225,null,457,null,35372,null,1374,null,2437,null,610,null,993,null,467,null,0,null,257,null,993,null,467,null,883,null,436,null,110,null,149,null,1444,null,406,null,3559,null,770,null,2571,null,711,null,194,null,273,null,2377,null,676,null,2377,null,676,null,0,null,257,null,988,null,437,null,21509,null,1154,null,15721,null,1364,null,0,null,257,null,15721,null,1364,null,15190,null,1397,null,531,null,354,null,5788,null,987,null,4637,null,812,null,2033,null,608,null,0,null,257,null,2033,null,608,null,1971,null,606,null,62,null,72,null,2604,null,686,null,1385,null,565,null,581,null,422,null,523,null,424,null,58,null,79,null,804,null,370,null,1845,null,512,null,272,null,240,null,272,null,240,null,0,null,257,null,1573,null,465,null,0400000US29,Missouri,29
