B14007B_001E,B14007B_001EA,B14007B_001M,B14007B_001MA,B14007B_002E,B14007B_002EA,B14007B_002M,B14007B_002MA,B14007B_003E,B14007B_003EA,B14007B_003M,B14007B_003MA,B14007B_004E,B14007B_004EA,B14007B_004M,B14007B_004MA,B14007B_005E,B14007B_005EA,B14007B_005M,B14007B_005MA,B14007B_006E,B14007B_006EA,B14007B_006M,B14007B_006MA,B14007B_007E,B14007B_007EA,B14007B_007M,B14007B_007MA,B14007B_008E,B14007B_008EA,B14007B_008M,B14007B_008MA,B14007B_009E,B14007B_009EA,B14007B_009M,B14007B_009MA,B14007B_010E,B14007B_010EA,B14007B_010M,B14007B_010MA,B14007B_011E,B14007B_011EA,B14007B_011M,B14007B_011MA,B14007B_012E,B14007B_012EA,B14007B_012M,B14007B_012MA,B14007B_013E,B14007B_013EA,B14007B_013M,B14007B_013MA,B14007B_014E,B14007B_014EA,B14007B_014M,B14007B_014MA,B14007B_015E,B14007B_015EA,B14007B_015M,B14007B_015MA,B14007B_016E,B14007B_016EA,B14007B_016M,B14007B_016MA,B14007B_017E,B14007B_017EA,B14007B_017M,B14007B_017MA,B14007B_018E,B14007B_018EA,B14007B_018M,B14007B_018MA,B14007B_019E,B14007B_019EA,B14007B_019M,B14007B_019MA,GEO_ID,NAME,state
71880,null,3336,null,28905,null,2917,null,2354,null,906,null,1210,null,592,null,1414,null,814,null,1243,null,534,null,1889,null,662,null,1628,null,648,null,1257,null,590,null,1115,null,424,null,1682,null,607,null,929,null,433,null,1374,null,539,null,1428,null,517,null,1415,null,727,null,1494,null,656,null,7703,null,1172,null,770,null,430,null,42975,null,2018,null,0400000US19,Iowa,19
150258,null,4148,null,55801,null,3945,null,3258,null,1005,null,1556,null,447,null,2636,null,942,null,1782,null,631,null,2497,null,694,null,3895,null,899,null,2692,null,780,null,2322,null,730,null,3407,null,905,null,2644,null,784,null,3602,null,924,null,2052,null,576,null,2798,null,752,null,3845,null,1184,null,13647,null,2028,null,3168,null,891,null,94457,null,3200,null,0400000US20,Kansas,20
302884,null,4867,null,96020,null,3989,null,5988,null,1363,null,4509,null,1121,null,4833,null,1172,null,4866,null,1148,null,5540,null,1269,null,4898,null,990,null,5011,null,908,null,4129,null,976,null,4013,null,959,null,5224,null,1203,null,6521,null,1232,null,4297,null,949,null,4546,null,967,null,5716,null,1139,null,20481,null,2587,null,5448,null,1352,null,206864,null,4638,null,0400000US21,Kentucky,21
1339353,null,5529,null,433820,null,7371,null,34736,null,2872,null,26239,null,2954,null,23241,null,2428,null,23078,null,2772,null,27477,null,3295,null,24267,null,2447,null,20867,null,2722,null,23406,null,3310,null,25165,null,2660,null,25600,null,2894,null,24444,null,2687,null,23464,null,2187,null,19984,null,2095,null,23583,null,3085,null,76753,null,5324,null,11516,null,2449,null,905533,null,7966,null,0400000US22,Louisiana,22
11407,null,1487,null,5386,null,1238,null,86,null,173,null,159,null,124,null,440,null,313,null,294,null,183,null,373,null,239,null,449,null,381,null,474,null,273,null,175,null,167,null,191,null,178,null,125,null,128,null,113,null,130,null,194,null,161,null,213,null,175,null,296,null,310,null,1750,null,720,null,54,null,98,null,6021,null,1244,null,0400000US23,Maine,23
1561275,null,7200,null,494753,null,8675,null,30714,null,3496,null,22039,null,3102,null,21910,null,2286,null,19077,null,2720,null,22051,null,2601,null,19997,null,2157,null,21722,null,2624,null,22237,null,2781,null,24667,null,2912,null,26501,null,2440,null,30441,null,2967,null,26768,null,2542,null,26303,null,2107,null,31363,null,2949,null,118329,null,5694,null,30634,null,3411,null,1066522,null,8153,null,0400000US24,Maryland,24
387563,null,8123,null,144439,null,5346,null,9968,null,1836,null,6619,null,1256,null,4953,null,1262,null,6063,null,1273,null,5554,null,1204,null,6393,null,1299,null,6330,null,1167,null,5869,null,1143,null,6278,null,1377,null,7028,null,1400,null,7511,null,1265,null,7098,null,1309,null,8079,null,1298,null,9670,null,1888,null,39343,null,3580,null,7683,null,1741,null,243124,null,7071,null,0400000US25,Massachusetts,25
1327445,null,7780,null,453770,null,8593,null,24109,null,2402,null,19642,null,2301,null,18715,null,2333,null,20657,null,2590,null,21512,null,2334,null,21955,null,2248,null,23218,null,2341,null,22480,null,2288,null,20683,null,1979,null,24277,null,2552,null,27275,null,2511,null,28175,null,2246,null,27851,null,2612,null,34145,null,2715,null,103069,null,5522,null,16007,null,2143,null,873675,null,7218,null,0400000US26,Michigan,26
215044,null,3955,null,84374,null,4270,null,3534,null,1174,null,4296,null,980,null,3520,null,896,null,3508,null,977,null,4124,null,934,null,3896,null,953,null,3946,null,850,null,4171,null,1030,null,4351,null,1205,null,5081,null,1182,null,4005,null,1048,null,4847,null,961,null,4026,null,1050,null,6718,null,1163,null,21409,null,2389,null,2942,null,869,null,130670,null,3963,null,0400000US27,Minnesota,27
1047392,null,6530,null,376414,null,7062,null,28638,null,2772,null,22269,null,2922,null,16188,null,2271,null,22055,null,2211,null,23076,null,2824,null,14567,null,1988,null,17642,null,2559,null,18586,null,2271,null,21696,null,2462,null,19564,null,2351,null,21528,null,2084,null,19214,null,2021,null,17401,null,2061,null,24726,null,2985,null,76906,null,5148,null,12358,null,2149,null,670978,null,6705,null,0400000US28,Mississippi,28
626692,null,5363,null,207875,null,6903,null,12684,null,2041,null,8977,null,1530,null,10112,null,1628,null,10730,null,1883,null,10145,null,1765,null,10141,null,1564,null,9271,null,1867,null,10556,null,1696,null,9492,null,1659,null,11639,null,1628,null,13452,null,2035,null,13950,null,1777,null,10967,null,1697,null,14393,null,1952,null,45167,null,6033,null,6199,null,1570,null,418817,null,6460,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
67298,null,2145,null,25378,null,1998,null,1032,null,584,null,946,null,378,null,583,null,308,null,1101,null,459,null,1489,null,535,null,1313,null,599,null,1169,null,486,null,1495,null,592,null,1406,null,572,null,1591,null,630,null,1237,null,522,null,1614,null,597,null,1242,null,617,null,1584,null,509,null,6457,null,1610,null,1119,null,515,null,41920,null,1997,null,0400000US31,Nebraska,31
184189,null,3682,null,53749,null,3144,null,2037,null,859,null,2617,null,878,null,3553,null,1200,null,3357,null,1101,null,2949,null,753,null,2945,null,989,null,2365,null,782,null,2371,null,863,null,1651,null,756,null,2582,null,965,null,3171,null,1037,null,3817,null,950,null,4437,null,1039,null,4212,null,930,null,9570,null,1552,null,2115,null,897,null,130440,null,3014,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
1132260,null,9123,null,363468,null,7744,null,28944,null,2798,null,15846,null,2076,null,15550,null,1960,null,18462,null,2212,null,15903,null,1947,null,20335,null,2449,null,15227,null,1818,null,18195,null,2170,null,17427,null,2081,null,18141,null,2333,null,21783,null,2118,null,19661,null,1918,null,19757,null,1925,null,24347,null,3062,null,76833,null,5328,null,17057,null,2028,null,768792,null,8341,null,0400000US34,New Jersey,34
43309,null,3122,null,18172,null,2104,null,849,null,558,null,721,null,586,null,788,null,581,null,517,null,339,null,1400,null,791,null,1116,null,570,null,1213,null,573,null,500,null,419,null,696,null,565,null,1029,null,447,null,569,null,408,null,820,null,399,null,971,null,606,null,500,null,412,null,4489,null,1412,null,1994,null,781,null,25137,null,2344,null,0400000US35,New Mexico,35
2969430,null,15743,null,959920,null,13026,null,56183,null,3842,null,41627,null,3319,null,39647,null,3311,null,41712,null,3622,null,46538,null,3791,null,45455,null,3510,null,42178,null,3588,null,47018,null,3506,null,48459,null,3737,null,50575,null,3868,null,55215,null,3870,null,56032,null,3736,null,53228,null,3185,null,66999,null,3966,null,225285,null,7764,null,43769,null,4137,null,2009510,null,13316,null,0400000US36,New York,36
1874985,null,9163,null,598803,null,10928,null,34580,null,4019,null,29084,null,2994,null,28563,null,2798,null,28034,null,2887,null,30723,null,3174,null,28818,null,3124,null,30675,null,3352,null,27844,null,2804,null,30225,null,3177,null,29899,null,3074,null,36527,null,2922,null,28948,null,2586,null,32542,null,2896,null,43533,null,3096,null,138407,null,7235,null,20401,null,2469,null,1276182,null,10365,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1281639,null,7461,null,425424,null,7751,null,24505,null,2575,null,18991,null,2138,null,18965,null,2277,null,20740,null,2217,null,19951,null,2145,null,19997,null,2629,null,21213,null,2104,null,21057,null,2103,null,21566,null,2204,null,24836,null,2474,null,27007,null,2466,null,23585,null,2197,null,24913,null,2864,null,32284,null,2764,null,89342,null,5157,null,16472,null,2310,null,856215,null,7505,null,0400000US39,Ohio,39
249274,null,5543,null,84409,null,4541,null,6049,null,1537,null,3473,null,954,null,5143,null,1061,null,3271,null,1009,null,4384,null,938,null,3306,null,828,null,3434,null,756,null,5140,null,831,null,4247,null,1052,null,4688,null,830,null,3037,null,841,null,5329,null,1170,null,4836,null,861,null,5988,null,1267,null,19601,null,2565,null,2483,null,822,null,164865,null,3762,null,0400000US40,Oklahoma,40
61785,null,3063,null,21745,null,3011,null,858,null,493,null,852,null,569,null,669,null,428,null,969,null,596,null,613,null,363,null,1620,null,911,null,646,null,297,null,1409,null,545,null,1023,null,604,null,1025,null,583,null,2149,null,723,null,1685,null,591,null,1441,null,596,null,1283,null,517,null,4608,null,1242,null,895,null,547,null,40040,null,2224,null,0400000US41,Oregon,41
1225651,null,8909,null,399059,null,7676,null,24646,null,2529,null,16533,null,1879,null,18159,null,2487,null,20301,null,2573,null,17060,null,2167,null,17783,null,2153,null,20935,null,2531,null,19215,null,2162,null,20579,null,2498,null,21599,null,2497,null,22961,null,2575,null,28303,null,2208,null,21744,null,2355,null,24864,null,2705,null,88364,null,5592,null,16013,null,2689,null,826592,null,8240,null,0400000US42,Pennsylvania,42
53921,null,3084,null,17030,null,2275,null,1062,null,572,null,301,null,277,null,1043,null,587,null,237,null,239,null,988,null,446,null,872,null,553,null,1058,null,538,null,741,null,432,null,1047,null,644,null,1334,null,596,null,1289,null,643,null,1031,null,518,null,550,null,399,null,1533,null,857,null,3473,null,1079,null,471,null,341,null,36891,null,2034,null,0400000US44,Rhode Island,44
1203295,null,6811,null,366962,null,7546,null,19975,null,2959,null,20021,null,2417,null,19839,null,2428,null,17700,null,2356,null,16892,null,2491,null,14799,null,1987,null,17646,null,2651,null,19516,null,2500,null,17967,null,2309,null,21519,null,2360,null,26099,null,2718,null,20662,null,2509,null,23049,null,2410,null,24899,null,2525,null,75222,null,5156,null,11157,null,1835,null,836333,null,8162,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
966589,null,6401,null,319477,null,7388,null,18294,null,2568,null,14621,null,1956,null,18487,null,2494,null,15896,null,2201,null,14846,null,2233,null,15709,null,2182,null,14227,null,2332,null,16613,null,1885,null,17059,null,2202,null,17762,null,2200,null,16900,null,2090,null,16357,null,2028,null,18592,null,2189,null,22945,null,2427,null,68713,null,4873,null,12456,null,1900,null,647112,null,7224,null,0400000US47,Tennessee,47
2647018,null,15974,null,870050,null,16565,null,51995,null,4344,null,46281,null,3884,null,41451,null,3198,null,44274,null,3338,null,46158,null,3982,null,45634,null,3122,null,42278,null,3605,null,45009,null,3892,null,42495,null,3434,null,42471,null,3604,null,50032,null,3882,null,50495,null,3491,null,43227,null,3599,null,53333,null,4140,null,191877,null,12606,null,33040,null,3344,null,1776968,null,14770,null,0400000US48,Texas,48
28562,null,2764,null,13374,null,2054,null,924,null,482,null,817,null,411,null,1326,null,501,null,573,null,335,null,878,null,388,null,580,null,358,null,1420,null,1034,null,580,null,382,null,875,null,501,null,322,null,282,null,730,null,446,null,651,null,349,null,530,null,336,null,419,null,319,null,1849,null,741,null,900,null,654,null,15188,null,1736,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1458138,null,8088,null,441887,null,9032,null,25695,null,2962,null,22207,null,2533,null,19166,null,2253,null,23389,null,2186,null,20334,null,2096,null,21634,null,2343,null,21107,null,2355,null,21785,null,2642,null,21920,null,2465,null,24949,null,2910,null,24796,null,2652,null,23996,null,2218,null,22878,null,2854,null,26042,null,3194,null,102850,null,5329,null,19139,null,2554,null,1016251,null,8142,null,0400000US51,Virginia,51
209301,null,4991,null,69564,null,3686,null,2548,null,768,null,2755,null,914,null,3678,null,1527,null,2844,null,840,null,2957,null,804,null,2444,null,766,null,4551,null,1102,null,3587,null,860,null,3354,null,980,null,4371,null,1033,null,4027,null,1124,null,3135,null,885,null,4790,null,1203,null,6225,null,1085,null,16076,null,2163,null,2222,null,675,null,139737,null,4420,null,0400000US53,Washington,53
59803,null,3223,null,20860,null,2305,null,867,null,640,null,824,null,450,null,596,null,480,null,637,null,448,null,1158,null,517,null,779,null,464,null,748,null,424,null,464,null,306,null,1462,null,695,null,943,null,611,null,706,null,410,null,928,null,494,null,806,null,459,null,2115,null,738,null,7430,null,1736,null,397,null,268,null,38943,null,2328,null,0400000US54,West Virginia,54
307269,null,3545,null,108334,null,3904,null,3922,null,887,null,10636,null,1360,null,4683,null,1242,null,4983,null,1141,null,5008,null,1196,null,6146,null,1085,null,5299,null,1004,null,8050,null,1479,null,5795,null,1148,null,5200,null,1182,null,7385,null,1082,null,6624,null,1152,null,5805,null,1091,null,7793,null,1240,null,18458,null,2235,null,2547,null,825,null,198935,null,3841,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
276144,null,13558,null,71977,null,5099,null,3221,null,872,null,2028,null,612,null,3340,null,856,null,3281,null,833,null,4311,null,970,null,3706,null,1111,null,4317,null,1029,null,4298,null,1042,null,4140,null,995,null,3326,null,868,null,4246,null,993,null,3695,null,876,null,2584,null,815,null,5062,null,1145,null,17538,null,2464,null,2884,null,850,null,204167,null,10897,null,0400000US72,Puerto Rico,72
