B17001B_001E,B17001B_001EA,B17001B_001M,B17001B_001MA,B17001B_002E,B17001B_002EA,B17001B_002M,B17001B_002MA,B17001B_003E,B17001B_003EA,B17001B_003M,B17001B_003MA,B17001B_004E,B17001B_004EA,B17001B_004M,B17001B_004MA,B17001B_005E,B17001B_005EA,B17001B_005M,B17001B_005MA,B17001B_006E,B17001B_006EA,B17001B_006M,B17001B_006MA,B17001B_007E,B17001B_007EA,B17001B_007M,B17001B_007MA,B17001B_008E,B17001B_008EA,B17001B_008M,B17001B_008MA,B17001B_009E,B17001B_009EA,B17001B_009M,B17001B_009MA,B17001B_010E,B17001B_010EA,B17001B_010M,B17001B_010MA,B17001B_011E,B17001B_011EA,B17001B_011M,B17001B_011MA,B17001B_012E,B17001B_012EA,B17001B_012M,B17001B_012MA,B17001B_013E,B17001B_013EA,B17001B_013M,B17001B_013MA,B17001B_014E,B17001B_014EA,B17001B_014M,B17001B_014MA,B17001B_015E,B17001B_015EA,B17001B_015M,B17001B_015MA,B17001B_016E,B17001B_016EA,B17001B_016M,B17001B_016MA,B17001B_017E,B17001B_017EA,B17001B_017M,B17001B_017MA,B17001B_018E,B17001B_018EA,B17001B_018M,B17001B_018MA,B17001B_019E,B17001B_019EA,B17001B_019M,B17001B_019MA,B17001B_020E,B17001B_020EA,B17001B_020M,B17001B_020MA,B17001B_021E,B17001B_021EA,B17001B_021M,B17001B_021MA,B17001B_022E,B17001B_022EA,B17001B_022M,B17001B_022MA,B17001B_023E,B17001B_023EA,B17001B_023M,B17001B_023MA,B17001B_024E,B17001B_024EA,B17001B_024M,B17001B_024MA,B17001B_025E,B17001B_025EA,B17001B_025M,B17001B_025MA,B17001B_026E,B17001B_026EA,B17001B_026M,B17001B_026MA,B17001B_027E,B17001B_027EA,B17001B_027M,B17001B_027MA,B17001B_028E,B17001B_028EA,B17001B_028M,B17001B_028MA,B17001B_029E,B17001B_029EA,B17001B_029M,B17001B_029MA,B17001B_030E,B17001B_030EA,B17001B_030M,B17001B_030MA,B17001B_031E,B17001B_031EA,B17001B_031M,B17001B_031MA,B17001B_032E,B17001B_032EA,B17001B_032M,B17001B_032MA,B17001B_033E,B17001B_033EA,B17001B_033M,B17001B_033MA,B17001B_034E,B17001B_034EA,B17001B_034M,B17001B_034MA,B17001B_035E,B17001B_035EA,B17001B_035M,B17001B_035MA,B17001B_036E,B17001B_036EA,B17001B_036M,B17001B_036MA,B17001B_037E,B17001B_037EA,B17001B_037M,B17001B_037MA,B17001B_038E,B17001B_038EA,B17001B_038M,B17001B_038MA,B17001B_039E,B17001B_039EA,B17001B_039M,B17001B_039MA,B17001B_040E,B17001B_040EA,B17001B_040M,B17001B_040MA,B17001B_041E,B17001B_041EA,B17001B_041M,B17001B_041MA,B17001B_042E,B17001B_042EA,B17001B_042M,B17001B_042MA,B17001B_043E,B17001B_043EA,B17001B_043M,B17001B_043MA,B17001B_044E,B17001B_044EA,B17001B_044M,B17001B_044MA,B17001B_045E,B17001B_045EA,B17001B_045M,B17001B_045MA,B17001B_046E,B17001B_046EA,B17001B_046M,B17001B_046MA,B17001B_047E,B17001B_047EA,B17001B_047M,B17001B_047MA,B17001B_048E,B17001B_048EA,B17001B_048M,B17001B_048MA,B17001B_049E,B17001B_049EA,B17001B_049M,B17001B_049MA,B17001B_050E,B17001B_050EA,B17001B_050M,B17001B_050MA,B17001B_051E,B17001B_051EA,B17001B_051M,B17001B_051MA,B17001B_052E,B17001B_052EA,B17001B_052M,B17001B_052MA,B17001B_053E,B17001B_053EA,B17001B_053M,B17001B_053MA,B17001B_054E,B17001B_054EA,B17001B_054M,B17001B_054MA,B17001B_055E,B17001B_055EA,B17001B_055M,B17001B_055MA,B17001B_056E,B17001B_056EA,B17001B_056M,B17001B_056MA,B17001B_057E,B17001B_057EA,B17001B_057M,B17001B_057MA,B17001B_058E,B17001B_058EA,B17001B_058M,B17001B_058MA,B17001B_059E,B17001B_059EA,B17001B_059M,B17001B_059MA,GEO_ID,NAME,state
2792563,null,11097,null,633114,null,21749,null,267539,null,12785,null,42248,null,3923,null,9861,null,2351,null,38050,null,3107,null,23115,null,2996,null,8257,null,1975,null,12198,null,2069,null,35909,null,3505,null,20989,null,3116,null,19842,null,3665,null,27363,null,3071,null,18376,null,2610,null,7394,null,1436,null,3937,null,954,null,365575,null,13803,null,40334,null,4026,null,6282,null,1348,null,42124,null,3670,null,18098,null,2572,null,4536,null,1023,null,15496,null,2064,null,48256,null,4294,null,51696,null,3757,null,42236,null,3709,null,36752,null,3218,null,27813,null,2144,null,16278,null,1980,null,15674,null,2078,null,2159449,null,23672,null,1025595,null,13713,null,75914,null,4233,null,16442,null,3040,null,93425,null,5149,null,48820,null,3516,null,16045,null,2361,null,35512,null,2848,null,106501,null,4813,null,158280,null,6212,null,173680,null,5046,null,154411,null,4385,null,87661,null,2845,null,40968,null,2248,null,17936,null,1463,null,1133854,null,14381,null,68169,null,3886,null,12723,null,2138,null,93823,null,4828,null,45893,null,3856,null,17963,null,2116,null,38560,null,2882,null,107300,null,4922,null,174317,null,4650,null,199387,null,4582,null,176245,null,3741,null,110716,null,2639,null,54544,null,2428,null,34214,null,1956,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1804134,null,10338,null,493580,null,16573,null,207619,null,9659,null,31194,null,2566,null,6112,null,1491,null,33383,null,3283,null,14071,null,1763,null,6371,null,1265,null,9846,null,1540,null,24871,null,3041,null,21530,null,3183,null,15919,null,2422,null,19047,null,2437,null,13346,null,1895,null,7391,null,1354,null,4538,null,1094,null,285961,null,11219,null,30270,null,2716,null,5146,null,1126,null,30979,null,3330,null,17810,null,2618,null,5005,null,1322,null,11826,null,1727,null,39520,null,3170,null,42847,null,3245,null,30198,null,2619,null,29703,null,2287,null,17824,null,1756,null,13133,null,1575,null,11700,null,1425,null,1310554,null,17166,null,616074,null,8548,null,38377,null,2663,null,8722,null,1543,null,52713,null,3626,null,31493,null,2928,null,10967,null,1568,null,21863,null,2176,null,69366,null,3551,null,87445,null,3871,null,92626,null,3347,null,90019,null,2821,null,61008,null,2077,null,32126,null,1351,null,19349,null,1335,null,694480,null,12588,null,36226,null,2859,null,6688,null,1524,null,53983,null,3483,null,29314,null,2772,null,11988,null,1797,null,22510,null,2030,null,62324,null,3670,null,91166,null,3070,null,109810,null,3125,null,111732,null,2852,null,79794,null,2040,null,45419,null,1867,null,33526,null,1574,null,0400000US17,Illinois,17
518828,null,5196,null,145994,null,9938,null,62561,null,5354,null,10812,null,2212,null,1234,null,613,null,9567,null,1674,null,5464,null,1281,null,1711,null,743,null,1715,null,611,null,7427,null,1657,null,6957,null,1385,null,6564,null,1333,null,5493,null,1183,null,3238,null,937,null,1453,null,536,null,926,null,416,null,83433,null,6051,null,10812,null,1760,null,1572,null,593,null,11258,null,2331,null,3880,null,1019,null,989,null,522,null,3171,null,852,null,11322,null,1734,null,12890,null,2078,null,8731,null,1505,null,8269,null,1280,null,5430,null,1204,null,2389,null,681,null,2720,null,732,null,372834,null,10038,null,178583,null,5473,null,9618,null,1655,null,2646,null,1008,null,16655,null,1938,null,8696,null,1380,null,3343,null,991,null,6513,null,1044,null,19090,null,1806,null,27395,null,1781,null,23379,null,1700,null,29297,null,1878,null,16504,null,1365,null,10148,null,807,null,5299,null,565,null,194251,null,6560,null,11647,null,1697,null,2014,null,667,null,14176,null,2118,null,8516,null,1462,null,2727,null,898,null,7065,null,1075,null,15151,null,1683,null,29399,null,2731,null,29218,null,1766,null,32363,null,1821,null,21262,null,1414,null,11925,null,1249,null,8788,null,880,null,0400000US18,Indiana,18
71216,null,2992,null,25354,null,3840,null,12905,null,2542,null,1706,null,651,null,673,null,529,null,2501,null,1041,null,716,null,442,null,207,null,161,null,579,null,459,null,2399,null,785,null,809,null,416,null,2012,null,899,null,427,null,412,null,706,null,385,null,67,null,114,null,103,null,132,null,12449,null,2533,null,2489,null,585,null,794,null,553,null,1590,null,603,null,272,null,233,null,186,null,188,null,159,null,123,null,1479,null,708,null,1741,null,747,null,1547,null,750,null,1306,null,773,null,614,null,452,null,88,null,139,null,184,null,190,null,45862,null,3853,null,23550,null,2458,null,1925,null,722,null,123,null,183,null,2122,null,783,null,1018,null,431,null,233,null,232,null,1160,null,671,null,3091,null,844,null,4195,null,1118,null,3123,null,894,null,3210,null,835,null,2083,null,507,null,940,null,471,null,327,null,193,null,22312,null,2389,null,1396,null,528,null,110,null,152,null,1940,null,863,null,1410,null,593,null,983,null,470,null,945,null,502,null,1934,null,627,null,3015,null,1000,null,3766,null,1135,null,2770,null,610,null,1951,null,594,null,1410,null,543,null,682,null,266,null,0400000US19,Iowa,19
147544,null,4501,null,36310,null,4769,null,17379,null,2795,null,2392,null,1028,null,275,null,321,null,2803,null,847,null,1330,null,543,null,166,null,162,null,1105,null,400,null,2970,null,1051,null,1401,null,830,null,1600,null,762,null,2011,null,543,null,510,null,334,null,654,null,423,null,162,null,162,null,18931,null,2667,null,1717,null,688,null,385,null,337,null,2026,null,641,null,868,null,509,null,377,null,214,null,470,null,312,null,2453,null,872,null,3356,null,875,null,2530,null,838,null,1792,null,669,null,1098,null,440,null,951,null,391,null,908,null,447,null,111234,null,5866,null,54965,null,3541,null,3719,null,1046,null,961,null,581,null,4657,null,1129,null,2739,null,832,null,1276,null,620,null,1306,null,416,null,4967,null,1193,null,9312,null,1534,null,9021,null,1139,null,8438,null,1320,null,4920,null,627,null,2255,null,451,null,1394,null,343,null,56269,null,3294,null,3716,null,842,null,547,null,313,null,5363,null,1259,null,3387,null,1100,null,708,null,340,null,2252,null,524,null,5040,null,988,null,7213,null,1208,null,8454,null,1100,null,8956,null,787,null,5126,null,679,null,3100,null,465,null,2407,null,554,null,0400000US20,Kansas,20
297669,null,5779,null,89255,null,6771,null,34274,null,2871,null,5953,null,1158,null,1036,null,587,null,5008,null,1196,null,2468,null,886,null,640,null,394,null,1587,null,731,null,4370,null,1158,null,3011,null,957,null,2501,null,1007,null,4093,null,983,null,2249,null,841,null,504,null,279,null,854,null,425,null,54981,null,4682,null,7504,null,1293,null,1041,null,476,null,6637,null,1327,null,3314,null,1123,null,688,null,434,null,1628,null,617,null,7315,null,1355,null,7155,null,1307,null,5860,null,1462,null,5827,null,1247,null,4108,null,959,null,2167,null,642,null,1737,null,586,null,208414,null,6564,null,104734,null,3497,null,4923,null,920,null,1301,null,579,null,8863,null,1536,null,4479,null,1157,null,1623,null,558,null,4122,null,744,null,9883,null,1284,null,16130,null,1490,null,16983,null,1608,null,16453,null,1411,null,12572,null,1375,null,4995,null,661,null,2407,null,612,null,103680,null,4594,null,4514,null,1153,null,820,null,456,null,7009,null,1244,null,4032,null,1095,null,1935,null,557,null,3418,null,821,null,8138,null,1255,null,13570,null,1420,null,17310,null,1783,null,17743,null,1532,null,13127,null,1252,null,6875,null,955,null,5189,null,906,null,0400000US21,Kentucky,21
1351709,null,6559,null,413097,null,15988,null,173039,null,9641,null,29608,null,2795,null,5546,null,1518,null,28908,null,2781,null,13078,null,2022,null,4973,null,1100,null,7906,null,1667,null,19183,null,3527,null,15088,null,2895,null,13968,null,2276,null,15031,null,1973,null,9640,null,1379,null,5712,null,1057,null,4398,null,850,null,240058,null,9560,null,28280,null,2420,null,5673,null,1407,null,29226,null,2596,null,13005,null,2231,null,3522,null,1051,null,8695,null,1578,null,30707,null,3274,null,35139,null,3168,null,24254,null,3019,null,23039,null,2633,null,17768,null,1848,null,10740,null,1255,null,10010,null,1211,null,938612,null,16801,null,455954,null,10653,null,30055,null,2828,null,6535,null,1721,null,40629,null,3207,null,24277,null,2433,null,7474,null,1323,null,17822,null,2042,null,55002,null,3615,null,66638,null,3392,null,59337,null,2549,null,68103,null,2745,null,46415,null,1736,null,22740,null,1560,null,10927,null,1251,null,482658,null,9737,null,26078,null,2939,null,5976,null,1452,null,35564,null,2651,null,21694,null,2560,null,7796,null,1534,null,15119,null,1735,null,51062,null,4460,null,64600,null,3780,null,72343,null,3035,null,78080,null,3016,null,54377,null,1894,null,30576,null,1766,null,19393,null,1411,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1571261,null,8026,null,189143,null,12166,null,81801,null,6251,null,12238,null,2128,null,2745,null,1031,null,12336,null,2398,null,4693,null,1561,null,1911,null,657,null,4546,null,1085,null,10094,null,1531,null,8108,null,1870,null,6561,null,1738,null,6618,null,1295,null,6269,null,1412,null,4217,null,999,null,1465,null,722,null,107342,null,7546,null,9868,null,2031,null,1505,null,738,null,11463,null,2255,null,3894,null,946,null,1077,null,460,null,4373,null,1315,null,13972,null,2815,null,15195,null,2438,null,11222,null,1824,null,12303,null,1787,null,8541,null,1160,null,6678,null,1050,null,7251,null,1203,null,1382118,null,12160,null,638969,null,6404,null,45163,null,2441,null,8728,null,1695,null,50333,null,3231,null,34558,null,3042,null,11266,null,1347,null,22491,null,1568,null,67671,null,3208,null,87296,null,2552,null,102043,null,2794,null,100399,null,2283,null,61807,null,1641,null,30760,null,1334,null,16454,null,1083,null,743149,null,8168,null,43179,null,2391,null,7956,null,1416,null,53374,null,3362,null,32710,null,3053,null,11804,null,1582,null,21278,null,1769,null,70173,null,3130,null,106289,null,3158,null,125320,null,2517,null,121007,null,2035,null,81471,null,1353,null,40797,null,1694,null,27791,null,1752,null,0400000US24,Maryland,24
388207,null,9088,null,68076,null,6802,null,29718,null,3716,null,4060,null,1036,null,798,null,557,null,2893,null,870,null,1852,null,858,null,467,null,298,null,1585,null,630,null,3912,null,1140,null,3086,null,1064,null,2341,null,895,null,3370,null,1097,null,2588,null,835,null,2107,null,613,null,659,null,451,null,38358,null,4503,null,3560,null,1079,null,816,null,526,null,4027,null,1277,null,2050,null,835,null,699,null,517,null,1058,null,575,null,4551,null,970,null,4588,null,1086,null,5122,null,1000,null,4896,null,1056,null,3296,null,942,null,1743,null,567,null,1952,null,631,null,320131,null,9897,null,156495,null,5853,null,11823,null,1528,null,2636,null,1003,null,15589,null,2043,null,7224,null,1373,null,2799,null,755,null,6166,null,992,null,18305,null,1837,null,24448,null,2163,null,25754,null,1973,null,22549,null,1402,null,12171,null,1221,null,4497,null,678,null,2534,null,647,null,163636,null,5321,null,12133,null,1650,null,1849,null,773,null,12158,null,1555,null,8824,null,1567,null,2497,null,769,null,5379,null,912,null,18114,null,1722,null,23691,null,1704,null,27174,null,1528,null,23081,null,1458,null,14588,null,1339,null,8275,null,991,null,5873,null,777,null,0400000US25,Massachusetts,25
1335239,null,8009,null,404779,null,16133,null,179013,null,8141,null,23699,null,2665,null,3701,null,1276,null,26366,null,2647,null,11825,null,1821,null,4597,null,991,null,10516,null,1517,null,22541,null,2548,null,19527,null,2376,null,17567,null,2872,null,18613,null,2022,null,13505,null,1823,null,3889,null,991,null,2667,null,739,null,225766,null,9830,null,19158,null,2353,null,4397,null,944,null,25266,null,2562,null,15004,null,2263,null,4718,null,1063,null,9282,null,1656,null,27694,null,2964,null,35684,null,3066,null,26249,null,2305,null,26681,null,2373,null,17193,null,1722,null,8251,null,1095,null,6189,null,973,null,930460,null,15653,null,438588,null,8685,null,26616,null,2633,null,5643,null,1235,null,37653,null,2894,null,24128,null,2411,null,8359,null,1187,null,16317,null,1862,null,44720,null,2916,null,60427,null,3298,null,65718,null,3212,null,65287,null,2328,null,43792,null,2056,null,22872,null,1394,null,17056,null,956,null,491872,null,9121,null,27255,null,2483,null,4352,null,1086,null,36632,null,2451,null,17436,null,2139,null,7668,null,1127,null,18289,null,1724,null,43945,null,2767,null,64072,null,3076,null,79808,null,2402,null,76904,null,2659,null,57488,null,1764,null,31485,null,1336,null,26538,null,1449,null,0400000US26,Michigan,26
220572,null,4343,null,66480,null,7787,null,31647,null,4151,null,4481,null,1289,null,660,null,349,null,4664,null,1319,null,2169,null,820,null,1003,null,542,null,1024,null,528,null,4795,null,1224,null,3585,null,1184,null,3207,null,1048,null,2548,null,773,null,2535,null,617,null,796,null,407,null,180,null,173,null,34833,null,4431,null,4619,null,1047,null,895,null,589,null,3919,null,930,null,2145,null,845,null,455,null,278,null,706,null,354,null,5069,null,1004,null,5456,null,1699,null,4639,null,1072,null,3004,null,908,null,2092,null,662,null,1396,null,432,null,438,null,326,null,154092,null,8074,null,82178,null,4600,null,6991,null,1417,null,1194,null,450,null,7506,null,1609,null,4870,null,1114,null,1478,null,682,null,3118,null,830,null,8598,null,1649,null,16562,null,1734,null,14731,null,1257,null,10952,null,1109,null,4093,null,878,null,1609,null,484,null,476,null,338,null,71914,null,4441,null,6904,null,1061,null,1185,null,628,null,7094,null,1302,null,4035,null,1061,null,1325,null,579,null,2559,null,623,null,7615,null,1120,null,11944,null,1468,null,13036,null,1502,null,8970,null,998,null,4220,null,700,null,1955,null,663,null,1072,null,315,null,0400000US27,Minnesota,27
1056746,null,6634,null,371883,null,17728,null,158320,null,8841,null,23470,null,2763,null,3769,null,1079,null,29822,null,3394,null,12432,null,2265,null,4230,null,1265,null,8274,null,1784,null,20051,null,2827,null,12855,null,2011,null,12214,null,2319,null,13299,null,1900,null,8163,null,1348,null,6041,null,1168,null,3700,null,764,null,213563,null,10872,null,25181,null,3121,null,5049,null,1386,null,24848,null,2598,null,13027,null,1670,null,3372,null,926,null,6451,null,1230,null,23249,null,3067,null,32023,null,3131,null,25034,null,2916,null,20016,null,2072,null,15528,null,1942,null,9999,null,1562,null,9786,null,1275,null,684863,null,17193,null,334259,null,9516,null,21997,null,2200,null,4898,null,1317,null,28069,null,2890,null,16390,null,2303,null,5292,null,1042,null,14483,null,1968,null,36947,null,3545,null,50035,null,3467,null,48975,null,3080,null,49490,null,2453,null,35365,null,2043,null,14423,null,1615,null,7895,null,1246,null,350604,null,11086,null,21735,null,2600,null,3887,null,1189,null,24613,null,2931,null,17458,null,2188,null,5516,null,1340,null,11830,null,1931,null,35653,null,3204,null,46278,null,4046,null,54596,null,3496,null,57734,null,2875,null,38463,null,2222,null,19686,null,1731,null,13155,null,1473,null,0400000US28,Mississippi,28
627518,null,7498,null,163866,null,12420,null,70499,null,5865,null,11861,null,2117,null,2460,null,980,null,10460,null,1627,null,4723,null,1330,null,2860,null,933,null,3675,null,1163,null,8096,null,1634,null,6593,null,1399,null,6985,null,1784,null,6305,null,1334,null,4268,null,985,null,1475,null,461,null,738,null,363,null,93367,null,7991,null,10684,null,1822,null,1851,null,732,null,12135,null,1853,null,4393,null,1192,null,1466,null,575,null,3851,null,1098,null,11149,null,1536,null,14610,null,2020,null,10878,null,2164,null,9653,null,1747,null,6231,null,1398,null,2892,null,842,null,3574,null,758,null,463652,null,12971,null,218166,null,6669,null,14302,null,1618,null,3596,null,1106,null,17534,null,2224,null,11608,null,1932,null,4785,null,980,null,7717,null,1207,null,24105,null,2203,null,32858,null,2220,null,29855,null,2211,null,33005,null,2090,null,21080,null,1410,null,10934,null,680,null,6787,null,760,null,245486,null,8253,null,13223,null,1804,null,3290,null,1006,null,17106,null,1945,null,11404,null,1617,null,4319,null,916,null,8136,null,1299,null,22442,null,1988,null,33273,null,2078,null,38437,null,2303,null,38814,null,2061,null,27702,null,1538,null,15720,null,971,null,11620,null,1173,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
67203,null,2528,null,19511,null,3644,null,9792,null,1943,null,1502,null,571,null,342,null,296,null,1706,null,673,null,522,null,322,null,336,null,304,null,339,null,343,null,1925,null,696,null,596,null,393,null,992,null,527,null,1186,null,493,null,176,null,178,null,114,null,131,null,56,null,95,null,9719,null,2141,null,1165,null,451,null,146,null,149,null,1359,null,675,null,742,null,479,null,245,null,286,null,218,null,305,null,896,null,486,null,1883,null,592,null,1421,null,573,null,918,null,432,null,392,null,321,null,202,null,116,null,132,null,138,null,47692,null,3821,null,23381,null,2003,null,1129,null,555,null,355,null,233,null,1385,null,444,null,1663,null,601,null,699,null,355,null,1334,null,474,null,2319,null,729,null,3822,null,740,null,3416,null,720,null,3214,null,613,null,2453,null,399,null,1144,null,351,null,448,null,261,null,24311,null,2288,null,1534,null,644,null,234,null,216,null,2078,null,603,null,1185,null,563,null,597,null,448,null,706,null,418,null,3057,null,803,null,3084,null,571,null,3573,null,640,null,4030,null,487,null,2316,null,350,null,1175,null,175,null,742,null,355,null,0400000US31,Nebraska,31
185162,null,3818,null,33262,null,6360,null,16033,null,3368,null,1870,null,1027,null,394,null,348,null,1273,null,745,null,1118,null,759,null,387,null,321,null,1038,null,455,null,3146,null,1107,null,1605,null,794,null,1602,null,646,null,1872,null,847,null,1180,null,552,null,305,null,299,null,243,null,271,null,17229,null,3507,null,1904,null,919,null,140,null,228,null,1643,null,731,null,311,null,266,null,163,null,236,null,542,null,376,null,2867,null,1102,null,2286,null,1047,null,1998,null,819,null,2263,null,737,null,1584,null,627,null,804,null,384,null,724,null,407,null,151900,null,6081,null,73714,null,3151,null,4714,null,1096,null,2168,null,888,null,7150,null,1443,null,2730,null,828,null,464,null,278,null,3493,null,752,null,6645,null,1486,null,11596,null,1190,null,11362,null,738,null,10209,null,1029,null,6409,null,717,null,4498,null,485,null,2276,null,387,null,78186,null,3657,null,5633,null,1019,null,690,null,457,null,7645,null,1324,null,3302,null,987,null,1730,null,629,null,2769,null,803,null,6402,null,1080,null,11479,null,1273,null,12179,null,908,null,11426,null,730,null,7176,null,816,null,4895,null,463,null,2860,null,677,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
1131136,null,9422,null,200731,null,12889,null,83527,null,7441,null,12045,null,2116,null,1407,null,690,null,12734,null,2239,null,5994,null,1385,null,2239,null,640,null,5748,null,2245,null,10609,null,2045,null,6618,null,1697,null,8198,null,1505,null,7944,null,1411,null,5043,null,1230,null,2912,null,777,null,2036,null,684,null,117204,null,7530,null,12159,null,1845,null,3144,null,1013,null,11834,null,1765,null,5206,null,1261,null,2576,null,851,null,5982,null,1393,null,12682,null,2114,null,19585,null,2501,null,13381,null,2072,null,13120,null,1817,null,7553,null,1414,null,5016,null,1104,null,4966,null,1089,null,930405,null,16054,null,436818,null,8948,null,29941,null,2193,null,5672,null,1388,null,37381,null,3058,null,22811,null,2686,null,6520,null,1106,null,14810,null,1715,null,46067,null,2810,null,63633,null,3273,null,70287,null,2176,null,65304,null,2554,null,39111,null,1426,null,22427,null,1075,null,12854,null,1124,null,493587,null,9568,null,27642,null,2360,null,6285,null,1339,null,39154,null,2794,null,20456,null,2538,null,6204,null,1305,null,14262,null,1888,null,46726,null,2855,null,66119,null,2943,null,84021,null,2365,null,75849,null,2404,null,54428,null,2072,null,32699,null,1176,null,19742,null,1636,null,0400000US34,New Jersey,34
