B19101G_001E,B19101G_001EA,B19101G_001M,B19101G_001MA,B19101G_002E,B19101G_002EA,B19101G_002M,B19101G_002MA,B19101G_003E,B19101G_003EA,B19101G_003M,B19101G_003MA,B19101G_004E,B19101G_004EA,B19101G_004M,B19101G_004MA,B19101G_005E,B19101G_005EA,B19101G_005M,B19101G_005MA,B19101G_006E,B19101G_006EA,B19101G_006M,B19101G_006MA,B19101G_007E,B19101G_007EA,B19101G_007M,B19101G_007MA,B19101G_008E,B19101G_008EA,B19101G_008M,B19101G_008MA,B19101G_009E,B19101G_009EA,B19101G_009M,B19101G_009MA,B19101G_010E,B19101G_010EA,B19101G_010M,B19101G_010MA,B19101G_011E,B19101G_011EA,B19101G_011M,B19101G_011MA,B19101G_012E,B19101G_012EA,B19101G_012M,B19101G_012MA,B19101G_013E,B19101G_013EA,B19101G_013M,B19101G_013MA,B19101G_014E,B19101G_014EA,B19101G_014M,B19101G_014MA,B19101G_015E,B19101G_015EA,B19101G_015M,B19101G_015MA,B19101G_016E,B19101G_016EA,B19101G_016M,B19101G_016MA,B19101G_017E,B19101G_017EA,B19101G_017M,B19101G_017MA,GEO_ID,NAME,state
47554,null,3241,null,1669,null,741,null,1600,null,755,null,1523,null,652,null,1922,null,653,null,1299,null,579,null,2112,null,827,null,1758,null,854,null,1852,null,613,null,2303,null,841,null,3572,null,836,null,5352,null,1263,null,9383,null,1687,null,5199,null,1151,null,2670,null,701,null,2972,null,717,null,2368,null,781,null,0400000US15,Hawaii,15
6674,null,1375,null,144,null,163,null,677,null,383,null,270,null,219,null,514,null,310,null,570,null,367,null,339,null,357,null,515,null,339,null,100,null,136,null,237,null,249,null,997,null,558,null,771,null,453,null,946,null,404,null,455,null,309,null,86,null,108,null,53,null,97,null,0,null,259,null,0400000US16,Idaho,16
28114,null,2788,null,2455,null,820,null,1096,null,541,null,1911,null,686,null,652,null,337,null,1054,null,441,null,1223,null,568,null,1394,null,552,null,1589,null,836,null,801,null,406,null,2615,null,773,null,3445,null,864,null,3343,null,938,null,2572,null,842,null,1628,null,719,null,771,null,325,null,1565,null,534,null,0400000US17,Illinois,17
18460,null,2105,null,1716,null,563,null,759,null,512,null,1107,null,538,null,1641,null,640,null,1008,null,468,null,1872,null,584,null,1062,null,541,null,1166,null,528,null,1351,null,579,null,1128,null,522,null,1608,null,571,null,1841,null,717,null,702,null,342,null,747,null,361,null,518,null,485,null,234,null,188,null,0400000US18,Indiana,18
5374,null,1385,null,361,null,255,null,793,null,554,null,308,null,295,null,26,null,32,null,543,null,365,null,504,null,324,null,248,null,237,null,558,null,426,null,185,null,144,null,431,null,319,null,338,null,254,null,466,null,236,null,236,null,257,null,114,null,141,null,0,null,226,null,263,null,254,null,0400000US19,Iowa,19
11687,null,1556,null,446,null,402,null,934,null,406,null,402,null,336,null,1085,null,531,null,662,null,362,null,891,null,504,null,971,null,468,null,291,null,268,null,591,null,401,null,1469,null,565,null,800,null,341,null,1388,null,587,null,658,null,431,null,349,null,222,null,473,null,298,null,277,null,213,null,0400000US20,Kansas,20
7899,null,1221,null,678,null,380,null,406,null,293,null,645,null,460,null,1013,null,578,null,323,null,212,null,395,null,319,null,414,null,331,null,340,null,304,null,401,null,300,null,828,null,492,null,1146,null,500,null,384,null,204,null,117,null,121,null,381,null,300,null,246,null,206,null,182,null,197,null,0400000US21,Kentucky,21
7542,null,1234,null,381,null,280,null,490,null,275,null,354,null,350,null,361,null,235,null,482,null,273,null,230,null,172,null,1057,null,577,null,740,null,390,null,136,null,153,null,641,null,264,null,607,null,315,null,948,null,469,null,622,null,322,null,171,null,156,null,115,null,111,null,207,null,232,null,0400000US22,Louisiana,22
3410,null,726,null,349,null,260,null,265,null,257,null,280,null,230,null,252,null,168,null,118,null,114,null,204,null,183,null,140,null,113,null,178,null,131,null,192,null,168,null,212,null,165,null,465,null,229,null,320,null,244,null,296,null,232,null,139,null,166,null,0,null,228,null,0,null,228,null,0400000US23,Maine,23
18578,null,2123,null,134,null,131,null,288,null,221,null,692,null,458,null,417,null,398,null,815,null,551,null,318,null,234,null,671,null,358,null,872,null,500,null,1611,null,734,null,1159,null,568,null,2358,null,813,null,3670,null,982,null,2157,null,675,null,1222,null,538,null,1131,null,473,null,1063,null,379,null,0400000US24,Maryland,24
19721,null,2150,null,1420,null,622,null,797,null,415,null,822,null,448,null,868,null,460,null,974,null,577,null,1213,null,640,null,1442,null,792,null,1032,null,487,null,658,null,463,null,1618,null,713,null,1251,null,578,null,3522,null,1011,null,1680,null,575,null,1031,null,470,null,875,null,530,null,518,null,301,null,0400000US25,Massachusetts,25
28365,null,2117,null,2118,null,619,null,1492,null,554,null,1739,null,545,null,1604,null,609,null,2228,null,754,null,1088,null,418,null,1538,null,607,null,827,null,386,null,1069,null,394,null,2801,null,675,null,3540,null,797,null,3901,null,917,null,2407,null,785,null,999,null,331,null,640,null,381,null,374,null,202,null,0400000US26,Michigan,26
11447,null,1589,null,605,null,324,null,552,null,364,null,471,null,372,null,415,null,262,null,915,null,519,null,459,null,249,null,364,null,296,null,626,null,460,null,324,null,226,null,626,null,316,null,1859,null,639,null,1737,null,557,null,1368,null,706,null,338,null,218,null,445,null,283,null,343,null,190,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
19050,null,1609,null,1759,null,698,null,708,null,362,null,1642,null,588,null,1364,null,479,null,1333,null,617,null,472,null,281,null,1332,null,557,null,1463,null,564,null,837,null,413,null,1393,null,478,null,1799,null,437,null,2851,null,926,null,1141,null,410,null,409,null,288,null,281,null,220,null,266,null,199,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
5443,null,1256,null,556,null,471,null,315,null,269,null,322,null,373,null,172,null,181,null,263,null,257,null,355,null,289,null,123,null,163,null,164,null,140,null,363,null,319,null,474,null,314,null,684,null,451,null,917,null,572,null,362,null,223,null,229,null,246,null,23,null,45,null,121,null,146,null,0400000US31,Nebraska,31
12772,null,1833,null,141,null,179,null,264,null,172,null,184,null,185,null,725,null,432,null,589,null,444,null,990,null,587,null,534,null,297,null,440,null,355,null,663,null,431,null,678,null,350,null,1550,null,526,null,2077,null,811,null,2596,null,1057,null,515,null,267,null,722,null,373,null,104,null,120,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
25839,null,2406,null,1903,null,767,null,534,null,326,null,515,null,371,null,469,null,297,null,1052,null,623,null,1788,null,818,null,949,null,587,null,1159,null,552,null,964,null,660,null,1413,null,633,null,3372,null,951,null,4356,null,1074,null,1905,null,643,null,1868,null,607,null,1894,null,585,null,1698,null,486,null,0400000US34,New Jersey,34
10342,null,1539,null,690,null,387,null,473,null,277,null,308,null,218,null,763,null,434,null,576,null,484,null,695,null,477,null,933,null,498,null,207,null,187,null,454,null,341,null,939,null,397,null,1943,null,832,null,732,null,373,null,724,null,384,null,321,null,253,null,479,null,385,null,105,null,122,null,0400000US35,New Mexico,35
56861,null,3532,null,4252,null,1098,null,2927,null,1016,null,3144,null,1009,null,2506,null,736,null,3063,null,922,null,2975,null,858,null,2910,null,883,null,2721,null,791,null,2360,null,704,null,4257,null,946,null,6135,null,1161,null,5232,null,1084,null,4732,null,1180,null,3361,null,788,null,2731,null,931,null,3555,null,993,null,0400000US36,New York,36
22961,null,2518,null,1297,null,727,null,700,null,457,null,1988,null,780,null,1027,null,535,null,1286,null,716,null,2179,null,894,null,1288,null,619,null,1958,null,875,null,697,null,380,null,2210,null,872,null,2284,null,795,null,2906,null,853,null,1634,null,798,null,507,null,274,null,569,null,359,null,431,null,331,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
28508,null,2145,null,2650,null,823,null,2016,null,682,null,1841,null,786,null,1454,null,705,null,1894,null,554,null,1122,null,472,null,1722,null,655,null,1648,null,599,null,1723,null,540,null,2469,null,722,null,2931,null,716,null,3424,null,902,null,1393,null,514,null,763,null,359,null,634,null,321,null,824,null,386,null,0400000US39,Ohio,39
45417,null,3150,null,3216,null,712,null,2689,null,743,null,4129,null,1037,null,2529,null,608,null,2330,null,741,null,3458,null,769,null,2305,null,623,null,2460,null,717,null,2469,null,686,null,4794,null,1057,null,5649,null,1047,null,5073,null,1001,null,2208,null,652,null,603,null,314,null,628,null,310,null,877,null,418,null,0400000US40,Oklahoma,40
20200,null,1761,null,2270,null,762,null,710,null,381,null,884,null,463,null,1015,null,543,null,895,null,473,null,1265,null,660,null,1117,null,425,null,1355,null,658,null,963,null,454,null,1940,null,633,null,2528,null,722,null,2429,null,782,null,1021,null,428,null,508,null,378,null,656,null,351,null,644,null,413,null,0400000US41,Oregon,41
26019,null,2653,null,2187,null,839,null,1757,null,623,null,1698,null,706,null,2078,null,697,null,1422,null,692,null,1440,null,688,null,1328,null,548,null,858,null,519,null,1028,null,480,null,1695,null,598,null,2589,null,788,null,3742,null,1116,null,1547,null,530,null,1240,null,574,null,541,null,264,null,869,null,405,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
10351,null,1512,null,661,null,332,null,608,null,424,null,437,null,295,null,1086,null,573,null,586,null,394,null,337,null,312,null,540,null,400,null,265,null,201,null,181,null,154,null,961,null,482,null,1841,null,706,null,1354,null,595,null,505,null,298,null,313,null,290,null,326,null,289,null,350,null,259,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
13437,null,1688,null,954,null,474,null,922,null,364,null,620,null,293,null,880,null,442,null,987,null,532,null,1068,null,654,null,417,null,233,null,607,null,300,null,838,null,526,null,1410,null,555,null,1565,null,677,null,1203,null,477,null,892,null,484,null,345,null,278,null,262,null,260,null,467,null,303,null,0400000US47,Tennessee,47
80956,null,4207,null,5518,null,1206,null,4127,null,938,null,4066,null,942,null,4870,null,1388,null,3534,null,986,null,5298,null,1347,null,4746,null,1187,null,3234,null,899,null,4332,null,952,null,5554,null,964,null,8384,null,1321,null,10370,null,1464,null,6548,null,1507,null,4448,null,974,null,2172,null,723,null,3755,null,1057,null,0400000US48,Texas,48
6883,null,1415,null,815,null,629,null,97,null,114,null,340,null,285,null,0,null,263,null,393,null,463,null,268,null,214,null,239,null,217,null,300,null,251,null,247,null,184,null,556,null,311,null,805,null,621,null,1217,null,659,null,1083,null,568,null,133,null,168,null,171,null,165,null,219,null,190,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
24644,null,2840,null,825,null,414,null,514,null,415,null,899,null,542,null,867,null,528,null,941,null,482,null,945,null,476,null,1242,null,795,null,710,null,316,null,940,null,534,null,1283,null,500,null,3437,null,1048,null,3481,null,970,null,1883,null,729,null,2282,null,774,null,2283,null,662,null,2112,null,803,null,0400000US51,Virginia,51
37893,null,2968,null,2171,null,886,null,1239,null,582,null,2112,null,744,null,2224,null,807,null,1479,null,548,null,1511,null,628,null,2337,null,826,null,1556,null,550,null,1392,null,599,null,3634,null,926,null,3866,null,1089,null,5189,null,935,null,4015,null,986,null,1848,null,612,null,1814,null,626,null,1506,null,600,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
11220,null,1648,null,1015,null,542,null,276,null,186,null,463,null,331,null,612,null,289,null,1145,null,498,null,849,null,390,null,845,null,406,null,568,null,318,null,336,null,245,null,787,null,405,null,1441,null,704,null,1369,null,600,null,687,null,330,null,298,null,206,null,355,null,300,null,174,null,134,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
68554,null,3689,null,17562,null,2090,null,8264,null,1276,null,8117,null,1484,null,4483,null,1047,null,4915,null,950,null,4594,null,930,null,4374,null,968,null,3195,null,855,null,2788,null,771,null,3331,null,915,null,2582,null,775,null,1878,null,658,null,1413,null,474,null,461,null,243,null,258,null,228,null,339,null,259,null,0400000US72,Puerto Rico,72
