B23002I_001E,B23002I_001EA,B23002I_001M,B23002I_001MA,B23002I_002E,B23002I_002EA,B23002I_002M,B23002I_002MA,B23002I_003E,B23002I_003EA,B23002I_003M,B23002I_003MA,B23002I_004E,B23002I_004EA,B23002I_004M,B23002I_004MA,B23002I_005E,B23002I_005EA,B23002I_005M,B23002I_005MA,B23002I_006E,B23002I_006EA,B23002I_006M,B23002I_006MA,B23002I_007E,B23002I_007EA,B23002I_007M,B23002I_007MA,B23002I_008E,B23002I_008EA,B23002I_008M,B23002I_008MA,B23002I_009E,B23002I_009EA,B23002I_009M,B23002I_009MA,B23002I_010E,B23002I_010EA,B23002I_010M,B23002I_010MA,B23002I_011E,B23002I_011EA,B23002I_011M,B23002I_011MA,B23002I_012E,B23002I_012EA,B23002I_012M,B23002I_012MA,B23002I_013E,B23002I_013EA,B23002I_013M,B23002I_013MA,B23002I_014E,B23002I_014EA,B23002I_014M,B23002I_014MA,B23002I_015E,B23002I_015EA,B23002I_015M,B23002I_015MA,B23002I_016E,B23002I_016EA,B23002I_016M,B23002I_016MA,B23002I_017E,B23002I_017EA,B23002I_017M,B23002I_017MA,B23002I_018E,B23002I_018EA,B23002I_018M,B23002I_018MA,B23002I_019E,B23002I_019EA,B23002I_019M,B23002I_019MA,B23002I_020E,B23002I_020EA,B23002I_020M,B23002I_020MA,B23002I_021E,B23002I_021EA,B23002I_021M,B23002I_021MA,B23002I_022E,B23002I_022EA,B23002I_022M,B23002I_022MA,B23002I_023E,B23002I_023EA,B23002I_023M,B23002I_023MA,B23002I_024E,B23002I_024EA,B23002I_024M,B23002I_024MA,B23002I_025E,B23002I_025EA,B23002I_025M,B23002I_025MA,B23002I_026E,B23002I_026EA,B23002I_026M,B23002I_026MA,B23002I_027E,B23002I_027EA,B23002I_027M,B23002I_027MA,B23002I_028E,B23002I_028EA,B23002I_028M,B23002I_028MA,B23002I_029E,B23002I_029EA,B23002I_029M,B23002I_029MA,B23002I_030E,B23002I_030EA,B23002I_030M,B23002I_030MA,B23002I_031E,B23002I_031EA,B23002I_031M,B23002I_031MA,B23002I_032E,B23002I_032EA,B23002I_032M,B23002I_032MA,B23002I_033E,B23002I_033EA,B23002I_033M,B23002I_033MA,B23002I_034E,B23002I_034EA,B23002I_034M,B23002I_034MA,B23002I_035E,B23002I_035EA,B23002I_035M,B23002I_035MA,B23002I_036E,B23002I_036EA,B23002I_036M,B23002I_036MA,B23002I_037E,B23002I_037EA,B23002I_037M,B23002I_037MA,B23002I_038E,B23002I_038EA,B23002I_038M,B23002I_038MA,B23002I_039E,B23002I_039EA,B23002I_039M,B23002I_039MA,B23002I_040E,B23002I_040EA,B23002I_040M,B23002I_040MA,B23002I_041E,B23002I_041EA,B23002I_041M,B23002I_041MA,B23002I_042E,B23002I_042EA,B23002I_042M,B23002I_042MA,B23002I_043E,B23002I_043EA,B23002I_043M,B23002I_043MA,B23002I_044E,B23002I_044EA,B23002I_044M,B23002I_044MA,B23002I_045E,B23002I_045EA,B23002I_045M,B23002I_045MA,B23002I_046E,B23002I_046EA,B23002I_046M,B23002I_046MA,B23002I_047E,B23002I_047EA,B23002I_047M,B23002I_047MA,B23002I_048E,B23002I_048EA,B23002I_048M,B23002I_048MA,B23002I_049E,B23002I_049EA,B23002I_049M,B23002I_049MA,B23002I_050E,B23002I_050EA,B23002I_050M,B23002I_050MA,B23002I_051E,B23002I_051EA,B23002I_051M,B23002I_051MA,B23002I_052E,B23002I_052EA,B23002I_052M,B23002I_052MA,B23002I_053E,B23002I_053EA,B23002I_053M,B23002I_053MA,B23002I_054E,B23002I_054EA,B23002I_054M,B23002I_054MA,B23002I_055E,B23002I_055EA,B23002I_055M,B23002I_055MA,B23002I_056E,B23002I_056EA,B23002I_056M,B23002I_056MA,B23002I_057E,B23002I_057EA,B23002I_057M,B23002I_057MA,B23002I_058E,B23002I_058EA,B23002I_058M,B23002I_058MA,B23002I_059E,B23002I_059EA,B23002I_059M,B23002I_059MA,B23002I_060E,B23002I_060EA,B23002I_060M,B23002I_060MA,B23002I_061E,B23002I_061EA,B23002I_061M,B23002I_061MA,B23002I_062E,B23002I_062EA,B23002I_062M,B23002I_062MA,B23002I_063E,B23002I_063EA,B23002I_063M,B23002I_063MA,B23002I_064E,B23002I_064EA,B23002I_064M,B23002I_064MA,B23002I_065E,B23002I_065EA,B23002I_065M,B23002I_065MA,B23002I_066E,B23002I_066EA,B23002I_066M,B23002I_066MA,B23002I_067E,B23002I_067EA,B23002I_067M,B23002I_067MA,B23002I_068E,B23002I_068EA,B23002I_068M,B23002I_068MA,B23002I_069E,B23002I_069EA,B23002I_069M,B23002I_069MA,B23002I_070E,B23002I_070EA,B23002I_070M,B23002I_070MA,B23002I_071E,B23002I_071EA,B23002I_071M,B23002I_071MA,B23002I_072E,B23002I_072EA,B23002I_072M,B23002I_072MA,B23002I_073E,B23002I_073EA,B23002I_073M,B23002I_073MA,B23002I_074E,B23002I_074EA,B23002I_074M,B23002I_074MA,B23002I_075E,B23002I_075EA,B23002I_075M,B23002I_075MA,B23002I_076E,B23002I_076EA,B23002I_076M,B23002I_076MA,B23002I_077E,B23002I_077EA,B23002I_077M,B23002I_077MA,B23002I_078E,B23002I_078EA,B23002I_078M,B23002I_078MA,B23002I_079E,B23002I_079EA,B23002I_079M,B23002I_079MA,GEO_ID,NAME,state
495879,null,3552,null,293708,null,4220,null,22676,null,2191,null,9595,null,1714,null,608,null,351,null,8987,null,1647,null,8017,null,1576,null,970,null,566,null,13081,null,1923,null,37884,null,2540,null,34027,null,2193,null,921,null,530,null,33106,null,2126,null,31002,null,2092,null,2104,null,741,null,3857,null,1119,null,209714,null,3317,null,196866,null,3387,null,1780,null,554,null,195086,null,3390,null,189150,null,3928,null,5936,null,2041,null,12848,null,1892,null,14047,null,1650,null,11991,null,1555,null,0,null,298,null,11991,null,1555,null,11798,null,1529,null,193,null,192,null,2056,null,871,null,4249,null,1273,null,2509,null,960,null,2406,null,971,null,103,null,134,null,1740,null,748,null,5138,null,1095,null,914,null,449,null,731,null,380,null,183,null,229,null,4224,null,995,null,202171,null,3281,null,16543,null,1602,null,6134,null,1195,null,45,null,74,null,6089,null,1189,null,4046,null,907,null,2043,null,792,null,10409,null,1337,null,23327,null,2418,null,14218,null,2271,null,220,null,198,null,13998,null,2264,null,11794,null,2372,null,2204,null,715,null,9109,null,1313,null,139788,null,2315,null,91427,null,3515,null,98,null,146,null,91329,null,3476,null,84052,null,3433,null,7277,null,1476,null,48361,null,3119,null,11172,null,1329,null,5749,null,1221,null,0,null,298,null,5749,null,1221,null,5421,null,1228,null,328,null,279,null,5423,null,1113,null,4360,null,1050,null,890,null,736,null,848,null,731,null,42,null,70,null,3470,null,975,null,6981,null,1112,null,426,null,353,null,426,null,353,null,0,null,298,null,6555,null,1105,null,0400000US13,Georgia,13
73940,null,495,null,39018,null,500,null,4021,null,825,null,2330,null,759,null,192,null,215,null,2138,null,761,null,1496,null,891,null,642,null,456,null,1691,null,509,null,6519,null,787,null,5974,null,788,null,2477,null,795,null,3497,null,986,null,3338,null,966,null,159,null,179,null,545,null,322,null,23247,null,818,null,20589,null,1162,null,2956,null,887,null,17633,null,1356,null,16863,null,1284,null,770,null,459,null,2658,null,893,null,2889,null,202,null,2173,null,382,null,0,null,275,null,2173,null,382,null,1957,null,479,null,216,null,328,null,716,null,362,null,868,null,338,null,316,null,186,null,316,null,186,null,0,null,275,null,552,null,312,null,1474,null,267,null,200,null,164,null,200,null,164,null,0,null,275,null,1274,null,277,null,34922,null,493,null,3711,null,598,null,2034,null,653,null,354,null,595,null,1680,null,827,null,1468,null,782,null,212,null,199,null,1677,null,505,null,4405,null,634,null,3002,null,830,null,428,null,330,null,2574,null,803,null,2440,null,778,null,134,null,169,null,1403,null,486,null,20531,null,526,null,15395,null,1254,null,101,null,128,null,15294,null,1266,null,14400,null,1375,null,894,null,546,null,5136,null,1086,null,3150,null,257,null,2228,null,446,null,0,null,275,null,2228,null,446,null,2182,null,436,null,46,null,77,null,922,null,420,null,839,null,275,null,361,null,195,null,361,null,195,null,0,null,275,null,478,null,211,null,2286,null,386,null,302,null,196,null,302,null,196,null,0,null,275,null,1984,null,405,null,0400000US15,Hawaii,15
97972,null,856,null,52675,null,1002,null,6677,null,1026,null,3317,null,1015,null,0,null,259,null,3317,null,1015,null,2953,null,929,null,364,null,261,null,3360,null,789,null,6559,null,1073,null,5473,null,1031,null,82,null,129,null,5391,null,1044,null,5055,null,1061,null,336,null,242,null,1086,null,538,null,33604,null,1034,null,31510,null,1220,null,100,null,176,null,31410,null,1180,null,30003,null,1404,null,1407,null,736,null,2094,null,695,null,3333,null,666,null,3075,null,662,null,0,null,259,null,3075,null,662,null,2965,null,652,null,110,null,170,null,258,null,218,null,559,null,217,null,141,null,129,null,73,null,91,null,68,null,87,null,418,null,197,null,1943,null,571,null,277,null,255,null,130,null,167,null,147,null,142,null,1666,null,522,null,45297,null,1282,null,6101,null,1129,null,2244,null,638,null,0,null,259,null,2244,null,638,null,1842,null,641,null,402,null,382,null,3857,null,979,null,5869,null,1014,null,4098,null,913,null,0,null,259,null,4098,null,913,null,4054,null,923,null,44,null,60,null,1771,null,730,null,27496,null,1203,null,17791,null,1721,null,207,null,260,null,17584,null,1636,null,16053,null,1732,null,1531,null,660,null,9705,null,1432,null,3244,null,740,null,1711,null,567,null,0,null,259,null,1711,null,567,null,1693,null,565,null,18,null,32,null,1533,null,525,null,445,null,274,null,23,null,57,null,23,null,57,null,0,null,259,null,422,null,264,null,2142,null,850,null,64,null,83,null,64,null,83,null,0,null,259,null,2078,null,835,null,0400000US16,Idaho,16
1339929,null,2889,null,719190,null,2377,null,66987,null,2338,null,32635,null,2106,null,324,null,449,null,32311,null,2083,null,26061,null,2318,null,6250,null,1234,null,34352,null,2684,null,88270,null,1835,null,74511,null,2244,null,541,null,339,null,73970,null,2314,null,67035,null,2673,null,6935,null,1399,null,13759,null,2062,null,471521,null,1678,null,433313,null,4261,null,1072,null,622,null,432241,null,4241,null,409643,null,4764,null,22598,null,3172,null,38208,null,3872,null,55093,null,994,null,42062,null,1922,null,0,null,267,null,42062,null,1922,null,38837,null,2152,null,3225,null,1036,null,13031,null,1597,null,13959,null,1358,null,6016,null,1230,null,5763,null,1153,null,253,null,299,null,7943,null,1293,null,23360,null,1442,null,2988,null,909,null,2882,null,903,null,106,null,177,null,20372,null,1579,null,620739,null,2176,null,62144,null,1976,null,27462,null,2416,null,0,null,267,null,27462,null,2416,null,20176,null,2116,null,7286,null,1551,null,34682,null,2507,null,73544,null,1404,null,52568,null,2528,null,198,null,210,null,52370,null,2517,null,47180,null,2301,null,5190,null,1013,null,20976,null,2375,null,388775,null,1768,null,272909,null,4736,null,0,null,267,null,272909,null,4736,null,253989,null,4817,null,18920,null,2634,null,115866,null,4760,null,52104,null,965,null,28498,null,2038,null,0,null,267,null,28498,null,2038,null,26849,null,1970,null,1649,null,675,null,23606,null,2175,null,16331,null,1427,null,4129,null,974,null,4057,null,971,null,72,null,119,null,12202,null,1484,null,27841,null,1362,null,2245,null,774,null,2245,null,774,null,0,null,267,null,25596,null,1365,null,0400000US17,Illinois,17
210567,null,1727,null,115809,null,1945,null,10125,null,1205,null,4982,null,1120,null,0,null,265,null,4982,null,1120,null,3714,null,941,null,1268,null,583,null,5143,null,853,null,14369,null,1351,null,12253,null,1488,null,10,null,17,null,12243,null,1490,null,11158,null,1255,null,1085,null,609,null,2116,null,684,null,78914,null,1620,null,73011,null,2014,null,318,null,311,null,72693,null,2024,null,67900,null,2266,null,4793,null,1223,null,5903,null,1035,null,7469,null,868,null,5232,null,862,null,0,null,265,null,5232,null,862,null,4867,null,848,null,365,null,246,null,2237,null,672,null,1383,null,448,null,725,null,338,null,725,null,338,null,0,null,265,null,658,null,362,null,3549,null,599,null,238,null,218,null,238,null,218,null,0,null,265,null,3311,null,595,null,94758,null,1530,null,9758,null,1147,null,3503,null,942,null,0,null,265,null,3503,null,942,null,2773,null,823,null,730,null,452,null,6255,null,1130,null,12616,null,1231,null,7800,null,1379,null,0,null,265,null,7800,null,1379,null,6186,null,1134,null,1614,null,637,null,4816,null,945,null,57775,null,1494,null,38435,null,2165,null,65,null,106,null,38370,null,2180,null,34371,null,2213,null,3999,null,1057,null,19340,null,2133,null,7194,null,1340,null,4168,null,1020,null,0,null,265,null,4168,null,1020,null,3795,null,1029,null,373,null,204,null,3026,null,1004,null,2334,null,712,null,464,null,272,null,464,null,272,null,0,null,265,null,1870,null,664,null,5081,null,1255,null,363,null,270,null,363,null,270,null,0,null,265,null,4718,null,1236,null,0400000US18,Indiana,18
77339,null,1352,null,41480,null,1320,null,3910,null,910,null,2461,null,838,null,0,null,226,null,2461,null,838,null,2021,null,761,null,440,null,356,null,1449,null,536,null,5772,null,1148,null,5101,null,1120,null,26,null,47,null,5075,null,1116,null,4711,null,1030,null,364,null,342,null,671,null,383,null,27280,null,1374,null,24973,null,1328,null,108,null,180,null,24865,null,1361,null,23921,null,1453,null,944,null,480,null,2307,null,641,null,3179,null,704,null,2929,null,692,null,0,null,226,null,2929,null,692,null,2929,null,692,null,0,null,226,null,250,null,186,null,445,null,268,null,351,null,236,null,351,null,236,null,0,null,226,null,94,null,115,null,894,null,493,null,307,null,361,null,307,null,361,null,0,null,226,null,587,null,300,null,35859,null,1365,null,4173,null,922,null,1959,null,616,null,0,null,226,null,1959,null,616,null,1854,null,613,null,105,null,130,null,2214,null,569,null,5381,null,992,null,3554,null,862,null,139,null,191,null,3415,null,855,null,3192,null,832,null,223,null,228,null,1827,null,735,null,21873,null,1486,null,14788,null,1409,null,0,null,226,null,14788,null,1409,null,13880,null,1393,null,908,null,488,null,7085,null,1219,null,2380,null,635,null,1372,null,517,null,0,null,226,null,1372,null,517,null,1366,null,515,null,6,null,14,null,1008,null,439,null,703,null,343,null,148,null,159,null,148,null,159,null,0,null,226,null,555,null,319,null,1349,null,454,null,81,null,108,null,81,null,108,null,0,null,226,null,1268,null,435,null,0400000US19,Iowa,19
164645,null,1363,null,88950,null,1402,null,10235,null,1468,null,5576,null,1273,null,265,null,310,null,5311,null,1183,null,4755,null,1082,null,556,null,273,null,4659,null,950,null,10943,null,1042,null,9355,null,1101,null,434,null,373,null,8921,null,1093,null,8214,null,1098,null,707,null,391,null,1588,null,631,null,57682,null,1328,null,52539,null,1594,null,651,null,281,null,51888,null,1578,null,49978,null,1605,null,1910,null,817,null,5143,null,1163,null,5920,null,899,null,4372,null,702,null,0,null,244,null,4372,null,702,null,4224,null,686,null,148,null,114,null,1548,null,625,null,1089,null,437,null,401,null,250,null,401,null,250,null,0,null,244,null,688,null,377,null,3081,null,813,null,418,null,245,null,418,null,245,null,0,null,244,null,2663,null,773,null,75695,null,1085,null,7603,null,857,null,4109,null,834,null,0,null,244,null,4109,null,834,null,3371,null,846,null,738,null,378,null,3494,null,648,null,10812,null,1231,null,8248,null,1312,null,0,null,244,null,8248,null,1312,null,7233,null,1189,null,1015,null,665,null,2564,null,775,null,46653,null,1348,null,33496,null,2219,null,123,null,128,null,33373,null,2201,null,30967,null,2070,null,2406,null,780,null,13157,null,1755,null,4648,null,836,null,3536,null,781,null,0,null,244,null,3536,null,781,null,3442,null,787,null,94,null,118,null,1112,null,506,null,1589,null,551,null,381,null,283,null,381,null,283,null,0,null,244,null,1208,null,553,null,4390,null,748,null,268,null,248,null,141,null,148,null,127,null,207,null,4122,null,797,null,0400000US20,Kansas,20
60433,null,1948,null,35595,null,1761,null,2351,null,693,null,1733,null,618,null,186,null,234,null,1547,null,637,null,1174,null,608,null,373,null,264,null,618,null,306,null,5265,null,1166,null,4338,null,1025,null,651,null,485,null,3687,null,908,null,3101,null,858,null,586,null,439,null,927,null,557,null,25078,null,1475,null,22646,null,1641,null,650,null,313,null,21996,null,1613,null,21352,null,1601,null,644,null,475,null,2432,null,857,null,1787,null,639,null,1668,null,614,null,0,null,271,null,1668,null,614,null,1668,null,614,null,0,null,271,null,119,null,111,null,379,null,323,null,72,null,103,null,72,null,103,null,0,null,271,null,307,null,317,null,735,null,424,null,201,null,205,null,201,null,205,null,0,null,271,null,534,null,375,null,24838,null,1728,null,2648,null,711,null,749,null,351,null,0,null,271,null,749,null,351,null,584,null,334,null,165,null,162,null,1899,null,656,null,2351,null,549,null,1771,null,487,null,0,null,271,null,1771,null,487,null,1529,null,467,null,242,null,163,null,580,null,322,null,16803,null,1361,null,11295,null,1534,null,0,null,271,null,11295,null,1534,null,10098,null,1435,null,1197,null,787,null,5508,null,1186,null,1555,null,536,null,1091,null,449,null,0,null,271,null,1091,null,449,null,1091,null,449,null,0,null,271,null,464,null,317,null,414,null,369,null,203,null,243,null,203,null,243,null,0,null,271,null,211,null,278,null,1067,null,410,null,0,null,271,null,0,null,271,null,0,null,271,null,1067,null,410,null,0400000US21,Kentucky,21
107287,null,1771,null,55464,null,1768,null,3702,null,864,null,1328,null,630,null,0,null,277,null,1328,null,630,null,1170,null,610,null,158,null,160,null,2374,null,653,null,8342,null,1160,null,6925,null,975,null,398,null,321,null,6527,null,961,null,5928,null,947,null,599,null,418,null,1417,null,583,null,34000,null,1493,null,29509,null,1594,null,849,null,444,null,28660,null,1524,null,28085,null,1611,null,575,null,339,null,4491,null,1092,null,5235,null,673,null,4448,null,645,null,0,null,277,null,4448,null,645,null,3985,null,655,null,463,null,500,null,787,null,365,null,1500,null,405,null,940,null,362,null,787,null,374,null,153,null,248,null,560,null,304,null,2685,null,550,null,463,null,260,null,463,null,260,null,0,null,277,null,2222,null,450,null,51823,null,1237,null,4747,null,1096,null,2020,null,764,null,0,null,277,null,2020,null,764,null,1583,null,688,null,437,null,465,null,2727,null,897,null,6831,null,1104,null,4275,null,1119,null,220,null,289,null,4055,null,1024,null,3544,null,962,null,511,null,435,null,2556,null,947,null,27440,null,1341,null,19053,null,1732,null,59,null,79,null,18994,null,1745,null,17512,null,1760,null,1482,null,692,null,8387,null,1499,null,5231,null,661,null,2795,null,631,null,0,null,277,null,2795,null,631,null,2293,null,541,null,502,null,343,null,2436,null,465,null,1788,null,520,null,814,null,329,null,814,null,329,null,0,null,277,null,974,null,382,null,5786,null,848,null,114,null,109,null,114,null,109,null,0,null,277,null,5672,null,850,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
259096,null,1562,null,137943,null,1574,null,11427,null,934,null,6241,null,1022,null,34,null,55,null,6207,null,1018,null,5116,null,1022,null,1091,null,512,null,5186,null,822,null,16029,null,925,null,14001,null,987,null,422,null,385,null,13579,null,1058,null,12942,null,1158,null,637,null,447,null,2028,null,547,null,95003,null,1372,null,90417,null,1923,null,536,null,310,null,89881,null,1949,null,85464,null,2320,null,4417,null,1263,null,4586,null,1540,null,9177,null,714,null,8305,null,806,null,0,null,281,null,8305,null,806,null,7884,null,792,null,421,null,330,null,872,null,440,null,1910,null,565,null,1116,null,455,null,1116,null,455,null,0,null,281,null,794,null,459,null,4397,null,660,null,896,null,477,null,807,null,481,null,89,null,109,null,3501,null,667,null,121153,null,1347,null,10119,null,1063,null,3361,null,644,null,0,null,281,null,3361,null,644,null,3088,null,609,null,273,null,249,null,6758,null,940,null,13576,null,800,null,10040,null,992,null,243,null,278,null,9797,null,924,null,8750,null,977,null,1047,null,671,null,3536,null,930,null,76921,null,1083,null,61808,null,2186,null,475,null,286,null,61333,null,2209,null,56350,null,2145,null,4983,null,1565,null,15113,null,2038,null,10901,null,613,null,6951,null,882,null,0,null,281,null,6951,null,882,null,6492,null,989,null,459,null,355,null,3950,null,888,null,3308,null,738,null,1486,null,579,null,1486,null,579,null,0,null,281,null,1822,null,514,null,6328,null,801,null,384,null,285,null,384,null,285,null,0,null,281,null,5944,null,759,null,0400000US24,Maryland,24
391115,null,1309,null,194358,null,1048,null,21859,null,1375,null,10496,null,1562,null,28,null,46,null,10468,null,1563,null,6953,null,1406,null,3515,null,969,null,11363,null,1319,null,25823,null,1229,null,19735,null,1501,null,266,null,251,null,19469,null,1520,null,16108,null,1597,null,3361,null,1112,null,6088,null,995,null,122782,null,1077,null,102741,null,2536,null,403,null,432,null,102338,null,2537,null,94279,null,3275,null,8059,null,2420,null,20041,null,2420,null,13851,null,487,null,8259,null,998,null,0,null,281,null,8259,null,998,null,7674,null,1070,null,585,null,481,null,5592,null,904,null,4630,null,916,null,1650,null,575,null,1406,null,568,null,244,null,328,null,2980,null,823,null,5413,null,899,null,746,null,452,null,746,null,452,null,0,null,281,null,4667,null,862,null,196757,null,1045,null,21157,null,1122,null,10753,null,1402,null,0,null,281,null,10753,null,1402,null,7136,null,1257,null,3617,null,1058,null,10404,null,1438,null,24343,null,785,null,16120,null,1306,null,0,null,281,null,16120,null,1306,null,13298,null,1313,null,2822,null,795,null,8223,null,1465,null,120168,null,753,null,89488,null,3024,null,156,null,258,null,89332,null,3014,null,83907,null,2986,null,5425,null,1169,null,30680,null,2845,null,17195,null,570,null,8001,null,1085,null,0,null,281,null,8001,null,1085,null,7379,null,1046,null,622,null,389,null,9194,null,1014,null,5155,null,804,null,1829,null,682,null,1703,null,666,null,126,null,143,null,3326,null,785,null,8739,null,853,null,596,null,431,null,596,null,431,null,0,null,281,null,8143,null,869,null,0400000US25,Massachusetts,25
274420,null,1508,null,145169,null,1676,null,16824,null,1562,null,7926,null,1290,null,0,null,242,null,7926,null,1290,null,5515,null,1193,null,2411,null,685,null,8898,null,1162,null,17109,null,1159,null,14335,null,1086,null,81,null,111,null,14254,null,1070,null,11959,null,1178,null,2295,null,867,null,2774,null,850,null,91998,null,2004,null,81082,null,2714,null,132,null,143,null,80950,null,2709,null,73850,null,3225,null,7100,null,1491,null,10916,null,1804,null,11541,null,927,null,7312,null,937,null,0,null,242,null,7312,null,937,null,6232,null,975,null,1080,null,412,null,4229,null,1106,null,3209,null,724,null,1015,null,498,null,1015,null,498,null,0,null,242,null,2194,null,624,null,4488,null,743,null,334,null,203,null,262,null,161,null,72,null,97,null,4154,null,685,null,129251,null,1844,null,14663,null,1528,null,6331,null,1064,null,0,null,242,null,6331,null,1064,null,4823,null,862,null,1508,null,617,null,8332,null,1301,null,15534,null,1317,null,11768,null,1387,null,42,null,81,null,11726,null,1379,null,10495,null,1501,null,1231,null,510,null,3766,null,755,null,77536,null,1736,null,54898,null,2423,null,37,null,60,null,54861,null,2412,null,47935,null,2598,null,6926,null,1222,null,22638,null,1992,null,10719,null,1024,null,5431,null,977,null,0,null,242,null,5431,null,977,null,5041,null,1000,null,390,null,324,null,5288,null,1053,null,2724,null,599,null,870,null,432,null,778,null,398,null,92,null,141,null,1854,null,528,null,8075,null,1153,null,322,null,216,null,103,null,127,null,219,null,175,null,7753,null,1153,null,0400000US26,Michigan,26
137364,null,1392,null,74394,null,1525,null,6843,null,961,null,3599,null,793,null,0,null,211,null,3599,null,793,null,2505,null,661,null,1094,null,458,null,3244,null,685,null,9423,null,1146,null,7946,null,1205,null,0,null,211,null,7946,null,1205,null,7269,null,1158,null,677,null,347,null,1477,null,629,null,52028,null,1248,null,47754,null,1530,null,63,null,118,null,47691,null,1535,null,44697,null,1818,null,2994,null,1009,null,4274,null,1163,null,3899,null,526,null,3352,null,587,null,0,null,211,null,3352,null,587,null,2823,null,655,null,529,null,409,null,547,null,287,null,573,null,281,null,296,null,227,null,241,null,201,null,55,null,96,null,277,null,197,null,1628,null,388,null,342,null,257,null,342,null,257,null,0,null,211,null,1286,null,380,null,62970,null,1589,null,7822,null,1052,null,3354,null,844,null,0,null,211,null,3354,null,844,null,2796,null,786,null,558,null,376,null,4468,null,730,null,8164,null,973,null,6050,null,975,null,0,null,211,null,6050,null,975,null,5516,null,939,null,534,null,373,null,2114,null,636,null,38755,null,1374,null,26858,null,1811,null,0,null,211,null,26858,null,1811,null,24821,null,1760,null,2037,null,760,null,11897,null,1681,null,4353,null,781,null,2910,null,600,null,0,null,211,null,2910,null,600,null,2634,null,578,null,276,null,228,null,1443,null,569,null,1334,null,453,null,418,null,281,null,418,null,281,null,0,null,211,null,916,null,379,null,2542,null,768,null,141,null,144,null,141,null,144,null,0,null,211,null,2401,null,749,null,0400000US27,Minnesota,27
40859,null,3271,null,24784,null,2701,null,2869,null,1274,null,2336,null,1074,null,183,null,143,null,2153,null,1031,null,1623,null,871,null,530,null,445,null,533,null,578,null,4042,null,904,null,3548,null,939,null,189,null,149,null,3359,null,920,null,3178,null,911,null,181,null,233,null,494,null,365,null,15393,null,1993,null,12214,null,1423,null,284,null,250,null,11930,null,1402,null,11259,null,1414,null,671,null,336,null,3179,null,2069,null,1696,null,634,null,1056,null,502,null,0,null,287,null,1056,null,502,null,1056,null,502,null,0,null,287,null,640,null,434,null,63,null,91,null,63,null,91,null,63,null,91,null,0,null,287,null,0,null,287,null,721,null,412,null,66,null,103,null,66,null,103,null,0,null,287,null,655,null,392,null,16075,null,1504,null,1712,null,632,null,473,null,388,null,41,null,82,null,432,null,377,null,346,null,341,null,86,null,145,null,1239,null,612,null,2373,null,798,null,1154,null,680,null,61,null,102,null,1093,null,666,null,784,null,501,null,309,null,421,null,1219,null,479,null,9952,null,1542,null,5439,null,1008,null,0,null,287,null,5439,null,1008,null,5156,null,988,null,283,null,280,null,4513,null,1348,null,1008,null,423,null,401,null,276,null,0,null,287,null,401,null,276,null,401,null,276,null,0,null,287,null,607,null,334,null,487,null,391,null,0,null,287,null,0,null,287,null,0,null,287,null,487,null,391,null,543,null,294,null,94,null,135,null,94,null,135,null,0,null,287,null,449,null,287,null,0400000US28,Mississippi,28
