B20005D_001E,B20005D_001EA,B20005D_001M,B20005D_001MA,B20005D_002E,B20005D_002EA,B20005D_002M,B20005D_002MA,B20005D_003E,B20005D_003EA,B20005D_003M,B20005D_003MA,B20005D_004E,B20005D_004EA,B20005D_004M,B20005D_004MA,B20005D_005E,B20005D_005EA,B20005D_005M,B20005D_005MA,B20005D_006E,B20005D_006EA,B20005D_006M,B20005D_006MA,B20005D_007E,B20005D_007EA,B20005D_007M,B20005D_007MA,B20005D_008E,B20005D_008EA,B20005D_008M,B20005D_008MA,B20005D_009E,B20005D_009EA,B20005D_009M,B20005D_009MA,B20005D_010E,B20005D_010EA,B20005D_010M,B20005D_010MA,B20005D_011E,B20005D_011EA,B20005D_011M,B20005D_011MA,B20005D_012E,B20005D_012EA,B20005D_012M,B20005D_012MA,B20005D_013E,B20005D_013EA,B20005D_013M,B20005D_013MA,B20005D_014E,B20005D_014EA,B20005D_014M,B20005D_014MA,B20005D_015E,B20005D_015EA,B20005D_015M,B20005D_015MA,B20005D_016E,B20005D_016EA,B20005D_016M,B20005D_016MA,B20005D_017E,B20005D_017EA,B20005D_017M,B20005D_017MA,B20005D_018E,B20005D_018EA,B20005D_018M,B20005D_018MA,B20005D_019E,B20005D_019EA,B20005D_019M,B20005D_019MA,B20005D_020E,B20005D_020EA,B20005D_020M,B20005D_020MA,B20005D_021E,B20005D_021EA,B20005D_021M,B20005D_021MA,B20005D_022E,B20005D_022EA,B20005D_022M,B20005D_022MA,B20005D_023E,B20005D_023EA,B20005D_023M,B20005D_023MA,B20005D_024E,B20005D_024EA,B20005D_024M,B20005D_024MA,B20005D_025E,B20005D_025EA,B20005D_025M,B20005D_025MA,B20005D_026E,B20005D_026EA,B20005D_026M,B20005D_026MA,B20005D_027E,B20005D_027EA,B20005D_027M,B20005D_027MA,B20005D_028E,B20005D_028EA,B20005D_028M,B20005D_028MA,B20005D_029E,B20005D_029EA,B20005D_029M,B20005D_029MA,B20005D_030E,B20005D_030EA,B20005D_030M,B20005D_030MA,B20005D_031E,B20005D_031EA,B20005D_031M,B20005D_031MA,B20005D_032E,B20005D_032EA,B20005D_032M,B20005D_032MA,B20005D_033E,B20005D_033EA,B20005D_033M,B20005D_033MA,B20005D_034E,B20005D_034EA,B20005D_034M,B20005D_034MA,B20005D_035E,B20005D_035EA,B20005D_035M,B20005D_035MA,B20005D_036E,B20005D_036EA,B20005D_036M,B20005D_036MA,B20005D_037E,B20005D_037EA,B20005D_037M,B20005D_037MA,B20005D_038E,B20005D_038EA,B20005D_038M,B20005D_038MA,B20005D_039E,B20005D_039EA,B20005D_039M,B20005D_039MA,B20005D_040E,B20005D_040EA,B20005D_040M,B20005D_040MA,B20005D_041E,B20005D_041EA,B20005D_041M,B20005D_041MA,B20005D_042E,B20005D_042EA,B20005D_042M,B20005D_042MA,B20005D_043E,B20005D_043EA,B20005D_043M,B20005D_043MA,B20005D_044E,B20005D_044EA,B20005D_044M,B20005D_044MA,B20005D_045E,B20005D_045EA,B20005D_045M,B20005D_045MA,B20005D_046E,B20005D_046EA,B20005D_046M,B20005D_046MA,B20005D_047E,B20005D_047EA,B20005D_047M,B20005D_047MA,B20005D_048E,B20005D_048EA,B20005D_048M,B20005D_048MA,B20005D_049E,B20005D_049EA,B20005D_049M,B20005D_049MA,B20005D_050E,B20005D_050EA,B20005D_050M,B20005D_050MA,B20005D_051E,B20005D_051EA,B20005D_051M,B20005D_051MA,B20005D_052E,B20005D_052EA,B20005D_052M,B20005D_052MA,B20005D_053E,B20005D_053EA,B20005D_053M,B20005D_053MA,B20005D_054E,B20005D_054EA,B20005D_054M,B20005D_054MA,B20005D_055E,B20005D_055EA,B20005D_055M,B20005D_055MA,B20005D_056E,B20005D_056EA,B20005D_056M,B20005D_056MA,B20005D_057E,B20005D_057EA,B20005D_057M,B20005D_057MA,B20005D_058E,B20005D_058EA,B20005D_058M,B20005D_058MA,B20005D_059E,B20005D_059EA,B20005D_059M,B20005D_059MA,B20005D_060E,B20005D_060EA,B20005D_060M,B20005D_060MA,B20005D_061E,B20005D_061EA,B20005D_061M,B20005D_061MA,B20005D_062E,B20005D_062EA,B20005D_062M,B20005D_062MA,B20005D_063E,B20005D_063EA,B20005D_063M,B20005D_063MA,B20005D_064E,B20005D_064EA,B20005D_064M,B20005D_064MA,B20005D_065E,B20005D_065EA,B20005D_065M,B20005D_065MA,B20005D_066E,B20005D_066EA,B20005D_066M,B20005D_066MA,B20005D_067E,B20005D_067EA,B20005D_067M,B20005D_067MA,B20005D_068E,B20005D_068EA,B20005D_068M,B20005D_068MA,B20005D_069E,B20005D_069EA,B20005D_069M,B20005D_069MA,B20005D_070E,B20005D_070EA,B20005D_070M,B20005D_070MA,B20005D_071E,B20005D_071EA,B20005D_071M,B20005D_071MA,B20005D_072E,B20005D_072EA,B20005D_072M,B20005D_072MA,B20005D_073E,B20005D_073EA,B20005D_073M,B20005D_073MA,B20005D_074E,B20005D_074EA,B20005D_074M,B20005D_074MA,B20005D_075E,B20005D_075EA,B20005D_075M,B20005D_075MA,B20005D_076E,B20005D_076EA,B20005D_076M,B20005D_076MA,B20005D_077E,B20005D_077EA,B20005D_077M,B20005D_077MA,B20005D_078E,B20005D_078EA,B20005D_078M,B20005D_078MA,B20005D_079E,B20005D_079EA,B20005D_079M,B20005D_079MA,B20005D_080E,B20005D_080EA,B20005D_080M,B20005D_080MA,B20005D_081E,B20005D_081EA,B20005D_081M,B20005D_081MA,B20005D_082E,B20005D_082EA,B20005D_082M,B20005D_082MA,B20005D_083E,B20005D_083EA,B20005D_083M,B20005D_083MA,B20005D_084E,B20005D_084EA,B20005D_084M,B20005D_084MA,B20005D_085E,B20005D_085EA,B20005D_085M,B20005D_085MA,B20005D_086E,B20005D_086EA,B20005D_086M,B20005D_086MA,B20005D_087E,B20005D_087EA,B20005D_087M,B20005D_087MA,B20005D_088E,B20005D_088EA,B20005D_088M,B20005D_088MA,B20005D_089E,B20005D_089EA,B20005D_089M,B20005D_089MA,B20005D_090E,B20005D_090EA,B20005D_090M,B20005D_090MA,B20005D_091E,B20005D_091EA,B20005D_091M,B20005D_091MA,B20005D_092E,B20005D_092EA,B20005D_092M,B20005D_092MA,B20005D_093E,B20005D_093EA,B20005D_093M,B20005D_093MA,B20005D_094E,B20005D_094EA,B20005D_094M,B20005D_094MA,B20005D_095E,B20005D_095EA,B20005D_095M,B20005D_095MA,GEO_ID,NAME,state
214228,null,4050,null,101824,null,2773,null,62751,null,3021,null,0,null,298,null,62751,null,3021,null,158,null,247,null,0,null,298,null,334,null,246,null,40,null,66,null,697,null,398,null,1041,null,686,null,1417,null,484,null,5243,null,1624,null,3998,null,1328,null,2294,null,846,null,3607,null,1022,null,5538,null,1250,null,3505,null,1160,null,4424,null,1275,null,2379,null,1210,null,2366,null,926,null,3493,null,1019,null,4328,null,1149,null,8234,null,1470,null,9655,null,1503,null,39073,null,3016,null,19859,null,2683,null,19214,null,2288,null,2528,null,857,null,1467,null,655,null,1730,null,643,null,1007,null,482,null,2270,null,746,null,1261,null,557,null,913,null,502,null,515,null,379,null,1413,null,766,null,684,null,382,null,1054,null,477,null,697,null,352,null,381,null,298,null,720,null,404,null,360,null,377,null,413,null,295,null,459,null,326,null,187,null,162,null,350,null,225,null,805,null,459,null,112404,null,2269,null,45632,null,2809,null,0,null,298,null,45632,null,2809,null,0,null,298,null,302,null,361,null,451,null,234,null,323,null,374,null,1597,null,702,null,1761,null,621,null,3784,null,1165,null,3220,null,1207,null,3368,null,987,null,2358,null,762,null,3681,null,1088,null,2688,null,952,null,2916,null,873,null,2460,null,946,null,1645,null,681,null,3123,null,1071,null,3516,null,1033,null,2813,null,1016,null,2311,null,632,null,3315,null,970,null,66772,null,3092,null,41018,null,2833,null,25754,null,2256,null,2875,null,852,null,2305,null,719,null,3822,null,925,null,2962,null,1218,null,3306,null,901,null,780,null,384,null,1310,null,486,null,1245,null,514,null,1192,null,509,null,783,null,408,null,469,null,319,null,664,null,409,null,851,null,408,null,1336,null,702,null,284,null,219,null,478,null,318,null,201,null,172,null,459,null,348,null,231,null,199,null,201,null,173,null,0400000US13,Georgia,13
435367,null,6741,null,200490,null,3783,null,106537,null,3319,null,0,null,275,null,106537,null,3319,null,237,null,201,null,47,null,78,null,1270,null,727,null,439,null,266,null,3136,null,951,null,679,null,295,null,2576,null,1050,null,1869,null,668,null,4147,null,1181,null,3329,null,1030,null,8469,null,1547,null,10070,null,1657,null,10459,null,1581,null,8794,null,1552,null,5984,null,1086,null,7770,null,1440,null,9717,null,1278,null,6950,null,1245,null,9152,null,1264,null,11443,null,1361,null,93953,null,3341,null,57602,null,2876,null,36351,null,2954,null,5296,null,1134,null,4272,null,1053,null,4083,null,887,null,1058,null,414,null,4983,null,1479,null,1969,null,682,null,1690,null,665,null,1077,null,496,null,1457,null,545,null,1098,null,467,null,1262,null,587,null,2014,null,684,null,689,null,311,null,1474,null,678,null,724,null,492,null,647,null,299,null,998,null,581,null,226,null,173,null,736,null,378,null,598,null,261,null,234877,null,4368,null,92982,null,3793,null,0,null,275,null,92982,null,3793,null,426,null,375,null,0,null,275,null,592,null,336,null,1573,null,691,null,2467,null,884,null,1272,null,498,null,2962,null,1039,null,2438,null,709,null,4451,null,1007,null,4144,null,950,null,8758,null,1829,null,13466,null,1731,null,9002,null,1389,null,7318,null,1341,null,7318,null,1237,null,7075,null,1182,null,6895,null,1302,null,3910,null,854,null,5422,null,1176,null,3493,null,912,null,141895,null,3374,null,93639,null,3054,null,48256,null,2928,null,6486,null,1117,null,5386,null,1092,null,5868,null,1033,null,5399,null,1148,null,4841,null,1013,null,2779,null,745,null,2821,null,721,null,1653,null,594,null,2077,null,672,null,1374,null,542,null,2918,null,765,null,1895,null,605,null,1016,null,413,null,670,null,370,null,480,null,281,null,288,null,240,null,799,null,395,null,740,null,323,null,532,null,400,null,234,null,189,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
445140,null,3985,null,217337,null,2776,null,129087,null,3268,null,0,null,267,null,129087,null,3268,null,151,null,183,null,211,null,243,null,485,null,284,null,1000,null,490,null,1872,null,798,null,1815,null,881,null,2154,null,713,null,2909,null,1008,null,3110,null,1010,null,2947,null,1009,null,5663,null,1430,null,8743,null,1603,null,6625,null,1463,null,7974,null,1663,null,6863,null,1436,null,9344,null,1936,null,13725,null,2146,null,9836,null,1912,null,19883,null,2286,null,23777,null,2407,null,88250,null,4114,null,44230,null,3216,null,44020,null,3575,null,8886,null,1700,null,5550,null,1189,null,3633,null,1270,null,3322,null,974,null,3514,null,1128,null,1574,null,666,null,2336,null,815,null,1629,null,783,null,1614,null,740,null,1243,null,702,null,1357,null,544,null,1280,null,570,null,1104,null,500,null,1169,null,418,null,957,null,408,null,904,null,503,null,830,null,436,null,493,null,291,null,1419,null,721,null,1206,null,562,null,227803,null,2376,null,91890,null,3554,null,0,null,267,null,91890,null,3554,null,156,null,151,null,0,null,267,null,725,null,393,null,318,null,262,null,2153,null,760,null,1328,null,675,null,2845,null,699,null,3162,null,890,null,5962,null,1393,null,2237,null,797,null,7022,null,1240,null,8363,null,1610,null,5630,null,1246,null,5447,null,982,null,4204,null,1095,null,6430,null,1354,null,7134,null,1629,null,7321,null,1442,null,11392,null,1999,null,10061,null,1421,null,135913,null,4188,null,77599,null,3459,null,58314,null,3772,null,11158,null,1502,null,6168,null,1269,null,6197,null,1378,null,2901,null,837,null,5086,null,1133,null,3604,null,1055,null,3082,null,986,null,1540,null,592,null,2404,null,811,null,1004,null,495,null,1692,null,579,null,2363,null,735,null,1821,null,778,null,1314,null,599,null,1449,null,702,null,1336,null,526,null,1183,null,461,null,703,null,368,null,1773,null,751,null,1536,null,686,null,0400000US17,Illinois,17
66268,null,2018,null,31972,null,1645,null,15650,null,1554,null,0,null,265,null,15650,null,1554,null,0,null,265,null,12,null,27,null,42,null,71,null,137,null,144,null,485,null,336,null,259,null,222,null,494,null,404,null,479,null,367,null,1110,null,653,null,188,null,200,null,1181,null,435,null,986,null,536,null,780,null,375,null,663,null,449,null,705,null,478,null,681,null,403,null,932,null,591,null,1028,null,466,null,2490,null,761,null,2998,null,847,null,16322,null,1475,null,7432,null,1345,null,8890,null,1423,null,2087,null,686,null,1129,null,618,null,743,null,464,null,96,null,172,null,825,null,488,null,546,null,337,null,213,null,251,null,584,null,431,null,498,null,353,null,266,null,215,null,216,null,159,null,171,null,145,null,207,null,224,null,0,null,265,null,283,null,251,null,175,null,182,null,499,null,298,null,118,null,146,null,129,null,120,null,105,null,126,null,34296,null,1480,null,11597,null,1235,null,51,null,91,null,11546,null,1222,null,0,null,265,null,0,null,265,null,136,null,149,null,0,null,265,null,399,null,260,null,204,null,186,null,1111,null,530,null,299,null,220,null,765,null,321,null,1179,null,414,null,1217,null,496,null,1133,null,496,null,853,null,412,null,592,null,302,null,631,null,285,null,368,null,334,null,737,null,372,null,336,null,330,null,1055,null,473,null,531,null,308,null,22699,null,1728,null,12471,null,1658,null,10228,null,1388,null,2385,null,609,null,1211,null,507,null,911,null,368,null,1012,null,497,null,506,null,273,null,649,null,420,null,214,null,165,null,361,null,258,null,661,null,417,null,51,null,114,null,51,null,79,null,307,null,182,null,175,null,136,null,156,null,189,null,105,null,112,null,664,null,458,null,258,null,234,null,77,null,131,null,306,null,323,null,168,null,152,null,0400000US18,Indiana,18
35541,null,1578,null,17760,null,1131,null,9771,null,1258,null,0,null,226,null,9771,null,1258,null,0,null,226,null,0,null,226,null,0,null,226,null,70,null,101,null,52,null,86,null,196,null,265,null,387,null,331,null,373,null,259,null,766,null,587,null,421,null,242,null,517,null,235,null,875,null,505,null,1064,null,489,null,849,null,507,null,787,null,399,null,664,null,443,null,618,null,354,null,279,null,231,null,1106,null,670,null,747,null,366,null,7989,null,1229,null,2415,null,680,null,5574,null,1229,null,1094,null,561,null,779,null,437,null,468,null,264,null,225,null,251,null,427,null,362,null,976,null,955,null,103,null,128,null,365,null,301,null,385,null,293,null,227,null,264,null,42,null,72,null,229,null,190,null,102,null,119,null,0,null,226,null,36,null,61,null,58,null,98,null,58,null,74,null,0,null,226,null,0,null,226,null,0,null,226,null,17781,null,987,null,6727,null,1006,null,0,null,226,null,6727,null,1006,null,0,null,226,null,0,null,226,null,226,null,253,null,301,null,252,null,409,null,321,null,103,null,129,null,364,null,283,null,117,null,135,null,711,null,427,null,204,null,236,null,1169,null,462,null,967,null,443,null,208,null,184,null,210,null,212,null,316,null,279,null,255,null,237,null,235,null,212,null,322,null,235,null,391,null,271,null,219,null,195,null,11054,null,1122,null,4745,null,824,null,6309,null,1007,null,1247,null,512,null,1083,null,410,null,704,null,347,null,665,null,411,null,425,null,285,null,527,null,324,null,85,null,119,null,203,null,207,null,315,null,175,null,102,null,189,null,201,null,188,null,74,null,116,null,99,null,117,null,141,null,112,null,14,null,25,null,71,null,117,null,120,null,148,null,233,null,348,null,0,null,226,null,0,null,226,null,0400000US19,Iowa,19
46367,null,1613,null,22565,null,1307,null,11790,null,1323,null,0,null,244,null,11790,null,1323,null,0,null,244,null,0,null,244,null,0,null,244,null,0,null,244,null,124,null,117,null,149,null,137,null,139,null,193,null,238,null,240,null,430,null,384,null,206,null,199,null,437,null,356,null,299,null,270,null,1304,null,692,null,871,null,548,null,1079,null,514,null,548,null,379,null,1438,null,569,null,662,null,334,null,2101,null,791,null,1765,null,579,null,10775,null,1419,null,4100,null,986,null,6675,null,1110,null,500,null,350,null,1225,null,775,null,368,null,237,null,484,null,284,null,321,null,220,null,264,null,250,null,592,null,360,null,336,null,298,null,341,null,313,null,176,null,165,null,104,null,130,null,237,null,196,null,92,null,114,null,275,null,261,null,63,null,108,null,339,null,404,null,275,null,256,null,105,null,127,null,229,null,252,null,349,null,283,null,23802,null,1070,null,10130,null,1161,null,0,null,244,null,10130,null,1161,null,0,null,244,null,0,null,244,null,0,null,244,null,33,null,55,null,336,null,227,null,657,null,488,null,538,null,311,null,290,null,247,null,1341,null,599,null,753,null,406,null,1412,null,510,null,804,null,423,null,1156,null,533,null,412,null,263,null,382,null,248,null,179,null,158,null,399,null,268,null,579,null,385,null,240,null,227,null,619,null,320,null,13672,null,1268,null,6748,null,1067,null,6924,null,1209,null,1154,null,444,null,1814,null,683,null,510,null,269,null,747,null,497,null,464,null,265,null,200,null,170,null,298,null,219,null,329,null,419,null,343,null,291,null,145,null,161,null,186,null,136,null,0,null,244,null,54,null,87,null,99,null,116,null,176,null,250,null,196,null,240,null,0,null,244,null,0,null,244,null,149,null,167,null,60,null,95,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
50813,null,2687,null,25269,null,1667,null,13103,null,1536,null,0,null,277,null,13103,null,1536,null,0,null,277,null,0,null,277,null,388,null,440,null,186,null,219,null,34,null,56,null,609,null,545,null,594,null,417,null,256,null,258,null,1072,null,489,null,921,null,483,null,468,null,249,null,954,null,559,null,827,null,495,null,1539,null,660,null,937,null,669,null,441,null,266,null,890,null,608,null,519,null,343,null,1193,null,533,null,1275,null,483,null,12166,null,1516,null,4615,null,1114,null,7551,null,1647,null,1469,null,733,null,1025,null,629,null,905,null,690,null,215,null,161,null,449,null,531,null,611,null,519,null,928,null,694,null,211,null,225,null,69,null,86,null,329,null,242,null,58,null,103,null,78,null,109,null,47,null,66,null,704,null,501,null,0,null,277,null,35,null,70,null,52,null,88,null,261,null,369,null,105,null,137,null,0,null,277,null,25544,null,1614,null,10130,null,1290,null,0,null,277,null,10130,null,1290,null,0,null,277,null,41,null,68,null,295,null,298,null,188,null,198,null,376,null,215,null,318,null,285,null,421,null,300,null,1280,null,630,null,1569,null,1019,null,816,null,480,null,913,null,650,null,726,null,398,null,326,null,276,null,142,null,130,null,694,null,456,null,511,null,426,null,591,null,504,null,388,null,375,null,322,null,239,null,213,null,161,null,15414,null,1527,null,8986,null,1531,null,6428,null,1019,null,1699,null,670,null,432,null,285,null,741,null,393,null,393,null,237,null,696,null,313,null,128,null,170,null,817,null,542,null,138,null,143,null,461,null,280,null,0,null,277,null,98,null,138,null,242,null,249,null,213,null,188,null,59,null,90,null,129,null,139,null,0,null,277,null,182,null,211,null,0,null,277,null,0,null,277,null,0,null,277,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
230613,null,2386,null,109956,null,1569,null,68159,null,2704,null,89,null,158,null,68070,null,2676,null,0,null,281,null,0,null,281,null,75,null,125,null,499,null,371,null,820,null,521,null,357,null,352,null,1657,null,750,null,1474,null,744,null,1976,null,748,null,1220,null,507,null,3385,null,1004,null,4514,null,1199,null,4264,null,1384,null,4434,null,1394,null,3601,null,1046,null,2850,null,786,null,4843,null,1134,null,7240,null,1347,null,9996,null,1495,null,14865,null,1685,null,41797,null,2752,null,21060,null,2209,null,20737,null,2535,null,2743,null,876,null,3046,null,1024,null,1248,null,554,null,1807,null,805,null,2084,null,817,null,738,null,389,null,666,null,343,null,625,null,390,null,561,null,368,null,503,null,419,null,654,null,449,null,1018,null,486,null,327,null,221,null,834,null,673,null,582,null,399,null,749,null,451,null,363,null,226,null,676,null,381,null,559,null,265,null,954,null,413,null,120657,null,1647,null,50776,null,2661,null,0,null,281,null,50776,null,2661,null,151,null,255,null,84,null,150,null,318,null,237,null,328,null,351,null,1572,null,592,null,277,null,183,null,1079,null,584,null,1158,null,620,null,2736,null,860,null,1536,null,572,null,3802,null,931,null,4463,null,1219,null,3972,null,1182,null,3306,null,883,null,2262,null,628,null,2531,null,773,null,3787,null,794,null,4295,null,996,null,7409,null,1202,null,5710,null,871,null,69881,null,2881,null,37878,null,2858,null,32003,null,2182,null,5351,null,1150,null,4145,null,1005,null,3382,null,905,null,1849,null,599,null,2120,null,715,null,1148,null,645,null,1311,null,586,null,1694,null,773,null,1021,null,375,null,509,null,267,null,1446,null,605,null,1084,null,474,null,1122,null,422,null,1109,null,455,null,255,null,199,null,918,null,530,null,1660,null,609,null,776,null,339,null,796,null,398,null,307,null,234,null,0400000US24,Maryland,24
256772,null,2309,null,124589,null,1502,null,67954,null,2826,null,0,null,281,null,67954,null,2826,null,49,null,82,null,62,null,110,null,858,null,536,null,858,null,659,null,1891,null,908,null,837,null,472,null,1269,null,703,null,1251,null,711,null,2625,null,899,null,1871,null,794,null,2454,null,735,null,3434,null,833,null,3402,null,1011,null,4813,null,1242,null,2992,null,887,null,3538,null,1016,null,4222,null,1171,null,5011,null,1211,null,11114,null,1526,null,15403,null,1829,null,56635,null,3141,null,26151,null,2652,null,30484,null,2514,null,5091,null,1306,null,3527,null,848,null,2315,null,772,null,1705,null,682,null,2821,null,1117,null,1228,null,519,null,929,null,633,null,738,null,498,null,1668,null,710,null,810,null,486,null,1173,null,536,null,848,null,441,null,991,null,451,null,627,null,436,null,451,null,430,null,1028,null,611,null,761,null,406,null,472,null,507,null,1540,null,600,null,1761,null,569,null,132183,null,1820,null,49788,null,2729,null,0,null,281,null,49788,null,2729,null,254,null,271,null,34,null,60,null,457,null,327,null,320,null,314,null,1167,null,617,null,1193,null,819,null,1716,null,734,null,2140,null,790,null,2192,null,877,null,854,null,451,null,3519,null,881,null,5147,null,1044,null,3511,null,1004,null,3835,null,1093,null,1925,null,645,null,4254,null,1134,null,3348,null,757,null,3296,null,875,null,5844,null,1062,null,4782,null,1081,null,82395,null,3169,null,44770,null,3239,null,37625,null,2966,null,7706,null,1064,null,5024,null,1299,null,4560,null,1246,null,1921,null,663,null,2628,null,856,null,1309,null,592,null,2029,null,816,null,822,null,520,null,1815,null,621,null,884,null,422,null,1346,null,612,null,1426,null,579,null,881,null,484,null,748,null,414,null,739,null,505,null,411,null,266,null,860,null,399,null,496,null,338,null,1037,null,455,null,983,null,435,null,0400000US25,Massachusetts,25
