B20005B_001E,B20005B_001EA,B20005B_001M,B20005B_001MA,B20005B_002E,B20005B_002EA,B20005B_002M,B20005B_002MA,B20005B_003E,B20005B_003EA,B20005B_003M,B20005B_003MA,B20005B_004E,B20005B_004EA,B20005B_004M,B20005B_004MA,B20005B_005E,B20005B_005EA,B20005B_005M,B20005B_005MA,B20005B_006E,B20005B_006EA,B20005B_006M,B20005B_006MA,B20005B_007E,B20005B_007EA,B20005B_007M,B20005B_007MA,B20005B_008E,B20005B_008EA,B20005B_008M,B20005B_008MA,B20005B_009E,B20005B_009EA,B20005B_009M,B20005B_009MA,B20005B_010E,B20005B_010EA,B20005B_010M,B20005B_010MA,B20005B_011E,B20005B_011EA,B20005B_011M,B20005B_011MA,B20005B_012E,B20005B_012EA,B20005B_012M,B20005B_012MA,B20005B_013E,B20005B_013EA,B20005B_013M,B20005B_013MA,B20005B_014E,B20005B_014EA,B20005B_014M,B20005B_014MA,B20005B_015E,B20005B_015EA,B20005B_015M,B20005B_015MA,B20005B_016E,B20005B_016EA,B20005B_016M,B20005B_016MA,B20005B_017E,B20005B_017EA,B20005B_017M,B20005B_017MA,B20005B_018E,B20005B_018EA,B20005B_018M,B20005B_018MA,B20005B_019E,B20005B_019EA,B20005B_019M,B20005B_019MA,B20005B_020E,B20005B_020EA,B20005B_020M,B20005B_020MA,B20005B_021E,B20005B_021EA,B20005B_021M,B20005B_021MA,B20005B_022E,B20005B_022EA,B20005B_022M,B20005B_022MA,B20005B_023E,B20005B_023EA,B20005B_023M,B20005B_023MA,B20005B_024E,B20005B_024EA,B20005B_024M,B20005B_024MA,B20005B_025E,B20005B_025EA,B20005B_025M,B20005B_025MA,B20005B_026E,B20005B_026EA,B20005B_026M,B20005B_026MA,B20005B_027E,B20005B_027EA,B20005B_027M,B20005B_027MA,B20005B_028E,B20005B_028EA,B20005B_028M,B20005B_028MA,B20005B_029E,B20005B_029EA,B20005B_029M,B20005B_029MA,B20005B_030E,B20005B_030EA,B20005B_030M,B20005B_030MA,B20005B_031E,B20005B_031EA,B20005B_031M,B20005B_031MA,B20005B_032E,B20005B_032EA,B20005B_032M,B20005B_032MA,B20005B_033E,B20005B_033EA,B20005B_033M,B20005B_033MA,B20005B_034E,B20005B_034EA,B20005B_034M,B20005B_034MA,B20005B_035E,B20005B_035EA,B20005B_035M,B20005B_035MA,B20005B_036E,B20005B_036EA,B20005B_036M,B20005B_036MA,B20005B_037E,B20005B_037EA,B20005B_037M,B20005B_037MA,B20005B_038E,B20005B_038EA,B20005B_038M,B20005B_038MA,B20005B_039E,B20005B_039EA,B20005B_039M,B20005B_039MA,B20005B_040E,B20005B_040EA,B20005B_040M,B20005B_040MA,B20005B_041E,B20005B_041EA,B20005B_041M,B20005B_041MA,B20005B_042E,B20005B_042EA,B20005B_042M,B20005B_042MA,B20005B_043E,B20005B_043EA,B20005B_043M,B20005B_043MA,B20005B_044E,B20005B_044EA,B20005B_044M,B20005B_044MA,B20005B_045E,B20005B_045EA,B20005B_045M,B20005B_045MA,B20005B_046E,B20005B_046EA,B20005B_046M,B20005B_046MA,B20005B_047E,B20005B_047EA,B20005B_047M,B20005B_047MA,B20005B_048E,B20005B_048EA,B20005B_048M,B20005B_048MA,B20005B_049E,B20005B_049EA,B20005B_049M,B20005B_049MA,B20005B_050E,B20005B_050EA,B20005B_050M,B20005B_050MA,B20005B_051E,B20005B_051EA,B20005B_051M,B20005B_051MA,B20005B_052E,B20005B_052EA,B20005B_052M,B20005B_052MA,B20005B_053E,B20005B_053EA,B20005B_053M,B20005B_053MA,B20005B_054E,B20005B_054EA,B20005B_054M,B20005B_054MA,B20005B_055E,B20005B_055EA,B20005B_055M,B20005B_055MA,B20005B_056E,B20005B_056EA,B20005B_056M,B20005B_056MA,B20005B_057E,B20005B_057EA,B20005B_057M,B20005B_057MA,B20005B_058E,B20005B_058EA,B20005B_058M,B20005B_058MA,B20005B_059E,B20005B_059EA,B20005B_059M,B20005B_059MA,B20005B_060E,B20005B_060EA,B20005B_060M,B20005B_060MA,B20005B_061E,B20005B_061EA,B20005B_061M,B20005B_061MA,B20005B_062E,B20005B_062EA,B20005B_062M,B20005B_062MA,B20005B_063E,B20005B_063EA,B20005B_063M,B20005B_063MA,B20005B_064E,B20005B_064EA,B20005B_064M,B20005B_064MA,B20005B_065E,B20005B_065EA,B20005B_065M,B20005B_065MA,B20005B_066E,B20005B_066EA,B20005B_066M,B20005B_066MA,B20005B_067E,B20005B_067EA,B20005B_067M,B20005B_067MA,B20005B_068E,B20005B_068EA,B20005B_068M,B20005B_068MA,B20005B_069E,B20005B_069EA,B20005B_069M,B20005B_069MA,B20005B_070E,B20005B_070EA,B20005B_070M,B20005B_070MA,B20005B_071E,B20005B_071EA,B20005B_071M,B20005B_071MA,B20005B_072E,B20005B_072EA,B20005B_072M,B20005B_072MA,B20005B_073E,B20005B_073EA,B20005B_073M,B20005B_073MA,B20005B_074E,B20005B_074EA,B20005B_074M,B20005B_074MA,B20005B_075E,B20005B_075EA,B20005B_075M,B20005B_075MA,B20005B_076E,B20005B_076EA,B20005B_076M,B20005B_076MA,B20005B_077E,B20005B_077EA,B20005B_077M,B20005B_077MA,B20005B_078E,B20005B_078EA,B20005B_078M,B20005B_078MA,B20005B_079E,B20005B_079EA,B20005B_079M,B20005B_079MA,B20005B_080E,B20005B_080EA,B20005B_080M,B20005B_080MA,B20005B_081E,B20005B_081EA,B20005B_081M,B20005B_081MA,B20005B_082E,B20005B_082EA,B20005B_082M,B20005B_082MA,B20005B_083E,B20005B_083EA,B20005B_083M,B20005B_083MA,B20005B_084E,B20005B_084EA,B20005B_084M,B20005B_084MA,B20005B_085E,B20005B_085EA,B20005B_085M,B20005B_085MA,B20005B_086E,B20005B_086EA,B20005B_086M,B20005B_086MA,B20005B_087E,B20005B_087EA,B20005B_087M,B20005B_087MA,B20005B_088E,B20005B_088EA,B20005B_088M,B20005B_088MA,B20005B_089E,B20005B_089EA,B20005B_089M,B20005B_089MA,B20005B_090E,B20005B_090EA,B20005B_090M,B20005B_090MA,B20005B_091E,B20005B_091EA,B20005B_091M,B20005B_091MA,B20005B_092E,B20005B_092EA,B20005B_092M,B20005B_092MA,B20005B_093E,B20005B_093EA,B20005B_093M,B20005B_093MA,B20005B_094E,B20005B_094EA,B20005B_094M,B20005B_094MA,B20005B_095E,B20005B_095EA,B20005B_095M,B20005B_095MA,GEO_ID,NAME,state
2108618,null,6716,null,966982,null,4888,null,412530,null,9524,null,0,null,296,null,412530,null,9524,null,1053,null,675,null,642,null,378,null,4603,null,1700,null,2774,null,887,null,10687,null,2059,null,8508,null,1791,null,15912,null,2255,null,14518,null,2822,null,32701,null,3253,null,18661,null,2705,null,44141,null,4519,null,51340,null,4103,null,35718,null,3947,null,34779,null,3686,null,25883,null,3371,null,27944,null,2958,null,30856,null,3157,null,16534,null,2152,null,20189,null,1949,null,15087,null,2420,null,554452,null,9251,null,299222,null,8390,null,255230,null,7268,null,50393,null,4238,null,30702,null,3893,null,24306,null,3258,null,15804,null,2699,null,23401,null,3232,null,10347,null,1868,null,13185,null,2399,null,9035,null,1946,null,12048,null,2179,null,6316,null,1697,null,14004,null,2348,null,8855,null,1701,null,6225,null,1339,null,6022,null,1363,null,3722,null,873,null,3213,null,1044,null,6571,null,1294,null,4122,null,1358,null,3611,null,1033,null,3348,null,939,null,1141636,null,5259,null,431635,null,8801,null,44,null,72,null,431591,null,8810,null,139,null,168,null,1496,null,684,null,4512,null,1239,null,3066,null,978,null,18366,null,2534,null,15618,null,2703,null,29501,null,3603,null,22072,null,2945,null,32039,null,3267,null,20139,null,2334,null,56381,null,4443,null,48691,null,3599,null,42056,null,4493,null,34082,null,3091,null,22050,null,2659,null,19235,null,2274,null,24601,null,2787,null,15266,null,2109,null,15228,null,2416,null,7053,null,1476,null,710001,null,9779,null,370683,null,7324,null,339318,null,7437,null,59456,null,4038,null,44588,null,3904,null,35031,null,3443,null,25697,null,2919,null,32577,null,3141,null,17852,null,2462,null,19468,null,2343,null,11201,null,2094,null,14441,null,1943,null,8674,null,1744,null,16185,null,2075,null,12441,null,2265,null,7639,null,1548,null,7027,null,1607,null,4809,null,1326,null,6455,null,1234,null,6406,null,1321,null,3592,null,780,null,3540,null,1026,null,2239,null,744,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1390971,null,6447,null,632289,null,4341,null,216625,null,6481,null,0,null,265,null,216625,null,6481,null,620,null,358,null,413,null,328,null,1997,null,819,null,2354,null,924,null,5503,null,1502,null,2382,null,913,null,9497,null,2259,null,6722,null,1418,null,11286,null,1787,null,8196,null,2119,null,19755,null,2586,null,22662,null,3052,null,14732,null,2353,null,19208,null,2355,null,16710,null,2517,null,15371,null,2459,null,18335,null,2270,null,12816,null,2118,null,17112,null,2321,null,10954,null,1580,null,415664,null,6616,null,246978,null,6728,null,168686,null,6689,null,38700,null,3209,null,20578,null,2736,null,17462,null,2416,null,13861,null,2002,null,10996,null,1829,null,6963,null,1564,null,7865,null,1600,null,5979,null,1152,null,6034,null,1365,null,3670,null,1093,null,7074,null,1426,null,5914,null,1161,null,3928,null,1363,null,4031,null,1054,null,2349,null,699,null,2659,null,783,null,2875,null,934,null,2511,null,860,null,2604,null,780,null,2633,null,821,null,758682,null,4077,null,262366,null,7044,null,140,null,167,null,262226,null,7039,null,91,null,108,null,768,null,545,null,4303,null,1149,null,3380,null,1070,null,8492,null,1428,null,5464,null,1091,null,14795,null,2240,null,9155,null,1626,null,16938,null,2575,null,14200,null,2009,null,29638,null,3199,null,32889,null,2879,null,26129,null,2768,null,17711,null,2279,null,13709,null,2248,null,14123,null,2075,null,19140,null,2340,null,11768,null,2023,null,12871,null,1938,null,6662,null,1271,null,496316,null,7773,null,283906,null,7199,null,212410,null,6511,null,49095,null,4043,null,27049,null,2731,null,20966,null,2557,null,16554,null,1940,null,16735,null,2225,null,7860,null,1649,null,12514,null,2114,null,7155,null,1421,null,8581,null,1781,null,3379,null,940,null,8149,null,1301,null,6852,null,1393,null,5957,null,1346,null,3645,null,1032,null,2861,null,809,null,2842,null,848,null,4626,null,949,null,3282,null,945,null,2795,null,793,null,1513,null,652,null,0400000US17,Illinois,17
404306,null,3640,null,190485,null,2400,null,68677,null,3739,null,0,null,265,null,68677,null,3739,null,43,null,71,null,75,null,112,null,271,null,209,null,1015,null,619,null,1415,null,616,null,783,null,593,null,2665,null,950,null,2335,null,744,null,3836,null,1126,null,2619,null,937,null,8872,null,1777,null,7036,null,1481,null,6056,null,1457,null,6716,null,1446,null,3598,null,1169,null,5131,null,1281,null,6127,null,1382,null,3831,null,1138,null,3588,null,1022,null,2665,null,850,null,121808,null,4128,null,67449,null,3543,null,54359,null,3822,null,10948,null,1823,null,6479,null,1368,null,6008,null,1188,null,3112,null,853,null,5436,null,1346,null,2561,null,797,null,3375,null,1152,null,1277,null,559,null,2381,null,889,null,1416,null,627,null,2409,null,898,null,1717,null,670,null,1047,null,529,null,1381,null,624,null,536,null,309,null,1077,null,452,null,510,null,299,null,1296,null,652,null,775,null,428,null,618,null,493,null,213821,null,2880,null,75911,null,4216,null,0,null,265,null,75911,null,4216,null,23,null,38,null,228,null,192,null,491,null,364,null,217,null,220,null,2157,null,925,null,1499,null,614,null,5950,null,1556,null,5024,null,1280,null,6136,null,1398,null,6408,null,1543,null,10337,null,1803,null,8638,null,1508,null,7572,null,1447,null,5798,null,1406,null,3818,null,1193,null,3348,null,1022,null,4018,null,1065,null,1397,null,779,null,1872,null,727,null,980,null,626,null,137910,null,4358,null,70808,null,2859,null,67102,null,3868,null,15638,null,2271,null,6821,null,1302,null,7151,null,1572,null,4452,null,1012,null,7128,null,1527,null,3593,null,1143,null,3724,null,905,null,3169,null,900,null,2727,null,892,null,1086,null,486,null,2798,null,866,null,2177,null,730,null,1875,null,626,null,1262,null,730,null,303,null,292,null,740,null,450,null,654,null,325,null,417,null,240,null,733,null,437,null,654,null,474,null,0400000US18,Indiana,18
48821,null,2206,null,25938,null,1792,null,8649,null,1450,null,0,null,226,null,8649,null,1450,null,64,null,103,null,0,null,226,null,0,null,226,null,0,null,226,null,638,null,491,null,160,null,245,null,371,null,316,null,41,null,67,null,444,null,352,null,573,null,393,null,1135,null,663,null,893,null,449,null,591,null,402,null,685,null,406,null,349,null,290,null,157,null,203,null,526,null,461,null,565,null,422,null,1171,null,680,null,286,null,320,null,17289,null,1823,null,7245,null,1086,null,10044,null,1339,null,3410,null,882,null,1796,null,596,null,800,null,437,null,411,null,232,null,604,null,501,null,630,null,588,null,363,null,276,null,82,null,133,null,559,null,512,null,118,null,114,null,109,null,121,null,492,null,326,null,64,null,115,null,106,null,172,null,76,null,123,null,53,null,89,null,92,null,153,null,0,null,226,null,279,null,290,null,0,null,226,null,22883,null,1435,null,6963,null,1183,null,0,null,226,null,6963,null,1183,null,0,null,226,null,0,null,226,null,53,null,79,null,62,null,105,null,621,null,477,null,292,null,271,null,814,null,434,null,562,null,486,null,874,null,578,null,976,null,539,null,864,null,397,null,909,null,458,null,301,null,294,null,364,null,286,null,42,null,68,null,33,null,58,null,40,null,64,null,0,null,226,null,156,null,153,null,0,null,226,null,15920,null,1660,null,6654,null,1113,null,9266,null,1317,null,2208,null,800,null,1103,null,486,null,1106,null,464,null,884,null,454,null,807,null,582,null,821,null,473,null,641,null,479,null,184,null,212,null,85,null,86,null,104,null,134,null,649,null,415,null,174,null,164,null,53,null,95,null,57,null,97,null,0,null,226,null,145,null,234,null,98,null,126,null,66,null,107,null,31,null,53,null,50,null,83,null,0400000US19,Iowa,19
115143,null,3435,null,58584,null,2144,null,22130,null,2444,null,0,null,242,null,22130,null,2444,null,83,null,144,null,0,null,242,null,0,null,242,null,246,null,206,null,347,null,307,null,1148,null,516,null,1152,null,495,null,338,null,277,null,1715,null,644,null,1644,null,795,null,3677,null,1524,null,3163,null,1142,null,1544,null,636,null,768,null,384,null,564,null,369,null,1461,null,629,null,1303,null,593,null,883,null,477,null,1478,null,764,null,616,null,367,null,36454,null,2710,null,18297,null,1982,null,18157,null,2054,null,4346,null,1039,null,2581,null,746,null,1404,null,667,null,1651,null,768,null,1420,null,695,null,479,null,380,null,1489,null,644,null,1167,null,613,null,321,null,312,null,106,null,153,null,511,null,311,null,635,null,430,null,662,null,403,null,263,null,244,null,240,null,287,null,163,null,239,null,377,null,245,null,41,null,69,null,200,null,215,null,101,null,128,null,56559,null,2542,null,20349,null,1876,null,0,null,242,null,20349,null,1876,null,61,null,116,null,0,null,242,null,0,null,242,null,91,null,149,null,387,null,279,null,133,null,126,null,1365,null,535,null,1221,null,542,null,2525,null,901,null,1589,null,697,null,2659,null,847,null,2904,null,816,null,1739,null,699,null,1513,null,599,null,849,null,488,null,1041,null,523,null,1102,null,441,null,923,null,602,null,113,null,138,null,134,null,145,null,36210,null,2605,null,18087,null,1752,null,18123,null,2046,null,3715,null,1015,null,1698,null,669,null,1680,null,696,null,1889,null,798,null,1777,null,754,null,1220,null,585,null,1209,null,575,null,222,null,154,null,1279,null,701,null,539,null,359,null,209,null,214,null,394,null,279,null,701,null,580,null,329,null,243,null,564,null,352,null,522,null,491,null,71,null,94,null,42,null,68,null,0,null,242,null,63,null,111,null,0400000US20,Kansas,20
239929,null,4092,null,113415,null,3607,null,40709,null,3161,null,0,null,271,null,40709,null,3161,null,158,null,138,null,0,null,271,null,134,null,134,null,479,null,429,null,711,null,516,null,649,null,349,null,2431,null,951,null,3146,null,1218,null,2922,null,942,null,1911,null,826,null,5830,null,1313,null,4239,null,1273,null,3553,null,919,null,2983,null,1050,null,3537,null,1100,null,1590,null,511,null,2369,null,808,null,2155,null,896,null,1178,null,467,null,734,null,547,null,72706,null,3318,null,36491,null,3040,null,36215,null,2888,null,9106,null,1441,null,3961,null,1002,null,5570,null,1316,null,2677,null,870,null,3043,null,986,null,1336,null,615,null,1105,null,511,null,859,null,568,null,1345,null,659,null,620,null,436,null,1304,null,703,null,1087,null,556,null,618,null,377,null,526,null,366,null,788,null,482,null,415,null,245,null,463,null,300,null,443,null,362,null,573,null,364,null,376,null,345,null,126514,null,3025,null,45085,null,3163,null,0,null,271,null,45085,null,3163,null,304,null,432,null,576,null,474,null,353,null,248,null,761,null,443,null,2119,null,815,null,1313,null,602,null,4481,null,1095,null,2374,null,830,null,4112,null,1195,null,3286,null,1077,null,7155,null,1202,null,5392,null,1252,null,3008,null,815,null,3018,null,917,null,1182,null,528,null,1236,null,594,null,1474,null,611,null,1814,null,913,null,815,null,444,null,312,null,306,null,81429,null,3734,null,41052,null,3016,null,40377,null,3143,null,10332,null,1541,null,4559,null,1240,null,4856,null,1261,null,4073,null,1192,null,2904,null,949,null,1673,null,610,null,1979,null,623,null,2255,null,798,null,2395,null,930,null,812,null,555,null,994,null,484,null,1006,null,460,null,427,null,336,null,754,null,438,null,137,null,132,null,542,null,367,null,367,null,248,null,62,null,83,null,178,null,189,null,72,null,103,null,0400000US21,Kentucky,21
995731,null,4378,null,458230,null,2989,null,171962,null,6488,null,0,null,269,null,171962,null,6488,null,342,null,191,null,334,null,254,null,1793,null,821,null,1876,null,1063,null,8987,null,1745,null,7775,null,1522,null,12046,null,2335,null,7363,null,1750,null,16401,null,2718,null,8522,null,2013,null,15666,null,2616,null,18696,null,2484,null,11444,null,1870,null,13520,null,2186,null,9934,null,1924,null,9489,null,1953,null,9693,null,1827,null,7217,null,1710,null,6712,null,1186,null,4152,null,1272,null,286268,null,7009,null,167232,null,6592,null,119036,null,5975,null,28237,null,3445,null,15821,null,2270,null,13378,null,2377,null,7222,null,1553,null,11504,null,2038,null,6954,null,1550,null,5201,null,1216,null,2871,null,1173,null,4925,null,1412,null,2873,null,919,null,3874,null,991,null,3424,null,769,null,1397,null,521,null,2359,null,714,null,1712,null,625,null,1861,null,689,null,2071,null,696,null,1323,null,529,null,940,null,490,null,1089,null,447,null,537501,null,2474,null,166633,null,6183,null,0,null,269,null,166633,null,6183,null,398,null,293,null,666,null,441,null,6196,null,1503,null,5294,null,1144,null,16700,null,2434,null,12799,null,2025,null,19538,null,2254,null,12234,null,1931,null,15650,null,2580,null,8110,null,1843,null,18324,null,2625,null,14443,null,2037,null,8881,null,1553,null,6543,null,1449,null,5900,null,1346,null,4393,null,1355,null,5211,null,1162,null,2410,null,775,null,1926,null,700,null,1017,null,528,null,370868,null,6481,null,212175,null,6576,null,158693,null,6837,null,36204,null,3230,null,21980,null,2782,null,19125,null,2392,null,12588,null,1852,null,17999,null,2827,null,7536,null,1518,null,8397,null,1725,null,5166,null,1489,null,3951,null,1017,null,5062,null,1527,null,4243,null,1218,null,4346,null,1035,null,3341,null,1028,null,2729,null,1083,null,1241,null,622,null,2243,null,813,null,790,null,386,null,637,null,417,null,882,null,571,null,233,null,177,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1240425,null,4724,null,559855,null,2981,null,259131,null,7089,null,0,null,281,null,259131,null,7089,null,359,null,249,null,781,null,438,null,1926,null,911,null,442,null,272,null,4116,null,1283,null,2412,null,936,null,6029,null,1736,null,3796,null,1062,null,9228,null,1873,null,7556,null,1565,null,23137,null,2458,null,24496,null,2806,null,19929,null,2536,null,19438,null,2299,null,18810,null,2852,null,19552,null,2815,null,29592,null,3834,null,20295,null,2425,null,25189,null,2716,null,22048,null,2326,null,300724,null,6907,null,147985,null,5231,null,152739,null,6403,null,26344,null,2703,null,16227,null,2375,null,13661,null,2386,null,6745,null,1501,null,15000,null,2363,null,6615,null,1574,null,8745,null,1832,null,3333,null,916,null,6486,null,1618,null,3461,null,1268,null,8689,null,1735,null,8025,null,1727,null,5796,null,1486,null,3526,null,1130,null,3134,null,891,null,2562,null,802,null,3858,null,1100,null,2862,null,802,null,4202,null,1005,null,3468,null,1214,null,680570,null,3591,null,298834,null,7461,null,0,null,281,null,298834,null,7461,null,338,null,249,null,395,null,332,null,3228,null,1115,null,2345,null,999,null,5689,null,1368,null,3680,null,916,null,10158,null,2268,null,7038,null,1869,null,12508,null,2314,null,9513,null,1725,null,27129,null,2802,null,31525,null,2930,null,23809,null,2116,null,26910,null,3204,null,21318,null,2552,null,23849,null,2784,null,23558,null,2505,null,23182,null,2866,null,26668,null,2672,null,15994,null,2225,null,381736,null,8253,null,187278,null,6137,null,194458,null,7040,null,30784,null,2785,null,23316,null,2390,null,21296,null,2880,null,9564,null,1867,null,16409,null,2246,null,7843,null,1655,null,9922,null,1964,null,5486,null,1196,null,8010,null,1739,null,3869,null,805,null,8805,null,1801,null,8832,null,1521,null,6130,null,1321,null,6565,null,1488,null,4799,null,1307,null,3327,null,928,null,6685,null,1233,null,4234,null,1037,null,4853,null,980,null,3729,null,972,null,0400000US24,Maryland,24
288715,null,4944,null,138491,null,3214,null,57758,null,4142,null,0,null,281,null,57758,null,4142,null,45,null,75,null,168,null,208,null,151,null,163,null,190,null,238,null,486,null,439,null,937,null,724,null,1693,null,795,null,2597,null,955,null,2539,null,907,null,652,null,445,null,6645,null,1651,null,8915,null,2237,null,5216,null,1358,null,5862,null,1556,null,2338,null,961,null,5771,null,1227,null,4215,null,1073,null,1990,null,790,null,4467,null,1287,null,2881,null,947,null,80733,null,4050,null,37092,null,3059,null,43641,null,3505,null,10411,null,1789,null,4039,null,920,null,3781,null,1467,null,2243,null,761,null,3169,null,968,null,3045,null,1349,null,3306,null,1279,null,2155,null,922,null,756,null,430,null,340,null,297,null,1616,null,637,null,2308,null,1068,null,1175,null,562,null,1159,null,657,null,887,null,562,null,1198,null,705,null,705,null,442,null,197,null,256,null,684,null,414,null,467,null,352,null,150224,null,3040,null,51745,null,3711,null,0,null,281,null,51745,null,3711,null,0,null,281,null,105,null,122,null,0,null,281,null,115,null,136,null,1092,null,695,null,632,null,408,null,3185,null,1352,null,1926,null,916,null,4132,null,1092,null,1907,null,815,null,7350,null,1740,null,5212,null,1133,null,5470,null,1434,null,3798,null,1219,null,2555,null,937,null,3586,null,1191,null,3192,null,915,null,2975,null,1101,null,3285,null,947,null,1228,null,625,null,98479,null,4308,null,46334,null,3586,null,52145,null,3643,null,9809,null,1573,null,4195,null,941,null,4623,null,1084,null,4448,null,1391,null,4415,null,1168,null,3140,null,1283,null,2927,null,940,null,2734,null,819,null,2603,null,916,null,1467,null,724,null,2519,null,847,null,2001,null,848,null,1159,null,577,null,1975,null,760,null,608,null,463,null,1144,null,570,null,1023,null,522,null,513,null,318,null,675,null,392,null,167,null,164,null,0400000US25,Massachusetts,25
