C05003E_001E,C05003E_001EA,C05003E_001M,C05003E_001MA,C05003E_002E,C05003E_002EA,C05003E_002M,C05003E_002MA,C05003E_003E,C05003E_003EA,C05003E_003M,C05003E_003MA,C05003E_004E,C05003E_004EA,C05003E_004M,C05003E_004MA,C05003E_005E,C05003E_005EA,C05003E_005M,C05003E_005MA,C05003E_006E,C05003E_006EA,C05003E_006M,C05003E_006MA,C05003E_007E,C05003E_007EA,C05003E_007M,C05003E_007MA,C05003E_008E,C05003E_008EA,C05003E_008M,C05003E_008MA,C05003E_009E,C05003E_009EA,C05003E_009M,C05003E_009MA,C05003E_010E,C05003E_010EA,C05003E_010M,C05003E_010MA,C05003E_011E,C05003E_011EA,C05003E_011M,C05003E_011MA,C05003E_012E,C05003E_012EA,C05003E_012M,C05003E_012MA,C05003E_013E,C05003E_013EA,C05003E_013M,C05003E_013MA,C05003E_014E,C05003E_014EA,C05003E_014M,C05003E_014MA,C05003E_015E,C05003E_015EA,C05003E_015M,C05003E_015MA,GEO_ID,NAME,state
108583,null,3876,null,54096,null,2268,null,15821,null,1186,null,14277,null,1277,null,1544,null,794,null,38275,null,1886,null,30710,null,2156,null,7565,null,1822,null,54487,null,2477,null,14500,null,1347,null,13199,null,1232,null,1301,null,501,null,39987,null,1917,null,32737,null,2253,null,7250,null,1815,null,0400000US15,Hawaii,15
2149,null,860,null,1268,null,709,null,252,null,148,null,252,null,148,null,0,null,257,null,1016,null,721,null,802,null,681,null,214,null,269,null,881,null,320,null,116,null,71,null,116,null,71,null,0,null,257,null,765,null,302,null,438,null,128,null,327,null,289,null,0400000US16,Idaho,16
6074,null,1415,null,2906,null,1000,null,538,null,442,null,405,null,382,null,133,null,204,null,2368,null,944,null,1242,null,634,null,1126,null,670,null,3168,null,961,null,544,null,473,null,534,null,475,null,10,null,23,null,2624,null,873,null,1753,null,721,null,871,null,546,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
2368,null,817,null,1049,null,480,null,287,null,241,null,247,null,224,null,40,null,70,null,762,null,389,null,588,null,376,null,174,null,168,null,1319,null,589,null,402,null,339,null,345,null,275,null,57,null,85,null,917,null,444,null,686,null,321,null,231,null,220,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
7669,null,2744,null,3858,null,1431,null,2148,null,1054,null,1681,null,808,null,467,null,422,null,1710,null,789,null,787,null,458,null,923,null,681,null,3811,null,1577,null,1771,null,1018,null,1096,null,730,null,675,null,608,null,2040,null,803,null,1102,null,567,null,938,null,553,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
2945,null,1588,null,1640,null,968,null,831,null,675,null,703,null,656,null,128,null,103,null,809,null,399,null,489,null,383,null,320,null,327,null,1305,null,715,null,518,null,278,null,341,null,199,null,177,null,150,null,787,null,509,null,466,null,395,null,321,null,386,null,0400000US31,Nebraska,31
13691,null,1876,null,6584,null,1119,null,1760,null,583,null,1760,null,583,null,0,null,298,null,4824,null,916,null,3749,null,736,null,1075,null,633,null,7107,null,1337,null,1650,null,718,null,1534,null,732,null,116,null,175,null,5457,null,888,null,3724,null,644,null,1733,null,780,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
8375,null,2046,null,4687,null,1540,null,736,null,772,null,363,null,442,null,373,null,607,null,3951,null,1241,null,1418,null,626,null,2533,null,1152,null,3688,null,1267,null,969,null,1013,null,969,null,1013,null,0,null,273,null,2719,null,926,null,1044,null,540,null,1675,null,757,null,0400000US36,New York,36
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
2694,null,1354,null,1438,null,734,null,237,null,181,null,148,null,138,null,89,null,111,null,1201,null,681,null,624,null,383,null,577,null,532,null,1256,null,900,null,639,null,578,null,516,null,505,null,123,null,130,null,617,null,384,null,422,null,316,null,195,null,215,null,0400000US40,Oklahoma,40
7436,null,965,null,2932,null,711,null,813,null,402,null,728,null,323,null,85,null,110,null,2119,null,603,null,1623,null,573,null,496,null,288,null,4504,null,745,null,1306,null,429,null,1094,null,483,null,212,null,306,null,3198,null,737,null,1150,null,484,null,2048,null,840,null,0400000US41,Oregon,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
3876,null,2037,null,1813,null,1023,null,265,null,305,null,265,null,305,null,0,null,281,null,1548,null,914,null,1001,null,772,null,547,null,449,null,2063,null,1237,null,806,null,707,null,644,null,490,null,162,null,274,null,1257,null,721,null,881,null,545,null,376,null,436,null,0400000US47,Tennessee,47
17053,null,2260,null,8063,null,1402,null,2974,null,956,null,2974,null,956,null,0,null,287,null,5089,null,1227,null,3725,null,1116,null,1364,null,660,null,8990,null,1650,null,2232,null,816,null,2232,null,816,null,0,null,287,null,6758,null,1267,null,4843,null,1206,null,1915,null,648,null,0400000US48,Texas,48
21241,null,2324,null,9762,null,1298,null,3108,null,491,null,2890,null,517,null,218,null,239,null,6654,null,1097,null,4006,null,1025,null,2648,null,722,null,11479,null,1780,null,3679,null,570,null,3333,null,675,null,346,null,311,null,7800,null,1580,null,4921,null,1454,null,2879,null,925,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
27564,null,1432,null,14033,null,1144,null,4473,null,716,null,3888,null,764,null,585,null,338,null,9560,null,934,null,6343,null,1085,null,3217,null,1056,null,13531,null,1114,null,3217,null,556,null,3015,null,536,null,202,null,159,null,10314,null,919,null,7294,null,1198,null,3020,null,814,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
