B24010C_001E,B24010C_001EA,B24010C_001M,B24010C_001MA,B24010C_002E,B24010C_002EA,B24010C_002M,B24010C_002MA,B24010C_003E,B24010C_003EA,B24010C_003M,B24010C_003MA,B24010C_004E,B24010C_004EA,B24010C_004M,B24010C_004MA,B24010C_005E,B24010C_005EA,B24010C_005M,B24010C_005MA,B24010C_006E,B24010C_006EA,B24010C_006M,B24010C_006MA,B24010C_007E,B24010C_007EA,B24010C_007M,B24010C_007MA,B24010C_008E,B24010C_008EA,B24010C_008M,B24010C_008MA,B24010C_009E,B24010C_009EA,B24010C_009M,B24010C_009MA,B24010C_010E,B24010C_010EA,B24010C_010M,B24010C_010MA,B24010C_011E,B24010C_011EA,B24010C_011M,B24010C_011MA,B24010C_012E,B24010C_012EA,B24010C_012M,B24010C_012MA,B24010C_013E,B24010C_013EA,B24010C_013M,B24010C_013MA,B24010C_014E,B24010C_014EA,B24010C_014M,B24010C_014MA,B24010C_015E,B24010C_015EA,B24010C_015M,B24010C_015MA,B24010C_016E,B24010C_016EA,B24010C_016M,B24010C_016MA,B24010C_017E,B24010C_017EA,B24010C_017M,B24010C_017MA,B24010C_018E,B24010C_018EA,B24010C_018M,B24010C_018MA,B24010C_019E,B24010C_019EA,B24010C_019M,B24010C_019MA,B24010C_020E,B24010C_020EA,B24010C_020M,B24010C_020MA,B24010C_021E,B24010C_021EA,B24010C_021M,B24010C_021MA,B24010C_022E,B24010C_022EA,B24010C_022M,B24010C_022MA,B24010C_023E,B24010C_023EA,B24010C_023M,B24010C_023MA,B24010C_024E,B24010C_024EA,B24010C_024M,B24010C_024MA,B24010C_025E,B24010C_025EA,B24010C_025M,B24010C_025MA,B24010C_026E,B24010C_026EA,B24010C_026M,B24010C_026MA,B24010C_027E,B24010C_027EA,B24010C_027M,B24010C_027MA,B24010C_028E,B24010C_028EA,B24010C_028M,B24010C_028MA,B24010C_029E,B24010C_029EA,B24010C_029M,B24010C_029MA,B24010C_030E,B24010C_030EA,B24010C_030M,B24010C_030MA,B24010C_031E,B24010C_031EA,B24010C_031M,B24010C_031MA,B24010C_032E,B24010C_032EA,B24010C_032M,B24010C_032MA,B24010C_033E,B24010C_033EA,B24010C_033M,B24010C_033MA,B24010C_034E,B24010C_034EA,B24010C_034M,B24010C_034MA,B24010C_035E,B24010C_035EA,B24010C_035M,B24010C_035MA,B24010C_036E,B24010C_036EA,B24010C_036M,B24010C_036MA,B24010C_037E,B24010C_037EA,B24010C_037M,B24010C_037MA,B24010C_038E,B24010C_038EA,B24010C_038M,B24010C_038MA,B24010C_039E,B24010C_039EA,B24010C_039M,B24010C_039MA,B24010C_040E,B24010C_040EA,B24010C_040M,B24010C_040MA,B24010C_041E,B24010C_041EA,B24010C_041M,B24010C_041MA,B24010C_042E,B24010C_042EA,B24010C_042M,B24010C_042MA,B24010C_043E,B24010C_043EA,B24010C_043M,B24010C_043MA,B24010C_044E,B24010C_044EA,B24010C_044M,B24010C_044MA,B24010C_045E,B24010C_045EA,B24010C_045M,B24010C_045MA,B24010C_046E,B24010C_046EA,B24010C_046M,B24010C_046MA,B24010C_047E,B24010C_047EA,B24010C_047M,B24010C_047MA,B24010C_048E,B24010C_048EA,B24010C_048M,B24010C_048MA,B24010C_049E,B24010C_049EA,B24010C_049M,B24010C_049MA,B24010C_050E,B24010C_050EA,B24010C_050M,B24010C_050MA,B24010C_051E,B24010C_051EA,B24010C_051M,B24010C_051MA,B24010C_052E,B24010C_052EA,B24010C_052M,B24010C_052MA,B24010C_053E,B24010C_053EA,B24010C_053M,B24010C_053MA,B24010C_054E,B24010C_054EA,B24010C_054M,B24010C_054MA,B24010C_055E,B24010C_055EA,B24010C_055M,B24010C_055MA,B24010C_056E,B24010C_056EA,B24010C_056M,B24010C_056MA,B24010C_057E,B24010C_057EA,B24010C_057M,B24010C_057MA,B24010C_058E,B24010C_058EA,B24010C_058M,B24010C_058MA,B24010C_059E,B24010C_059EA,B24010C_059M,B24010C_059MA,B24010C_060E,B24010C_060EA,B24010C_060M,B24010C_060MA,B24010C_061E,B24010C_061EA,B24010C_061M,B24010C_061MA,B24010C_062E,B24010C_062EA,B24010C_062M,B24010C_062MA,B24010C_063E,B24010C_063EA,B24010C_063M,B24010C_063MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
12138,null,1753,null,6970,null,1205,null,1741,null,527,null,513,null,204,null,168,null,104,null,0,null,242,null,345,null,178,null,1228,null,457,null,181,null,161,null,127,null,124,null,174,null,206,null,137,null,135,null,0,null,242,null,284,null,216,null,67,null,101,null,258,null,220,null,908,null,537,null,44,null,62,null,0,null,242,null,523,null,462,null,216,null,209,null,125,null,131,null,738,null,408,null,315,null,210,null,423,null,333,null,126,null,94,null,1308,null,539,null,874,null,457,null,434,null,257,null,2149,null,827,null,995,null,732,null,1154,null,512,null,5168,null,1011,null,1996,null,678,null,1114,null,533,null,551,null,307,null,75,null,157,null,488,null,398,null,882,null,383,null,12,null,22,null,0,null,242,null,56,null,96,null,366,null,278,null,0,null,242,null,355,null,215,null,81,null,150,null,12,null,22,null,1239,null,434,null,214,null,158,null,70,null,79,null,590,null,337,null,250,null,175,null,115,null,131,null,1437,null,489,null,221,null,175,null,1216,null,457,null,0,null,242,null,0,null,242,null,0,null,242,null,0,null,242,null,496,null,316,null,263,null,183,null,233,null,228,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
21981,null,1773,null,12593,null,1378,null,2231,null,533,null,937,null,335,null,817,null,315,null,35,null,71,null,85,null,105,null,1294,null,436,null,376,null,289,null,363,null,203,null,78,null,81,null,118,null,95,null,37,null,52,null,172,null,152,null,0,null,237,null,150,null,152,null,2816,null,750,null,35,null,56,null,835,null,306,null,953,null,440,null,536,null,332,null,457,null,286,null,2059,null,852,null,1449,null,810,null,610,null,349,null,445,null,399,null,2231,null,716,null,1634,null,570,null,597,null,319,null,2811,null,624,null,1674,null,592,null,1137,null,443,null,9388,null,1025,null,2460,null,475,null,798,null,258,null,636,null,223,null,0,null,237,null,162,null,134,null,1662,null,387,null,64,null,96,null,0,null,237,null,50,null,89,null,426,null,233,null,0,null,237,null,620,null,278,null,103,null,103,null,399,null,194,null,2457,null,517,null,331,null,200,null,158,null,139,null,954,null,406,null,571,null,292,null,443,null,257,null,3399,null,750,null,987,null,413,null,2412,null,611,null,48,null,81,null,34,null,62,null,0,null,237,null,34,null,62,null,990,null,494,null,806,null,475,null,184,null,142,null,0400000US26,Michigan,26
18296,null,1762,null,8352,null,1172,null,1841,null,574,null,725,null,299,null,467,null,280,null,25,null,53,null,233,null,189,null,1116,null,507,null,148,null,130,null,149,null,228,null,279,null,239,null,87,null,88,null,90,null,115,null,266,null,183,null,0,null,211,null,97,null,99,null,1468,null,471,null,45,null,60,null,127,null,95,null,362,null,259,null,669,null,371,null,265,null,232,null,1486,null,609,null,651,null,427,null,835,null,469,null,39,null,50,null,1578,null,556,null,969,null,504,null,609,null,243,null,1940,null,683,null,993,null,544,null,947,null,417,null,9944,null,1379,null,3910,null,903,null,1282,null,527,null,596,null,308,null,0,null,211,null,686,null,412,null,2628,null,722,null,175,null,198,null,16,null,29,null,36,null,67,null,980,null,524,null,236,null,235,null,769,null,435,null,0,null,211,null,416,null,296,null,2881,null,841,null,160,null,130,null,76,null,106,null,1135,null,585,null,288,null,274,null,1222,null,430,null,2624,null,692,null,891,null,475,null,1733,null,549,null,49,null,81,null,173,null,189,null,53,null,52,null,120,null,185,null,307,null,233,null,109,null,152,null,198,null,184,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US29,Missouri,29
19473,null,1635,null,8443,null,1186,null,1974,null,631,null,843,null,413,null,284,null,145,null,464,null,367,null,95,null,124,null,1131,null,403,null,179,null,212,null,0,null,233,null,40,null,46,null,183,null,204,null,98,null,168,null,271,null,176,null,71,null,125,null,289,null,239,null,2136,null,672,null,112,null,178,null,682,null,421,null,701,null,361,null,479,null,371,null,162,null,156,null,868,null,525,null,163,null,138,null,705,null,515,null,47,null,63,null,2093,null,784,null,1708,null,762,null,385,null,209,null,1325,null,563,null,444,null,289,null,881,null,390,null,11030,null,1116,null,3199,null,846,null,800,null,348,null,301,null,174,null,89,null,119,null,410,null,305,null,2399,null,779,null,97,null,110,null,0,null,233,null,16,null,27,null,364,null,292,null,152,null,177,null,703,null,335,null,98,null,110,null,969,null,541,null,3850,null,872,null,321,null,223,null,104,null,147,null,1658,null,604,null,317,null,182,null,1450,null,717,null,2916,null,775,null,598,null,332,null,2318,null,656,null,40,null,56,null,242,null,187,null,183,null,157,null,59,null,97,null,783,null,466,null,423,null,388,null,360,null,261,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
63942,null,3827,null,31560,null,2389,null,5394,null,1063,null,2410,null,791,null,1698,null,647,null,338,null,233,null,374,null,302,null,2984,null,816,null,161,null,171,null,715,null,446,null,259,null,244,null,203,null,205,null,174,null,164,null,533,null,452,null,798,null,386,null,141,null,127,null,6830,null,1436,null,48,null,81,null,1651,null,743,null,2073,null,916,null,2721,null,947,null,337,null,221,null,3730,null,845,null,1986,null,746,null,1744,null,650,null,442,null,317,null,9317,null,1429,null,7100,null,1172,null,2217,null,813,null,5847,null,1279,null,3224,null,1051,null,2623,null,968,null,32382,null,2669,null,10027,null,1743,null,2480,null,891,null,1824,null,774,null,0,null,281,null,656,null,343,null,7547,null,1513,null,0,null,281,null,221,null,168,null,232,null,203,null,894,null,425,null,337,null,220,null,3743,null,1304,null,462,null,331,null,1658,null,754,null,9574,null,1784,null,1530,null,732,null,339,null,244,null,3012,null,1266,null,1060,null,834,null,3633,null,1174,null,10305,null,1899,null,3916,null,1239,null,6389,null,1545,null,0,null,281,null,178,null,141,null,124,null,132,null,54,null,63,null,2298,null,854,null,1398,null,647,null,900,null,609,null,0400000US35,New Mexico,35
