B17001D_001E,B17001D_001EA,B17001D_001M,B17001D_001MA,B17001D_002E,B17001D_002EA,B17001D_002M,B17001D_002MA,B17001D_003E,B17001D_003EA,B17001D_003M,B17001D_003MA,B17001D_004E,B17001D_004EA,B17001D_004M,B17001D_004MA,B17001D_005E,B17001D_005EA,B17001D_005M,B17001D_005MA,B17001D_006E,B17001D_006EA,B17001D_006M,B17001D_006MA,B17001D_007E,B17001D_007EA,B17001D_007M,B17001D_007MA,B17001D_008E,B17001D_008EA,B17001D_008M,B17001D_008MA,B17001D_009E,B17001D_009EA,B17001D_009M,B17001D_009MA,B17001D_010E,B17001D_010EA,B17001D_010M,B17001D_010MA,B17001D_011E,B17001D_011EA,B17001D_011M,B17001D_011MA,B17001D_012E,B17001D_012EA,B17001D_012M,B17001D_012MA,B17001D_013E,B17001D_013EA,B17001D_013M,B17001D_013MA,B17001D_014E,B17001D_014EA,B17001D_014M,B17001D_014MA,B17001D_015E,B17001D_015EA,B17001D_015M,B17001D_015MA,B17001D_016E,B17001D_016EA,B17001D_016M,B17001D_016MA,B17001D_017E,B17001D_017EA,B17001D_017M,B17001D_017MA,B17001D_018E,B17001D_018EA,B17001D_018M,B17001D_018MA,B17001D_019E,B17001D_019EA,B17001D_019M,B17001D_019MA,B17001D_020E,B17001D_020EA,B17001D_020M,B17001D_020MA,B17001D_021E,B17001D_021EA,B17001D_021M,B17001D_021MA,B17001D_022E,B17001D_022EA,B17001D_022M,B17001D_022MA,B17001D_023E,B17001D_023EA,B17001D_023M,B17001D_023MA,B17001D_024E,B17001D_024EA,B17001D_024M,B17001D_024MA,B17001D_025E,B17001D_025EA,B17001D_025M,B17001D_025MA,B17001D_026E,B17001D_026EA,B17001D_026M,B17001D_026MA,B17001D_027E,B17001D_027EA,B17001D_027M,B17001D_027MA,B17001D_028E,B17001D_028EA,B17001D_028M,B17001D_028MA,B17001D_029E,B17001D_029EA,B17001D_029M,B17001D_029MA,B17001D_030E,B17001D_030EA,B17001D_030M,B17001D_030MA,B17001D_031E,B17001D_031EA,B17001D_031M,B17001D_031MA,B17001D_032E,B17001D_032EA,B17001D_032M,B17001D_032MA,B17001D_033E,B17001D_033EA,B17001D_033M,B17001D_033MA,B17001D_034E,B17001D_034EA,B17001D_034M,B17001D_034MA,B17001D_035E,B17001D_035EA,B17001D_035M,B17001D_035MA,B17001D_036E,B17001D_036EA,B17001D_036M,B17001D_036MA,B17001D_037E,B17001D_037EA,B17001D_037M,B17001D_037MA,B17001D_038E,B17001D_038EA,B17001D_038M,B17001D_038MA,B17001D_039E,B17001D_039EA,B17001D_039M,B17001D_039MA,B17001D_040E,B17001D_040EA,B17001D_040M,B17001D_040MA,B17001D_041E,B17001D_041EA,B17001D_041M,B17001D_041MA,B17001D_042E,B17001D_042EA,B17001D_042M,B17001D_042MA,B17001D_043E,B17001D_043EA,B17001D_043M,B17001D_043MA,B17001D_044E,B17001D_044EA,B17001D_044M,B17001D_044MA,B17001D_045E,B17001D_045EA,B17001D_045M,B17001D_045MA,B17001D_046E,B17001D_046EA,B17001D_046M,B17001D_046MA,B17001D_047E,B17001D_047EA,B17001D_047M,B17001D_047MA,B17001D_048E,B17001D_048EA,B17001D_048M,B17001D_048MA,B17001D_049E,B17001D_049EA,B17001D_049M,B17001D_049MA,B17001D_050E,B17001D_050EA,B17001D_050M,B17001D_050MA,B17001D_051E,B17001D_051EA,B17001D_051M,B17001D_051MA,B17001D_052E,B17001D_052EA,B17001D_052M,B17001D_052MA,B17001D_053E,B17001D_053EA,B17001D_053M,B17001D_053MA,B17001D_054E,B17001D_054EA,B17001D_054M,B17001D_054MA,B17001D_055E,B17001D_055EA,B17001D_055M,B17001D_055MA,B17001D_056E,B17001D_056EA,B17001D_056M,B17001D_056MA,B17001D_057E,B17001D_057EA,B17001D_057M,B17001D_057MA,B17001D_058E,B17001D_058EA,B17001D_058M,B17001D_058MA,B17001D_059E,B17001D_059EA,B17001D_059M,B17001D_059MA,GEO_ID,NAME,state
259528,null,4516,null,22883,null,3726,null,11155,null,1948,null,823,null,455,null,79,null,99,null,1052,null,572,null,392,null,355,null,132,null,130,null,363,null,204,null,2095,null,841,null,1501,null,812,null,1482,null,556,null,1545,null,666,null,769,null,444,null,406,null,351,null,516,null,322,null,11728,null,2207,null,1388,null,781,null,0,null,296,null,1517,null,665,null,514,null,262,null,489,null,283,null,296,null,256,null,1629,null,893,null,1331,null,609,null,2319,null,686,null,1023,null,446,null,719,null,430,null,299,null,240,null,204,null,233,null,236645,null,5770,null,114176,null,3188,null,9102,null,897,null,1792,null,754,null,10657,null,1150,null,4419,null,881,null,1157,null,346,null,3127,null,615,null,7131,null,1240,null,21341,null,1181,null,23028,null,1498,null,16677,null,1307,null,10510,null,1271,null,4518,null,917,null,717,null,364,null,122469,null,3779,null,8997,null,1025,null,2096,null,896,null,9903,null,1359,null,4766,null,782,null,1515,null,528,null,2425,null,525,null,7984,null,1145,null,22915,null,1572,null,24929,null,1453,null,17981,null,1170,null,12138,null,918,null,4354,null,925,null,2466,null,705,null,0400000US13,Georgia,13
492092,null,8414,null,28139,null,3384,null,10877,null,1799,null,649,null,365,null,364,null,267,null,917,null,605,null,127,null,128,null,83,null,97,null,129,null,160,null,1261,null,585,null,1166,null,531,null,1117,null,389,null,1586,null,587,null,1103,null,506,null,1202,null,636,null,1173,null,479,null,17262,null,2680,null,453,null,299,null,109,null,180,null,472,null,297,null,179,null,166,null,291,null,254,null,273,null,254,null,2270,null,1060,null,2229,null,825,null,1836,null,529,null,1810,null,739,null,2117,null,694,null,1692,null,695,null,3531,null,977,null,463953,null,8573,null,219570,null,4919,null,9344,null,1398,null,1731,null,537,null,9584,null,1397,null,6119,null,1028,null,2196,null,622,null,5366,null,811,null,15261,null,1607,null,24006,null,1653,null,32088,null,1491,null,37732,null,1551,null,31960,null,1038,null,20058,null,839,null,24125,null,831,null,244383,null,5517,null,9457,null,1258,null,1426,null,555,null,10009,null,1617,null,4822,null,1027,null,2557,null,665,null,4592,null,903,null,12623,null,1436,null,25703,null,1816,null,36783,null,1424,null,41332,null,1484,null,34963,null,1302,null,25687,null,1041,null,34429,null,1469,null,0400000US15,Hawaii,15
16518,null,1809,null,3124,null,1014,null,1567,null,728,null,202,null,249,null,0,null,257,null,0,null,257,null,41,null,80,null,0,null,257,null,111,null,146,null,573,null,560,null,249,null,286,null,64,null,107,null,0,null,257,null,0,null,257,null,280,null,258,null,47,null,79,null,1557,null,559,null,110,null,151,null,61,null,108,null,90,null,106,null,34,null,57,null,38,null,51,null,0,null,257,null,232,null,252,null,203,null,182,null,66,null,78,null,179,null,156,null,305,null,243,null,169,null,175,null,70,null,113,null,13394,null,1694,null,5777,null,1118,null,444,null,434,null,24,null,39,null,837,null,647,null,495,null,357,null,80,null,96,null,169,null,166,null,134,null,131,null,959,null,468,null,795,null,349,null,765,null,325,null,524,null,320,null,112,null,148,null,439,null,296,null,7617,null,1063,null,380,null,274,null,275,null,165,null,592,null,235,null,261,null,263,null,39,null,74,null,180,null,84,null,580,null,310,null,1200,null,439,null,1429,null,485,null,1122,null,540,null,773,null,344,null,236,null,211,null,550,null,332,null,0400000US16,Idaho,16
542682,null,4532,null,52807,null,7557,null,26307,null,4137,null,1908,null,782,null,735,null,460,null,2273,null,1125,null,595,null,416,null,94,null,109,null,1066,null,567,null,5544,null,1507,null,4599,null,1381,null,3753,null,1018,null,1841,null,750,null,1450,null,711,null,1657,null,651,null,792,null,447,null,26500,null,4155,null,1360,null,642,null,292,null,210,null,2846,null,1130,null,1101,null,542,null,331,null,214,null,618,null,335,null,4350,null,1148,null,4184,null,1092,null,4297,null,1184,null,1933,null,900,null,2328,null,589,null,2080,null,638,null,780,null,398,null,489875,null,9076,null,241121,null,4943,null,16604,null,1116,null,3068,null,810,null,18543,null,1690,null,8639,null,1240,null,2860,null,685,null,5246,null,786,null,21036,null,1454,null,46213,null,1817,null,43894,null,1458,null,34316,null,1288,null,24299,null,968,null,11617,null,991,null,4786,null,623,null,248754,null,5122,null,17035,null,1129,null,3392,null,951,null,18526,null,1579,null,7103,null,1448,null,1670,null,512,null,6481,null,669,null,18046,null,1783,null,46326,null,2004,null,45018,null,1352,null,37318,null,1479,null,27030,null,1093,null,12607,null,1090,null,8202,null,595,null,0400000US17,Illinois,17
79499,null,2754,null,12588,null,2248,null,6628,null,1310,null,350,null,246,null,179,null,216,null,172,null,219,null,124,null,135,null,272,null,320,null,324,null,288,null,3330,null,854,null,704,null,375,null,469,null,278,null,421,null,303,null,75,null,125,null,0,null,265,null,208,null,191,null,5960,null,1391,null,831,null,480,null,37,null,61,null,563,null,392,null,0,null,265,null,112,null,115,null,0,null,265,null,1862,null,833,null,956,null,411,null,677,null,434,null,261,null,237,null,373,null,320,null,113,null,129,null,175,null,177,null,66911,null,3154,null,32034,null,2295,null,2248,null,729,null,766,null,443,null,3267,null,945,null,899,null,442,null,225,null,223,null,554,null,319,null,2369,null,643,null,6448,null,1112,null,5788,null,886,null,4664,null,741,null,2856,null,689,null,1813,null,630,null,137,null,118,null,34877,null,2131,null,2976,null,628,null,389,null,226,null,3262,null,690,null,1239,null,475,null,848,null,481,null,670,null,373,null,1385,null,701,null,7253,null,1210,null,7561,null,1070,null,4442,null,703,null,2982,null,725,null,1203,null,420,null,667,null,364,null,0400000US18,Indiana,18
45566,null,2045,null,7893,null,2195,null,3266,null,1069,null,147,null,158,null,0,null,226,null,384,null,355,null,204,null,314,null,0,null,226,null,300,null,213,null,794,null,474,null,667,null,405,null,166,null,169,null,359,null,429,null,44,null,77,null,135,null,205,null,66,null,104,null,4627,null,1437,null,201,null,190,null,158,null,287,null,174,null,216,null,55,null,71,null,210,null,242,null,54,null,84,null,990,null,493,null,1795,null,844,null,297,null,252,null,262,null,352,null,347,null,314,null,17,null,31,null,67,null,106,null,37673,null,2622,null,19642,null,1712,null,1677,null,516,null,424,null,277,null,1955,null,629,null,608,null,398,null,92,null,168,null,424,null,307,null,1267,null,586,null,4175,null,1069,null,3793,null,851,null,2165,null,704,null,1711,null,633,null,1004,null,407,null,347,null,305,null,18031,null,1730,null,1235,null,459,null,400,null,333,null,2163,null,643,null,974,null,421,null,307,null,247,null,370,null,263,null,585,null,283,null,4222,null,1092,null,3209,null,775,null,1996,null,576,null,1352,null,430,null,986,null,442,null,232,null,187,null,0400000US19,Iowa,19
58058,null,2345,null,8246,null,2689,null,3760,null,1402,null,325,null,253,null,0,null,242,null,497,null,452,null,69,null,100,null,0,null,242,null,0,null,242,null,1065,null,476,null,862,null,641,null,376,null,343,null,400,null,392,null,0,null,242,null,50,null,86,null,116,null,139,null,4486,null,1764,null,438,null,337,null,0,null,242,null,79,null,148,null,0,null,242,null,0,null,242,null,113,null,109,null,1500,null,1093,null,1350,null,760,null,261,null,198,null,104,null,175,null,87,null,86,null,480,null,461,null,74,null,93,null,49812,null,2899,null,23064,null,1920,null,1803,null,377,null,293,null,273,null,2190,null,594,null,552,null,362,null,155,null,171,null,587,null,364,null,1181,null,400,null,5234,null,990,null,4819,null,704,null,3016,null,764,null,1759,null,587,null,1258,null,364,null,217,null,196,null,26748,null,1459,null,2044,null,468,null,506,null,271,null,3038,null,652,null,1161,null,346,null,247,null,164,null,318,null,216,null,1879,null,597,null,5010,null,925,null,4974,null,712,null,3828,null,707,null,2337,null,310,null,1021,null,343,null,385,null,268,null,0400000US20,Kansas,20
38781,null,2380,null,7214,null,2087,null,4104,null,1153,null,138,null,168,null,181,null,180,null,78,null,130,null,427,null,381,null,128,null,194,null,163,null,191,null,1421,null,702,null,642,null,340,null,394,null,374,null,207,null,170,null,232,null,314,null,59,null,101,null,34,null,58,null,3110,null,1353,null,139,null,168,null,167,null,215,null,346,null,281,null,38,null,60,null,0,null,271,null,89,null,94,null,462,null,380,null,526,null,467,null,684,null,529,null,240,null,257,null,253,null,287,null,100,null,118,null,66,null,76,null,31567,null,2229,null,13844,null,1386,null,1071,null,350,null,117,null,150,null,786,null,444,null,489,null,290,null,152,null,132,null,402,null,338,null,636,null,313,null,3137,null,691,null,3037,null,602,null,2266,null,606,null,958,null,337,null,725,null,393,null,68,null,85,null,17723,null,1429,null,1557,null,403,null,733,null,417,null,1474,null,546,null,356,null,221,null,83,null,88,null,393,null,283,null,894,null,502,null,4402,null,789,null,3319,null,587,null,1950,null,634,null,1744,null,612,null,511,null,323,null,307,null,263,null,0400000US21,Kentucky,21
58430,null,2766,null,8836,null,2662,null,4243,null,1330,null,205,null,209,null,0,null,269,null,207,null,249,null,485,null,405,null,31,null,55,null,57,null,67,null,1397,null,664,null,708,null,573,null,233,null,188,null,407,null,402,null,290,null,270,null,58,null,94,null,165,null,176,null,4593,null,1585,null,263,null,258,null,0,null,269,null,566,null,473,null,197,null,256,null,179,null,300,null,137,null,146,null,1036,null,720,null,329,null,269,null,613,null,400,null,354,null,301,null,399,null,340,null,0,null,269,null,520,null,562,null,49594,null,3435,null,24479,null,2495,null,1494,null,697,null,341,null,349,null,1617,null,461,null,1340,null,583,null,492,null,357,null,783,null,319,null,1909,null,957,null,4380,null,962,null,4104,null,1133,null,4174,null,801,null,2287,null,407,null,825,null,302,null,733,null,341,null,25115,null,1918,null,1645,null,497,null,97,null,105,null,2296,null,662,null,276,null,221,null,267,null,227,null,866,null,421,null,2393,null,963,null,4254,null,878,null,4957,null,903,null,3396,null,537,null,2870,null,574,null,1008,null,413,null,790,null,400,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
270538,null,3474,null,15204,null,3248,null,7008,null,1509,null,429,null,369,null,0,null,281,null,881,null,641,null,418,null,324,null,0,null,281,null,99,null,109,null,1378,null,733,null,1092,null,639,null,880,null,439,null,961,null,513,null,94,null,161,null,448,null,272,null,328,null,208,null,8196,null,2175,null,625,null,459,null,0,null,281,null,351,null,300,null,328,null,261,null,47,null,94,null,68,null,113,null,1394,null,645,null,1337,null,758,null,899,null,473,null,1069,null,628,null,443,null,266,null,895,null,406,null,740,null,458,null,255334,null,4447,null,122631,null,2677,null,7614,null,933,null,1353,null,546,null,8505,null,1031,null,4782,null,1037,null,1739,null,569,null,3704,null,691,null,9399,null,1043,null,20119,null,1161,null,23472,null,1054,null,18547,null,1227,null,13121,null,541,null,7573,null,640,null,2703,null,434,null,132703,null,2599,null,7966,null,1029,null,1362,null,517,null,10163,null,1130,null,3708,null,978,null,1187,null,397,null,3812,null,617,null,9193,null,908,null,21900,null,1155,null,25856,null,1013,null,21308,null,1130,null,15198,null,699,null,7296,null,808,null,3754,null,628,null,0400000US24,Maryland,24
299415,null,3425,null,39496,null,5036,null,18596,null,3198,null,1907,null,871,null,53,null,85,null,1272,null,558,null,516,null,354,null,593,null,346,null,614,null,358,null,3664,null,1102,null,3308,null,1116,null,2499,null,923,null,1425,null,601,null,861,null,504,null,943,null,459,null,941,null,332,null,20900,null,3048,null,918,null,488,null,51,null,85,null,1031,null,538,null,792,null,547,null,292,null,310,null,832,null,409,null,3640,null,1071,null,4432,null,965,null,3453,null,1201,null,1934,null,606,null,1471,null,640,null,1291,null,407,null,763,null,479,null,259919,null,5714,null,128369,null,3358,null,8933,null,923,null,1902,null,661,null,10350,null,1291,null,3520,null,845,null,1515,null,527,null,2870,null,591,null,10207,null,1669,null,26169,null,1425,null,28040,null,1257,null,17973,null,1105,null,8743,null,833,null,5621,null,822,null,2526,null,636,null,131550,null,3554,null,8982,null,859,null,2107,null,559,null,10383,null,1202,null,4625,null,934,null,1114,null,500,null,2532,null,633,null,11593,null,1408,null,28020,null,1547,null,26416,null,1360,null,16744,null,990,null,10908,null,824,null,4721,null,740,null,3405,null,673,null,0400000US25,Massachusetts,25
235081,null,3178,null,27700,null,3481,null,13524,null,2223,null,968,null,620,null,150,null,143,null,1888,null,704,null,646,null,333,null,18,null,35,null,327,null,239,null,3273,null,903,null,3581,null,1060,null,921,null,397,null,870,null,526,null,536,null,368,null,97,null,88,null,249,null,179,null,14176,null,2049,null,969,null,414,null,92,null,104,null,983,null,460,null,733,null,489,null,14,null,27,null,770,null,532,null,2314,null,763,null,3591,null,837,null,1756,null,771,null,1307,null,552,null,616,null,332,null,614,null,543,null,417,null,285,null,207381,null,3953,null,103141,null,2629,null,7551,null,864,null,1923,null,655,null,9038,null,1061,null,4685,null,1002,null,1204,null,351,null,3280,null,609,null,6720,null,802,null,18010,null,1630,null,22360,null,1419,null,14094,null,1072,null,8507,null,623,null,4004,null,516,null,1765,null,487,null,104240,null,2777,null,7133,null,636,null,1615,null,509,null,10057,null,1069,null,3770,null,779,null,1525,null,588,null,2591,null,659,null,7247,null,953,null,20201,null,1094,null,21203,null,1124,null,12567,null,952,null,9408,null,760,null,4407,null,767,null,2516,null,562,null,0400000US26,Michigan,26
176132,null,3341,null,27026,null,4834,null,12895,null,2542,null,1325,null,655,null,230,null,251,null,1833,null,686,null,1752,null,639,null,463,null,280,null,938,null,535,null,1783,null,698,null,1980,null,705,null,1276,null,629,null,682,null,314,null,516,null,330,null,117,null,140,null,0,null,211,null,14131,null,2590,null,2034,null,730,null,398,null,303,null,1771,null,685,null,1110,null,650,null,611,null,389,null,617,null,329,null,1473,null,516,null,2318,null,752,null,1579,null,619,null,785,null,370,null,738,null,375,null,128,null,116,null,569,null,344,null,149106,null,5456,null,73420,null,2754,null,5707,null,915,null,1006,null,405,null,6921,null,994,null,3476,null,932,null,1425,null,420,null,2733,null,607,null,6494,null,1032,null,14333,null,1231,null,15537,null,1130,null,7523,null,788,null,4697,null,621,null,2311,null,544,null,1257,null,458,null,75686,null,3281,null,5388,null,880,null,1382,null,456,null,7343,null,920,null,3253,null,816,null,1258,null,525,null,1863,null,508,null,6984,null,824,null,15728,null,1169,null,14071,null,1323,null,9475,null,980,null,5177,null,849,null,2527,null,453,null,1237,null,496,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
79385,null,3092,null,12733,null,2929,null,5756,null,1582,null,83,null,98,null,286,null,299,null,690,null,602,null,366,null,504,null,0,null,255,null,137,null,157,null,976,null,569,null,1457,null,797,null,686,null,443,null,291,null,317,null,538,null,346,null,25,null,49,null,221,null,226,null,6977,null,1723,null,209,null,301,null,48,null,87,null,413,null,344,null,285,null,312,null,60,null,105,null,80,null,91,null,1567,null,686,null,1377,null,671,null,1019,null,561,null,232,null,272,null,1114,null,543,null,122,null,160,null,451,null,294,null,66652,null,3631,null,30358,null,2225,null,2837,null,568,null,469,null,329,null,2781,null,770,null,725,null,359,null,504,null,203,null,720,null,293,null,1347,null,517,null,6867,null,1193,null,5744,null,860,null,3994,null,852,null,2248,null,442,null,1782,null,513,null,340,null,282,null,36294,null,2252,null,3291,null,773,null,400,null,319,null,2932,null,988,null,1273,null,424,null,389,null,223,null,792,null,339,null,1807,null,521,null,7267,null,1035,null,7377,null,879,null,5159,null,726,null,3433,null,748,null,1277,null,464,null,897,null,410,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
155247,null,3245,null,9346,null,2564,null,3290,null,1090,null,81,null,131,null,40,null,67,null,206,null,228,null,52,null,85,null,69,null,111,null,0,null,298,null,374,null,248,null,656,null,367,null,550,null,383,null,337,null,284,null,425,null,277,null,446,null,366,null,54,null,89,null,6056,null,1710,null,442,null,593,null,0,null,298,null,371,null,299,null,42,null,70,null,143,null,173,null,89,null,139,null,810,null,429,null,1208,null,541,null,986,null,463,null,681,null,484,null,489,null,358,null,473,null,257,null,322,null,327,null,145901,null,4089,null,67776,null,2198,null,4456,null,1146,null,705,null,409,null,4495,null,761,null,3003,null,831,null,1195,null,526,null,1775,null,525,null,4155,null,637,null,11370,null,873,null,12046,null,611,null,10098,null,532,null,7518,null,406,null,4524,null,473,null,2436,null,371,null,78125,null,2522,null,4046,null,823,null,979,null,507,null,4624,null,987,null,2228,null,838,null,734,null,351,null,1927,null,358,null,4369,null,713,null,11948,null,832,null,13734,null,633,null,13592,null,738,null,10614,null,603,null,5696,null,610,null,3634,null,448,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
642667,null,5143,null,40193,null,5428,null,19990,null,2999,null,1927,null,973,null,336,null,266,null,1458,null,699,null,850,null,515,null,88,null,107,null,723,null,464,null,3681,null,1087,null,3964,null,1186,null,2275,null,821,null,2558,null,743,null,772,null,355,null,954,null,556,null,404,null,306,null,20203,null,3312,null,1194,null,709,null,87,null,102,null,1902,null,836,null,481,null,389,null,184,null,168,null,1116,null,490,null,2311,null,765,null,3849,null,1364,null,3534,null,1101,null,1786,null,585,null,1036,null,509,null,1564,null,696,null,1159,null,610,null,602474,null,7794,null,297580,null,4316,null,20167,null,1577,null,3134,null,779,null,23314,null,1782,null,12387,null,1496,null,3017,null,697,null,8307,null,1306,null,19879,null,1506,null,50629,null,1644,null,61960,null,1231,null,45988,null,1048,null,28468,null,669,null,15319,null,880,null,5011,null,833,null,304894,null,4518,null,19713,null,1211,null,3825,null,853,null,24614,null,1714,null,10778,null,1478,null,3611,null,728,null,6634,null,810,null,17383,null,1158,null,54162,null,1738,null,61768,null,1450,null,48110,null,1007,null,29751,null,793,null,16258,null,1125,null,8287,null,1301,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
