B17001F_001E,B17001F_001EA,B17001F_001M,B17001F_001MA,B17001F_002E,B17001F_002EA,B17001F_002M,B17001F_002MA,B17001F_003E,B17001F_003EA,B17001F_003M,B17001F_003MA,B17001F_004E,B17001F_004EA,B17001F_004M,B17001F_004MA,B17001F_005E,B17001F_005EA,B17001F_005M,B17001F_005MA,B17001F_006E,B17001F_006EA,B17001F_006M,B17001F_006MA,B17001F_007E,B17001F_007EA,B17001F_007M,B17001F_007MA,B17001F_008E,B17001F_008EA,B17001F_008M,B17001F_008MA,B17001F_009E,B17001F_009EA,B17001F_009M,B17001F_009MA,B17001F_010E,B17001F_010EA,B17001F_010M,B17001F_010MA,B17001F_011E,B17001F_011EA,B17001F_011M,B17001F_011MA,B17001F_012E,B17001F_012EA,B17001F_012M,B17001F_012MA,B17001F_013E,B17001F_013EA,B17001F_013M,B17001F_013MA,B17001F_014E,B17001F_014EA,B17001F_014M,B17001F_014MA,B17001F_015E,B17001F_015EA,B17001F_015M,B17001F_015MA,B17001F_016E,B17001F_016EA,B17001F_016M,B17001F_016MA,B17001F_017E,B17001F_017EA,B17001F_017M,B17001F_017MA,B17001F_018E,B17001F_018EA,B17001F_018M,B17001F_018MA,B17001F_019E,B17001F_019EA,B17001F_019M,B17001F_019MA,B17001F_020E,B17001F_020EA,B17001F_020M,B17001F_020MA,B17001F_021E,B17001F_021EA,B17001F_021M,B17001F_021MA,B17001F_022E,B17001F_022EA,B17001F_022M,B17001F_022MA,B17001F_023E,B17001F_023EA,B17001F_023M,B17001F_023MA,B17001F_024E,B17001F_024EA,B17001F_024M,B17001F_024MA,B17001F_025E,B17001F_025EA,B17001F_025M,B17001F_025MA,B17001F_026E,B17001F_026EA,B17001F_026M,B17001F_026MA,B17001F_027E,B17001F_027EA,B17001F_027M,B17001F_027MA,B17001F_028E,B17001F_028EA,B17001F_028M,B17001F_028MA,B17001F_029E,B17001F_029EA,B17001F_029M,B17001F_029MA,B17001F_030E,B17001F_030EA,B17001F_030M,B17001F_030MA,B17001F_031E,B17001F_031EA,B17001F_031M,B17001F_031MA,B17001F_032E,B17001F_032EA,B17001F_032M,B17001F_032MA,B17001F_033E,B17001F_033EA,B17001F_033M,B17001F_033MA,B17001F_034E,B17001F_034EA,B17001F_034M,B17001F_034MA,B17001F_035E,B17001F_035EA,B17001F_035M,B17001F_035MA,B17001F_036E,B17001F_036EA,B17001F_036M,B17001F_036MA,B17001F_037E,B17001F_037EA,B17001F_037M,B17001F_037MA,B17001F_038E,B17001F_038EA,B17001F_038M,B17001F_038MA,B17001F_039E,B17001F_039EA,B17001F_039M,B17001F_039MA,B17001F_040E,B17001F_040EA,B17001F_040M,B17001F_040MA,B17001F_041E,B17001F_041EA,B17001F_041M,B17001F_041MA,B17001F_042E,B17001F_042EA,B17001F_042M,B17001F_042MA,B17001F_043E,B17001F_043EA,B17001F_043M,B17001F_043MA,B17001F_044E,B17001F_044EA,B17001F_044M,B17001F_044MA,B17001F_045E,B17001F_045EA,B17001F_045M,B17001F_045MA,B17001F_046E,B17001F_046EA,B17001F_046M,B17001F_046MA,B17001F_047E,B17001F_047EA,B17001F_047M,B17001F_047MA,B17001F_048E,B17001F_048EA,B17001F_048M,B17001F_048MA,B17001F_049E,B17001F_049EA,B17001F_049M,B17001F_049MA,B17001F_050E,B17001F_050EA,B17001F_050M,B17001F_050MA,B17001F_051E,B17001F_051EA,B17001F_051M,B17001F_051MA,B17001F_052E,B17001F_052EA,B17001F_052M,B17001F_052MA,B17001F_053E,B17001F_053EA,B17001F_053M,B17001F_053MA,B17001F_054E,B17001F_054EA,B17001F_054M,B17001F_054MA,B17001F_055E,B17001F_055EA,B17001F_055M,B17001F_055MA,B17001F_056E,B17001F_056EA,B17001F_056M,B17001F_056MA,B17001F_057E,B17001F_057EA,B17001F_057M,B17001F_057MA,B17001F_058E,B17001F_058EA,B17001F_058M,B17001F_058MA,B17001F_059E,B17001F_059EA,B17001F_059M,B17001F_059MA,GEO_ID,NAME,state
352207,null,15613,null,89876,null,10288,null,49826,null,6143,null,10022,null,1985,null,1823,null,764,null,6264,null,1481,null,3679,null,1321,null,564,null,375,null,1622,null,691,null,5996,null,1846,null,10654,null,2572,null,5285,null,1850,null,2822,null,1358,null,688,null,515,null,78,null,130,null,329,null,259,null,40050,null,5298,null,8117,null,2162,null,876,null,572,null,5220,null,1494,null,2401,null,1113,null,684,null,542,null,524,null,437,null,3922,null,1249,null,9713,null,1683,null,5826,null,1562,null,2029,null,674,null,463,null,374,null,74,null,123,null,201,null,235,null,262331,null,15607,null,156526,null,9942,null,16073,null,2297,null,3747,null,1103,null,12747,null,2028,null,5308,null,1419,null,3150,null,1033,null,3921,null,1317,null,17487,null,2453,null,41438,null,4121,null,32763,null,2989,null,13777,null,2388,null,5374,null,1362,null,627,null,483,null,114,null,116,null,105805,null,7626,null,15594,null,2339,null,4045,null,1471,null,11166,null,1936,null,5985,null,1254,null,1506,null,685,null,3566,null,1101,null,11092,null,1688,null,21312,null,2277,null,17544,null,2369,null,7410,null,1249,null,3230,null,1051,null,1566,null,591,null,1789,null,1081,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
32616,null,4118,null,8087,null,2580,null,3944,null,1310,null,633,null,324,null,133,null,212,null,1077,null,724,null,107,null,165,null,0,null,257,null,203,null,191,null,360,null,299,null,535,null,363,null,186,null,193,null,610,null,398,null,100,null,134,null,0,null,257,null,0,null,257,null,4143,null,1460,null,678,null,609,null,92,null,137,null,544,null,359,null,229,null,271,null,112,null,116,null,346,null,265,null,348,null,233,null,797,null,457,null,570,null,357,null,279,null,248,null,82,null,107,null,66,null,109,null,0,null,257,null,24529,null,3201,null,13843,null,1890,null,1387,null,517,null,12,null,20,null,989,null,363,null,879,null,443,null,445,null,263,null,358,null,276,null,996,null,534,null,3102,null,858,null,2684,null,762,null,1886,null,531,null,593,null,325,null,399,null,291,null,113,null,166,null,10686,null,1850,null,783,null,435,null,147,null,122,null,1036,null,444,null,693,null,442,null,211,null,160,null,820,null,369,null,1032,null,412,null,1458,null,516,null,1850,null,591,null,1600,null,568,null,654,null,331,null,402,null,379,null,0,null,257,null,0400000US16,Idaho,16
1120916,null,20413,null,194304,null,16018,null,90748,null,8630,null,16065,null,2689,null,2305,null,916,null,16237,null,2768,null,5977,null,1694,null,1269,null,641,null,3858,null,1086,null,8269,null,1560,null,16384,null,2263,null,10347,null,2378,null,5033,null,1350,null,2190,null,814,null,2274,null,860,null,540,null,438,null,103556,null,9049,null,11952,null,2522,null,1916,null,832,null,15278,null,2523,null,7271,null,1626,null,1702,null,681,null,4697,null,1269,null,12403,null,1779,null,21879,null,2621,null,12797,null,2232,null,5845,null,1287,null,4416,null,1045,null,2503,null,974,null,897,null,568,null,926612,null,20920,null,500498,null,12419,null,46723,null,3355,null,7563,null,1370,null,47872,null,3834,null,24030,null,2616,null,6942,null,1201,null,16071,null,1711,null,60634,null,3630,null,112651,null,5191,null,83391,null,4180,null,52484,null,3067,null,26852,null,2237,null,10725,null,1566,null,4560,null,1021,null,426114,null,10315,null,44804,null,2730,null,9463,null,1731,null,45037,null,3324,null,22901,null,2247,null,7777,null,1281,null,12975,null,1888,null,48814,null,2735,null,80905,null,3280,null,66411,null,3305,null,46533,null,2464,null,22522,null,1938,null,11053,null,1603,null,6919,null,1216,null,0400000US17,Illinois,17
150171,null,7383,null,34329,null,5529,null,17606,null,3152,null,3000,null,896,null,595,null,424,null,3839,null,1277,null,727,null,524,null,298,null,293,null,749,null,436,null,1418,null,695,null,2817,null,1114,null,2702,null,1085,null,568,null,387,null,650,null,489,null,210,null,204,null,33,null,52,null,16723,null,3147,null,2279,null,829,null,520,null,466,null,3399,null,987,null,549,null,394,null,299,null,299,null,518,null,377,null,2627,null,989,null,3549,null,1085,null,1952,null,701,null,269,null,292,null,611,null,411,null,30,null,47,null,121,null,183,null,115842,null,7244,null,65175,null,5165,null,6582,null,1167,null,927,null,545,null,6906,null,1332,null,2682,null,766,null,758,null,406,null,2344,null,757,null,6414,null,1566,null,15941,null,2197,null,11651,null,1817,null,6703,null,1183,null,2537,null,779,null,1342,null,445,null,388,null,257,null,50667,null,3440,null,5734,null,1103,null,1476,null,672,null,5609,null,1157,null,1870,null,761,null,858,null,548,null,1558,null,639,null,5263,null,1034,null,9192,null,1345,null,8366,null,1428,null,6000,null,1022,null,2352,null,661,null,1265,null,406,null,1124,null,554,null,0400000US18,Indiana,18
50268,null,5385,null,9912,null,2491,null,4276,null,1248,null,1047,null,428,null,214,null,172,null,575,null,402,null,194,null,159,null,176,null,197,null,156,null,171,null,817,null,434,null,560,null,413,null,313,null,230,null,138,null,118,null,0,null,226,null,86,null,102,null,0,null,226,null,5636,null,1605,null,981,null,471,null,291,null,301,null,649,null,465,null,102,null,129,null,122,null,111,null,44,null,56,null,1152,null,554,null,1785,null,686,null,397,null,267,null,29,null,50,null,0,null,226,null,37,null,63,null,47,null,78,null,40356,null,4608,null,22216,null,2694,null,964,null,374,null,424,null,272,null,1965,null,569,null,1291,null,614,null,354,null,274,null,586,null,373,null,2578,null,747,null,5960,null,1321,null,4454,null,1007,null,2182,null,848,null,1409,null,556,null,49,null,71,null,0,null,226,null,18140,null,2537,null,2397,null,854,null,557,null,392,null,2345,null,759,null,663,null,376,null,432,null,249,null,367,null,283,null,1952,null,652,null,3173,null,1011,null,3134,null,763,null,1605,null,578,null,723,null,401,null,428,null,384,null,364,null,292,null,0400000US19,Iowa,19
82553,null,6601,null,23278,null,4193,null,9682,null,2152,null,1648,null,627,null,176,null,102,null,1693,null,828,null,283,null,208,null,85,null,98,null,231,null,128,null,942,null,523,null,1808,null,812,null,1757,null,830,null,512,null,370,null,285,null,206,null,182,null,178,null,80,null,90,null,13596,null,2670,null,2155,null,780,null,299,null,319,null,1961,null,793,null,950,null,481,null,469,null,405,null,171,null,141,null,829,null,423,null,3485,null,969,null,1682,null,657,null,570,null,365,null,611,null,382,null,307,null,291,null,107,null,124,null,59275,null,5772,null,33010,null,3555,null,2556,null,811,null,341,null,192,null,2999,null,799,null,1891,null,639,null,474,null,299,null,1072,null,350,null,4280,null,877,null,7165,null,1597,null,5679,null,1209,null,3867,null,764,null,1729,null,542,null,569,null,301,null,388,null,221,null,26265,null,3045,null,1791,null,781,null,317,null,223,null,2748,null,718,null,1584,null,621,null,1075,null,492,null,835,null,396,null,3034,null,883,null,4745,null,1091,null,5119,null,861,null,2745,null,748,null,948,null,413,null,606,null,300,null,718,null,405,null,0400000US20,Kansas,20
32945,null,3590,null,10201,null,2918,null,5074,null,1267,null,1096,null,435,null,279,null,376,null,371,null,236,null,214,null,160,null,28,null,55,null,143,null,183,null,1398,null,607,null,560,null,356,null,875,null,535,null,67,null,110,null,0,null,271,null,0,null,271,null,43,null,78,null,5127,null,2158,null,1529,null,1154,null,130,null,123,null,1180,null,727,null,0,null,271,null,65,null,131,null,69,null,113,null,501,null,336,null,478,null,423,null,726,null,460,null,197,null,209,null,252,null,283,null,0,null,271,null,0,null,271,null,22744,null,3150,null,13386,null,1861,null,851,null,417,null,377,null,281,null,1324,null,787,null,477,null,448,null,0,null,271,null,372,null,305,null,1601,null,675,null,4053,null,1067,null,2679,null,784,null,1339,null,575,null,141,null,120,null,150,null,231,null,22,null,41,null,9358,null,1990,null,962,null,618,null,0,null,271,null,1126,null,588,null,159,null,168,null,19,null,42,null,603,null,600,null,1822,null,720,null,1634,null,494,null,1840,null,963,null,779,null,496,null,189,null,164,null,150,null,182,null,75,null,117,null,0400000US21,Kentucky,21
38788,null,4723,null,6701,null,1825,null,3996,null,1352,null,282,null,254,null,0,null,269,null,203,null,256,null,0,null,269,null,39,null,66,null,40,null,65,null,472,null,368,null,1287,null,520,null,717,null,525,null,615,null,419,null,240,null,394,null,0,null,269,null,101,null,129,null,2705,null,888,null,347,null,287,null,0,null,269,null,187,null,164,null,0,null,269,null,76,null,136,null,66,null,75,null,1048,null,665,null,367,null,261,null,75,null,123,null,376,null,351,null,79,null,82,null,0,null,269,null,84,null,117,null,32087,null,4632,null,18046,null,3016,null,1221,null,579,null,437,null,418,null,1012,null,441,null,467,null,341,null,117,null,153,null,749,null,518,null,2710,null,952,null,3632,null,967,null,3387,null,1005,null,1821,null,639,null,1166,null,509,null,845,null,602,null,482,null,311,null,14041,null,2530,null,1180,null,548,null,361,null,334,null,1359,null,621,null,326,null,282,null,98,null,112,null,615,null,504,null,1839,null,692,null,2325,null,788,null,2164,null,815,null,2303,null,801,null,873,null,345,null,306,null,258,null,292,null,193,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
178907,null,9876,null,21334,null,5186,null,11381,null,2709,null,562,null,493,null,255,null,385,null,1519,null,959,null,455,null,542,null,259,null,205,null,372,null,305,null,2110,null,755,null,2549,null,1035,null,1554,null,920,null,579,null,388,null,445,null,384,null,381,null,277,null,341,null,325,null,9953,null,2881,null,1410,null,979,null,0,null,281,null,980,null,606,null,252,null,334,null,87,null,91,null,446,null,466,null,1154,null,589,null,3425,null,1542,null,981,null,617,null,271,null,237,null,365,null,313,null,387,null,334,null,195,null,216,null,157573,null,10574,null,85007,null,5420,null,9580,null,1670,null,930,null,566,null,8520,null,1431,null,3903,null,1000,null,1579,null,624,null,2180,null,689,null,9560,null,1188,null,19156,null,2262,null,16376,null,1702,null,8739,null,1424,null,2858,null,741,null,962,null,514,null,664,null,428,null,72566,null,5977,null,8148,null,1581,null,1554,null,730,null,8245,null,1574,null,3286,null,987,null,1379,null,603,null,1938,null,590,null,6970,null,1450,null,13956,null,1780,null,13642,null,1552,null,6828,null,1274,null,3659,null,1061,null,1797,null,594,null,1164,null,691,null,0400000US24,Maryland,24
283715,null,13811,null,83194,null,8706,null,32735,null,4245,null,3823,null,1042,null,345,null,286,null,5917,null,1502,null,3071,null,1154,null,457,null,376,null,2285,null,735,null,3568,null,1090,null,4081,null,1394,null,3915,null,1151,null,2326,null,853,null,1693,null,645,null,544,null,451,null,710,null,491,null,50459,null,5620,null,5524,null,1496,null,942,null,483,null,5922,null,1370,null,3698,null,1179,null,1213,null,571,null,2176,null,860,null,5682,null,1346,null,7716,null,1438,null,7868,null,1737,null,4069,null,1224,null,3136,null,1112,null,1716,null,601,null,797,null,469,null,200521,null,12160,null,106030,null,7073,null,8003,null,1336,null,1317,null,708,null,7896,null,1492,null,4474,null,1208,null,1952,null,822,null,3492,null,778,null,15366,null,2257,null,22885,null,3131,null,20519,null,2477,null,11559,null,1834,null,5232,null,1274,null,1906,null,725,null,1429,null,491,null,94491,null,6947,null,7920,null,1597,null,827,null,395,null,7201,null,1608,null,3705,null,1128,null,997,null,563,null,3813,null,984,null,11980,null,1750,null,19386,null,2686,null,17780,null,2379,null,10820,null,1719,null,5659,null,1261,null,1991,null,604,null,2412,null,677,null,0400000US25,Massachusetts,25
163734,null,9847,null,40917,null,6456,null,19398,null,3228,null,3283,null,979,null,587,null,425,null,2342,null,943,null,528,null,372,null,400,null,295,null,890,null,493,null,3091,null,1003,null,3914,null,1141,null,2182,null,1018,null,815,null,475,null,945,null,775,null,191,null,225,null,230,null,239,null,21519,null,3764,null,2851,null,1032,null,581,null,423,null,3507,null,1237,null,1371,null,551,null,343,null,247,null,558,null,298,null,2464,null,762,null,5141,null,1288,null,2805,null,1099,null,621,null,293,null,1040,null,548,null,193,null,206,null,44,null,72,null,122817,null,8432,null,66951,null,5111,null,5799,null,1258,null,1219,null,522,null,4894,null,1004,null,2801,null,882,null,1313,null,450,null,2729,null,827,null,6423,null,1146,null,15576,null,1988,null,11765,null,1523,null,8359,null,1459,null,3795,null,1110,null,1488,null,596,null,790,null,336,null,55866,null,4352,null,5169,null,1095,null,1254,null,525,null,5973,null,1272,null,2296,null,828,null,1203,null,451,null,1291,null,536,null,5368,null,1182,null,10754,null,1864,null,10103,null,1709,null,6202,null,880,null,3159,null,839,null,1869,null,481,null,1225,null,499,null,0400000US26,Michigan,26
69238,null,6565,null,14768,null,3837,null,7513,null,2268,null,1518,null,764,null,124,null,133,null,1181,null,541,null,591,null,343,null,295,null,317,null,343,null,285,null,1047,null,484,null,689,null,352,null,724,null,565,null,432,null,324,null,444,null,478,null,125,null,155,null,0,null,211,null,7255,null,1809,null,741,null,448,null,52,null,63,null,754,null,508,null,339,null,272,null,59,null,78,null,172,null,133,null,1292,null,739,null,1325,null,687,null,1473,null,712,null,527,null,348,null,492,null,312,null,29,null,53,null,0,null,211,null,54470,null,5595,null,31161,null,3267,null,3686,null,866,null,334,null,281,null,3143,null,972,null,1077,null,477,null,332,null,263,null,736,null,296,null,2348,null,738,null,7409,null,1410,null,6803,null,1402,null,3303,null,953,null,1302,null,516,null,301,null,249,null,387,null,403,null,23309,null,3253,null,3055,null,859,null,512,null,362,null,3377,null,1028,null,1456,null,577,null,97,null,116,null,610,null,342,null,1945,null,577,null,5505,null,1220,null,3054,null,779,null,1801,null,604,null,1350,null,436,null,226,null,245,null,321,null,310,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
58500,null,5147,null,11296,null,2766,null,4897,null,1476,null,1244,null,744,null,58,null,101,null,1024,null,488,null,0,null,255,null,163,null,223,null,72,null,78,null,530,null,349,null,960,null,429,null,367,null,285,null,463,null,285,null,0,null,255,null,0,null,255,null,16,null,28,null,6399,null,1634,null,1209,null,503,null,0,null,255,null,1442,null,676,null,172,null,259,null,52,null,93,null,133,null,147,null,884,null,452,null,1048,null,471,null,675,null,468,null,308,null,227,null,246,null,291,null,188,null,263,null,42,null,75,null,47204,null,4869,null,26552,null,3161,null,2110,null,863,null,422,null,329,null,2674,null,929,null,1366,null,531,null,536,null,437,null,451,null,235,null,3707,null,865,null,4740,null,1044,null,4981,null,991,null,3100,null,1002,null,1282,null,686,null,867,null,534,null,316,null,278,null,20652,null,2542,null,2071,null,651,null,464,null,444,null,2303,null,718,null,657,null,376,null,111,null,124,null,591,null,442,null,1872,null,751,null,3734,null,847,null,4219,null,990,null,2187,null,848,null,1177,null,500,null,709,null,453,null,557,null,304,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
44239,null,4116,null,10144,null,2461,null,5002,null,1446,null,916,null,501,null,0,null,218,null,462,null,369,null,388,null,317,null,48,null,72,null,674,null,638,null,681,null,408,null,518,null,364,null,775,null,463,null,246,null,235,null,38,null,41,null,256,null,244,null,0,null,218,null,5142,null,1341,null,742,null,440,null,163,null,191,null,551,null,370,null,251,null,249,null,134,null,202,null,232,null,252,null,696,null,483,null,1245,null,546,null,465,null,278,null,153,null,144,null,471,null,370,null,0,null,218,null,39,null,54,null,34095,null,3975,null,19379,null,2680,null,2175,null,678,null,269,null,237,null,2073,null,805,null,551,null,343,null,43,null,67,null,475,null,346,null,1947,null,639,null,4661,null,1151,null,3992,null,994,null,2152,null,657,null,697,null,341,null,267,null,251,null,77,null,101,null,14716,null,1940,null,1408,null,594,null,646,null,382,null,1803,null,643,null,907,null,368,null,81,null,85,null,759,null,381,null,2053,null,748,null,2344,null,645,null,1876,null,596,null,1954,null,603,null,556,null,258,null,231,null,238,null,98,null,92,null,0400000US31,Nebraska,31
197932,null,12801,null,35741,null,6976,null,17064,null,4330,null,2585,null,1055,null,428,null,424,null,3906,null,1351,null,1480,null,742,null,515,null,416,null,550,null,506,null,1394,null,744,null,2510,null,1380,null,1707,null,704,null,1571,null,727,null,107,null,130,null,311,null,221,null,0,null,298,null,18677,null,3388,null,2741,null,946,null,505,null,422,null,2498,null,1076,null,1258,null,544,null,620,null,355,null,129,null,110,null,2890,null,845,null,4111,null,1244,null,2231,null,789,null,998,null,569,null,239,null,312,null,332,null,294,null,125,null,203,null,162191,null,12772,null,88828,null,7213,null,7328,null,1616,null,2000,null,812,null,8699,null,1634,null,3513,null,852,null,1730,null,859,null,2905,null,725,null,8947,null,1863,null,21486,null,2896,null,17225,null,1936,null,8527,null,1288,null,3667,null,1159,null,2171,null,670,null,630,null,498,null,73363,null,6907,null,8298,null,1902,null,1188,null,505,null,9775,null,2053,null,3812,null,1096,null,1311,null,613,null,3031,null,712,null,5989,null,1141,null,14353,null,1990,null,10927,null,1650,null,7060,null,1168,null,3261,null,967,null,2588,null,775,null,1770,null,740,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
643805,null,18496,null,123728,null,8821,null,53726,null,4673,null,8341,null,1814,null,1559,null,860,null,8437,null,1504,null,3366,null,1146,null,1455,null,620,null,1852,null,886,null,5756,null,1571,null,9423,null,1704,null,6273,null,1545,null,3093,null,960,null,2985,null,894,null,595,null,471,null,591,null,499,null,70002,null,5774,null,10005,null,2180,null,407,null,304,null,6949,null,1830,null,2574,null,959,null,922,null,432,null,2706,null,858,null,8527,null,1665,null,13404,null,2235,null,10556,null,1583,null,4970,null,1331,null,3153,null,903,null,3366,null,1179,null,2463,null,1001,null,520077,null,19282,null,279203,null,10902,null,21247,null,2716,null,2948,null,1059,null,22721,null,2437,null,11127,null,1720,null,4476,null,1289,null,8671,null,1580,null,31668,null,3159,null,62708,null,4254,null,54166,null,3141,null,33059,null,2535,null,15989,null,1838,null,8159,null,1470,null,2264,null,1045,null,240874,null,10600,null,23415,null,2872,null,3597,null,1161,null,22107,null,2462,null,9440,null,1568,null,3241,null,912,null,7302,null,1385,null,22940,null,2526,null,46424,null,3502,null,42296,null,3051,null,30397,null,2609,null,17657,null,1788,null,7818,null,1261,null,4240,null,999,null,0400000US34,New Jersey,34
303525,null,10702,null,60931,null,7966,null,26661,null,4583,null,4338,null,1364,null,852,null,509,null,4326,null,1188,null,2250,null,1040,null,560,null,361,null,1089,null,605,null,2670,null,903,null,3488,null,1363,null,2224,null,928,null,2189,null,719,null,1190,null,417,null,700,null,401,null,785,null,434,null,34270,null,4316,null,3736,null,1226,null,684,null,433,null,3053,null,1130,null,937,null,491,null,182,null,150,null,1497,null,546,null,5810,null,1387,null,5568,null,1358,null,3991,null,1133,null,4322,null,1115,null,1657,null,653,null,1272,null,482,null,1561,null,616,null,242594,null,9706,null,122832,null,6056,null,6985,null,1332,null,2190,null,720,null,10127,null,1522,null,5259,null,1098,null,1779,null,563,null,3181,null,1008,null,14070,null,1929,null,22018,null,2388,null,20278,null,1855,null,16975,null,1806,null,9988,null,1138,null,5903,null,957,null,4079,null,976,null,119762,null,5883,null,9454,null,1406,null,1763,null,647,null,11939,null,1909,null,4976,null,1028,null,1595,null,561,null,4526,null,905,null,12600,null,1946,null,18086,null,2022,null,19272,null,2121,null,16121,null,1965,null,8762,null,1224,null,6110,null,925,null,4558,null,979,null,0400000US35,New Mexico,35
