B23002B_001E,B23002B_001EA,B23002B_001M,B23002B_001MA,B23002B_002E,B23002B_002EA,B23002B_002M,B23002B_002MA,B23002B_003E,B23002B_003EA,B23002B_003M,B23002B_003MA,B23002B_004E,B23002B_004EA,B23002B_004M,B23002B_004MA,B23002B_005E,B23002B_005EA,B23002B_005M,B23002B_005MA,B23002B_006E,B23002B_006EA,B23002B_006M,B23002B_006MA,B23002B_007E,B23002B_007EA,B23002B_007M,B23002B_007MA,B23002B_008E,B23002B_008EA,B23002B_008M,B23002B_008MA,B23002B_009E,B23002B_009EA,B23002B_009M,B23002B_009MA,B23002B_010E,B23002B_010EA,B23002B_010M,B23002B_010MA,B23002B_011E,B23002B_011EA,B23002B_011M,B23002B_011MA,B23002B_012E,B23002B_012EA,B23002B_012M,B23002B_012MA,B23002B_013E,B23002B_013EA,B23002B_013M,B23002B_013MA,B23002B_014E,B23002B_014EA,B23002B_014M,B23002B_014MA,B23002B_015E,B23002B_015EA,B23002B_015M,B23002B_015MA,B23002B_016E,B23002B_016EA,B23002B_016M,B23002B_016MA,B23002B_017E,B23002B_017EA,B23002B_017M,B23002B_017MA,B23002B_018E,B23002B_018EA,B23002B_018M,B23002B_018MA,B23002B_019E,B23002B_019EA,B23002B_019M,B23002B_019MA,B23002B_020E,B23002B_020EA,B23002B_020M,B23002B_020MA,B23002B_021E,B23002B_021EA,B23002B_021M,B23002B_021MA,B23002B_022E,B23002B_022EA,B23002B_022M,B23002B_022MA,B23002B_023E,B23002B_023EA,B23002B_023M,B23002B_023MA,B23002B_024E,B23002B_024EA,B23002B_024M,B23002B_024MA,B23002B_025E,B23002B_025EA,B23002B_025M,B23002B_025MA,B23002B_026E,B23002B_026EA,B23002B_026M,B23002B_026MA,B23002B_027E,B23002B_027EA,B23002B_027M,B23002B_027MA,B23002B_028E,B23002B_028EA,B23002B_028M,B23002B_028MA,B23002B_029E,B23002B_029EA,B23002B_029M,B23002B_029MA,B23002B_030E,B23002B_030EA,B23002B_030M,B23002B_030MA,B23002B_031E,B23002B_031EA,B23002B_031M,B23002B_031MA,B23002B_032E,B23002B_032EA,B23002B_032M,B23002B_032MA,B23002B_033E,B23002B_033EA,B23002B_033M,B23002B_033MA,B23002B_034E,B23002B_034EA,B23002B_034M,B23002B_034MA,B23002B_035E,B23002B_035EA,B23002B_035M,B23002B_035MA,B23002B_036E,B23002B_036EA,B23002B_036M,B23002B_036MA,B23002B_037E,B23002B_037EA,B23002B_037M,B23002B_037MA,B23002B_038E,B23002B_038EA,B23002B_038M,B23002B_038MA,B23002B_039E,B23002B_039EA,B23002B_039M,B23002B_039MA,B23002B_040E,B23002B_040EA,B23002B_040M,B23002B_040MA,B23002B_041E,B23002B_041EA,B23002B_041M,B23002B_041MA,B23002B_042E,B23002B_042EA,B23002B_042M,B23002B_042MA,B23002B_043E,B23002B_043EA,B23002B_043M,B23002B_043MA,B23002B_044E,B23002B_044EA,B23002B_044M,B23002B_044MA,B23002B_045E,B23002B_045EA,B23002B_045M,B23002B_045MA,B23002B_046E,B23002B_046EA,B23002B_046M,B23002B_046MA,B23002B_047E,B23002B_047EA,B23002B_047M,B23002B_047MA,B23002B_048E,B23002B_048EA,B23002B_048M,B23002B_048MA,B23002B_049E,B23002B_049EA,B23002B_049M,B23002B_049MA,B23002B_050E,B23002B_050EA,B23002B_050M,B23002B_050MA,B23002B_051E,B23002B_051EA,B23002B_051M,B23002B_051MA,B23002B_052E,B23002B_052EA,B23002B_052M,B23002B_052MA,B23002B_053E,B23002B_053EA,B23002B_053M,B23002B_053MA,B23002B_054E,B23002B_054EA,B23002B_054M,B23002B_054MA,B23002B_055E,B23002B_055EA,B23002B_055M,B23002B_055MA,B23002B_056E,B23002B_056EA,B23002B_056M,B23002B_056MA,B23002B_057E,B23002B_057EA,B23002B_057M,B23002B_057MA,B23002B_058E,B23002B_058EA,B23002B_058M,B23002B_058MA,B23002B_059E,B23002B_059EA,B23002B_059M,B23002B_059MA,B23002B_060E,B23002B_060EA,B23002B_060M,B23002B_060MA,B23002B_061E,B23002B_061EA,B23002B_061M,B23002B_061MA,B23002B_062E,B23002B_062EA,B23002B_062M,B23002B_062MA,B23002B_063E,B23002B_063EA,B23002B_063M,B23002B_063MA,B23002B_064E,B23002B_064EA,B23002B_064M,B23002B_064MA,B23002B_065E,B23002B_065EA,B23002B_065M,B23002B_065MA,B23002B_066E,B23002B_066EA,B23002B_066M,B23002B_066MA,B23002B_067E,B23002B_067EA,B23002B_067M,B23002B_067MA,B23002B_068E,B23002B_068EA,B23002B_068M,B23002B_068MA,B23002B_069E,B23002B_069EA,B23002B_069M,B23002B_069MA,B23002B_070E,B23002B_070EA,B23002B_070M,B23002B_070MA,B23002B_071E,B23002B_071EA,B23002B_071M,B23002B_071MA,B23002B_072E,B23002B_072EA,B23002B_072M,B23002B_072MA,B23002B_073E,B23002B_073EA,B23002B_073M,B23002B_073MA,B23002B_074E,B23002B_074EA,B23002B_074M,B23002B_074MA,B23002B_075E,B23002B_075EA,B23002B_075M,B23002B_075MA,B23002B_076E,B23002B_076EA,B23002B_076M,B23002B_076MA,B23002B_077E,B23002B_077EA,B23002B_077M,B23002B_077MA,B23002B_078E,B23002B_078EA,B23002B_078M,B23002B_078MA,B23002B_079E,B23002B_079EA,B23002B_079M,B23002B_079MA,GEO_ID,NAME,state
2108618,null,6716,null,966982,null,4888,null,110749,null,4430,null,42725,null,3648,null,688,null,480,null,42037,null,3662,null,25674,null,3031,null,16363,null,2281,null,68024,null,3867,null,107441,null,3407,null,71678,null,3460,null,1185,null,501,null,70493,null,3396,null,51677,null,3828,null,18816,null,2798,null,35763,null,3545,null,577289,null,4948,null,459070,null,6770,null,6300,null,1200,null,452770,null,6634,null,414396,null,7094,null,38374,null,4633,null,118219,null,6553,null,102022,null,2071,null,57044,null,3020,null,109,null,125,null,56935,null,3019,null,52686,null,3093,null,4249,null,1307,null,44978,null,2427,null,26796,null,2218,null,8131,null,1323,null,7233,null,1217,null,898,null,579,null,18665,null,2014,null,42685,null,2019,null,5021,null,1110,null,4588,null,1077,null,433,null,286,null,37664,null,2025,null,1141636,null,5259,null,99868,null,4123,null,41176,null,3652,null,94,null,155,null,41082,null,3660,null,25492,null,2919,null,15590,null,2091,null,58692,null,3755,null,111596,null,3330,null,83972,null,3510,null,491,null,474,null,83481,null,3502,null,65823,null,3646,null,17658,null,2270,null,27624,null,2675,null,675402,null,3851,null,533358,null,6915,null,1364,null,659,null,531994,null,6932,null,487492,null,7004,null,44502,null,3917,null,142044,null,7060,null,131659,null,2091,null,68035,null,2999,null,0,null,296,null,68035,null,2999,null,63626,null,3144,null,4409,null,1151,null,63624,null,3229,null,38428,null,2292,null,8434,null,1350,null,8007,null,1374,null,427,null,291,null,29994,null,2299,null,84683,null,2590,null,4866,null,994,null,4362,null,971,null,504,null,264,null,79817,null,2735,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1390971,null,6447,null,632289,null,4341,null,70321,null,2517,null,25262,null,2420,null,225,null,263,null,25037,null,2483,null,13401,null,2055,null,11636,null,1756,null,45059,null,2988,null,72315,null,2157,null,48857,null,2690,null,917,null,472,null,47940,null,2701,null,31701,null,2783,null,16239,null,2104,null,23458,null,2341,null,352420,null,3576,null,258369,null,5661,null,1511,null,599,null,256858,null,5712,null,216769,null,5898,null,40089,null,3621,null,94051,null,4645,null,71280,null,881,null,39718,null,2201,null,30,null,48,null,39688,null,2193,null,36000,null,2189,null,3688,null,923,null,31562,null,2393,null,22856,null,1635,null,6484,null,1235,null,6381,null,1246,null,103,null,121,null,16372,null,1568,null,43097,null,1835,null,3256,null,798,null,2856,null,685,null,400,null,294,null,39841,null,1700,null,758682,null,4077,null,67570,null,2811,null,28747,null,2608,null,99,null,161,null,28648,null,2582,null,16874,null,1916,null,11774,null,1760,null,38823,null,3004,null,73987,null,1915,null,54278,null,2631,null,278,null,302,null,54000,null,2635,null,40444,null,2674,null,13556,null,1990,null,19709,null,2293,null,414791,null,2634,null,317596,null,4626,null,203,null,233,null,317393,null,4609,null,282781,null,5312,null,34612,null,2772,null,97195,null,4719,null,95990,null,1117,null,50870,null,2766,null,0,null,265,null,50870,null,2766,null,47654,null,2725,null,3216,null,810,null,45120,null,2941,null,31184,null,1944,null,7305,null,1359,null,6985,null,1322,null,320,null,202,null,23879,null,1907,null,75160,null,1891,null,4686,null,964,null,4369,null,947,null,317,null,223,null,70474,null,1930,null,0400000US17,Illinois,17
404306,null,3640,null,190485,null,2400,null,20533,null,1479,null,8094,null,1561,null,0,null,265,null,8094,null,1561,null,4869,null,1189,null,3225,null,923,null,12439,null,1521,null,19465,null,1520,null,13218,null,1594,null,0,null,265,null,13218,null,1594,null,9951,null,1739,null,3267,null,1066,null,6247,null,1289,null,111854,null,2009,null,82571,null,2777,null,353,null,332,null,82218,null,2775,null,72939,null,2671,null,9279,null,1919,null,29283,null,2243,null,20525,null,941,null,10572,null,1123,null,0,null,265,null,10572,null,1123,null,9845,null,1083,null,727,null,367,null,9953,null,1374,null,5718,null,665,null,1519,null,494,null,1399,null,459,null,120,null,153,null,4199,null,704,null,12390,null,908,null,1016,null,425,null,946,null,415,null,70,null,117,null,11374,null,1032,null,213821,null,2880,null,21051,null,1918,null,9297,null,1476,null,0,null,265,null,9297,null,1476,null,5540,null,1194,null,3757,null,971,null,11754,null,1595,null,20041,null,1835,null,13546,null,1931,null,0,null,265,null,13546,null,1931,null,10869,null,1775,null,2677,null,1066,null,6495,null,1607,null,118689,null,1979,null,93029,null,2719,null,172,null,163,null,92857,null,2722,null,83645,null,2915,null,9212,null,1662,null,25660,null,2587,null,25809,null,1078,null,14552,null,1221,null,0,null,265,null,14552,null,1221,null,13480,null,1140,null,1072,null,596,null,11257,null,1150,null,7944,null,898,null,2093,null,671,null,1945,null,645,null,148,null,146,null,5851,null,864,null,20287,null,1082,null,1565,null,483,null,1565,null,483,null,0,null,265,null,18722,null,1102,null,0400000US18,Indiana,18
48821,null,2206,null,25938,null,1792,null,3311,null,904,null,1380,null,583,null,0,null,226,null,1380,null,583,null,847,null,364,null,533,null,423,null,1931,null,598,null,3410,null,882,null,2605,null,767,null,0,null,226,null,2605,null,767,null,2087,null,697,null,518,null,300,null,805,null,417,null,15496,null,1550,null,11489,null,1358,null,76,null,147,null,11413,null,1359,null,10494,null,1289,null,919,null,538,null,4007,null,969,null,2052,null,532,null,1269,null,533,null,0,null,226,null,1269,null,533,null,1156,null,519,null,113,null,132,null,783,null,349,null,438,null,201,null,148,null,118,null,148,null,118,null,0,null,226,null,290,null,178,null,1231,null,544,null,55,null,87,null,55,null,87,null,0,null,226,null,1176,null,531,null,22883,null,1435,null,2553,null,666,null,1403,null,482,null,0,null,226,null,1403,null,482,null,1011,null,414,null,392,null,265,null,1150,null,552,null,2742,null,806,null,2208,null,694,null,0,null,226,null,2208,null,694,null,1869,null,720,null,339,null,253,null,534,null,427,null,13784,null,1159,null,10267,null,1238,null,0,null,226,null,10267,null,1238,null,8539,null,1240,null,1728,null,640,null,3517,null,867,null,1615,null,347,null,1309,null,321,null,0,null,226,null,1309,null,321,null,1116,null,341,null,193,null,166,null,306,null,245,null,636,null,296,null,43,null,70,null,43,null,70,null,0,null,226,null,593,null,297,null,1553,null,446,null,42,null,71,null,42,null,71,null,0,null,226,null,1511,null,448,null,0400000US19,Iowa,19
115143,null,3435,null,58584,null,2144,null,6677,null,1042,null,3215,null,826,null,0,null,242,null,3215,null,826,null,1736,null,545,null,1479,null,651,null,3462,null,835,null,7571,null,1414,null,5556,null,1381,null,168,null,199,null,5388,null,1327,null,4675,null,1356,null,713,null,518,null,2015,null,863,null,33295,null,1805,null,23933,null,2284,null,1279,null,633,null,22654,null,2234,null,20165,null,2273,null,2489,null,769,null,9362,null,1494,null,6184,null,719,null,3691,null,795,null,0,null,242,null,3691,null,795,null,3047,null,765,null,644,null,518,null,2493,null,721,null,1509,null,393,null,408,null,240,null,408,null,240,null,0,null,242,null,1101,null,374,null,3348,null,638,null,800,null,332,null,800,null,332,null,0,null,242,null,2548,null,615,null,56559,null,2542,null,4458,null,1044,null,2255,null,731,null,0,null,242,null,2255,null,731,null,1318,null,585,null,937,null,508,null,2203,null,711,null,5777,null,1057,null,4516,null,1067,null,131,null,196,null,4385,null,1058,null,3559,null,1009,null,826,null,440,null,1261,null,489,null,31823,null,1473,null,24467,null,1486,null,219,null,243,null,24248,null,1486,null,21955,null,1538,null,2293,null,780,null,7356,null,1410,null,6653,null,574,null,3270,null,659,null,0,null,242,null,3270,null,659,null,3099,null,644,null,171,null,189,null,3383,null,628,null,2686,null,562,null,780,null,381,null,780,null,381,null,0,null,242,null,1906,null,506,null,5162,null,710,null,518,null,383,null,518,null,383,null,0,null,242,null,4644,null,624,null,0400000US20,Kansas,20
239929,null,4092,null,113415,null,3607,null,14477,null,1702,null,6833,null,1479,null,68,null,80,null,6765,null,1463,null,4568,null,1247,null,2197,null,899,null,7644,null,1203,null,12788,null,1390,null,7345,null,1402,null,559,null,376,null,6786,null,1384,null,5314,null,1397,null,1472,null,951,null,5443,null,1414,null,63899,null,2435,null,49059,null,2667,null,1556,null,818,null,47503,null,2780,null,42300,null,2799,null,5203,null,1258,null,14840,null,1856,null,12454,null,1126,null,6294,null,966,null,0,null,271,null,6294,null,966,null,6048,null,955,null,246,null,228,null,6160,null,995,null,3417,null,748,null,738,null,340,null,738,null,340,null,0,null,271,null,2679,null,632,null,6380,null,789,null,611,null,275,null,559,null,270,null,52,null,95,null,5769,null,737,null,126514,null,3025,null,12333,null,1573,null,4802,null,941,null,0,null,271,null,4802,null,941,null,3178,null,769,null,1624,null,580,null,7531,null,1459,null,11414,null,1336,null,8970,null,1375,null,0,null,271,null,8970,null,1375,null,7310,null,1319,null,1660,null,723,null,2444,null,893,null,70909,null,2494,null,57477,null,2745,null,106,null,128,null,57371,null,2754,null,50715,null,3078,null,6656,null,1824,null,13432,null,1748,null,15080,null,1324,null,7842,null,1187,null,0,null,271,null,7842,null,1187,null,7415,null,1202,null,427,null,337,null,7238,null,1090,null,5122,null,1042,null,1180,null,551,null,1002,null,496,null,178,null,193,null,3942,null,997,null,11656,null,1070,null,1119,null,442,null,1023,null,456,null,96,null,107,null,10537,null,1110,null,0400000US21,Kentucky,21
995731,null,4378,null,458230,null,2989,null,53109,null,3205,null,20365,null,2360,null,147,null,241,null,20218,null,2350,null,13450,null,2130,null,6768,null,1397,null,32744,null,2781,null,54962,null,2361,null,39723,null,2492,null,381,null,358,null,39342,null,2460,null,30640,null,2377,null,8702,null,1806,null,15239,null,2307,null,251539,null,2903,null,184070,null,4776,null,1626,null,653,null,182444,null,4769,null,166662,null,4846,null,15782,null,2002,null,67469,null,4174,null,54653,null,1319,null,25936,null,2030,null,0,null,269,null,25936,null,2030,null,23778,null,1944,null,2158,null,813,null,28717,null,2395,null,14614,null,1606,null,3606,null,1009,null,3550,null,1012,null,56,null,60,null,11008,null,1373,null,29353,null,1760,null,3336,null,843,null,3288,null,842,null,48,null,82,null,26017,null,1685,null,537501,null,2474,null,48908,null,2656,null,18415,null,1968,null,0,null,269,null,18415,null,1968,null,12210,null,1766,null,6205,null,1232,null,30493,null,2600,null,62662,null,2239,null,42011,null,3231,null,155,null,191,null,41856,null,3241,null,34056,null,2994,null,7800,null,1679,null,20651,null,2858,null,287579,null,2797,null,211720,null,4777,null,407,null,271,null,211313,null,4738,null,191978,null,5596,null,19335,null,2584,null,75859,null,3925,null,67051,null,1104,null,29574,null,2009,null,75,null,130,null,29499,null,2006,null,27838,null,1985,null,1661,null,617,null,37477,null,2138,null,20475,null,2099,null,4544,null,1152,null,4190,null,1146,null,354,null,263,null,15931,null,1912,null,50826,null,1935,null,3576,null,827,null,3383,null,802,null,193,null,182,null,47250,null,1883,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1240425,null,4724,null,559855,null,2981,null,53175,null,2432,null,24064,null,2428,null,106,null,205,null,23958,null,2413,null,16347,null,2293,null,7611,null,1478,null,29111,null,2459,null,59447,null,2051,null,43231,null,2750,null,0,null,281,null,43231,null,2750,null,34090,null,2884,null,9141,null,1791,null,16216,null,2391,null,326767,null,2359,null,271350,null,4133,null,4366,null,1298,null,266984,null,4080,null,247583,null,4785,null,19401,null,2386,null,55417,null,3705,null,66940,null,1136,null,41496,null,2199,null,0,null,281,null,41496,null,2199,null,39802,null,2177,null,1694,null,633,null,25444,null,2008,null,19599,null,1593,null,8105,null,1264,null,8016,null,1257,null,89,null,102,null,11494,null,1289,null,33927,null,1618,null,5168,null,1194,null,5014,null,1199,null,154,null,179,null,28759,null,1905,null,680570,null,3591,null,55351,null,2345,null,23228,null,2471,null,0,null,281,null,23228,null,2471,null,15452,null,2251,null,7776,null,1319,null,32123,null,2164,null,63135,null,2044,null,45998,null,2816,null,85,null,109,null,45913,null,2822,null,39526,null,3000,null,6387,null,1430,null,17137,null,2460,null,389632,null,2605,null,328910,null,4324,null,2079,null,1340,null,326831,null,4430,null,307746,null,4892,null,19085,null,2661,null,60722,null,4272,null,88776,null,915,null,55075,null,2324,null,43,null,72,null,55032,null,2334,null,52722,null,2460,null,2310,null,897,null,33701,null,2272,null,25725,null,1619,null,7639,null,1376,null,7274,null,1384,null,365,null,227,null,18086,null,1708,null,57951,null,1759,null,3891,null,988,null,3703,null,988,null,188,null,156,null,54060,null,1681,null,0400000US24,Maryland,24
288715,null,4944,null,138491,null,3214,null,16361,null,1957,null,7229,null,1524,null,0,null,281,null,7229,null,1524,null,4194,null,1339,null,3035,null,1082,null,9132,null,1675,null,16218,null,1664,null,11581,null,1932,null,392,null,468,null,11189,null,1891,null,8310,null,1862,null,2879,null,1417,null,4637,null,1213,null,80894,null,3308,null,66891,null,3569,null,118,null,194,null,66773,null,3585,null,61126,null,3886,null,5647,null,1333,null,14003,null,2053,null,14160,null,980,null,8934,null,1174,null,0,null,281,null,8934,null,1174,null,8284,null,1183,null,650,null,346,null,5226,null,1109,null,3898,null,660,null,1176,null,433,null,1074,null,418,null,102,null,119,null,2722,null,603,null,6960,null,797,null,984,null,441,null,956,null,451,null,28,null,44,null,5976,null,715,null,150224,null,3040,null,14001,null,1709,null,6211,null,1359,null,0,null,281,null,6211,null,1359,null,4706,null,1229,null,1505,null,590,null,7790,null,1278,null,16018,null,1739,null,11420,null,1814,null,0,null,281,null,11420,null,1814,null,10244,null,1753,null,1176,null,648,null,4598,null,1163,null,85572,null,1910,null,68546,null,2803,null,50,null,83,null,68496,null,2799,null,63070,null,2783,null,5426,null,1237,null,17026,null,2325,null,17269,null,800,null,10380,null,1233,null,0,null,281,null,10380,null,1233,null,9321,null,1189,null,1059,null,566,null,6889,null,1289,null,4922,null,900,null,1387,null,498,null,1289,null,492,null,98,null,119,null,3535,null,772,null,12442,null,1277,null,677,null,421,null,480,null,338,null,197,null,220,null,11765,null,1347,null,0400000US25,Massachusetts,25
1052881,null,5058,null,484065,null,3180,null,53819,null,2485,null,19257,null,2206,null,0,null,237,null,19257,null,2206,null,8778,null,1617,null,10479,null,1484,null,34562,null,2168,null,50196,null,1650,null,34072,null,2007,null,0,null,237,null,34072,null,2007,null,24546,null,2122,null,9526,null,1664,null,16124,null,1953,null,274265,null,2487,null,186905,null,4439,null,195,null,186,null,186710,null,4447,null,153719,null,4380,null,32991,null,3078,null,87360,null,4824,null,58420,null,1056,null,24586,null,1829,null,0,null,237,null,24586,null,1829,null,21571,null,1713,null,3015,null,725,null,33834,null,1965,null,14057,null,1058,null,2501,null,603,null,2061,null,554,null,440,null,288,null,11556,null,1048,null,33308,null,1099,null,2289,null,561,null,2172,null,553,null,117,null,121,null,31019,null,1142,null,568816,null,3437,null,51832,null,2188,null,21290,null,2041,null,0,null,237,null,21290,null,2041,null,10704,null,1543,null,10586,null,1801,null,30542,null,2095,null,50789,null,1624,null,34754,null,2553,null,0,null,237,null,34754,null,2553,null,24701,null,2239,null,10053,null,1739,null,16035,null,2223,null,317387,null,2675,null,238095,null,4059,null,0,null,237,null,238095,null,4059,null,206603,null,4485,null,31492,null,2580,null,79292,null,4278,null,72013,null,804,null,31731,null,1815,null,0,null,237,null,31731,null,1815,null,29827,null,1887,null,1904,null,681,null,40282,null,1904,null,22076,null,1604,null,3715,null,854,null,3362,null,811,null,353,null,197,null,18361,null,1593,null,54719,null,1681,null,2192,null,611,null,2141,null,604,null,51,null,77,null,52527,null,1689,null,0400000US26,Michigan,26
156527,null,2884,null,81802,null,2141,null,10931,null,1590,null,4118,null,910,null,0,null,211,null,4118,null,910,null,2648,null,859,null,1470,null,654,null,6813,null,1397,null,10035,null,766,null,7266,null,905,null,0,null,211,null,7266,null,905,null,5661,null,1065,null,1605,null,683,null,2769,null,625,null,52104,null,1643,null,39970,null,1984,null,0,null,211,null,39970,null,1984,null,34692,null,2341,null,5278,null,1172,null,12134,null,1705,null,5923,null,609,null,3658,null,774,null,0,null,211,null,3658,null,774,null,3181,null,824,null,477,null,404,null,2265,null,690,null,1175,null,459,null,342,null,231,null,342,null,231,null,0,null,211,null,833,null,384,null,1634,null,429,null,87,null,118,null,87,null,118,null,0,null,211,null,1547,null,401,null,74725,null,1889,null,7856,null,1003,null,3467,null,753,null,0,null,211,null,3467,null,753,null,2510,null,680,null,957,null,448,null,4389,null,882,null,8674,null,923,null,6925,null,1014,null,0,null,211,null,6925,null,1014,null,5264,null,999,null,1661,null,734,null,1749,null,716,null,47544,null,1419,null,34974,null,1847,null,0,null,211,null,34974,null,1847,null,30730,null,1972,null,4244,null,1092,null,12570,null,1823,null,6149,null,581,null,2908,null,789,null,0,null,211,null,2908,null,789,null,2648,null,726,null,260,null,250,null,3241,null,625,null,1630,null,530,null,359,null,260,null,305,null,240,null,54,null,90,null,1271,null,465,null,2872,null,499,null,176,null,180,null,176,null,180,null,0,null,211,null,2696,null,527,null,0400000US27,Minnesota,27
793450,null,4871,null,362499,null,3328,null,43809,null,3015,null,14983,null,1875,null,0,null,289,null,14983,null,1875,null,7159,null,1333,null,7824,null,1576,null,28826,null,2483,null,46258,null,3039,null,32315,null,3108,null,870,null,468,null,31445,null,3084,null,20557,null,2727,null,10888,null,1715,null,13943,null,1883,null,196829,null,3010,null,143732,null,4214,null,933,null,416,null,142799,null,4173,null,126874,null,4530,null,15925,null,2589,null,53097,null,3503,null,42868,null,1765,null,20804,null,1906,null,0,null,289,null,20804,null,1906,null,18910,null,1974,null,1894,null,666,null,22064,null,1948,null,11320,null,1187,null,2565,null,774,null,2305,null,746,null,260,null,187,null,8755,null,1065,null,21415,null,1701,null,2307,null,741,null,2061,null,693,null,246,null,212,null,19108,null,1647,null,430951,null,2830,null,44183,null,3044,null,16974,null,2228,null,0,null,289,null,16974,null,2228,null,10936,null,1969,null,6038,null,1341,null,27209,null,2689,null,46354,null,1962,null,32868,null,2551,null,129,null,213,null,32739,null,2564,null,23640,null,2179,null,9099,null,1797,null,13486,null,1737,null,234817,null,2324,null,173264,null,4070,null,252,null,367,null,173012,null,4121,null,151073,null,4276,null,21939,null,2017,null,61553,null,3834,null,49225,null,991,null,22385,null,1716,null,48,null,82,null,22337,null,1709,null,21219,null,1743,null,1118,null,389,null,26840,null,1911,null,16690,null,1400,null,3084,null,772,null,2973,null,760,null,111,null,141,null,13606,null,1404,null,39682,null,1666,null,1314,null,432,null,1219,null,433,null,95,null,93,null,38368,null,1609,null,0400000US28,Mississippi,28
