B23002F_001E,B23002F_001EA,B23002F_001M,B23002F_001MA,B23002F_002E,B23002F_002EA,B23002F_002M,B23002F_002MA,B23002F_003E,B23002F_003EA,B23002F_003M,B23002F_003MA,B23002F_004E,B23002F_004EA,B23002F_004M,B23002F_004MA,B23002F_005E,B23002F_005EA,B23002F_005M,B23002F_005MA,B23002F_006E,B23002F_006EA,B23002F_006M,B23002F_006MA,B23002F_007E,B23002F_007EA,B23002F_007M,B23002F_007MA,B23002F_008E,B23002F_008EA,B23002F_008M,B23002F_008MA,B23002F_009E,B23002F_009EA,B23002F_009M,B23002F_009MA,B23002F_010E,B23002F_010EA,B23002F_010M,B23002F_010MA,B23002F_011E,B23002F_011EA,B23002F_011M,B23002F_011MA,B23002F_012E,B23002F_012EA,B23002F_012M,B23002F_012MA,B23002F_013E,B23002F_013EA,B23002F_013M,B23002F_013MA,B23002F_014E,B23002F_014EA,B23002F_014M,B23002F_014MA,B23002F_015E,B23002F_015EA,B23002F_015M,B23002F_015MA,B23002F_016E,B23002F_016EA,B23002F_016M,B23002F_016MA,B23002F_017E,B23002F_017EA,B23002F_017M,B23002F_017MA,B23002F_018E,B23002F_018EA,B23002F_018M,B23002F_018MA,B23002F_019E,B23002F_019EA,B23002F_019M,B23002F_019MA,B23002F_020E,B23002F_020EA,B23002F_020M,B23002F_020MA,B23002F_021E,B23002F_021EA,B23002F_021M,B23002F_021MA,B23002F_022E,B23002F_022EA,B23002F_022M,B23002F_022MA,B23002F_023E,B23002F_023EA,B23002F_023M,B23002F_023MA,B23002F_024E,B23002F_024EA,B23002F_024M,B23002F_024MA,B23002F_025E,B23002F_025EA,B23002F_025M,B23002F_025MA,B23002F_026E,B23002F_026EA,B23002F_026M,B23002F_026MA,B23002F_027E,B23002F_027EA,B23002F_027M,B23002F_027MA,B23002F_028E,B23002F_028EA,B23002F_028M,B23002F_028MA,B23002F_029E,B23002F_029EA,B23002F_029M,B23002F_029MA,B23002F_030E,B23002F_030EA,B23002F_030M,B23002F_030MA,B23002F_031E,B23002F_031EA,B23002F_031M,B23002F_031MA,B23002F_032E,B23002F_032EA,B23002F_032M,B23002F_032MA,B23002F_033E,B23002F_033EA,B23002F_033M,B23002F_033MA,B23002F_034E,B23002F_034EA,B23002F_034M,B23002F_034MA,B23002F_035E,B23002F_035EA,B23002F_035M,B23002F_035MA,B23002F_036E,B23002F_036EA,B23002F_036M,B23002F_036MA,B23002F_037E,B23002F_037EA,B23002F_037M,B23002F_037MA,B23002F_038E,B23002F_038EA,B23002F_038M,B23002F_038MA,B23002F_039E,B23002F_039EA,B23002F_039M,B23002F_039MA,B23002F_040E,B23002F_040EA,B23002F_040M,B23002F_040MA,B23002F_041E,B23002F_041EA,B23002F_041M,B23002F_041MA,B23002F_042E,B23002F_042EA,B23002F_042M,B23002F_042MA,B23002F_043E,B23002F_043EA,B23002F_043M,B23002F_043MA,B23002F_044E,B23002F_044EA,B23002F_044M,B23002F_044MA,B23002F_045E,B23002F_045EA,B23002F_045M,B23002F_045MA,B23002F_046E,B23002F_046EA,B23002F_046M,B23002F_046MA,B23002F_047E,B23002F_047EA,B23002F_047M,B23002F_047MA,B23002F_048E,B23002F_048EA,B23002F_048M,B23002F_048MA,B23002F_049E,B23002F_049EA,B23002F_049M,B23002F_049MA,B23002F_050E,B23002F_050EA,B23002F_050M,B23002F_050MA,B23002F_051E,B23002F_051EA,B23002F_051M,B23002F_051MA,B23002F_052E,B23002F_052EA,B23002F_052M,B23002F_052MA,B23002F_053E,B23002F_053EA,B23002F_053M,B23002F_053MA,B23002F_054E,B23002F_054EA,B23002F_054M,B23002F_054MA,B23002F_055E,B23002F_055EA,B23002F_055M,B23002F_055MA,B23002F_056E,B23002F_056EA,B23002F_056M,B23002F_056MA,B23002F_057E,B23002F_057EA,B23002F_057M,B23002F_057MA,B23002F_058E,B23002F_058EA,B23002F_058M,B23002F_058MA,B23002F_059E,B23002F_059EA,B23002F_059M,B23002F_059MA,B23002F_060E,B23002F_060EA,B23002F_060M,B23002F_060MA,B23002F_061E,B23002F_061EA,B23002F_061M,B23002F_061MA,B23002F_062E,B23002F_062EA,B23002F_062M,B23002F_062MA,B23002F_063E,B23002F_063EA,B23002F_063M,B23002F_063MA,B23002F_064E,B23002F_064EA,B23002F_064M,B23002F_064MA,B23002F_065E,B23002F_065EA,B23002F_065M,B23002F_065MA,B23002F_066E,B23002F_066EA,B23002F_066M,B23002F_066MA,B23002F_067E,B23002F_067EA,B23002F_067M,B23002F_067MA,B23002F_068E,B23002F_068EA,B23002F_068M,B23002F_068MA,B23002F_069E,B23002F_069EA,B23002F_069M,B23002F_069MA,B23002F_070E,B23002F_070EA,B23002F_070M,B23002F_070MA,B23002F_071E,B23002F_071EA,B23002F_071M,B23002F_071MA,B23002F_072E,B23002F_072EA,B23002F_072M,B23002F_072MA,B23002F_073E,B23002F_073EA,B23002F_073M,B23002F_073MA,B23002F_074E,B23002F_074EA,B23002F_074M,B23002F_074MA,B23002F_075E,B23002F_075EA,B23002F_075M,B23002F_075MA,B23002F_076E,B23002F_076EA,B23002F_076M,B23002F_076MA,B23002F_077E,B23002F_077EA,B23002F_077M,B23002F_077MA,B23002F_078E,B23002F_078EA,B23002F_078M,B23002F_078MA,B23002F_079E,B23002F_079EA,B23002F_079M,B23002F_079MA,GEO_ID,NAME,state
238202,null,10154,null,146242,null,7886,null,11374,null,1843,null,6211,null,1513,null,87,null,100,null,6124,null,1502,null,5577,null,1525,null,547,null,406,null,5163,null,1039,null,19026,null,2457,null,16244,null,2216,null,391,null,342,null,15853,null,2174,null,14929,null,2230,null,924,null,563,null,2782,null,1037,null,108436,null,6013,null,100652,null,5982,null,851,null,534,null,99801,null,5887,null,96185,null,6124,null,3616,null,1460,null,7784,null,1840,null,6179,null,1277,null,5328,null,1390,null,0,null,296,null,5328,null,1390,null,4569,null,1406,null,759,null,675,null,851,null,576,null,649,null,504,null,478,null,447,null,478,null,447,null,0,null,296,null,171,null,168,null,578,null,304,null,38,null,64,null,38,null,64,null,0,null,296,null,540,null,297,null,91960,null,5204,null,8331,null,1838,null,3055,null,1038,null,0,null,296,null,3055,null,1038,null,2472,null,844,null,583,null,547,null,5276,null,1373,null,11914,null,1531,null,7086,null,1394,null,82,null,127,null,7004,null,1375,null,6237,null,1236,null,767,null,602,null,4828,null,1085,null,64349,null,3879,null,37832,null,3210,null,148,null,212,null,37684,null,3202,null,34018,null,3004,null,3666,null,1148,null,26517,null,2981,null,3693,null,1091,null,1929,null,822,null,71,null,136,null,1858,null,819,null,1471,null,696,null,387,null,486,null,1764,null,809,null,700,null,467,null,68,null,112,null,68,null,112,null,0,null,296,null,632,null,464,null,2973,null,1122,null,66,null,97,null,66,null,97,null,0,null,296,null,2907,null,1119,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
785215,null,14150,null,420906,null,9215,null,39194,null,2578,null,17775,null,1965,null,38,null,60,null,17737,null,1965,null,14377,null,1763,null,3360,null,1040,null,21419,null,2474,null,51553,null,2911,null,44739,null,2933,null,0,null,265,null,44739,null,2933,null,40561,null,2661,null,4178,null,1443,null,6814,null,1328,null,282268,null,7283,null,260462,null,7530,null,88,null,152,null,260374,null,7530,null,246774,null,7252,null,13600,null,2525,null,21806,null,3030,null,29213,null,1944,null,21701,null,2043,null,0,null,265,null,21701,null,2043,null,20658,null,2066,null,1043,null,520,null,7512,null,1451,null,7983,null,1293,null,2852,null,849,null,2229,null,849,null,623,null,574,null,5131,null,1176,null,10695,null,1481,null,1720,null,863,null,1720,null,863,null,0,null,265,null,8975,null,1397,null,364309,null,7206,null,35570,null,2510,null,15124,null,2022,null,0,null,265,null,15124,null,2022,null,10415,null,1785,null,4709,null,1102,null,20446,null,2022,null,45017,null,2446,null,30129,null,2585,null,0,null,265,null,30129,null,2585,null,27254,null,2629,null,2875,null,942,null,14888,null,1858,null,234840,null,4855,null,159053,null,5559,null,57,null,100,null,158996,null,5556,null,149631,null,5520,null,9365,null,1756,null,75787,null,4645,null,27047,null,1756,null,11943,null,1932,null,0,null,265,null,11943,null,1932,null,11220,null,1900,null,723,null,471,null,15104,null,1593,null,7597,null,1424,null,753,null,521,null,610,null,454,null,143,null,230,null,6844,null,1292,null,14238,null,1931,null,1209,null,657,null,1209,null,657,null,0,null,265,null,13029,null,1876,null,0400000US17,Illinois,17
103543,null,5252,null,57850,null,3679,null,5650,null,1310,null,2770,null,994,null,0,null,265,null,2770,null,994,null,2182,null,972,null,588,null,343,null,2880,null,818,null,5952,null,1033,null,5170,null,1053,null,0,null,265,null,5170,null,1053,null,4121,null,1017,null,1049,null,675,null,782,null,380,null,41088,null,2508,null,36085,null,2614,null,0,null,265,null,36085,null,2614,null,33452,null,2482,null,2633,null,808,null,5003,null,1084,null,3187,null,778,null,2142,null,704,null,0,null,265,null,2142,null,704,null,2142,null,704,null,0,null,265,null,1045,null,516,null,1084,null,419,null,383,null,306,null,383,null,306,null,0,null,265,null,701,null,380,null,889,null,436,null,137,null,161,null,137,null,161,null,0,null,265,null,752,null,431,null,45693,null,2673,null,4940,null,1058,null,1826,null,671,null,0,null,265,null,1826,null,671,null,1689,null,642,null,137,null,127,null,3114,null,784,null,5763,null,1067,null,4109,null,1054,null,0,null,265,null,4109,null,1054,null,3556,null,1052,null,553,null,397,null,1654,null,703,null,29449,null,1993,null,19843,null,2046,null,0,null,265,null,19843,null,2046,null,18373,null,1826,null,1470,null,724,null,9606,null,1590,null,2963,null,668,null,1126,null,561,null,0,null,265,null,1126,null,561,null,1055,null,543,null,71,null,123,null,1837,null,591,null,449,null,324,null,200,null,232,null,200,null,232,null,0,null,265,null,249,null,228,null,2129,null,639,null,74,null,127,null,74,null,127,null,0,null,265,null,2055,null,606,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
58161,null,4596,null,31478,null,2928,null,2481,null,627,null,1158,null,466,null,0,null,242,null,1158,null,466,null,957,null,436,null,201,null,190,null,1323,null,460,null,4367,null,880,null,3996,null,876,null,55,null,102,null,3941,null,872,null,3767,null,831,null,174,null,180,null,371,null,289,null,21341,null,2410,null,19849,null,2443,null,0,null,242,null,19849,null,2443,null,19196,null,2408,null,653,null,396,null,1492,null,623,null,2014,null,574,null,1180,null,519,null,0,null,242,null,1180,null,519,null,1125,null,506,null,55,null,95,null,834,null,420,null,462,null,319,null,274,null,245,null,274,null,245,null,0,null,242,null,188,null,181,null,813,null,289,null,181,null,144,null,181,null,144,null,0,null,242,null,632,null,261,null,26683,null,2301,null,2155,null,754,null,1341,null,624,null,0,null,242,null,1341,null,624,null,1154,null,583,null,187,null,157,null,814,null,410,null,2773,null,622,null,2074,null,562,null,0,null,242,null,2074,null,562,null,1706,null,517,null,368,null,319,null,699,null,358,null,18346,null,1723,null,12909,null,1433,null,25,null,44,null,12884,null,1423,null,12517,null,1383,null,367,null,264,null,5437,null,1331,null,1559,null,465,null,684,null,326,null,0,null,242,null,684,null,326,null,684,null,326,null,0,null,242,null,875,null,436,null,718,null,341,null,179,null,225,null,179,null,225,null,0,null,242,null,539,null,279,null,1132,null,469,null,97,null,123,null,32,null,54,null,65,null,109,null,1035,null,439,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
128547,null,7300,null,70321,null,3899,null,5497,null,859,null,3138,null,795,null,0,null,281,null,3138,null,795,null,2697,null,767,null,441,null,215,null,2359,null,657,null,9415,null,1208,null,8136,null,1187,null,0,null,281,null,8136,null,1187,null,7758,null,1132,null,378,null,285,null,1279,null,581,null,49715,null,3184,null,46243,null,3262,null,354,null,252,null,45889,null,3260,null,44474,null,3213,null,1415,null,709,null,3472,null,1056,null,3303,null,769,null,2830,null,736,null,0,null,281,null,2830,null,736,null,2506,null,706,null,324,null,335,null,473,null,354,null,1040,null,509,null,881,null,463,null,881,null,463,null,0,null,281,null,159,null,205,null,1351,null,550,null,108,null,124,null,108,null,124,null,0,null,281,null,1243,null,521,null,58226,null,4320,null,5690,null,1142,null,1862,null,700,null,0,null,281,null,1862,null,700,null,1616,null,670,null,246,null,193,null,3828,null,1103,null,5732,null,1126,null,4448,null,1015,null,0,null,281,null,4448,null,1015,null,3948,null,1039,null,500,null,402,null,1284,null,605,null,39103,null,2806,null,29762,null,2401,null,48,null,86,null,29714,null,2412,null,27190,null,2325,null,2524,null,730,null,9341,null,1874,null,4024,null,1072,null,3061,null,939,null,0,null,281,null,3061,null,939,null,2914,null,906,null,147,null,185,null,963,null,475,null,954,null,539,null,260,null,287,null,260,null,287,null,0,null,281,null,694,null,439,null,2723,null,914,null,262,null,252,null,262,null,252,null,0,null,281,null,2461,null,931,null,0400000US24,Maryland,24
213507,null,9465,null,105007,null,5997,null,10965,null,1246,null,5377,null,980,null,0,null,281,null,5377,null,980,null,3347,null,708,null,2030,null,786,null,5588,null,1237,null,15688,null,2005,null,13559,null,1989,null,30,null,54,null,13529,null,1990,null,11281,null,1988,null,2248,null,932,null,2129,null,924,null,66621,null,4894,null,56445,null,4653,null,205,null,255,null,56240,null,4583,null,51896,null,4675,null,4344,null,1738,null,10176,null,1824,null,7059,null,1241,null,3924,null,1032,null,0,null,281,null,3924,null,1032,null,3399,null,1038,null,525,null,387,null,3135,null,1137,null,1744,null,681,null,350,null,302,null,300,null,320,null,50,null,82,null,1394,null,644,null,2930,null,765,null,0,null,281,null,0,null,281,null,0,null,281,null,2930,null,765,null,108500,null,5658,null,11702,null,1830,null,5100,null,1079,null,0,null,281,null,5100,null,1079,null,2894,null,938,null,2206,null,751,null,6602,null,1521,null,13338,null,1917,null,9027,null,1724,null,0,null,281,null,9027,null,1724,null,7949,null,1561,null,1078,null,626,null,4311,null,1213,null,67706,null,3942,null,50091,null,3441,null,0,null,281,null,50091,null,3441,null,45526,null,3553,null,4565,null,1139,null,17615,null,2488,null,8795,null,1430,null,2365,null,869,null,0,null,281,null,2365,null,869,null,2167,null,826,null,198,null,250,null,6430,null,1294,null,2356,null,734,null,442,null,315,null,442,null,315,null,0,null,281,null,1914,null,667,null,4603,null,931,null,197,null,165,null,158,null,152,null,39,null,70,null,4406,null,888,null,0400000US25,Massachusetts,25
118192,null,6655,null,64695,null,4211,null,6871,null,1229,null,3458,null,986,null,0,null,237,null,3458,null,986,null,2327,null,775,null,1131,null,587,null,3413,null,759,null,6645,null,1182,null,5754,null,1078,null,0,null,237,null,5754,null,1078,null,4762,null,794,null,992,null,661,null,891,null,515,null,43517,null,3248,null,38203,null,3187,null,0,null,237,null,38203,null,3187,null,33222,null,3091,null,4981,null,1349,null,5314,null,1317,null,4869,null,1332,null,2475,null,768,null,0,null,237,null,2475,null,768,null,1857,null,597,null,618,null,440,null,2394,null,879,null,1180,null,503,null,284,null,172,null,211,null,181,null,73,null,120,null,896,null,486,null,1613,null,562,null,176,null,209,null,176,null,209,null,0,null,237,null,1437,null,606,null,53497,null,3485,null,4651,null,893,null,2554,null,772,null,0,null,237,null,2554,null,772,null,1970,null,788,null,584,null,412,null,2097,null,593,null,5617,null,1111,null,3293,null,958,null,0,null,237,null,3293,null,958,null,3055,null,941,null,238,null,211,null,2324,null,802,null,35626,null,3101,null,23704,null,2581,null,0,null,237,null,23704,null,2581,null,20978,null,2547,null,2726,null,903,null,11922,null,2012,null,4199,null,1035,null,1652,null,479,null,0,null,237,null,1652,null,479,null,1199,null,414,null,453,null,392,null,2547,null,859,null,975,null,383,null,108,null,117,null,55,null,87,null,53,null,81,null,867,null,384,null,2429,null,746,null,114,null,122,null,62,null,82,null,52,null,89,null,2315,null,753,null,0400000US26,Michigan,26
48083,null,4626,null,27236,null,2924,null,2128,null,578,null,1376,null,514,null,0,null,211,null,1376,null,514,null,921,null,438,null,455,null,328,null,752,null,328,null,2602,null,849,null,2187,null,767,null,0,null,211,null,2187,null,767,null,1857,null,735,null,330,null,302,null,415,null,345,null,19763,null,2347,null,17647,null,2478,null,0,null,211,null,17647,null,2478,null,17023,null,2415,null,624,null,384,null,2116,null,735,null,1798,null,701,null,1273,null,543,null,0,null,211,null,1273,null,543,null,1222,null,533,null,51,null,84,null,525,null,383,null,308,null,250,null,59,null,97,null,59,null,97,null,0,null,211,null,249,null,234,null,637,null,473,null,28,null,47,null,28,null,47,null,0,null,211,null,609,null,462,null,20847,null,2476,null,1946,null,627,null,843,null,345,null,0,null,211,null,843,null,345,null,794,null,332,null,49,null,84,null,1103,null,448,null,2491,null,901,null,2251,null,894,null,0,null,211,null,2251,null,894,null,1948,null,916,null,303,null,230,null,240,null,183,null,13685,null,1882,null,9822,null,1546,null,0,null,211,null,9822,null,1546,null,8907,null,1498,null,915,null,557,null,3863,null,1062,null,1886,null,542,null,916,null,355,null,0,null,211,null,916,null,355,null,877,null,360,null,39,null,63,null,970,null,445,null,29,null,53,null,0,null,211,null,0,null,211,null,0,null,211,null,29,null,53,null,810,null,435,null,63,null,108,null,63,null,108,null,0,null,211,null,747,null,426,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
42814,null,3706,null,23833,null,2620,null,2221,null,636,null,1676,null,540,null,437,null,271,null,1239,null,503,null,1002,null,460,null,237,null,246,null,545,null,268,null,3908,null,895,null,3234,null,843,null,293,null,232,null,2941,null,811,null,2843,null,810,null,98,null,153,null,674,null,373,null,15223,null,1984,null,13720,null,1909,null,204,null,303,null,13516,null,1985,null,13181,null,1943,null,335,null,260,null,1503,null,528,null,1282,null,686,null,767,null,590,null,0,null,255,null,767,null,590,null,767,null,590,null,0,null,255,null,515,null,446,null,450,null,383,null,156,null,150,null,156,null,150,null,0,null,255,null,294,null,331,null,749,null,450,null,149,null,223,null,149,null,223,null,0,null,255,null,600,null,368,null,18981,null,1954,null,1787,null,695,null,810,null,399,null,0,null,255,null,810,null,399,null,506,null,297,null,304,null,230,null,977,null,511,null,2069,null,713,null,1292,null,544,null,156,null,191,null,1136,null,526,null,1034,null,505,null,102,null,115,null,777,null,450,null,12171,null,1511,null,9239,null,1358,null,0,null,255,null,9239,null,1358,null,8695,null,1378,null,544,null,283,null,2932,null,708,null,1423,null,586,null,485,null,409,null,0,null,255,null,485,null,409,null,485,null,409,null,0,null,255,null,938,null,583,null,670,null,449,null,127,null,189,null,127,null,189,null,0,null,255,null,543,null,496,null,861,null,386,null,84,null,140,null,84,null,140,null,0,null,255,null,777,null,343,null,0400000US29,Missouri,29
