C23002B_001E,C23002B_001EA,C23002B_001M,C23002B_001MA,C23002B_002E,C23002B_002EA,C23002B_002M,C23002B_002MA,C23002B_003E,C23002B_003EA,C23002B_003M,C23002B_003MA,C23002B_004E,C23002B_004EA,C23002B_004M,C23002B_004MA,C23002B_005E,C23002B_005EA,C23002B_005M,C23002B_005MA,C23002B_006E,C23002B_006EA,C23002B_006M,C23002B_006MA,C23002B_007E,C23002B_007EA,C23002B_007M,C23002B_007MA,C23002B_008E,C23002B_008EA,C23002B_008M,C23002B_008MA,C23002B_009E,C23002B_009EA,C23002B_009M,C23002B_009MA,C23002B_010E,C23002B_010EA,C23002B_010M,C23002B_010MA,C23002B_011E,C23002B_011EA,C23002B_011M,C23002B_011MA,C23002B_012E,C23002B_012EA,C23002B_012M,C23002B_012MA,C23002B_013E,C23002B_013EA,C23002B_013M,C23002B_013MA,C23002B_014E,C23002B_014EA,C23002B_014M,C23002B_014MA,C23002B_015E,C23002B_015EA,C23002B_015M,C23002B_015MA,C23002B_016E,C23002B_016EA,C23002B_016M,C23002B_016MA,C23002B_017E,C23002B_017EA,C23002B_017M,C23002B_017MA,C23002B_018E,C23002B_018EA,C23002B_018M,C23002B_018MA,C23002B_019E,C23002B_019EA,C23002B_019M,C23002B_019MA,C23002B_020E,C23002B_020EA,C23002B_020M,C23002B_020MA,C23002B_021E,C23002B_021EA,C23002B_021M,C23002B_021MA,C23002B_022E,C23002B_022EA,C23002B_022M,C23002B_022MA,C23002B_023E,C23002B_023EA,C23002B_023M,C23002B_023MA,C23002B_024E,C23002B_024EA,C23002B_024M,C23002B_024MA,C23002B_025E,C23002B_025EA,C23002B_025M,C23002B_025MA,C23002B_026E,C23002B_026EA,C23002B_026M,C23002B_026MA,C23002B_027E,C23002B_027EA,C23002B_027M,C23002B_027MA,GEO_ID,NAME,state
2108618,null,6716,null,966982,null,4888,null,897501,null,4851,null,630517,null,8272,null,8282,null,1424,null,622235,null,8160,null,544433,null,8235,null,77802,null,5596,null,266984,null,7295,null,69481,null,1959,null,13152,null,1461,null,11821,null,1422,null,1331,null,604,null,56329,null,2476,null,1141636,null,5259,null,1018525,null,5330,null,726541,null,9078,null,1949,null,779,null,724592,null,9054,null,642433,null,8514,null,82159,null,5295,null,291984,null,9215,null,123111,null,1904,null,13300,null,1555,null,12369,null,1535,null,931,null,392,null,109811,null,2181,null,0400000US13,Georgia,13
20777,null,1670,null,12765,null,1264,null,12336,null,1371,null,10363,null,1504,null,4000,null,1188,null,6363,null,1413,null,6160,null,1402,null,203,null,259,null,1973,null,1057,null,429,null,324,null,0,null,271,null,0,null,271,null,0,null,271,null,429,null,324,null,8012,null,989,null,7547,null,1019,null,5836,null,1079,null,1240,null,811,null,4596,null,1019,null,4338,null,942,null,258,null,342,null,1711,null,914,null,465,null,243,null,86,null,141,null,86,null,141,null,0,null,271,null,379,null,238,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1390971,null,6447,null,632289,null,4341,null,566336,null,4389,null,372206,null,6893,null,2683,null,811,null,369523,null,6876,null,297871,null,7270,null,71652,null,4763,null,194130,null,6386,null,65953,null,1003,null,9740,null,1338,null,9237,null,1314,null,503,null,316,null,56213,null,1665,null,758682,null,4077,null,652338,null,4112,null,451491,null,6642,null,580,null,413,null,450911,null,6637,null,387753,null,6717,null,63158,null,4281,null,200847,null,6818,null,106344,null,1087,null,11991,null,1647,null,11354,null,1592,null,637,null,311,null,94353,null,1702,null,0400000US17,Illinois,17
404306,null,3640,null,190485,null,2400,null,172377,null,2405,null,114455,null,3855,null,353,null,332,null,114102,null,3848,null,97604,null,3790,null,16498,null,2636,null,57922,null,3499,null,18108,null,770,null,2535,null,619,null,2345,null,590,null,190,null,145,null,15573,null,1028,null,213821,null,2880,null,185590,null,2929,null,130424,null,3534,null,172,null,163,null,130252,null,3532,null,113534,null,3416,null,16718,null,2666,null,55166,null,2888,null,28231,null,811,null,3658,null,774,null,3510,null,753,null,148,null,146,null,24573,null,1112,null,0400000US18,Indiana,18
48821,null,2206,null,25938,null,1792,null,24269,null,1775,null,16743,null,1362,null,76,null,147,null,16667,null,1348,null,14584,null,1380,null,2083,null,731,null,7526,null,1254,null,1669,null,558,null,203,null,143,null,203,null,143,null,0,null,226,null,1466,null,546,null,22883,null,1435,null,20694,null,1392,null,15187,null,1339,null,0,null,226,null,15187,null,1339,null,12535,null,1464,null,2652,null,745,null,5507,null,1195,null,2189,null,486,null,85,null,98,null,85,null,98,null,0,null,226,null,2104,null,494,null,0400000US19,Iowa,19
115143,null,3435,null,58584,null,2144,null,53727,null,2127,null,36395,null,2570,null,1447,null,644,null,34948,null,2525,null,29623,null,2696,null,5325,null,1270,null,17332,null,2294,null,4857,null,624,null,1208,null,404,null,1208,null,404,null,0,null,242,null,3649,null,598,null,56559,null,2542,null,48711,null,2454,null,34508,null,2346,null,350,null,310,null,34158,null,2339,null,29931,null,2184,null,4227,null,1039,null,14203,null,1738,null,7848,null,699,null,1298,null,518,null,1298,null,518,null,0,null,242,null,6550,null,655,null,0400000US20,Kansas,20
239929,null,4092,null,113415,null,3607,null,103618,null,3471,null,69531,null,3467,null,2183,null,867,null,67348,null,3522,null,58230,null,3401,null,9118,null,1681,null,34087,null,2789,null,9797,null,784,null,1349,null,393,null,1297,null,384,null,52,null,95,null,8448,null,709,null,126514,null,3025,null,109736,null,2954,null,79091,null,3032,null,106,null,128,null,78985,null,3037,null,68618,null,3200,null,10367,null,2051,null,30645,null,2763,null,16778,null,1074,null,2299,null,730,null,2025,null,693,null,274,null,207,null,14479,null,1116,null,0400000US21,Kentucky,21
995731,null,4378,null,458230,null,2989,null,414263,null,3166,null,270094,null,6130,null,2154,null,606,null,267940,null,6039,null,234530,null,6471,null,33410,null,3393,null,144169,null,6269,null,43967,null,1251,null,6942,null,1222,null,6838,null,1216,null,104,null,110,null,37025,null,1570,null,537501,null,2474,null,466200,null,2362,null,301720,null,5431,null,637,null,339,null,301083,null,5437,null,266082,null,6552,null,35001,null,3556,null,164480,null,5914,null,71301,null,1051,null,8120,null,1342,null,7573,null,1373,null,547,null,308,null,63181,null,1613,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1240425,null,4724,null,559855,null,2981,null,506329,null,3127,null,380141,null,6067,null,4472,null,1320,null,375669,null,6050,null,337822,null,6815,null,37847,null,3562,null,126188,null,5460,null,53526,null,993,null,13273,null,1659,null,13030,null,1634,null,243,null,196,null,40253,null,1702,null,680570,null,3591,null,596894,null,3370,null,453211,null,5631,null,2207,null,1330,null,451004,null,5600,null,415446,null,6126,null,35558,null,3363,null,143683,null,5835,null,83676,null,896,null,11530,null,1711,null,10977,null,1727,null,553,null,266,null,72146,null,1762,null,0400000US24,Maryland,24
288715,null,4944,null,138491,null,3214,null,127633,null,3146,null,94635,null,4136,null,510,null,506,null,94125,null,4171,null,81914,null,4479,null,12211,null,2219,null,32998,null,3023,null,10858,null,627,null,2160,null,550,null,2030,null,520,null,130,null,124,null,8698,null,629,null,150224,null,3040,null,132860,null,2814,null,96557,null,3739,null,50,null,83,null,96507,null,3739,null,87341,null,3807,null,9166,null,1776,null,36303,null,3275,null,17364,null,1233,null,2064,null,534,null,1769,null,537,null,295,null,211,null,15300,null,1316,null,0400000US25,Massachusetts,25
1052881,null,5058,null,484065,null,3180,null,436700,null,3229,null,264820,null,4973,null,195,null,186,null,264625,null,4976,null,208614,null,5382,null,56011,null,3622,null,171880,null,5342,null,47365,null,552,null,4790,null,839,null,4233,null,817,null,557,null,312,null,42575,null,879,null,568816,null,3437,null,492021,null,3596,null,325870,null,5421,null,0,null,237,null,325870,null,5421,null,271835,null,5608,null,54035,null,3617,null,166151,null,6131,null,76795,null,933,null,5907,null,1082,null,5503,null,1062,null,404,null,216,null,70888,null,1235,null,0400000US26,Michigan,26
156527,null,2884,null,81802,null,2141,null,78993,null,2203,null,55012,null,2688,null,0,null,211,null,55012,null,2688,null,46182,null,3002,null,8830,null,1545,null,23981,null,2529,null,2809,null,308,null,429,null,254,null,429,null,254,null,0,null,211,null,2380,null,300,null,74725,null,1889,null,70223,null,1883,null,48274,null,2510,null,0,null,211,null,48274,null,2510,null,41152,null,2545,null,7122,null,1403,null,21949,null,2216,null,4502,null,217,null,535,null,333,null,481,null,315,null,54,null,90,null,3967,null,386,null,0400000US27,Minnesota,27
793450,null,4871,null,362499,null,3328,null,329764,null,3775,null,211834,null,5106,null,1803,null,559,null,210031,null,5128,null,173500,null,5454,null,36531,null,3010,null,117930,null,4611,null,32735,null,1680,null,4872,null,965,null,4366,null,924,null,506,null,281,null,27863,null,1782,null,430951,null,2830,null,374579,null,3011,null,245491,null,4943,null,429,null,427,null,245062,null,4879,null,206868,null,5380,null,38194,null,3048,null,129088,null,5815,null,56372,null,965,null,4398,null,843,null,4192,null,862,null,206,null,152,null,51974,null,1358,null,0400000US28,Mississippi,28
488020,null,4000,null,223361,null,2925,null,201251,null,2768,null,136683,null,4115,null,1292,null,547,null,135391,null,4219,null,113715,null,4278,null,21676,null,2781,null,64568,null,3699,null,22110,null,940,null,3599,null,941,null,3501,null,920,null,98,null,113,null,18511,null,1358,null,264659,null,2950,null,229275,null,2793,null,162166,null,3936,null,339,null,215,null,161827,null,3956,null,141610,null,4674,null,20217,null,2552,null,67109,null,3950,null,35384,null,973,null,5319,null,904,null,4798,null,951,null,521,null,414,null,30065,null,1363,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
51413,null,1712,null,25383,null,1023,null,23452,null,1077,null,18224,null,1251,null,410,null,275,null,17814,null,1322,null,15379,null,1407,null,2435,null,779,null,5228,null,927,null,1931,null,233,null,362,null,397,null,362,null,397,null,0,null,218,null,1569,null,401,null,26030,null,1084,null,23034,null,1072,null,16738,null,1523,null,0,null,218,null,16738,null,1523,null,13734,null,1543,null,3004,null,784,null,6296,null,1179,null,2996,null,203,null,541,null,367,null,541,null,367,null,0,null,218,null,2455,null,401,null,0400000US31,Nebraska,31
139132,null,2829,null,68594,null,1694,null,61226,null,1666,null,43210,null,2455,null,769,null,506,null,42441,null,2424,null,38919,null,2490,null,3522,null,822,null,18016,null,1882,null,7368,null,329,null,1218,null,553,null,1144,null,578,null,74,null,125,null,6150,null,605,null,70538,null,1842,null,62270,null,1705,null,44503,null,2786,null,106,null,84,null,44397,null,2792,null,39210,null,2956,null,5187,null,1267,null,17767,null,2015,null,8268,null,479,null,1353,null,619,null,1353,null,619,null,0,null,298,null,6915,null,535,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
892925,null,5391,null,413908,null,3924,null,372662,null,4039,null,266172,null,4546,null,616,null,437,null,265556,null,4480,null,235343,null,5149,null,30213,null,3113,null,106490,null,3642,null,41246,null,900,null,7512,null,931,null,7114,null,925,null,398,null,307,null,33734,null,1314,null,479017,null,3776,null,413580,null,3691,null,296098,null,5399,null,373,null,389,null,295725,null,5347,null,265681,null,5304,null,30044,null,2994,null,117482,null,5378,null,65437,null,894,null,9286,null,1245,null,9005,null,1230,null,281,null,240,null,56151,null,1380,null,0400000US34,New Jersey,34
33610,null,2122,null,18582,null,1622,null,17358,null,1611,null,12302,null,1493,null,1544,null,833,null,10758,null,1593,null,10540,null,1608,null,218,null,171,null,5056,null,1451,null,1224,null,403,null,354,null,223,null,354,null,223,null,0,null,281,null,870,null,410,null,15028,null,1512,null,12490,null,1379,null,7916,null,1301,null,231,null,214,null,7685,null,1271,null,7582,null,1276,null,103,null,107,null,4574,null,1480,null,2538,null,882,null,360,null,352,null,360,null,352,null,0,null,281,null,2178,null,848,null,0400000US35,New Mexico,35
2297349,null,8820,null,1038497,null,5998,null,933016,null,5873,null,628743,null,8022,null,2269,null,698,null,626474,null,8075,null,551824,null,8996,null,74650,null,4782,null,304273,null,6676,null,105481,null,1370,null,19919,null,1770,null,18795,null,1624,null,1124,null,545,null,85562,null,2163,null,1258852,null,6263,null,1070525,null,5865,null,732968,null,8642,null,494,null,423,null,732474,null,8698,null,666551,null,8620,null,65923,null,4064,null,337557,null,7680,null,188327,null,1767,null,22796,null,2197,null,21931,null,1998,null,865,null,517,null,165531,null,2900,null,0400000US36,New York,36
1456624,null,5550,null,668127,null,4632,null,600707,null,4932,null,425319,null,6390,null,8952,null,1545,null,416367,null,6691,null,364129,null,6604,null,52238,null,4362,null,175388,null,5415,null,67420,null,1816,null,9562,null,1035,null,9148,null,1023,null,414,null,275,null,57858,null,2093,null,788497,null,3814,null,678363,null,3861,null,481055,null,6766,null,1170,null,722,null,479885,null,6852,null,423579,null,7352,null,56306,null,3980,null,197308,null,6894,null,110134,null,1840,null,12047,null,1615,null,11014,null,1506,null,1033,null,479,null,98087,null,2369,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
998708,null,4777,null,460000,null,3303,null,409772,null,3379,null,271667,null,5444,null,687,null,339,null,270980,null,5371,null,226206,null,5404,null,44774,null,3539,null,138105,null,5271,null,50228,null,1216,null,8070,null,1314,null,7771,null,1272,null,299,null,244,null,42158,null,1573,null,538708,null,3305,null,459232,null,3098,null,316380,null,4551,null,0,null,265,null,316380,null,4551,null,271647,null,5131,null,44733,null,3630,null,142852,null,4794,null,79476,null,1146,null,8931,null,1356,null,8184,null,1376,null,747,null,316,null,70545,null,1641,null,0400000US39,Ohio,39
197120,null,3457,null,98607,null,2819,null,90605,null,2730,null,61006,null,3032,null,1777,null,675,null,59229,null,3090,null,52692,null,2866,null,6537,null,1427,null,29599,null,2502,null,8002,null,924,null,1664,null,477,null,1542,null,464,null,122,null,205,null,6338,null,962,null,98513,null,2433,null,84688,null,2271,null,61127,null,2254,null,384,null,297,null,60743,null,2264,null,53836,null,2221,null,6907,null,1472,null,23561,null,1810,null,13825,null,984,null,1108,null,421,null,1108,null,421,null,0,null,246,null,12717,null,1023,null,0400000US40,Oklahoma,40
45532,null,2115,null,24711,null,1433,null,22848,null,1418,null,16775,null,1422,null,0,null,273,null,16775,null,1422,null,15305,null,1281,null,1470,null,726,null,6073,null,951,null,1863,null,234,null,265,null,215,null,201,null,189,null,64,null,105,null,1598,null,333,null,20821,null,1397,null,18153,null,1410,null,11411,null,1557,null,0,null,273,null,11411,null,1557,null,10342,null,1529,null,1069,null,550,null,6742,null,1474,null,2668,null,391,null,148,null,175,null,148,null,175,null,0,null,273,null,2520,null,353,null,0400000US41,Oregon,41
963869,null,5311,null,446923,null,3589,null,400710,null,3680,null,256195,null,4830,null,1379,null,797,null,254816,null,4834,null,216730,null,5285,null,38086,null,3347,null,144515,null,4397,null,46213,null,1165,null,8396,null,1288,null,7546,null,1164,null,850,null,525,null,37817,null,1627,null,516946,null,3661,null,438501,null,3727,null,291427,null,5503,null,234,null,287,null,291193,null,5505,null,252910,null,5836,null,38283,null,2867,null,147074,null,5317,null,78445,null,1244,null,9522,null,1463,null,8876,null,1460,null,646,null,287,null,68923,null,1837,null,0400000US42,Pennsylvania,42
42538,null,2611,null,22286,null,2000,null,20687,null,1825,null,14953,null,1812,null,443,null,419,null,14510,null,1918,null,13042,null,1872,null,1468,null,663,null,5734,null,1148,null,1599,null,443,null,427,null,331,null,427,null,331,null,0,null,285,null,1172,null,343,null,20252,null,1208,null,17950,null,1104,null,13046,null,1122,null,45,null,74,null,13001,null,1115,null,11377,null,1273,null,1624,null,547,null,4904,null,1084,null,2302,null,436,null,269,null,283,null,269,null,283,null,0,null,285,null,2033,null,514,null,0400000US44,Rhode Island,44
945913,null,5228,null,429939,null,3384,null,385095,null,3226,null,259361,null,5423,null,5052,null,1032,null,254309,null,5622,null,224485,null,6766,null,29824,null,3546,null,125734,null,5549,null,44844,null,1340,null,6305,null,1140,null,5941,null,1107,null,364,null,229,null,38539,null,1486,null,515974,null,3632,null,443696,null,3560,null,300729,null,6251,null,1900,null,773,null,298829,null,6248,null,264104,null,7087,null,34725,null,3085,null,142967,null,5849,null,72278,null,682,null,6802,null,1125,null,6450,null,1110,null,352,null,265,null,65476,null,1330,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
760008,null,4215,null,348129,null,3389,null,318466,null,3378,null,226007,null,4636,null,1311,null,600,null,224696,null,4740,null,194741,null,5309,null,29955,null,3477,null,92459,null,4254,null,29663,null,1186,null,5358,null,1015,null,4927,null,1019,null,431,null,276,null,24305,null,1514,null,411879,null,3181,null,361380,null,3092,null,266012,null,4365,null,618,null,387,null,265394,null,4451,null,230278,null,5308,null,35116,null,3348,null,95368,null,4083,null,50499,null,1243,null,6477,null,1029,null,6017,null,952,null,460,null,415,null,44022,null,1416,null,0400000US47,Tennessee,47
2038275,null,7377,null,963827,null,5759,null,887629,null,5581,null,602146,null,7739,null,11548,null,1574,null,590598,null,8020,null,525032,null,9258,null,65566,null,4440,null,285483,null,8361,null,76198,null,1962,null,14147,null,1466,null,12946,null,1362,null,1201,null,515,null,62051,null,2298,null,1074448,null,4417,null,951537,null,4750,null,674655,null,9144,null,3289,null,1036,null,671366,null,9096,null,604342,null,8463,null,67024,null,4059,null,276882,null,8796,null,122911,null,2344,null,13318,null,1607,null,12433,null,1542,null,885,null,383,null,109593,null,2587,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
