B24010D_001E,B24010D_001EA,B24010D_001M,B24010D_001MA,B24010D_002E,B24010D_002EA,B24010D_002M,B24010D_002MA,B24010D_003E,B24010D_003EA,B24010D_003M,B24010D_003MA,B24010D_004E,B24010D_004EA,B24010D_004M,B24010D_004MA,B24010D_005E,B24010D_005EA,B24010D_005M,B24010D_005MA,B24010D_006E,B24010D_006EA,B24010D_006M,B24010D_006MA,B24010D_007E,B24010D_007EA,B24010D_007M,B24010D_007MA,B24010D_008E,B24010D_008EA,B24010D_008M,B24010D_008MA,B24010D_009E,B24010D_009EA,B24010D_009M,B24010D_009MA,B24010D_010E,B24010D_010EA,B24010D_010M,B24010D_010MA,B24010D_011E,B24010D_011EA,B24010D_011M,B24010D_011MA,B24010D_012E,B24010D_012EA,B24010D_012M,B24010D_012MA,B24010D_013E,B24010D_013EA,B24010D_013M,B24010D_013MA,B24010D_014E,B24010D_014EA,B24010D_014M,B24010D_014MA,B24010D_015E,B24010D_015EA,B24010D_015M,B24010D_015MA,B24010D_016E,B24010D_016EA,B24010D_016M,B24010D_016MA,B24010D_017E,B24010D_017EA,B24010D_017M,B24010D_017MA,B24010D_018E,B24010D_018EA,B24010D_018M,B24010D_018MA,B24010D_019E,B24010D_019EA,B24010D_019M,B24010D_019MA,B24010D_020E,B24010D_020EA,B24010D_020M,B24010D_020MA,B24010D_021E,B24010D_021EA,B24010D_021M,B24010D_021MA,B24010D_022E,B24010D_022EA,B24010D_022M,B24010D_022MA,B24010D_023E,B24010D_023EA,B24010D_023M,B24010D_023MA,B24010D_024E,B24010D_024EA,B24010D_024M,B24010D_024MA,B24010D_025E,B24010D_025EA,B24010D_025M,B24010D_025MA,B24010D_026E,B24010D_026EA,B24010D_026M,B24010D_026MA,B24010D_027E,B24010D_027EA,B24010D_027M,B24010D_027MA,B24010D_028E,B24010D_028EA,B24010D_028M,B24010D_028MA,B24010D_029E,B24010D_029EA,B24010D_029M,B24010D_029MA,B24010D_030E,B24010D_030EA,B24010D_030M,B24010D_030MA,B24010D_031E,B24010D_031EA,B24010D_031M,B24010D_031MA,B24010D_032E,B24010D_032EA,B24010D_032M,B24010D_032MA,B24010D_033E,B24010D_033EA,B24010D_033M,B24010D_033MA,B24010D_034E,B24010D_034EA,B24010D_034M,B24010D_034MA,B24010D_035E,B24010D_035EA,B24010D_035M,B24010D_035MA,B24010D_036E,B24010D_036EA,B24010D_036M,B24010D_036MA,B24010D_037E,B24010D_037EA,B24010D_037M,B24010D_037MA,B24010D_038E,B24010D_038EA,B24010D_038M,B24010D_038MA,B24010D_039E,B24010D_039EA,B24010D_039M,B24010D_039MA,B24010D_040E,B24010D_040EA,B24010D_040M,B24010D_040MA,B24010D_041E,B24010D_041EA,B24010D_041M,B24010D_041MA,B24010D_042E,B24010D_042EA,B24010D_042M,B24010D_042MA,B24010D_043E,B24010D_043EA,B24010D_043M,B24010D_043MA,B24010D_044E,B24010D_044EA,B24010D_044M,B24010D_044MA,B24010D_045E,B24010D_045EA,B24010D_045M,B24010D_045MA,B24010D_046E,B24010D_046EA,B24010D_046M,B24010D_046MA,B24010D_047E,B24010D_047EA,B24010D_047M,B24010D_047MA,B24010D_048E,B24010D_048EA,B24010D_048M,B24010D_048MA,B24010D_049E,B24010D_049EA,B24010D_049M,B24010D_049MA,B24010D_050E,B24010D_050EA,B24010D_050M,B24010D_050MA,B24010D_051E,B24010D_051EA,B24010D_051M,B24010D_051MA,B24010D_052E,B24010D_052EA,B24010D_052M,B24010D_052MA,B24010D_053E,B24010D_053EA,B24010D_053M,B24010D_053MA,B24010D_054E,B24010D_054EA,B24010D_054M,B24010D_054MA,B24010D_055E,B24010D_055EA,B24010D_055M,B24010D_055MA,B24010D_056E,B24010D_056EA,B24010D_056M,B24010D_056MA,B24010D_057E,B24010D_057EA,B24010D_057M,B24010D_057MA,B24010D_058E,B24010D_058EA,B24010D_058M,B24010D_058MA,B24010D_059E,B24010D_059EA,B24010D_059M,B24010D_059MA,B24010D_060E,B24010D_060EA,B24010D_060M,B24010D_060MA,B24010D_061E,B24010D_061EA,B24010D_061M,B24010D_061MA,B24010D_062E,B24010D_062EA,B24010D_062M,B24010D_062MA,B24010D_063E,B24010D_063EA,B24010D_063M,B24010D_063MA,GEO_ID,NAME,state
129165,null,4038,null,71767,null,2407,null,32501,null,2804,null,10147,null,1629,null,7352,null,1401,null,63,null,94,null,2732,null,756,null,22354,null,2218,null,8805,null,1792,null,3564,null,967,null,1099,null,577,null,531,null,405,null,257,null,236,null,4034,null,1085,null,970,null,681,null,3094,null,797,null,8463,null,1547,null,130,null,170,null,626,null,512,null,3978,null,913,null,2114,null,888,null,1615,null,627,null,17442,null,2389,null,12616,null,1931,null,4826,null,1211,null,154,null,239,null,5193,null,1169,null,2223,null,748,null,2970,null,890,null,8014,null,1514,null,5176,null,991,null,2838,null,1073,null,57398,null,2690,null,24838,null,1827,null,8562,null,1262,null,4174,null,922,null,26,null,29,null,4362,null,977,null,16276,null,1754,null,3165,null,924,null,439,null,261,null,1458,null,595,null,121,null,122,null,234,null,167,null,4554,null,985,null,494,null,327,null,5811,null,1059,null,9337,null,1446,null,1071,null,581,null,0,null,296,null,3212,null,911,null,1135,null,613,null,3919,null,893,null,16094,null,2011,null,7992,null,1402,null,8102,null,1713,null,134,null,167,null,326,null,356,null,298,null,353,null,28,null,47,null,6669,null,1260,null,5235,null,1199,null,1434,null,627,null,0400000US13,Georgia,13
255104,null,6395,null,127881,null,4184,null,38112,null,2651,null,18422,null,1843,null,11882,null,1612,null,1033,null,542,null,5507,null,949,null,19690,null,1842,null,3389,null,827,null,5080,null,1176,null,983,null,482,null,947,null,385,null,754,null,353,null,3095,null,801,null,1937,null,551,null,3505,null,870,null,26832,null,2854,null,559,null,300,null,4822,null,1124,null,10851,null,1721,null,7485,null,1532,null,3115,null,848,null,25039,null,1903,null,15221,null,1864,null,9818,null,1551,null,1227,null,564,null,22948,null,2766,null,13260,null,1940,null,9688,null,1661,null,13723,null,2019,null,4077,null,1088,null,9646,null,1759,null,127223,null,4159,null,44762,null,3134,null,17282,null,2274,null,9016,null,1786,null,331,null,342,null,7935,null,1518,null,27480,null,2062,null,1186,null,502,null,705,null,357,null,918,null,412,null,2043,null,678,null,1035,null,508,null,9859,null,1417,null,1910,null,810,null,9824,null,1352,null,27398,null,2564,null,5535,null,1324,null,611,null,366,null,8574,null,1465,null,7045,null,1406,null,5633,null,1283,null,47069,null,3203,null,18871,null,2234,null,28198,null,2582,null,1178,null,415,null,302,null,331,null,182,null,302,null,120,null,144,null,6514,null,1379,null,4515,null,965,null,1999,null,846,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
285129,null,5261,null,157840,null,3038,null,86544,null,3944,null,28677,null,2790,null,18843,null,2387,null,0,null,265,null,9834,null,1738,null,57867,null,3595,null,19270,null,2531,null,9340,null,1577,null,4699,null,1096,null,977,null,502,null,963,null,433,null,7222,null,1535,null,2376,null,915,null,13020,null,1647,null,15732,null,2376,null,1711,null,862,null,1563,null,625,null,6981,null,1560,null,3055,null,902,null,2422,null,1054,null,31826,null,2873,null,18890,null,2464,null,12936,null,1780,null,38,null,63,null,7822,null,1472,null,2624,null,837,null,5198,null,1400,null,15878,null,1812,null,9312,null,1324,null,6566,null,1438,null,127289,null,4039,null,63821,null,3396,null,16755,null,1941,null,8266,null,1371,null,0,null,265,null,8489,null,1314,null,47066,null,3171,null,8510,null,1420,null,1783,null,653,null,1859,null,642,null,1021,null,746,null,752,null,329,null,6143,null,1175,null,2558,null,752,null,24440,null,2287,null,20575,null,2538,null,4371,null,1307,null,744,null,525,null,7965,null,1541,null,755,null,404,null,6740,null,1508,null,33078,null,2758,null,13210,null,2121,null,19868,null,2045,null,0,null,265,null,345,null,268,null,183,null,201,null,162,null,162,null,9470,null,1409,null,7883,null,1329,null,1587,null,596,null,0400000US17,Illinois,17
37729,null,2123,null,20640,null,1515,null,13407,null,1416,null,2372,null,774,null,2160,null,751,null,0,null,265,null,212,null,157,null,11035,null,1309,null,2533,null,789,null,2259,null,681,null,813,null,397,null,167,null,218,null,363,null,289,null,2536,null,791,null,162,null,172,null,2202,null,815,null,1497,null,534,null,0,null,265,null,0,null,265,null,551,null,311,null,383,null,371,null,563,null,345,null,2858,null,709,null,1842,null,653,null,1016,null,533,null,0,null,265,null,509,null,298,null,261,null,200,null,248,null,234,null,2369,null,666,null,1356,null,519,null,1013,null,425,null,17089,null,1612,null,7236,null,1118,null,2047,null,627,null,1615,null,553,null,0,null,265,null,432,null,285,null,5189,null,1031,null,446,null,292,null,273,null,256,null,584,null,390,null,119,null,115,null,0,null,265,null,1897,null,840,null,119,null,189,null,1751,null,627,null,3622,null,964,null,614,null,535,null,0,null,265,null,645,null,337,null,301,null,235,null,2062,null,608,null,4199,null,1134,null,2364,null,973,null,1835,null,566,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,2032,null,766,null,1353,null,712,null,679,null,365,null,0400000US18,Indiana,18
24011,null,1765,null,14138,null,1187,null,7087,null,1299,null,1342,null,615,null,542,null,353,null,0,null,226,null,800,null,512,null,5745,null,1060,null,717,null,367,null,505,null,509,null,615,null,408,null,474,null,498,null,115,null,190,null,2416,null,737,null,28,null,58,null,875,null,407,null,2405,null,885,null,16,null,36,null,194,null,197,null,1516,null,802,null,360,null,281,null,319,null,315,null,1561,null,672,null,809,null,520,null,752,null,377,null,0,null,226,null,251,null,201,null,143,null,170,null,108,null,106,null,2834,null,836,null,1961,null,613,null,873,null,532,null,9873,null,1329,null,3836,null,836,null,1231,null,573,null,283,null,232,null,0,null,226,null,948,null,539,null,2605,null,697,null,606,null,343,null,104,null,157,null,228,null,237,null,3,null,14,null,0,null,226,null,746,null,401,null,213,null,171,null,705,null,311,null,2011,null,751,null,315,null,249,null,0,null,226,null,559,null,363,null,375,null,238,null,762,null,475,null,2361,null,831,null,1091,null,486,null,1270,null,700,null,21,null,35,null,0,null,226,null,0,null,226,null,0,null,226,null,1644,null,646,null,1347,null,615,null,297,null,244,null,0400000US19,Iowa,19
30884,null,2130,null,15904,null,1418,null,7981,null,1262,null,1683,null,676,null,1402,null,664,null,0,null,242,null,281,null,230,null,6298,null,1308,null,1826,null,616,null,1098,null,486,null,509,null,395,null,153,null,249,null,0,null,242,null,1824,null,825,null,150,null,182,null,738,null,335,null,1337,null,709,null,42,null,70,null,59,null,98,null,948,null,669,null,72,null,80,null,216,null,182,null,2060,null,664,null,1289,null,428,null,771,null,469,null,184,null,331,null,882,null,514,null,614,null,451,null,268,null,280,null,3460,null,790,null,2291,null,600,null,1169,null,499,null,14980,null,1521,null,5519,null,1155,null,1469,null,720,null,946,null,629,null,0,null,242,null,523,null,336,null,4050,null,977,null,388,null,291,null,334,null,219,null,297,null,289,null,79,null,122,null,15,null,26,null,943,null,449,null,99,null,135,null,1895,null,677,null,2708,null,795,null,270,null,210,null,0,null,242,null,1418,null,671,null,458,null,241,null,562,null,373,null,3491,null,939,null,1808,null,557,null,1683,null,692,null,61,null,115,null,207,null,158,null,47,null,81,null,160,null,169,null,2994,null,746,null,2599,null,712,null,395,null,253,null,0400000US20,Kansas,20
19131,null,1743,null,10795,null,1104,null,6310,null,856,null,1850,null,639,null,1426,null,541,null,0,null,271,null,424,null,332,null,4460,null,732,null,1285,null,543,null,424,null,305,null,447,null,260,null,113,null,146,null,55,null,89,null,731,null,385,null,68,null,110,null,1337,null,415,null,1860,null,709,null,71,null,120,null,43,null,103,null,1302,null,654,null,0,null,271,null,444,null,317,null,1059,null,439,null,639,null,353,null,420,null,240,null,346,null,355,null,475,null,283,null,112,null,111,null,363,null,309,null,745,null,425,null,667,null,420,null,78,null,100,null,8336,null,1222,null,4570,null,953,null,1109,null,552,null,699,null,410,null,22,null,41,null,388,null,342,null,3461,null,809,null,392,null,403,null,327,null,266,null,163,null,207,null,108,null,191,null,0,null,271,null,1242,null,404,null,0,null,271,null,1229,null,648,null,1516,null,701,null,237,null,201,null,0,null,271,null,951,null,554,null,18,null,33,null,310,null,414,null,1772,null,521,null,977,null,438,null,795,null,330,null,0,null,271,null,0,null,271,null,0,null,271,null,0,null,271,null,478,null,383,null,362,null,298,null,116,null,143,null,0400000US21,Kentucky,21
28491,null,2431,null,15669,null,1737,null,5167,null,1377,null,1108,null,421,null,811,null,340,null,39,null,69,null,258,null,207,null,4059,null,1309,null,233,null,268,null,501,null,353,null,403,null,278,null,198,null,161,null,0,null,269,null,656,null,427,null,111,null,127,null,1957,null,956,null,2904,null,1133,null,38,null,60,null,275,null,331,null,1418,null,747,null,201,null,225,null,972,null,581,null,2872,null,919,null,2501,null,908,null,371,null,302,null,565,null,509,null,1471,null,667,null,826,null,504,null,645,null,416,null,2690,null,961,null,2260,null,891,null,430,null,288,null,12822,null,1599,null,5989,null,1089,null,1686,null,554,null,1254,null,550,null,0,null,269,null,432,null,283,null,4303,null,1054,null,225,null,214,null,21,null,33,null,111,null,135,null,75,null,132,null,52,null,86,null,1305,null,606,null,453,null,332,null,2061,null,637,null,2288,null,701,null,171,null,273,null,0,null,269,null,1124,null,372,null,59,null,72,null,934,null,535,null,3360,null,909,null,2269,null,842,null,1091,null,362,null,0,null,269,null,186,null,262,null,0,null,269,null,186,null,262,null,999,null,488,null,925,null,464,null,74,null,99,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
145065,null,3605,null,76718,null,2460,null,45199,null,2768,null,11388,null,1466,null,7689,null,1096,null,24,null,45,null,3675,null,947,null,33811,null,2521,null,10926,null,1610,null,4666,null,1085,null,4410,null,1067,null,163,null,153,null,1562,null,626,null,4014,null,1210,null,1696,null,667,null,6374,null,1093,null,9324,null,1680,null,376,null,252,null,971,null,572,null,5272,null,1396,null,1222,null,490,null,1483,null,822,null,10839,null,1702,null,6548,null,1264,null,4291,null,1063,null,89,null,147,null,4805,null,1118,null,2126,null,768,null,2679,null,891,null,6462,null,1495,null,3515,null,1069,null,2947,null,981,null,68347,null,2471,null,38398,null,2216,null,10869,null,1415,null,5521,null,1007,null,0,null,281,null,5348,null,1095,null,27529,null,2162,null,6808,null,1343,null,1030,null,404,null,2764,null,777,null,504,null,357,null,820,null,485,null,5649,null,1307,null,1221,null,449,null,8733,null,1365,null,11704,null,1778,null,1103,null,518,null,97,null,88,null,3737,null,1075,null,1816,null,634,null,4951,null,1297,null,15037,null,1679,null,6159,null,1161,null,8878,null,1312,null,83,null,151,null,95,null,153,null,0,null,281,null,95,null,153,null,3030,null,957,null,2150,null,696,null,880,null,593,null,0400000US24,Maryland,24
158019,null,4080,null,84028,null,2768,null,48783,null,3359,null,12239,null,2242,null,7251,null,1689,null,0,null,281,null,4988,null,1316,null,36544,null,2999,null,13346,null,1857,null,6011,null,1138,null,3483,null,943,null,766,null,430,null,639,null,404,null,6221,null,1230,null,471,null,310,null,5607,null,1245,null,10861,null,1684,null,964,null,631,null,1009,null,501,null,7016,null,1293,null,767,null,409,null,1105,null,561,null,11762,null,2390,null,6268,null,1971,null,5494,null,1236,null,145,null,227,null,2811,null,731,null,1266,null,497,null,1545,null,648,null,9666,null,1730,null,7708,null,1668,null,1958,null,803,null,73991,null,2687,null,37590,null,2696,null,11212,null,1899,null,5109,null,1271,null,0,null,281,null,6103,null,1267,null,26378,null,2460,null,4978,null,1067,null,799,null,379,null,3707,null,962,null,1007,null,534,null,977,null,667,null,6187,null,1164,null,920,null,449,null,7803,null,1476,null,10721,null,1895,null,1997,null,757,null,44,null,72,null,3791,null,1053,null,1607,null,904,null,3282,null,937,null,16075,null,1890,null,6130,null,1037,null,9945,null,1754,null,377,null,388,null,448,null,359,null,347,null,345,null,101,null,116,null,8780,null,1607,null,8584,null,1591,null,196,null,225,null,0400000US25,Massachusetts,25
115483,null,3000,null,65992,null,2074,null,41655,null,2139,null,10620,null,1571,null,8361,null,1480,null,40,null,71,null,2219,null,740,null,31035,null,1762,null,8379,null,1611,null,10153,null,1287,null,1390,null,628,null,403,null,340,null,246,null,211,null,3875,null,789,null,634,null,383,null,5955,null,1099,null,6807,null,1433,null,700,null,439,null,311,null,220,null,4585,null,1254,null,446,null,352,null,765,null,388,null,8638,null,1296,null,4588,null,955,null,4050,null,935,null,0,null,237,null,1492,null,620,null,423,null,344,null,1069,null,559,null,7400,null,1298,null,5613,null,1199,null,1787,null,577,null,49491,null,2481,null,25767,null,2025,null,5882,null,1010,null,3160,null,710,null,39,null,62,null,2683,null,608,null,19885,null,1955,null,3229,null,816,null,1811,null,623,null,1095,null,464,null,134,null,135,null,282,null,182,null,4332,null,994,null,1113,null,558,null,7889,null,1391,null,8579,null,1595,null,1886,null,1006,null,50,null,69,null,3576,null,1075,null,257,null,174,null,2810,null,924,null,9832,null,1285,null,4476,null,976,null,5356,null,998,null,0,null,237,null,141,null,227,null,141,null,227,null,0,null,237,null,5172,null,1024,null,4614,null,985,null,558,null,359,null,0400000US26,Michigan,26
88098,null,3509,null,46604,null,2271,null,21651,null,2098,null,5498,null,1017,null,3902,null,847,null,21,null,34,null,1575,null,739,null,16153,null,1764,null,6210,null,1305,null,3628,null,979,null,851,null,384,null,500,null,268,null,215,null,210,null,2165,null,632,null,288,null,228,null,2296,null,718,null,5998,null,1142,null,459,null,299,null,515,null,324,null,2730,null,724,null,1355,null,519,null,939,null,512,null,5387,null,1437,null,2737,null,870,null,2650,null,872,null,243,null,219,null,1607,null,674,null,571,null,365,null,1036,null,561,null,11718,null,1846,null,9296,null,1408,null,2422,null,962,null,41494,null,2128,null,15584,null,1695,null,4735,null,989,null,2055,null,701,null,0,null,211,null,2680,null,734,null,10849,null,1705,null,2321,null,699,null,685,null,367,null,1110,null,428,null,808,null,518,null,191,null,141,null,2179,null,523,null,777,null,464,null,2778,null,692,null,6957,null,1270,null,1605,null,605,null,361,null,322,null,2502,null,667,null,743,null,509,null,1746,null,543,null,11116,null,1572,null,5152,null,1113,null,5964,null,1154,null,17,null,33,null,169,null,253,null,0,null,211,null,169,null,253,null,7651,null,1205,null,6568,null,1159,null,1083,null,520,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
38697,null,2212,null,20121,null,1440,null,11557,null,1068,null,3600,null,765,null,2690,null,742,null,67,null,46,null,843,null,465,null,7957,null,997,null,3250,null,747,null,1071,null,494,null,320,null,213,null,169,null,161,null,36,null,61,null,1192,null,475,null,146,null,166,null,1773,null,627,null,3344,null,1157,null,0,null,255,null,62,null,100,null,2307,null,938,null,623,null,408,null,352,null,292,null,2400,null,757,null,1157,null,577,null,1243,null,639,null,0,null,255,null,920,null,381,null,486,null,361,null,434,null,387,null,1900,null,707,null,1355,null,609,null,545,null,436,null,18576,null,1704,null,8005,null,1276,null,1945,null,716,null,1096,null,566,null,25,null,44,null,824,null,459,null,6060,null,1157,null,828,null,371,null,71,null,124,null,560,null,371,null,183,null,160,null,62,null,92,null,1963,null,668,null,96,null,115,null,2297,null,689,null,3782,null,771,null,341,null,273,null,0,null,255,null,1521,null,583,null,406,null,400,null,1514,null,500,null,5138,null,1105,null,2042,null,720,null,3096,null,828,null,61,null,97,null,46,null,83,null,46,null,83,null,0,null,255,null,1544,null,518,null,1268,null,425,null,276,null,268,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
14221,null,1350,null,7692,null,888,null,4184,null,805,null,1201,null,574,null,659,null,441,null,94,null,129,null,448,null,303,null,2983,null,847,null,1189,null,581,null,239,null,236,null,361,null,432,null,180,null,186,null,0,null,218,null,843,null,485,null,0,null,218,null,171,null,157,null,814,null,343,null,63,null,117,null,119,null,158,null,332,null,225,null,72,null,80,null,228,null,198,null,546,null,369,null,159,null,147,null,387,null,323,null,63,null,118,null,519,null,356,null,24,null,39,null,495,null,354,null,1566,null,648,null,1052,null,461,null,514,null,460,null,6529,null,787,null,2896,null,685,null,544,null,371,null,425,null,320,null,0,null,218,null,119,null,116,null,2352,null,674,null,495,null,328,null,147,null,189,null,112,null,148,null,167,null,181,null,29,null,50,null,664,null,390,null,0,null,218,null,738,null,396,null,1446,null,497,null,365,null,238,null,0,null,218,null,520,null,387,null,60,null,78,null,501,null,288,null,1490,null,590,null,528,null,393,null,962,null,477,null,70,null,114,null,0,null,218,null,0,null,218,null,0,null,218,null,627,null,344,null,627,null,344,null,0,null,218,null,0400000US31,Nebraska,31
81768,null,2810,null,40287,null,1747,null,10585,null,1600,null,4906,null,1348,null,3185,null,1013,null,0,null,298,null,1721,null,674,null,5679,null,1250,null,773,null,436,null,1232,null,556,null,96,null,123,null,85,null,100,null,166,null,162,null,397,null,272,null,840,null,463,null,2090,null,709,null,15325,null,1763,null,233,null,197,null,617,null,326,null,6608,null,1478,null,2175,null,689,null,5692,null,1333,null,7390,null,1535,null,4052,null,1120,null,3338,null,967,null,80,null,137,null,2743,null,928,null,395,null,332,null,2348,null,912,null,4164,null,881,null,884,null,417,null,3280,null,800,null,41481,null,2029,null,11493,null,1410,null,3454,null,814,null,2036,null,682,null,0,null,298,null,1418,null,568,null,8039,null,1133,null,336,null,219,null,183,null,225,null,472,null,342,null,85,null,103,null,706,null,421,null,1406,null,518,null,307,null,248,null,4544,null,943,null,16625,null,2023,null,1140,null,607,null,365,null,341,null,4577,null,1112,null,2078,null,686,null,8465,null,1496,null,12447,null,1510,null,6908,null,1297,null,5539,null,1001,null,0,null,298,null,58,null,97,null,0,null,298,null,58,null,97,null,858,null,431,null,619,null,395,null,239,null,239,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
338360,null,5494,null,190959,null,3422,null,112853,null,3948,null,42005,null,3195,null,26440,null,2293,null,0,null,277,null,15565,null,2160,null,70848,null,3557,null,32463,null,2959,null,11178,null,1677,null,6214,null,1340,null,1542,null,662,null,789,null,366,null,4773,null,1365,null,1686,null,714,null,12203,null,1556,null,16962,null,2312,null,1275,null,587,null,1410,null,622,null,7180,null,1570,null,3098,null,941,null,3999,null,1006,null,37720,null,2794,null,24024,null,2410,null,13696,null,1645,null,175,null,152,null,8059,null,1533,null,3801,null,1359,null,4258,null,1081,null,15190,null,2439,null,7101,null,1638,null,8089,null,1752,null,147401,null,4131,null,81935,null,4148,null,24123,null,2094,null,12560,null,1775,null,0,null,277,null,11563,null,1575,null,57812,null,3799,null,12851,null,2200,null,2271,null,761,null,4544,null,1103,null,769,null,447,null,1183,null,508,null,7529,null,1556,null,2631,null,772,null,26034,null,2540,null,18212,null,1787,null,3979,null,957,null,688,null,452,null,4837,null,1235,null,1270,null,642,null,7438,null,1353,null,37510,null,2600,null,16786,null,2003,null,20724,null,1783,null,0,null,277,null,461,null,350,null,189,null,179,null,272,null,300,null,9283,null,1548,null,7559,null,1371,null,1724,null,802,null,0400000US34,New Jersey,34
