B17001C_001E,B17001C_001EA,B17001C_001M,B17001C_001MA,B17001C_002E,B17001C_002EA,B17001C_002M,B17001C_002MA,B17001C_003E,B17001C_003EA,B17001C_003M,B17001C_003MA,B17001C_004E,B17001C_004EA,B17001C_004M,B17001C_004MA,B17001C_005E,B17001C_005EA,B17001C_005M,B17001C_005MA,B17001C_006E,B17001C_006EA,B17001C_006M,B17001C_006MA,B17001C_007E,B17001C_007EA,B17001C_007M,B17001C_007MA,B17001C_008E,B17001C_008EA,B17001C_008M,B17001C_008MA,B17001C_009E,B17001C_009EA,B17001C_009M,B17001C_009MA,B17001C_010E,B17001C_010EA,B17001C_010M,B17001C_010MA,B17001C_011E,B17001C_011EA,B17001C_011M,B17001C_011MA,B17001C_012E,B17001C_012EA,B17001C_012M,B17001C_012MA,B17001C_013E,B17001C_013EA,B17001C_013M,B17001C_013MA,B17001C_014E,B17001C_014EA,B17001C_014M,B17001C_014MA,B17001C_015E,B17001C_015EA,B17001C_015M,B17001C_015MA,B17001C_016E,B17001C_016EA,B17001C_016M,B17001C_016MA,B17001C_017E,B17001C_017EA,B17001C_017M,B17001C_017MA,B17001C_018E,B17001C_018EA,B17001C_018M,B17001C_018MA,B17001C_019E,B17001C_019EA,B17001C_019M,B17001C_019MA,B17001C_020E,B17001C_020EA,B17001C_020M,B17001C_020MA,B17001C_021E,B17001C_021EA,B17001C_021M,B17001C_021MA,B17001C_022E,B17001C_022EA,B17001C_022M,B17001C_022MA,B17001C_023E,B17001C_023EA,B17001C_023M,B17001C_023MA,B17001C_024E,B17001C_024EA,B17001C_024M,B17001C_024MA,B17001C_025E,B17001C_025EA,B17001C_025M,B17001C_025MA,B17001C_026E,B17001C_026EA,B17001C_026M,B17001C_026MA,B17001C_027E,B17001C_027EA,B17001C_027M,B17001C_027MA,B17001C_028E,B17001C_028EA,B17001C_028M,B17001C_028MA,B17001C_029E,B17001C_029EA,B17001C_029M,B17001C_029MA,B17001C_030E,B17001C_030EA,B17001C_030M,B17001C_030MA,B17001C_031E,B17001C_031EA,B17001C_031M,B17001C_031MA,B17001C_032E,B17001C_032EA,B17001C_032M,B17001C_032MA,B17001C_033E,B17001C_033EA,B17001C_033M,B17001C_033MA,B17001C_034E,B17001C_034EA,B17001C_034M,B17001C_034MA,B17001C_035E,B17001C_035EA,B17001C_035M,B17001C_035MA,B17001C_036E,B17001C_036EA,B17001C_036M,B17001C_036MA,B17001C_037E,B17001C_037EA,B17001C_037M,B17001C_037MA,B17001C_038E,B17001C_038EA,B17001C_038M,B17001C_038MA,B17001C_039E,B17001C_039EA,B17001C_039M,B17001C_039MA,B17001C_040E,B17001C_040EA,B17001C_040M,B17001C_040MA,B17001C_041E,B17001C_041EA,B17001C_041M,B17001C_041MA,B17001C_042E,B17001C_042EA,B17001C_042M,B17001C_042MA,B17001C_043E,B17001C_043EA,B17001C_043M,B17001C_043MA,B17001C_044E,B17001C_044EA,B17001C_044M,B17001C_044MA,B17001C_045E,B17001C_045EA,B17001C_045M,B17001C_045MA,B17001C_046E,B17001C_046EA,B17001C_046M,B17001C_046MA,B17001C_047E,B17001C_047EA,B17001C_047M,B17001C_047MA,B17001C_048E,B17001C_048EA,B17001C_048M,B17001C_048MA,B17001C_049E,B17001C_049EA,B17001C_049M,B17001C_049MA,B17001C_050E,B17001C_050EA,B17001C_050M,B17001C_050MA,B17001C_051E,B17001C_051EA,B17001C_051M,B17001C_051MA,B17001C_052E,B17001C_052EA,B17001C_052M,B17001C_052MA,B17001C_053E,B17001C_053EA,B17001C_053M,B17001C_053MA,B17001C_054E,B17001C_054EA,B17001C_054M,B17001C_054MA,B17001C_055E,B17001C_055EA,B17001C_055M,B17001C_055MA,B17001C_056E,B17001C_056EA,B17001C_056M,B17001C_056MA,B17001C_057E,B17001C_057EA,B17001C_057M,B17001C_057MA,B17001C_058E,B17001C_058EA,B17001C_058M,B17001C_058MA,B17001C_059E,B17001C_059EA,B17001C_059M,B17001C_059MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
18433,null,2791,null,4945,null,1468,null,2585,null,911,null,74,null,71,null,276,null,240,null,298,null,365,null,413,null,420,null,242,null,218,null,79,null,154,null,203,null,208,null,515,null,378,null,82,null,93,null,304,null,272,null,99,null,158,null,0,null,257,null,0,null,257,null,2360,null,934,null,101,null,136,null,205,null,262,null,521,null,448,null,0,null,257,null,24,null,30,null,16,null,33,null,251,null,265,null,598,null,470,null,246,null,201,null,375,null,284,null,0,null,257,null,23,null,38,null,0,null,257,null,13488,null,2508,null,6752,null,1410,null,346,null,271,null,66,null,112,null,656,null,537,null,199,null,151,null,26,null,44,null,521,null,416,null,249,null,172,null,864,null,434,null,1739,null,735,null,763,null,388,null,776,null,349,null,391,null,248,null,156,null,135,null,6736,null,1608,null,594,null,460,null,124,null,163,null,846,null,617,null,444,null,378,null,367,null,420,null,223,null,209,null,512,null,465,null,582,null,376,null,1318,null,631,null,713,null,341,null,421,null,230,null,461,null,281,null,131,null,120,null,0400000US16,Idaho,16
20647,null,2897,null,2955,null,963,null,1578,null,638,null,55,null,74,null,105,null,159,null,149,null,169,null,45,null,55,null,0,null,265,null,0,null,265,null,219,null,199,null,360,null,350,null,318,null,269,null,162,null,135,null,165,null,176,null,0,null,265,null,0,null,265,null,1377,null,620,null,129,null,174,null,0,null,265,null,90,null,110,null,0,null,265,null,0,null,265,null,46,null,77,null,187,null,200,null,0,null,265,null,112,null,135,null,415,null,331,null,237,null,216,null,32,null,58,null,129,null,150,null,17692,null,2689,null,8875,null,1674,null,169,null,165,null,49,null,81,null,350,null,218,null,479,null,311,null,78,null,127,null,202,null,171,null,667,null,444,null,1661,null,724,null,1819,null,811,null,1527,null,506,null,1293,null,510,null,463,null,371,null,118,null,112,null,8817,null,1690,null,251,null,226,null,93,null,110,null,799,null,512,null,209,null,239,null,129,null,141,null,385,null,299,null,816,null,386,null,1343,null,567,null,1666,null,542,null,1682,null,631,null,869,null,416,null,475,null,250,null,100,null,99,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
22162,null,2899,null,3267,null,1095,null,1419,null,623,null,83,null,115,null,0,null,242,null,299,null,233,null,314,null,288,null,0,null,242,null,96,null,97,null,79,null,99,null,245,null,223,null,104,null,108,null,110,null,99,null,22,null,36,null,67,null,74,null,0,null,242,null,1848,null,835,null,162,null,205,null,33,null,60,null,168,null,156,null,42,null,75,null,26,null,39,null,44,null,69,null,197,null,217,null,377,null,258,null,306,null,209,null,170,null,174,null,308,null,221,null,0,null,242,null,15,null,28,null,18895,null,2790,null,10630,null,1698,null,485,null,290,null,160,null,233,null,938,null,426,null,401,null,236,null,239,null,214,null,519,null,288,null,1383,null,601,null,1839,null,611,null,1701,null,590,null,1406,null,445,null,790,null,270,null,542,null,233,null,227,null,162,null,8265,null,1487,null,527,null,381,null,46,null,50,null,520,null,271,null,290,null,184,null,102,null,96,null,136,null,114,null,796,null,405,null,1420,null,595,null,1556,null,581,null,1133,null,366,null,929,null,361,null,534,null,326,null,276,null,213,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
21326,null,1572,null,5978,null,1167,null,2769,null,802,null,131,null,154,null,114,null,195,null,565,null,258,null,40,null,60,null,64,null,83,null,326,null,240,null,584,null,587,null,113,null,132,null,176,null,164,null,355,null,337,null,207,null,201,null,45,null,74,null,49,null,92,null,3209,null,746,null,334,null,213,null,0,null,269,null,98,null,139,null,176,null,146,null,0,null,269,null,196,null,223,null,85,null,129,null,448,null,346,null,784,null,357,null,662,null,423,null,299,null,228,null,32,null,43,null,95,null,89,null,15348,null,1738,null,9246,null,1560,null,570,null,288,null,0,null,269,null,349,null,225,null,548,null,430,null,90,null,140,null,283,null,220,null,1338,null,475,null,1023,null,498,null,1048,null,428,null,1733,null,703,null,1319,null,507,null,675,null,307,null,270,null,245,null,6102,null,833,null,151,null,113,null,126,null,151,null,393,null,232,null,134,null,129,null,100,null,118,null,142,null,156,null,930,null,391,null,632,null,283,null,1107,null,448,null,1207,null,400,null,655,null,312,null,278,null,175,null,247,null,190,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
49971,null,2955,null,10046,null,1915,null,4112,null,822,null,307,null,297,null,6,null,12,null,486,null,210,null,261,null,267,null,0,null,237,null,13,null,23,null,494,null,272,null,779,null,431,null,609,null,292,null,609,null,308,null,492,null,260,null,56,null,72,null,0,null,237,null,5934,null,1437,null,450,null,370,null,321,null,325,null,493,null,274,null,353,null,256,null,185,null,216,null,162,null,109,null,701,null,388,null,1014,null,453,null,633,null,476,null,754,null,317,null,473,null,322,null,274,null,259,null,121,null,122,null,39925,null,2467,null,21995,null,1744,null,734,null,235,null,190,null,103,null,1514,null,364,null,770,null,318,null,385,null,236,null,678,null,291,null,2450,null,621,null,4067,null,963,null,3268,null,609,null,3220,null,690,null,2410,null,683,null,1753,null,540,null,556,null,255,null,17930,null,1445,null,975,null,312,null,125,null,95,null,1801,null,409,null,860,null,284,null,459,null,203,null,495,null,255,null,1358,null,407,null,2666,null,686,null,2372,null,525,null,3435,null,611,null,2068,null,446,null,905,null,368,null,411,null,264,null,0400000US26,Michigan,26
48262,null,2882,null,14812,null,2435,null,7698,null,1536,null,1539,null,839,null,0,null,211,null,875,null,401,null,426,null,263,null,152,null,103,null,443,null,304,null,821,null,434,null,1054,null,431,null,977,null,457,null,1044,null,485,null,193,null,174,null,88,null,70,null,86,null,92,null,7114,null,1372,null,500,null,246,null,32,null,48,null,464,null,264,null,293,null,180,null,76,null,84,null,272,null,225,null,970,null,422,null,859,null,409,null,1141,null,453,null,1877,null,684,null,451,null,275,null,176,null,143,null,3,null,7,null,33450,null,2514,null,16418,null,1517,null,934,null,297,null,276,null,190,null,1447,null,570,null,899,null,412,null,86,null,79,null,928,null,406,null,1320,null,559,null,2791,null,890,null,1750,null,416,null,3154,null,747,null,1501,null,504,null,987,null,331,null,345,null,139,null,17032,null,1836,null,906,null,323,null,181,null,136,null,1288,null,447,null,709,null,221,null,417,null,282,null,607,null,455,null,1170,null,421,null,2117,null,602,null,3194,null,713,null,2762,null,773,null,2177,null,642,null,683,null,312,null,821,null,384,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
21416,null,2302,null,5687,null,1226,null,2439,null,768,null,264,null,185,null,281,null,192,null,40,null,68,null,241,null,175,null,30,null,59,null,107,null,106,null,324,null,255,null,270,null,262,null,111,null,101,null,351,null,299,null,180,null,148,null,233,null,280,null,7,null,12,null,3248,null,807,null,211,null,187,null,46,null,49,null,119,null,148,null,0,null,255,null,140,null,210,null,0,null,255,null,690,null,412,null,358,null,269,null,426,null,272,null,610,null,391,null,516,null,297,null,46,null,74,null,86,null,91,null,15729,null,2121,null,7633,null,1464,null,87,null,93,null,44,null,75,null,460,null,241,null,550,null,319,null,61,null,71,null,194,null,203,null,338,null,192,null,885,null,427,null,1337,null,497,null,1215,null,508,null,1993,null,836,null,282,null,197,null,187,null,127,null,8096,null,1335,null,255,null,199,null,42,null,98,null,394,null,213,null,103,null,127,null,21,null,35,null,278,null,215,null,869,null,480,null,1156,null,413,null,1590,null,614,null,1326,null,504,null,1504,null,528,null,273,null,188,null,285,null,195,null,0400000US29,Missouri,29
57109,null,2665,null,21689,null,3243,null,8199,null,1494,null,1417,null,473,null,118,null,101,null,970,null,326,null,433,null,222,null,292,null,304,null,476,null,211,null,964,null,427,null,1584,null,494,null,923,null,506,null,575,null,242,null,140,null,135,null,221,null,153,null,86,null,69,null,13490,null,2142,null,1570,null,514,null,131,null,88,null,1967,null,693,null,1273,null,623,null,360,null,307,null,244,null,170,null,1973,null,671,null,2044,null,693,null,1170,null,433,null,1354,null,447,null,877,null,346,null,407,null,252,null,120,null,118,null,35420,null,3448,null,17575,null,1813,null,1093,null,461,null,265,null,263,null,1388,null,407,null,1375,null,472,null,628,null,487,null,553,null,220,null,2806,null,549,null,2257,null,685,null,2518,null,645,null,2406,null,626,null,1378,null,416,null,418,null,215,null,490,null,221,null,17845,null,2048,null,1329,null,516,null,359,null,191,null,1173,null,464,null,1273,null,532,null,324,null,204,null,833,null,358,null,1459,null,527,null,2473,null,704,null,2806,null,625,null,2689,null,738,null,1994,null,549,null,791,null,310,null,342,null,206,null,0400000US30,Montana,30
11012,null,1594,null,4774,null,1395,null,2168,null,797,null,331,null,185,null,40,null,49,null,254,null,140,null,48,null,43,null,44,null,70,null,131,null,96,null,483,null,520,null,413,null,338,null,76,null,76,null,46,null,81,null,137,null,156,null,88,null,82,null,77,null,104,null,2606,null,880,null,201,null,146,null,17,null,26,null,351,null,158,null,247,null,179,null,38,null,51,null,124,null,76,null,256,null,233,null,198,null,182,null,307,null,199,null,477,null,401,null,340,null,172,null,40,null,60,null,10,null,20,null,6238,null,1401,null,3170,null,931,null,177,null,165,null,88,null,107,null,290,null,147,null,173,null,128,null,200,null,269,null,63,null,60,null,320,null,213,null,500,null,389,null,517,null,340,null,485,null,306,null,167,null,154,null,190,null,175,null,0,null,218,null,3068,null,732,null,142,null,151,null,6,null,10,null,133,null,101,null,145,null,115,null,152,null,182,null,76,null,77,null,160,null,104,null,484,null,314,null,575,null,319,null,531,null,245,null,446,null,261,null,77,null,80,null,141,null,145,null,0400000US31,Nebraska,31
30879,null,2486,null,5452,null,1640,null,2243,null,889,null,295,null,230,null,0,null,298,null,521,null,486,null,132,null,149,null,0,null,298,null,243,null,235,null,126,null,131,null,140,null,186,null,101,null,92,null,342,null,352,null,100,null,105,null,194,null,135,null,49,null,67,null,3209,null,989,null,176,null,225,null,15,null,25,null,278,null,234,null,162,null,174,null,102,null,133,null,200,null,257,null,388,null,333,null,559,null,418,null,336,null,246,null,370,null,259,null,365,null,295,null,247,null,205,null,11,null,26,null,25427,null,2429,null,12304,null,1545,null,705,null,431,null,0,null,298,null,872,null,437,null,818,null,388,null,528,null,322,null,530,null,300,null,792,null,463,null,2290,null,844,null,1684,null,780,null,2159,null,720,null,1000,null,342,null,390,null,267,null,536,null,336,null,13123,null,1627,null,398,null,316,null,315,null,250,null,844,null,452,null,734,null,322,null,120,null,141,null,344,null,258,null,1621,null,627,null,2227,null,770,null,1478,null,530,null,2823,null,946,null,1369,null,438,null,774,null,338,null,76,null,76,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
171677,null,3998,null,49910,null,5746,null,23295,null,2769,null,3503,null,1000,null,670,null,533,null,2088,null,757,null,1158,null,474,null,598,null,397,null,1334,null,537,null,3385,null,821,null,3154,null,1120,null,1953,null,726,null,2595,null,700,null,1177,null,373,null,1034,null,353,null,646,null,254,null,26615,null,3532,null,2871,null,939,null,448,null,238,null,3139,null,925,null,1647,null,611,null,386,null,263,null,1433,null,605,null,4314,null,1243,null,3189,null,934,null,2916,null,862,null,2644,null,998,null,1292,null,471,null,1308,null,352,null,1028,null,366,null,121767,null,6783,null,59394,null,3422,null,4301,null,981,null,383,null,245,null,5858,null,1138,null,2958,null,796,null,1223,null,588,null,2556,null,647,null,7733,null,1369,null,9434,null,967,null,8923,null,894,null,7405,null,1097,null,4551,null,573,null,2384,null,510,null,1685,null,387,null,62373,null,4182,null,4403,null,991,null,1064,null,537,null,4469,null,1114,null,2650,null,925,null,1089,null,375,null,2070,null,591,null,7213,null,1423,null,8678,null,1347,null,9868,null,1218,null,9264,null,1567,null,6230,null,591,null,2855,null,433,null,2520,null,475,null,0400000US35,New Mexico,35
60682,null,4013,null,10621,null,2178,null,4661,null,1306,null,265,null,344,null,0,null,273,null,603,null,393,null,18,null,31,null,38,null,77,null,125,null,193,null,524,null,443,null,87,null,133,null,497,null,334,null,1275,null,630,null,720,null,433,null,324,null,323,null,185,null,202,null,5960,null,1373,null,507,null,437,null,78,null,129,null,276,null,338,null,259,null,245,null,0,null,273,null,94,null,146,null,505,null,348,null,887,null,445,null,485,null,398,null,1155,null,535,null,933,null,384,null,291,null,277,null,490,null,275,null,50061,null,4119,null,24161,null,2487,null,1012,null,468,null,70,null,111,null,1272,null,570,null,1349,null,664,null,542,null,351,null,763,null,508,null,1773,null,656,null,4440,null,1242,null,4530,null,1150,null,3808,null,940,null,2041,null,609,null,1269,null,576,null,1292,null,674,null,25900,null,3058,null,1630,null,603,null,824,null,521,null,2017,null,860,null,563,null,315,null,417,null,334,null,655,null,449,null,2423,null,1081,null,3443,null,767,null,4818,null,983,null,2879,null,808,null,2903,null,831,null,1521,null,539,null,1807,null,647,null,0400000US36,New York,36
