C17001B_001E,C17001B_001EA,C17001B_001M,C17001B_001MA,C17001B_002E,C17001B_002EA,C17001B_002M,C17001B_002MA,C17001B_003E,C17001B_003EA,C17001B_003M,C17001B_003MA,C17001B_004E,C17001B_004EA,C17001B_004M,C17001B_004MA,C17001B_005E,C17001B_005EA,C17001B_005M,C17001B_005MA,C17001B_006E,C17001B_006EA,C17001B_006M,C17001B_006MA,C17001B_007E,C17001B_007EA,C17001B_007M,C17001B_007MA,C17001B_008E,C17001B_008EA,C17001B_008M,C17001B_008MA,C17001B_009E,C17001B_009EA,C17001B_009M,C17001B_009MA,C17001B_010E,C17001B_010EA,C17001B_010M,C17001B_010MA,C17001B_011E,C17001B_011EA,C17001B_011M,C17001B_011MA,C17001B_012E,C17001B_012EA,C17001B_012M,C17001B_012MA,C17001B_013E,C17001B_013EA,C17001B_013M,C17001B_013MA,C17001B_014E,C17001B_014EA,C17001B_014M,C17001B_014MA,C17001B_015E,C17001B_015EA,C17001B_015M,C17001B_015MA,C17001B_016E,C17001B_016EA,C17001B_016M,C17001B_016MA,C17001B_017E,C17001B_017EA,C17001B_017M,C17001B_017MA,C17001B_018E,C17001B_018EA,C17001B_018M,C17001B_018MA,C17001B_019E,C17001B_019EA,C17001B_019M,C17001B_019MA,GEO_ID,NAME,state
64810,null,2765,null,24281,null,3493,null,10953,null,1776,null,5467,null,1395,null,5302,null,1065,null,184,null,188,null,13328,null,2260,null,5216,null,1286,null,7409,null,1202,null,703,null,420,null,40529,null,3924,null,21557,null,2377,null,6778,null,1419,null,13294,null,1548,null,1485,null,549,null,18972,null,2150,null,6539,null,1279,null,11088,null,1364,null,1345,null,387,null,0400000US19,Iowa,19
150663,null,4660,null,36150,null,4708,null,16199,null,2321,null,8260,null,1850,null,7382,null,1423,null,557,null,308,null,19951,null,3562,null,8062,null,2140,null,9717,null,1708,null,2172,null,644,null,114513,null,5244,null,58200,null,3250,null,16713,null,1920,null,37716,null,2337,null,3771,null,597,null,56313,null,3497,null,15877,null,1998,null,35560,null,2045,null,4876,null,765,null,0400000US20,Kansas,20
304948,null,5446,null,98229,null,7779,null,43318,null,3730,null,22349,null,2753,null,18936,null,2416,null,2033,null,749,null,54911,null,4964,null,20312,null,2830,null,30212,null,2973,null,4387,null,1226,null,206719,null,8878,null,100652,null,4598,null,24167,null,2621,null,69351,null,3585,null,7134,null,950,null,106067,null,6020,null,24576,null,3518,null,70387,null,3431,null,11104,null,1138,null,0400000US21,Kentucky,21
1299308,null,6920,null,429222,null,15172,null,171847,null,8155,null,92532,null,5922,null,71095,null,5308,null,8220,null,1372,null,257375,null,9413,null,91390,null,5026,null,144775,null,6331,null,21210,null,1785,null,870086,null,16671,null,427780,null,8955,null,112628,null,6055,null,281857,null,6238,null,33295,null,1516,null,442306,null,10589,null,105938,null,5200,null,290360,null,6332,null,46008,null,1890,null,0400000US22,Louisiana,22
13483,null,2480,null,5955,null,2146,null,3119,null,1460,null,1625,null,1037,null,1494,null,681,null,0,null,226,null,2836,null,1035,null,1059,null,557,null,1699,null,679,null,78,null,128,null,7528,null,1591,null,4488,null,1045,null,2172,null,674,null,2048,null,655,null,268,null,203,null,3040,null,920,null,1984,null,619,null,1046,null,463,null,10,null,19,null,0400000US23,Maine,23
1566566,null,6362,null,210287,null,15169,null,89721,null,8679,null,41078,null,4444,null,42734,null,5658,null,5909,null,1365,null,120566,null,8752,null,39293,null,4841,null,67414,null,4254,null,13859,null,1821,null,1356279,null,15678,null,632444,null,9478,null,178877,null,4731,null,407517,null,6161,null,46050,null,1551,null,723835,null,9014,null,173191,null,5234,null,485551,null,5080,null,65093,null,2051,null,0400000US24,Maryland,24
369826,null,7207,null,77340,null,7245,null,36514,null,4347,null,16938,null,3068,null,18367,null,2586,null,1209,null,568,null,40826,null,4537,null,12641,null,2688,null,24440,null,2563,null,3745,null,965,null,292486,null,8404,null,141758,null,5020,null,37398,null,2748,null,95154,null,3729,null,9206,null,627,null,150728,null,4988,null,40097,null,2610,null,98145,null,3471,null,12486,null,1463,null,0400000US25,Massachusetts,25
1365326,null,8146,null,428333,null,15484,null,181138,null,8315,null,89304,null,5711,null,86956,null,4730,null,4878,null,926,null,247195,null,9485,null,93200,null,5433,null,138076,null,5926,null,15919,null,1858,null,936993,null,13607,null,449537,null,7315,null,121342,null,5015,null,287196,null,4544,null,40999,null,1135,null,487456,null,8155,null,109955,null,4444,null,319883,null,5563,null,57618,null,2089,null,0400000US26,Michigan,26
215803,null,4470,null,72202,null,7233,null,33221,null,3824,null,16184,null,2438,null,16623,null,2169,null,414,null,287,null,38981,null,4177,null,15379,null,2387,null,22394,null,2402,null,1208,null,481,null,143601,null,7469,null,76966,null,4107,null,24430,null,2586,null,50373,null,2771,null,2163,null,335,null,66635,null,4257,null,20813,null,2547,null,42725,null,2725,null,3097,null,492,null,0400000US27,Minnesota,27
1051062,null,7393,null,375674,null,11986,null,156942,null,6513,null,80752,null,4657,null,68094,null,4215,null,8096,null,1200,null,218732,null,7622,null,80420,null,4307,null,118716,null,4974,null,19596,null,1751,null,675388,null,12311,null,329697,null,6669,null,89987,null,4278,null,216685,null,4768,null,23025,null,1693,null,345691,null,8340,null,86465,null,4377,null,224986,null,5320,null,34240,null,1855,null,0400000US28,Mississippi,28
635351,null,6444,null,170210,null,11262,null,72246,null,6124,null,36600,null,4109,null,32594,null,3218,null,3052,null,1019,null,97964,null,7322,null,35446,null,3373,null,55603,null,4752,null,6915,null,1227,null,465141,null,11228,null,220329,null,6035,null,62985,null,3941,null,139530,null,3769,null,17814,null,1149,null,244812,null,7660,null,61946,null,4002,null,156688,null,4878,null,26178,null,1456,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
67180,null,2649,null,23108,null,3691,null,9707,null,1794,null,5409,null,1227,null,4038,null,1242,null,260,null,231,null,13401,null,2250,null,5967,null,1264,null,6932,null,1238,null,502,null,400,null,44072,null,3883,null,23646,null,2065,null,5834,null,1333,null,16141,null,1405,null,1671,null,339,null,20426,null,2217,null,4463,null,995,null,13798,null,1594,null,2165,null,493,null,0400000US31,Nebraska,31
183042,null,4120,null,36792,null,5439,null,16588,null,2772,null,9592,null,2136,null,6244,null,1398,null,752,null,462,null,20204,null,3311,null,8073,null,1643,null,11034,null,1980,null,1097,null,523,null,146250,null,6143,null,72308,null,3113,null,19243,null,2245,null,46598,null,2203,null,6467,null,640,null,73942,null,3940,null,20121,null,2005,null,46868,null,2460,null,6953,null,741,null,0400000US32,Nevada,32
11737,null,1435,null,1717,null,903,null,832,null,617,null,532,null,388,null,300,null,296,null,0,null,253,null,885,null,582,null,431,null,347,null,454,null,340,null,0,null,253,null,10020,null,1531,null,5294,null,898,null,1546,null,761,null,3394,null,525,null,354,null,186,null,4726,null,973,null,1526,null,600,null,2949,null,602,null,251,null,207,null,0400000US33,New Hampshire,33
1131323,null,7939,null,191645,null,11808,null,78554,null,6161,null,37879,null,3818,null,35011,null,4021,null,5664,null,1326,null,113091,null,7554,null,37871,null,4169,null,65783,null,4367,null,9437,null,1471,null,939678,null,12014,null,447212,null,7309,null,130730,null,4881,null,283801,null,4922,null,32681,null,1871,null,492466,null,7837,null,118572,null,4711,null,321768,null,4779,null,52126,null,1732,null,0400000US34,New Jersey,34
42623,null,3271,null,7058,null,2416,null,3580,null,1500,null,991,null,675,null,2410,null,1168,null,179,null,237,null,3478,null,1425,null,914,null,684,null,2298,null,1132,null,266,null,247,null,35565,null,3956,null,19128,null,2698,null,5613,null,1485,null,12470,null,1849,null,1045,null,320,null,16437,null,2793,null,4952,null,2023,null,9370,null,1425,null,2115,null,913,null,0400000US35,New Mexico,35
2896646,null,11966,null,607329,null,20213,null,251627,null,10198,null,114088,null,5937,null,125228,null,6018,null,12311,null,1759,null,355702,null,13689,null,118989,null,6658,null,200110,null,7499,null,36603,null,3174,null,2289317,null,22617,null,1070512,null,12446,null,293297,null,7488,null,689631,null,8239,null,87584,null,2025,null,1218805,null,14442,null,274784,null,6965,null,802612,null,9333,null,141409,null,2956,null,0400000US36,New York,36
1849937,null,9343,null,457286,null,15893,null,181152,null,9148,null,87412,null,6104,null,82947,null,5583,null,10793,null,1726,null,276134,null,10946,null,93998,null,5488,null,153037,null,6840,null,29099,null,2470,null,1392651,null,17891,null,671459,null,10686,null,181268,null,6116,null,437521,null,7179,null,52670,null,2098,null,721192,null,11760,null,168425,null,5847,null,478331,null,7293,null,74436,null,2768,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1284756,null,8050,null,396867,null,16294,null,169711,null,8751,null,85753,null,5680,null,76339,null,4715,null,7619,null,1364,null,227156,null,9851,null,84639,null,5428,null,127612,null,6211,null,14905,null,1606,null,887889,null,16636,null,425130,null,9189,null,109432,null,5426,null,276304,null,5673,null,39394,null,1740,null,462759,null,10306,null,105181,null,5699,null,300968,null,6382,null,56610,null,2343,null,0400000US39,Ohio,39
252818,null,4417,null,69299,null,6226,null,31448,null,3635,null,15694,null,2691,null,15035,null,2205,null,719,null,432,null,37851,null,3636,null,14156,null,1938,null,19876,null,2276,null,3819,null,877,null,183519,null,6136,null,92153,null,3922,null,25675,null,2745,null,59691,null,2541,null,6787,null,823,null,91366,null,3659,null,24189,null,2047,null,57941,null,2589,null,9236,null,1038,null,0400000US40,Oklahoma,40
58476,null,3233,null,16685,null,2924,null,6960,null,1531,null,2950,null,1116,null,3862,null,1098,null,148,null,192,null,9725,null,2313,null,3846,null,1375,null,5412,null,1248,null,467,null,298,null,41791,null,3370,null,23528,null,2052,null,5877,null,1201,null,16024,null,1428,null,1627,null,347,null,18263,null,2245,null,4991,null,1407,null,11315,null,1396,null,1957,null,530,null,0400000US41,Oregon,41
1208044,null,6959,null,322289,null,17562,null,131035,null,8226,null,65567,null,5708,null,58924,null,4618,null,6544,null,1240,null,191254,null,11203,null,66217,null,6215,null,107764,null,6176,null,17273,null,1987,null,885755,null,17279,null,424988,null,7853,null,120093,null,5961,null,268682,null,5102,null,36213,null,1702,null,460767,null,11763,null,109973,null,6500,null,295312,null,6494,null,55482,null,2170,null,0400000US42,Pennsylvania,42
56605,null,3296,null,12217,null,2945,null,5977,null,1904,null,2794,null,1093,null,3102,null,1142,null,81,null,96,null,6240,null,1607,null,1906,null,755,null,3905,null,1069,null,429,null,329,null,44388,null,4376,null,22622,null,2849,null,5898,null,1211,null,15513,null,2023,null,1211,null,562,null,21766,null,2298,null,7234,null,1450,null,12825,null,1270,null,1707,null,377,null,0400000US44,Rhode Island,44
1201682,null,7183,null,324669,null,15800,null,132934,null,7725,null,65021,null,4727,null,59744,null,5114,null,8169,null,1192,null,191735,null,9959,null,62263,null,5325,null,107989,null,6127,null,21483,null,1754,null,877013,null,16229,null,415763,null,8568,null,107812,null,4944,null,273644,null,5559,null,34307,null,1709,null,461250,null,10852,null,112552,null,6047,null,300730,null,6597,null,47968,null,1807,null,0400000US45,South Carolina,45
7574,null,1677,null,2482,null,1059,null,1436,null,735,null,246,null,260,null,1190,null,703,null,0,null,221,null,1046,null,655,null,603,null,531,null,443,null,458,null,0,null,221,null,5092,null,1471,null,3260,null,887,null,1253,null,665,null,2007,null,741,null,0,null,221,null,1832,null,920,null,1009,null,565,null,823,null,614,null,0,null,221,null,0400000US46,South Dakota,46
986553,null,5761,null,291779,null,17066,null,117395,null,9075,null,61884,null,6111,null,49354,null,4970,null,6157,null,1252,null,174384,null,10008,null,67169,null,5128,null,93026,null,5802,null,14189,null,1413,null,694774,null,15763,null,341256,null,8599,null,91840,null,5712,null,227234,null,5366,null,22182,null,1487,null,353518,null,9775,null,79325,null,5257,null,240868,null,5843,null,33325,null,1742,null,0400000US47,Tennessee,47
2622034,null,11005,null,624713,null,22133,null,262398,null,12082,null,134275,null,7779,null,115657,null,6782,null,12466,null,1652,null,362315,null,13191,null,131523,null,7945,null,201987,null,7565,null,28805,null,2223,null,1997321,null,22872,null,963315,null,13378,null,270233,null,8831,null,633382,null,7807,null,59700,null,2151,null,1034006,null,13706,null,264662,null,7762,null,681945,null,7869,null,87399,null,2964,null,0400000US48,Texas,48
24110,null,2760,null,2426,null,1430,null,1391,null,731,null,324,null,395,null,1067,null,690,null,0,null,261,null,1035,null,938,null,314,null,383,null,721,null,605,null,0,null,261,null,21684,null,2866,null,12677,null,1857,null,4864,null,1311,null,7312,null,1344,null,501,null,405,null,9007,null,1970,null,4296,null,1410,null,4495,null,1083,null,216,null,227,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1432645,null,9612,null,265485,null,12412,null,109362,null,6762,null,51608,null,4367,null,50006,null,4347,null,7748,null,1450,null,156123,null,7242,null,52861,null,4004,null,84934,null,5154,null,18328,null,2089,null,1167160,null,14963,null,559571,null,7939,null,145300,null,5219,null,373477,null,5209,null,40794,null,1851,null,607589,null,9913,null,145701,null,5275,null,402673,null,6701,null,59215,null,2278,null,0400000US51,Virginia,51
206888,null,4846,null,50955,null,5572,null,23735,null,3194,null,9165,null,1856,null,13025,null,2197,null,1545,null,721,null,27220,null,3597,null,12242,null,1947,null,13812,null,2152,null,1166,null,560,null,155933,null,6793,null,84521,null,4066,null,22224,null,2400,null,58533,null,2774,null,3764,null,805,null,71412,null,4168,null,19344,null,2543,null,46698,null,2588,null,5370,null,733,null,0400000US53,Washington,53
55475,null,2340,null,15436,null,2958,null,7806,null,1524,null,3014,null,1104,null,4163,null,887,null,629,null,293,null,7630,null,1857,null,2528,null,848,null,4245,null,1280,null,857,null,333,null,40039,null,3097,null,22005,null,2031,null,6832,null,1246,null,12681,null,1378,null,2492,null,535,null,18034,null,1838,null,3102,null,994,null,11317,null,1272,null,3615,null,632,null,0400000US54,West Virginia,54
315543,null,4120,null,108356,null,7952,null,49126,null,4502,null,25440,null,2970,null,22595,null,2572,null,1091,null,372,null,59230,null,4814,null,26825,null,3396,null,30351,null,2357,null,2054,null,619,null,207187,null,7237,null,97909,null,4161,null,32142,null,2710,null,59130,null,2676,null,6637,null,537,null,109278,null,4754,null,29827,null,2855,null,70044,null,2757,null,9407,null,739,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
267447,null,11035,null,125893,null,8268,null,62371,null,5121,null,18071,null,2686,null,37521,null,3795,null,6779,null,1146,null,63522,null,4746,null,14904,null,2166,null,39815,null,3467,null,8803,null,1321,null,141554,null,8221,null,71975,null,5186,null,11030,null,1874,null,51328,null,3898,null,9617,null,1229,null,69579,null,4494,null,11518,null,1570,null,48340,null,3607,null,9721,null,1354,null,0400000US72,Puerto Rico,72
