B24010B_001E,B24010B_001EA,B24010B_001M,B24010B_001MA,B24010B_002E,B24010B_002EA,B24010B_002M,B24010B_002MA,B24010B_003E,B24010B_003EA,B24010B_003M,B24010B_003MA,B24010B_004E,B24010B_004EA,B24010B_004M,B24010B_004MA,B24010B_005E,B24010B_005EA,B24010B_005M,B24010B_005MA,B24010B_006E,B24010B_006EA,B24010B_006M,B24010B_006MA,B24010B_007E,B24010B_007EA,B24010B_007M,B24010B_007MA,B24010B_008E,B24010B_008EA,B24010B_008M,B24010B_008MA,B24010B_009E,B24010B_009EA,B24010B_009M,B24010B_009MA,B24010B_010E,B24010B_010EA,B24010B_010M,B24010B_010MA,B24010B_011E,B24010B_011EA,B24010B_011M,B24010B_011MA,B24010B_012E,B24010B_012EA,B24010B_012M,B24010B_012MA,B24010B_013E,B24010B_013EA,B24010B_013M,B24010B_013MA,B24010B_014E,B24010B_014EA,B24010B_014M,B24010B_014MA,B24010B_015E,B24010B_015EA,B24010B_015M,B24010B_015MA,B24010B_016E,B24010B_016EA,B24010B_016M,B24010B_016MA,B24010B_017E,B24010B_017EA,B24010B_017M,B24010B_017MA,B24010B_018E,B24010B_018EA,B24010B_018M,B24010B_018MA,B24010B_019E,B24010B_019EA,B24010B_019M,B24010B_019MA,B24010B_020E,B24010B_020EA,B24010B_020M,B24010B_020MA,B24010B_021E,B24010B_021EA,B24010B_021M,B24010B_021MA,B24010B_022E,B24010B_022EA,B24010B_022M,B24010B_022MA,B24010B_023E,B24010B_023EA,B24010B_023M,B24010B_023MA,B24010B_024E,B24010B_024EA,B24010B_024M,B24010B_024MA,B24010B_025E,B24010B_025EA,B24010B_025M,B24010B_025MA,B24010B_026E,B24010B_026EA,B24010B_026M,B24010B_026MA,B24010B_027E,B24010B_027EA,B24010B_027M,B24010B_027MA,B24010B_028E,B24010B_028EA,B24010B_028M,B24010B_028MA,B24010B_029E,B24010B_029EA,B24010B_029M,B24010B_029MA,B24010B_030E,B24010B_030EA,B24010B_030M,B24010B_030MA,B24010B_031E,B24010B_031EA,B24010B_031M,B24010B_031MA,B24010B_032E,B24010B_032EA,B24010B_032M,B24010B_032MA,B24010B_033E,B24010B_033EA,B24010B_033M,B24010B_033MA,B24010B_034E,B24010B_034EA,B24010B_034M,B24010B_034MA,B24010B_035E,B24010B_035EA,B24010B_035M,B24010B_035MA,B24010B_036E,B24010B_036EA,B24010B_036M,B24010B_036MA,B24010B_037E,B24010B_037EA,B24010B_037M,B24010B_037MA,B24010B_038E,B24010B_038EA,B24010B_038M,B24010B_038MA,B24010B_039E,B24010B_039EA,B24010B_039M,B24010B_039MA,B24010B_040E,B24010B_040EA,B24010B_040M,B24010B_040MA,B24010B_041E,B24010B_041EA,B24010B_041M,B24010B_041MA,B24010B_042E,B24010B_042EA,B24010B_042M,B24010B_042MA,B24010B_043E,B24010B_043EA,B24010B_043M,B24010B_043MA,B24010B_044E,B24010B_044EA,B24010B_044M,B24010B_044MA,B24010B_045E,B24010B_045EA,B24010B_045M,B24010B_045MA,B24010B_046E,B24010B_046EA,B24010B_046M,B24010B_046MA,B24010B_047E,B24010B_047EA,B24010B_047M,B24010B_047MA,B24010B_048E,B24010B_048EA,B24010B_048M,B24010B_048MA,B24010B_049E,B24010B_049EA,B24010B_049M,B24010B_049MA,B24010B_050E,B24010B_050EA,B24010B_050M,B24010B_050MA,B24010B_051E,B24010B_051EA,B24010B_051M,B24010B_051MA,B24010B_052E,B24010B_052EA,B24010B_052M,B24010B_052MA,B24010B_053E,B24010B_053EA,B24010B_053M,B24010B_053MA,B24010B_054E,B24010B_054EA,B24010B_054M,B24010B_054MA,B24010B_055E,B24010B_055EA,B24010B_055M,B24010B_055MA,B24010B_056E,B24010B_056EA,B24010B_056M,B24010B_056MA,B24010B_057E,B24010B_057EA,B24010B_057M,B24010B_057MA,B24010B_058E,B24010B_058EA,B24010B_058M,B24010B_058MA,B24010B_059E,B24010B_059EA,B24010B_059M,B24010B_059MA,B24010B_060E,B24010B_060EA,B24010B_060M,B24010B_060MA,B24010B_061E,B24010B_061EA,B24010B_061M,B24010B_061MA,B24010B_062E,B24010B_062EA,B24010B_062M,B24010B_062MA,B24010B_063E,B24010B_063EA,B24010B_063M,B24010B_063MA,GEO_ID,NAME,state
1211056,null,11554,null,556254,null,8500,null,118711,null,6693,null,55439,null,4747,null,36108,null,3750,null,976,null,558,null,18355,null,2437,null,63272,null,5089,null,13113,null,2062,null,9405,null,1981,null,1784,null,644,null,6939,null,1524,null,3486,null,1146,null,12811,null,2254,null,7313,null,1951,null,8421,null,1741,null,107973,null,5320,null,3508,null,1240,null,25729,null,2920,null,31890,null,3462,null,35268,null,3708,null,11578,null,2375,null,111190,null,6499,null,53086,null,4156,null,58104,null,4728,null,4205,null,1623,null,68955,null,6010,null,41154,null,4019,null,27801,null,3445,null,145220,null,7618,null,47932,null,4877,null,97288,null,6115,null,654802,null,8605,null,211992,null,8056,null,79288,null,5605,null,44165,null,4002,null,41,null,69,null,35082,null,3589,null,132704,null,6973,null,9496,null,2016,null,1967,null,685,null,2160,null,679,null,15877,null,2769,null,5032,null,1339,null,51279,null,4530,null,5772,null,1325,null,41121,null,3389,null,153888,null,8085,null,34021,null,3653,null,14618,null,2463,null,45684,null,4004,null,28535,null,3231,null,31030,null,3794,null,226687,null,7850,null,85738,null,5784,null,140949,null,6289,null,928,null,568,null,4696,null,1109,null,2378,null,942,null,2318,null,778,null,56611,null,4048,null,38620,null,3544,null,17991,null,2208,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
706215,null,10608,null,307108,null,7578,null,69027,null,4310,null,27998,null,2826,null,18105,null,2038,null,105,null,173,null,9788,null,1822,null,41029,null,3526,null,6841,null,1672,null,4540,null,1331,null,582,null,473,null,6912,null,1563,null,1924,null,707,null,9646,null,1785,null,4365,null,953,null,6219,null,1514,null,61490,null,4424,null,2327,null,898,null,17950,null,2378,null,17609,null,2621,null,17668,null,2556,null,5936,null,1365,null,63801,null,4910,null,27027,null,3420,null,36774,null,3539,null,249,null,213,null,27597,null,2909,null,17553,null,2673,null,10044,null,1643,null,84944,null,4846,null,28250,null,2773,null,56694,null,4666,null,399107,null,6940,null,127129,null,5781,null,44407,null,3678,null,24553,null,2531,null,0,null,265,null,19854,null,2413,null,82722,null,4815,null,4636,null,1111,null,877,null,417,null,1906,null,884,null,16412,null,2540,null,3707,null,1148,null,24953,null,2623,null,1922,null,713,null,28309,null,2997,null,94464,null,4665,null,26077,null,2829,null,11290,null,1941,null,16921,null,2613,null,11221,null,1824,null,28955,null,2762,null,146368,null,5604,null,48037,null,3271,null,98331,null,4999,null,69,null,123,null,2031,null,698,null,745,null,462,null,1286,null,535,null,29046,null,3185,null,13190,null,2129,null,15856,null,2400,null,0400000US17,Illinois,17
216993,null,5922,null,99949,null,3760,null,20146,null,2334,null,9385,null,1601,null,6579,null,1448,null,0,null,265,null,2806,null,1054,null,10761,null,1956,null,879,null,444,null,1279,null,653,null,665,null,481,null,1999,null,822,null,181,null,182,null,2370,null,842,null,1646,null,860,null,1742,null,717,null,21987,null,2120,null,1202,null,523,null,4368,null,1055,null,6182,null,1195,null,7605,null,1445,null,2630,null,976,null,18462,null,2159,null,7891,null,1669,null,10571,null,1627,null,0,null,265,null,11477,null,1869,null,5869,null,1271,null,5608,null,1192,null,27877,null,2554,null,12157,null,1680,null,15720,null,2054,null,117044,null,3532,null,30447,null,2882,null,10653,null,1854,null,5438,null,1371,null,0,null,265,null,5215,null,1306,null,19794,null,2340,null,1011,null,639,null,523,null,418,null,330,null,223,null,3229,null,919,null,388,null,306,null,6126,null,1403,null,896,null,596,null,7291,null,1482,null,32199,null,2572,null,10297,null,1591,null,1998,null,766,null,6468,null,1320,null,5437,null,1204,null,7999,null,1657,null,40993,null,2966,null,13205,null,1918,null,27788,null,2653,null,0,null,265,null,355,null,237,null,90,null,149,null,265,null,207,null,13050,null,2028,null,8103,null,1737,null,4947,null,1082,null,0400000US18,Indiana,18
27407,null,2024,null,14787,null,1402,null,3720,null,861,null,1038,null,458,null,675,null,437,null,0,null,226,null,363,null,283,null,2682,null,778,null,479,null,410,null,266,null,301,null,0,null,226,null,538,null,337,null,0,null,226,null,860,null,406,null,445,null,293,null,94,null,137,null,3296,null,1190,null,362,null,353,null,282,null,341,null,1145,null,501,null,1259,null,850,null,248,null,212,null,2778,null,897,null,1004,null,466,null,1774,null,734,null,0,null,226,null,853,null,446,null,558,null,344,null,295,null,289,null,4140,null,1060,null,2105,null,792,null,2035,null,717,null,12620,null,1468,null,2332,null,666,null,540,null,288,null,125,null,148,null,0,null,226,null,415,null,265,null,1792,null,615,null,87,null,106,null,49,null,84,null,0,null,226,null,278,null,291,null,47,null,81,null,735,null,376,null,273,null,279,null,323,null,232,null,4553,null,963,null,1397,null,616,null,0,null,226,null,1915,null,737,null,418,null,343,null,823,null,494,null,5085,null,1259,null,1244,null,530,null,3841,null,1206,null,33,null,58,null,97,null,164,null,97,null,164,null,0,null,226,null,520,null,332,null,361,null,286,null,159,null,169,null,0400000US19,Iowa,19
62060,null,3687,null,30831,null,2774,null,7317,null,1292,null,3418,null,994,null,1873,null,645,null,0,null,242,null,1545,null,735,null,3899,null,1156,null,463,null,343,null,441,null,433,null,296,null,334,null,621,null,348,null,0,null,242,null,716,null,479,null,334,null,256,null,1028,null,667,null,7545,null,1642,null,1262,null,747,null,971,null,487,null,2165,null,864,null,2528,null,937,null,619,null,431,null,4534,null,1163,null,1142,null,575,null,3392,null,981,null,0,null,242,null,3362,null,969,null,2177,null,846,null,1185,null,596,null,8073,null,1553,null,3232,null,884,null,4841,null,1260,null,31229,null,2185,null,9004,null,1569,null,2766,null,1008,null,1095,null,645,null,0,null,242,null,1671,null,713,null,6238,null,1209,null,394,null,393,null,361,null,365,null,47,null,82,null,986,null,456,null,100,null,131,null,1419,null,567,null,275,null,233,null,2656,null,814,null,8553,null,1429,null,2915,null,933,null,521,null,363,null,1698,null,711,null,1076,null,489,null,2343,null,687,null,10123,null,1558,null,2548,null,935,null,7575,null,1233,null,0,null,242,null,500,null,397,null,351,null,348,null,149,null,182,null,3049,null,976,null,2110,null,957,null,939,null,460,null,0400000US20,Kansas,20
130170,null,4770,null,59527,null,3402,null,11009,null,2099,null,4532,null,1351,null,2881,null,1123,null,54,null,87,null,1597,null,809,null,6477,null,1592,null,521,null,393,null,1196,null,726,null,431,null,462,null,1067,null,499,null,294,null,372,null,1549,null,782,null,805,null,619,null,614,null,323,null,12415,null,2114,null,552,null,461,null,1372,null,676,null,4611,null,1522,null,4695,null,1121,null,1185,null,635,null,9116,null,1593,null,4615,null,1265,null,4501,null,1086,null,276,null,233,null,5694,null,1376,null,3817,null,1232,null,1877,null,712,null,21017,null,2671,null,11105,null,2013,null,9912,null,1770,null,70643,null,3325,null,16354,null,1870,null,5343,null,1298,null,2101,null,779,null,0,null,271,null,3242,null,1077,null,11011,null,1716,null,637,null,573,null,644,null,535,null,160,null,221,null,2079,null,645,null,456,null,377,null,3311,null,961,null,341,null,316,null,3383,null,996,null,21662,null,2301,null,6335,null,1353,null,1253,null,811,null,5498,null,1530,null,3696,null,997,null,4880,null,1079,null,20973,null,2130,null,7530,null,1127,null,13443,null,1996,null,322,null,239,null,853,null,447,null,427,null,306,null,426,null,369,null,10479,null,1687,null,7983,null,1411,null,2496,null,968,null,0400000US21,Kentucky,21
515023,null,9130,null,241368,null,6700,null,30076,null,2915,null,12793,null,1889,null,10393,null,1599,null,144,null,217,null,2256,null,791,null,17283,null,2373,null,1251,null,767,null,3768,null,1245,null,822,null,398,null,3660,null,1163,null,834,null,594,null,2917,null,1004,null,1120,null,647,null,2911,null,864,null,49430,null,3685,null,1536,null,558,null,9132,null,1660,null,18600,null,2263,null,14532,null,2079,null,5630,null,1564,null,31301,null,3154,null,14283,null,2493,null,17018,null,2537,null,2873,null,800,null,50846,null,4652,null,35630,null,3714,null,15216,null,2475,null,76842,null,4623,null,26972,null,3033,null,49870,null,3947,null,273655,null,6367,null,70479,null,4434,null,19962,null,2522,null,11912,null,1713,null,0,null,269,null,8050,null,1734,null,50517,null,4183,null,765,null,431,null,348,null,229,null,437,null,299,null,9041,null,1872,null,1811,null,779,null,20017,null,2389,null,1050,null,557,null,17048,null,2414,null,90817,null,4809,null,20269,null,2510,null,7102,null,1718,null,26075,null,2826,null,17632,null,2322,null,19739,null,2721,null,91439,null,5787,null,38438,null,3959,null,53001,null,4815,null,569,null,490,null,2036,null,676,null,1530,null,627,null,506,null,437,null,18315,null,2760,null,11627,null,2074,null,6688,null,1420,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
777275,null,9809,null,350852,null,6974,null,110232,null,5540,null,48030,null,3503,null,32088,null,3098,null,169,null,262,null,15773,null,2181,null,62202,null,4690,null,17139,null,2404,null,7888,null,1751,null,2998,null,983,null,7065,null,1693,null,2562,null,1005,null,10296,null,2040,null,5966,null,1377,null,8288,null,1465,null,62334,null,4438,null,2377,null,891,null,25390,null,2853,null,14344,null,2441,null,14533,null,2114,null,5690,null,1328,null,73315,null,5402,null,33023,null,3522,null,40292,null,3944,null,888,null,696,null,42248,null,4078,null,23919,null,3169,null,18329,null,2569,null,61835,null,4557,null,15766,null,2167,null,46069,null,4038,null,426423,null,6295,null,174220,null,6028,null,68173,null,4036,null,38891,null,3361,null,0,null,281,null,29282,null,2603,null,106047,null,4993,null,16870,null,2238,null,1601,null,628,null,2825,null,968,null,12120,null,1921,null,7365,null,1553,null,28603,null,2724,null,3841,null,956,null,32822,null,2993,null,94861,null,5335,null,27585,null,2912,null,11529,null,1908,null,16374,null,2477,null,14418,null,1975,null,24955,null,2872,null,138221,null,5778,null,40544,null,3777,null,97677,null,5063,null,0,null,281,null,2415,null,943,null,1444,null,750,null,971,null,604,null,16706,null,2376,null,7574,null,1469,null,9132,null,1915,null,0400000US24,Maryland,24
173054,null,6404,null,83944,null,4540,null,22995,null,2990,null,9412,null,1781,null,5629,null,1373,null,30,null,52,null,3753,null,1246,null,13583,null,2233,null,2054,null,830,null,1586,null,804,null,547,null,396,null,3125,null,1162,null,157,null,163,null,2957,null,1313,null,1107,null,512,null,2050,null,719,null,20626,null,2853,null,2266,null,1003,null,4813,null,1456,null,5664,null,1590,null,5231,null,1415,null,2652,null,981,null,17071,null,2234,null,8135,null,1881,null,8936,null,1807,null,485,null,602,null,6773,null,1794,null,3114,null,1006,null,3659,null,1385,null,15994,null,2331,null,5348,null,1346,null,10646,null,1829,null,89110,null,3887,null,29190,null,2872,null,9083,null,1862,null,5041,null,1219,null,0,null,281,null,4042,null,1249,null,20107,null,2446,null,1020,null,547,null,207,null,201,null,1536,null,717,null,2675,null,1006,null,808,null,408,null,5901,null,1509,null,769,null,442,null,7191,null,1652,null,31671,null,3160,null,15810,null,2355,null,641,null,415,null,5049,null,1569,null,3995,null,1086,null,6176,null,1553,null,24348,null,2710,null,8047,null,1652,null,16301,null,1996,null,0,null,281,null,249,null,216,null,135,null,166,null,114,null,144,null,3652,null,1231,null,2100,null,882,null,1552,null,769,null,0400000US25,Massachusetts,25
490185,null,7342,null,212847,null,5492,null,39375,null,3174,null,15361,null,2291,null,10718,null,1866,null,0,null,237,null,4643,null,1140,null,24014,null,2558,null,2783,null,764,null,4071,null,1011,null,792,null,378,null,4102,null,1044,null,735,null,498,null,5380,null,1335,null,2282,null,786,null,3869,null,995,null,53262,null,3992,null,4099,null,1158,null,12199,null,2041,null,15150,null,2292,null,17092,null,2223,null,4722,null,1240,null,34878,null,3853,null,15656,null,2189,null,19222,null,2849,null,174,null,221,null,19021,null,2478,null,8119,null,1493,null,10902,null,1993,null,66137,null,4685,null,34879,null,3424,null,31258,null,3318,null,277338,null,5715,null,78423,null,4176,null,27679,null,2327,null,17461,null,1945,null,0,null,237,null,10218,null,1437,null,50744,null,3373,null,3596,null,1012,null,1877,null,711,null,838,null,354,null,7734,null,1295,null,1541,null,643,null,14437,null,1898,null,3526,null,1041,null,17195,null,2193,null,73247,null,3615,null,21769,null,2513,null,6737,null,1508,null,14481,null,2303,null,9194,null,1692,null,21066,null,2485,null,88755,null,4476,null,29643,null,2554,null,59112,null,3701,null,179,null,294,null,2240,null,855,null,789,null,534,null,1451,null,657,null,34494,null,2886,null,22761,null,2353,null,11733,null,2080,null,0400000US26,Michigan,26
88244,null,4354,null,46611,null,3017,null,13300,null,1915,null,4017,null,1167,null,2022,null,862,null,0,null,211,null,1995,null,885,null,9283,null,1451,null,1863,null,839,null,1426,null,578,null,408,null,415,null,1326,null,641,null,280,null,306,null,1744,null,695,null,588,null,447,null,1648,null,744,null,11825,null,2315,null,2950,null,1100,null,1636,null,803,null,2709,null,955,null,2878,null,832,null,1652,null,771,null,8295,null,1709,null,3453,null,1140,null,4842,null,1226,null,59,null,88,null,3395,null,1065,null,1861,null,810,null,1534,null,759,null,9737,null,1791,null,4604,null,1110,null,5133,null,1258,null,41633,null,2532,null,10748,null,1801,null,4044,null,1040,null,2502,null,780,null,0,null,211,null,1542,null,583,null,6704,null,1271,null,267,null,253,null,95,null,111,null,281,null,226,null,1395,null,652,null,293,null,228,null,2093,null,876,null,614,null,347,null,1666,null,536,null,13260,null,1619,null,4406,null,1296,null,53,null,79,null,1980,null,800,null,2773,null,874,null,4048,null,1017,null,13686,null,1964,null,5289,null,1219,null,8397,null,1580,null,0,null,211,null,40,null,69,null,40,null,69,null,0,null,211,null,3899,null,1158,null,2947,null,981,null,952,null,592,null,0400000US27,Minnesota,27
388926,null,8574,null,177866,null,5717,null,20527,null,2749,null,8255,null,1501,null,5738,null,1441,null,280,null,232,null,2237,null,945,null,12272,null,2208,null,1989,null,927,null,1661,null,1070,null,408,null,395,null,1972,null,800,null,248,null,240,null,2665,null,739,null,1510,null,698,null,1819,null,628,null,36998,null,3739,null,1010,null,481,null,8415,null,1628,null,12024,null,2039,null,13361,null,2638,null,2188,null,775,null,23460,null,2989,null,9662,null,1855,null,13798,null,2420,null,3682,null,1094,null,28973,null,3155,null,17504,null,2500,null,11469,null,2246,null,64226,null,4545,null,34074,null,2921,null,30152,null,3043,null,211060,null,5430,null,51411,null,3783,null,11274,null,1784,null,6394,null,1336,null,0,null,289,null,4880,null,1231,null,40137,null,3552,null,749,null,534,null,665,null,435,null,388,null,382,null,3743,null,958,null,723,null,507,null,17413,null,2528,null,861,null,419,null,15595,null,2485,null,65674,null,4715,null,14651,null,2034,null,5029,null,1145,null,21771,null,3407,null,11079,null,1662,null,13144,null,2274,null,59589,null,4055,null,26654,null,2885,null,32935,null,2924,null,569,null,363,null,2014,null,775,null,973,null,569,null,1041,null,588,null,31803,null,3155,null,23935,null,2935,null,7868,null,1643,null,0400000US28,Mississippi,28
263624,null,6625,null,117216,null,4469,null,22454,null,2626,null,8607,null,1659,null,5577,null,1177,null,152,null,164,null,2878,null,1122,null,13847,null,2464,null,2833,null,1626,null,2263,null,1110,null,341,null,202,null,1842,null,690,null,378,null,296,null,2252,null,853,null,2624,null,932,null,1314,null,567,null,28402,null,3464,null,1637,null,771,null,4426,null,1312,null,10766,null,2105,null,9891,null,1901,null,1682,null,737,null,25757,null,2607,null,10680,null,1829,null,15077,null,2379,null,0,null,255,null,12544,null,1766,null,9110,null,1593,null,3434,null,995,null,28059,null,2958,null,12043,null,1690,null,16016,null,2224,null,146408,null,4825,null,39650,null,3051,null,13435,null,1720,null,6010,null,1148,null,0,null,255,null,7425,null,1328,null,26215,null,2646,null,1997,null,781,null,208,null,177,null,236,null,166,null,4488,null,1175,null,904,null,438,null,7233,null,1117,null,618,null,328,null,10531,null,1820,null,40449,null,3349,null,13062,null,2166,null,1996,null,984,null,9401,null,1844,null,7116,null,1513,null,8874,null,1690,null,53183,null,4490,null,14888,null,2438,null,38295,null,4026,null,0,null,255,null,1009,null,609,null,412,null,390,null,597,null,480,null,12117,null,1756,null,7691,null,1424,null,4426,null,1122,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
30016,null,2374,null,15741,null,1467,null,2539,null,681,null,735,null,391,null,458,null,258,null,0,null,218,null,277,null,282,null,1804,null,623,null,391,null,263,null,0,null,218,null,105,null,129,null,611,null,427,null,97,null,121,null,322,null,245,null,0,null,218,null,278,null,237,null,3393,null,955,null,224,null,254,null,574,null,322,null,1206,null,647,null,1015,null,540,null,374,null,405,null,4158,null,1097,null,1978,null,879,null,2180,null,769,null,227,null,189,null,1776,null,826,null,614,null,406,null,1162,null,591,null,3648,null,1057,null,1410,null,697,null,2238,null,923,null,14275,null,1605,null,3668,null,933,null,1155,null,561,null,550,null,378,null,0,null,218,null,605,null,386,null,2513,null,660,null,332,null,312,null,0,null,218,null,0,null,218,null,442,null,335,null,92,null,82,null,826,null,405,null,60,null,98,null,761,null,408,null,3220,null,922,null,1048,null,421,null,484,null,446,null,319,null,308,null,388,null,269,null,981,null,522,null,5262,null,1408,null,1168,null,571,null,4094,null,1297,null,0,null,218,null,49,null,89,null,0,null,218,null,49,null,89,null,2076,null,662,null,1654,null,627,null,422,null,299,null,0400000US31,Nebraska,31
80626,null,4207,null,40063,null,2506,null,7156,null,1474,null,3364,null,1021,null,2122,null,721,null,0,null,298,null,1242,null,642,null,3792,null,1026,null,172,null,219,null,462,null,423,null,53,null,84,null,592,null,421,null,0,null,298,null,937,null,497,null,936,null,494,null,640,null,432,null,11208,null,1913,null,122,null,146,null,2585,null,873,null,3619,null,1035,null,3173,null,959,null,1709,null,687,null,9304,null,1884,null,3992,null,1272,null,5312,null,1498,null,0,null,298,null,4047,null,1099,null,2192,null,813,null,1855,null,841,null,8348,null,1587,null,1416,null,759,null,6932,null,1433,null,40563,null,2948,null,10240,null,1602,null,3420,null,936,null,1820,null,613,null,0,null,298,null,1600,null,768,null,6820,null,1550,null,59,null,101,null,227,null,249,null,0,null,298,null,1436,null,835,null,120,null,105,null,2898,null,887,null,474,null,432,null,1606,null,660,null,11376,null,1845,null,1153,null,701,null,876,null,459,null,3787,null,1108,null,2439,null,913,null,3121,null,1058,null,15134,null,2157,null,4855,null,1323,null,10279,null,1707,null,0,null,298,null,547,null,482,null,368,null,431,null,179,null,245,null,3266,null,1104,null,704,null,550,null,2562,null,994,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
