C19037B_001E,C19037B_001EA,C19037B_001M,C19037B_001MA,C19037B_002E,C19037B_002EA,C19037B_002M,C19037B_002MA,C19037B_003E,C19037B_003EA,C19037B_003M,C19037B_003MA,C19037B_004E,C19037B_004EA,C19037B_004M,C19037B_004MA,C19037B_005E,C19037B_005EA,C19037B_005M,C19037B_005MA,C19037B_006E,C19037B_006EA,C19037B_006M,C19037B_006MA,C19037B_007E,C19037B_007EA,C19037B_007M,C19037B_007MA,C19037B_008E,C19037B_008EA,C19037B_008M,C19037B_008MA,C19037B_009E,C19037B_009EA,C19037B_009M,C19037B_009MA,C19037B_010E,C19037B_010EA,C19037B_010M,C19037B_010MA,C19037B_011E,C19037B_011EA,C19037B_011M,C19037B_011MA,C19037B_012E,C19037B_012EA,C19037B_012M,C19037B_012MA,C19037B_013E,C19037B_013EA,C19037B_013M,C19037B_013MA,C19037B_014E,C19037B_014EA,C19037B_014M,C19037B_014MA,C19037B_015E,C19037B_015EA,C19037B_015M,C19037B_015MA,C19037B_016E,C19037B_016EA,C19037B_016M,C19037B_016MA,C19037B_017E,C19037B_017EA,C19037B_017M,C19037B_017MA,C19037B_018E,C19037B_018EA,C19037B_018M,C19037B_018MA,C19037B_019E,C19037B_019EA,C19037B_019M,C19037B_019MA,C19037B_020E,C19037B_020EA,C19037B_020M,C19037B_020MA,C19037B_021E,C19037B_021EA,C19037B_021M,C19037B_021MA,C19037B_022E,C19037B_022EA,C19037B_022M,C19037B_022MA,C19037B_023E,C19037B_023EA,C19037B_023M,C19037B_023MA,C19037B_024E,C19037B_024EA,C19037B_024M,C19037B_024MA,C19037B_025E,C19037B_025EA,C19037B_025M,C19037B_025MA,C19037B_026E,C19037B_026EA,C19037B_026M,C19037B_026MA,C19037B_027E,C19037B_027EA,C19037B_027M,C19037B_027MA,C19037B_028E,C19037B_028EA,C19037B_028M,C19037B_028MA,C19037B_029E,C19037B_029EA,C19037B_029M,C19037B_029MA,C19037B_030E,C19037B_030EA,C19037B_030M,C19037B_030MA,C19037B_031E,C19037B_031EA,C19037B_031M,C19037B_031MA,C19037B_032E,C19037B_032EA,C19037B_032M,C19037B_032MA,C19037B_033E,C19037B_033EA,C19037B_033M,C19037B_033MA,C19037B_034E,C19037B_034EA,C19037B_034M,C19037B_034MA,C19037B_035E,C19037B_035EA,C19037B_035M,C19037B_035MA,C19037B_036E,C19037B_036EA,C19037B_036M,C19037B_036MA,C19037B_037E,C19037B_037EA,C19037B_037M,C19037B_037MA,C19037B_038E,C19037B_038EA,C19037B_038M,C19037B_038MA,C19037B_039E,C19037B_039EA,C19037B_039M,C19037B_039MA,C19037B_040E,C19037B_040EA,C19037B_040M,C19037B_040MA,C19037B_041E,C19037B_041EA,C19037B_041M,C19037B_041MA,C19037B_042E,C19037B_042EA,C19037B_042M,C19037B_042MA,C19037B_043E,C19037B_043EA,C19037B_043M,C19037B_043MA,C19037B_044E,C19037B_044EA,C19037B_044M,C19037B_044MA,C19037B_045E,C19037B_045EA,C19037B_045M,C19037B_045MA,GEO_ID,NAME,state
982620,null,9462,null,53522,null,3651,null,16178,null,2402,null,7277,null,1707,null,10155,null,2017,null,7841,null,1578,null,7082,null,1635,null,3504,null,1050,null,939,null,864,null,517,null,479,null,0,null,296,null,29,null,49,null,450186,null,7836,null,46190,null,3917,null,23701,null,2452,null,60438,null,5240,null,60199,null,4328,null,84031,null,4995,null,93237,null,5240,null,41668,null,3350,null,31180,null,3132,null,5338,null,1350,null,4204,null,1121,null,363047,null,6556,null,45420,null,3225,null,23676,null,2247,null,45083,null,4162,null,44032,null,3550,null,57678,null,3563,null,63686,null,3865,null,40487,null,2942,null,31044,null,2643,null,7843,null,1734,null,4098,null,1185,null,115865,null,3388,null,27546,null,2608,null,18013,null,2087,null,22490,null,2097,null,14237,null,1890,null,13796,null,1913,null,10163,null,1404,null,4875,null,991,null,2896,null,872,null,996,null,467,null,853,null,456,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
655837,null,7848,null,37058,null,3081,null,14072,null,2176,null,3797,null,1243,null,7242,null,1507,null,4757,null,1489,null,4120,null,1109,null,2298,null,882,null,422,null,484,null,212,null,211,null,0,null,265,null,138,null,225,null,254708,null,5915,null,36432,null,3428,null,16741,null,2025,null,33863,null,3286,null,34065,null,3924,null,38590,null,3685,null,46957,null,3303,null,24158,null,2633,null,17475,null,2304,null,4375,null,1120,null,2052,null,773,null,247683,null,5306,null,36492,null,3239,null,17127,null,2187,null,27411,null,2566,null,27307,null,2436,null,35207,null,3219,null,41221,null,3304,null,29476,null,2466,null,22067,null,1973,null,7449,null,1398,null,3926,null,863,null,116388,null,2301,null,22451,null,1982,null,16671,null,1861,null,23016,null,1861,null,13364,null,1545,null,14586,null,1759,null,12057,null,1732,null,7521,null,1097,null,4764,null,957,null,1016,null,410,null,942,null,424,null,0400000US17,Illinois,17
213730,null,4672,null,15305,null,2406,null,6365,null,1461,null,1184,null,720,null,3516,null,1198,null,1444,null,762,null,1229,null,731,null,811,null,596,null,343,null,387,null,264,null,322,null,0,null,265,null,149,null,232,null,89903,null,3257,null,11799,null,1905,null,6503,null,1562,null,13582,null,1985,null,14191,null,1880,null,15786,null,2443,null,15852,null,2029,null,7353,null,1422,null,3100,null,911,null,874,null,637,null,863,null,551,null,76916,null,2841,null,11284,null,1626,null,6276,null,1548,null,9336,null,1539,null,10646,null,1429,null,13376,null,1862,null,12126,null,1902,null,7034,null,1220,null,5716,null,1097,null,892,null,385,null,230,null,212,null,31606,null,1311,null,5492,null,1073,null,4450,null,1039,null,6733,null,1124,null,4663,null,1037,null,3696,null,845,null,3616,null,729,null,1429,null,455,null,1222,null,479,null,177,null,137,null,128,null,155,null,0400000US18,Indiana,18
24963,null,1445,null,3070,null,898,null,785,null,460,null,1057,null,651,null,711,null,469,null,0,null,226,null,169,null,216,null,240,null,271,null,108,null,212,null,0,null,226,null,0,null,226,null,0,null,226,null,11853,null,1856,null,2362,null,956,null,1216,null,560,null,2299,null,940,null,1363,null,634,null,876,null,496,null,2322,null,849,null,989,null,494,null,225,null,224,null,201,null,334,null,0,null,226,null,7145,null,1240,null,1096,null,519,null,846,null,483,null,1648,null,667,null,827,null,447,null,638,null,399,null,669,null,400,null,851,null,612,null,404,null,296,null,166,null,169,null,0,null,226,null,2895,null,650,null,583,null,337,null,728,null,384,null,268,null,187,null,366,null,342,null,505,null,313,null,212,null,262,null,129,null,162,null,44,null,74,null,60,null,102,null,0,null,226,null,0400000US19,Iowa,19
58695,null,2669,null,4910,null,990,null,1690,null,718,null,358,null,368,null,1554,null,612,null,594,null,348,null,408,null,362,null,240,null,228,null,0,null,242,null,66,null,111,null,0,null,242,null,0,null,242,null,23314,null,2348,null,2583,null,879,null,652,null,395,null,3403,null,1058,null,4485,null,1181,null,4093,null,1160,null,4550,null,1334,null,2104,null,697,null,1181,null,610,null,207,null,215,null,56,null,89,null,21856,null,1605,null,2372,null,808,null,1808,null,686,null,2674,null,772,null,2082,null,585,null,4904,null,1219,null,4502,null,1002,null,1025,null,382,null,1898,null,653,null,248,null,198,null,343,null,247,null,8615,null,896,null,2272,null,657,null,605,null,277,null,2150,null,549,null,1222,null,388,null,312,null,186,null,1590,null,532,null,84,null,103,null,380,null,209,null,0,null,242,null,0,null,242,null,0400000US20,Kansas,20
125056,null,3719,null,9111,null,1462,null,4065,null,1026,null,847,null,537,null,1021,null,487,null,1844,null,937,null,721,null,591,null,613,null,529,null,0,null,271,null,0,null,271,null,0,null,271,null,0,null,271,null,51308,null,2847,null,7547,null,1585,null,4461,null,1366,null,9362,null,1813,null,7466,null,1524,null,8226,null,1420,null,7676,null,1559,null,3112,null,910,null,2829,null,1022,null,254,null,236,null,375,null,314,null,46453,null,2869,null,8994,null,1577,null,3840,null,953,null,7093,null,1579,null,6563,null,1349,null,6327,null,1063,null,6939,null,1405,null,3714,null,853,null,2469,null,806,null,452,null,261,null,62,null,124,null,18184,null,1251,null,4876,null,1184,null,2354,null,589,null,4320,null,867,null,2461,null,708,null,1637,null,627,null,1707,null,517,null,732,null,365,null,97,null,116,null,0,null,271,null,0,null,271,null,0400000US21,Kentucky,21
468453,null,5624,null,34750,null,3324,null,11862,null,1830,null,5598,null,1524,null,6842,null,1654,null,2996,null,924,null,3471,null,1175,null,3335,null,1353,null,329,null,353,null,317,null,431,null,0,null,269,null,0,null,269,null,181056,null,5060,null,27013,null,2687,null,19804,null,2505,null,36790,null,3121,null,25619,null,2932,null,28664,null,2893,null,22247,null,2662,null,12928,null,2342,null,6081,null,1342,null,889,null,503,null,1021,null,621,null,178348,null,3868,null,30211,null,2569,null,18836,null,2408,null,27407,null,2496,null,22235,null,2331,null,25568,null,1941,null,28286,null,2434,null,12211,null,1703,null,10393,null,1868,null,2231,null,760,null,970,null,416,null,74299,null,2440,null,21245,null,2286,null,12263,null,1481,null,14085,null,1666,null,9746,null,1460,null,8314,null,1157,null,4789,null,1103,null,1830,null,533,null,1428,null,637,null,257,null,215,null,342,null,266,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
577473,null,7019,null,26402,null,2551,null,5243,null,1251,null,2264,null,1229,null,5865,null,1646,null,4369,null,1554,null,4045,null,1155,null,2568,null,939,null,818,null,564,null,862,null,528,null,342,null,366,null,26,null,44,null,234734,null,5525,null,13555,null,2069,null,8395,null,1671,null,16904,null,2136,null,24663,null,2893,null,39533,null,3927,null,53049,null,3591,null,30460,null,3010,null,31987,null,3337,null,9571,null,1720,null,6617,null,1484,null,231566,null,5068,null,13480,null,1906,null,8903,null,1598,null,17189,null,2431,null,18640,null,2140,null,29979,null,2357,null,45579,null,3415,null,36075,null,2903,null,37555,null,3072,null,13909,null,1585,null,10257,null,1373,null,84771,null,2658,null,13362,null,1797,null,8560,null,1411,null,12890,null,1942,null,8570,null,1302,null,10109,null,1379,null,13968,null,1313,null,7484,null,1187,null,6357,null,1141,null,2281,null,814,null,1190,null,459,null,0400000US24,Maryland,24
127752,null,3956,null,5861,null,1109,null,2107,null,709,null,342,null,361,null,1103,null,551,null,1002,null,635,null,427,null,416,null,292,null,357,null,284,null,361,null,256,null,277,null,48,null,83,null,0,null,281,null,56862,null,3063,null,5850,null,1336,null,3296,null,1123,null,7328,null,1282,null,8304,null,1835,null,8237,null,1747,null,11020,null,1697,null,5994,null,1502,null,4783,null,1306,null,1619,null,730,null,431,null,312,null,48451,null,2586,null,6982,null,1496,null,3044,null,895,null,4360,null,1209,null,3358,null,979,null,6181,null,1118,null,9716,null,1645,null,7379,null,1238,null,5391,null,1227,null,1348,null,469,null,692,null,346,null,16578,null,1348,null,4137,null,980,null,2582,null,869,null,2709,null,903,null,1674,null,599,null,1671,null,659,null,1825,null,530,null,1215,null,491,null,531,null,259,null,61,null,96,null,173,null,148,null,0400000US25,Massachusetts,25
500363,null,6569,null,26408,null,2571,null,9762,null,1764,null,2630,null,930,null,5469,null,1203,null,3354,null,1147,null,3263,null,934,null,1258,null,757,null,512,null,334,null,0,null,237,null,0,null,237,null,160,null,261,null,203923,null,4999,null,35235,null,3329,null,17648,null,2338,null,32614,null,3263,null,27670,null,3026,null,30422,null,2700,null,31046,null,2705,null,16316,null,2048,null,9680,null,1442,null,2245,null,666,null,1047,null,554,null,186722,null,4200,null,32137,null,2476,null,11546,null,1744,null,22215,null,1945,null,19901,null,2082,null,26838,null,2640,null,32929,null,2260,null,19317,null,2097,null,15180,null,1936,null,3532,null,860,null,3127,null,931,null,83310,null,2375,null,14711,null,1610,null,11859,null,1700,null,16908,null,1791,null,12932,null,1603,null,10991,null,1325,null,8015,null,1180,null,3691,null,729,null,3177,null,632,null,552,null,266,null,474,null,258,null,0400000US26,Michigan,26
78458,null,2649,null,6777,null,1230,null,3073,null,839,null,123,null,205,null,1596,null,725,null,1268,null,621,null,251,null,287,null,436,null,363,null,0,null,211,null,0,null,211,null,30,null,51,null,0,null,211,null,43127,null,2222,null,5888,null,1291,null,4024,null,1030,null,6504,null,1630,null,6877,null,1609,null,6662,null,1409,null,8378,null,1696,null,2583,null,948,null,1620,null,662,null,446,null,356,null,145,null,125,null,24007,null,1554,null,6034,null,1323,null,1551,null,573,null,1755,null,560,null,3288,null,995,null,3276,null,744,null,3334,null,810,null,2148,null,750,null,1819,null,630,null,595,null,356,null,207,null,166,null,4547,null,713,null,1283,null,549,null,716,null,360,null,546,null,291,null,434,null,328,null,464,null,268,null,686,null,561,null,149,null,159,null,269,null,199,null,0,null,211,null,0,null,211,null,0400000US27,Minnesota,27
375449,null,5370,null,20347,null,2536,null,8929,null,1768,null,2890,null,1084,null,3058,null,943,null,1810,null,803,null,2337,null,1069,null,547,null,441,null,326,null,353,null,300,null,358,null,150,null,246,null,0,null,289,null,148279,null,4886,null,26361,null,2692,null,15640,null,2165,null,27559,null,3147,null,24483,null,2808,null,22952,null,2755,null,18687,null,2716,null,6570,null,1523,null,4019,null,1368,null,966,null,576,null,1042,null,530,null,143236,null,3756,null,24386,null,2377,null,15164,null,1911,null,27411,null,2730,null,19271,null,2000,null,21569,null,2236,null,20554,null,2013,null,7434,null,1452,null,5361,null,1192,null,1291,null,546,null,795,null,407,null,63587,null,2613,null,20009,null,2056,null,10959,null,1651,null,14049,null,1975,null,7014,null,1269,null,4888,null,1156,null,4339,null,1072,null,1545,null,530,null,699,null,413,null,85,null,100,null,0,null,289,null,0400000US28,Mississippi,28
