B17010D_001E,B17010D_001EA,B17010D_001M,B17010D_001MA,B17010D_002E,B17010D_002EA,B17010D_002M,B17010D_002MA,B17010D_003E,B17010D_003EA,B17010D_003M,B17010D_003MA,B17010D_004E,B17010D_004EA,B17010D_004M,B17010D_004MA,B17010D_005E,B17010D_005EA,B17010D_005M,B17010D_005MA,B17010D_006E,B17010D_006EA,B17010D_006M,B17010D_006MA,B17010D_007E,B17010D_007EA,B17010D_007M,B17010D_007MA,B17010D_008E,B17010D_008EA,B17010D_008M,B17010D_008MA,B17010D_009E,B17010D_009EA,B17010D_009M,B17010D_009MA,B17010D_010E,B17010D_010EA,B17010D_010M,B17010D_010MA,B17010D_011E,B17010D_011EA,B17010D_011M,B17010D_011MA,B17010D_012E,B17010D_012EA,B17010D_012M,B17010D_012MA,B17010D_013E,B17010D_013EA,B17010D_013M,B17010D_013MA,B17010D_014E,B17010D_014EA,B17010D_014M,B17010D_014MA,B17010D_015E,B17010D_015EA,B17010D_015M,B17010D_015MA,B17010D_016E,B17010D_016EA,B17010D_016M,B17010D_016MA,B17010D_017E,B17010D_017EA,B17010D_017M,B17010D_017MA,B17010D_018E,B17010D_018EA,B17010D_018M,B17010D_018MA,B17010D_019E,B17010D_019EA,B17010D_019M,B17010D_019MA,B17010D_020E,B17010D_020EA,B17010D_020M,B17010D_020MA,B17010D_021E,B17010D_021EA,B17010D_021M,B17010D_021MA,B17010D_022E,B17010D_022EA,B17010D_022M,B17010D_022MA,B17010D_023E,B17010D_023EA,B17010D_023M,B17010D_023MA,B17010D_024E,B17010D_024EA,B17010D_024M,B17010D_024MA,B17010D_025E,B17010D_025EA,B17010D_025M,B17010D_025MA,B17010D_026E,B17010D_026EA,B17010D_026M,B17010D_026MA,B17010D_027E,B17010D_027EA,B17010D_027M,B17010D_027MA,B17010D_028E,B17010D_028EA,B17010D_028M,B17010D_028MA,B17010D_029E,B17010D_029EA,B17010D_029M,B17010D_029MA,B17010D_030E,B17010D_030EA,B17010D_030M,B17010D_030MA,B17010D_031E,B17010D_031EA,B17010D_031M,B17010D_031MA,B17010D_032E,B17010D_032EA,B17010D_032M,B17010D_032MA,B17010D_033E,B17010D_033EA,B17010D_033M,B17010D_033MA,B17010D_034E,B17010D_034EA,B17010D_034M,B17010D_034MA,B17010D_035E,B17010D_035EA,B17010D_035M,B17010D_035MA,B17010D_036E,B17010D_036EA,B17010D_036M,B17010D_036MA,B17010D_037E,B17010D_037EA,B17010D_037M,B17010D_037MA,B17010D_038E,B17010D_038EA,B17010D_038M,B17010D_038MA,B17010D_039E,B17010D_039EA,B17010D_039M,B17010D_039MA,B17010D_040E,B17010D_040EA,B17010D_040M,B17010D_040MA,B17010D_041E,B17010D_041EA,B17010D_041M,B17010D_041MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
303280,null,5117,null,39109,null,3421,null,28912,null,2946,null,17434,null,2294,null,1879,null,633,null,5252,null,1326,null,10303,null,1807,null,11478,null,1600,null,10197,null,1669,null,3302,null,954,null,2147,null,806,null,492,null,346,null,118,null,106,null,1537,null,704,null,1155,null,451,null,6895,null,1360,null,5145,null,1239,null,334,null,242,null,847,null,519,null,3964,null,1049,null,1750,null,597,null,264171,null,5327,null,218785,null,5477,null,124122,null,4380,null,28890,null,2677,null,21626,null,2396,null,73606,null,3882,null,94663,null,4069,null,45386,null,3525,null,19351,null,2432,null,6786,null,1568,null,745,null,431,null,756,null,424,null,5285,null,1401,null,12565,null,1786,null,26035,null,2399,null,9778,null,1615,null,1537,null,683,null,960,null,508,null,7281,null,1481,null,16257,null,1588,null,0400000US36,New York,36
38946,null,2381,null,3208,null,898,null,1998,null,726,null,1639,null,711,null,186,null,153,null,649,null,497,null,804,null,504,null,359,null,237,null,1210,null,665,null,200,null,237,null,200,null,237,null,0,null,287,null,32,null,73,null,168,null,221,null,0,null,287,null,1010,null,610,null,939,null,611,null,397,null,346,null,74,null,104,null,468,null,455,null,71,null,91,null,35738,null,2365,null,31137,null,2438,null,18751,null,1840,null,4130,null,1070,null,3524,null,920,null,11097,null,1481,null,12386,null,1612,null,4601,null,934,null,2192,null,868,null,1018,null,433,null,99,null,117,null,0,null,287,null,919,null,423,null,1174,null,691,null,2409,null,743,null,1663,null,768,null,127,null,125,null,408,null,392,null,1128,null,588,null,746,null,488,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
44905,null,2437,null,2760,null,691,null,1773,null,590,null,1206,null,565,null,384,null,343,null,204,null,200,null,618,null,372,null,567,null,296,null,987,null,535,null,73,null,127,null,73,null,127,null,73,null,127,null,0,null,265,null,0,null,265,null,0,null,265,null,914,null,507,null,884,null,506,null,168,null,202,null,114,null,136,null,602,null,443,null,30,null,53,null,42145,null,2395,null,37026,null,2411,null,21649,null,1728,null,5499,null,1064,null,5231,null,1154,null,10919,null,1267,null,15377,null,1761,null,5119,null,1186,null,2600,null,1018,null,1792,null,871,null,337,null,332,null,40,null,75,null,1415,null,811,null,808,null,429,null,2519,null,745,null,1685,null,508,null,159,null,161,null,51,null,75,null,1475,null,472,null,834,null,464,null,0400000US39,Ohio,39
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US40,Oklahoma,40
31453,null,1916,null,3056,null,857,null,1680,null,658,null,810,null,483,null,396,null,387,null,169,null,142,null,245,null,175,null,870,null,438,null,1376,null,642,null,279,null,330,null,279,null,330,null,0,null,273,null,195,null,310,null,84,null,127,null,0,null,273,null,1097,null,531,null,906,null,467,null,0,null,273,null,66,null,123,null,840,null,441,null,191,null,295,null,28397,null,1909,null,24912,null,1746,null,14690,null,1587,null,3444,null,865,null,2416,null,686,null,8830,null,1183,null,10222,null,1349,null,3485,null,1024,null,1434,null,743,null,796,null,632,null,0,null,273,null,353,null,560,null,443,null,297,null,638,null,390,null,2051,null,803,null,1084,null,672,null,114,null,130,null,231,null,200,null,739,null,608,null,967,null,503,null,0400000US41,Oregon,41
67221,null,2502,null,7172,null,1280,null,4631,null,904,null,2784,null,784,null,659,null,401,null,831,null,508,null,1294,null,492,null,1847,null,552,null,2541,null,969,null,712,null,482,null,549,null,472,null,93,null,108,null,0,null,242,null,456,null,453,null,163,null,142,null,1829,null,818,null,1317,null,657,null,234,null,318,null,361,null,384,null,722,null,505,null,512,null,365,null,60049,null,2425,null,51731,null,2616,null,30681,null,1887,null,7842,null,1156,null,6163,null,1126,null,16676,null,1531,null,21050,null,2291,null,8318,null,1132,null,3598,null,855,null,1298,null,549,null,470,null,344,null,69,null,90,null,759,null,447,null,2300,null,677,null,4720,null,878,null,2586,null,679,null,336,null,228,null,359,null,357,null,1891,null,658,null,2134,null,569,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
19045,null,1525,null,1880,null,810,null,645,null,380,null,582,null,353,null,88,null,74,null,157,null,218,null,337,null,277,null,63,null,104,null,1235,null,672,null,125,null,193,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,125,null,193,null,1110,null,640,null,1008,null,628,null,0,null,281,null,392,null,338,null,616,null,483,null,102,null,105,null,17165,null,1318,null,14360,null,1462,null,8518,null,1263,null,2105,null,755,null,1091,null,513,null,5322,null,1089,null,5842,null,939,null,2805,null,995,null,1520,null,715,null,1129,null,647,null,134,null,208,null,336,null,460,null,659,null,433,null,391,null,290,null,1285,null,578,null,1002,null,550,null,57,null,92,null,274,null,282,null,671,null,416,null,283,null,245,null,0400000US47,Tennessee,47
192357,null,4056,null,17566,null,2434,null,11489,null,1882,null,7891,null,1656,null,944,null,449,null,2362,null,939,null,4585,null,1255,null,3598,null,945,null,6077,null,1369,null,1843,null,766,null,659,null,403,null,43,null,73,null,40,null,68,null,576,null,403,null,1184,null,617,null,4234,null,1079,null,3284,null,981,null,542,null,461,null,670,null,557,null,2072,null,626,null,950,null,487,null,174791,null,4308,null,150001,null,4426,null,93826,null,3696,null,23452,null,2305,null,18495,null,2141,null,51879,null,2755,null,56175,null,3448,null,24790,null,2296,null,10305,null,1553,null,4768,null,1186,null,1007,null,611,null,1035,null,725,null,2726,null,882,null,5537,null,1188,null,14485,null,1738,null,8320,null,1251,null,1639,null,667,null,299,null,204,null,6382,null,1161,null,6165,null,1290,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
88485,null,3148,null,4964,null,1463,null,3121,null,1184,null,2501,null,981,null,395,null,393,null,447,null,307,null,1659,null,719,null,620,null,436,null,1843,null,840,null,93,null,159,null,93,null,159,null,93,null,159,null,0,null,283,null,0,null,283,null,0,null,283,null,1750,null,825,null,1454,null,791,null,440,null,459,null,139,null,223,null,875,null,594,null,296,null,287,null,83521,null,3372,null,69497,null,3641,null,41303,null,2687,null,10268,null,1181,null,7386,null,1097,null,23649,null,2019,null,28194,null,2614,null,14024,null,2037,null,4993,null,1267,null,1400,null,634,null,190,null,189,null,84,null,135,null,1126,null,586,null,3593,null,996,null,9031,null,1529,null,4217,null,1083,null,867,null,381,null,932,null,739,null,2418,null,708,null,4814,null,1037,null,0400000US51,Virginia,51
99044,null,3185,null,9672,null,1560,null,4562,null,1137,null,2128,null,865,null,278,null,218,null,726,null,627,null,1124,null,589,null,2434,null,855,null,5110,null,1126,null,1002,null,547,null,529,null,349,null,185,null,239,null,133,null,159,null,211,null,185,null,473,null,453,null,4108,null,1016,null,2810,null,757,null,146,null,142,null,1085,null,614,null,1579,null,486,null,1298,null,708,null,89372,null,3516,null,71820,null,3330,null,41130,null,3491,null,10804,null,1585,null,6072,null,1204,null,24254,null,2718,null,30690,null,2345,null,17552,null,2053,null,7415,null,1296,null,4049,null,1134,null,799,null,565,null,177,null,157,null,3073,null,905,null,3366,null,800,null,10137,null,1746,null,5248,null,1196,null,624,null,448,null,573,null,381,null,4051,null,983,null,4889,null,1023,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
21250,null,1671,null,2754,null,839,null,1455,null,445,null,1080,null,408,null,187,null,191,null,300,null,222,null,593,null,341,null,375,null,256,null,1299,null,664,null,263,null,266,null,263,null,266,null,0,null,213,null,0,null,213,null,263,null,266,null,0,null,213,null,1036,null,608,null,993,null,605,null,0,null,213,null,42,null,67,null,951,null,603,null,43,null,70,null,18496,null,1586,null,16138,null,1558,null,10514,null,1337,null,2628,null,714,null,2384,null,675,null,5502,null,1115,null,5624,null,985,null,2358,null,689,null,463,null,287,null,274,null,223,null,66,null,109,null,69,null,114,null,139,null,160,null,189,null,173,null,1895,null,684,null,1245,null,608,null,135,null,157,null,386,null,291,null,724,null,466,null,650,null,382,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
