B20005D_001E,B20005D_001EA,B20005D_001M,B20005D_001MA,B20005D_002E,B20005D_002EA,B20005D_002M,B20005D_002MA,B20005D_003E,B20005D_003EA,B20005D_003M,B20005D_003MA,B20005D_004E,B20005D_004EA,B20005D_004M,B20005D_004MA,B20005D_005E,B20005D_005EA,B20005D_005M,B20005D_005MA,B20005D_006E,B20005D_006EA,B20005D_006M,B20005D_006MA,B20005D_007E,B20005D_007EA,B20005D_007M,B20005D_007MA,B20005D_008E,B20005D_008EA,B20005D_008M,B20005D_008MA,B20005D_009E,B20005D_009EA,B20005D_009M,B20005D_009MA,B20005D_010E,B20005D_010EA,B20005D_010M,B20005D_010MA,B20005D_011E,B20005D_011EA,B20005D_011M,B20005D_011MA,B20005D_012E,B20005D_012EA,B20005D_012M,B20005D_012MA,B20005D_013E,B20005D_013EA,B20005D_013M,B20005D_013MA,B20005D_014E,B20005D_014EA,B20005D_014M,B20005D_014MA,B20005D_015E,B20005D_015EA,B20005D_015M,B20005D_015MA,B20005D_016E,B20005D_016EA,B20005D_016M,B20005D_016MA,B20005D_017E,B20005D_017EA,B20005D_017M,B20005D_017MA,B20005D_018E,B20005D_018EA,B20005D_018M,B20005D_018MA,B20005D_019E,B20005D_019EA,B20005D_019M,B20005D_019MA,B20005D_020E,B20005D_020EA,B20005D_020M,B20005D_020MA,B20005D_021E,B20005D_021EA,B20005D_021M,B20005D_021MA,B20005D_022E,B20005D_022EA,B20005D_022M,B20005D_022MA,B20005D_023E,B20005D_023EA,B20005D_023M,B20005D_023MA,B20005D_024E,B20005D_024EA,B20005D_024M,B20005D_024MA,B20005D_025E,B20005D_025EA,B20005D_025M,B20005D_025MA,B20005D_026E,B20005D_026EA,B20005D_026M,B20005D_026MA,B20005D_027E,B20005D_027EA,B20005D_027M,B20005D_027MA,B20005D_028E,B20005D_028EA,B20005D_028M,B20005D_028MA,B20005D_029E,B20005D_029EA,B20005D_029M,B20005D_029MA,B20005D_030E,B20005D_030EA,B20005D_030M,B20005D_030MA,B20005D_031E,B20005D_031EA,B20005D_031M,B20005D_031MA,B20005D_032E,B20005D_032EA,B20005D_032M,B20005D_032MA,B20005D_033E,B20005D_033EA,B20005D_033M,B20005D_033MA,B20005D_034E,B20005D_034EA,B20005D_034M,B20005D_034MA,B20005D_035E,B20005D_035EA,B20005D_035M,B20005D_035MA,B20005D_036E,B20005D_036EA,B20005D_036M,B20005D_036MA,B20005D_037E,B20005D_037EA,B20005D_037M,B20005D_037MA,B20005D_038E,B20005D_038EA,B20005D_038M,B20005D_038MA,B20005D_039E,B20005D_039EA,B20005D_039M,B20005D_039MA,B20005D_040E,B20005D_040EA,B20005D_040M,B20005D_040MA,B20005D_041E,B20005D_041EA,B20005D_041M,B20005D_041MA,B20005D_042E,B20005D_042EA,B20005D_042M,B20005D_042MA,B20005D_043E,B20005D_043EA,B20005D_043M,B20005D_043MA,B20005D_044E,B20005D_044EA,B20005D_044M,B20005D_044MA,B20005D_045E,B20005D_045EA,B20005D_045M,B20005D_045MA,B20005D_046E,B20005D_046EA,B20005D_046M,B20005D_046MA,B20005D_047E,B20005D_047EA,B20005D_047M,B20005D_047MA,B20005D_048E,B20005D_048EA,B20005D_048M,B20005D_048MA,B20005D_049E,B20005D_049EA,B20005D_049M,B20005D_049MA,B20005D_050E,B20005D_050EA,B20005D_050M,B20005D_050MA,B20005D_051E,B20005D_051EA,B20005D_051M,B20005D_051MA,B20005D_052E,B20005D_052EA,B20005D_052M,B20005D_052MA,B20005D_053E,B20005D_053EA,B20005D_053M,B20005D_053MA,B20005D_054E,B20005D_054EA,B20005D_054M,B20005D_054MA,B20005D_055E,B20005D_055EA,B20005D_055M,B20005D_055MA,B20005D_056E,B20005D_056EA,B20005D_056M,B20005D_056MA,B20005D_057E,B20005D_057EA,B20005D_057M,B20005D_057MA,B20005D_058E,B20005D_058EA,B20005D_058M,B20005D_058MA,B20005D_059E,B20005D_059EA,B20005D_059M,B20005D_059MA,B20005D_060E,B20005D_060EA,B20005D_060M,B20005D_060MA,B20005D_061E,B20005D_061EA,B20005D_061M,B20005D_061MA,B20005D_062E,B20005D_062EA,B20005D_062M,B20005D_062MA,B20005D_063E,B20005D_063EA,B20005D_063M,B20005D_063MA,B20005D_064E,B20005D_064EA,B20005D_064M,B20005D_064MA,B20005D_065E,B20005D_065EA,B20005D_065M,B20005D_065MA,B20005D_066E,B20005D_066EA,B20005D_066M,B20005D_066MA,B20005D_067E,B20005D_067EA,B20005D_067M,B20005D_067MA,B20005D_068E,B20005D_068EA,B20005D_068M,B20005D_068MA,B20005D_069E,B20005D_069EA,B20005D_069M,B20005D_069MA,B20005D_070E,B20005D_070EA,B20005D_070M,B20005D_070MA,B20005D_071E,B20005D_071EA,B20005D_071M,B20005D_071MA,B20005D_072E,B20005D_072EA,B20005D_072M,B20005D_072MA,B20005D_073E,B20005D_073EA,B20005D_073M,B20005D_073MA,B20005D_074E,B20005D_074EA,B20005D_074M,B20005D_074MA,B20005D_075E,B20005D_075EA,B20005D_075M,B20005D_075MA,B20005D_076E,B20005D_076EA,B20005D_076M,B20005D_076MA,B20005D_077E,B20005D_077EA,B20005D_077M,B20005D_077MA,B20005D_078E,B20005D_078EA,B20005D_078M,B20005D_078MA,B20005D_079E,B20005D_079EA,B20005D_079M,B20005D_079MA,B20005D_080E,B20005D_080EA,B20005D_080M,B20005D_080MA,B20005D_081E,B20005D_081EA,B20005D_081M,B20005D_081MA,B20005D_082E,B20005D_082EA,B20005D_082M,B20005D_082MA,B20005D_083E,B20005D_083EA,B20005D_083M,B20005D_083MA,B20005D_084E,B20005D_084EA,B20005D_084M,B20005D_084MA,B20005D_085E,B20005D_085EA,B20005D_085M,B20005D_085MA,B20005D_086E,B20005D_086EA,B20005D_086M,B20005D_086MA,B20005D_087E,B20005D_087EA,B20005D_087M,B20005D_087MA,B20005D_088E,B20005D_088EA,B20005D_088M,B20005D_088MA,B20005D_089E,B20005D_089EA,B20005D_089M,B20005D_089MA,B20005D_090E,B20005D_090EA,B20005D_090M,B20005D_090MA,B20005D_091E,B20005D_091EA,B20005D_091M,B20005D_091MA,B20005D_092E,B20005D_092EA,B20005D_092M,B20005D_092MA,B20005D_093E,B20005D_093EA,B20005D_093M,B20005D_093MA,B20005D_094E,B20005D_094EA,B20005D_094M,B20005D_094MA,B20005D_095E,B20005D_095EA,B20005D_095M,B20005D_095MA,GEO_ID,NAME,state
204038,null,3024,null,98677,null,1861,null,53673,null,2381,null,0,null,296,null,53673,null,2381,null,68,null,111,null,71,null,112,null,188,null,228,null,85,null,129,null,1387,null,524,null,430,null,356,null,1384,null,738,null,1084,null,496,null,2738,null,870,null,2237,null,925,null,3521,null,1127,null,6385,null,1640,null,2024,null,861,null,5083,null,1129,null,3100,null,1243,null,3066,null,974,null,4309,null,1239,null,2407,null,885,null,6369,null,1375,null,7737,null,1402,null,45004,null,2110,null,16688,null,1411,null,28316,null,1984,null,3483,null,864,null,2270,null,753,null,1517,null,697,null,1760,null,844,null,2841,null,851,null,1413,null,590,null,1555,null,543,null,1001,null,416,null,1361,null,632,null,585,null,414,null,972,null,535,null,1596,null,567,null,1140,null,516,null,745,null,415,null,572,null,372,null,1098,null,504,null,1461,null,639,null,730,null,410,null,951,null,473,null,1265,null,565,null,105361,null,2407,null,34712,null,2589,null,0,null,296,null,34712,null,2589,null,99,null,165,null,0,null,296,null,368,null,375,null,409,null,471,null,1366,null,586,null,325,null,196,null,2459,null,926,null,1367,null,536,null,2492,null,913,null,2680,null,868,null,3473,null,1105,null,3621,null,1115,null,1813,null,652,null,2690,null,721,null,1932,null,1041,null,1145,null,423,null,2197,null,735,null,1202,null,491,null,2154,null,694,null,2920,null,905,null,70649,null,3284,null,38488,null,2650,null,32161,null,2372,null,4177,null,1099,null,2505,null,788,null,3147,null,812,null,2534,null,796,null,2663,null,758,null,1629,null,739,null,2010,null,694,null,1333,null,601,null,1911,null,748,null,1274,null,452,null,1576,null,575,null,1095,null,571,null,1643,null,652,null,680,null,412,null,831,null,464,null,833,null,379,null,697,null,438,null,907,null,530,null,287,null,214,null,429,null,243,null,0400000US13,Georgia,13
437132,null,6617,null,201613,null,3908,null,95745,null,3836,null,0,null,271,null,95745,null,3836,null,36,null,62,null,58,null,95,null,91,null,142,null,361,null,300,null,2189,null,881,null,2180,null,730,null,1974,null,755,null,2949,null,812,null,4975,null,1220,null,4176,null,1215,null,7646,null,1672,null,7500,null,1365,null,6364,null,1143,null,7461,null,1343,null,5491,null,1199,null,8257,null,1406,null,10036,null,1698,null,7163,null,1321,null,9206,null,1220,null,7632,null,1002,null,105868,null,3344,null,60329,null,2373,null,45539,null,3204,null,4653,null,982,null,5687,null,1108,null,3851,null,1089,null,1755,null,615,null,3162,null,657,null,1735,null,606,null,2365,null,707,null,2539,null,829,null,1386,null,505,null,1629,null,503,null,2232,null,579,null,2772,null,595,null,1641,null,551,null,1664,null,478,null,1399,null,536,null,1591,null,502,null,1964,null,633,null,1116,null,467,null,1482,null,546,null,916,null,464,null,235519,null,4641,null,85320,null,3883,null,61,null,101,null,85259,null,3895,null,67,null,98,null,62,null,79,null,399,null,405,null,435,null,372,null,1891,null,636,null,1781,null,654,null,2517,null,775,null,3184,null,919,null,4521,null,924,null,4613,null,1197,null,9012,null,1648,null,12496,null,1680,null,7735,null,1336,null,8036,null,1678,null,6257,null,1319,null,5568,null,1109,null,6538,null,1241,null,2680,null,670,null,3792,null,909,null,3675,null,927,null,150199,null,4058,null,94887,null,3604,null,55312,null,3323,null,8438,null,1419,null,5273,null,1059,null,4714,null,1002,null,4577,null,923,null,4136,null,812,null,2237,null,766,null,3270,null,778,null,2132,null,658,null,2221,null,538,null,1975,null,665,null,3329,null,835,null,2978,null,661,null,3158,null,889,null,2081,null,678,null,1247,null,567,null,852,null,353,null,1067,null,498,null,617,null,282,null,524,null,306,null,486,null,295,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
442435,null,3631,null,215920,null,2395,null,109895,null,3923,null,0,null,265,null,109895,null,3923,null,0,null,265,null,72,null,118,null,937,null,521,null,564,null,409,null,2930,null,997,null,1021,null,619,null,2145,null,860,null,2218,null,994,null,6219,null,1364,null,1832,null,850,null,4994,null,1252,null,6705,null,1300,null,5699,null,1248,null,7057,null,1386,null,6193,null,1293,null,7807,null,1524,null,8158,null,1394,null,8770,null,1585,null,16034,null,2034,null,20540,null,1944,null,106025,null,4067,null,41759,null,2515,null,64266,null,3595,null,10123,null,1536,null,5102,null,1289,null,6561,null,1477,null,2901,null,1042,null,5128,null,1339,null,1895,null,682,null,4333,null,1262,null,1750,null,726,null,2610,null,746,null,1529,null,567,null,2940,null,821,null,2044,null,731,null,1640,null,625,null,2582,null,806,null,1571,null,609,null,1236,null,492,null,1858,null,836,null,1679,null,678,null,3243,null,845,null,3541,null,923,null,226515,null,2235,null,78799,null,3824,null,0,null,265,null,78799,null,3824,null,73,null,120,null,196,null,186,null,93,null,108,null,185,null,185,null,2116,null,818,null,1509,null,934,null,4085,null,1300,null,1462,null,545,null,5137,null,1411,null,3069,null,889,null,5131,null,1021,null,6739,null,1383,null,5757,null,1522,null,5056,null,1112,null,2480,null,750,null,4358,null,957,null,7857,null,1546,null,5337,null,1095,null,10346,null,1494,null,7813,null,1493,null,147716,null,3861,null,81547,null,3956,null,66169,null,3871,null,9570,null,1575,null,6559,null,1278,null,6619,null,1354,null,4436,null,990,null,5804,null,1132,null,2309,null,739,null,3107,null,875,null,1817,null,625,null,2910,null,817,null,1762,null,660,null,3560,null,1040,null,2630,null,718,null,3057,null,1105,null,1609,null,719,null,1902,null,662,null,1459,null,529,null,1670,null,541,null,1838,null,624,null,1867,null,606,null,1684,null,614,null,0400000US17,Illinois,17
64289,null,2077,null,31826,null,1519,null,13735,null,1313,null,0,null,265,null,13735,null,1313,null,0,null,265,null,0,null,265,null,95,null,165,null,51,null,67,null,176,null,164,null,268,null,267,null,369,null,286,null,520,null,374,null,524,null,322,null,480,null,387,null,1016,null,560,null,491,null,358,null,453,null,285,null,642,null,451,null,719,null,339,null,506,null,393,null,2037,null,644,null,510,null,269,null,3142,null,860,null,1736,null,592,null,18091,null,1783,null,7965,null,1298,null,10126,null,1457,null,1179,null,579,null,1040,null,546,null,636,null,474,null,671,null,519,null,910,null,442,null,688,null,554,null,97,null,102,null,611,null,403,null,660,null,408,null,247,null,197,null,373,null,228,null,228,null,245,null,267,null,218,null,390,null,251,null,0,null,265,null,25,null,40,null,481,null,387,null,249,null,231,null,402,null,253,null,972,null,474,null,32463,null,1357,null,10277,null,1351,null,0,null,265,null,10277,null,1351,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,297,null,304,null,179,null,199,null,358,null,202,null,77,null,131,null,475,null,315,null,590,null,437,null,1711,null,778,null,1648,null,800,null,549,null,306,null,1281,null,523,null,353,null,262,null,340,null,299,null,281,null,200,null,773,null,481,null,745,null,314,null,620,null,358,null,22186,null,1495,null,12461,null,1377,null,9725,null,1361,null,2243,null,751,null,1213,null,641,null,970,null,428,null,396,null,262,null,462,null,251,null,851,null,738,null,471,null,378,null,330,null,278,null,163,null,194,null,391,null,386,null,363,null,259,null,291,null,232,null,36,null,61,null,390,null,271,null,173,null,182,null,38,null,69,null,592,null,472,null,148,null,170,null,0,null,265,null,204,null,164,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
46358,null,1771,null,21851,null,1351,null,11045,null,1514,null,0,null,242,null,11045,null,1514,null,71,null,113,null,0,null,242,null,0,null,242,null,135,null,161,null,520,null,392,null,0,null,242,null,178,null,159,null,412,null,362,null,690,null,438,null,541,null,513,null,609,null,333,null,711,null,400,null,523,null,305,null,555,null,333,null,511,null,437,null,1405,null,587,null,975,null,484,null,611,null,323,null,1228,null,573,null,1370,null,552,null,10806,null,1631,null,3663,null,1028,null,7143,null,1478,null,766,null,473,null,1261,null,576,null,786,null,384,null,273,null,294,null,278,null,238,null,41,null,75,null,430,null,318,null,241,null,270,null,232,null,203,null,220,null,324,null,665,null,441,null,476,null,511,null,361,null,320,null,159,null,178,null,203,null,201,null,75,null,92,null,347,null,332,null,51,null,94,null,128,null,146,null,150,null,159,null,24507,null,1612,null,8355,null,1111,null,0,null,242,null,8355,null,1111,null,0,null,242,null,0,null,242,null,210,null,321,null,13,null,22,null,42,null,73,null,295,null,247,null,286,null,295,null,519,null,298,null,438,null,310,null,457,null,323,null,756,null,327,null,848,null,439,null,539,null,363,null,917,null,465,null,353,null,213,null,335,null,266,null,906,null,503,null,342,null,242,null,564,null,422,null,535,null,228,null,16152,null,1722,null,7338,null,1467,null,8814,null,1302,null,1233,null,630,null,513,null,356,null,1509,null,604,null,585,null,510,null,1102,null,499,null,212,null,174,null,414,null,324,null,341,null,274,null,834,null,367,null,273,null,250,null,501,null,246,null,540,null,294,null,94,null,109,null,90,null,112,null,170,null,158,null,15,null,26,null,218,null,184,null,0,null,242,null,78,null,130,null,92,null,113,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
47827,null,1578,null,23588,null,1485,null,9883,null,1712,null,0,null,269,null,9883,null,1712,null,0,null,269,null,0,null,269,null,457,null,553,null,193,null,218,null,121,null,156,null,1,null,3,null,920,null,613,null,708,null,500,null,535,null,366,null,199,null,210,null,504,null,406,null,367,null,280,null,820,null,465,null,461,null,273,null,208,null,187,null,571,null,439,null,473,null,271,null,429,null,289,null,1246,null,465,null,1670,null,923,null,13705,null,1560,null,5201,null,1202,null,8504,null,1456,null,949,null,468,null,798,null,636,null,598,null,319,null,35,null,57,null,1310,null,827,null,276,null,327,null,387,null,424,null,302,null,277,null,414,null,272,null,82,null,95,null,116,null,179,null,276,null,262,null,666,null,438,null,298,null,202,null,273,null,291,null,111,null,190,null,345,null,450,null,576,null,367,null,305,null,310,null,387,null,301,null,24239,null,1395,null,7236,null,1216,null,0,null,269,null,7236,null,1216,null,0,null,269,null,166,null,149,null,311,null,271,null,134,null,150,null,295,null,272,null,351,null,213,null,822,null,566,null,392,null,249,null,568,null,404,null,177,null,168,null,514,null,418,null,500,null,318,null,645,null,333,null,103,null,155,null,153,null,169,null,364,null,345,null,311,null,235,null,399,null,282,null,687,null,480,null,344,null,190,null,17003,null,1589,null,9189,null,1457,null,7814,null,1459,null,1455,null,732,null,768,null,484,null,1186,null,512,null,325,null,265,null,218,null,170,null,190,null,149,null,598,null,342,null,186,null,175,null,576,null,499,null,142,null,141,null,92,null,155,null,225,null,164,null,204,null,251,null,308,null,229,null,0,null,269,null,214,null,166,null,135,null,182,null,109,null,138,null,181,null,152,null,702,null,437,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
223544,null,2628,null,106270,null,1668,null,56065,null,2565,null,0,null,281,null,56065,null,2565,null,40,null,67,null,0,null,281,null,313,null,262,null,360,null,263,null,788,null,515,null,139,null,184,null,805,null,486,null,420,null,345,null,1936,null,890,null,1210,null,842,null,2954,null,1082,null,3408,null,934,null,3374,null,981,null,3851,null,1065,null,3234,null,1007,null,3534,null,973,null,3548,null,922,null,4782,null,1189,null,8501,null,1484,null,12868,null,1376,null,50205,null,2728,null,18593,null,1925,null,31612,null,2562,null,3681,null,1004,null,3518,null,944,null,1269,null,597,null,1376,null,547,null,1839,null,703,null,1022,null,488,null,1201,null,563,null,506,null,338,null,2762,null,1166,null,569,null,337,null,1448,null,562,null,1166,null,426,null,1066,null,576,null,1620,null,654,null,620,null,355,null,914,null,399,null,1068,null,487,null,1356,null,642,null,2032,null,630,null,2579,null,781,null,117274,null,1629,null,43038,null,2416,null,0,null,281,null,43038,null,2416,null,234,null,194,null,0,null,281,null,76,null,100,null,334,null,207,null,1073,null,523,null,629,null,474,null,1678,null,638,null,1228,null,520,null,2212,null,913,null,1028,null,416,null,2789,null,781,null,3169,null,889,null,2621,null,806,null,3593,null,1007,null,3002,null,889,null,2141,null,794,null,4141,null,959,null,3157,null,754,null,5250,null,1050,null,4683,null,973,null,74236,null,2742,null,39392,null,2366,null,34844,null,2732,null,4750,null,952,null,2749,null,697,null,2774,null,885,null,2276,null,1050,null,3592,null,891,null,1569,null,572,null,1685,null,616,null,1270,null,601,null,1175,null,426,null,831,null,422,null,1087,null,482,null,2003,null,708,null,636,null,344,null,1567,null,525,null,1298,null,517,null,671,null,287,null,1535,null,467,null,583,null,283,null,1254,null,424,null,1539,null,517,null,0400000US24,Maryland,24
249470,null,2058,null,121817,null,1426,null,60266,null,3027,null,0,null,281,null,60266,null,3027,null,0,null,281,null,0,null,281,null,521,null,451,null,185,null,209,null,419,null,265,null,1277,null,868,null,325,null,249,null,1040,null,688,null,1889,null,838,null,1179,null,706,null,2551,null,1078,null,4630,null,1553,null,3502,null,982,null,3626,null,1173,null,2101,null,770,null,3948,null,1083,null,3320,null,907,null,6257,null,1290,null,9302,null,1366,null,14194,null,2074,null,61551,null,3299,null,26334,null,2033,null,35217,null,2779,null,3638,null,846,null,3641,null,871,null,4149,null,1150,null,2213,null,844,null,3260,null,1481,null,1382,null,548,null,1902,null,785,null,824,null,431,null,2552,null,968,null,258,null,219,null,1515,null,621,null,2017,null,761,null,526,null,288,null,1051,null,509,null,594,null,311,null,823,null,530,null,403,null,257,null,1342,null,655,null,1461,null,568,null,1666,null,546,null,127653,null,1417,null,45421,null,2751,null,0,null,281,null,45421,null,2751,null,0,null,281,null,0,null,281,null,274,null,299,null,296,null,385,null,843,null,586,null,699,null,500,null,990,null,551,null,1220,null,620,null,1558,null,650,null,1353,null,566,null,5603,null,1342,null,6006,null,1394,null,2920,null,920,null,3800,null,898,null,2291,null,909,null,2682,null,826,null,3913,null,956,null,3081,null,997,null,3796,null,883,null,4096,null,1113,null,82232,null,2805,null,41985,null,3013,null,40247,null,2727,null,7862,null,1209,null,4623,null,1033,null,4555,null,1251,null,2401,null,814,null,3282,null,919,null,1804,null,905,null,1908,null,786,null,1054,null,615,null,1509,null,576,null,695,null,363,null,1251,null,476,null,1550,null,615,null,946,null,380,null,852,null,525,null,784,null,427,null,868,null,469,null,639,null,324,null,368,null,279,null,1693,null,748,null,1603,null,875,null,0400000US25,Massachusetts,25
