C24010B_001E,C24010B_001EA,C24010B_001M,C24010B_001MA,C24010B_002E,C24010B_002EA,C24010B_002M,C24010B_002MA,C24010B_003E,C24010B_003EA,C24010B_003M,C24010B_003MA,C24010B_004E,C24010B_004EA,C24010B_004M,C24010B_004MA,C24010B_005E,C24010B_005EA,C24010B_005M,C24010B_005MA,C24010B_006E,C24010B_006EA,C24010B_006M,C24010B_006MA,C24010B_007E,C24010B_007EA,C24010B_007M,C24010B_007MA,C24010B_008E,C24010B_008EA,C24010B_008M,C24010B_008MA,C24010B_009E,C24010B_009EA,C24010B_009M,C24010B_009MA,C24010B_010E,C24010B_010EA,C24010B_010M,C24010B_010MA,C24010B_011E,C24010B_011EA,C24010B_011M,C24010B_011MA,C24010B_012E,C24010B_012EA,C24010B_012M,C24010B_012MA,C24010B_013E,C24010B_013EA,C24010B_013M,C24010B_013MA,C24010B_014E,C24010B_014EA,C24010B_014M,C24010B_014MA,C24010B_015E,C24010B_015EA,C24010B_015M,C24010B_015MA,GEO_ID,NAME,state
5656,null,1025,null,3338,null,758,null,1308,null,502,null,615,null,463,null,675,null,520,null,0,null,253,null,399,null,352,null,341,null,251,null,2318,null,704,null,903,null,501,null,407,null,352,null,848,null,530,null,0,null,253,null,0,null,253,null,160,null,163,null,0400000US33,New Hampshire,33
517143,null,8370,null,242457,null,5232,null,64071,null,4407,null,47849,null,3862,null,50846,null,3291,null,203,null,193,null,26964,null,2738,null,52524,null,4268,null,274686,null,5583,null,96541,null,4321,null,71671,null,3775,null,93085,null,5154,null,16,null,29,null,1090,null,573,null,12283,null,1934,null,0400000US34,New Jersey,34
18836,null,2096,null,10894,null,1632,null,3378,null,1321,null,2413,null,1037,null,1217,null,709,null,0,null,281,null,1363,null,652,null,2523,null,976,null,7942,null,1303,null,2936,null,821,null,2180,null,814,null,2542,null,865,null,0,null,281,null,0,null,281,null,284,null,215,null,0400000US35,New Mexico,35
1259101,null,12474,null,570619,null,9342,null,138640,null,7463,null,130624,null,6250,null,121104,null,6126,null,1454,null,735,null,76755,null,5129,null,102042,null,6478,null,688482,null,8895,null,232699,null,7658,null,219997,null,7044,null,212012,null,7889,null,183,null,165,null,2494,null,815,null,21097,null,2716,null,0400000US36,New York,36
807870,null,10670,null,373277,null,6761,null,73421,null,4703,null,64830,null,4631,null,64050,null,4725,null,3394,null,1145,null,48084,null,3726,null,119498,null,6083,null,434593,null,7796,null,132415,null,6270,null,120012,null,5891,null,129457,null,6297,null,750,null,421,null,2249,null,943,null,49710,null,3227,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
513808,null,7824,null,233977,null,5541,null,50279,null,3466,null,53275,null,4271,null,39537,null,3620,null,191,null,266,null,22346,null,2762,null,68349,null,4154,null,279831,null,5456,null,76139,null,4659,null,83221,null,4125,null,91184,null,4954,null,0,null,265,null,2058,null,779,null,27229,null,2982,null,0400000US39,Ohio,39
109178,null,3417,null,54234,null,2908,null,9773,null,1811,null,13544,null,2123,null,9459,null,1687,null,348,null,356,null,6219,null,1395,null,14891,null,1925,null,54944,null,2221,null,14672,null,1833,null,18182,null,2627,null,17831,null,2262,null,0,null,246,null,326,null,291,null,3933,null,946,null,0400000US40,Oklahoma,40
25996,null,2047,null,15506,null,1313,null,4250,null,1289,null,2613,null,964,null,4187,null,1314,null,0,null,273,null,922,null,464,null,3534,null,931,null,10490,null,1542,null,3453,null,892,null,2272,null,849,null,4425,null,1175,null,0,null,273,null,142,null,233,null,198,null,205,null,0400000US41,Oregon,41
486062,null,8615,null,224276,null,5519,null,51622,null,3689,null,59251,null,4664,null,40282,null,3355,null,80,null,93,null,23165,null,3023,null,49876,null,4070,null,261786,null,5933,null,82920,null,4795,null,77459,null,4994,null,85980,null,4688,null,186,null,190,null,1221,null,560,null,14020,null,2063,null,0400000US42,Pennsylvania,42
25115,null,2565,null,13469,null,2014,null,2248,null,786,null,3084,null,796,null,2163,null,854,null,0,null,285,null,2352,null,824,null,3622,null,1562,null,11646,null,1259,null,3404,null,817,null,4219,null,941,null,2886,null,885,null,0,null,285,null,226,null,337,null,911,null,425,null,0400000US44,Rhode Island,44
500980,null,9986,null,230426,null,6781,null,32142,null,3002,null,45376,null,4530,null,31571,null,3409,null,1551,null,764,null,37053,null,3865,null,82733,null,4453,null,270554,null,6980,null,71024,null,4852,null,78217,null,4310,null,76461,null,5394,null,779,null,493,null,1666,null,678,null,42407,null,3953,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
435963,null,7698,null,199668,null,5278,null,34053,null,3290,null,38814,null,3423,null,36059,null,3730,null,967,null,717,null,21486,null,2527,null,68289,null,5323,null,236295,null,5101,null,62776,null,3770,null,59445,null,3696,null,80727,null,4811,null,0,null,281,null,1756,null,817,null,31591,null,2877,null,0400000US47,Tennessee,47
1154753,null,12101,null,537978,null,9614,null,118964,null,6012,null,89767,null,5661,null,114691,null,6967,null,2507,null,791,null,57953,null,5252,null,154096,null,6488,null,616775,null,8446,null,203986,null,7083,null,158763,null,7411,null,208087,null,8292,null,239,null,199,null,4983,null,1340,null,40717,null,3511,null,0400000US48,Texas,48
11628,null,1463,null,7423,null,1239,null,1835,null,737,null,611,null,343,null,1896,null,811,null,112,null,183,null,1119,null,613,null,1850,null,802,null,4205,null,966,null,1071,null,532,null,479,null,383,null,1728,null,758,null,0,null,261,null,0,null,261,null,927,null,539,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
677561,null,10360,null,320158,null,6370,null,73509,null,4142,null,61559,null,4211,null,56970,null,4460,null,1536,null,801,null,49771,null,3633,null,76813,null,5653,null,357403,null,6832,null,111730,null,4668,null,88267,null,5261,null,124101,null,5288,null,101,null,143,null,2635,null,889,null,30569,null,2794,null,0400000US51,Virginia,51
94351,null,4074,null,51379,null,2966,null,11749,null,1413,null,9832,null,1916,null,9919,null,1719,null,302,null,364,null,6206,null,1538,null,13371,null,2288,null,42972,null,2670,null,11300,null,1825,null,13622,null,2371,null,14655,null,2385,null,38,null,67,null,371,null,331,null,2986,null,1111,null,0400000US53,Washington,53
22630,null,2013,null,12344,null,1674,null,2796,null,1035,null,3043,null,916,null,2683,null,1004,null,76,null,125,null,1393,null,754,null,2353,null,738,null,10286,null,1353,null,3306,null,1103,null,2233,null,794,null,4278,null,888,null,0,null,265,null,0,null,265,null,469,null,377,null,0400000US54,West Virginia,54
113109,null,4507,null,48866,null,3027,null,11758,null,1914,null,8750,null,1537,null,9230,null,1656,null,129,null,139,null,4957,null,1062,null,14042,null,1858,null,64243,null,2746,null,16773,null,2181,null,21971,null,2060,null,18899,null,2079,null,21,null,31,null,326,null,357,null,6253,null,1267,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
91648,null,5411,null,50716,null,3510,null,10092,null,1645,null,11875,null,1749,null,6877,null,1368,null,709,null,510,null,13194,null,1988,null,7969,null,1392,null,40932,null,3303,null,12727,null,1488,null,11586,null,1863,null,14240,null,1831,null,89,null,143,null,165,null,156,null,2125,null,785,null,0400000US72,Puerto Rico,72
