B01001B_001E,B01001B_001EA,B01001B_001M,B01001B_001MA,B01001B_002E,B01001B_002EA,B01001B_002M,B01001B_002MA,B01001B_003E,B01001B_003EA,B01001B_003M,B01001B_003MA,B01001B_004E,B01001B_004EA,B01001B_004M,B01001B_004MA,B01001B_005E,B01001B_005EA,B01001B_005M,B01001B_005MA,B01001B_006E,B01001B_006EA,B01001B_006M,B01001B_006MA,B01001B_007E,B01001B_007EA,B01001B_007M,B01001B_007MA,B01001B_008E,B01001B_008EA,B01001B_008M,B01001B_008MA,B01001B_009E,B01001B_009EA,B01001B_009M,B01001B_009MA,B01001B_010E,B01001B_010EA,B01001B_010M,B01001B_010MA,B01001B_011E,B01001B_011EA,B01001B_011M,B01001B_011MA,B01001B_012E,B01001B_012EA,B01001B_012M,B01001B_012MA,B01001B_013E,B01001B_013EA,B01001B_013M,B01001B_013MA,B01001B_014E,B01001B_014EA,B01001B_014M,B01001B_014MA,B01001B_015E,B01001B_015EA,B01001B_015M,B01001B_015MA,B01001B_016E,B01001B_016EA,B01001B_016M,B01001B_016MA,B01001B_017E,B01001B_017EA,B01001B_017M,B01001B_017MA,B01001B_018E,B01001B_018EA,B01001B_018M,B01001B_018MA,B01001B_019E,B01001B_019EA,B01001B_019M,B01001B_019MA,B01001B_020E,B01001B_020EA,B01001B_020M,B01001B_020MA,B01001B_021E,B01001B_021EA,B01001B_021M,B01001B_021MA,B01001B_022E,B01001B_022EA,B01001B_022M,B01001B_022MA,B01001B_023E,B01001B_023EA,B01001B_023M,B01001B_023MA,B01001B_024E,B01001B_024EA,B01001B_024M,B01001B_024MA,B01001B_025E,B01001B_025EA,B01001B_025M,B01001B_025MA,B01001B_026E,B01001B_026EA,B01001B_026M,B01001B_026MA,B01001B_027E,B01001B_027EA,B01001B_027M,B01001B_027MA,B01001B_028E,B01001B_028EA,B01001B_028M,B01001B_028MA,B01001B_029E,B01001B_029EA,B01001B_029M,B01001B_029MA,B01001B_030E,B01001B_030EA,B01001B_030M,B01001B_030MA,B01001B_031E,B01001B_031EA,B01001B_031M,B01001B_031MA,GEO_ID,NAME,state
2855189,null,10137,null,1347871,null,6453,null,118393,null,2683,null,114711,null,4255,null,122946,null,4427,null,77887,null,2273,null,57701,null,3380,null,107441,null,3407,null,100136,null,3645,null,92541,null,3444,null,207408,null,3795,null,177204,null,3324,null,102022,null,2071,null,44242,null,1875,null,19955,null,1569,null,5284,null,1153,null,1507318,null,7667,null,114158,null,3740,null,106477,null,5188,null,118508,null,4897,null,76550,null,2674,null,49857,null,2591,null,111596,null,3330,null,115573,null,2818,null,108363,null,3128,null,237017,null,3527,null,214449,null,2977,null,131659,null,2091,null,68294,null,2013,null,37752,null,2224,null,17065,null,1792,null,0400000US13,Georgia,13
27836,null,2420,null,16125,null,1792,null,521,null,399,null,2150,null,1189,null,689,null,530,null,235,null,395,null,868,null,761,null,2538,null,929,null,1542,null,896,null,1798,null,546,null,2904,null,761,null,1292,null,242,null,1159,null,350,null,71,null,131,null,358,null,272,null,0,null,271,null,11711,null,1583,null,1845,null,1192,null,1042,null,818,null,812,null,528,null,417,null,438,null,137,null,229,null,1860,null,744,null,702,null,637,null,1058,null,585,null,1639,null,593,null,864,null,475,null,870,null,327,null,266,null,232,null,199,null,194,null,0,null,271,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1884069,null,8167,null,884851,null,5295,null,76543,null,2033,null,72173,null,3871,null,85618,null,3739,null,53687,null,1634,null,34862,null,1598,null,72315,null,2157,null,61997,null,1986,null,54678,null,1749,null,119237,null,2266,null,116508,null,2254,null,71280,null,881,null,40130,null,889,null,20505,null,1130,null,5318,null,1008,null,999218,null,5130,null,72294,null,1674,null,73532,null,3785,null,76619,null,4141,null,51600,null,1407,null,34061,null,1497,null,73987,null,1915,null,70704,null,1537,null,62732,null,1419,null,141030,null,1470,null,140325,null,1479,null,95990,null,1117,null,58487,null,1300,null,34298,null,1833,null,13559,null,1601,null,0400000US17,Illinois,17
551215,null,6084,null,265090,null,3720,null,23764,null,1613,null,22017,null,2145,null,24521,null,2312,null,15297,null,995,null,9539,null,1071,null,19465,null,1520,null,19767,null,1219,null,18136,null,1140,null,38603,null,1820,null,35348,null,1244,null,20525,null,941,null,10737,null,767,null,5758,null,639,null,1613,null,597,null,286125,null,3998,null,23273,null,1579,null,21717,null,2550,null,23166,null,2258,null,14790,null,1024,null,10409,null,1237,null,20041,null,1835,null,19273,null,1251,null,20651,null,1061,null,39499,null,1352,null,39266,null,1277,null,25809,null,1078,null,15340,null,706,null,8638,null,963,null,4253,null,917,null,0400000US18,Indiana,18
70018,null,2980,null,36654,null,2241,null,3174,null,525,null,4112,null,939,null,3013,null,858,null,2475,null,661,null,1253,null,611,null,3410,null,882,null,2949,null,697,null,2601,null,841,null,5820,null,1321,null,4126,null,922,null,2052,null,532,null,1094,null,392,null,525,null,402,null,50,null,85,null,33364,null,1894,null,3136,null,625,null,2782,null,658,null,4011,null,833,null,2040,null,607,null,1065,null,377,null,2742,null,806,null,3338,null,890,null,2254,null,743,null,3910,null,968,null,4282,null,1001,null,1615,null,347,null,1038,null,433,null,888,null,421,null,263,null,193,null,0400000US19,Iowa,19
159268,null,4646,null,80842,null,2944,null,6875,null,931,null,8113,null,1327,null,5902,null,1063,null,4695,null,956,null,3350,null,850,null,7571,null,1414,null,5416,null,1159,null,5101,null,823,null,11859,null,1363,null,10919,null,1017,null,6184,null,719,null,3176,null,549,null,1065,null,390,null,616,null,247,null,78426,null,3129,null,7716,null,957,null,7018,null,1577,null,5586,null,1094,null,4249,null,699,null,1756,null,610,null,5777,null,1057,null,6334,null,854,null,4018,null,765,null,10085,null,990,null,11386,null,933,null,6653,null,574,null,4503,null,580,null,2281,null,507,null,1064,null,323,null,0400000US20,Kansas,20
322149,null,5145,null,155736,null,3907,null,12284,null,1277,null,14713,null,1542,null,12294,null,1558,null,8242,null,933,null,9265,null,1183,null,12788,null,1390,null,9852,null,1384,null,11367,null,1449,null,21515,null,1943,null,21165,null,1571,null,12454,null,1126,null,6252,null,718,null,2902,null,603,null,643,null,398,null,166413,null,3559,null,12373,null,1289,null,13362,null,1563,null,11783,null,1683,null,9099,null,1015,null,5615,null,990,null,11414,null,1336,null,12532,null,1452,null,11733,null,1222,null,23449,null,1408,null,23195,null,1454,null,15080,null,1324,null,8971,null,1047,null,4226,null,680,null,3581,null,861,null,0400000US21,Kentucky,21
1357893,null,6202,null,643107,null,4376,null,57370,null,2242,null,55982,null,3557,null,58420,null,3704,null,38355,null,1616,null,27859,null,2370,null,54962,null,2361,null,50434,null,2561,null,36096,null,1990,null,80768,null,2420,null,84241,null,2007,null,54653,null,1319,null,26093,null,1329,null,14067,null,1274,null,3807,null,810,null,714786,null,4479,null,53954,null,2204,null,55917,null,2755,null,54078,null,2919,null,35497,null,1516,null,26747,null,2003,null,62662,null,2239,null,51746,null,2311,null,42650,null,2429,null,97956,null,2713,null,95227,null,1960,null,67051,null,1104,null,38486,null,1483,null,23007,null,1568,null,9808,null,1447,null,0400000US22,Louisiana,22
14652,null,2437,null,8556,null,1732,null,1052,null,719,null,1842,null,746,null,699,null,539,null,204,null,204,null,561,null,366,null,1094,null,668,null,755,null,443,null,381,null,304,null,537,null,515,null,816,null,586,null,347,null,327,null,144,null,166,null,81,null,106,null,43,null,84,null,6096,null,1320,null,950,null,429,null,905,null,472,null,1272,null,609,null,136,null,216,null,276,null,343,null,335,null,210,null,191,null,202,null,790,null,436,null,452,null,229,null,167,null,216,null,534,null,290,null,78,null,128,null,10,null,19,null,0,null,226,null,0400000US23,Maine,23
1626017,null,6823,null,756960,null,4453,null,60925,null,2219,null,59218,null,3388,null,62723,null,3069,null,40866,null,1085,null,26548,null,1599,null,59447,null,2051,null,53530,null,2385,null,48124,null,1798,null,115504,null,2111,null,109609,null,1684,null,66940,null,1136,null,33561,null,1087,null,17341,null,1111,null,2624,null,669,null,869057,null,4708,null,58080,null,1751,null,58000,null,3170,null,58933,null,3034,null,41199,null,1374,null,27626,null,1223,null,63135,null,2044,null,59500,null,1387,null,57367,null,1564,null,139638,null,2203,null,133127,null,1476,null,88776,null,915,null,46848,null,1182,null,27998,null,1392,null,8830,null,985,null,0400000US24,Maryland,24
384615,null,7248,null,186689,null,4016,null,14964,null,1237,null,13974,null,1933,null,15901,null,1670,null,10678,null,984,null,9042,null,1923,null,16218,null,1664,null,14315,null,2008,null,13025,null,1486,null,28557,null,1722,null,24997,null,1264,null,14160,null,980,null,6449,null,527,null,3647,null,621,null,762,null,343,null,197926,null,4597,null,14746,null,1356,null,14944,null,1941,null,13367,null,1855,null,10959,null,1118,null,7687,null,1461,null,16018,null,1739,null,14491,null,945,null,12323,null,1260,null,32880,null,1377,null,25878,null,1534,null,17269,null,800,null,9671,null,569,null,4978,null,1075,null,2715,null,970,null,0400000US25,Massachusetts,25
1416635,null,8197,null,669078,null,4773,null,55783,null,1914,null,55131,null,3524,null,61057,null,3145,null,43054,null,1173,null,23807,null,1446,null,50196,null,1650,null,48020,null,1234,null,45415,null,1528,null,91750,null,1806,null,89080,null,1641,null,58420,null,1056,null,26272,null,761,null,16723,null,1094,null,4370,null,928,null,747557,null,4999,null,53017,null,1675,null,53209,null,3022,null,59098,null,3036,null,41804,null,1273,null,23445,null,1331,null,50789,null,1624,null,53573,null,1507,null,51266,null,1300,null,107773,null,1317,null,104775,null,1196,null,72013,null,804,null,39872,null,909,null,24614,null,1382,null,12309,null,1158,null,0400000US26,Michigan,26
225798,null,4327,null,118063,null,2810,null,12322,null,981,null,11497,null,1677,null,9732,null,1432,null,7853,null,785,null,5788,null,1470,null,10035,null,766,null,9549,null,893,null,9371,null,831,null,19315,null,1380,null,13869,null,1004,null,5923,null,609,null,1849,null,291,null,805,null,117,null,155,null,144,null,107735,null,2812,null,12186,null,1003,null,9324,null,1168,null,9537,null,1247,null,5829,null,866,null,3990,null,644,null,8674,null,923,null,10182,null,905,null,9462,null,772,null,16606,null,1080,null,11294,null,810,null,6149,null,581,null,2996,null,275,null,1172,null,305,null,334,null,210,null,0400000US27,Minnesota,27
1095051,null,6689,null,515652,null,5185,null,48195,null,2535,null,47407,null,3044,null,48242,null,3068,null,30272,null,1952,null,22846,null,2133,null,46258,null,3039,null,34997,null,2675,null,31883,null,2850,null,63670,null,3053,null,66279,null,2655,null,42868,null,1765,null,19971,null,1341,null,9849,null,1326,null,2915,null,597,null,579399,null,4115,null,47241,null,2356,null,46690,null,2949,null,45596,null,3345,null,30209,null,1641,null,22895,null,2054,null,46354,null,1962,null,40867,null,1960,null,36144,null,2184,null,80266,null,2662,null,77540,null,1853,null,49225,null,991,null,29929,null,1338,null,19350,null,1598,null,7093,null,1204,null,0400000US28,Mississippi,28
664022,null,6137,null,312370,null,4122,null,28610,null,1351,null,26336,null,2551,null,27261,null,2660,null,20276,null,1311,null,10837,null,972,null,25669,null,1428,null,23670,null,1245,null,19293,null,1003,null,41892,null,1378,null,41262,null,1232,null,25154,null,944,null,13709,null,690,null,6289,null,937,null,2112,null,680,null,351652,null,4196,null,27473,null,1490,null,24444,null,2069,null,28554,null,2242,null,18833,null,1074,null,12320,null,999,null,24922,null,1504,null,24545,null,1195,null,23637,null,1210,null,48818,null,1366,null,50346,null,1324,null,32376,null,784,null,19196,null,809,null,11372,null,1060,null,4816,null,896,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
70333,null,2616,null,35332,null,1573,null,3402,null,588,null,2816,null,686,null,3465,null,755,null,2201,null,461,null,1190,null,255,null,2839,null,499,null,3077,null,636,null,2169,null,358,null,5115,null,472,null,4704,null,557,null,2423,null,181,null,1528,null,329,null,342,null,261,null,61,null,92,null,35001,null,1490,null,3209,null,534,null,2487,null,752,null,2954,null,732,null,2074,null,442,null,1130,null,613,null,2832,null,771,null,3310,null,493,null,1979,null,364,null,4899,null,326,null,4428,null,448,null,2703,null,370,null,1600,null,135,null,656,null,312,null,740,null,287,null,0400000US31,Nebraska,31
190238,null,4094,null,95178,null,2352,null,8231,null,922,null,7953,null,1402,null,8737,null,1320,null,5189,null,494,null,3629,null,416,null,7499,null,493,null,6899,null,644,null,7028,null,553,null,12912,null,870,null,12010,null,650,null,7723,null,398,null,4685,null,276,null,2181,null,341,null,502,null,299,null,95060,null,2371,null,7447,null,914,null,6920,null,1383,null,8521,null,1477,null,5639,null,585,null,2542,null,511,null,6242,null,443,null,7746,null,464,null,6609,null,543,null,14070,null,785,null,12095,null,643,null,8961,null,369,null,4981,null,427,null,2602,null,415,null,685,null,300,null,0400000US32,Nevada,32
12546,null,1473,null,6705,null,984,null,394,null,302,null,349,null,252,null,845,null,650,null,490,null,373,null,170,null,164,null,1062,null,501,null,433,null,318,null,238,null,214,null,984,null,587,null,1112,null,610,null,274,null,204,null,265,null,139,null,89,null,124,null,0,null,253,null,5841,null,1002,null,462,null,392,null,478,null,414,null,950,null,519,null,98,null,136,null,274,null,255,null,791,null,393,null,79,null,74,null,141,null,142,null,1268,null,531,null,765,null,457,null,284,null,180,null,223,null,205,null,0,null,253,null,28,null,51,null,0400000US33,New Hampshire,33
1185829,null,7876,null,565377,null,5604,null,47257,null,1836,null,42927,null,2676,null,50931,null,3042,null,31323,null,1420,null,21487,null,1918,null,45645,null,2264,null,40468,null,1870,null,35904,null,1435,null,90470,null,2121,null,73009,null,1566,null,44710,null,1378,null,25821,null,1251,null,12519,null,1372,null,2906,null,779,null,620452,null,5290,null,40961,null,1881,null,44806,null,3043,null,44623,null,3229,null,28540,null,1064,null,21551,null,1593,null,43464,null,2154,null,39815,null,1385,null,42175,null,1530,null,100235,null,1666,null,87498,null,1245,null,61347,null,983,null,37710,null,853,null,19797,null,1334,null,7930,null,1246,null,0400000US34,New Jersey,34
44646,null,3260,null,24482,null,2206,null,1772,null,680,null,1732,null,800,null,2185,null,931,null,1287,null,677,null,1025,null,572,null,1399,null,720,null,3577,null,1235,null,1428,null,686,null,3084,null,1224,null,4179,null,1149,null,1590,null,392,null,641,null,274,null,418,null,312,null,165,null,197,null,20164,null,2595,null,1657,null,791,null,1983,null,764,null,1237,null,882,null,989,null,671,null,465,null,389,null,1584,null,703,null,2023,null,972,null,1148,null,501,null,1629,null,747,null,3665,null,1184,null,1246,null,270,null,1332,null,521,null,642,null,381,null,564,null,419,null,0400000US35,New Mexico,35
3010970,null,11451,null,1401945,null,7459,null,114673,null,2834,null,103231,null,3888,null,120065,null,4147,null,78769,null,1747,null,53366,null,2125,null,119779,null,2952,null,105225,null,2811,null,89966,null,2025,null,201851,null,2781,null,188048,null,2519,null,121491,null,1987,null,65609,null,1157,null,31779,null,1295,null,8093,null,1247,null,1609025,null,7512,null,107852,null,2296,null,104330,null,4143,null,111417,null,4717,null,76580,null,1443,null,52610,null,1821,null,124145,null,2724,null,108380,null,2243,null,103021,null,2353,null,240295,null,2988,null,228165,null,2463,null,163903,null,2110,null,103470,null,1556,null,62550,null,1911,null,22307,null,1815,null,0400000US36,New York,36
1928080,null,8876,null,904989,null,6457,null,71804,null,2802,null,73952,null,3559,null,75193,null,3874,null,53458,null,2113,null,39456,null,2901,null,69446,null,3561,null,59351,null,3281,null,58912,null,3105,null,134756,null,3656,null,121583,null,3490,null,79658,null,1772,null,43250,null,1967,null,19342,null,1745,null,4828,null,1023,null,1023091,null,6285,null,71868,null,3181,null,69918,null,3766,null,74982,null,3511,null,48817,null,2179,null,33601,null,2135,null,73781,null,2808,null,65970,null,2671,null,69554,null,2723,null,158506,null,3369,null,146362,null,2968,null,99598,null,1721,null,57330,null,1943,null,36762,null,2029,null,16042,null,1669,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1344674,null,7488,null,635784,null,4676,null,52614,null,1823,null,49805,null,2526,null,59917,null,2217,null,39113,null,1454,null,24114,null,1482,null,51464,null,1820,null,44655,null,1676,null,39540,null,1737,null,84465,null,2256,null,86321,null,1730,null,53548,null,1327,null,30025,null,1156,null,16387,null,1115,null,3816,null,907,null,708890,null,5241,null,50192,null,2225,null,53311,null,3390,null,55132,null,3371,null,34926,null,1098,null,24239,null,1525,null,50572,null,1757,null,52089,null,1722,null,44273,null,1454,null,97659,null,1735,null,100560,null,1524,null,66461,null,1270,null,42117,null,1162,null,26487,null,1410,null,10872,null,1309,null,0400000US39,Ohio,39
270332,null,4558,null,136119,null,3199,null,13188,null,1727,null,10874,null,1580,null,11354,null,1583,null,8088,null,690,null,4588,null,554,null,12061,null,1593,null,10992,null,1362,null,9409,null,1202,null,19143,null,1438,null,18370,null,1540,null,10050,null,894,null,4781,null,614,null,2733,null,794,null,488,null,284,null,134213,null,3344,null,10000,null,1342,null,12190,null,1657,null,11111,null,1380,null,6631,null,1005,null,3197,null,837,null,10763,null,1165,null,9282,null,930,null,7753,null,834,null,19641,null,1635,null,18565,null,1749,null,11255,null,1065,null,7462,null,720,null,4564,null,654,null,1799,null,608,null,0400000US40,Oklahoma,40
62852,null,3262,null,33905,null,2002,null,3322,null,618,null,2450,null,902,null,2790,null,738,null,1628,null,388,null,1125,null,252,null,2764,null,618,null,2364,null,588,null,2876,null,944,null,4335,null,871,null,5011,null,623,null,3377,null,773,null,1334,null,348,null,428,null,319,null,101,null,166,null,28947,null,2027,null,2912,null,756,null,2806,null,861,null,1950,null,849,null,1387,null,584,null,1124,null,620,null,1989,null,795,null,2131,null,728,null,2212,null,407,null,3873,null,553,null,3711,null,499,null,2184,null,353,null,1425,null,312,null,581,null,359,null,662,null,241,null,0400000US41,Oregon,41
