B23002C_001E,B23002C_001EA,B23002C_001M,B23002C_001MA,B23002C_002E,B23002C_002EA,B23002C_002M,B23002C_002MA,B23002C_003E,B23002C_003EA,B23002C_003M,B23002C_003MA,B23002C_004E,B23002C_004EA,B23002C_004M,B23002C_004MA,B23002C_005E,B23002C_005EA,B23002C_005M,B23002C_005MA,B23002C_006E,B23002C_006EA,B23002C_006M,B23002C_006MA,B23002C_007E,B23002C_007EA,B23002C_007M,B23002C_007MA,B23002C_008E,B23002C_008EA,B23002C_008M,B23002C_008MA,B23002C_009E,B23002C_009EA,B23002C_009M,B23002C_009MA,B23002C_010E,B23002C_010EA,B23002C_010M,B23002C_010MA,B23002C_011E,B23002C_011EA,B23002C_011M,B23002C_011MA,B23002C_012E,B23002C_012EA,B23002C_012M,B23002C_012MA,B23002C_013E,B23002C_013EA,B23002C_013M,B23002C_013MA,B23002C_014E,B23002C_014EA,B23002C_014M,B23002C_014MA,B23002C_015E,B23002C_015EA,B23002C_015M,B23002C_015MA,B23002C_016E,B23002C_016EA,B23002C_016M,B23002C_016MA,B23002C_017E,B23002C_017EA,B23002C_017M,B23002C_017MA,B23002C_018E,B23002C_018EA,B23002C_018M,B23002C_018MA,B23002C_019E,B23002C_019EA,B23002C_019M,B23002C_019MA,B23002C_020E,B23002C_020EA,B23002C_020M,B23002C_020MA,B23002C_021E,B23002C_021EA,B23002C_021M,B23002C_021MA,B23002C_022E,B23002C_022EA,B23002C_022M,B23002C_022MA,B23002C_023E,B23002C_023EA,B23002C_023M,B23002C_023MA,B23002C_024E,B23002C_024EA,B23002C_024M,B23002C_024MA,B23002C_025E,B23002C_025EA,B23002C_025M,B23002C_025MA,B23002C_026E,B23002C_026EA,B23002C_026M,B23002C_026MA,B23002C_027E,B23002C_027EA,B23002C_027M,B23002C_027MA,B23002C_028E,B23002C_028EA,B23002C_028M,B23002C_028MA,B23002C_029E,B23002C_029EA,B23002C_029M,B23002C_029MA,B23002C_030E,B23002C_030EA,B23002C_030M,B23002C_030MA,B23002C_031E,B23002C_031EA,B23002C_031M,B23002C_031MA,B23002C_032E,B23002C_032EA,B23002C_032M,B23002C_032MA,B23002C_033E,B23002C_033EA,B23002C_033M,B23002C_033MA,B23002C_034E,B23002C_034EA,B23002C_034M,B23002C_034MA,B23002C_035E,B23002C_035EA,B23002C_035M,B23002C_035MA,B23002C_036E,B23002C_036EA,B23002C_036M,B23002C_036MA,B23002C_037E,B23002C_037EA,B23002C_037M,B23002C_037MA,B23002C_038E,B23002C_038EA,B23002C_038M,B23002C_038MA,B23002C_039E,B23002C_039EA,B23002C_039M,B23002C_039MA,B23002C_040E,B23002C_040EA,B23002C_040M,B23002C_040MA,B23002C_041E,B23002C_041EA,B23002C_041M,B23002C_041MA,B23002C_042E,B23002C_042EA,B23002C_042M,B23002C_042MA,B23002C_043E,B23002C_043EA,B23002C_043M,B23002C_043MA,B23002C_044E,B23002C_044EA,B23002C_044M,B23002C_044MA,B23002C_045E,B23002C_045EA,B23002C_045M,B23002C_045MA,B23002C_046E,B23002C_046EA,B23002C_046M,B23002C_046MA,B23002C_047E,B23002C_047EA,B23002C_047M,B23002C_047MA,B23002C_048E,B23002C_048EA,B23002C_048M,B23002C_048MA,B23002C_049E,B23002C_049EA,B23002C_049M,B23002C_049MA,B23002C_050E,B23002C_050EA,B23002C_050M,B23002C_050MA,B23002C_051E,B23002C_051EA,B23002C_051M,B23002C_051MA,B23002C_052E,B23002C_052EA,B23002C_052M,B23002C_052MA,B23002C_053E,B23002C_053EA,B23002C_053M,B23002C_053MA,B23002C_054E,B23002C_054EA,B23002C_054M,B23002C_054MA,B23002C_055E,B23002C_055EA,B23002C_055M,B23002C_055MA,B23002C_056E,B23002C_056EA,B23002C_056M,B23002C_056MA,B23002C_057E,B23002C_057EA,B23002C_057M,B23002C_057MA,B23002C_058E,B23002C_058EA,B23002C_058M,B23002C_058MA,B23002C_059E,B23002C_059EA,B23002C_059M,B23002C_059MA,B23002C_060E,B23002C_060EA,B23002C_060M,B23002C_060MA,B23002C_061E,B23002C_061EA,B23002C_061M,B23002C_061MA,B23002C_062E,B23002C_062EA,B23002C_062M,B23002C_062MA,B23002C_063E,B23002C_063EA,B23002C_063M,B23002C_063MA,B23002C_064E,B23002C_064EA,B23002C_064M,B23002C_064MA,B23002C_065E,B23002C_065EA,B23002C_065M,B23002C_065MA,B23002C_066E,B23002C_066EA,B23002C_066M,B23002C_066MA,B23002C_067E,B23002C_067EA,B23002C_067M,B23002C_067MA,B23002C_068E,B23002C_068EA,B23002C_068M,B23002C_068MA,B23002C_069E,B23002C_069EA,B23002C_069M,B23002C_069MA,B23002C_070E,B23002C_070EA,B23002C_070M,B23002C_070MA,B23002C_071E,B23002C_071EA,B23002C_071M,B23002C_071MA,B23002C_072E,B23002C_072EA,B23002C_072M,B23002C_072MA,B23002C_073E,B23002C_073EA,B23002C_073M,B23002C_073MA,B23002C_074E,B23002C_074EA,B23002C_074M,B23002C_074MA,B23002C_075E,B23002C_075EA,B23002C_075M,B23002C_075MA,B23002C_076E,B23002C_076EA,B23002C_076M,B23002C_076MA,B23002C_077E,B23002C_077EA,B23002C_077M,B23002C_077MA,B23002C_078E,B23002C_078EA,B23002C_078M,B23002C_078MA,B23002C_079E,B23002C_079EA,B23002C_079M,B23002C_079MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
41079,null,2311,null,22784,null,1730,null,1796,null,435,null,1012,null,375,null,0,null,237,null,1012,null,375,null,646,null,291,null,366,null,263,null,784,null,335,null,2151,null,649,null,1386,null,543,null,0,null,237,null,1386,null,543,null,898,null,414,null,488,null,312,null,765,null,370,null,13402,null,1350,null,10476,null,1288,null,32,null,56,null,10444,null,1279,null,9299,null,1214,null,1145,null,477,null,2926,null,697,null,2956,null,722,null,1418,null,550,null,0,null,237,null,1418,null,550,null,1303,null,545,null,115,null,114,null,1538,null,487,null,948,null,352,null,276,null,206,null,276,null,206,null,0,null,237,null,672,null,294,null,1531,null,450,null,198,null,185,null,171,null,178,null,27,null,45,null,1333,null,396,null,18295,null,1492,null,1382,null,418,null,418,null,242,null,0,null,237,null,418,null,242,null,418,null,242,null,0,null,237,null,964,null,367,null,1570,null,490,null,1073,null,354,null,0,null,237,null,1073,null,354,null,874,null,344,null,199,null,181,null,497,null,321,null,10928,null,1243,null,7819,null,1037,null,0,null,237,null,7819,null,1037,null,6713,null,1057,null,1106,null,405,null,3109,null,769,null,2637,null,605,null,1327,null,411,null,0,null,237,null,1327,null,411,null,1195,null,382,null,132,null,122,null,1310,null,409,null,968,null,435,null,101,null,112,null,101,null,112,null,0,null,237,null,867,null,413,null,810,null,296,null,87,null,111,null,87,null,111,null,0,null,237,null,723,null,286,null,0400000US26,Michigan,26
39281,null,2283,null,19888,null,1630,null,2972,null,757,null,1021,null,381,null,0,null,211,null,1021,null,381,null,500,null,293,null,521,null,268,null,1951,null,673,null,1526,null,563,null,1084,null,503,null,0,null,211,null,1084,null,503,null,560,null,289,null,524,null,418,null,442,null,223,null,11962,null,1413,null,7341,null,1148,null,0,null,211,null,7341,null,1148,null,6096,null,1080,null,1245,null,508,null,4621,null,860,null,1721,null,521,null,1069,null,489,null,0,null,211,null,1069,null,489,null,973,null,476,null,96,null,170,null,652,null,296,null,655,null,240,null,79,null,66,null,79,null,66,null,0,null,211,null,576,null,221,null,1052,null,365,null,172,null,118,null,144,null,118,null,28,null,44,null,880,null,340,null,19393,null,1739,null,1350,null,560,null,800,null,462,null,0,null,211,null,800,null,462,null,693,null,452,null,107,null,99,null,550,null,303,null,1737,null,605,null,1386,null,559,null,0,null,211,null,1386,null,559,null,731,null,373,null,655,null,367,null,351,null,281,null,11995,null,1125,null,8013,null,1138,null,0,null,211,null,8013,null,1138,null,6646,null,998,null,1367,null,591,null,3982,null,941,null,2628,null,645,null,1687,null,567,null,0,null,211,null,1687,null,567,null,1602,null,559,null,85,null,69,null,941,null,315,null,483,null,201,null,72,null,73,null,72,null,73,null,0,null,211,null,411,null,212,null,1200,null,438,null,200,null,218,null,200,null,218,null,0,null,211,null,1000,null,446,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US29,Missouri,29
40203,null,1804,null,18472,null,1174,null,2688,null,705,null,616,null,364,null,0,null,233,null,616,null,364,null,266,null,257,null,350,null,277,null,2072,null,676,null,2336,null,605,null,1363,null,582,null,0,null,233,null,1363,null,582,null,504,null,339,null,859,null,486,null,973,null,411,null,10586,null,1003,null,8158,null,1043,null,0,null,233,null,8158,null,1043,null,6767,null,961,null,1391,null,483,null,2428,null,730,null,1518,null,425,null,646,null,261,null,0,null,233,null,646,null,261,null,549,null,233,null,97,null,92,null,872,null,332,null,434,null,179,null,126,null,96,null,126,null,96,null,0,null,233,null,308,null,164,null,910,null,312,null,231,null,205,null,231,null,205,null,0,null,233,null,679,null,258,null,21731,null,1149,null,2726,null,783,null,1174,null,603,null,0,null,233,null,1174,null,603,null,741,null,447,null,433,null,353,null,1552,null,525,null,1814,null,503,null,900,null,381,null,0,null,233,null,900,null,381,null,834,null,367,null,66,null,81,null,914,null,405,null,12660,null,941,null,7838,null,860,null,0,null,233,null,7838,null,860,null,7179,null,906,null,659,null,388,null,4822,null,921,null,2871,null,587,null,1972,null,532,null,0,null,233,null,1972,null,532,null,1861,null,475,null,111,null,160,null,899,null,377,null,718,null,274,null,250,null,187,null,250,null,187,null,0,null,233,null,468,null,225,null,942,null,328,null,165,null,150,null,165,null,150,null,0,null,233,null,777,null,329,null,0400000US30,Montana,30
