B19037D_001E,B19037D_001EA,B19037D_001M,B19037D_001MA,B19037D_002E,B19037D_002EA,B19037D_002M,B19037D_002MA,B19037D_003E,B19037D_003EA,B19037D_003M,B19037D_003MA,B19037D_004E,B19037D_004EA,B19037D_004M,B19037D_004MA,B19037D_005E,B19037D_005EA,B19037D_005M,B19037D_005MA,B19037D_006E,B19037D_006EA,B19037D_006M,B19037D_006MA,B19037D_007E,B19037D_007EA,B19037D_007M,B19037D_007MA,B19037D_008E,B19037D_008EA,B19037D_008M,B19037D_008MA,B19037D_009E,B19037D_009EA,B19037D_009M,B19037D_009MA,B19037D_010E,B19037D_010EA,B19037D_010M,B19037D_010MA,B19037D_011E,B19037D_011EA,B19037D_011M,B19037D_011MA,B19037D_012E,B19037D_012EA,B19037D_012M,B19037D_012MA,B19037D_013E,B19037D_013EA,B19037D_013M,B19037D_013MA,B19037D_014E,B19037D_014EA,B19037D_014M,B19037D_014MA,B19037D_015E,B19037D_015EA,B19037D_015M,B19037D_015MA,B19037D_016E,B19037D_016EA,B19037D_016M,B19037D_016MA,B19037D_017E,B19037D_017EA,B19037D_017M,B19037D_017MA,B19037D_018E,B19037D_018EA,B19037D_018M,B19037D_018MA,B19037D_019E,B19037D_019EA,B19037D_019M,B19037D_019MA,B19037D_020E,B19037D_020EA,B19037D_020M,B19037D_020MA,B19037D_021E,B19037D_021EA,B19037D_021M,B19037D_021MA,B19037D_022E,B19037D_022EA,B19037D_022M,B19037D_022MA,B19037D_023E,B19037D_023EA,B19037D_023M,B19037D_023MA,B19037D_024E,B19037D_024EA,B19037D_024M,B19037D_024MA,B19037D_025E,B19037D_025EA,B19037D_025M,B19037D_025MA,B19037D_026E,B19037D_026EA,B19037D_026M,B19037D_026MA,B19037D_027E,B19037D_027EA,B19037D_027M,B19037D_027MA,B19037D_028E,B19037D_028EA,B19037D_028M,B19037D_028MA,B19037D_029E,B19037D_029EA,B19037D_029M,B19037D_029MA,B19037D_030E,B19037D_030EA,B19037D_030M,B19037D_030MA,B19037D_031E,B19037D_031EA,B19037D_031M,B19037D_031MA,B19037D_032E,B19037D_032EA,B19037D_032M,B19037D_032MA,B19037D_033E,B19037D_033EA,B19037D_033M,B19037D_033MA,B19037D_034E,B19037D_034EA,B19037D_034M,B19037D_034MA,B19037D_035E,B19037D_035EA,B19037D_035M,B19037D_035MA,B19037D_036E,B19037D_036EA,B19037D_036M,B19037D_036MA,B19037D_037E,B19037D_037EA,B19037D_037M,B19037D_037MA,B19037D_038E,B19037D_038EA,B19037D_038M,B19037D_038MA,B19037D_039E,B19037D_039EA,B19037D_039M,B19037D_039MA,B19037D_040E,B19037D_040EA,B19037D_040M,B19037D_040MA,B19037D_041E,B19037D_041EA,B19037D_041M,B19037D_041MA,B19037D_042E,B19037D_042EA,B19037D_042M,B19037D_042MA,B19037D_043E,B19037D_043EA,B19037D_043M,B19037D_043MA,B19037D_044E,B19037D_044EA,B19037D_044M,B19037D_044MA,B19037D_045E,B19037D_045EA,B19037D_045M,B19037D_045MA,B19037D_046E,B19037D_046EA,B19037D_046M,B19037D_046MA,B19037D_047E,B19037D_047EA,B19037D_047M,B19037D_047MA,B19037D_048E,B19037D_048EA,B19037D_048M,B19037D_048MA,B19037D_049E,B19037D_049EA,B19037D_049M,B19037D_049MA,B19037D_050E,B19037D_050EA,B19037D_050M,B19037D_050MA,B19037D_051E,B19037D_051EA,B19037D_051M,B19037D_051MA,B19037D_052E,B19037D_052EA,B19037D_052M,B19037D_052MA,B19037D_053E,B19037D_053EA,B19037D_053M,B19037D_053MA,B19037D_054E,B19037D_054EA,B19037D_054M,B19037D_054MA,B19037D_055E,B19037D_055EA,B19037D_055M,B19037D_055MA,B19037D_056E,B19037D_056EA,B19037D_056M,B19037D_056MA,B19037D_057E,B19037D_057EA,B19037D_057M,B19037D_057MA,B19037D_058E,B19037D_058EA,B19037D_058M,B19037D_058MA,B19037D_059E,B19037D_059EA,B19037D_059M,B19037D_059MA,B19037D_060E,B19037D_060EA,B19037D_060M,B19037D_060MA,B19037D_061E,B19037D_061EA,B19037D_061M,B19037D_061MA,B19037D_062E,B19037D_062EA,B19037D_062M,B19037D_062MA,B19037D_063E,B19037D_063EA,B19037D_063M,B19037D_063MA,B19037D_064E,B19037D_064EA,B19037D_064M,B19037D_064MA,B19037D_065E,B19037D_065EA,B19037D_065M,B19037D_065MA,B19037D_066E,B19037D_066EA,B19037D_066M,B19037D_066MA,B19037D_067E,B19037D_067EA,B19037D_067M,B19037D_067MA,B19037D_068E,B19037D_068EA,B19037D_068M,B19037D_068MA,B19037D_069E,B19037D_069EA,B19037D_069M,B19037D_069MA,GEO_ID,NAME,state
78869,null,2993,null,2462,null,693,null,555,null,421,null,312,null,206,null,106,null,190,null,558,null,413,null,259,null,269,null,120,null,117,null,36,null,75,null,0,null,296,null,0,null,296,null,136,null,109,null,12,null,21,null,234,null,175,null,57,null,73,null,46,null,77,null,31,null,51,null,0,null,296,null,42415,null,2501,null,1359,null,513,null,657,null,467,null,610,null,416,null,2202,null,743,null,1875,null,857,null,1801,null,664,null,2190,null,872,null,2186,null,869,null,2588,null,901,null,3777,null,1026,null,5706,null,1281,null,5886,null,1063,null,4182,null,1100,null,2521,null,658,null,2466,null,707,null,2409,null,712,null,29063,null,2288,null,1379,null,569,null,1116,null,489,null,379,null,289,null,660,null,388,null,1255,null,459,null,2156,null,903,null,1138,null,510,null,1519,null,613,null,901,null,407,null,2564,null,942,null,3977,null,895,null,4578,null,1092,null,2362,null,655,null,1390,null,505,null,2135,null,686,null,1554,null,632,null,4929,null,975,null,362,null,275,null,555,null,313,null,624,null,419,null,384,null,249,null,202,null,178,null,275,null,218,null,206,null,210,null,173,null,171,null,59,null,95,null,305,null,212,null,568,null,339,null,424,null,276,null,214,null,191,null,332,null,284,null,145,null,153,null,101,null,140,null,0400000US13,Georgia,13
179542,null,3908,null,3996,null,1256,null,1240,null,642,null,0,null,271,null,268,null,327,null,91,null,110,null,152,null,249,null,383,null,393,null,611,null,572,null,369,null,357,null,0,null,271,null,332,null,317,null,0,null,271,null,351,null,334,null,149,null,242,null,50,null,83,null,0,null,271,null,0,null,271,null,42915,null,2865,null,2074,null,868,null,735,null,466,null,1339,null,660,null,1147,null,551,null,1148,null,581,null,1668,null,588,null,1855,null,744,null,1549,null,598,null,2269,null,792,null,3365,null,950,null,6732,null,1603,null,7500,null,1309,null,4919,null,1015,null,2676,null,782,null,2116,null,712,null,1823,null,730,null,72677,null,2645,null,2812,null,903,null,991,null,419,null,1890,null,804,null,1710,null,622,null,1715,null,567,null,2463,null,866,null,2281,null,766,null,2370,null,715,null,2856,null,715,null,5615,null,1159,null,8716,null,1249,null,10774,null,1494,null,8894,null,1551,null,7847,null,1043,null,6787,null,1310,null,4956,null,830,null,59954,null,2291,null,3990,null,1077,null,3502,null,847,null,3726,null,864,null,4173,null,1041,null,4099,null,844,null,3301,null,779,null,2962,null,800,null,2106,null,609,null,2024,null,614,null,4354,null,955,null,6402,null,1083,null,8016,null,1395,null,4124,null,756,null,2848,null,821,null,2838,null,813,null,1489,null,444,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
179084,null,4613,null,8198,null,1341,null,2903,null,860,null,591,null,414,null,486,null,272,null,274,null,246,null,260,null,232,null,873,null,518,null,282,null,324,null,147,null,193,null,175,null,169,null,574,null,375,null,825,null,454,null,34,null,58,null,282,null,242,null,52,null,87,null,235,null,283,null,205,null,271,null,92555,null,3381,null,4768,null,1087,null,2187,null,749,null,3274,null,958,null,3574,null,1015,null,2039,null,866,null,3123,null,889,null,3019,null,892,null,3498,null,1011,null,3129,null,972,null,6074,null,1254,null,10920,null,1887,null,15314,null,2300,null,12296,null,1807,null,6633,null,1288,null,7223,null,1207,null,5484,null,810,null,61862,null,2530,null,2779,null,889,null,908,null,555,null,1497,null,723,null,2150,null,917,null,1072,null,464,null,2327,null,628,null,2458,null,942,null,3497,null,839,null,1920,null,760,null,4382,null,1049,null,6000,null,1099,null,9229,null,1345,null,7411,null,1368,null,5516,null,1266,null,5003,null,911,null,5713,null,1150,null,16469,null,1572,null,2361,null,727,null,1651,null,569,null,1828,null,558,null,831,null,524,null,392,null,223,null,740,null,395,null,713,null,348,null,444,null,275,null,578,null,305,null,861,null,411,null,1096,null,441,null,1774,null,560,null,1219,null,473,null,752,null,414,null,468,null,222,null,761,null,412,null,0400000US17,Illinois,17
27491,null,1957,null,3210,null,913,null,1596,null,589,null,296,null,253,null,450,null,485,null,159,null,221,null,0,null,265,null,15,null,27,null,86,null,142,null,0,null,265,null,237,null,257,null,44,null,73,null,307,null,436,null,20,null,39,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,14165,null,1486,null,983,null,435,null,126,null,137,null,512,null,329,null,521,null,317,null,805,null,610,null,386,null,270,null,634,null,405,null,897,null,384,null,645,null,387,null,896,null,435,null,1951,null,549,null,2912,null,933,null,1212,null,477,null,817,null,531,null,551,null,360,null,317,null,243,null,8313,null,1113,null,396,null,335,null,336,null,285,null,152,null,123,null,264,null,241,null,301,null,292,null,586,null,351,null,260,null,177,null,321,null,295,null,368,null,243,null,629,null,367,null,654,null,400,null,1515,null,507,null,822,null,374,null,176,null,169,null,83,null,98,null,1450,null,528,null,1803,null,604,null,24,null,42,null,288,null,207,null,142,null,146,null,33,null,42,null,171,null,221,null,0,null,265,null,107,null,174,null,112,null,133,null,0,null,265,null,166,null,210,null,231,null,317,null,167,null,181,null,115,null,147,null,39,null,72,null,146,null,150,null,62,null,102,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
86971,null,2666,null,1631,null,620,null,619,null,376,null,148,null,171,null,99,null,153,null,59,null,94,null,127,null,208,null,72,null,100,null,0,null,281,null,0,null,281,null,0,null,281,null,77,null,94,null,373,null,346,null,57,null,94,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,41230,null,2248,null,519,null,390,null,525,null,439,null,878,null,556,null,962,null,479,null,612,null,424,null,1215,null,630,null,1284,null,577,null,2049,null,856,null,2323,null,801,null,2946,null,737,null,4355,null,1169,null,8020,null,1395,null,6526,null,1467,null,2710,null,870,null,3760,null,929,null,2546,null,623,null,34210,null,1803,null,306,null,255,null,526,null,394,null,644,null,517,null,1082,null,669,null,937,null,428,null,766,null,445,null,819,null,516,null,1764,null,625,null,727,null,327,null,2264,null,649,null,3000,null,805,null,5196,null,1063,null,4391,null,873,null,2311,null,953,null,4941,null,1087,null,4536,null,835,null,9900,null,1057,null,1437,null,516,null,817,null,365,null,427,null,316,null,557,null,382,null,782,null,519,null,268,null,224,null,112,null,129,null,127,null,150,null,145,null,180,null,295,null,223,null,458,null,279,null,1454,null,486,null,857,null,467,null,984,null,370,null,224,null,190,null,956,null,421,null,0400000US24,Maryland,24
95602,null,2873,null,3205,null,766,null,1267,null,567,null,126,null,137,null,387,null,356,null,164,null,172,null,0,null,281,null,273,null,258,null,96,null,90,null,41,null,70,null,92,null,109,null,243,null,184,null,215,null,191,null,165,null,149,null,66,null,105,null,40,null,67,null,0,null,281,null,30,null,49,null,55156,null,2712,null,2769,null,946,null,906,null,528,null,1433,null,616,null,1132,null,540,null,1564,null,655,null,2486,null,910,null,2026,null,836,null,1645,null,771,null,1860,null,749,null,3592,null,1027,null,5358,null,1320,null,8672,null,1462,null,6715,null,1204,null,4460,null,999,null,4971,null,1205,null,5567,null,1463,null,27974,null,1954,null,1734,null,721,null,1406,null,619,null,1054,null,528,null,709,null,447,null,890,null,478,null,1120,null,565,null,1289,null,609,null,609,null,352,null,1004,null,471,null,1473,null,541,null,2572,null,689,null,3402,null,1048,null,3450,null,781,null,1548,null,527,null,2807,null,695,null,2907,null,906,null,9267,null,1139,null,2295,null,728,null,1685,null,623,null,621,null,369,null,453,null,324,null,366,null,312,null,98,null,117,null,420,null,431,null,438,null,297,null,283,null,210,null,583,null,341,null,566,null,369,null,554,null,317,null,417,null,289,null,147,null,205,null,45,null,78,null,296,null,214,null,0400000US25,Massachusetts,25
76429,null,2355,null,2950,null,700,null,1087,null,466,null,330,null,293,null,253,null,195,null,197,null,214,null,0,null,237,null,152,null,152,null,38,null,69,null,92,null,113,null,207,null,242,null,376,null,334,null,65,null,69,null,153,null,188,null,0,null,237,null,0,null,237,null,0,null,237,null,0,null,237,null,44049,null,1983,null,2513,null,639,null,1333,null,505,null,1428,null,766,null,1764,null,698,null,1119,null,665,null,1367,null,616,null,1002,null,498,null,2059,null,677,null,1159,null,469,null,2968,null,933,null,6795,null,1278,null,6871,null,1111,null,3773,null,731,null,3433,null,781,null,4102,null,734,null,2363,null,628,null,24000,null,1507,null,1398,null,578,null,103,null,122,null,641,null,402,null,850,null,365,null,707,null,354,null,1068,null,487,null,794,null,328,null,948,null,456,null,430,null,346,null,1498,null,592,null,2165,null,676,null,3663,null,862,null,2505,null,649,null,1562,null,517,null,3043,null,738,null,2625,null,803,null,5430,null,846,null,913,null,555,null,437,null,256,null,291,null,219,null,232,null,168,null,447,null,303,null,136,null,103,null,214,null,182,null,181,null,175,null,102,null,102,null,354,null,258,null,193,null,128,null,479,null,281,null,458,null,287,null,434,null,250,null,325,null,253,null,234,null,223,null,0400000US26,Michigan,26
52397,null,2208,null,2721,null,689,null,574,null,324,null,74,null,122,null,469,null,390,null,295,null,230,null,145,null,160,null,221,null,194,null,232,null,199,null,0,null,211,null,227,null,218,null,147,null,156,null,172,null,192,null,76,null,92,null,89,null,141,null,0,null,211,null,0,null,211,null,0,null,211,null,31494,null,1814,null,1248,null,535,null,577,null,324,null,1560,null,668,null,1386,null,619,null,957,null,571,null,1490,null,623,null,1257,null,601,null,1381,null,625,null,2002,null,789,null,3075,null,904,null,4409,null,1097,null,4419,null,1109,null,2606,null,822,null,1900,null,757,null,1099,null,504,null,2128,null,738,null,14797,null,1241,null,964,null,572,null,358,null,220,null,295,null,225,null,721,null,361,null,794,null,489,null,241,null,213,null,677,null,391,null,809,null,492,null,630,null,336,null,1433,null,550,null,1415,null,476,null,1884,null,669,null,1285,null,477,null,1274,null,448,null,1018,null,530,null,999,null,404,null,3385,null,805,null,515,null,287,null,397,null,264,null,336,null,357,null,202,null,171,null,123,null,151,null,253,null,237,null,189,null,176,null,40,null,71,null,50,null,76,null,105,null,123,null,302,null,222,null,336,null,275,null,177,null,235,null,0,null,211,null,0,null,211,null,360,null,341,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
28136,null,1843,null,1574,null,667,null,428,null,260,null,0,null,255,null,471,null,463,null,104,null,187,null,0,null,255,null,211,null,248,null,75,null,112,null,27,null,44,null,126,null,152,null,132,null,173,null,0,null,255,null,0,null,255,null,0,null,255,null,0,null,255,null,0,null,255,null,0,null,255,null,16228,null,1351,null,1643,null,721,null,702,null,511,null,1399,null,686,null,400,null,418,null,665,null,356,null,663,null,451,null,423,null,281,null,839,null,487,null,787,null,458,null,794,null,364,null,1728,null,600,null,2680,null,782,null,860,null,423,null,1379,null,545,null,868,null,415,null,398,null,263,null,8022,null,1010,null,273,null,214,null,505,null,375,null,104,null,133,null,872,null,485,null,256,null,260,null,539,null,370,null,514,null,441,null,377,null,223,null,189,null,258,null,697,null,400,null,534,null,279,null,1083,null,437,null,553,null,387,null,665,null,320,null,243,null,310,null,618,null,294,null,2312,null,562,null,491,null,299,null,131,null,175,null,264,null,296,null,0,null,255,null,168,null,152,null,177,null,207,null,27,null,46,null,0,null,255,null,188,null,160,null,39,null,72,null,202,null,172,null,102,null,152,null,249,null,282,null,221,null,200,null,0,null,255,null,53,null,88,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
50985,null,2115,null,1423,null,536,null,334,null,269,null,200,null,190,null,138,null,164,null,100,null,162,null,29,null,47,null,35,null,57,null,195,null,152,null,0,null,298,null,124,null,149,null,93,null,155,null,103,null,171,null,0,null,298,null,72,null,117,null,0,null,298,null,0,null,298,null,0,null,298,null,22973,null,1647,null,437,null,328,null,1078,null,534,null,725,null,581,null,487,null,394,null,492,null,345,null,980,null,504,null,523,null,354,null,1850,null,648,null,1488,null,662,null,2237,null,664,null,3180,null,1090,null,3001,null,847,null,2754,null,648,null,1145,null,564,null,1099,null,623,null,1497,null,674,null,19965,null,1431,null,366,null,262,null,344,null,277,null,258,null,229,null,1492,null,562,null,774,null,451,null,737,null,402,null,447,null,279,null,889,null,449,null,1283,null,567,null,2475,null,686,null,2611,null,632,null,3167,null,806,null,2189,null,675,null,1609,null,640,null,715,null,407,null,609,null,347,null,6624,null,956,null,435,null,324,null,532,null,357,null,283,null,280,null,514,null,301,null,611,null,454,null,464,null,283,null,437,null,331,null,354,null,204,null,686,null,425,null,491,null,281,null,443,null,244,null,674,null,410,null,395,null,252,null,79,null,91,null,191,null,178,null,35,null,57,null,0400000US32,Nevada,32
