B24010F_001E,B24010F_001EA,B24010F_001M,B24010F_001MA,B24010F_002E,B24010F_002EA,B24010F_002M,B24010F_002MA,B24010F_003E,B24010F_003EA,B24010F_003M,B24010F_003MA,B24010F_004E,B24010F_004EA,B24010F_004M,B24010F_004MA,B24010F_005E,B24010F_005EA,B24010F_005M,B24010F_005MA,B24010F_006E,B24010F_006EA,B24010F_006M,B24010F_006MA,B24010F_007E,B24010F_007EA,B24010F_007M,B24010F_007MA,B24010F_008E,B24010F_008EA,B24010F_008M,B24010F_008MA,B24010F_009E,B24010F_009EA,B24010F_009M,B24010F_009MA,B24010F_010E,B24010F_010EA,B24010F_010M,B24010F_010MA,B24010F_011E,B24010F_011EA,B24010F_011M,B24010F_011MA,B24010F_012E,B24010F_012EA,B24010F_012M,B24010F_012MA,B24010F_013E,B24010F_013EA,B24010F_013M,B24010F_013MA,B24010F_014E,B24010F_014EA,B24010F_014M,B24010F_014MA,B24010F_015E,B24010F_015EA,B24010F_015M,B24010F_015MA,B24010F_016E,B24010F_016EA,B24010F_016M,B24010F_016MA,B24010F_017E,B24010F_017EA,B24010F_017M,B24010F_017MA,B24010F_018E,B24010F_018EA,B24010F_018M,B24010F_018MA,B24010F_019E,B24010F_019EA,B24010F_019M,B24010F_019MA,B24010F_020E,B24010F_020EA,B24010F_020M,B24010F_020MA,B24010F_021E,B24010F_021EA,B24010F_021M,B24010F_021MA,B24010F_022E,B24010F_022EA,B24010F_022M,B24010F_022MA,B24010F_023E,B24010F_023EA,B24010F_023M,B24010F_023MA,B24010F_024E,B24010F_024EA,B24010F_024M,B24010F_024MA,B24010F_025E,B24010F_025EA,B24010F_025M,B24010F_025MA,B24010F_026E,B24010F_026EA,B24010F_026M,B24010F_026MA,B24010F_027E,B24010F_027EA,B24010F_027M,B24010F_027MA,B24010F_028E,B24010F_028EA,B24010F_028M,B24010F_028MA,B24010F_029E,B24010F_029EA,B24010F_029M,B24010F_029MA,B24010F_030E,B24010F_030EA,B24010F_030M,B24010F_030MA,B24010F_031E,B24010F_031EA,B24010F_031M,B24010F_031MA,B24010F_032E,B24010F_032EA,B24010F_032M,B24010F_032MA,B24010F_033E,B24010F_033EA,B24010F_033M,B24010F_033MA,B24010F_034E,B24010F_034EA,B24010F_034M,B24010F_034MA,B24010F_035E,B24010F_035EA,B24010F_035M,B24010F_035MA,B24010F_036E,B24010F_036EA,B24010F_036M,B24010F_036MA,B24010F_037E,B24010F_037EA,B24010F_037M,B24010F_037MA,B24010F_038E,B24010F_038EA,B24010F_038M,B24010F_038MA,B24010F_039E,B24010F_039EA,B24010F_039M,B24010F_039MA,B24010F_040E,B24010F_040EA,B24010F_040M,B24010F_040MA,B24010F_041E,B24010F_041EA,B24010F_041M,B24010F_041MA,B24010F_042E,B24010F_042EA,B24010F_042M,B24010F_042MA,B24010F_043E,B24010F_043EA,B24010F_043M,B24010F_043MA,B24010F_044E,B24010F_044EA,B24010F_044M,B24010F_044MA,B24010F_045E,B24010F_045EA,B24010F_045M,B24010F_045MA,B24010F_046E,B24010F_046EA,B24010F_046M,B24010F_046MA,B24010F_047E,B24010F_047EA,B24010F_047M,B24010F_047MA,B24010F_048E,B24010F_048EA,B24010F_048M,B24010F_048MA,B24010F_049E,B24010F_049EA,B24010F_049M,B24010F_049MA,B24010F_050E,B24010F_050EA,B24010F_050M,B24010F_050MA,B24010F_051E,B24010F_051EA,B24010F_051M,B24010F_051MA,B24010F_052E,B24010F_052EA,B24010F_052M,B24010F_052MA,B24010F_053E,B24010F_053EA,B24010F_053M,B24010F_053MA,B24010F_054E,B24010F_054EA,B24010F_054M,B24010F_054MA,B24010F_055E,B24010F_055EA,B24010F_055M,B24010F_055MA,B24010F_056E,B24010F_056EA,B24010F_056M,B24010F_056MA,B24010F_057E,B24010F_057EA,B24010F_057M,B24010F_057MA,B24010F_058E,B24010F_058EA,B24010F_058M,B24010F_058MA,B24010F_059E,B24010F_059EA,B24010F_059M,B24010F_059MA,B24010F_060E,B24010F_060EA,B24010F_060M,B24010F_060MA,B24010F_061E,B24010F_061EA,B24010F_061M,B24010F_061MA,B24010F_062E,B24010F_062EA,B24010F_062M,B24010F_062MA,B24010F_063E,B24010F_063EA,B24010F_063M,B24010F_063MA,GEO_ID,NAME,state
166108,null,9519,null,121776,null,8105,null,12591,null,2502,null,5977,null,1742,null,4477,null,1573,null,236,null,277,null,1264,null,667,null,6614,null,1687,null,1423,null,739,null,799,null,520,null,101,null,132,null,608,null,455,null,365,null,312,null,1073,null,489,null,826,null,521,null,1419,null,1033,null,16785,null,2923,null,0,null,296,null,1000,null,529,null,7425,null,2098,null,8131,null,1811,null,229,null,254,null,9758,null,2193,null,5491,null,1746,null,4267,null,1425,null,2682,null,1021,null,54161,null,6171,null,49688,null,5747,null,4473,null,1499,null,25799,null,3718,null,13973,null,2697,null,11826,null,2253,null,44332,null,3725,null,9734,null,1677,null,2846,null,918,null,1523,null,687,null,0,null,296,null,1323,null,634,null,6888,null,1528,null,208,null,219,null,110,null,144,null,125,null,157,null,773,null,540,null,0,null,296,null,3216,null,1049,null,872,null,647,null,1584,null,692,null,11888,null,1960,null,629,null,379,null,229,null,226,null,4730,null,1403,null,4570,null,1370,null,1730,null,826,null,12190,null,1966,null,6027,null,1407,null,6163,null,1292,null,991,null,600,null,495,null,389,null,429,null,373,null,66,null,109,null,9034,null,1769,null,5361,null,1340,null,3673,null,1349,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
526658,null,11288,null,326319,null,8876,null,33529,null,3818,null,16203,null,2249,null,12346,null,1934,null,64,null,112,null,3793,null,1228,null,17326,null,3081,null,2706,null,934,null,3032,null,1067,null,1085,null,725,null,1791,null,965,null,180,null,229,null,3853,null,1157,null,2765,null,1001,null,1914,null,920,null,76704,null,6379,null,669,null,442,null,5648,null,1392,null,38750,null,5780,null,28858,null,4020,null,2779,null,965,null,40379,null,3837,null,16983,null,2482,null,23396,null,3110,null,911,null,470,null,63744,null,4273,null,49539,null,4603,null,14205,null,2396,null,111052,null,6965,null,67557,null,5574,null,43495,null,4693,null,200339,null,6003,null,33242,null,3388,null,13506,null,2228,null,7405,null,1740,null,0,null,265,null,6101,null,1320,null,19736,null,2604,null,1189,null,632,null,426,null,379,null,845,null,590,null,1886,null,750,null,1926,null,677,null,7021,null,1499,null,1234,null,474,null,5209,null,1325,null,54388,null,4009,null,5546,null,1531,null,1152,null,595,null,20048,null,2897,null,17397,null,2622,null,10245,null,1967,null,64669,null,4464,null,24030,null,2550,null,40639,null,4020,null,574,null,445,null,578,null,424,null,221,null,254,null,357,null,276,null,46888,null,3954,null,34036,null,3457,null,12852,null,2131,null,0400000US17,Illinois,17
67364,null,4053,null,42417,null,3196,null,3436,null,968,null,1637,null,596,null,1249,null,527,null,0,null,265,null,388,null,297,null,1799,null,817,null,298,null,243,null,483,null,334,null,232,null,402,null,188,null,221,null,0,null,265,null,342,null,352,null,82,null,105,null,174,null,182,null,8806,null,2058,null,0,null,265,null,463,null,373,null,3767,null,1166,null,3939,null,1612,null,637,null,401,null,3731,null,1100,null,1627,null,734,null,2104,null,753,null,1164,null,551,null,10312,null,1749,null,8614,null,1541,null,1698,null,657,null,14968,null,2441,null,10470,null,2250,null,4498,null,1426,null,24947,null,2470,null,5115,null,1257,null,2468,null,879,null,1603,null,654,null,0,null,265,null,865,null,535,null,2647,null,852,null,322,null,286,null,60,null,100,null,204,null,234,null,328,null,251,null,111,null,174,null,788,null,392,null,112,null,133,null,722,null,520,null,7198,null,1676,null,751,null,448,null,67,null,114,null,3162,null,1106,null,2465,null,1088,null,753,null,621,null,5221,null,1164,null,2016,null,830,null,3205,null,891,null,423,null,422,null,231,null,229,null,112,null,124,null,119,null,192,null,6759,null,1415,null,5615,null,1335,null,1144,null,464,null,0400000US18,Indiana,18
25046,null,3131,null,16010,null,2211,null,1904,null,688,null,877,null,544,null,555,null,434,null,10,null,21,null,312,null,279,null,1027,null,467,null,249,null,203,null,161,null,198,null,70,null,96,null,130,null,169,null,0,null,226,null,170,null,177,null,0,null,226,null,247,null,221,null,2730,null,1091,null,23,null,51,null,0,null,226,null,1470,null,734,null,1075,null,705,null,162,null,191,null,962,null,483,null,550,null,370,null,412,null,305,null,814,null,530,null,2776,null,932,null,2064,null,779,null,712,null,519,null,6824,null,1634,null,4698,null,1314,null,2126,null,849,null,9036,null,1396,null,1801,null,524,null,443,null,289,null,95,null,88,null,0,null,226,null,348,null,283,null,1358,null,500,null,47,null,89,null,110,null,123,null,52,null,93,null,67,null,83,null,0,null,226,null,739,null,364,null,42,null,82,null,301,null,267,null,2306,null,924,null,100,null,152,null,0,null,226,null,1032,null,593,null,899,null,672,null,275,null,167,null,1883,null,650,null,533,null,400,null,1350,null,543,null,48,null,155,null,185,null,209,null,0,null,226,null,185,null,209,null,2813,null,769,null,2417,null,725,null,396,null,342,null,0400000US19,Iowa,19
41772,null,3777,null,25500,null,2821,null,2042,null,726,null,858,null,409,null,551,null,382,null,52,null,99,null,255,null,209,null,1184,null,546,null,185,null,235,null,124,null,192,null,132,null,163,null,46,null,75,null,0,null,242,null,446,null,291,null,0,null,242,null,251,null,234,null,5255,null,1419,null,62,null,118,null,458,null,340,null,2285,null,917,null,2388,null,1209,null,62,null,118,null,2360,null,710,null,941,null,514,null,1419,null,592,null,328,null,240,null,8653,null,1905,null,7480,null,1687,null,1173,null,680,null,6862,null,1419,null,4651,null,1018,null,2211,null,989,null,16272,null,1741,null,2714,null,770,null,966,null,520,null,393,null,304,null,0,null,242,null,573,null,447,null,1748,null,565,null,0,null,242,null,122,null,143,null,90,null,143,null,205,null,246,null,60,null,101,null,771,null,359,null,168,null,175,null,332,null,253,null,6203,null,1148,null,625,null,449,null,0,null,242,null,2498,null,869,null,1998,null,664,null,1082,null,515,null,4101,null,1012,null,1462,null,686,null,2639,null,790,null,116,null,126,null,0,null,242,null,0,null,242,null,0,null,242,null,3138,null,855,null,2229,null,645,null,909,null,510,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
94614,null,6233,null,58424,null,3860,null,7383,null,1808,null,3375,null,1106,null,3133,null,1131,null,0,null,281,null,242,null,210,null,4008,null,1167,null,1473,null,686,null,1067,null,763,null,40,null,67,null,369,null,323,null,15,null,24,null,550,null,456,null,130,null,161,null,364,null,375,null,11423,null,2641,null,0,null,281,null,470,null,417,null,5774,null,2187,null,4863,null,1395,null,316,null,259,null,4414,null,1203,null,2375,null,906,null,2039,null,686,null,948,null,535,null,28802,null,3413,null,25618,null,3247,null,3184,null,1138,null,5454,null,1510,null,2244,null,940,null,3210,null,1153,null,36190,null,3208,null,6739,null,1738,null,2620,null,1058,null,1591,null,755,null,0,null,281,null,1029,null,584,null,4119,null,1174,null,411,null,399,null,99,null,106,null,484,null,357,null,425,null,304,null,402,null,356,null,976,null,375,null,544,null,538,null,778,null,649,null,17408,null,1903,null,616,null,486,null,379,null,358,null,4832,null,1233,null,9388,null,1569,null,2193,null,721,null,9507,null,1873,null,3749,null,1138,null,5758,null,1336,null,338,null,309,null,613,null,445,null,499,null,412,null,114,null,182,null,1585,null,631,null,920,null,545,null,665,null,398,null,0400000US24,Maryland,24
129359,null,7486,null,70223,null,5453,null,9443,null,2012,null,2836,null,1019,null,2297,null,1010,null,85,null,152,null,454,null,303,null,6607,null,1790,null,1891,null,1093,null,676,null,498,null,536,null,438,null,848,null,503,null,137,null,241,null,1802,null,1094,null,42,null,72,null,675,null,536,null,20055,null,3856,null,136,null,166,null,1540,null,717,null,8922,null,2143,null,8906,null,2928,null,551,null,462,null,11471,null,2226,null,5129,null,1290,null,6342,null,1699,null,1067,null,921,null,10615,null,2440,null,8212,null,2246,null,2403,null,944,null,17572,null,2690,null,8202,null,2011,null,9370,null,1796,null,59136,null,4085,null,13056,null,2071,null,4239,null,889,null,2100,null,825,null,0,null,281,null,2139,null,859,null,8817,null,1792,null,332,null,277,null,89,null,151,null,309,null,245,null,2255,null,862,null,143,null,232,null,3354,null,944,null,862,null,680,null,1473,null,651,null,20470,null,2714,null,3079,null,1078,null,737,null,458,null,5498,null,1494,null,7466,null,2143,null,3690,null,1110,null,17756,null,2315,null,6767,null,1537,null,10989,null,1659,null,232,null,276,null,198,null,202,null,0,null,281,null,198,null,202,null,7424,null,1836,null,6246,null,1606,null,1178,null,607,null,0400000US25,Massachusetts,25
69874,null,4972,null,42555,null,3670,null,4429,null,1282,null,1509,null,694,null,823,null,474,null,0,null,237,null,686,null,521,null,2920,null,990,null,189,null,158,null,462,null,279,null,392,null,390,null,388,null,356,null,140,null,145,null,701,null,597,null,296,null,353,null,352,null,261,null,10390,null,2040,null,67,null,91,null,436,null,314,null,4706,null,1534,null,4751,null,1193,null,430,null,330,null,4298,null,1179,null,1666,null,737,null,2632,null,892,null,2974,null,794,null,6815,null,1755,null,5760,null,1675,null,1055,null,564,null,13649,null,1684,null,8538,null,1486,null,5111,null,1095,null,27319,null,2686,null,5569,null,1186,null,2420,null,906,null,1522,null,796,null,0,null,237,null,898,null,557,null,3149,null,773,null,191,null,223,null,226,null,198,null,96,null,114,null,498,null,305,null,38,null,65,null,1063,null,471,null,54,null,88,null,983,null,427,null,8597,null,1590,null,1201,null,687,null,313,null,280,null,3507,null,974,null,2250,null,868,null,1326,null,631,null,6710,null,1475,null,3194,null,1117,null,3516,null,992,null,648,null,284,null,95,null,155,null,95,null,155,null,0,null,237,null,5700,null,1237,null,4146,null,1079,null,1554,null,736,null,0400000US26,Michigan,26
33699,null,3783,null,21110,null,2624,null,3020,null,760,null,1091,null,466,null,692,null,350,null,0,null,211,null,399,null,309,null,1929,null,611,null,299,null,211,null,201,null,215,null,182,null,181,null,221,null,220,null,80,null,132,null,464,null,296,null,260,null,212,null,222,null,192,null,4924,null,2023,null,0,null,211,null,306,null,255,null,2964,null,1933,null,1628,null,718,null,26,null,47,null,1416,null,701,null,353,null,242,null,1063,null,672,null,1058,null,531,null,5726,null,1446,null,3253,null,964,null,2473,null,1113,null,4966,null,1080,null,2605,null,776,null,2361,null,713,null,12589,null,1974,null,2813,null,752,null,793,null,451,null,204,null,210,null,0,null,211,null,589,null,412,null,2020,null,570,null,35,null,59,null,55,null,88,null,119,null,136,null,385,null,264,null,159,null,182,null,809,null,350,null,41,null,66,null,417,null,264,null,4519,null,1154,null,330,null,268,null,5,null,12,null,1809,null,832,null,1585,null,613,null,790,null,506,null,2762,null,849,null,1484,null,701,null,1278,null,517,null,265,null,239,null,113,null,140,null,41,null,69,null,72,null,120,null,2117,null,766,null,1778,null,666,null,339,null,309,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
29029,null,3171,null,18098,null,2362,null,2610,null,786,null,1498,null,628,null,1287,null,576,null,51,null,91,null,160,null,193,null,1112,null,558,null,483,null,382,null,310,null,285,null,0,null,255,null,61,null,100,null,0,null,255,null,130,null,239,null,77,null,83,null,51,null,84,null,5209,null,1607,null,0,null,255,null,95,null,121,null,2433,null,956,null,2498,null,1155,null,183,null,257,null,1892,null,792,null,1198,null,631,null,694,null,416,null,115,null,167,null,3732,null,1144,null,2831,null,999,null,901,null,628,null,4540,null,1210,null,2320,null,826,null,2220,null,839,null,10931,null,1680,null,2893,null,1048,null,1384,null,785,null,962,null,697,null,0,null,255,null,422,null,320,null,1509,null,598,null,292,null,312,null,50,null,85,null,0,null,255,null,75,null,90,null,0,null,255,null,452,null,325,null,44,null,79,null,596,null,430,null,3076,null,922,null,359,null,278,null,79,null,105,null,597,null,375,null,1363,null,727,null,678,null,411,null,2273,null,675,null,797,null,412,null,1476,null,522,null,0,null,255,null,0,null,255,null,0,null,255,null,0,null,255,null,2689,null,1016,null,1857,null,879,null,832,null,536,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
92298,null,6080,null,59275,null,4643,null,4544,null,1478,null,2634,null,1102,null,1898,null,985,null,182,null,244,null,554,null,447,null,1910,null,870,null,122,null,147,null,157,null,154,null,0,null,298,null,0,null,298,null,0,null,298,null,59,null,84,null,1147,null,710,null,425,null,341,null,19761,null,2674,null,46,null,78,null,1122,null,600,null,8292,null,1755,null,8406,null,1748,null,1895,null,807,null,6015,null,1366,null,3570,null,1138,null,2445,null,710,null,662,null,288,null,18192,null,2759,null,15084,null,2298,null,3108,null,1549,null,10101,null,1755,null,4448,null,1081,null,5653,null,1404,null,33023,null,2810,null,4566,null,1042,null,2499,null,824,null,1468,null,688,null,0,null,298,null,1031,null,472,null,2067,null,678,null,88,null,104,null,52,null,85,null,0,null,298,null,154,null,149,null,0,null,298,null,769,null,422,null,117,null,137,null,887,null,474,null,14330,null,1971,null,439,null,225,null,50,null,84,null,5068,null,1355,null,6944,null,1519,null,1829,null,632,null,10338,null,1666,null,4066,null,1039,null,6272,null,1261,null,333,null,390,null,494,null,411,null,494,null,411,null,0,null,298,null,2962,null,886,null,1687,null,645,null,1275,null,543,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
316797,null,12132,null,185666,null,8293,null,25475,null,3162,null,11659,null,1953,null,9030,null,1778,null,0,null,277,null,2629,null,884,null,13816,null,2220,null,3705,null,1376,null,1913,null,876,null,182,null,184,null,1063,null,690,null,1047,null,825,null,2306,null,707,null,986,null,507,null,2614,null,1200,null,40741,null,4346,null,1072,null,704,null,4644,null,1344,null,15552,null,2647,null,17850,null,2673,null,1623,null,701,null,26659,null,2716,null,12382,null,2002,null,14277,null,2347,null,3023,null,602,null,37405,null,4155,null,29338,null,3749,null,8067,null,1605,null,52363,null,5221,null,21509,null,2878,null,30854,null,4061,null,131131,null,6715,null,27464,null,3198,null,10581,null,1819,null,6295,null,1227,null,0,null,277,null,4286,null,1321,null,16883,null,2573,null,170,null,170,null,567,null,454,null,459,null,356,null,2192,null,889,null,920,null,532,null,7825,null,1663,null,1057,null,603,null,3693,null,1153,null,39436,null,3472,null,5251,null,1499,null,1573,null,713,null,8726,null,1934,null,13396,null,2453,null,10490,null,1990,null,39472,null,3637,null,13625,null,2200,null,25847,null,2560,null,520,null,394,null,2842,null,1011,null,1537,null,652,null,1305,null,742,null,21397,null,3148,null,13242,null,2245,null,8155,null,1717,null,0400000US34,New Jersey,34
