B24010G_001E,B24010G_001EA,B24010G_001M,B24010G_001MA,B24010G_002E,B24010G_002EA,B24010G_002M,B24010G_002MA,B24010G_003E,B24010G_003EA,B24010G_003M,B24010G_003MA,B24010G_004E,B24010G_004EA,B24010G_004M,B24010G_004MA,B24010G_005E,B24010G_005EA,B24010G_005M,B24010G_005MA,B24010G_006E,B24010G_006EA,B24010G_006M,B24010G_006MA,B24010G_007E,B24010G_007EA,B24010G_007M,B24010G_007MA,B24010G_008E,B24010G_008EA,B24010G_008M,B24010G_008MA,B24010G_009E,B24010G_009EA,B24010G_009M,B24010G_009MA,B24010G_010E,B24010G_010EA,B24010G_010M,B24010G_010MA,B24010G_011E,B24010G_011EA,B24010G_011M,B24010G_011MA,B24010G_012E,B24010G_012EA,B24010G_012M,B24010G_012MA,B24010G_013E,B24010G_013EA,B24010G_013M,B24010G_013MA,B24010G_014E,B24010G_014EA,B24010G_014M,B24010G_014MA,B24010G_015E,B24010G_015EA,B24010G_015M,B24010G_015MA,B24010G_016E,B24010G_016EA,B24010G_016M,B24010G_016MA,B24010G_017E,B24010G_017EA,B24010G_017M,B24010G_017MA,B24010G_018E,B24010G_018EA,B24010G_018M,B24010G_018MA,B24010G_019E,B24010G_019EA,B24010G_019M,B24010G_019MA,B24010G_020E,B24010G_020EA,B24010G_020M,B24010G_020MA,B24010G_021E,B24010G_021EA,B24010G_021M,B24010G_021MA,B24010G_022E,B24010G_022EA,B24010G_022M,B24010G_022MA,B24010G_023E,B24010G_023EA,B24010G_023M,B24010G_023MA,B24010G_024E,B24010G_024EA,B24010G_024M,B24010G_024MA,B24010G_025E,B24010G_025EA,B24010G_025M,B24010G_025MA,B24010G_026E,B24010G_026EA,B24010G_026M,B24010G_026MA,B24010G_027E,B24010G_027EA,B24010G_027M,B24010G_027MA,B24010G_028E,B24010G_028EA,B24010G_028M,B24010G_028MA,B24010G_029E,B24010G_029EA,B24010G_029M,B24010G_029MA,B24010G_030E,B24010G_030EA,B24010G_030M,B24010G_030MA,B24010G_031E,B24010G_031EA,B24010G_031M,B24010G_031MA,B24010G_032E,B24010G_032EA,B24010G_032M,B24010G_032MA,B24010G_033E,B24010G_033EA,B24010G_033M,B24010G_033MA,B24010G_034E,B24010G_034EA,B24010G_034M,B24010G_034MA,B24010G_035E,B24010G_035EA,B24010G_035M,B24010G_035MA,B24010G_036E,B24010G_036EA,B24010G_036M,B24010G_036MA,B24010G_037E,B24010G_037EA,B24010G_037M,B24010G_037MA,B24010G_038E,B24010G_038EA,B24010G_038M,B24010G_038MA,B24010G_039E,B24010G_039EA,B24010G_039M,B24010G_039MA,B24010G_040E,B24010G_040EA,B24010G_040M,B24010G_040MA,B24010G_041E,B24010G_041EA,B24010G_041M,B24010G_041MA,B24010G_042E,B24010G_042EA,B24010G_042M,B24010G_042MA,B24010G_043E,B24010G_043EA,B24010G_043M,B24010G_043MA,B24010G_044E,B24010G_044EA,B24010G_044M,B24010G_044MA,B24010G_045E,B24010G_045EA,B24010G_045M,B24010G_045MA,B24010G_046E,B24010G_046EA,B24010G_046M,B24010G_046MA,B24010G_047E,B24010G_047EA,B24010G_047M,B24010G_047MA,B24010G_048E,B24010G_048EA,B24010G_048M,B24010G_048MA,B24010G_049E,B24010G_049EA,B24010G_049M,B24010G_049MA,B24010G_050E,B24010G_050EA,B24010G_050M,B24010G_050MA,B24010G_051E,B24010G_051EA,B24010G_051M,B24010G_051MA,B24010G_052E,B24010G_052EA,B24010G_052M,B24010G_052MA,B24010G_053E,B24010G_053EA,B24010G_053M,B24010G_053MA,B24010G_054E,B24010G_054EA,B24010G_054M,B24010G_054MA,B24010G_055E,B24010G_055EA,B24010G_055M,B24010G_055MA,B24010G_056E,B24010G_056EA,B24010G_056M,B24010G_056MA,B24010G_057E,B24010G_057EA,B24010G_057M,B24010G_057MA,B24010G_058E,B24010G_058EA,B24010G_058M,B24010G_058MA,B24010G_059E,B24010G_059EA,B24010G_059M,B24010G_059MA,B24010G_060E,B24010G_060EA,B24010G_060M,B24010G_060MA,B24010G_061E,B24010G_061EA,B24010G_061M,B24010G_061MA,B24010G_062E,B24010G_062EA,B24010G_062M,B24010G_062MA,B24010G_063E,B24010G_063EA,B24010G_063M,B24010G_063MA,GEO_ID,NAME,state
32521,null,3389,null,14761,null,2495,null,4967,null,1560,null,1585,null,720,null,1413,null,688,null,0,null,296,null,172,null,181,null,3382,null,1206,null,941,null,538,null,534,null,380,null,95,null,113,null,195,null,220,null,102,null,129,null,269,null,333,null,930,null,677,null,316,null,289,null,2747,null,981,null,80,null,136,null,962,null,666,null,766,null,348,null,586,null,416,null,353,null,323,null,2751,null,963,null,1493,null,745,null,1258,null,574,null,0,null,296,null,2257,null,830,null,1155,null,592,null,1102,null,606,null,2039,null,695,null,962,null,572,null,1077,null,508,null,17760,null,2244,null,6326,null,1203,null,2567,null,858,null,1127,null,474,null,51,null,91,null,1389,null,734,null,3759,null,796,null,530,null,343,null,40,null,67,null,47,null,79,null,594,null,393,null,384,null,524,null,1013,null,411,null,177,null,152,null,974,null,538,null,2545,null,853,null,402,null,276,null,284,null,240,null,840,null,446,null,197,null,262,null,822,null,475,null,7714,null,1545,null,2975,null,1003,null,4739,null,1291,null,0,null,296,null,221,null,200,null,152,null,171,null,69,null,95,null,954,null,524,null,494,null,332,null,460,null,387,null,0400000US13,Georgia,13
119333,null,6705,null,62212,null,4228,null,13054,null,1687,null,6338,null,1522,null,4605,null,1262,null,324,null,260,null,1409,null,754,null,6716,null,1206,null,586,null,372,null,933,null,366,null,210,null,191,null,1176,null,667,null,49,null,80,null,1303,null,584,null,1595,null,708,null,864,null,465,null,14005,null,2108,null,172,null,204,null,4602,null,1139,null,4160,null,1293,null,3439,null,984,null,1632,null,630,null,9312,null,2000,null,4878,null,1238,null,4434,null,1336,null,559,null,347,null,14507,null,2223,null,9312,null,1681,null,5195,null,1347,null,10775,null,1661,null,3682,null,1058,null,7093,null,1221,null,57121,null,4581,null,21099,null,2253,null,8293,null,1412,null,4984,null,1219,null,172,null,163,null,3137,null,913,null,12806,null,1935,null,515,null,419,null,271,null,253,null,392,null,340,null,1305,null,472,null,284,null,243,null,5883,null,1415,null,1524,null,721,null,2632,null,833,null,11147,null,1817,null,2102,null,835,null,528,null,355,null,4887,null,1093,null,1255,null,636,null,2375,null,840,null,22518,null,2906,null,8115,null,1457,null,14403,null,2126,null,78,null,80,null,495,null,301,null,225,null,203,null,270,null,221,null,1784,null,819,null,449,null,340,null,1335,null,660,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
62796,null,4772,null,31335,null,3134,null,8244,null,1312,null,3106,null,776,null,2031,null,605,null,0,null,265,null,1075,null,539,null,5138,null,1074,null,1178,null,466,null,689,null,319,null,132,null,173,null,339,null,271,null,207,null,202,null,855,null,542,null,859,null,489,null,879,null,484,null,5783,null,1194,null,64,null,111,null,1256,null,480,null,2364,null,968,null,1503,null,499,null,596,null,264,null,5966,null,1586,null,2643,null,931,null,3323,null,1126,null,111,null,129,null,4849,null,1352,null,2756,null,1001,null,2093,null,863,null,6382,null,1415,null,3013,null,824,null,3369,null,1134,null,31461,null,3145,null,11165,null,1612,null,4287,null,1093,null,2112,null,779,null,0,null,265,null,2175,null,715,null,6878,null,1361,null,403,null,280,null,156,null,139,null,155,null,156,null,522,null,303,null,544,null,413,null,1791,null,637,null,722,null,595,null,2585,null,810,null,7587,null,1480,null,1340,null,526,null,345,null,210,null,2345,null,734,null,733,null,623,null,2824,null,1048,null,10179,null,1995,null,2644,null,905,null,7535,null,1773,null,90,null,146,null,386,null,326,null,184,null,196,null,202,null,255,null,2054,null,655,null,1246,null,556,null,808,null,432,null,0400000US17,Illinois,17
33230,null,2632,null,16024,null,1778,null,3736,null,1006,null,1311,null,536,null,873,null,454,null,0,null,265,null,438,null,306,null,2425,null,808,null,443,null,383,null,418,null,275,null,186,null,232,null,106,null,123,null,0,null,265,null,798,null,451,null,287,null,220,null,187,null,198,null,3184,null,1051,null,0,null,265,null,444,null,258,null,1806,null,882,null,428,null,265,null,506,null,358,null,1873,null,642,null,707,null,392,null,1166,null,558,null,156,null,235,null,2642,null,932,null,1390,null,566,null,1252,null,609,null,4433,null,1132,null,2091,null,738,null,2342,null,719,null,17206,null,2143,null,4468,null,1272,null,1379,null,608,null,752,null,435,null,45,null,70,null,582,null,410,null,3089,null,985,null,266,null,278,null,0,null,265,null,442,null,367,null,189,null,229,null,122,null,201,null,811,null,360,null,311,null,266,null,948,null,493,null,4282,null,1101,null,813,null,410,null,83,null,157,null,2638,null,893,null,105,null,129,null,643,null,376,null,6534,null,1357,null,2767,null,897,null,3767,null,981,null,0,null,265,null,105,null,150,null,0,null,265,null,105,null,150,null,1817,null,761,null,1291,null,583,null,526,null,398,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
24018,null,2417,null,11564,null,1483,null,3038,null,844,null,1699,null,732,null,731,null,402,null,276,null,203,null,692,null,616,null,1339,null,511,null,471,null,336,null,285,null,326,null,0,null,242,null,44,null,53,null,41,null,65,null,311,null,211,null,40,null,68,null,147,null,140,null,2073,null,697,null,250,null,252,null,404,null,246,null,240,null,164,null,909,null,515,null,270,null,397,null,1668,null,539,null,965,null,410,null,703,null,415,null,83,null,104,null,2165,null,812,null,1174,null,645,null,991,null,576,null,2537,null,687,null,1382,null,536,null,1155,null,454,null,12454,null,1964,null,3778,null,993,null,821,null,432,null,538,null,411,null,136,null,138,null,147,null,155,null,2957,null,906,null,71,null,105,null,0,null,242,null,64,null,114,null,389,null,334,null,216,null,238,null,813,null,323,null,186,null,255,null,1218,null,570,null,3089,null,857,null,501,null,429,null,70,null,102,null,977,null,508,null,438,null,270,null,1103,null,402,null,4212,null,1251,null,1493,null,760,null,2719,null,866,null,0,null,242,null,389,null,496,null,320,null,484,null,69,null,94,null,986,null,620,null,792,null,561,null,194,null,204,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
40138,null,3651,null,20442,null,2187,null,6539,null,1130,null,2121,null,564,null,932,null,465,null,118,null,195,null,1071,null,436,null,4418,null,990,null,1418,null,591,null,419,null,331,null,283,null,240,null,290,null,266,null,416,null,312,null,660,null,350,null,644,null,431,null,288,null,223,null,4305,null,935,null,0,null,281,null,1135,null,561,null,1706,null,606,null,1240,null,652,null,224,null,210,null,2758,null,800,null,1634,null,662,null,1124,null,439,null,0,null,281,null,3792,null,1118,null,1910,null,701,null,1882,null,920,null,3048,null,889,null,1053,null,511,null,1995,null,743,null,19696,null,2383,null,9313,null,1459,null,4355,null,1164,null,2707,null,830,null,0,null,281,null,1648,null,791,null,4958,null,883,null,513,null,279,null,271,null,247,null,358,null,319,null,657,null,351,null,202,null,186,null,1401,null,413,null,647,null,414,null,909,null,451,null,3453,null,917,null,300,null,237,null,622,null,357,null,1025,null,474,null,503,null,401,null,1003,null,514,null,6156,null,1254,null,2227,null,864,null,3929,null,1003,null,58,null,78,null,228,null,270,null,125,null,142,null,103,null,148,null,488,null,408,null,320,null,324,null,168,null,236,null,0400000US24,Maryland,24
41820,null,4168,null,21223,null,2942,null,5880,null,1204,null,1437,null,597,null,1109,null,514,null,0,null,281,null,328,null,239,null,4443,null,1112,null,1063,null,471,null,873,null,537,null,642,null,338,null,279,null,227,null,159,null,179,null,345,null,237,null,485,null,301,null,597,null,485,null,5922,null,1592,null,601,null,447,null,658,null,501,null,2481,null,1264,null,1667,null,802,null,515,null,403,null,3076,null,1047,null,1344,null,669,null,1732,null,794,null,0,null,281,null,3354,null,1092,null,2715,null,1073,null,639,null,433,null,2991,null,1173,null,935,null,473,null,2056,null,1119,null,20597,null,2467,null,8134,null,1499,null,2941,null,937,null,1763,null,788,null,0,null,281,null,1178,null,547,null,5193,null,1112,null,248,null,199,null,199,null,177,null,768,null,465,null,706,null,494,null,325,null,320,null,1713,null,759,null,662,null,400,null,572,null,306,null,4685,null,989,null,901,null,643,null,436,null,321,null,1365,null,578,null,1292,null,652,null,691,null,467,null,6331,null,1530,null,2837,null,1108,null,3494,null,1038,null,0,null,281,null,450,null,402,null,317,null,360,null,133,null,171,null,997,null,706,null,644,null,527,null,353,null,448,null,0400000US25,Massachusetts,25
56670,null,3649,null,27073,null,2164,null,7344,null,1355,null,2332,null,852,null,1715,null,815,null,39,null,73,null,578,null,339,null,5012,null,1141,null,654,null,326,null,1159,null,529,null,222,null,285,null,585,null,379,null,161,null,174,null,951,null,491,null,520,null,437,null,760,null,417,null,4785,null,1074,null,216,null,187,null,805,null,398,null,1716,null,686,null,1530,null,601,null,518,null,402,null,4281,null,946,null,2327,null,682,null,1954,null,689,null,269,null,227,null,3591,null,819,null,2192,null,635,null,1399,null,564,null,6803,null,1331,null,3822,null,927,null,2981,null,823,null,29597,null,2873,null,8699,null,1335,null,2716,null,786,null,1666,null,616,null,0,null,237,null,1050,null,442,null,5983,null,1044,null,451,null,292,null,256,null,242,null,162,null,193,null,640,null,329,null,169,null,158,null,1446,null,413,null,348,null,225,null,2511,null,719,null,8983,null,1787,null,1636,null,606,null,336,null,387,null,3412,null,858,null,1212,null,572,null,2387,null,722,null,9750,null,1302,null,4475,null,1056,null,5275,null,888,null,0,null,237,null,97,null,106,null,81,null,98,null,16,null,37,null,2068,null,628,null,1647,null,622,null,421,null,260,null,0400000US26,Michigan,26
29414,null,3210,null,15494,null,2212,null,4705,null,1164,null,2447,null,877,null,1790,null,786,null,49,null,50,null,608,null,319,null,2258,null,657,null,453,null,322,null,234,null,217,null,85,null,105,null,236,null,294,null,62,null,95,null,394,null,253,null,374,null,279,null,420,null,293,null,3122,null,841,null,102,null,163,null,340,null,253,null,1257,null,543,null,562,null,361,null,861,null,412,null,2451,null,906,null,1180,null,612,null,1271,null,644,null,35,null,53,null,1721,null,625,null,1003,null,534,null,718,null,360,null,3460,null,935,null,2172,null,792,null,1288,null,546,null,13920,null,1929,null,4827,null,1305,null,1337,null,654,null,556,null,326,null,0,null,211,null,781,null,545,null,3490,null,987,null,370,null,350,null,0,null,211,null,418,null,330,null,328,null,228,null,277,null,310,null,523,null,249,null,444,null,376,null,1130,null,603,null,4312,null,968,null,1417,null,683,null,169,null,183,null,1454,null,676,null,293,null,203,null,979,null,519,null,3978,null,912,null,1166,null,478,null,2812,null,777,null,0,null,211,null,254,null,273,null,100,null,164,null,154,null,214,null,549,null,323,null,431,null,294,null,118,null,137,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
34670,null,3053,null,17579,null,1968,null,4099,null,954,null,1485,null,552,null,1203,null,527,null,90,null,141,null,192,null,183,null,2614,null,709,null,687,null,329,null,279,null,202,null,294,null,215,null,52,null,61,null,125,null,144,null,739,null,499,null,227,null,174,null,211,null,205,null,3353,null,960,null,56,null,77,null,545,null,311,null,1356,null,666,null,1285,null,571,null,111,null,129,null,2622,null,801,null,1577,null,628,null,1045,null,465,null,272,null,217,null,3591,null,1007,null,2722,null,858,null,869,null,486,null,3642,null,954,null,1618,null,589,null,2024,null,725,null,17091,null,2209,null,4930,null,1012,null,1538,null,519,null,760,null,454,null,68,null,109,null,710,null,427,null,3392,null,805,null,160,null,262,null,0,null,255,null,42,null,73,null,465,null,319,null,22,null,43,null,1247,null,490,null,287,null,209,null,1169,null,460,null,4401,null,896,null,1008,null,528,null,170,null,158,null,2184,null,643,null,443,null,309,null,596,null,381,null,6288,null,1293,null,2055,null,626,null,4233,null,1103,null,43,null,72,null,245,null,212,null,170,null,175,null,75,null,116,null,1184,null,543,null,822,null,432,null,362,null,287,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
26200,null,3058,null,13380,null,2055,null,2358,null,841,null,1011,null,532,null,527,null,306,null,82,null,167,null,402,null,355,null,1347,null,603,null,80,null,93,null,291,null,255,null,39,null,67,null,0,null,298,null,72,null,121,null,548,null,394,null,197,null,197,null,120,null,140,null,3177,null,1004,null,0,null,298,null,802,null,454,null,1171,null,549,null,418,null,378,null,786,null,496,null,3089,null,957,null,1348,null,567,null,1741,null,848,null,0,null,298,null,2827,null,828,null,1892,null,779,null,935,null,504,null,1929,null,774,null,629,null,386,null,1300,null,691,null,12820,null,1736,null,4224,null,835,null,1971,null,648,null,940,null,412,null,0,null,298,null,1031,null,445,null,2253,null,849,null,108,null,125,null,0,null,298,null,71,null,116,null,251,null,315,null,0,null,298,null,836,null,448,null,490,null,371,null,497,null,351,null,3250,null,898,null,345,null,344,null,49,null,82,null,1143,null,587,null,543,null,335,null,1170,null,518,null,4712,null,1143,null,1947,null,748,null,2765,null,823,null,0,null,298,null,230,null,300,null,230,null,300,null,0,null,298,null,404,null,345,null,163,null,204,null,241,null,275,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
47913,null,3724,null,25115,null,2830,null,6502,null,1214,null,3044,null,981,null,1748,null,732,null,0,null,277,null,1296,null,736,null,3458,null,880,null,667,null,367,null,582,null,426,null,271,null,250,null,123,null,146,null,138,null,140,null,587,null,369,null,301,null,270,null,789,null,368,null,4961,null,1372,null,119,null,130,null,1049,null,501,null,1999,null,1039,null,888,null,540,null,906,null,554,null,5710,null,1275,null,2715,null,843,null,2995,null,879,null,50,null,83,null,3776,null,1149,null,2128,null,802,null,1648,null,800,null,4116,null,1246,null,1091,null,524,null,3025,null,986,null,22798,null,2331,null,10709,null,1463,null,3710,null,965,null,2309,null,695,null,0,null,277,null,1401,null,581,null,6999,null,1224,null,301,null,197,null,371,null,304,null,305,null,234,null,563,null,357,null,97,null,122,null,2766,null,813,null,200,null,203,null,2396,null,677,null,4831,null,1081,null,758,null,481,null,248,null,215,null,1853,null,711,null,887,null,475,null,1085,null,550,null,6784,null,1449,null,2265,null,751,null,4519,null,1179,null,0,null,277,null,0,null,277,null,0,null,277,null,0,null,277,null,474,null,272,null,253,null,226,null,221,null,146,null,0400000US34,New Jersey,34
