B16005D_001E,B16005D_001EA,B16005D_001M,B16005D_001MA,B16005D_002E,B16005D_002EA,B16005D_002M,B16005D_002MA,B16005D_003E,B16005D_003EA,B16005D_003M,B16005D_003MA,B16005D_004E,B16005D_004EA,B16005D_004M,B16005D_004MA,B16005D_005E,B16005D_005EA,B16005D_005M,B16005D_005MA,B16005D_006E,B16005D_006EA,B16005D_006M,B16005D_006MA,B16005D_007E,B16005D_007EA,B16005D_007M,B16005D_007MA,B16005D_008E,B16005D_008EA,B16005D_008M,B16005D_008MA,B16005D_009E,B16005D_009EA,B16005D_009M,B16005D_009MA,B16005D_010E,B16005D_010EA,B16005D_010M,B16005D_010MA,B16005D_011E,B16005D_011EA,B16005D_011M,B16005D_011MA,B16005D_012E,B16005D_012EA,B16005D_012M,B16005D_012MA,B16005D_013E,B16005D_013EA,B16005D_013M,B16005D_013MA,B16005D_014E,B16005D_014EA,B16005D_014M,B16005D_014MA,B16005D_015E,B16005D_015EA,B16005D_015M,B16005D_015MA,B16005D_016E,B16005D_016EA,B16005D_016M,B16005D_016MA,B16005D_017E,B16005D_017EA,B16005D_017M,B16005D_017MA,B16005D_018E,B16005D_018EA,B16005D_018M,B16005D_018MA,B16005D_019E,B16005D_019EA,B16005D_019M,B16005D_019MA,B16005D_020E,B16005D_020EA,B16005D_020M,B16005D_020MA,B16005D_021E,B16005D_021EA,B16005D_021M,B16005D_021MA,B16005D_022E,B16005D_022EA,B16005D_022M,B16005D_022MA,B16005D_023E,B16005D_023EA,B16005D_023M,B16005D_023MA,B16005D_024E,B16005D_024EA,B16005D_024M,B16005D_024MA,B16005D_025E,B16005D_025EA,B16005D_025M,B16005D_025MA,B16005D_026E,B16005D_026EA,B16005D_026M,B16005D_026MA,B16005D_027E,B16005D_027EA,B16005D_027M,B16005D_027MA,B16005D_028E,B16005D_028EA,B16005D_028M,B16005D_028MA,B16005D_029E,B16005D_029EA,B16005D_029M,B16005D_029MA,B16005D_030E,B16005D_030EA,B16005D_030M,B16005D_030MA,B16005D_031E,B16005D_031EA,B16005D_031M,B16005D_031MA,B16005D_032E,B16005D_032EA,B16005D_032M,B16005D_032MA,B16005D_033E,B16005D_033EA,B16005D_033M,B16005D_033MA,B16005D_034E,B16005D_034EA,B16005D_034M,B16005D_034MA,B16005D_035E,B16005D_035EA,B16005D_035M,B16005D_035MA,B16005D_036E,B16005D_036EA,B16005D_036M,B16005D_036MA,B16005D_037E,B16005D_037EA,B16005D_037M,B16005D_037MA,B16005D_038E,B16005D_038EA,B16005D_038M,B16005D_038MA,B16005D_039E,B16005D_039EA,B16005D_039M,B16005D_039MA,B16005D_040E,B16005D_040EA,B16005D_040M,B16005D_040MA,B16005D_041E,B16005D_041EA,B16005D_041M,B16005D_041MA,B16005D_042E,B16005D_042EA,B16005D_042M,B16005D_042MA,B16005D_043E,B16005D_043EA,B16005D_043M,B16005D_043MA,B16005D_044E,B16005D_044EA,B16005D_044M,B16005D_044MA,B16005D_045E,B16005D_045EA,B16005D_045M,B16005D_045MA,GEO_ID,NAME,state
244748,null,4135,null,59346,null,3504,null,25406,null,2849,null,666,null,485,null,620,null,482,null,46,null,78,null,0,null,296,null,0,null,296,null,9536,null,1790,null,8594,null,1766,null,762,null,532,null,116,null,137,null,64,null,107,null,23630,null,2343,null,18422,null,2202,null,3541,null,1067,null,1629,null,1026,null,38,null,65,null,108,null,132,null,108,null,132,null,0,null,296,null,0,null,296,null,0,null,296,null,185402,null,4044,null,16212,null,2248,null,1324,null,696,null,610,null,476,null,600,null,434,null,114,null,182,null,0,null,296,null,44014,null,4659,null,31272,null,3969,null,8576,null,1700,null,3573,null,1141,null,593,null,305,null,123634,null,5568,null,55427,null,4135,null,37232,null,3550,null,26713,null,2958,null,4262,null,1246,null,218,null,238,null,41,null,68,null,42,null,72,null,135,null,218,null,0,null,296,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
514683,null,3991,null,136761,null,6156,null,64138,null,4833,null,1670,null,614,null,1223,null,575,null,338,null,314,null,50,null,81,null,59,null,98,null,25234,null,3177,null,21991,null,3037,null,2847,null,1141,null,396,null,282,null,0,null,265,null,45681,null,4293,null,38967,null,3808,null,5121,null,1184,null,1500,null,632,null,93,null,136,null,38,null,64,null,0,null,265,null,38,null,64,null,0,null,265,null,0,null,265,null,377922,null,6425,null,37451,null,3443,null,2908,null,1155,null,1351,null,800,null,913,null,604,null,290,null,255,null,354,null,349,null,96761,null,7047,null,61343,null,5105,null,23764,null,2922,null,7657,null,1729,null,3997,null,1404,null,240395,null,8966,null,119333,null,6892,null,73658,null,5338,null,34806,null,3309,null,12598,null,2307,null,407,null,344,null,147,null,239,null,140,null,162,null,0,null,265,null,120,null,196,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
258368,null,3062,null,57151,null,3837,null,27622,null,3459,null,465,null,340,null,367,null,320,null,52,null,100,null,46,null,77,null,0,null,281,null,6351,null,1428,null,5454,null,1238,null,301,null,280,null,596,null,433,null,0,null,281,null,22713,null,2871,null,18561,null,2659,null,2706,null,851,null,1395,null,682,null,51,null,84,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,201217,null,3766,null,24524,null,3062,null,796,null,592,null,443,null,340,null,81,null,96,null,206,null,193,null,66,null,111,null,40081,null,4080,null,28239,null,3206,null,7509,null,1435,null,2996,null,874,null,1337,null,613,null,135662,null,5469,null,62457,null,4604,null,45659,null,3830,null,23224,null,2502,null,4322,null,1346,null,154,null,202,null,116,null,190,null,0,null,281,null,38,null,71,null,0,null,281,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
223541,null,2818,null,55343,null,3713,null,30487,null,2998,null,371,null,334,null,371,null,334,null,0,null,237,null,0,null,237,null,0,null,237,null,6802,null,1325,null,5776,null,1308,null,723,null,473,null,257,null,231,null,46,null,74,null,17574,null,1999,null,14679,null,1779,null,1885,null,692,null,954,null,590,null,56,null,90,null,109,null,151,null,27,null,44,null,0,null,237,null,82,null,144,null,0,null,237,null,168198,null,4029,null,20739,null,2484,null,689,null,419,null,343,null,254,null,241,null,216,null,59,null,107,null,46,null,79,null,42747,null,4132,null,27245,null,3203,null,7923,null,1568,null,4923,null,1450,null,2656,null,1560,null,103862,null,5380,null,50068,null,3454,null,30265,null,3165,null,18767,null,2307,null,4762,null,1263,null,161,null,141,null,161,null,141,null,0,null,237,null,0,null,237,null,0,null,237,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
