C19001B_001E,C19001B_001EA,C19001B_001M,C19001B_001MA,C19001B_002E,C19001B_002EA,C19001B_002M,C19001B_002MA,C19001B_003E,C19001B_003EA,C19001B_003M,C19001B_003MA,C19001B_004E,C19001B_004EA,C19001B_004M,C19001B_004MA,C19001B_005E,C19001B_005EA,C19001B_005M,C19001B_005MA,C19001B_006E,C19001B_006EA,C19001B_006M,C19001B_006MA,C19001B_007E,C19001B_007EA,C19001B_007M,C19001B_007MA,C19001B_008E,C19001B_008EA,C19001B_008M,C19001B_008MA,C19001B_009E,C19001B_009EA,C19001B_009M,C19001B_009MA,C19001B_010E,C19001B_010EA,C19001B_010M,C19001B_010MA,C19001B_011E,C19001B_011EA,C19001B_011M,C19001B_011MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
520378,null,7120,null,102848,null,5231,null,47840,null,3440,null,80875,null,4465,null,74270,null,4416,null,74850,null,5050,null,76703,null,4632,null,32357,null,2933,null,21361,null,2093,null,5712,null,1361,null,3562,null,929,null,0400000US39,Ohio,39
101355,null,3472,null,19711,null,2578,null,9654,null,1456,null,16952,null,2005,null,15848,null,2159,null,14632,null,1872,null,12818,null,1820,null,5964,null,1102,null,4998,null,1154,null,629,null,364,null,149,null,169,null,0400000US40,Oklahoma,40
23403,null,1567,null,4833,null,1091,null,1932,null,762,null,2875,null,959,null,3579,null,1103,null,2697,null,842,null,3730,null,938,null,1886,null,733,null,1572,null,716,null,181,null,218,null,118,null,142,null,0400000US41,Oregon,41
464424,null,6497,null,80009,null,5352,null,44784,null,3395,null,67324,null,4207,null,64689,null,4353,null,66083,null,4343,null,73470,null,4824,null,34381,null,2865,null,24949,null,2537,null,4725,null,912,null,4010,null,935,null,0400000US42,Pennsylvania,42
19626,null,1614,null,2220,null,782,null,1785,null,679,null,3085,null,899,null,2444,null,884,null,3061,null,1232,null,3386,null,758,null,1882,null,714,null,1209,null,517,null,359,null,323,null,195,null,272,null,0400000US44,Rhode Island,44
456391,null,6352,null,81200,null,4409,null,43426,null,3057,null,80846,null,5620,null,66661,null,5198,null,66644,null,4147,null,65350,null,4341,null,29343,null,2996,null,17712,null,2090,null,3984,null,1271,null,1225,null,598,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
382926,null,6551,null,65829,null,4830,null,36427,null,3008,null,59332,null,4439,null,55990,null,3953,null,53639,null,3787,null,60142,null,3763,null,26623,null,2872,null,19560,null,2168,null,3676,null,984,null,1708,null,681,null,0400000US47,Tennessee,47
975783,null,9081,null,140675,null,6313,null,82807,null,5043,null,142131,null,5833,null,134028,null,6511,null,149892,null,6877,null,154403,null,6840,null,82444,null,4176,null,64363,null,4852,null,15780,null,2264,null,9260,null,1483,null,0400000US48,Texas,48
6629,null,993,null,468,null,443,null,200,null,197,null,1201,null,590,null,1282,null,451,null,744,null,506,null,1632,null,726,null,620,null,452,null,267,null,267,null,168,null,188,null,47,null,86,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
549143,null,8224,null,62745,null,4341,null,38070,null,2850,null,67237,null,3891,null,65328,null,4111,null,87931,null,4515,null,104501,null,5304,null,56009,null,3996,null,45445,null,3378,null,13500,null,2045,null,8377,null,1470,null,0400000US51,Virginia,51
78404,null,3321,null,10646,null,2010,null,6577,null,1524,null,10370,null,2118,null,9516,null,1773,null,11452,null,1512,null,13080,null,2155,null,7129,null,1145,null,7116,null,1326,null,1903,null,803,null,615,null,338,null,0400000US53,Washington,53
24462,null,1441,null,5142,null,1182,null,2794,null,954,null,5160,null,1081,null,1968,null,681,null,2402,null,587,null,3863,null,932,null,1971,null,741,null,805,null,457,null,83,null,100,null,274,null,261,null,0400000US54,West Virginia,54
111052,null,3155,null,19219,null,2190,null,12174,null,1865,null,20435,null,2085,null,18344,null,2323,null,16362,null,2038,null,13444,null,1842,null,5703,null,1134,null,4089,null,1032,null,1125,null,677,null,157,null,173,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
93708,null,3684,null,32131,null,2426,null,11645,null,1285,null,16920,null,1729,null,11549,null,1412,null,10054,null,1367,null,8132,null,1252,null,1852,null,482,null,821,null,361,null,326,null,235,null,278,null,236,null,0400000US72,Puerto Rico,72
