B10051F_001E,B10051F_001EA,B10051F_001M,B10051F_001MA,B10051F_002E,B10051F_002EA,B10051F_002M,B10051F_002MA,B10051F_003E,B10051F_003EA,B10051F_003M,B10051F_003MA,B10051F_004E,B10051F_004EA,B10051F_004M,B10051F_004MA,B10051F_005E,B10051F_005EA,B10051F_005M,B10051F_005MA,B10051F_006E,B10051F_006EA,B10051F_006M,B10051F_006MA,B10051F_007E,B10051F_007EA,B10051F_007M,B10051F_007MA,GEO_ID,NAME,state
19146,null,2800,null,5083,null,1318,null,3494,null,1047,null,1589,null,662,null,14063,null,2427,null,6973,null,1814,null,7090,null,1506,null,0400000US34,New Jersey,34
10342,null,1885,null,4801,null,1335,null,4023,null,1289,null,778,null,414,null,5541,null,1477,null,3320,null,1253,null,2221,null,963,null,0400000US35,New Mexico,35
64310,null,5689,null,21695,null,3606,null,14775,null,2211,null,6920,null,2110,null,42615,null,4110,null,23124,null,3176,null,19491,null,2383,null,0400000US36,New York,36
7548,null,1953,null,2654,null,1458,null,2571,null,1421,null,83,null,143,null,4894,null,1616,null,3956,null,1464,null,938,null,689,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
2214,null,758,null,865,null,459,null,782,null,417,null,83,null,104,null,1349,null,606,null,918,null,473,null,431,null,349,null,0400000US39,Ohio,39
1721,null,798,null,981,null,569,null,848,null,557,null,133,null,104,null,740,null,497,null,546,null,443,null,194,null,199,null,0400000US40,Oklahoma,40
2889,null,900,null,464,null,332,null,305,null,266,null,159,null,201,null,2425,null,801,null,1831,null,683,null,594,null,360,null,0400000US41,Oregon,41
8693,null,2138,null,4292,null,1371,null,4059,null,1291,null,233,null,209,null,4401,null,1259,null,2907,null,1027,null,1494,null,617,null,0400000US42,Pennsylvania,42
2789,null,1095,null,1060,null,579,null,937,null,505,null,123,null,195,null,1729,null,992,null,1110,null,860,null,619,null,542,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
109106,null,7197,null,42159,null,4192,null,31471,null,3482,null,10688,null,1903,null,66947,null,5995,null,41021,null,5519,null,25926,null,2755,null,0400000US48,Texas,48
2213,null,770,null,855,null,499,null,678,null,460,null,177,null,174,null,1358,null,670,null,998,null,561,null,360,null,335,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
5755,null,2073,null,502,null,307,null,213,null,181,null,289,null,251,null,5253,null,2116,null,2511,null,1451,null,2742,null,1237,null,0400000US51,Virginia,51
6608,null,1726,null,3429,null,1426,null,2653,null,1250,null,776,null,556,null,3179,null,1181,null,1808,null,976,null,1371,null,619,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
3658,null,1128,null,1094,null,654,null,990,null,643,null,104,null,175,null,2564,null,1016,null,1921,null,941,null,643,null,418,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
14715,null,2135,null,7406,null,1399,null,4912,null,1172,null,2494,null,828,null,7309,null,1580,null,3540,null,1041,null,3769,null,1048,null,0400000US72,Puerto Rico,72
