B17001B_001E,B17001B_001EA,B17001B_001M,B17001B_001MA,B17001B_002E,B17001B_002EA,B17001B_002M,B17001B_002MA,B17001B_003E,B17001B_003EA,B17001B_003M,B17001B_003MA,B17001B_004E,B17001B_004EA,B17001B_004M,B17001B_004MA,B17001B_005E,B17001B_005EA,B17001B_005M,B17001B_005MA,B17001B_006E,B17001B_006EA,B17001B_006M,B17001B_006MA,B17001B_007E,B17001B_007EA,B17001B_007M,B17001B_007MA,B17001B_008E,B17001B_008EA,B17001B_008M,B17001B_008MA,B17001B_009E,B17001B_009EA,B17001B_009M,B17001B_009MA,B17001B_010E,B17001B_010EA,B17001B_010M,B17001B_010MA,B17001B_011E,B17001B_011EA,B17001B_011M,B17001B_011MA,B17001B_012E,B17001B_012EA,B17001B_012M,B17001B_012MA,B17001B_013E,B17001B_013EA,B17001B_013M,B17001B_013MA,B17001B_014E,B17001B_014EA,B17001B_014M,B17001B_014MA,B17001B_015E,B17001B_015EA,B17001B_015M,B17001B_015MA,B17001B_016E,B17001B_016EA,B17001B_016M,B17001B_016MA,B17001B_017E,B17001B_017EA,B17001B_017M,B17001B_017MA,B17001B_018E,B17001B_018EA,B17001B_018M,B17001B_018MA,B17001B_019E,B17001B_019EA,B17001B_019M,B17001B_019MA,B17001B_020E,B17001B_020EA,B17001B_020M,B17001B_020MA,B17001B_021E,B17001B_021EA,B17001B_021M,B17001B_021MA,B17001B_022E,B17001B_022EA,B17001B_022M,B17001B_022MA,B17001B_023E,B17001B_023EA,B17001B_023M,B17001B_023MA,B17001B_024E,B17001B_024EA,B17001B_024M,B17001B_024MA,B17001B_025E,B17001B_025EA,B17001B_025M,B17001B_025MA,B17001B_026E,B17001B_026EA,B17001B_026M,B17001B_026MA,B17001B_027E,B17001B_027EA,B17001B_027M,B17001B_027MA,B17001B_028E,B17001B_028EA,B17001B_028M,B17001B_028MA,B17001B_029E,B17001B_029EA,B17001B_029M,B17001B_029MA,B17001B_030E,B17001B_030EA,B17001B_030M,B17001B_030MA,B17001B_031E,B17001B_031EA,B17001B_031M,B17001B_031MA,B17001B_032E,B17001B_032EA,B17001B_032M,B17001B_032MA,B17001B_033E,B17001B_033EA,B17001B_033M,B17001B_033MA,B17001B_034E,B17001B_034EA,B17001B_034M,B17001B_034MA,B17001B_035E,B17001B_035EA,B17001B_035M,B17001B_035MA,B17001B_036E,B17001B_036EA,B17001B_036M,B17001B_036MA,B17001B_037E,B17001B_037EA,B17001B_037M,B17001B_037MA,B17001B_038E,B17001B_038EA,B17001B_038M,B17001B_038MA,B17001B_039E,B17001B_039EA,B17001B_039M,B17001B_039MA,B17001B_040E,B17001B_040EA,B17001B_040M,B17001B_040MA,B17001B_041E,B17001B_041EA,B17001B_041M,B17001B_041MA,B17001B_042E,B17001B_042EA,B17001B_042M,B17001B_042MA,B17001B_043E,B17001B_043EA,B17001B_043M,B17001B_043MA,B17001B_044E,B17001B_044EA,B17001B_044M,B17001B_044MA,B17001B_045E,B17001B_045EA,B17001B_045M,B17001B_045MA,B17001B_046E,B17001B_046EA,B17001B_046M,B17001B_046MA,B17001B_047E,B17001B_047EA,B17001B_047M,B17001B_047MA,B17001B_048E,B17001B_048EA,B17001B_048M,B17001B_048MA,B17001B_049E,B17001B_049EA,B17001B_049M,B17001B_049MA,B17001B_050E,B17001B_050EA,B17001B_050M,B17001B_050MA,B17001B_051E,B17001B_051EA,B17001B_051M,B17001B_051MA,B17001B_052E,B17001B_052EA,B17001B_052M,B17001B_052MA,B17001B_053E,B17001B_053EA,B17001B_053M,B17001B_053MA,B17001B_054E,B17001B_054EA,B17001B_054M,B17001B_054MA,B17001B_055E,B17001B_055EA,B17001B_055M,B17001B_055MA,B17001B_056E,B17001B_056EA,B17001B_056M,B17001B_056MA,B17001B_057E,B17001B_057EA,B17001B_057M,B17001B_057MA,B17001B_058E,B17001B_058EA,B17001B_058M,B17001B_058MA,B17001B_059E,B17001B_059EA,B17001B_059M,B17001B_059MA,GEO_ID,NAME,state
2747967,null,10296,null,630201,null,22241,null,266307,null,11493,null,44723,null,4308,null,8153,null,1664,null,43322,null,4232,null,21456,null,2777,null,6619,null,1289,null,14027,null,2327,null,31921,null,3552,null,23778,null,3517,null,18629,null,3483,null,22638,null,2577,null,19079,null,2464,null,6343,null,1195,null,5619,null,1396,null,363894,null,13617,null,42254,null,3630,null,6042,null,1274,null,37750,null,3772,null,23073,null,2874,null,7822,null,1595,null,12199,null,2046,null,47401,null,3727,null,52499,null,3600,null,42838,null,4224,null,34840,null,2382,null,26393,null,2286,null,16567,null,1829,null,14216,null,1853,null,2117766,null,22060,null,1004312,null,12441,null,71473,null,4043,null,14362,null,2220,null,93827,null,5219,null,52572,null,3121,null,18091,null,2115,null,36456,null,3011,null,111839,null,4992,null,149666,null,5376,null,174848,null,4389,null,146938,null,4232,null,80597,null,3221,null,36401,null,1887,null,17242,null,1489,null,1113454,null,12641,null,69644,null,3805,null,12240,null,1997,null,92404,null,4314,null,50263,null,4171,null,18699,null,2168,null,37172,null,3070,null,101964,null,4434,null,169795,null,4436,null,192223,null,4523,null,178865,null,3630,null,104638,null,3061,null,50249,null,2054,null,35298,null,1860,null,0400000US13,Georgia,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
1809762,null,8146,null,497724,null,20323,null,214983,null,10406,null,31451,null,3132,null,5168,null,1172,null,34999,null,3917,null,18876,null,2483,null,5925,null,1070,null,10173,null,1748,null,25400,null,2915,null,19731,null,2424,null,21007,null,2795,null,20739,null,2235,null,11274,null,1566,null,5795,null,1113,null,4445,null,1089,null,282741,null,12683,null,30176,null,2858,null,4805,null,1216,null,35261,null,3347,null,17319,null,2241,null,7661,null,1660,null,10254,null,1667,null,34814,null,2797,null,40067,null,3328,null,29530,null,2787,null,31736,null,2680,null,19017,null,2248,null,11730,null,1402,null,10371,null,1355,null,1312038,null,20069,null,615780,null,10815,null,43158,null,2794,null,8581,null,1737,null,54342,null,4212,null,32123,null,2734,null,12190,null,1771,null,23989,null,2085,null,68077,null,3223,null,85253,null,3108,null,88427,null,2984,null,89148,null,2854,null,57411,null,1621,null,33050,null,1336,null,20031,null,1259,null,696258,null,12093,null,40213,null,2780,null,8188,null,1703,null,49839,null,3318,null,32100,null,3186,null,10286,null,1833,null,22926,null,2296,null,67359,null,3065,null,92421,null,3733,null,110010,null,3145,null,107298,null,3014,null,75820,null,2544,null,45681,null,1727,null,34117,null,1577,null,0400000US17,Illinois,17
523643,null,5955,null,133366,null,9370,null,57078,null,5160,null,10138,null,2068,null,1344,null,615,null,9602,null,1575,null,3807,null,1033,null,2042,null,737,null,2292,null,766,null,7205,null,1745,null,4783,null,1334,null,3951,null,1113,null,6696,null,1323,null,3356,null,886,null,767,null,394,null,1095,null,452,null,76288,null,5913,null,11013,null,1925,null,1030,null,569,null,9892,null,1849,null,2197,null,525,null,1221,null,456,null,3767,null,1108,null,11345,null,1847,null,10932,null,1759,null,7841,null,1719,null,7401,null,1298,null,4039,null,739,null,2773,null,751,null,2837,null,734,null,390277,null,9663,null,189308,null,5040,null,12992,null,2078,null,1599,null,708,null,17900,null,2134,null,10877,null,1833,null,2108,null,704,null,8458,null,1168,null,17686,null,1948,null,27967,null,1537,null,31421,null,1607,null,27086,null,1629,null,16098,null,1158,null,9548,null,810,null,5568,null,718,null,200969,null,6323,null,11804,null,1775,null,2362,null,854,null,17001,null,2369,null,10236,null,1837,null,2867,null,765,null,6717,null,1158,null,16289,null,1979,null,28518,null,1898,null,31456,null,1864,null,31653,null,1555,null,21473,null,1097,null,12235,null,876,null,8358,null,952,null,0400000US18,Indiana,18
64810,null,2765,null,24281,null,3493,null,10953,null,1776,null,1337,null,602,null,681,null,336,null,1614,null,601,null,1013,null,513,null,108,null,132,null,714,null,499,null,1525,null,590,null,1370,null,613,null,902,null,474,null,958,null,480,null,547,null,347,null,134,null,165,null,50,null,85,null,13328,null,2260,null,1557,null,612,null,140,null,162,null,1624,null,585,null,1196,null,506,null,235,null,211,null,464,null,263,null,2022,null,681,null,2750,null,939,null,888,null,466,null,1373,null,639,null,376,null,245,null,345,null,326,null,358,null,230,null,40529,null,3924,null,21557,null,2377,null,1837,null,590,null,559,null,405,null,2034,null,682,null,1063,null,437,null,150,null,234,null,1135,null,441,null,1750,null,602,null,3236,null,1002,null,3912,null,1068,null,2926,null,859,null,1470,null,526,null,960,null,383,null,525,null,402,null,18972,null,2150,null,1513,null,512,null,42,null,82,null,2276,null,752,null,1416,null,615,null,268,null,270,null,1024,null,488,null,1448,null,433,null,2550,null,730,null,3022,null,903,null,2829,null,871,null,1239,null,358,null,693,null,280,null,652,null,361,null,0400000US19,Iowa,19
150663,null,4660,null,36150,null,4708,null,16199,null,2321,null,3361,null,964,null,106,null,145,null,2649,null,964,null,928,null,527,null,433,null,448,null,783,null,434,null,2595,null,716,null,1072,null,512,null,1227,null,576,null,1214,null,543,null,1274,null,489,null,542,null,307,null,15,null,28,null,19951,null,3562,null,1758,null,1046,null,496,null,320,null,3675,null,1444,null,843,null,402,null,662,null,374,null,628,null,344,null,2250,null,643,null,2856,null,869,null,2173,null,843,null,1194,null,588,null,1244,null,568,null,1133,null,440,null,1039,null,412,null,114513,null,5244,null,58200,null,3250,null,3467,null,839,null,596,null,449,null,7355,null,1323,null,1864,null,693,null,935,null,397,null,2496,null,605,null,6530,null,1238,null,8083,null,1530,null,9602,null,1199,null,8861,null,840,null,4640,null,803,null,2402,null,498,null,1369,null,389,null,56313,null,3497,null,5931,null,942,null,585,null,426,null,4600,null,1330,null,1885,null,683,null,802,null,389,null,2074,null,628,null,4718,null,913,null,7368,null,1176,null,7873,null,1059,null,10192,null,937,null,5409,null,691,null,3263,null,555,null,1613,null,509,null,0400000US20,Kansas,20
304948,null,5446,null,98229,null,7779,null,43318,null,3730,null,7346,null,1480,null,1649,null,746,null,7620,null,1777,null,3458,null,866,null,339,null,293,null,1937,null,615,null,6566,null,1475,null,3459,null,997,null,2532,null,915,null,4327,null,1052,null,2052,null,690,null,1143,null,540,null,890,null,455,null,54911,null,4964,null,5923,null,1326,null,1072,null,602,null,6724,null,1403,null,2760,null,947,null,1114,null,569,null,2719,null,944,null,7645,null,1261,null,7526,null,1497,null,6321,null,1375,null,4848,null,1063,null,3872,null,1167,null,2063,null,883,null,2324,null,791,null,206719,null,8878,null,100652,null,4598,null,4828,null,1101,null,1027,null,545,null,8336,null,1601,null,4365,null,1018,null,2574,null,942,null,3037,null,989,null,11408,null,1803,null,14670,null,1847,null,17371,null,1926,null,15866,null,1552,null,10036,null,1195,null,4837,null,749,null,2297,null,540,null,106067,null,6020,null,6055,null,1724,null,950,null,499,null,7984,null,1326,null,4580,null,1317,null,1209,null,537,null,3798,null,1080,null,7580,null,1327,null,16522,null,1629,null,16992,null,1411,null,18347,null,1538,null,10946,null,1269,null,6403,null,941,null,4701,null,776,null,0400000US21,Kentucky,21
1299308,null,6920,null,429222,null,15172,null,171847,null,8155,null,26908,null,2934,null,6291,null,1915,null,30030,null,3169,null,13876,null,2171,null,5802,null,1046,null,9625,null,1616,null,21971,null,2901,null,13156,null,2283,null,12300,null,1969,null,14120,null,2285,null,9548,null,1532,null,5397,null,1139,null,2823,null,785,null,257375,null,9413,null,28402,null,2416,null,6940,null,1780,null,28185,null,2737,null,14299,null,2181,null,5143,null,1139,null,8421,null,1548,null,36238,null,3466,null,35592,null,2990,null,33474,null,3304,null,22919,null,1828,null,16552,null,1657,null,10912,null,1352,null,10298,null,1227,null,870086,null,16671,null,427780,null,8955,null,29502,null,2684,null,5477,null,1356,null,33142,null,3176,null,22571,null,2533,null,7208,null,1406,null,14728,null,2107,null,51359,null,3209,null,62609,null,3919,null,59699,null,2897,null,64842,null,2668,null,43348,null,1862,null,19870,null,1553,null,13425,null,1368,null,442306,null,10589,null,25004,null,2365,null,5313,null,1122,null,34414,null,3178,null,19274,null,2442,null,8193,null,1619,null,13740,null,1800,null,46960,null,3579,null,58000,null,3088,null,63687,null,2792,null,71985,null,2283,null,49728,null,1679,null,26700,null,1650,null,19308,null,1533,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
1566566,null,6362,null,210287,null,15169,null,89721,null,8679,null,12371,null,2053,null,3146,null,1165,null,12252,null,2328,null,5989,null,1505,null,2468,null,772,null,4852,null,1326,null,11288,null,2476,null,7253,null,1722,null,8671,null,2055,null,8605,null,2105,null,6917,null,1697,null,3100,null,919,null,2809,null,816,null,120566,null,8752,null,10248,null,2073,null,2012,null,892,null,12659,null,2351,null,6067,null,1221,null,2707,null,972,null,5600,null,1684,null,17883,null,2445,null,14095,null,2278,null,13443,null,2017,null,14212,null,1817,null,7781,null,1520,null,6258,null,1170,null,7601,null,1315,null,1356279,null,15678,null,632444,null,9478,null,47803,null,2626,null,7660,null,1457,null,58727,null,3146,null,32151,null,2864,null,11511,null,1513,null,21025,null,1889,null,64986,null,3130,null,86387,null,2351,null,100019,null,3063,null,97609,null,3039,null,58516,null,1861,null,30006,null,1357,null,16044,null,1249,null,723835,null,9014,null,46430,null,2610,null,9541,null,1595,null,55063,null,3151,null,29913,null,3110,null,10727,null,1580,null,21517,null,1842,null,62675,null,2837,null,101317,null,2700,null,123939,null,3268,null,117397,null,2404,null,80223,null,1708,null,39175,null,1754,null,25918,null,1724,null,0400000US24,Maryland,24
369826,null,7207,null,77340,null,7245,null,36514,null,4347,null,5308,null,1469,null,1153,null,572,null,5271,null,1750,null,2002,null,801,null,1065,null,535,null,2139,null,670,null,5032,null,1564,null,2846,null,1146,null,3700,null,840,null,3569,null,1186,null,3220,null,1040,null,608,null,445,null,601,null,344,null,40826,null,4537,null,2661,null,992,null,785,null,586,null,5351,null,1398,null,1308,null,667,null,1317,null,640,null,1219,null,547,null,5782,null,1263,null,5142,null,1312,null,5933,null,1299,null,4013,null,1296,null,3570,null,805,null,2219,null,720,null,1526,null,607,null,292486,null,8404,null,141758,null,5020,null,9533,null,1611,null,1356,null,677,null,12688,null,1551,null,6964,null,1453,null,2134,null,789,null,4723,null,1033,null,17590,null,1939,null,22728,null,2679,null,23523,null,1905,null,20586,null,1457,null,10727,null,1147,null,5687,null,534,null,3519,null,500,null,150728,null,4988,null,11697,null,1248,null,2375,null,743,null,11787,null,1808,null,6125,null,1117,null,3328,null,918,null,4785,null,1085,null,15043,null,1726,null,21301,null,1669,null,26470,null,1700,null,21760,null,1763,null,13571,null,913,null,7161,null,861,null,5325,null,1191,null,0400000US25,Massachusetts,25
1365326,null,8146,null,428333,null,15484,null,181138,null,8315,null,25642,null,2648,null,5491,null,1171,null,26303,null,2936,null,16819,null,2399,null,5023,null,1149,null,10026,null,1571,null,20073,null,2082,null,18713,null,2741,null,16833,null,1994,null,21407,null,2524,null,9930,null,1398,null,3454,null,799,null,1424,null,524,null,247195,null,9485,null,26076,null,2561,null,4842,null,1161,null,28839,null,2717,null,15836,null,1857,null,5735,null,1227,null,11872,null,1686,null,30609,null,2958,null,38317,null,3448,null,30118,null,2489,null,22908,null,2138,null,16124,null,1350,null,8304,null,1504,null,7615,null,1041,null,936993,null,13607,null,449537,null,7315,null,28829,null,2404,null,4949,null,1107,null,38599,null,2935,null,22125,null,2598,null,7691,null,1119,null,19149,null,1804,null,47290,null,2249,null,65158,null,2729,null,66006,null,2172,null,62652,null,2660,null,46090,null,1588,null,22244,null,1157,null,18755,null,822,null,487456,null,8155,null,25614,null,2132,null,4192,null,1010,null,36408,null,2867,null,19874,null,2034,null,7640,null,1158,null,16227,null,1676,null,40060,null,2870,null,65885,null,3159,null,77086,null,2592,null,81466,null,2351,null,55386,null,1404,null,30783,null,1721,null,26835,null,1250,null,0400000US26,Michigan,26
215803,null,4470,null,72202,null,7233,null,33221,null,3824,null,4440,null,1097,null,1460,null,622,null,4601,null,1199,null,2584,null,938,null,804,null,386,null,2295,null,617,null,5077,null,1179,null,3856,null,1200,null,3090,null,836,null,3136,null,1002,null,1464,null,607,null,217,null,213,null,197,null,197,null,38981,null,4177,null,5180,null,1283,null,858,null,453,null,4647,null,1309,null,2087,null,795,null,972,null,531,null,1635,null,559,null,5281,null,946,null,6531,null,1175,null,4305,null,1050,null,4792,null,1066,null,1485,null,551,null,695,null,416,null,513,null,285,null,143601,null,7469,null,76966,null,4107,null,7717,null,1232,null,1425,null,672,null,7615,null,1398,null,3210,null,938,null,1906,null,755,null,2557,null,578,null,8299,null,1256,null,12891,null,1491,null,14920,null,1487,null,9991,null,1161,null,4272,null,836,null,1593,null,266,null,570,null,222,null,66635,null,4257,null,6828,null,1338,null,811,null,433,null,5905,null,1004,null,4047,null,979,null,991,null,409,null,2231,null,725,null,6478,null,1245,null,13024,null,1438,null,12139,null,1437,null,6466,null,873,null,4618,null,763,null,2185,null,448,null,912,null,287,null,0400000US27,Minnesota,27
1051062,null,7393,null,375674,null,11986,null,156942,null,6513,null,27062,null,2651,null,4332,null,1247,null,25371,null,2760,null,13085,null,1844,null,3777,null,860,null,7125,null,1450,null,22846,null,2744,null,11262,null,1789,null,12810,null,2115,null,10901,null,1598,null,10275,null,1502,null,4388,null,892,null,3708,null,871,null,218732,null,7622,null,26312,null,2413,null,3771,null,1205,null,25822,null,2466,null,13006,null,1867,null,3601,null,889,null,7908,null,1299,null,27940,null,2629,null,29966,null,2606,null,27368,null,2106,null,20274,null,2247,null,13168,null,1510,null,9759,null,1376,null,9837,null,1365,null,675388,null,12311,null,329697,null,6669,null,20229,null,2299,null,5339,null,1540,null,29733,null,3115,null,16147,null,2270,null,5359,null,1020,null,13180,null,1705,null,39115,null,2937,null,48191,null,3363,null,46205,null,3292,null,52107,null,2836,null,31067,null,1880,null,15068,null,1374,null,7957,null,1139,null,345691,null,8340,null,20037,null,2524,null,5534,null,1309,null,25954,null,2372,null,16308,null,2232,null,5252,null,1244,null,13380,null,1667,null,33600,null,3010,null,46607,null,3426,null,52381,null,3015,null,56637,null,2846,null,35761,null,1567,null,19665,null,1483,null,14575,null,1431,null,0400000US28,Mississippi,28
635351,null,6444,null,170210,null,11262,null,72246,null,6124,null,11469,null,2102,null,1674,null,672,null,11946,null,2056,null,4754,null,1295,null,2415,null,710,null,4342,null,1048,null,7211,null,1405,null,7325,null,1705,null,6365,null,1367,null,6496,null,1148,null,5197,null,1358,null,1588,null,654,null,1464,null,671,null,97964,null,7322,null,11871,null,1937,null,1262,null,596,null,10109,null,1614,null,6737,null,1199,null,2057,null,647,null,3410,null,896,null,12827,null,2081,null,15264,null,2003,null,11463,null,2095,null,9693,null,1674,null,6356,null,1162,null,3707,null,976,null,3208,null,707,null,465141,null,11228,null,220329,null,6035,null,16753,null,2270,null,3157,null,857,null,20218,null,1987,null,10114,null,1707,null,4387,null,969,null,8356,null,1264,null,24619,null,1547,null,32052,null,1970,null,32003,null,1806,null,31644,null,1704,null,19212,null,1517,null,11588,null,756,null,6226,null,706,null,244812,null,7660,null,15569,null,2198,null,2703,null,789,null,19592,null,2002,null,10997,null,1795,null,4457,null,896,null,8628,null,1304,null,21163,null,2222,null,32336,null,1881,null,37025,null,2459,null,40144,null,2112,null,26020,null,1318,null,15058,null,1061,null,11120,null,929,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
67180,null,2649,null,23108,null,3691,null,9707,null,1794,null,1643,null,536,null,522,null,448,null,2027,null,816,null,710,null,404,null,63,null,103,null,444,null,360,null,1093,null,631,null,614,null,472,null,707,null,533,null,1014,null,517,null,610,null,384,null,134,null,149,null,126,null,143,null,13401,null,2250,null,2083,null,650,null,511,null,291,null,1483,null,731,null,1037,null,543,null,115,null,216,null,738,null,427,null,1811,null,667,null,1980,null,582,null,1313,null,510,null,1433,null,471,null,395,null,277,null,336,null,361,null,166,null,160,null,44072,null,3883,null,23646,null,2065,null,1523,null,572,null,153,null,146,null,1310,null,644,null,1154,null,505,null,203,null,254,null,1491,null,569,null,2408,null,689,null,4335,null,730,null,4257,null,611,null,3363,null,708,null,1778,null,449,null,1394,null,370,null,277,null,263,null,20426,null,2217,null,1064,null,448,null,205,null,221,null,906,null,497,null,1067,null,602,null,206,null,173,null,1015,null,515,null,1776,null,753,null,3308,null,824,null,3586,null,530,null,2955,null,621,null,2173,null,496,null,1204,null,396,null,961,null,285,null,0400000US31,Nebraska,31
183042,null,4120,null,36792,null,5439,null,16588,null,2772,null,3386,null,976,null,473,null,311,null,3148,null,1198,null,1120,null,476,null,660,null,426,null,805,null,496,null,1426,null,481,null,1543,null,715,null,1288,null,819,null,1390,null,765,null,597,null,350,null,401,null,335,null,351,null,325,null,20204,null,3311,null,2743,null,937,null,620,null,471,null,2276,null,1000,null,1253,null,553,null,389,null,301,null,792,null,506,null,2838,null,941,null,2675,null,787,null,2000,null,675,null,1940,null,731,null,1581,null,524,null,407,null,350,null,690,null,434,null,146250,null,6143,null,72308,null,3113,null,4777,null,986,null,955,null,523,null,7092,null,1213,null,3128,null,1017,null,813,null,450,null,2478,null,714,null,8431,null,868,null,11133,null,1003,null,10170,null,1082,null,9804,null,977,null,7060,null,520,null,4284,null,448,null,2183,null,500,null,73942,null,3940,null,4511,null,1115,null,910,null,633,null,6359,null,1263,null,3883,null,1121,null,1245,null,670,null,3213,null,667,null,5761,null,954,null,11551,null,1077,null,12021,null,1034,null,10155,null,987,null,7380,null,546,null,4510,null,573,null,2443,null,510,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
1131323,null,7939,null,191645,null,11808,null,78554,null,6161,null,13055,null,2113,null,1848,null,804,null,10641,null,2065,null,6791,null,1667,null,1773,null,674,null,3771,null,1118,null,10644,null,1902,null,5671,null,1378,null,6696,null,1590,null,6422,null,1678,null,5578,null,1179,null,3530,null,901,null,2134,null,898,null,113091,null,7554,null,10562,null,1931,null,2627,null,1013,null,11054,null,2097,null,6899,null,1712,null,2233,null,780,null,4496,null,1089,null,16959,null,2057,null,16578,null,2030,null,12230,null,1974,null,12543,null,1502,null,7473,null,1319,null,5109,null,1117,null,4328,null,891,null,939678,null,12014,null,447212,null,7309,null,32640,null,2548,null,4559,null,1259,null,42632,null,3178,null,25623,null,2575,null,8486,null,1373,null,16790,null,1726,null,44138,null,2911,null,61045,null,2701,null,76698,null,2835,null,63838,null,2308,null,38082,null,1407,null,21358,null,1613,null,11323,null,1101,null,492466,null,7837,null,29810,null,2213,null,5993,null,1405,null,40733,null,2883,null,20317,null,2502,null,8812,null,1214,null,12907,null,1547,null,43565,null,2582,null,64024,null,2757,null,86722,null,2676,null,74486,null,1742,null,52971,null,1576,null,32085,null,1292,null,20041,null,1239,null,0400000US34,New Jersey,34
