GEO_ID,C19037D_001E,C19037D_001M,C19037D_002E,C19037D_002M,C19037D_003E,C19037D_003M,C19037D_004E,C19037D_004M,C19037D_005E,C19037D_005M,C19037D_006E,C19037D_006M,C19037D_007E,C19037D_007M,C19037D_008E,C19037D_008M,C19037D_009E,C19037D_009M,C19037D_010E,C19037D_010M,C19037D_011E,C19037D_011M,C19037D_012E,C19037D_012M,C19037D_013E,C19037D_013M,C19037D_014E,C19037D_014M,C19037D_015E,C19037D_015M,C19037D_016E,C19037D_016M,C19037D_017E,C19037D_017M,C19037D_018E,C19037D_018M,C19037D_019E,C19037D_019M,C19037D_020E,C19037D_020M,C19037D_021E,C19037D_021M,C19037D_022E,C19037D_022M,C19037D_023E,C19037D_023M,C19037D_024E,C19037D_024M,C19037D_025E,C19037D_025M,C19037D_026E,C19037D_026M,C19037D_027E,C19037D_027M,C19037D_028E,C19037D_028M,C19037D_029E,C19037D_029M,C19037D_030E,C19037D_030M,C19037D_031E,C19037D_031M,C19037D_032E,C19037D_032M,C19037D_033E,C19037D_033M,C19037D_034E,C19037D_034M,C19037D_035E,C19037D_035M,C19037D_036E,C19037D_036M,C19037D_037E,C19037D_037M,C19037D_038E,C19037D_038M,C19037D_039E,C19037D_039M,C19037D_040E,C19037D_040M,C19037D_041E,C19037D_041M,C19037D_042E,C19037D_042M,C19037D_043E,C19037D_043M,C19037D_044E,C19037D_044M,C19037D_045E,C19037D_045M,NAME,C19037D_001EA,C19037D_001MA,C19037D_002MA,C19037D_002EA,C19037D_003MA,C19037D_003EA,C19037D_004EA,C19037D_004MA,C19037D_005EA,C19037D_005MA,C19037D_006EA,C19037D_006MA,C19037D_007MA,C19037D_007EA,C19037D_008MA,C19037D_008EA,C19037D_009MA,C19037D_009EA,C19037D_010EA,C19037D_010MA,C19037D_011EA,C19037D_011MA,C19037D_012EA,C19037D_012MA,C19037D_013MA,C19037D_013EA,C19037D_014MA,C19037D_014EA,C19037D_015EA,C19037D_015MA,C19037D_016EA,C19037D_016MA,C19037D_017EA,C19037D_017MA,C19037D_018EA,C19037D_018MA,C19037D_019MA,C19037D_019EA,C19037D_020MA,C19037D_020EA,C19037D_021EA,C19037D_021MA,C19037D_022EA,C19037D_022MA,C19037D_023EA,C19037D_023MA,C19037D_024MA,C19037D_024EA,C19037D_025MA,C19037D_025EA,C19037D_026EA,C19037D_026MA,C19037D_027EA,C19037D_027MA,C19037D_028EA,C19037D_028MA,C19037D_029EA,C19037D_029MA,C19037D_030MA,C19037D_030EA,C19037D_031MA,C19037D_031EA,C19037D_032EA,C19037D_032MA,C19037D_033EA,C19037D_033MA,C19037D_034EA,C19037D_034MA,C19037D_035MA,C19037D_035EA,C19037D_036MA,C19037D_036EA,C19037D_037EA,C19037D_037MA,C19037D_038EA,C19037D_038MA,C19037D_039EA,C19037D_039MA,C19037D_040EA,C19037D_040MA,C19037D_041MA,C19037D_041EA,C19037D_042MA,C19037D_042EA,C19037D_043EA,C19037D_043MA,C19037D_044EA,C19037D_044MA,C19037D_045EA,C19037D_045MA,state
0400000US18,36191,1962,3917,887,2420,694,280,232,521,328,32,56,563,408,31,56,0,184,70,114,0,184,0,184,18209,1787,1829,741,470,291,1790,692,1808,817,2889,1046,3265,1029,2364,847,2167,717,686,299,941,518,11026,1387,357,261,337,276,1049,515,678,336,1201,584,1957,713,1820,652,1468,557,933,480,1226,592,3039,637,291,238,407,313,348,242,400,198,248,206,184,186,245,202,378,263,108,152,430,290,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16226,1164,1879,678,1204,570,148,141,91,125,139,183,0,151,108,139,189,182,0,151,0,151,0,151,8735,1107,364,263,630,449,769,446,316,224,1540,526,2409,668,997,453,1224,465,281,221,205,159,4115,816,44,72,188,184,289,292,278,203,432,286,897,387,631,360,631,372,52,77,673,358,1497,501,144,145,76,122,85,131,154,152,258,211,296,215,303,299,128,96,0,151,53,93,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,21576,1245,1414,591,861,535,0,165,86,97,104,142,39,46,267,176,57,92,0,165,0,165,0,165,11807,1066,627,368,446,329,1109,423,1253,646,1380,619,2269,729,1914,602,1963,686,505,307,341,218,6321,781,342,213,266,219,592,402,399,304,922,438,865,392,1024,492,1114,399,454,228,343,261,2034,562,17,30,169,261,397,288,285,224,305,220,233,184,123,134,401,414,36,58,68,122,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,16294,1414,1030,510,500,332,124,139,53,100,237,297,0,181,116,157,0,181,0,181,0,181,0,181,9577,1092,193,142,189,152,597,350,1456,717,1897,680,2478,729,878,416,1355,527,75,101,459,316,4590,838,288,225,133,138,319,265,330,192,524,325,562,325,754,347,867,362,339,189,474,356,1097,343,166,146,49,98,170,151,95,117,88,107,0,181,139,134,210,169,42,82,138,112,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,22581,1768,1502,763,41,78,841,651,116,168,84,131,351,359,52,87,17,33,0,193,0,193,0,193,10392,1454,657,448,699,297,790,316,1582,642,1718,650,1735,705,1063,419,1328,599,636,425,184,179,8166,1375,779,401,546,504,877,479,720,371,893,382,1257,574,1316,545,795,379,410,249,573,409,2521,560,505,370,256,259,328,232,304,320,157,135,273,189,299,211,235,155,50,78,114,116,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,104233,2790,2912,872,855,474,412,353,148,105,203,181,497,334,423,278,0,190,209,245,122,197,43,70,47341,2503,1325,631,539,420,1351,602,2773,778,4187,948,9269,1761,7406,1323,9934,1540,5485,992,5072,971,40802,1978,1317,592,580,407,1751,612,1585,664,2439,580,6205,1070,5261,1092,9786,1331,4552,1015,7326,1003,13178,1031,1453,491,1007,421,1277,510,796,372,1006,404,1728,602,939,333,2168,497,935,356,1869,571,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,119960,3056,5463,1003,2302,629,136,140,512,305,685,385,483,272,416,378,312,364,396,428,111,135,110,143,62395,3055,3186,1002,1701,728,3926,947,4084,1133,4967,1050,9962,1578,8836,1607,13204,1757,6246,1165,6283,1186,39259,1739,2987,895,1406,527,2623,674,2960,868,3708,1047,5602,1312,4813,950,6690,1210,3456,859,5014,1086,12843,1294,3449,930,1924,676,1804,606,399,304,1208,489,1430,523,833,367,780,400,480,358,536,286,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,77187,2777,4184,1029,2010,768,369,250,410,272,401,315,478,351,365,300,114,151,0,161,37,63,0,161,40263,1982,2713,720,1083,525,3424,931,2739,802,4269,1171,6829,1221,6773,950,8249,1163,2245,602,1939,636,25432,1537,1410,578,443,244,1649,590,1425,520,1777,635,3992,718,2881,688,5043,1013,2897,637,3915,847,7308,982,812,350,448,264,800,415,484,357,905,368,966,412,951,356,912,406,373,205,657,260,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,60556,2248,4155,1023,904,438,481,386,1119,572,588,435,325,205,354,155,111,115,273,270,0,139,0,139,34187,1779,1095,413,926,410,2006,602,2840,910,4599,893,6442,1059,5634,1025,5402,1069,3392,878,1851,611,17652,1464,1242,425,920,457,1203,462,1114,457,2172,674,2421,739,2388,573,3187,770,1512,560,1493,527,4562,818,1343,438,312,251,625,331,185,181,514,279,402,246,434,316,506,280,101,116,140,154,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31404,1519,2828,806,1783,569,331,335,114,142,441,380,21,37,53,94,0,177,85,87,0,177,0,177,16497,1511,1113,460,457,276,1745,775,1129,561,1900,689,3141,782,2601,873,2424,762,940,441,1047,485,8284,1008,428,306,314,225,595,402,529,412,726,335,1553,604,1377,562,1295,439,432,237,1035,442,3795,553,178,187,265,229,828,425,270,202,541,343,565,327,363,218,420,269,149,131,216,210,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,10772,659,922,382,354,224,165,167,314,298,0,149,69,86,0,149,0,149,20,36,0,149,0,149,6550,587,387,273,205,231,592,267,342,206,1210,469,1405,375,705,405,1243,608,221,161,240,195,2160,476,0,149,0,149,93,106,225,172,175,139,508,277,469,247,466,262,124,102,100,115,1140,381,248,283,13,24,21,35,67,129,139,155,190,153,211,194,188,159,38,30,25,43,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,62885,2680,2027,620,431,244,84,104,293,248,403,340,350,307,221,219,59,94,122,126,0,200,64,105,25373,2307,809,396,663,452,1873,657,2073,625,4482,1314,5427,1267,4149,1034,4069,1016,873,360,955,421,25723,1853,1303,521,387,223,1780,613,2579,799,3734,856,5313,1040,3588,847,4119,727,1506,600,1414,662,9762,1108,679,331,460,333,1243,392,1495,551,1601,473,1747,420,1217,435,857,371,346,254,117,112,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,237567,4090,5227,1024,1222,529,307,221,302,271,322,284,533,360,889,463,888,715,575,429,0,192,189,184,114232,3104,3742,1017,1003,573,3640,935,3500,919,6824,1288,13998,1452,18597,1993,29419,2230,17105,2331,16404,1837,93317,2637,3429,953,1284,517,4273,942,3877,999,7855,1313,11806,1663,11124,1302,20198,1981,12723,1689,16748,1793,24791,1527,2794,674,1551,504,2091,572,1693,551,2388,688,3835,742,3061,646,3401,769,1600,423,2377,669,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
