GEO_ID,B19037G_001E,B19037G_001M,B19037G_002E,B19037G_002M,B19037G_003E,B19037G_003M,B19037G_004E,B19037G_004M,B19037G_005E,B19037G_005M,B19037G_006E,B19037G_006M,B19037G_007E,B19037G_007M,B19037G_008E,B19037G_008M,B19037G_009E,B19037G_009M,B19037G_010E,B19037G_010M,B19037G_011E,B19037G_011M,B19037G_012E,B19037G_012M,B19037G_013E,B19037G_013M,B19037G_014E,B19037G_014M,B19037G_015E,B19037G_015M,B19037G_016E,B19037G_016M,B19037G_017E,B19037G_017M,B19037G_018E,B19037G_018M,B19037G_019E,B19037G_019M,B19037G_020E,B19037G_020M,B19037G_021E,B19037G_021M,B19037G_022E,B19037G_022M,B19037G_023E,B19037G_023M,B19037G_024E,B19037G_024M,B19037G_025E,B19037G_025M,B19037G_026E,B19037G_026M,B19037G_027E,B19037G_027M,B19037G_028E,B19037G_028M,B19037G_029E,B19037G_029M,B19037G_030E,B19037G_030M,B19037G_031E,B19037G_031M,B19037G_032E,B19037G_032M,B19037G_033E,B19037G_033M,B19037G_034E,B19037G_034M,B19037G_035E,B19037G_035M,B19037G_036E,B19037G_036M,B19037G_037E,B19037G_037M,B19037G_038E,B19037G_038M,B19037G_039E,B19037G_039M,B19037G_040E,B19037G_040M,B19037G_041E,B19037G_041M,B19037G_042E,B19037G_042M,B19037G_043E,B19037G_043M,B19037G_044E,B19037G_044M,B19037G_045E,B19037G_045M,B19037G_046E,B19037G_046M,B19037G_047E,B19037G_047M,B19037G_048E,B19037G_048M,B19037G_049E,B19037G_049M,B19037G_050E,B19037G_050M,B19037G_051E,B19037G_051M,B19037G_052E,B19037G_052M,B19037G_053E,B19037G_053M,B19037G_054E,B19037G_054M,B19037G_055E,B19037G_055M,B19037G_056E,B19037G_056M,B19037G_057E,B19037G_057M,B19037G_058E,B19037G_058M,B19037G_059E,B19037G_059M,B19037G_060E,B19037G_060M,B19037G_061E,B19037G_061M,B19037G_062E,B19037G_062M,B19037G_063E,B19037G_063M,B19037G_064E,B19037G_064M,B19037G_065E,B19037G_065M,B19037G_066E,B19037G_066M,B19037G_067E,B19037G_067M,B19037G_068E,B19037G_068M,B19037G_069E,B19037G_069M,NAME,B19037G_001MA,B19037G_001EA,B19037G_002EA,B19037G_002MA,B19037G_003EA,B19037G_003MA,B19037G_004EA,B19037G_004MA,B19037G_005MA,B19037G_005EA,B19037G_006MA,B19037G_006EA,B19037G_007EA,B19037G_007MA,B19037G_008EA,B19037G_008MA,B19037G_009EA,B19037G_009MA,B19037G_010EA,B19037G_010MA,B19037G_011MA,B19037G_011EA,B19037G_012MA,B19037G_012EA,B19037G_013EA,B19037G_013MA,B19037G_014EA,B19037G_014MA,B19037G_015EA,B19037G_015MA,B19037G_016EA,B19037G_016MA,B19037G_017EA,B19037G_017MA,B19037G_018MA,B19037G_018EA,B19037G_019EA,B19037G_019MA,B19037G_020MA,B19037G_020EA,B19037G_021EA,B19037G_021MA,B19037G_022EA,B19037G_022MA,B19037G_023MA,B19037G_023EA,B19037G_024EA,B19037G_024MA,B19037G_025EA,B19037G_025MA,B19037G_026EA,B19037G_026MA,B19037G_027EA,B19037G_027MA,B19037G_028EA,B19037G_028MA,B19037G_029MA,B19037G_029EA,B19037G_030EA,B19037G_030MA,B19037G_031EA,B19037G_031MA,B19037G_032EA,B19037G_032MA,B19037G_033EA,B19037G_033MA,B19037G_034MA,B19037G_034EA,B19037G_035EA,B19037G_035MA,B19037G_036EA,B19037G_036MA,B19037G_037EA,B19037G_037MA,B19037G_038EA,B19037G_038MA,B19037G_039EA,B19037G_039MA,B19037G_040MA,B19037G_040EA,B19037G_041EA,B19037G_041MA,B19037G_042EA,B19037G_042MA,B19037G_043EA,B19037G_043MA,B19037G_044EA,B19037G_044MA,B19037G_045MA,B19037G_045EA,B19037G_046EA,B19037G_046MA,B19037G_047EA,B19037G_047MA,B19037G_048EA,B19037G_048MA,B19037G_049MA,B19037G_049EA,B19037G_050EA,B19037G_050MA,B19037G_051EA,B19037G_051MA,B19037G_052EA,B19037G_052MA,B19037G_053EA,B19037G_053MA,B19037G_054EA,B19037G_054MA,B19037G_055EA,B19037G_055MA,B19037G_056MA,B19037G_056EA,B19037G_057EA,B19037G_057MA,B19037G_058EA,B19037G_058MA,B19037G_059EA,B19037G_059MA,B19037G_060MA,B19037G_060EA,B19037G_061MA,B19037G_061EA,B19037G_062EA,B19037G_062MA,B19037G_063EA,B19037G_063MA,B19037G_064EA,B19037G_064MA,B19037G_065EA,B19037G_065MA,B19037G_066EA,B19037G_066MA,B19037G_067MA,B19037G_067EA,B19037G_068MA,B19037G_068EA,B19037G_069EA,B19037G_069MA,state
0400000US18,25488,2010,2498,902,880,493,219,209,147,126,473,508,105,150,65,106,177,154,0,184,45,77,149,237,167,220,71,131,0,184,0,184,0,184,0,184,11112,1275,1255,521,1082,466,942,387,1146,557,477,249,598,369,448,334,901,526,476,275,792,396,876,371,991,411,615,381,154,126,206,251,153,182,8550,1359,881,432,711,304,909,551,457,226,237,179,286,221,580,265,497,429,493,394,773,402,562,346,810,352,480,382,474,341,400,501,0,184,3328,674,263,207,187,123,363,221,261,185,321,191,391,220,57,74,356,280,145,145,440,296,246,200,178,176,74,83,0,184,46,72,0,184,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,20653,2174,3062,1049,607,347,327,364,172,183,344,316,154,190,397,367,162,130,12,30,478,651,114,188,251,280,44,72,0,165,0,165,0,165,0,165,8474,1311,679,310,332,220,447,235,771,466,592,335,466,276,784,476,549,401,385,295,847,598,576,315,978,470,669,368,149,161,35,60,215,177,6535,1063,741,435,385,220,703,399,267,215,114,108,382,235,204,149,486,343,493,251,643,384,558,305,573,297,696,326,26,45,128,122,136,199,2582,647,120,109,311,188,228,195,359,277,338,319,110,85,144,113,115,156,69,116,366,239,89,91,275,259,42,83,16,41,0,165,0,165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,19367,1813,2221,674,507,336,246,203,221,219,214,266,210,275,255,224,138,147,314,386,0,181,62,71,54,104,0,181,0,181,0,181,0,181,0,181,7887,1298,1552,499,366,266,582,404,624,371,175,143,248,191,372,265,249,214,0,181,1042,536,755,406,1283,639,233,176,264,288,0,181,142,242,6345,1074,1294,581,314,140,500,316,206,163,77,82,352,207,193,187,390,306,48,60,461,325,465,259,1033,499,449,237,424,294,8,17,131,126,2914,750,628,312,192,154,163,157,261,237,101,92,118,119,165,165,136,150,0,181,430,261,364,397,186,188,0,181,0,181,100,131,70,99,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,20000,2288,1303,565,240,174,37,58,29,51,114,152,346,368,227,242,0,193,52,98,34,70,31,53,113,189,80,135,0,193,0,193,0,193,0,193,8182,1467,280,246,132,130,775,415,483,254,603,462,278,261,859,556,567,469,192,189,1070,637,1302,569,862,464,347,250,0,193,260,249,172,178,7356,1429,1256,483,274,170,777,364,669,477,594,529,306,212,210,141,254,179,393,353,404,300,794,465,596,332,669,492,63,98,37,64,60,144,3159,730,519,271,716,384,173,181,169,177,203,175,268,189,194,207,86,92,239,195,176,165,38,68,48,87,8,15,178,207,144,159,0,193,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38550,2788,2003,643,248,258,101,138,166,206,167,211,632,478,99,108,55,114,19,38,0,190,290,213,52,74,174,168,0,190,0,190,0,190,0,190,19259,2405,861,522,479,377,246,221,935,675,1120,547,490,353,561,373,1201,534,760,490,1493,682,3859,1551,2514,798,1433,522,1337,481,1030,507,940,473,13053,1691,548,257,347,228,62,80,404,291,302,251,392,254,450,366,174,136,674,363,643,306,1504,501,2020,656,1729,529,1343,485,1394,579,1067,417,4235,716,238,185,501,278,312,225,250,199,180,132,255,267,101,134,199,172,124,119,320,289,285,213,512,228,386,264,155,122,93,95,324,232,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,44348,3214,2729,870,672,416,134,164,299,215,263,162,99,163,221,220,39,64,335,499,224,208,101,78,202,192,80,93,21,37,39,65,0,195,0,195,19925,2538,1519,480,935,411,660,410,1349,704,1063,655,1020,523,1180,758,1313,760,967,525,1141,546,1638,596,2273,789,1829,612,972,585,576,293,1490,763,15897,2081,1312,488,702,488,1283,692,755,330,748,429,461,344,579,370,766,476,516,319,992,335,1857,821,2358,697,1076,484,883,404,517,327,1092,468,5797,914,1052,517,732,326,701,377,215,177,117,126,231,186,201,156,282,252,234,214,424,284,510,280,485,281,132,127,266,226,96,108,119,200,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,53412,2618,3731,883,1262,562,455,264,714,419,210,190,165,170,176,178,138,135,33,59,25,31,214,219,114,176,155,226,16,32,0,161,19,36,35,57,22451,1909,3147,908,1602,570,1525,623,1744,670,1202,512,1769,736,871,429,1107,410,1325,546,1731,597,1834,652,1685,533,1498,512,502,334,556,268,353,303,19616,1556,2647,588,1125,482,1359,439,1169,412,1092,364,952,493,1069,490,576,269,1248,506,1646,490,1710,525,2025,511,1235,429,599,360,479,249,685,473,7614,1058,567,259,944,509,848,354,981,391,765,365,534,349,360,179,244,151,356,207,328,206,303,194,654,350,301,248,170,121,158,137,101,102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,25063,2399,2823,1020,229,201,357,285,243,184,473,419,285,299,258,191,80,139,1,18,51,76,686,587,74,122,0,139,78,133,0,139,0,139,8,14,13380,1747,1301,411,246,146,627,306,1009,495,477,278,606,373,722,368,1063,522,614,365,1052,466,1570,680,1535,578,1369,699,229,172,341,246,619,320,7168,1008,830,338,516,288,416,266,501,306,398,286,384,336,416,219,160,125,308,190,691,282,538,239,971,392,283,226,401,266,257,166,98,99,1692,468,277,222,180,144,221,179,0,139,58,76,149,128,30,38,85,72,23,54,35,38,143,133,102,92,5,11,6,9,342,320,36,59,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,29849,2976,2904,856,588,332,498,393,347,357,183,218,56,64,381,253,0,177,357,365,88,110,88,104,177,200,95,112,46,77,0,177,0,177,0,177,10356,1623,1399,525,503,265,562,320,857,442,1087,544,874,531,391,429,906,593,446,335,777,375,655,396,796,392,595,342,209,182,214,167,85,102,10894,1545,1815,757,858,379,446,302,429,308,873,486,288,185,373,256,589,452,453,282,872,430,999,455,1290,459,535,312,378,236,114,127,582,352,5695,1169,572,310,899,462,640,424,505,287,322,221,340,247,103,129,667,329,356,290,569,399,244,153,188,162,255,252,0,177,35,59,0,177,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,24767,2685,1639,448,311,252,180,174,23,40,334,246,21,36,297,242,0,200,252,293,0,200,136,139,27,46,58,95,0,200,0,200,0,200,0,200,10758,1620,626,334,437,289,279,221,458,326,298,240,1140,844,581,455,547,278,406,244,1116,540,1538,602,1876,819,772,263,355,242,47,46,282,256,8447,1493,636,307,408,309,257,197,374,371,534,361,438,379,466,297,506,325,556,374,701,415,1278,605,761,273,610,380,249,189,144,203,529,332,3923,1168,222,156,271,206,261,192,214,140,770,672,357,325,185,261,180,149,250,221,290,209,311,304,208,181,29,51,67,86,308,237,0,200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,49976,2928,1636,666,147,159,269,283,0,192,324,391,107,131,131,129,113,137,119,154,0,192,129,180,0,192,113,182,75,124,0,192,0,192,109,179,22105,2115,1951,682,855,379,965,508,958,432,744,369,1068,469,763,411,764,428,802,408,1510,565,2938,904,2913,882,1721,707,1125,526,2096,623,932,476,20354,2175,1411,494,1272,569,985,528,660,315,1336,589,1103,446,837,563,653,353,1052,519,1801,580,786,424,2386,773,3073,863,708,314,1510,510,781,347,5881,996,961,409,620,358,305,209,395,263,246,167,304,201,168,175,332,283,135,121,237,256,496,288,312,179,678,351,165,186,262,276,265,215,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,131429,4749,6465,1262,1719,656,928,432,417,268,323,215,111,133,283,290,352,435,329,256,130,146,587,397,202,167,550,414,327,321,52,87,0,185,155,161,55398,3396,5861,1141,3727,913,2611,820,3691,1076,2835,830,2012,725,1565,613,3098,864,1818,642,3505,1036,5897,1403,5937,1459,5131,1256,2000,608,2997,799,2713,822,50109,2903,5402,1029,2842,732,3393,744,2555,555,2560,774,2322,723,2220,665,1717,668,2392,760,3288,708,5131,997,6266,1098,2926,655,2509,722,2531,606,2055,684,19457,1913,4085,983,2155,762,1341,414,1273,598,896,486,839,327,897,491,403,241,688,352,1515,551,1412,465,1197,388,897,440,789,398,448,240,622,338,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,47062,3179,3974,734,1395,537,404,289,183,256,547,332,155,222,176,198,251,213,200,215,213,296,244,203,99,128,107,112,0,193,0,193,0,193,0,193,20189,2090,2533,860,1564,655,1233,598,1740,670,1003,488,1260,568,957,466,1232,552,1259,761,1007,494,2389,815,1859,722,864,498,331,230,350,271,608,339,17271,2138,2881,911,821,487,844,409,896,363,636,315,645,357,988,584,632,261,632,318,1278,611,2037,776,2440,1084,1022,463,354,239,606,369,559,357,5628,1144,509,304,1192,552,778,409,890,604,133,111,229,181,330,242,240,158,191,184,362,263,385,322,218,182,29,51,80,104,46,72,16,27,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
