GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001MA,B17010F_001EA,B17010F_002EA,B17010F_002MA,B17010F_003MA,B17010F_003EA,B17010F_004MA,B17010F_004EA,B17010F_005MA,B17010F_005EA,B17010F_006MA,B17010F_006EA,B17010F_007EA,B17010F_007MA,B17010F_008EA,B17010F_008MA,B17010F_009MA,B17010F_009EA,B17010F_010MA,B17010F_010EA,B17010F_011MA,B17010F_011EA,B17010F_012MA,B17010F_012EA,B17010F_013EA,B17010F_013MA,B17010F_014MA,B17010F_014EA,B17010F_015MA,B17010F_015EA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018EA,B17010F_018MA,B17010F_019EA,B17010F_019MA,B17010F_020EA,B17010F_020MA,B17010F_021MA,B17010F_021EA,B17010F_022MA,B17010F_022EA,B17010F_023EA,B17010F_023MA,B17010F_024EA,B17010F_024MA,B17010F_025EA,B17010F_025MA,B17010F_026MA,B17010F_026EA,B17010F_027MA,B17010F_027EA,B17010F_028MA,B17010F_028EA,B17010F_029EA,B17010F_029MA,B17010F_030EA,B17010F_030MA,B17010F_031EA,B17010F_031MA,B17010F_032MA,B17010F_032EA,B17010F_033MA,B17010F_033EA,B17010F_034MA,B17010F_034EA,B17010F_035EA,B17010F_035MA,B17010F_036EA,B17010F_036MA,B17010F_037EA,B17010F_037MA,B17010F_038MA,B17010F_038EA,B17010F_039MA,B17010F_039EA,B17010F_040EA,B17010F_040MA,B17010F_041EA,B17010F_041MA,state
0400000US18,30848,2330,9096,1400,4483,1092,4352,1083,262,334,2182,718,1908,689,131,128,4613,986,840,567,662,478,90,153,194,239,378,347,178,284,3773,927,3737,922,398,363,1645,627,1694,686,36,61,21752,2421,15028,2193,11066,2044,1319,664,2164,831,7583,1852,3962,1170,6724,1240,3574,858,2248,790,634,452,644,426,970,478,1326,552,3150,944,2101,805,353,371,691,489,1057,564,1049,548,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,11879,1502,3210,899,1563,642,1543,650,334,313,682,468,527,270,20,37,1647,667,439,321,329,286,100,133,21,35,208,254,110,144,1208,596,1056,565,369,292,574,467,113,150,152,210,8669,1141,6101,971,3471,798,321,214,1291,558,1859,499,2630,582,2568,713,1346,487,869,404,168,211,374,270,327,328,477,361,1222,509,698,366,206,216,137,145,355,226,524,324,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,39764,2855,5066,1275,1622,671,1531,650,304,262,538,328,689,544,91,144,3444,1114,612,523,612,523,61,112,473,500,78,93,0,190,2832,949,2791,927,1112,523,859,533,820,486,41,73,34698,2903,20042,2218,15668,2064,3231,947,3604,1070,8833,1720,4374,1067,14656,2233,6748,1430,4181,1245,821,515,1291,747,2069,886,2567,852,7908,1462,6145,1349,1371,567,1015,553,3759,1038,1763,768,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,60388,3615,17752,2088,2510,774,1823,670,306,270,798,499,719,430,687,406,15242,2025,1562,767,1512,766,75,120,273,293,1164,683,50,65,13680,1683,12252,1528,2051,698,4315,1084,5886,1175,1428,669,42636,3034,22239,2282,13685,1667,2157,781,2397,708,9131,1632,8554,1631,20397,2154,6155,1421,2861,995,784,542,496,375,1581,762,3294,1028,14242,1622,10025,1291,1904,762,1675,701,6446,984,4217,1014,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,19594,1881,5921,1081,2585,800,2217,773,97,159,671,337,1449,633,368,267,3336,810,661,374,442,272,157,179,139,160,146,146,219,258,2675,756,2615,752,387,273,1071,504,1157,545,60,75,13673,1807,9454,1512,6762,1351,1121,508,1241,503,4400,1147,2692,688,4219,1065,1881,739,1171,608,118,133,235,350,818,362,710,450,2338,691,1496,597,290,271,257,240,949,477,842,484,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,14108,1874,3170,968,1522,620,1369,610,71,109,1057,572,241,190,153,143,1648,633,305,168,226,142,94,90,132,128,0,139,79,131,1343,598,1283,565,569,408,399,241,315,267,60,102,10938,1626,7147,1216,5832,1105,1327,575,1268,553,3237,885,1315,651,3791,940,1766,662,1106,513,279,205,325,294,502,363,660,430,2025,717,1906,700,319,245,429,280,1158,595,119,108,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,12767,1712,4166,969,2137,853,1748,829,574,586,898,527,276,255,389,290,2029,658,647,437,647,437,300,276,347,310,0,177,0,177,1382,530,1347,534,417,304,290,230,640,402,35,54,8601,1362,6426,1214,4361,909,899,503,1031,514,2431,753,2065,832,2175,744,762,443,420,283,137,182,0,177,283,219,342,330,1413,670,931,663,310,372,99,167,522,404,482,294,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,48165,3143,11779,1762,5190,1271,4963,1272,697,455,1930,688,2336,767,227,167,6589,1291,1770,791,1724,776,224,363,825,501,675,448,46,76,4819,1114,4470,1054,942,474,1331,562,2197,878,349,364,36386,3026,22830,2824,17231,2484,2355,861,4705,1164,10171,1768,5599,1067,13556,1969,6006,1107,3854,945,597,394,708,477,2549,766,2152,726,7550,1556,6186,1410,703,581,1532,694,3951,1157,1364,538,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,115471,5382,24286,2504,5945,1266,4174,1108,962,620,1352,552,1860,669,1771,647,18341,2154,3536,1071,3011,1001,856,532,691,422,1464,700,525,410,14805,1844,13033,1775,2206,749,3658,1131,7169,1343,1772,678,91185,4697,53409,3981,36381,2971,7052,1451,9080,1522,20249,2275,17028,2335,37776,3043,12594,1923,6924,1569,2070,915,934,456,3920,1159,5670,1319,25182,2302,17818,1974,1604,679,3891,1090,12323,1821,7364,1606,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,59175,3925,14974,2076,6223,1400,3907,1165,342,299,1558,855,2007,745,2316,790,8751,1607,1652,662,1295,577,89,152,447,401,759,448,357,310,7099,1407,6196,1349,833,487,1545,647,3818,1071,903,440,44201,3273,30433,2557,14786,2035,1479,577,3524,924,9783,1791,15647,1688,13768,2049,4535,1162,3002,915,570,386,626,425,1806,732,1533,755,9233,1661,6100,1325,430,327,1061,519,4609,1290,3133,895,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,355639,7902,102990,4780,24234,2611,18723,2420,2804,913,6326,1374,9593,1791,5511,1224,78756,4516,12261,2182,9442,1858,1966,769,4081,1231,3395,957,2819,882,66495,3914,57097,3554,5846,1447,17518,2204,33733,3017,9398,1595,252649,7137,132696,5627,78337,4011,14357,2194,18747,2185,45233,3186,54359,3979,119953,5417,38331,3239,20901,2845,5943,1403,3330,1172,11628,2176,17430,1963,81622,5023,48790,3787,7675,1317,7160,1401,33955,3243,32832,2884,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,47588,3939,17978,2250,6818,1385,5809,1292,519,377,2343,720,2947,777,1009,515,11160,2054,3489,1248,3434,1242,863,656,1293,780,1278,635,55,94,7671,1818,7339,1795,1305,557,2696,1076,3338,1171,332,200,29610,3474,20026,2856,15679,2574,2263,918,4466,1448,8950,1523,4347,1117,9584,1673,4178,1211,2730,934,1258,723,612,335,860,522,1448,703,5406,1445,4585,1358,755,507,858,661,2972,962,821,399,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
