GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001MA,B23002F_001EA,B23002F_002EA,B23002F_002MA,B23002F_003MA,B23002F_003EA,B23002F_004MA,B23002F_004EA,B23002F_005MA,B23002F_005EA,B23002F_006MA,B23002F_006EA,B23002F_007EA,B23002F_007MA,B23002F_008MA,B23002F_008EA,B23002F_009MA,B23002F_009EA,B23002F_010MA,B23002F_010EA,B23002F_011MA,B23002F_011EA,B23002F_012MA,B23002F_012EA,B23002F_013EA,B23002F_013MA,B23002F_014MA,B23002F_014EA,B23002F_015MA,B23002F_015EA,B23002F_016EA,B23002F_016MA,B23002F_017MA,B23002F_017EA,B23002F_018EA,B23002F_018MA,B23002F_019MA,B23002F_019EA,B23002F_020MA,B23002F_020EA,B23002F_021MA,B23002F_021EA,B23002F_022MA,B23002F_022EA,B23002F_023EA,B23002F_023MA,B23002F_024EA,B23002F_024MA,B23002F_025MA,B23002F_025EA,B23002F_026MA,B23002F_026EA,B23002F_027MA,B23002F_027EA,B23002F_028MA,B23002F_028EA,B23002F_029MA,B23002F_029EA,B23002F_030EA,B23002F_030MA,B23002F_031EA,B23002F_031MA,B23002F_032MA,B23002F_032EA,B23002F_033MA,B23002F_033EA,B23002F_034MA,B23002F_034EA,B23002F_035EA,B23002F_035MA,B23002F_036MA,B23002F_036EA,B23002F_037MA,B23002F_037EA,B23002F_038MA,B23002F_038EA,B23002F_039MA,B23002F_039EA,B23002F_040MA,B23002F_040EA,B23002F_041MA,B23002F_041EA,B23002F_042EA,B23002F_042MA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046EA,B23002F_046MA,B23002F_047MA,B23002F_047EA,B23002F_048MA,B23002F_048EA,B23002F_049MA,B23002F_049EA,B23002F_050MA,B23002F_050EA,B23002F_051EA,B23002F_051MA,B23002F_052MA,B23002F_052EA,B23002F_053MA,B23002F_053EA,B23002F_054MA,B23002F_054EA,B23002F_055MA,B23002F_055EA,B23002F_056MA,B23002F_056EA,B23002F_057EA,B23002F_057MA,B23002F_058MA,B23002F_058EA,B23002F_059MA,B23002F_059EA,B23002F_060MA,B23002F_060EA,B23002F_061MA,B23002F_061EA,B23002F_062EA,B23002F_062MA,B23002F_063MA,B23002F_063EA,B23002F_064MA,B23002F_064EA,B23002F_065MA,B23002F_065EA,B23002F_066MA,B23002F_066EA,B23002F_067MA,B23002F_067EA,B23002F_068EA,B23002F_068MA,B23002F_069MA,B23002F_069EA,B23002F_070MA,B23002F_070EA,B23002F_071EA,B23002F_071MA,B23002F_072MA,B23002F_072EA,B23002F_073EA,B23002F_073MA,B23002F_074MA,B23002F_074EA,B23002F_075MA,B23002F_075EA,B23002F_076MA,B23002F_076EA,B23002F_077MA,B23002F_077EA,B23002F_078MA,B23002F_078EA,B23002F_079EA,B23002F_079MA,state
0400000US34,385496,14141,205472,9302,18753,2308,6992,1614,0,192,6992,1614,4645,1288,2347,990,11761,1770,27318,3168,22289,3006,169,216,22120,2984,19521,3002,2599,914,5029,1321,135733,6841,122141,6355,38,68,122103,6360,111020,6686,11083,1847,13592,2414,15288,1885,11437,1679,0,192,11437,1679,10183,1720,1254,544,3851,1126,3637,792,1409,481,1203,479,206,207,2228,628,4743,976,707,385,707,385,0,192,4036,875,180024,7275,13743,1742,5050,1152,96,150,4954,1165,3355,997,1599,620,8693,1604,18864,2132,13593,1648,0,192,13593,1648,11046,1620,2547,836,5271,1118,121291,5141,94894,5021,0,192,94894,5021,80843,4632,14051,2102,26397,2506,14251,1628,8624,1405,0,192,8624,1405,8061,1337,563,289,5627,1102,5508,1261,1704,833,1421,543,283,365,3804,944,6367,1227,236,199,236,199,0,192,6131,1222,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,192326,9350,98788,5676,8704,1821,2719,867,0,185,2719,867,1679,698,1040,552,5985,1381,9683,1757,7545,1529,0,185,7545,1529,6992,1480,553,410,2138,859,56804,3913,46127,3752,92,106,46035,3768,40842,3156,5193,1616,10677,1854,13365,1565,7432,1406,0,185,7432,1406,6622,1360,810,498,5933,1227,3307,798,726,329,562,278,164,130,2581,759,6925,1115,486,357,486,357,0,185,6439,1045,93538,5363,8386,1505,2343,693,0,185,2343,693,1461,563,882,447,6043,1329,8207,1643,5301,1240,0,185,5301,1240,4399,1054,902,525,2906,996,51590,3616,37223,3140,0,185,37223,3140,33086,3010,4137,1194,14367,2201,12779,1684,6193,1144,0,185,6193,1144,6108,1162,85,105,6586,1176,4312,883,887,375,828,399,59,92,3425,812,8264,1357,403,308,403,308,0,185,7861,1287,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1251578,21983,611970,13814,54986,3228,15569,2003,0,185,15569,2003,9644,1685,5925,1317,39417,2979,78828,4168,57011,4106,395,302,56616,4098,45569,4145,11047,2060,21817,2935,377448,10208,323318,9744,307,252,323011,9772,293577,9560,29434,3359,54130,4210,58104,3327,38051,2697,139,234,37912,2731,34990,2691,2922,835,20053,2126,14542,1985,5656,1397,5387,1396,269,195,8886,1435,28062,2513,3439,993,3157,982,282,290,24623,2441,639608,12431,56024,3378,15881,2294,0,185,15881,2294,11572,1871,4309,1086,40143,3159,75031,3700,48057,3720,10,19,48047,3719,38308,3552,9739,1800,26974,3201,377450,8173,274832,7013,200,324,274632,7051,240506,6436,34126,3033,102618,5203,74847,3310,37621,2634,0,185,37621,2634,34917,2631,2704,904,37226,3245,18695,1936,3435,1030,3373,1025,62,76,15260,1735,37561,3086,1110,575,1061,567,49,82,36451,3027,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,160810,9986,90472,5990,8480,1548,3449,999,307,202,3142,971,2350,852,792,477,5031,1103,13846,2074,10885,1808,921,476,9964,1785,9191,1669,773,489,2961,846,62198,4490,58506,4503,946,500,57560,4517,54816,4419,2744,939,3692,958,4445,1293,2894,1001,0,193,2894,1001,2487,951,407,339,1551,813,1143,586,711,557,711,557,0,193,432,314,360,311,28,49,28,49,0,193,332,302,70338,5471,7584,1512,2566,783,0,193,2566,783,2132,763,434,291,5018,1343,8298,1218,4866,1144,50,77,4816,1138,3482,997,1334,665,3432,904,49443,3986,31052,3259,84,118,30968,3266,27402,2975,3566,1168,18391,2225,3238,948,1595,628,81,135,1514,615,1419,572,95,174,1643,825,917,444,511,330,511,330,0,193,406,272,858,431,0,193,0,193,0,193,858,431,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,63545,5208,34889,3287,4007,1234,2733,1113,0,182,2733,1113,1673,708,1060,710,1274,616,3942,1005,3008,834,0,182,3008,834,2620,801,388,275,934,455,22730,2611,19298,2440,0,182,19298,2440,17992,2447,1306,617,3432,734,3031,710,1409,626,0,182,1409,626,1242,616,167,182,1622,485,476,255,277,238,277,238,0,182,199,140,703,346,56,95,56,95,0,182,647,329,28656,3065,2845,764,987,436,0,182,987,436,389,301,598,350,1858,692,3806,1002,2626,912,0,182,2626,912,2124,854,502,332,1180,602,18223,2011,13217,1629,0,182,13217,1629,11618,1447,1599,625,5006,1032,2370,684,1468,595,0,182,1468,595,1006,400,462,472,902,366,672,359,231,200,193,191,38,63,441,294,740,342,0,182,0,182,0,182,740,342,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62634,4798,34915,3103,3337,737,1714,526,0,149,1714,526,1598,534,116,93,1623,461,4325,939,3893,930,140,197,3753,909,3474,873,279,214,432,237,23356,2401,21261,2340,150,111,21111,2320,20550,2280,561,313,2095,559,2449,619,1641,459,0,149,1641,459,1590,445,51,84,808,395,674,402,261,271,261,271,0,149,413,205,774,291,90,81,90,81,0,149,684,280,27719,2396,2967,619,1237,472,0,149,1237,472,934,411,303,248,1730,500,3585,709,2325,556,0,149,2325,556,1977,504,348,215,1260,527,17733,1788,11851,1549,0,149,11851,1549,10875,1566,976,502,5882,1023,2413,550,1263,461,0,149,1263,461,1030,407,233,275,1150,345,333,221,108,123,108,123,0,149,225,179,688,329,10,19,10,19,0,149,678,328,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,93972,7555,52164,4616,4737,1486,2009,902,0,193,2009,902,1227,647,782,635,2728,1291,6572,1423,5498,1298,0,193,5498,1298,5246,1369,252,319,1074,773,36689,3609,34035,3578,0,193,34035,3578,30072,3411,3963,1223,2654,749,3011,760,2603,747,0,193,2603,747,1774,738,829,474,408,257,445,321,0,193,0,193,0,193,445,321,710,365,0,193,0,193,0,193,710,365,41808,4111,4890,1408,1434,668,0,193,1434,668,923,466,511,454,3456,1294,4911,1352,3645,1233,0,193,3645,1233,3143,1175,502,414,1266,615,27540,2586,19889,2432,0,193,19889,2432,17186,2286,2703,1220,7651,1853,2520,743,1613,613,0,193,1613,613,1571,603,42,69,907,407,810,369,139,149,139,149,0,193,671,359,1137,585,0,193,0,193,0,193,1137,585,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,173574,7715,88850,5217,9839,1453,3269,955,0,165,3269,955,2088,851,1181,454,6570,1407,13302,1736,9564,1659,0,165,9564,1659,7589,1483,1975,784,3738,985,55438,4007,41956,3756,0,165,41956,3756,37474,3597,4482,1315,13482,1637,6361,1102,3495,858,0,165,3495,858,3260,870,235,179,2866,938,1889,607,445,410,379,396,66,110,1444,558,2021,875,263,216,195,182,68,122,1758,869,84724,4096,9721,1631,3189,1007,0,165,3189,1007,1901,714,1288,588,6532,1429,11698,1479,7784,1177,0,165,7784,1177,5710,1144,2074,742,3914,1071,50232,2885,33372,2604,77,130,33295,2600,27615,2312,5680,1121,16860,1901,7449,1143,3220,620,0,165,3220,620,2855,626,365,299,4229,1027,2173,747,495,369,495,369,0,165,1678,673,3451,714,167,188,167,188,0,165,3284,686,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41812,4438,21460,2878,2530,763,1054,439,0,200,1054,439,767,405,287,248,1476,636,3628,1005,2833,966,0,200,2833,966,2233,907,600,525,795,357,12017,2145,10186,2005,40,70,10146,1985,8738,1965,1408,622,1831,771,2122,554,1309,450,0,200,1309,450,1126,441,183,187,813,404,337,245,69,118,69,118,0,200,268,218,826,439,106,133,106,133,0,200,720,433,20352,2402,2372,778,930,521,0,200,930,521,488,350,442,354,1442,592,2867,793,2260,748,0,200,2260,748,2038,778,222,251,607,364,12028,1612,8252,1464,0,200,8252,1464,7076,1468,1176,688,3776,917,1893,620,1138,537,0,200,1138,537,1097,533,41,69,755,479,295,207,43,71,43,71,0,200,252,194,897,466,59,96,59,96,0,200,838,459,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,54526,4835,33125,3288,2448,790,1544,728,113,142,1431,687,1067,569,364,353,904,397,5371,1525,4336,1536,433,311,3903,1490,3521,1453,382,326,1035,592,23119,2516,21542,2442,952,857,20590,2291,19623,2176,967,618,1577,504,1415,506,1016,431,0,197,1016,431,938,477,78,138,399,243,331,243,99,118,99,118,0,197,232,219,441,404,48,84,48,84,0,197,393,393,21401,2658,1456,584,635,363,0,197,635,363,451,279,184,244,821,527,3681,1255,2543,927,0,197,2543,927,2463,942,80,103,1138,818,14073,2104,8550,1744,0,197,8550,1744,7507,1559,1043,525,5523,1201,1040,495,411,266,0,197,411,266,411,266,0,197,629,398,474,399,59,111,59,111,0,197,415,371,677,427,0,197,0,197,0,197,677,427,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,61916,6114,33750,3664,1362,611,406,319,0,193,406,319,341,305,65,124,956,529,4766,1310,4219,1330,0,193,4219,1330,3463,1167,756,612,547,266,24966,3120,22689,3201,103,123,22586,3178,22371,3202,215,282,2277,1001,1336,529,1016,520,0,193,1016,520,1016,520,0,193,320,238,516,468,55,88,55,88,0,193,461,467,804,471,123,183,123,183,0,193,681,520,28166,3244,2803,893,1236,568,0,193,1236,568,1195,563,41,72,1567,591,3100,844,2383,789,0,193,2383,789,2167,754,216,197,717,398,20022,2679,11098,1790,0,193,11098,1790,10425,1693,673,472,8924,1670,1152,467,335,210,0,193,335,210,335,210,0,193,817,389,682,415,44,77,44,77,0,193,638,412,407,252,80,134,80,134,0,193,327,218,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1152925,33471,600804,19575,56649,4097,25021,2797,213,213,24808,2779,17107,2521,7701,1621,31628,3305,83500,6338,68004,5567,1455,710,66549,5524,59297,5056,7252,1619,15496,2411,368407,13782,332064,13255,1942,710,330122,13167,311024,12365,19098,2744,36343,3415,59237,4248,42321,3398,0,206,42321,3398,39318,3242,3003,914,16916,2257,14459,1931,5518,1282,5187,1247,331,212,8941,1586,18552,1951,3396,1156,3396,1156,0,206,15156,1793,552121,17324,55121,3897,19878,2621,0,206,19878,2621,13394,1958,6484,1618,35243,3330,63464,4455,42634,4016,125,162,42509,4000,35476,3155,7033,1872,20830,2359,329908,11643,225830,8708,119,140,225711,8715,204862,8240,20849,2890,104078,6153,55492,3108,27744,2879,0,206,27744,2879,26207,2875,1537,690,27748,2663,18350,2189,4490,873,3983,846,507,402,13860,2033,29786,2457,1097,482,935,452,162,194,28689,2368,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,77925,6170,40082,3254,3564,1011,1621,676,0,181,1621,676,1249,580,372,291,1943,716,5982,1373,4387,1097,0,181,4387,1097,3597,1087,790,540,1595,770,27112,2186,23649,2306,89,99,23560,2292,21747,1989,1813,867,3463,1109,2148,698,1532,609,0,181,1532,609,1532,609,0,181,616,379,454,339,179,176,179,176,0,181,275,319,822,367,325,393,325,393,0,181,497,320,37843,3647,4667,1106,2514,832,0,181,2514,832,2040,803,474,367,2153,646,5625,1260,3669,1097,0,181,3669,1097,3504,1082,165,160,1956,676,22494,2363,16082,1954,0,181,16082,1954,14934,1843,1148,613,6412,1496,3248,692,1590,557,0,181,1590,557,1564,558,26,44,1658,590,991,511,461,352,410,354,51,86,530,358,818,396,231,235,231,235,0,181,587,321,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
