GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002MA,B21001F_002EA,B21001F_003MA,B21001F_003EA,B21001F_004EA,B21001F_004MA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007MA,B21001F_007EA,B21001F_008MA,B21001F_008EA,B21001F_009EA,B21001F_009MA,B21001F_010EA,B21001F_010MA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013MA,B21001F_013EA,B21001F_014MA,B21001F_014EA,B21001F_015EA,B21001F_015MA,B21001F_016MA,B21001F_016EA,B21001F_017MA,B21001F_017EA,B21001F_018MA,B21001F_018EA,B21001F_019MA,B21001F_019EA,B21001F_020EA,B21001F_020MA,B21001F_021EA,B21001F_021MA,B21001F_022MA,B21001F_022EA,B21001F_023MA,B21001F_023EA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026MA,B21001F_026EA,B21001F_027EA,B21001F_027MA,B21001F_028EA,B21001F_028MA,B21001F_029MA,B21001F_029EA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032EA,B21001F_032MA,B21001F_033EA,B21001F_033MA,state
0400000US18,98466,6287,52817,3834,25008,2582,408,267,24600,2586,22866,1913,727,449,22139,1926,4034,706,375,292,3659,762,435,262,192,220,243,175,474,277,37,67,437,284,45649,3407,22370,2364,286,234,22084,2330,17496,1834,304,399,17192,1837,3385,727,0,184,3385,727,1491,360,0,184,1491,360,907,463,0,184,907,463,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39469,3989,22194,2419,9387,1557,77,101,9310,1547,9358,1381,389,254,8969,1344,1740,564,313,251,1427,517,1436,480,292,269,1144,419,273,240,36,50,237,232,17275,2076,7501,1454,7,12,7494,1452,6704,1189,0,165,6704,1189,1701,555,0,165,1701,555,815,393,0,165,815,393,554,281,0,165,554,281,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,35029,5415,20030,3507,9349,2246,317,371,9032,2187,7826,1718,482,336,7344,1677,1912,761,159,138,1753,707,506,259,41,48,465,263,437,433,258,276,179,191,14999,2808,6127,1530,0,193,6127,1530,5269,1334,256,220,5013,1315,1722,645,35,56,1687,643,941,626,0,193,941,626,940,687,0,193,940,687,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,141272,9226,75795,5308,39346,4046,800,514,38546,4030,30578,2828,649,375,29929,2792,4297,1099,205,242,4092,1078,1241,543,366,305,875,414,333,336,0,190,333,336,65477,4544,32238,2791,506,418,31732,2716,26413,2535,24,45,26389,2533,4711,1006,39,67,4672,1017,1501,771,0,190,1501,771,614,372,0,190,614,372,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,191965,8621,94460,4954,46064,3385,384,334,45680,3416,35364,2825,929,519,34435,2702,7850,1175,439,367,7411,1123,3668,573,575,335,3093,510,1514,435,211,150,1303,423,97505,5328,42943,3694,398,409,42545,3686,37967,2527,42,70,37925,2523,8732,1115,0,195,8732,1115,4717,1002,0,195,4717,1002,3146,758,0,195,3146,758,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,63422,5348,32419,3358,13119,1658,365,297,12754,1609,14056,2158,1001,557,13055,2097,3406,846,437,277,2969,838,1081,378,222,180,859,330,757,374,232,203,525,309,31003,2783,13638,1686,0,161,13638,1686,12386,1579,10,16,12376,1580,2428,566,0,161,2428,566,1470,467,0,161,1470,467,1081,503,0,161,1081,503,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,45723,4297,24645,2399,12215,1887,545,618,11670,1880,9995,1401,219,224,9776,1394,1686,640,63,82,1623,635,749,324,240,174,509,285,0,177,0,177,0,177,21078,2505,11111,1861,139,149,10972,1864,7896,1330,0,177,7896,1330,1427,444,16,25,1411,445,348,248,0,177,348,248,296,160,0,177,296,160,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,154895,8436,80162,5110,39274,3281,635,418,38639,3302,32084,2662,656,441,31428,2653,6065,1089,320,316,5745,1039,1868,636,234,162,1634,632,871,421,334,251,537,398,74733,4543,34805,2889,191,240,34614,2914,30134,2583,119,114,30015,2593,5175,989,0,200,5175,989,3011,747,0,200,3011,747,1608,597,0,200,1608,597,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,369868,13678,196465,9002,94815,6581,1664,720,93151,6548,77982,4147,2159,837,75823,4238,15288,1885,812,404,14476,1761,6167,931,526,333,5641,895,2213,721,0,192,2213,721,173403,7031,71938,4174,615,564,71323,4115,75339,3885,276,269,75063,3915,14251,1628,71,118,14180,1599,7772,1268,167,159,7605,1258,4103,1036,0,192,4103,1036,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,183417,9129,94417,5494,37238,3465,1714,728,35524,3361,33582,2744,2865,957,30717,2689,13365,1565,2334,792,11031,1554,5709,1001,1910,576,3799,841,4523,860,2021,727,2502,681,89000,5212,30005,2889,215,215,29790,2863,33640,2599,244,311,33396,2578,12779,1684,209,336,12570,1691,7163,1056,0,185,7163,1056,5413,1086,79,131,5334,1084,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1197344,20843,585146,13142,261149,7797,2703,938,258446,7640,223428,7618,6902,1838,216526,7519,57965,3368,3966,1071,53999,3377,28413,2446,2699,765,25714,2267,14191,1791,1492,522,12699,1736,612198,11791,247504,7322,593,557,246911,7325,233591,5464,305,241,233286,5422,74847,3310,0,185,74847,3310,34906,2576,0,185,34906,2576,21350,1866,0,185,21350,1866,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,151043,9528,84373,5885,42411,3980,508,400,41903,3971,36014,3222,786,422,35228,3208,4445,1293,608,378,3837,1215,1248,588,207,213,1041,547,255,279,0,193,255,279,66670,5119,34531,3443,18,32,34513,3443,27207,2703,178,196,27029,2686,3157,955,49,94,3108,956,1252,489,0,193,1252,489,523,358,0,193,523,358,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,60774,5022,33671,3276,16216,2378,316,250,15900,2395,13245,1842,1446,599,11799,1669,3031,710,365,193,2666,684,848,402,139,158,709,341,331,215,61,75,270,202,27103,2885,13195,2013,96,112,13099,2016,10126,1292,353,278,9773,1242,2370,684,42,72,2328,686,845,387,0,182,845,387,567,297,0,182,567,297,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,59731,4654,33238,3042,15707,2177,416,375,15291,2062,13634,1645,316,223,13318,1620,2449,619,429,240,2020,641,924,410,57,74,867,406,524,248,87,90,437,242,26493,2280,13007,1740,59,99,12948,1728,10052,1340,63,78,9989,1336,2413,550,53,71,2360,548,732,357,0,149,732,357,289,197,0,149,289,197,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,88792,6812,50079,4319,26732,3100,222,218,26510,3048,19181,2377,286,296,18895,2365,3011,760,149,115,2862,774,743,364,271,261,472,319,412,282,47,79,365,271,38713,3640,17302,2416,0,193,17302,2416,16944,2137,41,69,16903,2150,2520,743,0,193,2520,743,1028,416,0,193,1028,416,919,577,0,193,919,577,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,163297,7301,83279,5060,40931,3374,672,457,40259,3310,32077,2566,1054,479,31023,2576,6361,1102,670,391,5691,1029,2817,887,669,656,2148,709,1093,427,107,114,986,421,80018,3830,34883,2434,70,115,34813,2452,32062,2448,192,214,31870,2448,7449,1143,0,165,7449,1143,3254,827,62,104,3192,829,2370,547,0,165,2370,547,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39282,4202,20216,2818,9163,1683,145,180,9018,1667,7768,1522,309,240,7459,1541,2122,554,66,74,2056,565,779,357,69,118,710,335,384,280,77,132,307,220,19066,2159,6958,1307,0,200,6958,1307,9023,1372,219,234,8804,1389,1893,620,43,70,1850,635,418,239,0,200,418,239,774,448,0,200,774,448,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,51524,4635,30587,3062,17328,2567,1107,839,16221,2334,11072,1681,1263,625,9809,1765,1415,506,78,138,1337,544,772,460,117,124,655,446,0,197,0,197,0,197,20937,2668,11467,1908,56,104,11411,1890,7279,1549,62,124,7217,1526,1040,495,42,75,998,493,909,489,0,197,909,489,242,210,0,197,242,210,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,59996,5948,32960,3612,18657,2397,165,187,18492,2409,11647,2008,993,510,10654,1874,1336,529,204,188,1132,508,1029,524,162,270,867,560,291,270,202,256,89,112,27036,3073,14738,1856,311,306,14427,1838,10057,1631,15,30,10042,1630,1152,467,0,193,1152,467,827,425,34,62,793,434,262,228,0,193,262,228,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
