GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002MA,B23002D_002EA,B23002D_003MA,B23002D_003EA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007MA,B23002D_007EA,B23002D_008MA,B23002D_008EA,B23002D_009EA,B23002D_009MA,B23002D_010MA,B23002D_010EA,B23002D_011EA,B23002D_011MA,B23002D_012MA,B23002D_012EA,B23002D_013MA,B23002D_013EA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016EA,B23002D_016MA,B23002D_017EA,B23002D_017MA,B23002D_018MA,B23002D_018EA,B23002D_019MA,B23002D_019EA,B23002D_020EA,B23002D_020MA,B23002D_021EA,B23002D_021MA,B23002D_022EA,B23002D_022MA,B23002D_023MA,B23002D_023EA,B23002D_024MA,B23002D_024EA,B23002D_025MA,B23002D_025EA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029EA,B23002D_029MA,B23002D_030MA,B23002D_030EA,B23002D_031EA,B23002D_031MA,B23002D_032EA,B23002D_032MA,B23002D_033EA,B23002D_033MA,B23002D_034MA,B23002D_034EA,B23002D_035MA,B23002D_035EA,B23002D_036MA,B23002D_036EA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040MA,B23002D_040EA,B23002D_041MA,B23002D_041EA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045MA,B23002D_045EA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048MA,B23002D_048EA,B23002D_049MA,B23002D_049EA,B23002D_050EA,B23002D_050MA,B23002D_051MA,B23002D_051EA,B23002D_052MA,B23002D_052EA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055EA,B23002D_055MA,B23002D_056MA,B23002D_056EA,B23002D_057MA,B23002D_057EA,B23002D_058MA,B23002D_058EA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062MA,B23002D_062EA,B23002D_063MA,B23002D_063EA,B23002D_064EA,B23002D_064MA,B23002D_065MA,B23002D_065EA,B23002D_066EA,B23002D_066MA,B23002D_067MA,B23002D_067EA,B23002D_068MA,B23002D_068EA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071EA,B23002D_071MA,B23002D_072EA,B23002D_072MA,B23002D_073MA,B23002D_073EA,B23002D_074MA,B23002D_074EA,B23002D_075EA,B23002D_075MA,B23002D_076EA,B23002D_076MA,B23002D_077EA,B23002D_077MA,B23002D_078MA,B23002D_078EA,B23002D_079MA,B23002D_079EA,state
0400000US18,87958,2363,41188,1361,2944,803,691,429,0,184,691,429,342,198,349,409,2253,619,7489,981,2803,739,0,184,2803,739,2546,725,257,197,4686,915,24654,1292,21678,1384,58,84,21620,1394,20110,1476,1510,582,2976,818,3245,631,2877,644,0,184,2877,644,2708,660,169,201,368,294,1166,391,569,287,537,286,32,60,597,374,1690,510,376,263,376,263,0,184,1314,423,46770,1918,2980,638,846,354,0,184,846,354,725,311,121,152,2134,537,7005,1092,3524,845,0,184,3524,845,3317,881,207,165,3481,913,27607,1448,19442,1572,0,184,19442,1572,18339,1593,1103,535,8165,1403,6064,1105,3101,862,0,184,3101,862,2920,805,181,177,2963,820,987,558,266,175,222,166,44,71,721,492,2127,705,64,96,64,96,0,184,2063,704,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44343,1464,21374,1366,1674,518,812,404,0,151,812,404,676,428,136,136,862,384,4085,888,2498,670,0,151,2498,670,2467,684,31,56,1587,652,12836,1070,11464,1046,0,151,11464,1046,11042,1082,422,286,1372,670,1375,484,1021,424,0,151,1021,424,1021,424,0,151,354,321,658,291,360,224,310,200,50,86,298,217,746,397,48,83,48,83,0,151,698,402,22969,1113,2171,699,832,544,0,151,832,544,786,531,46,77,1339,441,2965,700,1753,474,0,151,1753,474,1499,458,254,211,1212,574,14487,1065,10607,1030,0,151,10607,1030,10040,1061,567,361,3880,724,1701,424,798,348,0,151,798,348,798,348,0,151,903,379,776,351,122,133,122,133,0,151,654,347,869,371,57,93,57,93,0,151,812,360,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,55871,2054,27367,1557,1716,656,799,492,42,61,757,488,276,173,481,463,917,436,4444,1011,2036,591,233,189,1803,586,1649,552,154,173,2408,815,16643,1184,14684,1197,522,294,14162,1142,13148,1147,1014,626,1959,656,2078,405,1679,440,0,165,1679,440,1641,447,38,60,399,280,1086,452,607,413,607,413,0,165,479,322,1400,404,184,169,184,169,0,165,1216,375,28504,1136,1264,480,493,380,0,165,493,380,252,180,241,341,771,402,3432,683,1891,645,0,165,1891,645,1891,645,0,165,1541,581,17456,962,11397,1236,0,165,11397,1236,10575,1164,822,493,6059,1168,4045,865,2264,786,0,165,2264,786,2131,757,133,206,1781,536,733,311,297,209,297,209,0,165,436,306,1574,575,325,310,325,310,0,165,1249,523,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,40522,2096,19111,1219,1531,623,173,128,0,181,173,128,129,107,44,72,1358,613,2101,563,1500,563,359,256,1141,502,1021,457,120,186,601,358,12398,937,10891,933,386,337,10505,845,10395,851,110,158,1507,533,2008,475,1572,435,0,181,1572,435,1499,432,73,89,436,213,406,237,223,176,223,176,0,181,183,163,667,237,265,192,265,192,0,181,402,201,21411,1460,1171,407,154,153,0,181,154,153,154,153,0,181,1017,375,1962,444,1111,356,19,38,1092,354,1020,371,72,143,851,312,14699,1272,10339,1435,0,181,10339,1435,9932,1418,407,250,4360,725,2059,414,1269,408,0,181,1269,408,1247,402,22,38,790,268,503,217,155,108,135,105,20,36,348,203,1017,294,84,103,36,58,48,83,933,294,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,56550,1997,25454,1430,1546,659,536,548,0,193,536,548,395,526,141,147,1010,397,3661,833,2279,834,0,193,2279,834,2172,816,107,129,1382,463,14599,1309,12226,1743,86,91,12140,1769,11563,1761,577,345,2373,903,3441,662,2633,635,0,193,2633,635,2612,631,21,32,808,401,707,240,432,180,432,180,0,193,275,221,1500,447,189,156,183,153,6,11,1311,440,31096,1332,1758,630,520,420,0,193,520,420,342,253,178,332,1238,409,3354,842,1404,593,62,112,1342,582,1304,574,38,61,1950,874,18738,1206,12630,1237,11,23,12619,1234,12300,1198,319,269,6108,1023,4093,669,2538,652,0,193,2538,652,2422,657,116,131,1555,422,894,388,287,273,287,273,0,193,607,316,2259,566,115,168,115,168,0,193,2144,570,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,273999,3047,126986,2048,7971,884,1720,816,0,190,1720,816,1297,489,423,449,6251,1048,11988,763,6280,1056,50,87,6230,1050,5544,1029,686,397,5708,998,74664,1545,69078,1786,522,433,68556,1874,65672,1917,2884,905,5586,1089,17037,637,13054,995,0,190,13054,995,12401,948,653,402,3983,778,5403,736,2607,579,2492,561,115,135,2796,652,9923,819,2021,587,1984,591,37,60,7902,871,147013,1960,7754,1029,1964,539,0,190,1964,539,1872,549,92,106,5790,889,11099,1060,6166,992,13,26,6153,995,5590,1060,563,380,4933,997,88872,1684,67465,2628,105,169,67360,2644,63727,2661,3633,989,21407,2486,20811,544,13045,948,0,190,13045,948,11982,1009,1063,437,7766,987,6395,741,1989,544,1774,522,215,215,4406,794,12082,804,460,274,460,274,0,190,11622,804,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,305746,3358,144147,2079,10693,1125,3211,828,0,195,3211,828,2187,746,1024,473,7482,1081,16454,994,9368,1246,0,195,9368,1246,8519,1237,849,453,7086,1118,89329,1613,79515,2000,88,110,79427,2012,75006,2165,4421,1123,9814,1531,15069,582,11307,921,0,195,11307,921,10334,943,973,446,3762,719,4282,895,1435,645,1390,627,45,69,2847,752,8320,972,1776,534,1776,534,0,195,6544,958,161599,2081,12575,1188,5850,958,0,195,5850,958,5243,981,607,353,6725,1055,18014,1046,9762,1191,0,195,9762,1191,9222,1184,540,294,8252,1084,98586,1675,73881,2658,80,132,73801,2652,68234,2748,5567,1216,24705,2719,16823,462,10078,1043,0,195,10078,1043,9000,1075,1078,553,6745,1068,5342,696,1370,485,1235,460,135,164,3972,710,10259,969,712,358,712,358,0,195,9547,963,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,195107,3088,91733,2035,9839,1391,3615,1005,0,161,3615,1005,2836,873,779,482,6224,1209,9834,992,5584,815,0,161,5584,815,5101,802,483,361,4250,741,53850,1699,48663,1828,32,54,48631,1826,46933,1806,1698,503,5187,1069,9590,633,7415,622,0,161,7415,622,6953,655,462,260,2175,572,3065,634,1385,428,1207,391,178,167,1680,503,5555,739,1545,473,1285,417,260,189,4010,755,103374,1794,9409,1136,1874,485,0,161,1874,485,1360,471,514,325,7535,1162,10181,927,4713,987,0,161,4713,987,4186,969,527,281,5468,1118,61942,1424,40549,1848,0,161,40549,1848,37280,2037,3269,977,21393,1991,11911,716,6249,926,0,161,6249,926,5926,903,323,202,5662,945,3260,561,895,304,875,301,20,37,2365,486,6671,823,292,176,261,169,31,52,6379,828,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,168861,2253,81777,1405,8137,962,2572,709,0,139,2572,709,1695,535,877,433,5565,687,11856,736,8150,1002,0,139,8150,1002,7230,1081,920,333,3706,771,50215,1124,45307,1279,0,139,45307,1279,43543,1346,1764,711,4908,1142,6754,534,4890,695,0,139,4890,695,4349,637,541,327,1864,524,1410,499,790,395,790,395,0,139,620,357,3405,506,299,197,299,197,0,139,3106,547,87084,1794,8075,795,3492,781,0,139,3492,781,2867,688,625,338,4583,608,10102,766,7023,748,0,139,7023,748,6306,766,717,353,3079,629,54018,1286,39673,1921,0,139,39673,1921,37445,1843,2228,531,14345,1462,8081,752,4490,817,0,139,4490,817,4271,812,219,169,3591,639,2338,473,545,339,545,339,0,139,1793,464,4470,584,181,145,181,145,0,139,4289,563,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,81490,2579,37152,1459,2908,1068,676,400,0,177,676,400,676,400,0,177,2232,964,4717,849,2630,784,172,273,2458,737,1729,595,729,564,2087,730,23606,1246,20773,1491,48,108,20725,1486,20216,1532,509,279,2833,902,3257,615,2544,607,0,177,2544,607,2496,586,48,81,713,390,1222,336,718,271,718,271,0,177,504,243,1442,391,540,279,480,266,60,97,902,376,44338,1754,2184,541,478,285,0,177,478,285,400,255,78,127,1706,510,5107,890,2248,649,17,33,2231,646,1944,592,287,236,2859,675,27682,1305,19764,1539,55,90,19709,1524,18567,1519,1142,588,7918,1327,5138,826,3250,639,0,177,3250,639,3122,607,128,152,1888,628,1656,377,630,302,630,302,0,177,1026,409,2571,478,107,148,107,148,0,177,2464,482,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28700,1425,13779,956,1244,478,296,191,0,149,296,191,242,173,54,80,948,434,1649,460,747,466,0,149,747,466,642,386,105,157,902,332,8499,567,7684,611,72,120,7612,610,7563,613,49,81,815,441,1203,335,1027,355,0,149,1027,355,1027,355,0,149,176,192,755,323,613,295,394,255,219,276,142,122,429,191,196,161,196,161,0,149,233,144,14921,784,1498,579,485,250,0,149,485,250,485,250,0,149,1013,499,1467,426,809,389,0,149,809,389,723,372,86,101,658,304,8818,677,5994,759,0,149,5994,759,5736,740,258,157,2824,612,2044,411,1069,356,0,149,1069,356,1040,351,29,57,975,369,266,157,176,140,176,140,0,149,90,92,828,337,109,155,109,155,0,149,719,288,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,172246,3729,75235,2107,5027,603,1456,559,19,37,1437,561,1117,516,320,294,3571,645,5999,868,4018,886,188,218,3830,841,3384,794,446,294,1981,626,43058,1335,39590,1548,371,331,39219,1583,35083,1931,4136,1106,3468,1031,11003,407,8311,680,0,200,8311,680,7750,732,561,280,2692,604,3979,691,1229,538,967,480,262,246,2750,671,6169,634,901,345,473,249,428,336,5268,655,97011,2373,4000,902,806,359,0,200,806,359,641,351,165,158,3194,794,7373,676,4871,781,0,200,4871,781,4128,824,743,349,2502,717,54174,1559,41935,1917,111,137,41824,1919,39189,1853,2635,845,12239,1640,16597,524,10173,921,0,200,10173,921,9078,934,1095,459,6424,942,6317,882,1379,452,1094,392,285,300,4938,908,8550,620,764,431,667,414,97,116,7786,667,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
