GEO_ID,B21001C_001E,B21001C_001M,B21001C_002E,B21001C_002M,B21001C_003E,B21001C_003M,B21001C_004E,B21001C_004M,B21001C_005E,B21001C_005M,B21001C_006E,B21001C_006M,B21001C_007E,B21001C_007M,B21001C_008E,B21001C_008M,B21001C_009E,B21001C_009M,B21001C_010E,B21001C_010M,B21001C_011E,B21001C_011M,B21001C_012E,B21001C_012M,B21001C_013E,B21001C_013M,B21001C_014E,B21001C_014M,B21001C_015E,B21001C_015M,B21001C_016E,B21001C_016M,B21001C_017E,B21001C_017M,B21001C_018E,B21001C_018M,B21001C_019E,B21001C_019M,B21001C_020E,B21001C_020M,B21001C_021E,B21001C_021M,B21001C_022E,B21001C_022M,B21001C_023E,B21001C_023M,B21001C_024E,B21001C_024M,B21001C_025E,B21001C_025M,B21001C_026E,B21001C_026M,B21001C_027E,B21001C_027M,B21001C_028E,B21001C_028M,B21001C_029E,B21001C_029M,B21001C_030E,B21001C_030M,B21001C_031E,B21001C_031M,B21001C_032E,B21001C_032M,B21001C_033E,B21001C_033M,NAME,B21001C_001MA,B21001C_001EA,B21001C_002MA,B21001C_002EA,B21001C_003MA,B21001C_003EA,B21001C_004EA,B21001C_004MA,B21001C_005MA,B21001C_005EA,B21001C_006MA,B21001C_006EA,B21001C_007MA,B21001C_007EA,B21001C_008MA,B21001C_008EA,B21001C_009EA,B21001C_009MA,B21001C_010EA,B21001C_010MA,B21001C_011MA,B21001C_011EA,B21001C_012MA,B21001C_012EA,B21001C_013EA,B21001C_013MA,B21001C_014MA,B21001C_014EA,B21001C_015EA,B21001C_015MA,B21001C_016MA,B21001C_016EA,B21001C_017MA,B21001C_017EA,B21001C_018EA,B21001C_018MA,B21001C_019MA,B21001C_019EA,B21001C_020EA,B21001C_020MA,B21001C_021EA,B21001C_021MA,B21001C_022MA,B21001C_022EA,B21001C_023MA,B21001C_023EA,B21001C_024MA,B21001C_024EA,B21001C_025MA,B21001C_025EA,B21001C_026MA,B21001C_026EA,B21001C_027EA,B21001C_027MA,B21001C_028EA,B21001C_028MA,B21001C_029MA,B21001C_029EA,B21001C_030MA,B21001C_030EA,B21001C_031MA,B21001C_031EA,B21001C_032EA,B21001C_032MA,B21001C_033EA,B21001C_033MA,state
0400000US18,12246,1894,5982,1265,2316,723,209,277,2107,627,2401,834,442,289,1959,740,777,356,359,244,418,248,326,214,107,111,219,210,162,137,3,7,159,137,6264,1060,1537,549,0,184,1537,549,2594,713,63,100,2531,693,1280,467,116,200,1164,407,574,228,0,184,574,228,279,201,99,151,180,156,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,5777,1094,2796,579,1116,445,113,166,1003,423,960,352,172,145,788,321,332,202,162,143,170,126,220,146,19,23,201,145,168,153,83,105,85,131,2981,906,1044,398,0,151,1044,398,850,388,0,151,850,388,555,359,0,151,555,359,493,445,0,151,493,445,39,36,0,151,39,36,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,18424,2029,8960,1357,3441,1009,169,173,3272,978,3293,654,691,286,2602,612,1427,353,597,264,830,316,604,249,337,155,267,177,195,105,128,93,67,66,9464,1239,3294,713,0,165,3294,713,3806,837,217,194,3589,808,1380,411,0,165,1380,411,636,244,40,51,596,234,348,214,0,165,348,214,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,19497,2095,9805,1731,2198,504,0,193,2198,504,4692,1175,468,359,4224,1087,1259,381,398,233,861,343,1472,722,522,314,950,648,184,137,9,19,175,133,9692,1170,2920,816,114,172,2806,836,3343,739,272,236,3071,707,1792,478,0,193,1792,478,974,381,13,23,961,383,663,255,0,193,663,255,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,6262,814,3094,703,1043,449,358,306,685,287,1604,680,450,303,1154,638,275,161,29,29,246,156,90,47,46,37,44,35,82,109,73,109,9,16,3168,514,1010,357,0,155,1010,357,1462,363,9,16,1453,361,400,157,0,155,400,157,223,133,0,155,223,133,73,111,0,155,73,111,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,13544,2322,5949,1308,2231,1026,80,133,2151,974,2205,585,466,330,1739,561,623,253,87,100,536,268,492,254,383,224,109,112,398,384,318,375,80,109,7595,1621,2124,712,204,236,1920,621,2661,742,108,184,2553,718,1663,672,0,190,1663,672,769,463,0,190,769,463,378,247,0,190,378,247,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,10308,1651,4641,956,1988,658,0,195,1988,658,1182,429,230,195,952,388,552,294,257,244,295,203,516,282,88,108,428,260,403,321,109,107,294,300,5667,1111,1765,655,0,195,1765,655,2151,712,0,195,2151,712,889,412,0,195,889,412,184,180,0,195,184,180,678,605,0,195,678,605,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42164,2228,21038,1723,7311,1307,391,338,6920,1293,8793,939,1211,348,7582,927,3103,622,959,336,2144,534,1320,372,485,209,835,301,511,215,218,124,293,196,21126,1365,6285,758,0,161,6285,758,8610,1125,71,88,8539,1113,3467,722,10,19,3457,722,2035,532,0,161,2035,532,729,237,26,41,703,238,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,38591,1475,18405,1145,7342,875,180,168,7162,864,6730,737,642,256,6088,705,2846,573,930,284,1916,526,1041,334,563,213,478,229,446,229,304,194,142,143,20186,1261,7396,831,86,119,7310,802,7602,839,219,139,7383,842,3045,592,35,41,3010,580,1261,335,5,9,1256,336,882,278,58,79,824,270,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,8582,976,4418,674,2025,485,92,155,1933,444,1830,586,290,239,1540,575,178,123,48,63,130,119,298,212,90,111,208,170,87,118,21,60,66,100,4164,645,1796,505,300,285,1496,432,1533,465,25,42,1508,463,274,179,0,198,274,179,376,288,0,198,376,288,185,182,0,198,185,182,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,20316,1785,9378,1325,3392,1052,265,274,3127,963,3213,725,1115,456,2098,620,1354,434,496,277,858,391,1214,553,1007,505,207,174,205,185,108,153,97,118,10938,1247,3397,806,200,205,3197,793,4361,993,94,103,4267,985,1847,605,0,177,1847,605,786,367,0,177,786,367,547,434,0,177,547,434,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,43413,1528,20606,976,8398,826,215,125,8183,846,7446,792,1299,382,6147,769,2736,429,791,348,1945,364,1486,392,694,308,792,309,540,231,384,210,156,138,22807,1299,8740,762,84,114,8656,759,8910,956,379,390,8531,981,2552,325,111,103,2441,315,1535,361,0,157,1535,361,1070,328,19,30,1051,324,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,10844,1435,4991,882,2229,655,105,94,2124,658,1598,411,349,243,1249,360,681,396,295,232,386,329,433,192,322,173,111,87,50,39,42,37,8,13,5853,836,2314,733,97,117,2217,761,2607,550,17,21,2590,546,676,219,42,94,634,195,201,129,15,21,186,129,55,60,0,149,55,60,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,23480,1992,10535,1464,4028,930,185,227,3843,940,3434,701,524,218,2910,664,1477,258,538,251,939,278,866,411,423,264,443,275,730,301,644,304,86,75,12945,1252,3990,719,48,77,3942,718,5601,796,170,166,5431,798,1745,360,18,22,1727,359,1092,309,0,200,1092,309,517,192,8,15,509,191,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,14892,2357,7645,1490,1843,698,0,192,1843,698,3682,1256,263,369,3419,1217,1027,434,428,262,599,331,593,367,397,325,196,179,500,260,209,147,291,233,7247,1485,2804,878,54,93,2750,870,2448,805,60,105,2388,797,1001,359,0,192,1001,359,499,337,0,192,499,337,495,299,0,192,495,299,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,133226,2324,63623,1572,26166,1039,1145,511,25021,1009,22654,1166,2576,754,20078,1225,8347,613,1608,454,6739,701,4126,377,1376,368,2750,433,2330,293,956,298,1374,274,69603,1613,26739,874,182,148,26557,902,24310,967,553,336,23757,899,8984,590,56,46,8928,586,5648,371,30,31,5618,375,3922,399,8,14,3914,397,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,54780,4450,26070,2640,9015,1772,207,142,8808,1787,10175,1467,493,293,9682,1444,3933,855,718,311,3215,830,2306,538,911,374,1395,483,641,364,221,193,420,301,28710,2554,7848,1400,15,28,7833,1400,11131,1521,79,57,11052,1525,5345,959,53,73,5292,965,2691,610,0,185,2691,610,1695,488,36,61,1659,487,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,83184,2986,39108,2018,12969,1211,361,231,12608,1218,15624,1247,3383,765,12241,1109,6129,714,1491,489,4638,672,3465,492,779,347,2686,478,921,294,297,232,624,237,44076,1877,14049,1168,0,193,14049,1168,16240,1237,212,185,16028,1244,7383,866,99,123,7284,852,3809,586,37,58,3772,585,2595,473,0,193,2595,473,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23822,1252,11026,818,5062,632,128,178,4934,593,3966,472,812,326,3154,430,1100,249,429,183,671,187,729,223,269,137,460,191,169,113,115,105,54,51,12796,835,5746,828,49,67,5697,830,4170,434,171,114,3999,426,1680,287,68,79,1612,267,879,321,0,141,879,321,321,72,0,141,321,72,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18594,1722,9410,1166,2559,964,0,182,2559,964,3761,756,919,447,2842,621,1434,508,613,295,821,343,1336,557,674,385,662,473,320,218,123,111,197,208,9184,1306,2580,619,0,182,2580,619,3410,808,248,227,3162,791,1760,508,0,182,1760,508,820,367,0,182,820,367,614,402,0,182,614,402,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,189679,4075,92465,2245,35214,1541,1257,397,33957,1458,34001,1324,4012,726,29989,1198,12545,900,3504,563,9041,815,7488,716,3924,537,3564,585,3217,478,2254,476,963,237,97214,2783,33016,1537,331,200,32685,1509,36228,1562,644,292,35584,1584,14695,864,408,323,14287,830,8274,792,89,65,8185,799,5001,587,96,51,4905,586,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35456,3019,18248,1965,7473,1393,183,185,7290,1396,6154,975,799,389,5355,971,2854,707,862,488,1992,609,1277,503,607,335,670,370,490,241,428,219,62,65,17208,1991,5785,1092,253,255,5532,1074,6082,1078,117,121,5965,1090,2571,714,26,47,2545,704,1986,709,34,61,1952,701,784,409,0,193,784,409,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,15941,2126,8205,1421,3253,887,136,104,3117,876,3020,813,218,159,2802,793,1240,453,584,272,656,343,520,262,108,115,412,237,172,209,172,209,0,165,7736,1251,2355,873,15,28,2340,871,3208,670,143,181,3065,611,1741,579,0,165,1741,579,347,214,62,72,285,200,85,83,0,165,85,83,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,11295,1235,5472,957,2310,704,0,197,2310,704,1755,454,416,267,1339,425,835,396,317,209,518,380,442,301,179,198,263,234,130,118,96,107,34,53,5823,924,1904,708,168,182,1736,675,2101,525,122,123,1979,524,965,351,139,138,826,357,597,347,0,197,597,347,256,218,0,197,256,218,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,45301,1485,21743,1094,10060,981,140,76,9920,982,7616,606,1508,430,6108,661,2343,379,974,363,1369,339,1178,351,674,318,504,168,546,263,484,251,62,53,23558,1031,10108,812,88,99,10020,835,8396,684,204,122,8192,667,3069,349,43,70,3026,348,1495,257,27,40,1468,258,490,90,64,98,426,126,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,13009,2161,6981,1395,2841,1118,275,331,2566,1093,2426,693,527,356,1899,636,1009,504,148,243,861,454,505,274,197,185,308,211,200,167,131,155,69,73,6028,1281,2413,777,148,180,2265,797,1820,587,18,41,1802,582,966,412,0,193,966,412,498,353,0,193,498,353,331,258,0,193,331,258,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
