GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001MA,B21001D_001EA,B21001D_002MA,B21001D_002EA,B21001D_003MA,B21001D_003EA,B21001D_004MA,B21001D_004EA,B21001D_005MA,B21001D_005EA,B21001D_006EA,B21001D_006MA,B21001D_007MA,B21001D_007EA,B21001D_008MA,B21001D_008EA,B21001D_009MA,B21001D_009EA,B21001D_010EA,B21001D_010MA,B21001D_011EA,B21001D_011MA,B21001D_012MA,B21001D_012EA,B21001D_013MA,B21001D_013EA,B21001D_014MA,B21001D_014EA,B21001D_015EA,B21001D_015MA,B21001D_016MA,B21001D_016EA,B21001D_017MA,B21001D_017EA,B21001D_018MA,B21001D_018EA,B21001D_019MA,B21001D_019EA,B21001D_020EA,B21001D_020MA,B21001D_021EA,B21001D_021MA,B21001D_022MA,B21001D_022EA,B21001D_023MA,B21001D_023EA,B21001D_024MA,B21001D_024EA,B21001D_025MA,B21001D_025EA,B21001D_026EA,B21001D_026MA,B21001D_027MA,B21001D_027EA,B21001D_028MA,B21001D_028EA,B21001D_029MA,B21001D_029EA,B21001D_030MA,B21001D_030EA,B21001D_031EA,B21001D_031MA,B21001D_032EA,B21001D_032MA,B21001D_033MA,B21001D_033EA,state
0400000US18,85581,2287,40020,1385,20094,1392,49,99,20045,1395,13825,1274,223,290,13602,1283,3245,631,73,96,3172,635,1937,512,131,176,1806,515,919,462,460,418,459,247,45561,1799,19168,1481,277,351,18891,1484,17215,1362,0,184,17215,1362,6064,1105,245,312,5819,1073,1718,666,89,154,1629,653,1396,622,0,184,1396,622,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,42975,1448,20802,1364,10614,1214,19,36,10595,1213,7409,827,118,162,7291,816,1375,484,143,211,1232,453,1097,416,238,221,859,397,307,231,87,139,220,167,22173,1003,10981,695,0,151,10981,695,7846,808,0,151,7846,808,1701,424,0,151,1701,424,1098,411,0,151,1098,411,547,320,0,151,547,320,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,53833,1913,25983,1418,11652,1398,153,136,11499,1367,9767,635,298,244,9469,582,2078,405,165,148,1913,419,1901,514,76,98,1825,507,585,302,76,110,509,281,27850,1061,11350,1023,0,165,11350,1023,10148,713,86,125,10062,704,4045,865,0,165,4045,865,1481,515,0,165,1481,515,826,346,0,165,826,346,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38468,2050,17697,1191,6533,675,70,111,6463,679,8083,744,439,294,7644,692,2008,475,38,91,1970,495,688,267,42,82,646,244,385,194,36,61,349,183,20771,1389,8300,952,0,181,8300,952,8892,1050,0,181,8892,1050,2059,414,0,181,2059,414,781,209,0,181,781,209,739,281,0,181,739,281,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,54742,2092,24772,1374,11105,1139,90,136,11015,1131,8019,1017,19,39,8000,1005,3441,662,126,116,3315,669,1727,414,103,111,1624,428,480,246,27,42,453,248,29970,1383,11242,1024,30,49,11212,1013,11482,967,142,222,11340,927,4093,669,0,193,4093,669,1886,505,81,138,1805,489,1267,454,0,193,1267,454,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,265108,2812,122371,1863,40370,1485,1034,504,39336,1507,49638,1175,1595,491,48043,1147,17037,637,1099,409,15938,786,10203,585,772,334,9431,583,5123,506,512,274,4611,583,142737,1986,44343,1401,172,177,44171,1420,59106,1190,564,410,58542,1259,20811,544,167,179,20644,572,11417,686,0,190,11417,686,7060,411,5,11,7055,410,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,296594,3048,139919,1871,58086,1189,573,459,57513,1311,54162,1218,653,396,53509,1264,15069,582,146,144,14923,564,7801,670,483,352,7318,750,4801,583,430,274,4371,553,156675,1854,65250,1467,0,195,65250,1467,59001,1022,103,124,58898,1027,16823,462,0,195,16823,462,8740,542,0,195,8740,542,6861,757,92,118,6769,766,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,187939,2836,88436,1928,35077,1269,63,101,35014,1285,35149,1443,333,243,34816,1463,9590,633,167,150,9423,646,5586,631,429,263,5157,640,3034,588,440,344,2594,521,99503,1636,36884,1516,69,70,36815,1522,40777,1365,0,161,40777,1365,11911,716,24,38,11887,717,6206,471,0,161,6206,471,3725,580,0,161,3725,580,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,161073,2188,77641,1192,36767,1126,852,434,35915,1160,29305,868,757,407,28548,958,6754,534,312,174,6442,540,2966,436,448,288,2518,487,1849,310,253,163,1596,349,83432,1749,38984,1332,102,130,38882,1328,29559,951,74,95,29485,935,8081,752,0,139,8081,752,4241,542,0,139,4241,542,2567,394,0,139,2567,394,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,78728,2554,35756,1357,15321,1337,416,274,14905,1283,14514,1101,212,173,14302,1112,3257,615,469,428,2788,569,1789,286,162,156,1627,300,875,275,215,175,660,310,42972,1725,17198,1442,5,17,17193,1440,16409,906,0,177,16409,906,5138,826,289,291,4849,818,2596,428,0,177,2596,428,1631,378,0,177,1631,378,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27616,1374,13168,870,5447,596,79,153,5368,545,5334,574,161,160,5173,597,1203,335,82,93,1121,349,884,310,0,149,884,310,300,175,63,90,237,147,14448,709,5906,513,0,149,5906,513,5404,575,18,30,5386,578,2044,411,0,149,2044,411,610,262,0,149,610,262,484,273,0,149,484,273,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,166973,3633,72058,2105,22240,1454,995,563,21245,1423,28667,893,1992,770,26675,1217,11003,407,1619,554,9384,594,6832,431,1244,450,5588,657,3316,398,859,397,2457,455,94915,2182,26626,1343,200,176,26426,1357,36825,1085,469,508,36356,1296,16597,524,25,42,16572,518,9473,806,59,98,9414,805,5394,101,101,120,5293,132,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,594180,4324,285090,2865,93565,1962,783,434,92782,2035,121835,1532,1288,579,120547,1526,38710,907,738,377,37972,944,22159,839,806,374,21353,830,8821,681,517,354,8304,650,309090,2396,99088,1540,346,295,98742,1548,129606,1503,217,217,129389,1488,43254,1148,0,192,43254,1148,23787,849,0,192,23787,849,13355,881,0,192,13355,881,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21737,1255,8415,833,3338,640,137,136,3201,653,2952,749,208,157,2744,726,1202,353,208,192,994,343,416,226,97,100,319,184,507,206,303,243,204,160,13322,868,3985,567,130,155,3855,567,5603,611,156,182,5447,664,2309,477,0,185,2309,477,525,280,0,185,525,280,900,300,38,68,862,308,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1202016,5850,563871,3963,203663,2926,2190,894,201473,3050,212095,2412,1727,701,210368,2516,82125,1012,939,348,81186,978,41850,928,2138,640,39712,1033,24138,575,1511,555,22627,800,638145,3241,228743,2518,260,204,228483,2490,239377,2366,81,99,239296,2369,88448,1190,133,125,88315,1197,48425,903,27,45,48398,908,33152,654,58,101,33094,642,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,169235,3014,78931,2155,31459,1850,332,252,31127,1873,33514,1406,1114,377,32400,1439,7815,885,88,110,7727,896,4072,814,345,275,3727,770,2071,659,120,134,1951,635,90304,1791,35090,1352,549,322,34541,1355,37316,1320,317,271,36999,1381,10037,925,68,126,9969,913,5028,939,0,193,5028,939,2833,738,0,193,2833,738,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,156458,2713,75000,1867,30884,1537,303,284,30581,1572,28722,1302,548,307,28174,1327,7214,713,158,160,7056,711,5745,863,423,266,5322,923,2435,652,366,321,2069,555,81458,2089,32900,1543,114,167,32786,1522,28623,1327,101,134,28522,1319,11488,1123,49,79,11439,1127,5716,782,0,182,5716,782,2731,532,0,182,2731,532,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,53580,1763,25084,1281,11195,1093,222,190,10973,1111,9535,772,435,303,9100,820,2592,278,177,173,2415,328,1384,339,155,122,1229,345,378,241,0,149,378,241,28496,1059,10175,800,142,164,10033,801,11898,879,123,139,11775,883,3051,428,29,47,3022,417,1708,470,0,149,1708,470,1664,513,0,149,1664,513,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,118502,2698,53399,1863,20234,1446,233,216,20001,1462,21486,1118,462,300,21024,1091,6121,441,733,325,5388,556,3315,590,528,295,2787,566,2243,457,389,213,1854,459,65103,1702,21277,1281,288,333,20989,1291,27402,1189,0,193,27402,1189,8587,629,79,113,8508,630,4504,594,0,193,4504,594,3333,405,50,90,3283,403,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,284645,3190,135505,2156,55120,1881,489,245,54631,1832,52008,1147,617,425,51391,1162,15626,821,330,209,15296,826,8432,697,567,300,7865,664,4319,678,646,376,3673,749,149140,1976,59001,1584,68,106,58933,1584,55904,1264,340,253,55564,1284,19092,773,0,165,19092,773,9084,808,0,165,9084,808,6059,843,0,165,6059,843,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,45529,1906,19801,1428,7854,1136,244,238,7610,1183,8061,1012,451,377,7610,943,2292,643,215,223,2077,580,1342,552,158,184,1184,495,252,215,0,197,252,215,25728,1395,8786,1078,44,76,8742,1065,10667,976,54,96,10613,949,3607,763,0,197,3607,763,1787,544,137,203,1650,519,881,461,0,197,881,461,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
