GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001MA,B21001B_001EA,B21001B_002EA,B21001B_002MA,B21001B_003EA,B21001B_003MA,B21001B_004EA,B21001B_004MA,B21001B_005MA,B21001B_005EA,B21001B_006MA,B21001B_006EA,B21001B_007MA,B21001B_007EA,B21001B_008MA,B21001B_008EA,B21001B_009MA,B21001B_009EA,B21001B_010EA,B21001B_010MA,B21001B_011EA,B21001B_011MA,B21001B_012MA,B21001B_012EA,B21001B_013MA,B21001B_013EA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018MA,B21001B_018EA,B21001B_019MA,B21001B_019EA,B21001B_020MA,B21001B_020EA,B21001B_021EA,B21001B_021MA,B21001B_022EA,B21001B_022MA,B21001B_023MA,B21001B_023EA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026EA,B21001B_026MA,B21001B_027MA,B21001B_027EA,B21001B_028MA,B21001B_028EA,B21001B_029MA,B21001B_029EA,B21001B_030MA,B21001B_030EA,B21001B_031EA,B21001B_031MA,B21001B_032EA,B21001B_032MA,B21001B_033MA,B21001B_033EA,state
0400000US22,1059467,4009,490192,3570,188487,2845,5245,1183,183242,2912,172774,3445,20750,2233,152024,3438,73784,1296,19842,2044,53942,2227,35873,1292,11287,1320,24586,1535,19274,1211,8522,1063,10752,1201,569275,3066,206083,2443,1758,537,204325,2497,193379,2480,5775,1447,187604,2625,87957,1148,1466,667,86491,1178,47155,1518,335,228,46820,1547,34701,1134,106,117,34595,1142,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1289190,5015,582659,3511,202951,3151,10260,2010,192691,3531,226985,2522,38405,2958,188580,3729,86675,1167,26301,2173,60374,2388,42730,851,18975,1389,23755,1502,23318,740,14003,1116,9315,1168,706531,3116,220673,2100,4197,1215,216476,2429,272855,2037,10793,1612,262062,2453,111163,926,3511,824,107652,1010,59142,934,1082,425,58060,1022,42698,885,482,295,42216,946,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,341891,5617,159497,3409,62941,2335,1256,663,61685,2452,61342,2043,4181,1070,57161,2300,20428,1001,3967,1064,16461,1280,9753,639,2148,546,7605,812,5033,406,1591,446,3442,487,182394,3495,66799,2151,321,285,66478,2153,68189,1931,1016,545,67173,1949,23860,914,263,231,23597,925,12945,608,0,195,12945,608,10601,872,172,245,10429,874,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1019563,4041,471293,3295,170466,2356,3106,917,167360,2665,172385,2086,20584,2304,151801,2588,72315,908,16947,1614,55368,1763,35265,751,13220,1084,22045,1095,20862,772,11655,1167,9207,970,548270,2825,176347,2065,962,637,175385,2127,197233,1743,2970,851,194263,1875,88880,885,1196,423,87684,1001,46868,854,606,347,46262,955,38942,740,497,376,38445,787,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,191483,3104,97493,2389,43586,1899,1315,732,42271,2159,38058,1339,3816,935,34242,1646,10641,721,2850,914,7791,820,3440,435,1072,417,2368,570,1768,441,866,386,902,455,93990,1897,42577,1614,188,172,42389,1624,35255,1090,309,205,34946,1123,9545,760,148,150,9397,789,4444,378,91,149,4353,408,2169,416,0,139,2169,416,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,792790,3532,358692,2661,138258,2850,5246,1473,133012,2783,126340,2615,18024,2106,108316,3167,54963,1069,12026,1435,42937,1620,25761,1425,6243,994,19518,1538,13370,1089,4696,658,8674,963,434098,2013,154711,1928,2479,807,152232,2192,154604,1411,2333,825,152271,1685,65771,1193,734,319,65037,1233,33492,1253,264,297,33228,1308,25520,1217,40,61,25480,1209,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,499369,3337,229078,2393,87931,1865,2246,790,85685,2174,83346,2045,11731,1548,71615,2444,31665,905,10579,1151,21086,1238,16304,849,7024,1030,9280,1001,9832,907,5027,672,4805,974,270291,2490,92936,1794,914,496,92022,1834,95226,1960,1991,713,93235,1905,41934,996,1290,480,40644,1023,21772,807,107,169,21665,836,18423,865,90,104,18333,862,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,56732,1975,29527,1190,11800,923,592,438,11208,862,11618,764,2160,752,9458,766,3631,391,1229,460,2402,412,1519,190,557,231,962,221,959,211,579,259,380,139,27205,1440,10062,895,173,157,9889,899,10325,729,699,437,9626,541,3352,408,145,171,3207,398,2127,275,0,149,2127,275,1339,166,36,62,1303,174,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,166789,2798,83891,1689,30855,1407,1283,610,29572,1509,32371,844,7832,1498,24539,1495,11246,522,3356,753,7890,930,6216,232,2484,530,3732,599,3203,219,2501,342,702,339,82898,2050,29523,1391,233,203,29290,1411,30139,1245,896,593,29243,1336,11642,728,630,481,11012,884,7258,352,34,37,7224,352,4336,476,75,61,4261,474,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,905467,7920,415295,5294,145989,3421,1772,634,144217,3508,164318,3166,14999,1658,149319,3840,56774,1021,11735,1670,45039,1704,30878,1124,9585,1045,21293,1388,17336,781,9333,966,8003,894,490172,4115,151581,2866,1226,574,150355,2901,188861,2607,4278,1123,184583,3093,73033,1358,1682,695,71351,1553,43663,1015,273,273,43390,1037,33034,707,478,293,32556,712,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29208,1878,16149,1405,6691,1113,1005,568,5686,1027,5517,859,1921,734,3596,721,2360,515,1117,487,1243,488,981,338,577,346,404,213,600,381,448,337,152,145,13059,1184,6215,1244,454,541,5761,1220,3885,876,513,530,3372,854,1494,308,53,84,1441,296,956,287,10,19,946,285,509,264,55,96,454,243,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2300325,10318,1033293,6209,380739,4714,7975,1603,372764,4757,383362,3533,26067,2523,357295,4003,145649,1874,18775,1833,126874,2407,78446,1613,15832,1870,62614,2176,45097,1145,13609,1217,31488,1417,1267032,7090,402046,4372,3247,911,398799,4496,458300,3816,6004,1352,452296,3902,191436,2130,1730,665,189706,2153,118075,1832,138,112,117937,1831,97175,1465,371,275,96804,1522,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1554769,5857,703183,3128,246365,3561,11711,2150,234654,3815,263957,3393,47724,3720,216233,4222,109995,1197,35593,2576,74402,2762,54282,1800,16221,1316,38061,1950,28584,1564,11729,1304,16855,1549,851586,4269,271245,3395,5855,1084,265390,3726,317199,2936,12396,1710,304803,3556,133926,1574,2850,881,131076,1802,73658,1276,431,301,73227,1337,55558,1532,498,359,55060,1583,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1027159,5293,476803,3326,173169,2876,4699,1425,168470,2788,172385,2685,23086,2317,149299,3313,73783,1337,20690,2041,53093,2223,34877,1002,15384,1205,19493,1312,22589,857,11792,1184,10797,1185,550356,3561,185026,2468,1496,790,183530,2629,191868,2021,4916,1098,186952,2145,85508,1192,1253,583,84255,1243,45691,1112,547,337,45144,1092,42263,1149,355,205,41908,1202,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,197314,2518,97592,1778,37788,1534,1246,501,36542,1588,35558,1225,6945,1126,28613,1534,13831,737,5266,822,8565,870,6549,677,3089,485,3460,758,3866,476,2158,415,1708,429,99722,1840,35331,1566,646,422,34685,1577,34264,1284,649,315,33615,1322,15946,735,631,406,15315,841,7851,554,141,114,7710,542,6330,722,0,149,6330,722,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,50492,1983,27617,1488,11535,1388,591,553,10944,1499,10020,972,1800,663,8220,1053,3392,515,1010,508,2382,562,1669,535,947,478,722,365,1001,419,786,352,215,202,22875,1257,9433,909,0,193,9433,909,7703,789,198,177,7505,780,3027,478,17,33,3010,477,1386,214,33,53,1353,215,1326,288,0,193,1326,288,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1028553,7125,482039,4724,185992,3309,3516,1065,182476,3176,175044,2800,20328,2188,154716,3551,67940,1788,17491,1796,50449,2139,31924,1068,13409,1520,18515,1484,21139,1133,11944,1309,9195,1102,546514,4197,184986,3150,809,395,184177,3223,192986,2599,4736,1097,188250,2613,81041,1334,2147,854,78894,1685,47049,1053,145,206,46904,997,40452,1095,490,266,39962,1111,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,48500,3450,23454,2439,10227,1716,413,341,9814,1830,8874,1089,271,256,8603,1111,2673,424,584,369,2089,437,767,369,251,258,516,329,913,327,258,253,655,301,25046,1680,10349,1026,23,51,10326,1019,8672,972,128,163,8544,998,3290,610,79,94,3211,597,1453,249,0,200,1453,249,1282,436,51,96,1231,433,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,959142,4068,434837,2769,152700,2920,9102,1916,143598,2906,156942,2936,27881,2967,129061,3412,70525,886,22314,1977,48211,2100,36339,1151,10309,1111,26030,1179,18331,1175,7685,1041,10646,1179,524305,2936,170101,2279,4489,1027,165612,2525,184469,1706,6732,1377,177737,2257,86155,646,3028,1123,83127,1278,48885,854,542,302,48343,959,34695,764,184,167,34511,786,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
