GEO_ID,C17010D_001E,C17010D_001M,C17010D_002E,C17010D_002M,C17010D_003E,C17010D_003M,C17010D_004E,C17010D_004M,C17010D_005E,C17010D_005M,C17010D_006E,C17010D_006M,C17010D_007E,C17010D_007M,C17010D_008E,C17010D_008M,C17010D_009E,C17010D_009M,C17010D_010E,C17010D_010M,C17010D_011E,C17010D_011M,C17010D_012E,C17010D_012M,C17010D_013E,C17010D_013M,C17010D_014E,C17010D_014M,C17010D_015E,C17010D_015M,C17010D_016E,C17010D_016M,C17010D_017E,C17010D_017M,NAME,C17010D_001EA,C17010D_001MA,C17010D_002EA,C17010D_002MA,C17010D_003MA,C17010D_003EA,C17010D_004EA,C17010D_004MA,C17010D_005EA,C17010D_005MA,C17010D_006EA,C17010D_006MA,C17010D_007EA,C17010D_007MA,C17010D_008MA,C17010D_008EA,C17010D_009MA,C17010D_009EA,C17010D_010EA,C17010D_010MA,C17010D_011EA,C17010D_011MA,C17010D_012EA,C17010D_012MA,C17010D_013MA,C17010D_013EA,C17010D_014MA,C17010D_014EA,C17010D_015EA,C17010D_015MA,C17010D_016EA,C17010D_016MA,C17010D_017EA,C17010D_017MA,state
0400000US19,11645,1140,1547,570,764,437,526,399,783,387,135,162,21,45,648,348,481,316,10098,1029,8202,1042,5426,946,1896,541,563,336,281,242,1333,510,893,436,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,16217,1002,1776,749,1311,637,976,598,465,354,0,165,0,165,465,354,204,202,14441,1179,12038,1139,7188,997,2403,591,933,445,484,301,1470,496,947,404,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,11502,1176,1103,380,353,224,322,218,750,405,102,127,65,106,648,387,412,311,10399,1087,8122,1152,4682,840,2277,798,1136,623,1035,613,1141,492,893,446,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,15025,1086,2753,835,1426,539,567,337,1327,600,681,467,581,467,646,396,533,352,12272,1211,9400,1164,4717,874,2872,696,1084,483,866,445,1788,580,1015,478,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,2971,636,641,402,400,298,359,291,241,277,0,155,0,155,241,277,241,277,2330,566,1879,560,643,332,451,236,220,157,75,86,231,186,231,186,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,81492,2369,4869,1148,2959,982,1432,587,1910,666,867,549,622,472,1043,534,658,388,76623,2300,66879,2153,36243,2043,9744,1291,3843,1035,1918,766,5901,934,3009,752,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,86936,2938,10193,1679,5718,1111,3145,933,4475,1236,356,356,282,332,4119,1172,2846,1006,76743,2829,64249,2636,38543,2376,12494,1971,4949,1335,1590,659,7545,1260,4808,1191,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,58252,2371,6601,1164,4206,782,3192,678,2395,852,417,336,297,272,1978,747,1752,736,51651,2320,46023,2273,26872,2074,5628,1040,1892,690,948,529,3736,842,1961,608,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,47049,2013,5730,914,3467,785,2684,629,2263,599,518,277,447,270,1745,477,1451,427,41319,2070,32365,2004,20690,1458,8954,1095,3482,851,1811,632,5472,945,3918,814,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,5090,910,653,373,195,193,121,172,458,367,0,198,0,198,458,367,438,364,4437,818,3951,782,2232,701,486,382,253,339,0,198,233,203,92,110,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,21479,1328,1833,627,1064,466,944,452,769,455,61,83,0,177,708,438,539,410,19646,1354,16868,1285,10072,1179,2778,792,760,332,227,218,2018,753,938,503,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,7786,734,1006,445,701,354,369,214,305,271,0,149,0,149,305,271,305,271,6780,704,6324,710,3689,710,456,195,249,167,191,152,207,149,185,143,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,46847,2330,3469,900,1456,695,920,548,2013,697,470,395,438,364,1543,566,1172,506,43378,2267,32116,2184,15299,1761,11262,1615,3767,997,1232,511,7495,1325,3272,915,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,7830,908,779,454,490,388,380,340,289,270,0,181,0,181,289,270,228,246,7051,982,6313,915,3859,826,738,428,303,288,303,288,435,371,344,336,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,194783,3616,9604,1707,6180,1199,3700,1010,3424,1047,1241,619,541,426,2183,845,1776,720,185179,3656,164794,3836,99921,3497,20385,2083,6408,1369,1499,773,13977,1844,6492,1342,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,5465,654,511,355,179,205,122,184,332,236,117,152,0,185,215,187,215,187,4954,537,3698,554,2155,485,1256,479,183,159,159,162,1073,454,621,401,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,336477,5435,56626,3941,42474,3339,26448,2540,14152,2022,3585,958,1806,685,10567,1694,7471,1361,279851,5727,228937,5285,116803,4237,50914,3394,19470,2079,6145,1246,31444,2416,12311,1781,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,52794,2278,5418,1151,3982,973,2896,865,1436,626,248,262,248,262,1188,581,888,517,47376,2332,41720,2294,25719,1632,5656,1111,2087,737,951,518,3569,912,1689,746,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45324,2268,4397,1039,3246,920,1915,685,1151,383,483,227,149,129,668,309,511,298,40927,2316,35461,2114,19681,1629,5466,1233,1773,672,988,469,3693,1067,1955,913,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,14007,1033,1288,418,683,331,598,307,605,309,409,271,245,242,196,159,79,100,12719,1094,10899,1102,7147,1027,1820,467,717,287,293,142,1103,379,538,248,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31309,1585,2502,653,1248,396,530,324,1254,529,469,333,226,283,785,450,674,420,28807,1554,22942,1336,12395,1249,5865,1226,1722,652,764,448,4143,1026,2677,860,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,84150,3113,10551,1534,6455,1142,3914,821,4096,1054,1211,600,891,617,2885,825,2259,793,73599,2995,63089,2883,35126,2088,10510,1473,4268,912,2223,751,6242,1194,3562,954,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,6648,772,551,283,354,220,236,192,197,217,0,200,0,200,197,217,88,148,6097,648,4900,788,3280,655,1197,453,415,206,133,173,782,442,331,272,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,13946,1194,1341,549,826,433,559,357,515,281,0,197,0,197,515,281,479,293,12605,1163,10192,1196,6519,989,2413,578,954,517,263,275,1459,550,722,418,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,23464,1633,3585,939,2604,892,1739,746,981,442,306,295,216,264,675,372,659,369,19879,1773,16929,1611,10867,1491,2950,962,918,414,389,322,2032,809,1331,741,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,249852,4498,21952,2406,14678,1761,10288,1535,7274,1415,1645,757,675,567,5629,1289,4684,1177,227900,4935,195962,4675,116646,3984,31938,2730,11551,1965,5187,1435,20387,2064,11654,1927,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,13725,1395,2343,685,1377,523,785,417,966,515,42,60,26,50,924,509,734,479,11382,1290,9868,1247,5753,959,1514,471,676,338,158,125,838,394,588,363,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,107578,3264,6606,1115,3826,849,2285,663,2780,724,291,274,165,239,2489,668,1875,683,100972,3342,86015,3403,53260,2681,14957,1818,5161,1021,2116,695,9796,1424,4437,976,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,115635,3465,10746,1714,6199,1321,3041,992,4547,1014,865,359,584,277,3682,921,2895,892,104889,3432,84949,3097,48081,2510,19940,2352,6557,1380,3125,1008,13383,2048,7059,1817,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,26827,1753,4698,1021,2460,781,1913,762,2238,679,643,452,611,452,1595,567,1562,561,22129,1831,17504,1641,12369,1367,4625,1019,1506,662,800,558,3119,706,2042,614,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3477,992,1723,756,79,134,0,214,1644,730,84,126,84,126,1560,721,1067,654,1754,684,664,299,233,158,1090,569,201,192,78,125,889,526,514,399,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,12450,1400,1337,663,1223,651,754,539,114,115,0,184,0,184,114,115,114,115,11113,1222,10496,1128,7048,1072,617,356,139,153,91,129,478,329,341,284,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,6856,917,930,516,236,243,128,179,694,469,160,186,96,147,534,414,534,414,5926,811,3742,674,1718,556,2184,577,909,372,689,357,1275,491,995,431,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,43913,2137,4535,1274,2599,1012,1482,746,1936,873,441,271,170,148,1495,845,723,678,39378,2146,33018,2201,18551,1841,6360,1190,2706,735,1189,494,3654,918,1790,695,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,9197,1205,587,417,143,123,130,119,444,392,36,49,0,184,408,392,204,282,8610,1115,6778,1072,4101,768,1832,740,549,343,20,39,1283,607,720,404,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
