GEO_ID,C23002D_001E,C23002D_001M,C23002D_002E,C23002D_002M,C23002D_003E,C23002D_003M,C23002D_004E,C23002D_004M,C23002D_005E,C23002D_005M,C23002D_006E,C23002D_006M,C23002D_007E,C23002D_007M,C23002D_008E,C23002D_008M,C23002D_009E,C23002D_009M,C23002D_010E,C23002D_010M,C23002D_011E,C23002D_011M,C23002D_012E,C23002D_012M,C23002D_013E,C23002D_013M,C23002D_014E,C23002D_014M,C23002D_015E,C23002D_015M,C23002D_016E,C23002D_016M,C23002D_017E,C23002D_017M,C23002D_018E,C23002D_018M,C23002D_019E,C23002D_019M,C23002D_020E,C23002D_020M,C23002D_021E,C23002D_021M,C23002D_022E,C23002D_022M,C23002D_023E,C23002D_023M,C23002D_024E,C23002D_024M,C23002D_025E,C23002D_025M,C23002D_026E,C23002D_026M,C23002D_027E,C23002D_027M,NAME,C23002D_001EA,C23002D_001MA,C23002D_002EA,C23002D_002MA,C23002D_003MA,C23002D_003EA,C23002D_004EA,C23002D_004MA,C23002D_005MA,C23002D_005EA,C23002D_006MA,C23002D_006EA,C23002D_007EA,C23002D_007MA,C23002D_008EA,C23002D_008MA,C23002D_009MA,C23002D_009EA,C23002D_010MA,C23002D_010EA,C23002D_011MA,C23002D_011EA,C23002D_012EA,C23002D_012MA,C23002D_013EA,C23002D_013MA,C23002D_014MA,C23002D_014EA,C23002D_015MA,C23002D_015EA,C23002D_016MA,C23002D_016EA,C23002D_017EA,C23002D_017MA,C23002D_018EA,C23002D_018MA,C23002D_019EA,C23002D_019MA,C23002D_020MA,C23002D_020EA,C23002D_021EA,C23002D_021MA,C23002D_022MA,C23002D_022EA,C23002D_023EA,C23002D_023MA,C23002D_024MA,C23002D_024EA,C23002D_025EA,C23002D_025MA,C23002D_026EA,C23002D_026MA,C23002D_027MA,C23002D_027EA,state
0400000US18,87958,2363,41188,1361,38332,1404,28049,1626,58,84,27991,1632,25706,1725,2285,772,10283,1365,2856,657,945,451,913,447,32,60,1911,551,46770,1918,43656,1980,26913,1996,0,184,26913,1996,25301,1972,1612,565,16743,1709,3114,782,330,199,286,191,44,71,2784,757,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44343,1464,21374,1366,19970,1384,15795,1271,0,151,15795,1271,15206,1303,589,345,4175,1133,1404,471,408,236,358,212,50,86,996,436,22969,1113,21324,1147,13990,1177,0,151,13990,1177,13123,1211,867,403,7334,1148,1645,477,179,158,179,158,0,151,1466,480,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,55871,2054,27367,1557,24881,1537,19198,1402,797,321,18401,1367,16714,1325,1687,672,5683,1092,2486,517,791,453,791,453,0,165,1695,475,28504,1136,26197,1280,16045,1372,0,165,16045,1372,14849,1362,1196,740,10152,1433,2307,579,622,342,622,342,0,165,1685,544,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,40522,2096,19111,1219,18038,1228,14136,1232,745,390,13391,1156,13044,1186,347,284,3902,901,1073,310,488,263,488,263,0,181,585,256,21411,1460,19891,1498,12873,1505,19,38,12854,1509,12353,1468,501,295,7018,959,1520,269,239,157,171,131,68,91,1281,320,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,56550,1997,25454,1430,23247,1432,17674,1904,86,91,17588,1920,16742,1911,846,454,5573,1180,2207,414,621,220,615,217,6,11,1586,445,31096,1332,27943,1317,17092,1531,73,115,17019,1519,16368,1396,651,452,10851,1251,3153,678,402,317,402,317,0,193,2751,672,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,273999,3047,126986,2048,111660,2060,90132,2735,572,431,89560,2779,84914,2502,4646,1131,21528,2098,15326,475,4628,851,4476,822,152,146,10698,895,147013,1960,128536,1995,88640,3070,118,171,88522,3085,83171,2975,5351,1016,39896,3175,18477,699,2449,598,2234,567,215,215,16028,906,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,305746,3358,144147,2079,131545,1967,103401,2832,88,110,103313,2840,96046,3043,7267,1333,28144,2294,12602,723,3211,776,3166,765,45,69,9391,885,161599,2081,145998,2079,99571,3314,80,132,99491,3298,91699,3361,7792,1353,46427,3574,15601,685,2082,611,1947,579,135,164,13519,924,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,195107,3088,91733,2035,83113,2004,65277,2403,32,54,65245,2399,61823,2455,3422,865,17836,2031,8620,584,2930,666,2492,584,438,270,5690,756,103374,1794,93443,1731,53385,2514,0,161,53385,2514,48752,2652,4633,1107,40058,2566,9931,696,1187,328,1136,317,51,63,8744,749,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,168861,2253,81777,1405,76962,1478,60919,1515,0,139,60919,1515,56817,1641,4102,1020,16043,1758,4815,478,1089,472,1089,472,0,139,3726,482,87084,1794,80276,1840,54678,2391,0,139,54678,2391,50889,2339,3789,727,25598,1709,6808,599,726,374,726,374,0,139,6082,564,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,19448,1795,8107,1105,7748,1078,6346,945,51,71,6295,947,5925,944,370,282,1402,621,359,315,39,62,39,62,0,198,320,282,11341,1184,10080,1357,6344,1222,0,198,6344,1222,5873,1222,471,360,3736,902,1261,652,38,62,38,62,0,198,1223,645,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,81490,2579,37152,1459,34488,1522,26623,1753,220,285,26403,1767,25117,1716,1286,635,7865,1436,2664,318,1258,317,1198,318,60,97,1406,395,44338,1754,40111,1684,25740,1829,72,96,25668,1813,24033,1689,1635,698,14371,1725,4227,488,737,333,737,333,0,177,3490,515,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28700,1425,13779,956,12595,964,9754,840,72,120,9682,847,9474,813,208,189,2841,742,1184,324,809,317,590,292,219,276,375,149,14921,784,13827,835,8357,1049,0,149,8357,1049,7984,992,373,200,5470,929,1094,301,285,187,285,187,0,149,809,262,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,172246,3729,75235,2107,65087,1997,53375,2122,578,425,52797,2122,47334,2263,5463,1154,11712,1489,10148,522,2130,634,1440,528,690,401,8018,754,97011,2373,82144,2137,57785,2284,111,137,57674,2283,53036,2145,4638,1016,24359,2388,14867,814,2143,612,1761,595,382,294,12724,1044,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,23398,1398,9902,1058,9053,1025,8131,877,0,181,8131,877,7802,871,329,302,922,490,849,574,169,245,169,245,0,181,680,571,13496,1067,12183,1083,6677,807,0,181,6677,807,6296,787,381,396,5506,928,1313,602,268,296,268,296,0,181,1045,545,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,613318,4833,294983,3178,264003,3068,223379,3109,100,113,223279,3106,208793,3703,14486,2151,40624,2480,30980,595,8532,1347,8062,1277,470,280,22448,1392,318335,2835,281193,2730,182788,4479,0,192,182788,4479,169372,4367,13416,1800,98405,4026,37142,619,5550,1092,5019,1032,531,330,31592,1221,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,22977,1365,9431,963,8508,950,6730,884,603,423,6127,851,5897,837,230,154,1778,507,923,218,213,164,213,164,0,185,710,247,13546,875,12121,855,7594,989,92,169,7502,989,7106,984,396,248,4527,911,1425,261,35,64,35,64,0,185,1390,272,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1235787,6310,582531,4197,516543,3991,398017,4930,313,223,397704,4906,364763,5291,32941,2879,118526,4515,65988,1045,13729,1221,12696,1231,1033,393,52259,1356,653256,3726,571679,3550,355933,6156,141,166,355792,6154,330542,6007,25250,2297,215746,5784,81577,1038,9356,1320,8660,1295,696,341,72221,1706,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,177353,3350,83658,2391,77515,2338,63651,2385,1603,530,62048,2395,58455,2408,3593,815,13864,1848,6143,868,1610,544,1545,533,65,80,4533,678,93695,2066,85834,2147,51914,2299,37,52,51877,2303,47756,2349,4121,1061,33920,2332,7861,901,1625,531,1625,531,0,193,6236,847,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,161268,2736,77623,1995,69443,2045,54520,2006,188,126,54332,1987,51633,1971,2699,703,14923,1756,8180,923,2939,749,2912,747,27,44,5241,805,83645,2170,75198,2208,48462,2794,0,182,48462,2794,45805,2665,2657,925,26736,2251,8447,902,1731,503,1731,503,0,182,6716,839,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,56014,1706,26324,1312,24562,1371,19739,1361,501,356,19238,1371,18257,1119,981,514,4823,852,1762,259,661,341,661,341,0,149,1101,321,29690,1134,26318,1059,16344,1255,43,66,16301,1239,15201,1177,1100,446,9974,1144,3372,402,254,157,254,157,0,149,3118,396,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,122045,2956,54789,2054,49231,1986,36633,2137,74,118,36559,2117,33680,2147,2879,827,12598,1575,5558,478,959,368,959,368,0,193,4599,530,67256,1843,59419,1752,40028,1976,0,193,40028,1976,36966,1827,3062,850,19391,1844,7837,632,833,424,833,424,0,193,7004,778,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,293801,3585,139788,2289,127037,2375,98940,3094,0,165,98940,3094,91364,3163,7576,1219,28097,2488,12751,834,3651,659,3305,650,346,225,9100,829,154013,2268,138870,2184,87606,2887,0,165,87606,2887,81356,2952,6250,1430,51264,2630,15143,918,1910,683,1656,632,254,226,13233,1068,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26934,1254,12273,720,11469,695,8318,709,74,80,8244,695,7538,671,706,376,3151,664,804,195,243,164,181,130,62,97,561,200,14661,971,13460,927,9296,912,0,200,9296,912,8678,950,618,358,4164,922,1201,270,140,146,100,118,40,74,1061,263,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,47968,2045,21787,1519,20193,1530,16406,1570,722,358,15684,1526,14452,1399,1232,657,3787,1209,1594,581,361,246,254,188,107,130,1233,526,26181,1437,23513,1375,15947,1400,101,125,15846,1395,15163,1383,683,308,7566,1024,2668,671,210,223,81,125,129,178,2458,669,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,75622,2265,35186,1395,32007,1285,26207,1395,89,115,26118,1412,24791,1449,1327,640,5800,1229,3179,484,556,292,556,292,0,193,2623,500,40436,1505,35970,1503,21656,1940,52,86,21604,1963,20236,1912,1368,633,14314,1453,4466,694,754,392,714,373,40,60,3712,674,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,824991,5342,396973,3215,360713,3224,293450,4773,2536,811,290914,4798,276013,5454,14901,2170,67263,3657,36260,1341,10435,1503,9874,1435,561,347,25825,1858,428018,4033,385402,3712,241273,5548,6,13,241267,5548,226853,5949,14414,2627,144129,5482,42616,1408,6150,1427,5735,1352,415,406,36466,1814,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,49296,1843,22947,1226,20731,1170,16946,1206,0,181,16946,1206,16073,1168,873,453,3785,860,2216,307,477,314,477,314,0,181,1739,444,26349,1307,23361,1244,14227,1348,0,181,14227,1348,13314,1321,913,359,9134,1182,2988,360,298,206,298,206,0,181,2690,386,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,372011,4635,171597,3108,155334,3073,131144,2512,2315,781,128829,2616,122608,2686,6221,1372,24190,2192,16263,579,5163,741,4745,750,418,278,11100,882,200414,2758,177555,2773,123550,3518,242,225,123308,3532,117578,3604,5730,999,54005,2951,22859,1152,3979,763,3871,754,108,124,18880,1071,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,418121,5015,188365,3006,166984,3012,136593,3441,2572,833,134021,3473,127004,3518,7017,1382,30391,3039,21381,843,4790,1010,4390,943,400,255,16591,1117,229756,3377,197775,3136,130860,3658,222,185,130638,3661,120318,3899,10320,1700,66915,3528,31981,785,4388,1003,4157,994,231,198,27593,1290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,9833,1042,3807,694,3450,739,2601,644,0,182,2601,644,2454,636,147,129,849,378,357,227,238,192,238,192,0,182,119,113,6026,946,5421,971,3104,875,0,182,3104,875,2987,838,117,141,2317,715,605,340,118,126,118,126,0,182,487,303,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,99320,2274,46678,1426,44540,1294,34221,1702,0,145,34221,1702,31677,1558,2544,731,10319,1435,2138,490,557,246,495,225,62,103,1581,463,52642,1551,48466,1469,32260,1644,3,7,32257,1644,29313,1809,2944,709,16206,1548,4176,700,750,324,750,324,0,145,3426,757,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
