GEO_ID,B17020D_001E,B17020D_001M,B17020D_002E,B17020D_002M,B17020D_003E,B17020D_003M,B17020D_004E,B17020D_004M,B17020D_005E,B17020D_005M,B17020D_006E,B17020D_006M,B17020D_007E,B17020D_007M,B17020D_008E,B17020D_008M,B17020D_009E,B17020D_009M,B17020D_010E,B17020D_010M,B17020D_011E,B17020D_011M,B17020D_012E,B17020D_012M,B17020D_013E,B17020D_013M,B17020D_014E,B17020D_014M,B17020D_015E,B17020D_015M,B17020D_016E,B17020D_016M,B17020D_017E,B17020D_017M,NAME,B17020D_001EA,B17020D_001MA,B17020D_002EA,B17020D_002MA,B17020D_003EA,B17020D_003MA,B17020D_004EA,B17020D_004MA,B17020D_005EA,B17020D_005MA,B17020D_006MA,B17020D_006EA,B17020D_007MA,B17020D_007EA,B17020D_008EA,B17020D_008MA,B17020D_009EA,B17020D_009MA,B17020D_010EA,B17020D_010MA,B17020D_011MA,B17020D_011EA,B17020D_012MA,B17020D_012EA,B17020D_013EA,B17020D_013MA,B17020D_014EA,B17020D_014MA,B17020D_015EA,B17020D_015MA,B17020D_016MA,B17020D_016EA,B17020D_017MA,B17020D_017EA,state
0400000US20,68995,2580,10091,2796,783,500,224,255,898,655,372,319,7776,1767,38,47,0,165,58904,3288,5278,876,355,244,4907,915,4130,936,39610,2190,3276,767,1348,496,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,53907,2961,6847,1722,471,241,16,32,652,434,679,386,4804,1207,197,155,28,54,47060,3092,3477,692,1261,526,5346,1105,4041,1050,30567,2223,1272,381,1096,347,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,70971,2613,16300,3410,992,362,55,91,1398,703,986,533,11279,2296,837,560,753,391,54671,3745,3935,938,435,348,4053,871,4956,1142,37546,2927,2752,790,994,445,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13830,1317,4064,1643,441,310,0,155,790,553,491,378,2284,1046,58,109,0,155,9766,1629,469,323,108,125,626,290,713,403,6916,1230,669,399,265,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,334034,4507,25885,4469,1409,831,428,326,2048,949,1911,863,16098,3190,1367,703,2624,868,308149,6231,18065,1328,4115,961,23830,2012,21540,1940,211498,3790,19992,1170,9109,879,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,365689,4128,58398,6249,2499,890,436,252,4640,1341,4677,1068,38958,4329,4014,966,3174,849,307291,6951,21672,1393,4344,986,24710,1903,21018,1829,214687,5072,12527,1128,8333,1107,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,239255,4210,36952,4491,2176,690,502,297,3814,1200,3371,858,25032,2777,1022,473,1035,437,202303,4723,12200,1097,2525,640,17807,1688,17225,1558,136286,3284,10701,907,5559,867,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,222325,3420,35341,4200,2982,777,1173,478,4699,1082,4475,987,20027,2521,1040,424,945,344,186984,5242,14711,1362,3099,907,18115,1895,15999,1791,125488,3391,6101,794,3471,574,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,23354,2461,4350,1465,353,382,0,198,618,628,297,300,2951,915,87,119,44,73,19004,2310,580,382,450,255,1073,470,1514,654,13898,1870,516,426,973,695,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,98604,3496,16777,2895,668,575,122,138,1642,1004,836,440,12740,2067,257,183,512,283,81827,3960,4802,829,1663,573,7108,1301,5476,1387,56660,2871,4128,517,1990,455,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35466,1774,5759,1396,470,324,140,174,342,216,420,341,4058,936,248,283,81,135,29707,1952,2005,443,402,213,2920,722,2084,565,20347,1345,1246,451,703,341,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,206171,5171,18076,3730,1378,733,0,200,1228,1009,1784,798,11762,2323,1272,612,652,337,188095,5430,7488,1321,2829,1014,12864,1385,12090,1228,129858,3649,14975,1046,7991,549,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,28562,2037,3213,1673,17,31,54,66,385,404,464,493,1982,1181,175,219,136,139,25349,2243,1616,440,351,284,2582,642,1493,582,17456,1571,966,542,885,501,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,764663,5825,49826,6039,2447,863,576,433,3554,1127,4346,1334,33075,4226,3092,733,2736,910,714837,8138,48050,1788,9580,1501,58292,2664,53805,3157,483703,5396,42627,1384,18780,1348,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,27361,1748,3315,1018,192,181,0,185,0,185,110,134,2792,915,142,150,79,88,24046,1796,944,413,416,347,1994,819,1604,625,16961,1270,799,353,1328,404,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1465459,8501,285669,16412,19866,2527,4126,961,24912,2646,23189,2625,182914,10773,16742,2290,13920,1922,1179790,17415,61785,2703,11972,1565,74017,3478,74378,3977,843141,11909,72809,2811,41688,2117,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,223018,4405,29247,4705,2765,856,223,179,3034,952,2100,645,19850,3390,902,559,373,222,193771,5574,12557,1479,2725,762,16450,1559,16045,1664,133350,3856,8198,1360,4446,1046,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,193227,4232,28347,4413,1746,883,157,150,2771,1377,1356,551,20513,2802,1309,750,495,304,164880,5155,10277,1239,2170,699,12907,1833,12154,1536,112611,3407,10090,1229,4671,901,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,67929,2344,8633,1670,758,426,15,20,629,409,493,345,6222,1040,438,302,78,103,59296,2871,3580,848,844,377,5833,837,4227,695,40414,1936,2654,623,1744,556,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,145864,4144,18154,2819,743,545,421,465,541,382,1240,708,12753,1794,1382,592,1074,470,127710,4798,5635,1049,1795,791,9719,1464,10540,1739,89294,3177,6437,727,4290,868,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,355250,5299,58641,4961,4034,1129,1335,703,5299,1029,4318,1143,39872,3381,2150,660,1633,514,296609,7055,18099,1523,4531,1019,22811,1984,23446,1879,204123,4992,15306,1239,8293,1169,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31803,1680,4438,1241,150,222,0,200,171,167,464,333,3034,853,260,180,359,232,27365,1959,2601,532,311,235,2177,581,2247,525,18643,1375,1114,390,272,229,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,58745,2301,7924,1941,586,398,145,195,483,442,751,545,5472,1286,320,260,167,192,50821,3084,3243,814,736,443,3845,975,3815,929,35456,2112,2760,763,966,529,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9159,1193,943,499,0,147,58,94,203,158,168,155,514,363,0,147,0,147,8216,1242,475,299,0,147,530,351,1059,494,5793,886,273,210,86,115,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,93489,3199,15681,3174,1254,632,272,201,1713,790,1854,753,9480,1946,839,512,269,252,77808,3980,4570,873,1242,495,7268,1250,4672,762,53519,2767,4675,1045,1862,658,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1037461,8989,124485,10023,7431,1535,1602,576,11478,2181,11146,2201,83636,7075,5170,1468,4022,924,912976,12103,60886,2833,12663,1702,77504,3811,68290,3428,624659,8226,46894,2408,22080,1565,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,61234,2840,12549,2347,1059,571,273,258,803,461,1063,543,8139,1436,864,477,348,276,48685,3454,3198,934,473,272,4646,893,3313,852,33063,2140,2277,564,1715,408,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,462563,6304,38158,5886,2038,745,541,393,2840,813,3499,1183,26097,4230,1549,514,1594,622,424405,7800,27309,1705,6419,1105,36823,2114,28901,2239,289326,5131,24261,1226,11366,1004,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,499753,6765,65145,7067,2884,1133,295,297,4411,1532,5423,1268,41788,4757,5069,958,5275,1163,434608,8918,25159,2100,4265,1143,30760,2175,28485,2131,304107,6207,27496,1547,14336,1180,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11313,1234,2435,964,368,335,0,182,320,498,33,67,1714,651,0,182,0,182,8878,1093,434,349,249,221,595,356,426,218,6212,1130,537,361,425,277,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,132651,3446,27200,4338,2686,811,578,380,2824,1031,3332,1047,17083,2479,337,192,360,254,105451,4717,9280,1298,1331,504,11268,1589,9174,1402,68915,2819,3541,698,1942,555,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,12972,2892,6004,1984,309,253,0,214,594,546,587,442,4204,1382,71,121,239,188,6968,2427,354,392,318,410,209,210,617,516,4684,1619,413,289,373,354,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,56985,2989,8570,2253,337,260,48,64,556,404,318,334,6704,1703,490,230,117,135,48415,3451,2871,600,928,523,4842,1140,4322,1151,31699,2299,2477,767,1276,455,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,42324,2217,4457,1741,671,486,69,111,386,330,432,367,2671,996,109,119,119,143,37867,2666,1864,633,306,218,3232,869,4011,894,25092,1373,2149,578,1213,429,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,187035,3996,26525,4351,978,709,393,478,1354,734,1618,882,20108,3112,1436,599,638,341,160510,5455,9889,1370,1645,573,13714,1981,11503,1262,108172,3708,9620,1042,5967,652,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,38403,1915,3881,1112,37,79,121,88,305,192,398,327,2753,920,149,238,118,159,34522,1945,2581,733,454,240,3986,888,1897,603,23677,1484,1536,702,391,268,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
