GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002MA,B17010I_002EA,B17010I_003MA,B17010I_003EA,B17010I_004MA,B17010I_004EA,B17010I_005EA,B17010I_005MA,B17010I_006EA,B17010I_006MA,B17010I_007EA,B17010I_007MA,B17010I_008MA,B17010I_008EA,B17010I_009MA,B17010I_009EA,B17010I_010MA,B17010I_010EA,B17010I_011EA,B17010I_011MA,B17010I_012EA,B17010I_012MA,B17010I_013EA,B17010I_013MA,B17010I_014MA,B17010I_014EA,B17010I_015MA,B17010I_015EA,B17010I_016EA,B17010I_016MA,B17010I_017EA,B17010I_017MA,B17010I_018EA,B17010I_018MA,B17010I_019MA,B17010I_019EA,B17010I_020MA,B17010I_020EA,B17010I_021MA,B17010I_021EA,B17010I_022EA,B17010I_022MA,B17010I_023EA,B17010I_023MA,B17010I_024EA,B17010I_024MA,B17010I_025MA,B17010I_025EA,B17010I_026MA,B17010I_026EA,B17010I_027EA,B17010I_027MA,B17010I_028EA,B17010I_028MA,B17010I_029EA,B17010I_029MA,B17010I_030MA,B17010I_030EA,B17010I_031MA,B17010I_031EA,B17010I_032MA,B17010I_032EA,B17010I_033EA,B17010I_033MA,B17010I_034EA,B17010I_034MA,B17010I_035MA,B17010I_035EA,B17010I_036MA,B17010I_036EA,B17010I_037MA,B17010I_037EA,B17010I_038EA,B17010I_038MA,B17010I_039EA,B17010I_039MA,B17010I_040EA,B17010I_040MA,B17010I_041MA,B17010I_041EA,state
0400000US18,79632,3322,19582,2245,7653,1403,7262,1432,474,411,3976,1047,2812,816,391,252,11929,1917,2186,809,1987,734,122,162,859,505,1006,601,199,288,9743,1718,9397,1716,2101,908,3059,954,4237,1218,346,232,60050,3374,41858,3246,27425,2726,4617,1036,5681,1160,17127,2457,14433,2081,18192,2193,8788,1440,5363,1258,1610,702,1251,612,2502,826,3425,895,9404,1382,6589,1266,828,503,1858,642,3903,1062,2815,771,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31541,1975,7381,1531,3323,1061,3111,1064,997,512,827,576,1287,550,212,155,4058,1203,979,607,962,604,443,495,376,350,143,146,17,33,3079,1092,3079,1092,898,464,795,494,1386,707,0,151,24160,1750,15831,1622,10746,1246,1822,606,2995,709,5929,908,5085,1127,8329,1442,2695,754,1301,500,347,350,329,324,625,355,1394,637,5634,1164,4515,1147,479,286,989,549,3047,900,1119,643,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,60560,2471,13033,1402,6139,1148,5393,1084,566,365,2450,737,2377,802,746,430,6894,1203,1324,552,1248,535,480,334,297,246,471,348,76,132,5570,1197,5205,1129,1108,525,2606,802,1491,554,365,292,47527,2721,34937,2397,23586,1962,4177,991,7510,1288,11899,1560,11351,1382,12590,1611,5127,1011,3192,847,943,478,498,283,1751,719,1935,699,7463,1240,5935,1054,1187,543,876,398,3872,823,1528,548,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25287,1665,6988,1149,3240,869,3061,806,767,607,1424,692,870,367,179,200,3748,935,884,512,848,511,413,324,424,406,11,22,36,64,2864,857,2714,865,617,440,644,459,1453,646,150,211,18299,1748,12816,1686,7843,1387,1004,442,2619,985,4220,963,4973,1092,5483,1279,2463,800,1483,614,444,381,198,243,841,433,980,553,3020,872,1624,634,306,244,108,148,1210,617,1396,519,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41349,2434,8063,1490,3109,1006,1758,681,472,359,706,479,580,425,1351,658,4954,1251,942,486,708,442,326,270,122,150,260,308,234,215,4012,1147,3737,1089,890,430,852,468,1995,961,275,293,33286,2641,22586,2176,11267,1727,2481,849,2751,703,6035,1301,11319,1359,10700,1913,4999,1242,2641,1030,656,502,45,49,1940,870,2358,651,5701,1340,3522,1120,375,323,725,493,2422,813,2179,605,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,98356,2836,11200,1732,4149,1103,3644,1060,890,624,1499,508,1255,668,505,340,7051,1317,1162,683,1079,655,247,297,684,549,148,139,83,139,5889,1153,5590,1134,1351,598,2122,734,2117,680,299,197,87156,3160,55288,3021,38588,2781,9343,1602,8736,1498,20509,2149,16700,1857,31868,2880,15169,2073,9372,1776,2556,916,3288,1043,3528,1059,5797,1379,16699,2122,11875,1741,2021,698,2411,820,7443,1442,4824,1177,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,138549,4013,42049,3155,7543,1421,4908,1198,739,449,1434,687,2735,867,2635,693,34506,3009,2990,931,2724,923,586,405,471,367,1667,718,266,215,31516,2689,27917,2558,4186,1129,10311,1663,13420,1778,3599,1045,96500,4092,53723,3513,33604,2589,6549,1342,7497,1188,19558,2108,20119,2154,42777,3354,10177,1723,5238,1252,1396,632,961,498,2881,885,4939,1185,32600,2534,23749,2320,3526,952,5186,1152,15037,1800,8851,1486,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,88987,3500,23519,2160,10802,1375,9539,1424,1381,764,3866,973,4292,918,1263,484,12717,1488,2119,660,1574,582,650,391,569,345,355,255,545,388,10598,1391,9394,1337,1474,559,3246,876,4674,1036,1204,468,65468,3683,47455,2884,29995,2430,4993,1077,6309,1282,18693,1902,17460,1647,18013,2372,6733,1466,4829,1306,1070,458,941,655,2818,788,1904,653,11280,1770,7594,1402,1371,521,1408,605,4815,1114,3686,916,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,48628,2331,11462,1529,4417,1074,4048,1038,425,328,2848,881,775,372,369,262,7045,1180,824,303,698,266,94,90,464,237,140,125,126,150,6221,1138,5983,1092,1411,618,2545,680,2027,718,238,200,37166,2235,24515,1960,18530,1751,3677,836,4406,935,10447,1560,5985,1040,12651,1767,4989,1107,3251,955,532,338,1019,509,1700,634,1738,670,7662,1480,5967,1332,983,503,1624,578,3360,1032,1695,678,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,13593,1392,4797,1006,2877,792,2494,824,468,354,532,414,1494,695,383,268,1920,769,352,365,352,365,133,169,166,289,53,114,0,198,1568,719,1502,712,142,136,579,419,781,470,66,84,8796,1395,5888,1200,3529,971,1021,566,429,284,2079,663,2359,725,2908,934,1439,830,593,457,338,358,130,149,125,153,846,622,1469,618,1229,571,0,198,190,219,1039,515,240,249,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42146,2297,11214,1567,5641,1291,5010,1268,1314,786,2022,711,1674,630,631,359,5573,1299,869,477,831,472,390,311,347,310,94,115,38,61,4704,1273,4261,1187,838,449,1118,549,2305,856,443,411,30932,2125,22727,2011,12944,1779,2737,802,2733,700,7474,1491,9783,1514,8205,1327,2851,837,2252,690,271,212,444,412,1537,533,599,446,5354,1140,3590,1077,688,402,291,260,2611,935,1764,479,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37049,2103,9479,1342,3365,944,3006,910,913,530,1238,542,855,456,359,287,6114,1275,1791,809,1761,804,418,366,561,449,782,508,30,52,4323,1070,4147,1016,971,602,1390,605,1786,555,176,300,27570,1960,18555,1862,13829,1786,2376,811,2586,726,8867,1420,4726,805,9015,1496,4724,1233,3007,968,1278,682,528,337,1201,634,1717,732,4291,968,3726,849,903,520,894,477,1929,665,565,341,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,153393,4090,34743,2886,16599,2009,14816,1952,1559,656,6667,1477,6590,1474,1783,612,18144,2231,4697,1259,4477,1234,1432,763,1316,691,1729,727,220,223,13447,1949,12336,1722,2594,846,4568,1138,5174,1264,1111,660,118650,3945,76719,3820,51357,3466,7814,1454,14181,1942,29362,2820,25362,2268,41931,3304,17245,2037,11156,1731,1791,894,2398,830,6967,1370,6089,1215,24686,2396,18580,2319,1977,844,3601,1002,13002,1974,6106,1332,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,363494,6098,66817,4298,17399,1972,11347,1551,1622,749,4064,1051,5661,1150,6052,1300,49418,3860,7523,1663,6141,1493,1546,771,1843,853,2752,989,1382,620,41895,3612,38399,3400,6760,1406,10343,1818,21296,2554,3496,967,296677,5694,186841,5826,112002,4395,19929,2141,25231,2568,66842,3519,74839,3744,109836,4631,37938,2882,20148,2435,5588,1450,3747,1075,10813,1573,17790,2045,71898,3720,47167,3422,5676,1273,9269,1676,32222,3104,24731,2593,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,216899,5543,48854,2850,19495,1977,12808,1681,1819,606,4635,1271,6354,1292,6687,1119,29359,2353,4767,1092,3263,958,259,210,1144,570,1860,643,1504,669,24592,2124,20929,2050,2804,859,7278,1411,10847,1676,3663,1007,168045,5204,117190,4371,54805,3092,7595,1326,12374,1704,34836,2783,62385,3404,50855,3165,17230,2297,11058,1849,2482,899,2035,640,6541,1366,6172,1332,33625,2673,21871,2304,3575,1164,2474,836,15822,2193,11754,1682,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
