GEO_ID,B19037I_001E,B19037I_001M,B19037I_002E,B19037I_002M,B19037I_003E,B19037I_003M,B19037I_004E,B19037I_004M,B19037I_005E,B19037I_005M,B19037I_006E,B19037I_006M,B19037I_007E,B19037I_007M,B19037I_008E,B19037I_008M,B19037I_009E,B19037I_009M,B19037I_010E,B19037I_010M,B19037I_011E,B19037I_011M,B19037I_012E,B19037I_012M,B19037I_013E,B19037I_013M,B19037I_014E,B19037I_014M,B19037I_015E,B19037I_015M,B19037I_016E,B19037I_016M,B19037I_017E,B19037I_017M,B19037I_018E,B19037I_018M,B19037I_019E,B19037I_019M,B19037I_020E,B19037I_020M,B19037I_021E,B19037I_021M,B19037I_022E,B19037I_022M,B19037I_023E,B19037I_023M,B19037I_024E,B19037I_024M,B19037I_025E,B19037I_025M,B19037I_026E,B19037I_026M,B19037I_027E,B19037I_027M,B19037I_028E,B19037I_028M,B19037I_029E,B19037I_029M,B19037I_030E,B19037I_030M,B19037I_031E,B19037I_031M,B19037I_032E,B19037I_032M,B19037I_033E,B19037I_033M,B19037I_034E,B19037I_034M,B19037I_035E,B19037I_035M,B19037I_036E,B19037I_036M,B19037I_037E,B19037I_037M,B19037I_038E,B19037I_038M,B19037I_039E,B19037I_039M,B19037I_040E,B19037I_040M,B19037I_041E,B19037I_041M,B19037I_042E,B19037I_042M,B19037I_043E,B19037I_043M,B19037I_044E,B19037I_044M,B19037I_045E,B19037I_045M,B19037I_046E,B19037I_046M,B19037I_047E,B19037I_047M,B19037I_048E,B19037I_048M,B19037I_049E,B19037I_049M,B19037I_050E,B19037I_050M,B19037I_051E,B19037I_051M,B19037I_052E,B19037I_052M,B19037I_053E,B19037I_053M,B19037I_054E,B19037I_054M,B19037I_055E,B19037I_055M,B19037I_056E,B19037I_056M,B19037I_057E,B19037I_057M,B19037I_058E,B19037I_058M,B19037I_059E,B19037I_059M,B19037I_060E,B19037I_060M,B19037I_061E,B19037I_061M,B19037I_062E,B19037I_062M,B19037I_063E,B19037I_063M,B19037I_064E,B19037I_064M,B19037I_065E,B19037I_065M,B19037I_066E,B19037I_066M,B19037I_067E,B19037I_067M,B19037I_068E,B19037I_068M,B19037I_069E,B19037I_069M,NAME,B19037I_001MA,B19037I_001EA,B19037I_002EA,B19037I_002MA,B19037I_003EA,B19037I_003MA,B19037I_004EA,B19037I_004MA,B19037I_005EA,B19037I_005MA,B19037I_006MA,B19037I_006EA,B19037I_007EA,B19037I_007MA,B19037I_008EA,B19037I_008MA,B19037I_009EA,B19037I_009MA,B19037I_010EA,B19037I_010MA,B19037I_011EA,B19037I_011MA,B19037I_012MA,B19037I_012EA,B19037I_013EA,B19037I_013MA,B19037I_014EA,B19037I_014MA,B19037I_015EA,B19037I_015MA,B19037I_016EA,B19037I_016MA,B19037I_017MA,B19037I_017EA,B19037I_018EA,B19037I_018MA,B19037I_019EA,B19037I_019MA,B19037I_020EA,B19037I_020MA,B19037I_021MA,B19037I_021EA,B19037I_022EA,B19037I_022MA,B19037I_023EA,B19037I_023MA,B19037I_024EA,B19037I_024MA,B19037I_025EA,B19037I_025MA,B19037I_026EA,B19037I_026MA,B19037I_027EA,B19037I_027MA,B19037I_028MA,B19037I_028EA,B19037I_029MA,B19037I_029EA,B19037I_030MA,B19037I_030EA,B19037I_031EA,B19037I_031MA,B19037I_032EA,B19037I_032MA,B19037I_033EA,B19037I_033MA,B19037I_034MA,B19037I_034EA,B19037I_035MA,B19037I_035EA,B19037I_036MA,B19037I_036EA,B19037I_037EA,B19037I_037MA,B19037I_038EA,B19037I_038MA,B19037I_039MA,B19037I_039EA,B19037I_040MA,B19037I_040EA,B19037I_041EA,B19037I_041MA,B19037I_042EA,B19037I_042MA,B19037I_043EA,B19037I_043MA,B19037I_044EA,B19037I_044MA,B19037I_045MA,B19037I_045EA,B19037I_046EA,B19037I_046MA,B19037I_047MA,B19037I_047EA,B19037I_048EA,B19037I_048MA,B19037I_049EA,B19037I_049MA,B19037I_050MA,B19037I_050EA,B19037I_051EA,B19037I_051MA,B19037I_052EA,B19037I_052MA,B19037I_053EA,B19037I_053MA,B19037I_054EA,B19037I_054MA,B19037I_055EA,B19037I_055MA,B19037I_056MA,B19037I_056EA,B19037I_057EA,B19037I_057MA,B19037I_058EA,B19037I_058MA,B19037I_059EA,B19037I_059MA,B19037I_060EA,B19037I_060MA,B19037I_061MA,B19037I_061EA,B19037I_062EA,B19037I_062MA,B19037I_063EA,B19037I_063MA,B19037I_064EA,B19037I_064MA,B19037I_065EA,B19037I_065MA,B19037I_066EA,B19037I_066MA,B19037I_067MA,B19037I_067EA,B19037I_068EA,B19037I_068MA,B19037I_069EA,B19037I_069MA,state
0400000US18,104739,3221,7512,1580,1990,869,925,619,848,530,207,217,357,275,221,208,457,448,894,519,277,269,815,451,267,303,231,299,0,184,23,38,0,184,0,184,57986,2941,6681,1498,2982,1098,4311,1030,4448,1045,4789,1081,3267,1004,3934,1029,4212,1006,3056,1179,4239,1106,5483,1211,5990,980,2899,872,614,425,520,387,561,576,31503,2269,1690,628,1434,646,1079,518,1925,840,1464,744,1598,676,1991,644,2482,741,771,398,3380,901,3659,948,4383,1176,2059,652,1148,641,2057,877,383,229,7738,973,646,333,784,332,777,313,473,241,540,254,407,223,743,388,546,276,373,282,571,289,449,223,969,452,193,139,124,176,143,181,0,184,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40398,2070,5150,1199,673,364,788,653,474,339,825,564,590,500,215,213,293,267,0,151,292,343,391,232,473,321,48,60,47,101,0,151,0,151,41,65,21301,2139,2549,899,799,554,1627,614,1054,509,2548,848,1762,696,1296,747,1395,787,1063,565,1725,630,2565,767,1402,629,700,331,453,338,144,158,219,240,11482,1598,419,290,278,191,253,268,1126,553,1028,597,894,485,652,344,938,514,1079,452,1070,603,1082,577,1150,525,536,356,490,272,140,142,347,361,2465,760,124,162,314,279,412,310,129,138,95,99,43,79,195,196,180,166,110,167,175,188,149,209,264,259,178,161,23,24,40,67,34,66,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,78362,2784,6946,1216,764,386,727,363,462,413,641,350,506,345,932,491,380,294,392,290,306,270,682,380,680,364,0,165,298,485,29,51,147,215,0,165,41644,2413,1644,681,2204,679,3171,844,3636,963,3507,941,3713,997,2697,864,3834,908,2635,841,3776,969,3544,854,4168,1036,1711,479,358,227,390,289,656,370,24500,1636,2024,791,1900,803,1046,440,1445,483,1466,597,1459,632,2571,748,1434,595,1316,650,2404,749,3147,625,2218,615,1090,440,395,210,379,234,206,192,5272,854,634,320,575,314,579,385,447,227,108,149,983,499,240,193,375,237,80,95,108,84,672,314,96,87,141,154,16,41,55,93,163,228,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35992,2037,3364,775,284,308,556,370,364,311,291,244,0,181,234,206,234,246,755,492,104,136,147,150,313,317,16,33,66,98,0,181,0,181,0,181,19867,1944,2336,878,1513,594,943,426,2470,899,1632,575,1453,584,603,384,1476,627,877,558,1447,511,1500,700,2213,845,958,564,160,156,101,116,185,256,10338,1256,1148,498,609,322,356,335,439,325,613,515,1019,450,203,147,512,380,373,323,784,609,1457,677,1329,492,791,406,207,167,261,247,237,150,2423,779,394,259,279,267,112,135,311,249,290,241,48,88,21,42,57,94,320,378,114,168,80,107,322,299,0,181,60,98,0,181,15,24,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,61528,3188,3767,1079,973,538,126,134,605,562,504,491,159,226,206,228,200,224,264,229,303,319,202,212,51,86,156,180,18,35,0,193,0,193,0,193,31566,2564,2762,814,2581,881,1988,797,1598,563,2974,941,1434,712,2293,907,1681,713,1637,659,2838,757,3038,955,3534,1060,1055,529,365,306,1205,564,583,406,18985,1838,1462,584,1318,581,1018,477,1613,673,1071,601,883,471,425,274,1002,487,1308,686,1566,742,1837,705,2307,636,1535,487,774,423,199,130,667,336,7210,894,1212,517,1255,569,553,318,714,342,314,195,398,279,292,197,342,208,127,145,472,356,440,258,445,302,162,169,93,94,114,108,277,265,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,123041,3452,5277,1200,37,62,196,288,239,230,836,501,230,202,716,511,150,248,993,593,205,210,882,533,327,302,223,275,71,84,172,165,0,190,0,190,71605,2967,2052,791,1768,752,2550,1043,3591,902,2702,958,3755,902,4397,1143,4131,1040,4858,1125,9486,1557,10061,1715,8876,1508,5653,1174,2670,771,3344,1058,1711,637,36771,2261,1025,414,1098,624,465,344,699,350,1052,519,1397,468,1424,471,1302,477,1094,610,3801,1114,4178,1080,5133,1077,4557,1022,2672,792,3749,1122,3125,735,9388,1152,961,525,390,309,1171,492,937,536,532,286,273,266,535,330,225,233,339,231,522,374,633,407,618,277,642,341,477,267,734,363,399,241,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,198367,4421,12497,1647,2967,675,2029,765,1715,768,620,393,749,403,555,384,331,328,537,354,235,206,711,416,856,658,749,414,300,283,143,156,0,195,0,195,101286,3482,14655,2070,6900,1497,6724,1341,6490,1326,6385,1154,6663,1420,5911,1239,5881,1326,5516,1407,5808,1246,9489,1565,7452,1328,5749,1088,2227,720,3481,992,1955,739,66397,2639,11911,1584,5431,934,5120,1266,3714,803,2776,779,3809,869,2960,897,3191,905,1731,571,4481,947,5867,1256,5051,907,4459,953,1290,495,2366,710,2240,781,18187,1336,5106,966,4279,857,2060,578,1194,495,435,286,520,265,128,116,383,272,279,200,760,441,830,401,740,380,406,257,510,293,485,318,72,86,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,122621,3920,9476,1629,2056,653,1108,536,754,362,1239,509,708,482,439,289,644,411,1294,699,111,130,225,227,487,399,132,161,13,26,167,197,0,161,99,173,60446,3067,6122,1232,4005,1091,5520,1290,4697,1232,4809,1084,3572,877,2776,799,3842,965,3509,1022,5505,1387,4216,1058,5449,1053,2916,794,1437,628,1377,507,694,368,39001,2501,3816,945,2641,722,2960,817,2936,926,1578,541,1967,731,1840,584,2425,816,1934,538,3737,842,2932,626,3842,887,2755,701,958,432,1288,458,1392,444,13698,987,1669,553,1069,381,1292,348,1898,570,1153,409,610,310,1277,528,780,338,486,202,770,309,733,317,1095,450,410,223,183,177,57,67,216,165,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65332,2581,6448,1151,666,379,605,340,539,375,785,462,813,419,283,220,496,409,196,170,178,236,1140,493,278,217,413,527,0,139,0,139,0,139,56,78,38957,2387,2550,798,2428,807,3466,794,2237,711,2952,872,3056,903,2829,877,2430,787,1938,789,2584,938,3482,1079,3998,876,1801,593,1267,684,880,478,1059,563,16002,1578,1091,439,765,324,822,430,601,305,467,355,750,355,944,506,700,343,775,432,2334,903,1584,471,1753,651,1265,520,627,348,878,461,646,295,3925,758,273,175,322,243,126,103,351,239,103,78,267,286,462,316,199,167,56,59,729,353,424,266,412,333,55,90,81,103,39,47,26,54,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,58621,2753,6044,1364,2388,1045,708,456,99,113,577,478,183,168,492,371,557,368,134,181,248,203,403,319,255,308,0,177,0,177,0,177,0,177,0,177,31311,2154,2970,1043,1946,664,2509,825,2473,838,1415,566,3042,909,2377,875,2943,770,1510,683,1162,476,2866,857,3150,863,1388,493,305,248,925,445,330,228,15327,1981,1570,632,913,519,790,337,921,567,1091,593,969,435,660,362,612,339,371,317,1031,506,1552,485,2449,825,910,385,443,254,412,278,633,341,5939,840,1109,541,309,164,300,261,728,369,381,255,610,319,311,202,380,334,85,133,388,211,345,198,496,319,19,27,9,19,29,54,440,335,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,45782,2193,5674,1256,400,334,929,515,418,322,555,384,578,409,297,282,385,370,549,549,262,343,691,458,582,376,28,45,0,149,0,149,0,149,0,149,24870,2222,1310,590,1495,641,2152,795,2751,887,1927,719,2490,780,1655,612,1804,694,1308,599,2394,694,2627,825,1619,573,872,479,221,177,152,201,93,113,13166,1336,464,315,1319,597,419,252,777,415,782,435,979,486,718,341,760,333,878,491,1675,646,1549,664,1539,591,704,480,318,227,181,151,104,119,2072,527,90,123,151,134,102,120,184,157,201,175,192,129,203,188,80,122,148,142,260,227,216,174,150,209,45,80,0,149,17,32,33,46,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,195853,4685,13674,1686,1978,568,1533,687,791,363,1316,540,938,467,1195,497,895,561,1280,615,324,267,1363,580,834,411,756,460,204,258,178,207,0,200,89,148,105085,3509,6749,1433,5939,1309,8143,1494,8105,1304,8828,1563,7051,1407,7242,1160,8045,1445,5276,1364,11294,1768,11282,1681,9248,1693,3763,937,1878,741,1990,789,252,244,61511,2767,4620,1361,2243,693,2452,840,4634,1018,3479,1051,5163,1209,4360,1159,2779,763,3069,1001,5840,1104,8289,1453,7556,1529,3735,842,1480,584,967,393,845,591,15583,1488,2012,601,1604,600,849,450,899,445,855,374,1255,482,1079,451,991,400,864,440,1120,507,1625,506,980,413,1018,517,261,211,171,176,0,200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,471544,6441,18023,2269,2778,1057,1358,589,1321,546,992,541,1921,808,1511,672,749,445,397,355,764,441,1429,656,1921,863,1849,788,535,252,286,277,161,192,51,88,221276,4837,15680,2265,12135,1766,10908,1677,12375,2058,12932,2356,13679,2269,12058,1621,10999,1785,12369,2266,19193,2280,23871,2397,25675,2731,14829,2027,9337,1560,10707,1702,4529,1113,176775,4342,13092,1695,8579,1729,9190,1338,9305,1892,8986,1400,8492,1479,9627,1445,6825,1237,7693,1270,15567,1792,18084,1944,21849,2317,15049,1684,7697,1460,9341,1346,7399,1331,55470,2484,10707,1406,8222,1528,4697,1073,3187,754,3021,710,3412,820,3371,790,1913,668,2116,592,2788,594,3389,853,3125,737,1948,707,1333,475,1871,611,370,279,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,310136,4705,18086,2130,4831,1278,1579,576,2037,761,1478,675,1406,566,1656,766,1356,576,1393,644,293,218,698,409,652,347,588,512,0,185,119,196,0,185,0,185,120584,3548,12451,1956,8976,1799,8082,1481,8385,1698,11060,2137,7881,1260,6525,1384,6437,1466,5183,1193,8997,1983,12653,1591,12039,1830,5959,1182,2858,792,2407,894,691,403,114760,3446,12854,1643,7721,1270,6956,1167,6651,1204,7738,1311,7690,1420,5897,1213,6293,1253,5171,1148,8623,1505,10317,1555,13976,1593,6587,1078,2972,726,3570,829,1744,487,56706,2137,8503,1412,6917,1102,8056,1331,5394,940,3736,816,3376,731,3069,717,2750,694,1350,462,2975,720,3607,821,3361,595,1908,610,572,310,543,331,589,404,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1055634,8546,36464,2876,6948,1355,3799,822,2799,800,3850,1036,2790,925,2672,855,1885,612,2008,733,1865,737,1670,694,1664,635,2971,1078,1099,506,156,151,113,117,175,150,451465,6131,44765,3501,28254,2824,31773,3160,29103,3231,27808,2962,27022,2765,23405,2567,25390,3139,20378,2295,37298,2766,42553,3546,46187,3161,26349,2826,13996,1804,14258,1531,12926,2139,408846,5233,54745,3705,26986,2991,29178,3126,25159,2754,20862,2653,18205,2357,18653,2410,19077,2376,17154,2001,31698,2817,35100,3527,43449,3107,28753,2367,13995,1704,13533,1863,12299,1671,158859,3748,40456,2900,23026,2163,16645,1959,11548,1451,7507,1165,8453,1232,6387,1253,4881,1120,3856,1092,8480,1284,7098,1234,8236,1263,4157,1013,2878,761,2935,900,2316,702,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
